osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,ref
5716018,2,Lock Street,residential,False,False,62.967,"LINESTRING (-78.693098 43.1711927, -78.6931262 43.1717586)",,
5719609,2,Ontario Street,residential,False,False,22.772,"LINESTRING (-78.693098 43.1711927, -78.6933784 43.1711817)",,
5714767,1,Gooding Street,tertiary,True,False,85.69,"LINESTRING (-78.693098 43.1711927, -78.6930737 43.1712912, -78.6930125 43.1715394, -78.6929199 43.1717201, -78.6927955 43.1719265)",,
"[84886621, 5718783]",2,Pine Street,tertiary,False,False,149.647,"LINESTRING (-78.693098 43.1711927, -78.6927998 43.1706905, -78.6927234 43.1705241, -78.692663 43.1703809, -78.6925023 43.1699994, -78.6924892 43.1699723, -78.6924685 43.1699295)",yes,
825073801,2,Gooding Street,tertiary,False,True,52.625,"LINESTRING (-78.6924823 43.172341, -78.6927955 43.1719265)",,
5718329,,Caledonia Street,residential,False,False,52.251999999999995,"LINESTRING (-78.6924823 43.172341, -78.6925543 43.1723405, -78.6931266 43.1723363)",,
1155058526,,Saxton Street,residential,False,True,5.274,"LINESTRING (-78.6956879 43.169109, -78.695702 43.1691553)",,
"[97858752, 1155058522, 5717331, 1155058526]",,Saxton Street,residential,False,False,142.43800000000002,"LINESTRING (-78.6956879 43.169109, -78.695675 43.1690669, -78.6956372 43.1689805, -78.6953818 43.168791, -78.6953153 43.1687418, -78.695428 43.1686479, -78.695454 43.168557, -78.6954582 43.1684361, -78.6954745 43.1679625)",yes,
"[930644093, 5717206, 1155058527]",1,Main Street,primary,True,False,113.039,"LINESTRING (-78.6956879 43.169109, -78.6956035 43.1691255, -78.694659 43.1693451, -78.6943587 43.1694148)",yes,
115917640,,Pine Street,residential,False,False,68.504,"LINESTRING (-78.6916901 43.1682264, -78.6916773 43.1676104)",,
115917640,,Pine Street,residential,False,True,70.066,"LINESTRING (-78.6916901 43.1682264, -78.6919616 43.1688246)",,
5718329,,Caledonia Street,residential,False,True,199.906,"LINESTRING (-78.7018346 43.1723816, -78.6993695 43.172377)",,
413950936,,Prospect Street,residential,False,True,130.76999999999998,"LINESTRING (-78.7018346 43.1723816, -78.7018435 43.1715828, -78.70184 43.1712056)",,
5717598,,Main Street,primary,False,True,61.131,"LINESTRING (-78.69684 43.1688682, -78.696117 43.1690237)",,
5716294,,North Transit Street,primary,False,False,71.174,"LINESTRING (-78.69684 43.1688682, -78.6968435 43.1691204, -78.6968473 43.1693995, -78.6968522 43.1695082)",,NY 78
"[5719313, 1155078435]",,South Transit Street,primary,False,False,79.72000000000001,"LINESTRING (-78.69684 43.1688682, -78.6968319 43.1682418, -78.6968323 43.1682316, -78.696832 43.1681513)",yes,NY 78
26528545,,Park Avenue,tertiary,False,False,201.59500000000003,"LINESTRING (-78.69684 43.1688682, -78.6973347 43.1688654, -78.6975842 43.168864, -78.6983884 43.1688595, -78.6988175 43.1688571, -78.6993257 43.1688542)",,
26528627,,West Avenue,primary,False,True,213.286,"LINESTRING (-78.69684 43.1688682, -78.6975948 43.1686901, -78.6983203 43.1685189, -78.6993422 43.1682777)",,
5719381,,Hawley Street,residential,False,False,129.351,"LINESTRING (-78.6993257 43.1688542, -78.6993442 43.1700174)",,
5719381,,Hawley Street,residential,False,True,64.118,"LINESTRING (-78.6993257 43.1688542, -78.6993422 43.1682777)",,
26528545,,Park Avenue,tertiary,False,False,203.901,"LINESTRING (-78.6993257 43.1688542, -78.7003128 43.1688509, -78.7005548 43.1688501, -78.7007751 43.1688493, -78.7018399 43.1688457)",,
26528545,,Park Avenue,tertiary,False,True,201.595,"LINESTRING (-78.6993257 43.1688542, -78.6988175 43.1688571, -78.6983884 43.1688595, -78.6975842 43.168864, -78.6973347 43.1688654, -78.69684 43.1688682)",,
158750005,,Prospect Street,residential,False,False,130.566,"LINESTRING (-78.7018399 43.1688457, -78.7018455 43.1700199)",,
158750005,,Prospect Street,residential,False,True,128.414,"LINESTRING (-78.7018399 43.1688457, -78.7018244 43.1676909)",,
