osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry
239475341,7,Washington Boulevard,primary,False,False,13.264,,,"LINESTRING (-118.0971664 33.9832506, -118.0970435 33.9831886)"
"[399510647, 239475339, 239475340, 399510604]","['4', '3']",Rosemead Boulevard,primary,True,False,169.07999999999998,CA 19,35 mph,"LINESTRING (-118.0971664 33.9832506, -118.0972228 33.9831761, -118.0972753 33.9830962, -118.0976875 33.9825389, -118.0979929 33.9821261, -118.0981213 33.9819526)"
399465490,3,Washington Boulevard,primary,True,False,142.52800000000002,,40 mph,"LINESTRING (-118.0971664 33.9832506, -118.0971938 33.983328, -118.0977106 33.9836087, -118.098405 33.9839868)"
13282966,,Lindell Avenue,residential,False,True,25.086,,,"LINESTRING (-118.093001 33.986813, -118.0928772 33.9870139)"
13314992,,Danbridge Street,residential,False,False,71.288,,,"LINESTRING (-118.0979332 33.9794076, -118.0972665 33.979083)"
13314992,,Danbridge Street,residential,False,True,147.321,,,"LINESTRING (-118.0979332 33.9794076, -118.0987844 33.9798959, -118.0989276 33.9799775, -118.0990561 33.9800505, -118.0992487 33.9801595)"
399465459,6,Washington Boulevard,primary,False,True,29.657,,,"LINESTRING (-118.0937687 33.9814009, -118.0940349 33.9815506)"
13293886,,Loch Alene Avenue,residential,False,False,136.508,,,"LINESTRING (-118.0937687 33.9814009, -118.0938869 33.9812375, -118.09453 33.980348)"
"[399465457, 399465467, 399465462]","['7', '6']",Washington Boulevard,primary,False,False,92.275,,,"LINESTRING (-118.0937687 33.9814009, -118.0934412 33.9812204, -118.0932684 33.9811252, -118.0929352 33.9809416)"
13293886,,Loch Alene Avenue,residential,False,False,97.943,,,"LINESTRING (-118.09453 33.980348, -118.0950775 33.9795932)"
13293886,,Loch Alene Avenue,residential,False,True,136.508,,,"LINESTRING (-118.09453 33.980348, -118.0938869 33.9812375, -118.0937687 33.9814009)"
"[13306971, 13421311]",,"['Kilgarry Avenue', 'Lochinvar Drive']",residential,False,"[False, True]",390.00800000000004,,,"LINESTRING (-118.09453 33.980348, -118.0922541 33.9790995, -118.0916014 33.9799984, -118.0914799 33.9801657)"
13293886,,Loch Alene Avenue,residential,False,True,97.943,,,"LINESTRING (-118.0950775 33.9795932, -118.09453 33.980348)"
181474756,,Nan Street,residential,False,False,140.237,,,"LINESTRING (-118.0950775 33.9795932, -118.0963471 33.9802876)"
13445835,,Homebrook Street,residential,False,True,81.449,,,"LINESTRING (-118.0915078 33.9845024, -118.0922927 33.9848385)"
13293890,,Loch Alene Avenue,residential,False,False,105.59400000000001,,,"LINESTRING (-118.0915078 33.9845024, -118.0917171 33.9842513, -118.0920709 33.9838269, -118.0922229 33.9838021)"
13293890,,Loch Alene Avenue,residential,False,False,300.984,,,"LINESTRING (-118.0922229 33.9838021, -118.0940349 33.9815506)"
13293890,,Loch Alene Avenue,residential,False,True,105.59400000000001,,,"LINESTRING (-118.0922229 33.9838021, -118.0920709 33.9838269, -118.0917171 33.9842513, -118.0915078 33.9845024)"
13293890,,Loch Alene Avenue,residential,False,True,300.984,,,"LINESTRING (-118.0940349 33.9815506, -118.0922229 33.9838021)"
399465459,6,Washington Boulevard,primary,False,False,29.657,,,"LINESTRING (-118.0940349 33.9815506, -118.0937687 33.9814009)"
