osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge,maxspeed,tunnel
978097313,False,,East 7th Street,unclassified,False,181.62099999999998,"LINESTRING (-80.2446992 36.1028353, -80.2446133 36.1028337, -80.24384 36.102819, -80.2430709 36.1028091, -80.2427709 36.1028052, -80.242678 36.102804)",,,
625604742,True,2,North Liberty Street,primary,False,157.754,"LINESTRING (-80.2455228 36.1028484, -80.245554 36.1027823, -80.2455615 36.1027465, -80.2455623 36.1027098, -80.2455448 36.1025905, -80.2455243 36.1024502, -80.2455025 36.1023022, -80.2454756 36.1021182, -80.2454662 36.102058, -80.245453 36.101974, -80.2454089 36.1016996, -80.245378 36.1014947, -80.2453704 36.1014443)",,,
766357737,False,,West 7th Street,unclassified,False,74.00699999999999,"LINESTRING (-80.2455228 36.1028484, -80.2454274 36.1028469, -80.2447907 36.1028368, -80.2446992 36.1028353)",,,
766357737,False,,West 7th Street,unclassified,True,84.039,"LINESTRING (-80.2455228 36.1028484, -80.2456381 36.1028475, -80.2459789 36.1028449, -80.2460262 36.1028441, -80.2463657 36.1028442, -80.2464582 36.1028442)",,,
16543406,False,2,West 7th Street,unclassified,True,36.16,"LINESTRING (-80.2464582 36.1028442, -80.2465507 36.1028465, -80.2468605 36.1028541)",,,
766357717,False,2,Trade Street,tertiary,True,166.885,"LINESTRING (-80.2464582 36.1028442, -80.2464608 36.1027989, -80.2463975 36.1023647, -80.2463855 36.1022821, -80.246381 36.1022513, -80.2463273 36.101883, -80.2462879 36.1016032, -80.2462595 36.1014146, -80.2462503 36.1013534)",,,
766357737,False,,West 7th Street,unclassified,False,84.039,"LINESTRING (-80.2464582 36.1028442, -80.2463657 36.1028442, -80.2460262 36.1028441, -80.2459789 36.1028449, -80.2456381 36.1028475, -80.2455228 36.1028484)",,,
16543406,False,2,West 7th Street,unclassified,False,36.16,"LINESTRING (-80.2468605 36.1028541, -80.2465507 36.1028465, -80.2464582 36.1028442)",,,
16543406,False,2,West 7th Street,unclassified,True,96.345,"LINESTRING (-80.2468605 36.1028541, -80.2478409 36.1028782, -80.2479324 36.1028805)",,,
16543406,False,2,West 7th Street,unclassified,False,96.345,"LINESTRING (-80.2479324 36.1028805, -80.2478409 36.1028782, -80.2468605 36.1028541)",,,
16543406,False,2,West 7th Street,unclassified,True,112.28999999999999,"LINESTRING (-80.2479324 36.1028805, -80.2480423 36.1028832, -80.2481503 36.1028859, -80.248417 36.1028925, -80.2486462 36.1028982, -80.2491817 36.1029114)",,,
766357727,True,3,Cherry Street North,primary,False,161.70000000000002,"LINESTRING (-80.2479324 36.1028805, -80.2482511 36.1033629, -80.2485437 36.1038059, -80.2487006 36.1040433, -80.2487799 36.1041634)",,,
16552546,False,,East 6th Street,residential,False,75.415,"LINESTRING (-80.244511 36.1015345, -80.2444232 36.1015446, -80.2439118 36.1016032, -80.2437869 36.1016175, -80.2436796 36.1016279)",,,
130165168,True,2,North Main Street,primary,False,145.62800000000001,"LINESTRING (-80.244511 36.1015345, -80.2445199 36.1015957, -80.2445493 36.1017991, -80.244567 36.1019284, -80.2446085 36.1022087, -80.2446562 36.1025381, -80.2446903 36.102774, -80.2446992 36.1028353)",,,
624753953,False,,West 6th Street,tertiary,True,77.859,"LINESTRING (-80.244511 36.1015345, -80.2445925 36.1015259, -80.2452869 36.1014531, -80.2453704 36.1014443)",,,
624753953,False,,West 6th Street,tertiary,False,77.859,"LINESTRING (-80.2453704 36.1014443, -80.2452869 36.1014531, -80.2445925 36.1015259, -80.244511 36.1015345)",,,
625604748,False,,West 6th Street,tertiary,True,79.69800000000001,"LINESTRING (-80.2453704 36.1014443, -80.2454522 36.1014363, -80.2457285 36.1014092, -80.2461707 36.1013619, -80.2462503 36.1013534)",,,
"[766330901, 766330902]",True,"['3', '2']",North Liberty Street,primary,False,168.569,"LINESTRING (-80.2453704 36.1014443, -80.2453646 36.101404, -80.2453347 36.1011984, -80.2453066 36.1010053, -80.2452417 36.1005539, -80.2452223 36.1004186, -80.2451628 36.1000048, -80.2451533 36.0999385)",,,
625604748,False,,West 6th Street,tertiary,False,79.69800000000001,"LINESTRING (-80.2462503 36.1013534, -80.2461707 36.1013619, -80.2457285 36.1014092, -80.2454522 36.1014363, -80.2453704 36.1014443)",,,
764278944,False,,West 6th Street,tertiary,True,122.243,"LINESTRING (-80.2462503 36.1013534, -80.2463331 36.1013442, -80.2467254 36.1013008, -80.2475141 36.1011973, -80.2475951 36.1011867)",,,
766357717,False,2,Trade Street,tertiary,False,166.88500000000002,"LINESTRING (-80.2462503 36.1013534, -80.2462595 36.1014146, -80.2462879 36.1016032, -80.2463273 36.101883, -80.246381 36.1022513, -80.2463855 36.1022821, -80.2463975 36.1023647, -80.2464608 36.1027989, -80.2464582 36.1028442)",,,
851416646,False,,Trade Street,tertiary,True,170.351,"LINESTRING (-80.2462503 36.1013534, -80.2462425 36.1012992, -80.2461231 36.1004671, -80.2461132 36.1004004, -80.2460427 36.0999074, -80.2460318 36.0998316)",,,
764278944,False,,West 6th Street,tertiary,False,122.243,"LINESTRING (-80.2475951 36.1011867, -80.2475141 36.1011973, -80.2467254 36.1013008, -80.2463331 36.1013442, -80.2462503 36.1013534)",,,
766357732,True,3,Cherry Street North,primary,False,191.045,"LINESTRING (-80.2475951 36.1011867, -80.2476102 36.1012701, -80.2476283 36.1013704, -80.2476955 36.1017415, -80.2477502 36.1020439, -80.2477738 36.1021748, -80.2478006 36.1023226, -80.2478472 36.1025799, -80.2478724 36.1027194, -80.2478858 36.10278, -80.2479035 36.1028284, -80.2479324 36.1028805)",,,
851451860,False,,West 6th Street,tertiary,True,97.99900000000001,"LINESTRING (-80.2475951 36.1011867, -80.2476843 36.1011755, -80.2485922 36.1010618, -80.248673 36.1010517)",,,
16545382,False,,West 6th Street,tertiary,False,59.241,"LINESTRING (-80.249318 36.100941, -80.2492014 36.100961, -80.2487547 36.1010377, -80.248673 36.1010517)",,,
851405130,False,2,Spruce Street North,residential,True,166.229,"LINESTRING (-80.249318 36.100941, -80.2493054 36.100868, -80.2492849 36.1007495, -80.2492532 36.100566, -80.2492349 36.1004603, -80.24923 36.100432, -80.2491584 36.1000078, -80.2491448 36.0999272, -80.2490758 36.0995181, -80.249066 36.09946)",,,
"[461138146, 461138147, 16546414]",False,,Vine Street,residential,False,334.26800000000003,"LINESTRING (-80.2403237 36.0989321, -80.2403259 36.0990062, -80.2403268 36.0990356, -80.2403323 36.09922, -80.2403524 36.0998986, -80.2403668 36.1003893, -80.2403747 36.1005644, -80.2404152 36.1018789, -80.2404158 36.1019373)",yes,,
851410629,False,,East 4th Street,tertiary,True,56.887,"LINESTRING (-80.2403237 36.0989321, -80.240388 36.0989257, -80.2408556 36.0988791, -80.2409521 36.0988695)",,,
16562247,False,,East 7th Street,unclassified,True,72.533,"LINESTRING (-80.2404356 36.1027675, -80.240814 36.1027597, -80.240996 36.1027565, -80.2411406 36.1027577, -80.2411712 36.1027642, -80.2412394 36.1027787)",,,
461138147,False,,Vine Street,residential,True,92.349,"LINESTRING (-80.2404356 36.1027675, -80.2404393 36.102702, -80.2404381 36.1026219, -80.2404306 36.1023939, -80.240416 36.1019825, -80.2404158 36.1019373)",,,
16548416,False,,7 1/2 Street,unclassified,False,92.349,"LINESTRING (-80.2412049 36.1038631, -80.2410884 36.1038617, -80.2402735 36.1038514, -80.2401771 36.1038505)",,,
625865723,False,,North Patterson Avenue,secondary,True,120.621,"LINESTRING (-80.2412049 36.1038631, -80.2412115 36.103609, -80.2412229 36.103316, -80.241238 36.1028241, -80.2412394 36.1027787)",,,
16548416,False,,7 1/2 Street,unclassified,True,92.349,"LINESTRING (-80.2401771 36.1038505, -80.2402735 36.1038514, -80.2410884 36.1038617, -80.2412049 36.1038631)",,,
766330899,True,3,North Main Street,primary,False,12.075,"LINESTRING (-80.2436655 36.0962796, -80.2436836 36.0963872)",,,
16548920,True,2,East 2nd Street,tertiary,False,77.587,"LINESTRING (-80.2436655 36.0962796, -80.2435729 36.0962843, -80.2429041 36.0963635, -80.2428103 36.0963746)",,,
"[766330880, 766330883]",True,2,East 2nd Street,tertiary,False,106.993,"LINESTRING (-80.2428103 36.0963746, -80.2427407 36.0963833, -80.2420075 36.0964748, -80.2417218 36.0965107, -80.2416335 36.0965218)",,,
16562744,False,,North Chestnut Street,tertiary,False,171.99,"LINESTRING (-80.2416335 36.0965218, -80.2416446 36.0965754, -80.2417985 36.0973178, -80.2418082 36.0973726, -80.241913 36.0979691, -80.2419273 36.0980501)",,,
130165193,True,3,West 2nd Street,primary,False,80.00399999999999,"LINESTRING (-80.2445472 36.0961829, -80.2444566 36.0961998, -80.2437579 36.0962751, -80.2436655 36.0962796)",,,
343485373,False,2,Town Run Lane,residential,False,173.101,"LINESTRING (-80.2459019 36.096017, -80.2459121 36.0960715, -80.2459151 36.0960934, -80.2459462 36.096251, -80.2459787 36.0964261, -80.2459986 36.0965495, -80.2460304 36.0967475, -80.2460414 36.0968091, -80.2461042 36.0971863, -80.2461563 36.0975073, -80.2461637 36.0975592)",,,
"[766330878, 766330879]",True,4,West 2nd Street,primary,False,123.146,"LINESTRING (-80.2459019 36.096017, -80.2457304 36.0960369, -80.2455756 36.0960549, -80.245221 36.096096, -80.2446724 36.0961596, -80.2445472 36.0961829)",,,
130165195,True,2,West 2nd Street,primary,False,70.669,"LINESTRING (-80.2466829 36.0959422, -80.2466028 36.0959508, -80.2465067 36.0959612, -80.2459685 36.0960093, -80.2459019 36.096017)",,,
624753969,True,3,Cherry Street North,primary,False,172.69299999999998,"LINESTRING (-80.2466829 36.0959422, -80.2466939 36.0960069, -80.2467996 36.0966287, -80.2468303 36.0967902, -80.2469489 36.0974803)",,,
851616892,False,2,Spruce Street North,residential,False,121.053,"LINESTRING (-80.2484349 36.0957527, -80.2484429 36.095802, -80.2484576 36.0958923, -80.2485103 36.0962166, -80.2485277 36.0963242, -80.2485487 36.0964523, -80.2485776 36.0966284, -80.2485876 36.096693, -80.2486102 36.0968321)",,,
851616893,True,2,West 2nd Street,primary,False,79.25699999999999,"LINESTRING (-80.2484349 36.0957527, -80.2483509 36.0957618, -80.2476558 36.095837, -80.2475606 36.0958473)",,,
16549115,True,2,West 2nd Street,primary,False,81.424,"LINESTRING (-80.2493331 36.0956555, -80.2491421 36.0956762, -80.2490162 36.0956898, -80.2489442 36.0956976, -80.2488299 36.09571, -80.2485137 36.0957442, -80.2484349 36.0957527)",,30 mph,
16552450,False,,Poplar Street North,residential,False,122.42500000000001,"LINESTRING (-80.2493331 36.0956555, -80.2493412 36.0957034, -80.2493935 36.096012, -80.249412 36.0961209, -80.2494631 36.0964222, -80.2495019 36.0966512, -80.2494987 36.0966865, -80.2494976 36.0966987, -80.2494863 36.0967462)",,,
16550407,False,,East 5th Street,secondary,False,76.761,"LINESTRING (-80.2442837 36.1000365, -80.2442054 36.1000456, -80.2435259 36.1001245, -80.243438 36.1001347)",,,
625604750,True,2,North Main Street,primary,False,167.81700000000004,"LINESTRING (-80.2442837 36.1000365, -80.2442952 36.1001128, -80.2443283 36.100331, -80.2443711 36.1006129, -80.2443964 36.1007797, -80.2444219 36.1009476, -80.2444473 36.101115, -80.2445045 36.1014916, -80.244511 36.1015345)",,,
851378907,False,,West 5th Street,secondary,True,78.885,"LINESTRING (-80.2442837 36.1000365, -80.2443799 36.1000257, -80.2450964 36.0999449, -80.2451533 36.0999385)",,,
16550407,False,,East 5th Street,secondary,True,76.761,"LINESTRING (-80.243438 36.1001347, -80.2435259 36.1001245, -80.2442054 36.1000456, -80.2442837 36.1000365)",,,
16555276,False,,North Church Street,residential,False,167.45000000000002,"LINESTRING (-80.243438 36.1001347, -80.2434504 36.1002112, -80.2434708 36.1003369, -80.243502 36.1005287, -80.2435334 36.1007222, -80.2435506 36.100828, -80.2435579 36.1008734, -80.2435713 36.1009558, -80.2435858 36.1010449, -80.2435936 36.1010929, -80.2435966 36.1011111, -80.2436204 36.1012577, -80.2436219 36.1012671, -80.2436407 36.1013854, -80.2436587 36.1014937, -80.2436732 36.1015871, -80.2436796 36.1016279)",,,
851410628,False,,North Church Street,tertiary,True,171.91299999999998,"LINESTRING (-80.243438 36.1001347, -80.2434266 36.1000626, -80.2434118 36.0999683, -80.2433368 36.0994915, -80.2433069 36.0993015, -80.2432674 36.0990506, -80.2432589 36.0989968, -80.2432104 36.0986886, -80.2431966 36.098601)",,,
"[300154200, 300154196, 851410630]",False,,East 5th Street,secondary,False,107.26100000000001,"LINESTRING (-80.243438 36.1001347, -80.2433595 36.1001433, -80.2430478 36.1001776, -80.2428265 36.1002014, -80.2424714 36.1002398, -80.2424135 36.1002461, -80.242335 36.100254, -80.2423056 36.100257, -80.2422547 36.1002627)",,,yes
300154200,False,,East 5th Street,secondary,False,94.978,"LINESTRING (-80.2422547 36.1002627, -80.2421822 36.1002702, -80.2418539 36.100304, -80.2418214 36.1003073, -80.2417944 36.1003104, -80.2412789 36.1003699, -80.2412073 36.1003782)",,,
"[300154200, 300154196, 851410630]",False,,East 5th Street,secondary,True,107.26100000000001,"LINESTRING (-80.2422547 36.1002627, -80.2423056 36.100257, -80.242335 36.100254, -80.2424135 36.1002461, -80.2424714 36.1002398, -80.2428265 36.1002014, -80.2430478 36.1001776, -80.2433595 36.1001433, -80.243438 36.1001347)",,,yes
489450073,False,,North Chestnut Street,residential,False,169.135,"LINESTRING (-80.2422547 36.1002627, -80.2422675 36.1003532, -80.2422698 36.1003697, -80.242387 36.1009744, -80.2425027 36.1016924, -80.2425079 36.101725, -80.242515 36.101769)",,,
"[489450072, 489450073, 765537715]",False,,North Chestnut Street,residential,True,169.891,"LINESTRING (-80.2422547 36.1002627, -80.2422441 36.1002019, -80.2422065 36.0999852, -80.2421021 36.0993848, -80.2420811 36.0991218, -80.242071 36.0989051, -80.2420577 36.0988063, -80.2420494 36.0987451)",,,
300154200,False,,East 5th Street,secondary,True,94.97800000000001,"LINESTRING (-80.2412073 36.1003782, -80.2412789 36.1003699, -80.2417944 36.1003104, -80.2418214 36.1003073, -80.2418539 36.100304, -80.2421822 36.1002702, -80.2422547 36.1002627)",,,
625865723,False,,North Patterson Avenue,secondary,False,171.39900000000003,"LINESTRING (-80.2412073 36.1003782, -80.2412119 36.1004485, -80.2412261 36.1006671, -80.2412372 36.1011322, -80.2412461 36.1015031, -80.2412543 36.1018447, -80.2412561 36.101919)",,,
625865724,False,2,North Patterson Avenue,secondary,True,169.319,"LINESTRING (-80.2412073 36.1003782, -80.2411971 36.1003182, -80.2410853 36.0996572, -80.2409641 36.0989405, -80.2409521 36.0988695)",,,
"[766357733, 1018607876, 1018607877, 16550974]",True,"['3', '2']",Cherry Street North,primary,False,170.208,"LINESTRING (-80.2473084 36.0996738, -80.2473204 36.0997415, -80.2473752 36.1000513, -80.24741 36.1002481, -80.2474811 36.1006377, -80.2474879 36.1006639, -80.2475439 36.1009109, -80.2475828 36.101119, -80.2475951 36.1011867)",,,
851378906,False,,West 5th Street,secondary,False,116.031,"LINESTRING (-80.2473084 36.0996738, -80.2472411 36.0996821, -80.2461293 36.0998196, -80.2460318 36.0998316)",,,
851459368,False,,West 5th Street,secondary,True,80.99799999999999,"LINESTRING (-80.2473084 36.0996738, -80.2474479 36.0996569, -80.2481165 36.0995761, -80.2482 36.099566)",,,
624753960,False,2,West 4th Street,secondary,False,115.87700000000001,"LINESTRING (-80.2470669 36.0981728, -80.2469439 36.0981863, -80.246275 36.09826, -80.2462416 36.0982638, -80.2458949 36.0983037, -80.2457894 36.0983159)",,,
"[1018607874, 1018607875, 766357734, 766357735, 766357736]",True,"['3', '2']",Cherry Street North,primary,False,168.322,"LINESTRING (-80.2470669 36.0981728, -80.2470815 36.0982578, -80.2471482 36.0986462, -80.2471511 36.0986676, -80.2471966 36.099004, -80.2472185 36.0991233, -80.2472252 36.0991627, -80.2472986 36.0996134, -80.2473084 36.0996738)",,,
851405127,False,2,West 4th Street,secondary,True,79.21100000000001,"LINESTRING (-80.2470669 36.0981728, -80.247177 36.0981607, -80.2478131 36.0980909, -80.2479405 36.0980769)",,,
606985666,False,,West 3rd Street,tertiary,False,71.092,"LINESTRING (-80.2469489 36.0974803, -80.2468688 36.0974881, -80.2461637 36.0975592)",,,
766330917,True,2,Cherry Street North,primary,False,77.729,"LINESTRING (-80.2469489 36.0974803, -80.2470511 36.0980813, -80.2470669 36.0981728)",,,
16551686,False,,East 4th Street,tertiary,False,77.442,"LINESTRING (-80.2440498 36.0985021, -80.2439522 36.0985134, -80.243313 36.0985875, -80.2431966 36.098601)",,,
16563085,False,,West 4th Street,secondary,True,78.235,"LINESTRING (-80.2440498 36.0985021, -80.2441813 36.0984871, -80.2447816 36.0984184, -80.2449124 36.0984062)",,,
"[766330898, 16552002]",True,2,North Main Street,primary,False,171.971,"LINESTRING (-80.2440498 36.0985021, -80.2440507 36.0985863, -80.2441501 36.099206, -80.2442722 36.0999653, -80.2442837 36.1000365)",,,
16551686,False,,East 4th Street,tertiary,True,77.442,"LINESTRING (-80.2431966 36.098601, -80.243313 36.0985875, -80.2439522 36.0985134, -80.2440498 36.0985021)",,,
765537714,False,,North Church Street,tertiary,True,77.022,"LINESTRING (-80.2431966 36.098601, -80.2431824 36.0985092, -80.2431028 36.0979963, -80.24309 36.0979137)",,,
851410628,False,,North Church Street,tertiary,False,171.91299999999998,"LINESTRING (-80.2431966 36.098601, -80.2432104 36.0986886, -80.2432589 36.0989968, -80.2432674 36.0990506, -80.2433069 36.0993015, -80.2433368 36.0994915, -80.2434118 36.0999683, -80.2434266 36.1000626, -80.243438 36.1001347)",,,
851410629,False,,East 4th Street,tertiary,False,104.30999999999999,"LINESTRING (-80.2431966 36.098601, -80.2430601 36.0986181, -80.242469 36.0986924, -80.2422487 36.0987201, -80.2420494 36.0987451)",,,
16562744,False,,North Chestnut Street,tertiary,True,78.055,"LINESTRING (-80.2420494 36.0987451, -80.2419423 36.0981359, -80.2419273 36.0980501)",,,
"[489450072, 489450073, 765537715]",False,,North Chestnut Street,residential,False,169.891,"LINESTRING (-80.2420494 36.0987451, -80.2420577 36.0988063, -80.242071 36.0989051, -80.2420811 36.0991218, -80.2421021 36.0993848, -80.2422065 36.0999852, -80.2422441 36.1002019, -80.2422547 36.1002627)",,,
851410629,False,,East 4th Street,tertiary,False,99.593,"LINESTRING (-80.2420494 36.0987451, -80.2418727 36.0987565, -80.2416974 36.0987763, -80.2414187 36.0988077, -80.2410281 36.0988594, -80.2409521 36.0988695)",,,
851410629,False,,East 4th Street,tertiary,True,104.31,"LINESTRING (-80.2420494 36.0987451, -80.2422487 36.0987201, -80.242469 36.0986924, -80.2430601 36.0986181, -80.2431966 36.098601)",,,
16557435,False,,North Patterson Avenue,secondary,True,78.792,"LINESTRING (-80.2409521 36.0988695, -80.2409417 36.0988042, -80.2408545 36.0982562, -80.2408402 36.0981667)",,,
625865724,False,2,North Patterson Avenue,secondary,False,169.31900000000002,"LINESTRING (-80.2409521 36.0988695, -80.2409641 36.0989405, -80.2410853 36.0996572, -80.2411971 36.1003182, -80.2412073 36.1003782)",,,
851410629,False,,East 4th Street,tertiary,False,56.887,"LINESTRING (-80.2409521 36.0988695, -80.2408556 36.0988791, -80.240388 36.0989257, -80.2403237 36.0989321)",,,
851410629,False,,East 4th Street,tertiary,True,99.593,"LINESTRING (-80.2409521 36.0988695, -80.2410281 36.0988594, -80.2414187 36.0988077, -80.2416974 36.0987763, -80.2418727 36.0987565, -80.2420494 36.0987451)",,,
16551691,False,,Holly Avenue Northwest,residential,False,79.29299999999999,"LINESTRING (-80.2486102 36.0968321, -80.2486982 36.0968235, -80.2494863 36.0967462)",,,
851616892,False,2,Spruce Street North,residential,False,129.722,"LINESTRING (-80.2486102 36.0968321, -80.2487241 36.0975339, -80.2487826 36.0978941, -80.248798 36.0979888)",,,
851616892,False,2,Spruce Street North,residential,True,121.05299999999998,"LINESTRING (-80.2486102 36.0968321, -80.2485876 36.096693, -80.2485776 36.0966284, -80.2485487 36.0964523, -80.2485277 36.0963242, -80.2485103 36.0962166, -80.2484576 36.0958923, -80.2484429 36.095802, -80.2484349 36.0957527)",,,
16551691,False,,Holly Avenue Northwest,residential,True,79.29299999999999,"LINESTRING (-80.2494863 36.0967462, -80.2486982 36.0968235, -80.2486102 36.0968321)",,,
16552450,False,,Poplar Street North,residential,True,122.42500000000001,"LINESTRING (-80.2494863 36.0967462, -80.2494976 36.0966987, -80.2494987 36.0966865, -80.2495019 36.0966512, -80.2494631 36.0964222, -80.249412 36.0961209, -80.2493935 36.096012, -80.2493412 36.0957034, -80.2493331 36.0956555)",,,
16561497,True,,West 3rd Street,secondary,False,77.733,"LINESTRING (-80.2439455 36.0977928, -80.2440529 36.0977806, -80.2445332 36.0977262, -80.24469 36.0977115, -80.2448036 36.0977051)",,,
625865666,False,,East 3rd Street,secondary,False,78.031,"LINESTRING (-80.2439455 36.0977928, -80.2438505 36.0978062, -80.243174 36.0979018, -80.24309 36.0979137)",,,
766330897,True,3,North Main Street,primary,False,79.50599999999999,"LINESTRING (-80.2439455 36.0977928, -80.2439637 36.0978745, -80.244049 36.0984125, -80.2440498 36.0985021)",,,
16552546,False,,East 6th Street,residential,False,105.8,"LINESTRING (-80.2436796 36.1016279, -80.243104 36.1016983, -80.243071 36.101702, -80.242582 36.1017609, -80.242515 36.101769)",,,
16552546,False,,East 6th Street,residential,True,75.415,"LINESTRING (-80.2436796 36.1016279, -80.2437869 36.1016175, -80.2439118 36.1016032, -80.2444232 36.1015446, -80.244511 36.1015345)",,,
16555276,False,,North Church Street,residential,True,167.45000000000002,"LINESTRING (-80.2436796 36.1016279, -80.2436732 36.1015871, -80.2436587 36.1014937, -80.2436407 36.1013854, -80.2436219 36.1012671, -80.2436204 36.1012577, -80.2435966 36.1011111, -80.2435936 36.1010929, -80.2435858 36.1010449, -80.2435713 36.1009558, -80.2435579 36.1008734, -80.2435506 36.100828, -80.2435334 36.1007222, -80.243502 36.1005287, -80.2434708 36.1003369, -80.2434504 36.1002112, -80.243438 36.1001347)",,,
16552546,False,,East 6th Street,residential,False,114.32799999999999,"LINESTRING (-80.242515 36.101769, -80.2424384 36.1017779, -80.2419939 36.1018298, -80.2417629 36.1018572, -80.2413301 36.1019087, -80.2412561 36.101919)",,,
16552546,False,,East 6th Street,residential,True,105.8,"LINESTRING (-80.242515 36.101769, -80.242582 36.1017609, -80.243071 36.101702, -80.243104 36.1016983, -80.2436796 36.1016279)",,,
489450073,False,,North Chestnut Street,residential,False,116.02199999999999,"LINESTRING (-80.242515 36.101769, -80.2425218 36.1018164, -80.2425994 36.102349, -80.2426715 36.1027663, -80.242678 36.102804)",,,
489450073,False,,North Chestnut Street,residential,True,169.135,"LINESTRING (-80.242515 36.101769, -80.2425079 36.101725, -80.2425027 36.1016924, -80.242387 36.1009744, -80.2422698 36.1003697, -80.2422675 36.1003532, -80.2422547 36.1002627)",,,
16552546,False,,East 6th Street,residential,False,75.529,"LINESTRING (-80.2412561 36.101919, -80.2411909 36.1019211, -80.2410342 36.1019262, -80.2406071 36.1019312, -80.2404697 36.1019362, -80.2404158 36.1019373)",,,
16552546,False,,East 6th Street,residential,True,114.328,"LINESTRING (-80.2412561 36.101919, -80.2413301 36.1019087, -80.2417629 36.1018572, -80.2419939 36.1018298, -80.2424384 36.1017779, -80.242515 36.101769)",,,
625865723,False,,North Patterson Avenue,secondary,False,95.607,"LINESTRING (-80.2412561 36.101919, -80.241255 36.1019775, -80.2412414 36.1026739, -80.2412394 36.1027787)",,,
625865723,False,,North Patterson Avenue,secondary,True,171.399,"LINESTRING (-80.2412561 36.101919, -80.2412543 36.1018447, -80.2412461 36.1015031, -80.2412372 36.1011322, -80.2412261 36.1006671, -80.2412119 36.1004485, -80.2412073 36.1003782)",,,
625865666,False,,East 3rd Street,secondary,False,105.56,"LINESTRING (-80.24309 36.0979137, -80.2429829 36.0979263, -80.2420018 36.0980414, -80.2419273 36.0980501)",,,
625865666,False,,East 3rd Street,secondary,True,78.031,"LINESTRING (-80.24309 36.0979137, -80.243174 36.0979018, -80.2438505 36.0978062, -80.2439455 36.0977928)",,,
765537714,False,,North Church Street,tertiary,False,77.022,"LINESTRING (-80.24309 36.0979137, -80.2431028 36.0979963, -80.2431824 36.0985092, -80.2431966 36.098601)",,,
765537719,True,2,North Church Street,tertiary,False,152.026,"LINESTRING (-80.24309 36.0979137, -80.2430756 36.0978345, -80.2428442 36.096561)",,,
343485373,False,2,Town Run Lane,residential,True,173.101,"LINESTRING (-80.2461637 36.0975592, -80.2461563 36.0975073, -80.2461042 36.0971863, -80.2460414 36.0968091, -80.2460304 36.0967475, -80.2459986 36.0965495, -80.2459787 36.0964261, -80.2459462 36.096251, -80.2459151 36.0960934, -80.2459121 36.0960715, -80.2459019 36.096017)",,,
606985666,False,,West 3rd Street,tertiary,True,71.092,"LINESTRING (-80.2461637 36.0975592, -80.2468688 36.0974881, -80.2469489 36.0974803)",,,
