osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref
21188745,West 6th Street,residential,25,False,False,36.673,,"LINESTRING (-102.8813973 30.890013, -102.8817815 30.8900212)",
21188745,West 6th Street,residential,25,False,True,106.016,,"LINESTRING (-102.8813973 30.890013, -102.8802863 30.8900081)",
21189694,North Jackson Street,residential,25 mph,False,False,25.075,2,"LINESTRING (-102.8813973 30.890013, -102.8813993 30.8902385)",
21189694,North Jackson Street,residential,25 mph,False,True,102.067,2,"LINESTRING (-102.8813973 30.890013, -102.881393 30.8890951)",
21188463,North Valentine Street,residential,25 mph,False,False,112.73,2,"LINESTRING (-102.883563 30.8909779, -102.883561 30.8919917)",
21188463,North Valentine Street,residential,25 mph,False,True,108.738,2,"LINESTRING (-102.883563 30.8909779, -102.883566 30.89)",
158695152,West 7th Street,residential,25 mph,False,False,94.305,2,"LINESTRING (-102.883563 30.8909779, -102.884123 30.8909783, -102.8845513 30.8909786)",
158695152,West 7th Street,residential,25 mph,False,True,104.324,2,"LINESTRING (-102.883563 30.8909779, -102.882988 30.8909775, -102.8824697 30.8909771)",
21188463,North Valentine Street,residential,25 mph,False,False,108.716,2,"LINESTRING (-102.883561 30.8919917, -102.883558 30.8929694)",
21188463,North Valentine Street,residential,25 mph,False,True,112.73,2,"LINESTRING (-102.883561 30.8919917, -102.883563 30.8909779)",
21188921,West 8th Street,residential,25 mph,False,False,94.0,2,"LINESTRING (-102.883561 30.8919917, -102.884107 30.8919893, -102.8845461 30.8919874)",
21188921,West 8th Street,residential,25 mph,False,True,105.432,2,"LINESTRING (-102.883561 30.8919917, -102.8830391 30.891994, -102.8824561 30.8919965)",
21188463,North Valentine Street,residential,25 mph,False,False,109.383,2,"LINESTRING (-102.883558 30.8929694, -102.883556 30.8939531)",
21188463,North Valentine Street,residential,25 mph,False,True,108.716,2,"LINESTRING (-102.883558 30.8929694, -102.883561 30.8919917)",
21189016,West 9th Street,residential,25 mph,False,False,93.807,2,"LINESTRING (-102.883558 30.8929694, -102.884092 30.8929678, -102.8845411 30.8929664)",
21189016,West 9th Street,residential,25 mph,False,True,105.535,2,"LINESTRING (-102.883558 30.8929694, -102.88303 30.892971, -102.882452 30.8929727)",
21188463,North Valentine Street,residential,25 mph,False,True,109.383,2,"LINESTRING (-102.883556 30.8939531, -102.883558 30.8929694)",
90470037,West Dickinson Boulevard,trunk,,False,False,93.511,5,"LINESTRING (-102.883556 30.8939531, -102.884536 30.8939511)",I 10 Business;US 285
90470037,West Dickinson Boulevard,trunk,,False,True,104.78,5,"LINESTRING (-102.883556 30.8939531, -102.8824579 30.8939555)",I 10 Business;US 285
21188463,North Valentine Street,residential,25 mph,False,False,110.495,2,"LINESTRING (-102.883556 30.8939531, -102.8835554 30.8944104, -102.8835541 30.8949468)",
21188463,North Valentine Street,residential,25 mph,False,False,107.771,2,"LINESTRING (-102.8835541 30.8949468, -102.8835517 30.895916)",
21188463,North Valentine Street,residential,25 mph,False,True,110.495,2,"LINESTRING (-102.8835541 30.8949468, -102.8835554 30.8944104, -102.883556 30.8939531)",
126564345,West 11th Street,residential,25 mph,False,False,106.174,2,"LINESTRING (-102.8835541 30.8949468, -102.8830309 30.8949484, -102.8824414 30.8949532)",
126564345,West 11th Street,residential,25 mph,False,True,93.28999999999999,2,"LINESTRING (-102.8835541 30.8949468, -102.8840562 30.8949453, -102.8845318 30.8949439)",
21188463,North Valentine Street,residential,25 mph,False,True,107.771,2,"LINESTRING (-102.8835517 30.895916, -102.8835541 30.8949468)",
21189115,West 12th Street,residential,25 mph,False,False,93.137,2,"LINESTRING (-102.8835517 30.895916, -102.8840455 30.8959154, -102.8845278 30.8959147)",
21189115,West 12th Street,residential,25 mph,False,True,106.59700000000001,2,"LINESTRING (-102.8835517 30.895916, -102.8830202 30.8959167, -102.8824346 30.8959244)",
21191086,West 4th Street,residential,25 mph,False,True,107.016,2,"LINESTRING (-102.8836008 30.8881604, -102.8824794 30.8881711)",
21188467,North Valentine Street,residential,25 mph,False,False,119.53,2,"LINESTRING (-102.8836008 30.8881604, -102.8835458 30.8883367, -102.88299 30.889091)",
21188919,West 8th Street,residential,25,False,False,50.424,,"LINESTRING (-102.8797521 30.8919781, -102.8802781 30.8920216)",
