osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,bridge
1090869930,False,2,motorway_link,True,71.251,"LINESTRING (-74.0402477 41.1856905, -74.0402678 41.185746, -74.0402809 41.1857958, -74.0402897 41.1858515, -74.0402944 41.1858949, -74.0402958 41.1859349, -74.0402947 41.1859738, -74.0402889 41.1860085, -74.0402801 41.1860446, -74.0402677 41.1860775, -74.0402503 41.1861152, -74.0402278 41.1861592, -74.0401487 41.1863088)",,,
"[1255147233, 59658054]",False,2,primary,False,62.605999999999995,"LINESTRING (-74.0402477 41.1856905, -74.0400776 41.1857277, -74.0397638 41.1857963, -74.0395287 41.1858461)",US 202,,
"[1090869929, 11886279]",False,4,motorway_link,False,129.37499999999997,"LINESTRING (-74.0394919 41.1873597, -74.0395387 41.1873024, -74.0396102 41.1872135, -74.0396774 41.1871249, -74.0397402 41.1870347, -74.0398009 41.1869394, -74.0398495 41.1868545, -74.0399006 41.1867647, -74.0399613 41.1866564, -74.040044 41.1865044, -74.0401487 41.1863088)",,,
11886279,False,,motorway_link,True,45.851,"LINESTRING (-74.0394919 41.1873597, -74.0394154 41.1874473, -74.039334 41.187534, -74.0392506 41.1876185, -74.0391714 41.1876939)",,,
11886279,False,,motorway_link,False,45.851,"LINESTRING (-74.0391714 41.1876939, -74.0392506 41.1876185, -74.039334 41.187534, -74.0394154 41.1874473, -74.0394919 41.1873597)",,,
11886395,True,1,motorway_link,False,223.383,"LINESTRING (-74.0391714 41.1876939, -74.0391303 41.1877269, -74.0390809 41.1877611, -74.0390348 41.187791, -74.0389899 41.187817, -74.0389483 41.1878382, -74.0389049 41.1878554, -74.0388568 41.1878684, -74.0388036 41.1878769, -74.0387521 41.1878791, -74.0387026 41.1878752, -74.0386498 41.1878658, -74.0386055 41.1878524, -74.0385632 41.187833, -74.0385254 41.1878098, -74.038491 41.1877825, -74.0384634 41.1877524, -74.0384423 41.1877187, -74.0384284 41.1876864, -74.0384212 41.1876555, -74.0384161 41.1876242, -74.0383131 41.1863913)",,,
24168444,False,,residential,False,113.97800000000001,"LINESTRING (-74.0300033 41.1893122, -74.0297478 41.1891979, -74.0296464 41.1890972, -74.0295613 41.1890149, -74.0294234 41.1889172, -74.0292815 41.1887952, -74.0291923 41.1887006, -74.0291002 41.1885675)",,,
24168444,False,,residential,True,113.978,"LINESTRING (-74.0291002 41.1885675, -74.0291923 41.1887006, -74.0292815 41.1887952, -74.0294234 41.1889172, -74.0295613 41.1890149, -74.0296464 41.1890972, -74.0297478 41.1891979, -74.0300033 41.1893122)",,,
24169384,False,,residential,True,266.086,"LINESTRING (-74.0291002 41.1885675, -74.029464 41.1883619, -74.0297275 41.1882704, -74.0301857 41.188072, -74.0306722 41.1878646, -74.0309137 41.1877806, -74.0318947 41.1874392)",,Birch Drive,
24169384,False,,residential,False,33.06,"LINESTRING (-74.032177 41.1872312, -74.0318947 41.1874392)",,Birch Drive,
24169217,False,,residential,False,243.41500000000002,"LINESTRING (-74.032177 41.1872312, -74.0323238 41.1873461, -74.0324305 41.1874303, -74.0327983 41.1877141, -74.0330319 41.1878532, -74.0332207 41.1879243, -74.0334524 41.1879695, -74.0337013 41.1879824, -74.0339417 41.1879436, -74.0341992 41.1878597, -74.0346369 41.1876917)",,Old County Road,
24169217,False,,residential,True,53.201,"LINESTRING (-74.032177 41.1872312, -74.0321226 41.1871886, -74.0320745 41.1871511, -74.0320327 41.1871165, -74.0319929 41.1870817, -74.0319667 41.1870555, -74.0319467 41.1870336, -74.0319319 41.1870101, -74.0319222 41.1869868, -74.0319145 41.1869616, -74.0319098 41.1869395, -74.0318998 41.1868819, -74.0318943 41.1868236)",,Old County Road,
24170035,False,,residential,False,73.373,"LINESTRING (-74.0346369 41.1876917, -74.0354437 41.1879501)",,Hill Road,
24169217,False,,residential,False,80.88499999999999,"LINESTRING (-74.0346369 41.1876917, -74.0350661 41.1874979, -74.0353235 41.1873623, -74.0354351 41.1872848)",,Old County Road,
24169217,False,,residential,True,243.41499999999996,"LINESTRING (-74.0346369 41.1876917, -74.0341992 41.1878597, -74.0339417 41.1879436, -74.0337013 41.1879824, -74.0334524 41.1879695, -74.0332207 41.1879243, -74.0330319 41.1878532, -74.0327983 41.1877141, -74.0324305 41.1874303, -74.0323238 41.1873461, -74.032177 41.1872312)",,Old County Road,
24172635,False,2,tertiary,False,52.943,"LINESTRING (-74.0372219 41.1863004, -74.0371925 41.1864428, -74.0371249 41.1867709)",CR 47,Thiells-Mount Ivy Road,
31770351,False,2,primary,False,54.179,"LINESTRING (-74.0372219 41.1863004, -74.0370347 41.1863397, -74.0365983 41.1864314)",US 202,,
31770351,False,2,primary,True,54.074,"LINESTRING (-74.0372219 41.1863004, -74.0373442 41.1862763, -74.037847 41.1861772)",US 202,,
24169384,False,,residential,True,33.06,"LINESTRING (-74.0318947 41.1874392, -74.032177 41.1872312)",,Birch Drive,
24169384,False,,residential,False,266.086,"LINESTRING (-74.0318947 41.1874392, -74.0309137 41.1877806, -74.0306722 41.1878646, -74.0301857 41.188072, -74.0297275 41.1882704, -74.029464 41.1883619, -74.0291002 41.1885675)",,Birch Drive,
24177029,False,,residential,False,136.151,"LINESTRING (-74.0318947 41.1874392, -74.0319917 41.1879862, -74.0320534 41.1882476, -74.0321459 41.1885453, -74.0321687 41.1886452)",,Oak Drive,
24168433,True,1,motorway_link,False,306.7090000000001,"LINESTRING (-74.0363751 41.1852167, -74.0365126 41.1848929, -74.0365353 41.1848453, -74.0365626 41.1847959, -74.0365974 41.1847474, -74.036638 41.1847031, -74.0366813 41.1846642, -74.0367339 41.1846276, -74.0367887 41.1845972, -74.0368456 41.1845716, -74.0369047 41.1845511, -74.036968 41.1845343, -74.0370351 41.1845217, -74.0371093 41.1845138, -74.0371779 41.1845106, -74.0372423 41.1845125, -74.0373065 41.1845188, -74.037372 41.1845298, -74.0374365 41.1845439, -74.037508 41.1845655, -74.0375778 41.1845927, -74.0376455 41.1846267, -74.0377044 41.1846641, -74.0377606 41.1847054, -74.0378078 41.1847498, -74.0378507 41.1847983, -74.0378919 41.184855, -74.0379229 41.184911, -74.0379466 41.1849675, -74.0379648 41.1850255, -74.0379786 41.1850873, -74.0379889 41.1851449, -74.0381034 41.1859061)",,,
59658056,False,,secondary,False,66.187,"LINESTRING (-74.0363751 41.1852167, -74.0363538 41.1853138, -74.0363141 41.185492, -74.0362782 41.1856478, -74.0362555 41.1857243, -74.0362281 41.1858012)",NY 45,State Highway 45,
24170268,False,,residential,False,248.75700000000003,"LINESTRING (-74.0362281 41.1858012, -74.0359491 41.1858889, -74.0358267 41.1859282, -74.0356058 41.1860024, -74.0355434 41.1860226, -74.0351668 41.1861472, -74.0349769 41.1862086, -74.0346649 41.1863064, -74.034626 41.1863187, -74.0343909 41.1863934, -74.0339353 41.1865328, -74.0338737 41.1865523, -74.0338284 41.1865681, -74.0337895 41.1865895, -74.0337594 41.186617, -74.0337405 41.1866453, -74.0337294 41.1866757, -74.0337244 41.1867095, -74.0337214 41.1867577, -74.0337227 41.1868153)",,Old Rt 202A,
59658056,False,,secondary,False,84.91000000000001,"LINESTRING (-74.0362281 41.1858012, -74.0362047 41.1858589, -74.0361888 41.185904, -74.0361854 41.185917, -74.036109 41.1862126, -74.036066 41.1863769, -74.0360421 41.1864618, -74.0360155 41.1865475)",NY 45,State Highway 45,
59658056,False,,secondary,True,66.187,"LINESTRING (-74.0362281 41.1858012, -74.0362555 41.1857243, -74.0362782 41.1856478, -74.0363141 41.185492, -74.0363538 41.1853138, -74.0363751 41.1852167)",NY 45,State Highway 45,
24172287,False,,residential,False,336.16,"LINESTRING (-74.0363652 41.1905694, -74.0359788 41.1905458, -74.0353036 41.1907661, -74.0347117 41.1909217, -74.0342657 41.1909888, -74.0336413 41.1909064, -74.0329155 41.1907325, -74.0325335 41.1906079)",,Brevoort Drive,
24172635,False,2,tertiary,True,98.73400000000001,"LINESTRING (-74.0363652 41.1905694, -74.0364651 41.1900579, -74.0365368 41.1896909)",CR 47,Thiells-Mount Ivy Road,
24172287,False,,residential,True,336.16,"LINESTRING (-74.0325335 41.1906079, -74.0329155 41.1907325, -74.0336413 41.1909064, -74.0342657 41.1909888, -74.0347117 41.1909217, -74.0353036 41.1907661, -74.0359788 41.1905458, -74.0363652 41.1905694)",,Brevoort Drive,
24175886,False,,residential,False,132.446,"LINESTRING (-74.0325335 41.1906079, -74.0321614 41.1906867, -74.0318005 41.1907417, -74.0316059 41.1908149, -74.0315416 41.1909808, -74.0314154 41.1912512)",,Charles Lane,
24175886,False,,residential,True,236.324,"LINESTRING (-74.0325335 41.1906079, -74.0331298 41.1902498, -74.0335082 41.1901203, -74.0339699 41.189987, -74.0340013 41.1899779, -74.0343683 41.1899779, -74.0347353 41.1899132, -74.0348776 41.1898786, -74.0350908 41.1898269)",,Charles Lane,
24172635,False,2,tertiary,False,96.679,"LINESTRING (-74.0367057 41.1888308, -74.0366142 41.189281, -74.0365368 41.1896909)",CR 47,Thiells-Mount Ivy Road,
24172635,False,2,tertiary,True,94.671,"LINESTRING (-74.0367057 41.1888308, -74.0367582 41.1885705, -74.0367914 41.188402, -74.036825 41.1882276, -74.0368547 41.1880777, -74.0368741 41.1879889)",CR 47,Thiells-Mount Ivy Road,
