osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,tunnel
454601914,False,2,North State Street,residential,True,131.472,"LINESTRING (-94.4664883 44.3168269, -94.4664113 44.3167466, -94.4655533 44.315852)",,,
18020924,False,,6th North Street,residential,True,129.407,"LINESTRING (-94.4674056 44.317802, -94.467307 44.3178502, -94.4667309 44.3181318, -94.4662109 44.3183861, -94.466162 44.31841, -94.4660626 44.3184586)",,,
454410260,False,,North State Street,residential,True,130.69899999999998,"LINESTRING (-94.4674056 44.317802, -94.4673371 44.3177276, -94.4666699 44.3170196, -94.4665632 44.3169064, -94.4664883 44.3168269)",,,
18020112,True,3,North Broadway,trunk,False,14.608,"LINESTRING (-94.4602434 44.3125712, -94.4603465 44.3126799)",MN 15;MN 68,30 mph,
"[454601912, 91941079]",True,2,Center Street,tertiary,False,129.58999999999997,"LINESTRING (-94.4602434 44.3125712, -94.4601562 44.3126141, -94.4591549 44.3131068, -94.4590561 44.3131555, -94.4590152 44.3131756, -94.4589014 44.3132316)",,,
455608067,False,,1st North Street,unclassified,False,14.962,"LINESTRING (-94.4612661 44.3136488, -94.461421 44.3135725)",,,
"[454615374, 454615399]",True,"['3', '2']",North Broadway,trunk,False,131.577,"LINESTRING (-94.4612661 44.3136488, -94.4616515 44.3140494, -94.4618507 44.3142564, -94.4621279 44.3145446, -94.4622038 44.3146235)",MN 15;MN 68,30 mph,
455608067,False,,1st North Street,unclassified,True,129.624,"LINESTRING (-94.4612661 44.3136488, -94.4611716 44.3136955, -94.4611252 44.3137183, -94.4606071 44.3139741, -94.4600288 44.3142521, -94.4599254 44.3143107)",,,
18020919,False,,2nd North Street,unclassified,False,14.366,"LINESTRING (-94.4622038 44.3146235, -94.462354 44.3145518)",,,
18020919,False,,2nd North Street,unclassified,True,130.532,"LINESTRING (-94.4622038 44.3146235, -94.4620971 44.3146754, -94.462062 44.3146922, -94.4617854 44.3148262, -94.461543 44.3149437, -94.4614263 44.3150003, -94.4609553 44.3152286, -94.4608454 44.3152818)",,,
"[454615449, 454615419]",True,"['3', '2']",North Broadway,trunk,False,131.23999999999998,"LINESTRING (-94.4622038 44.3146235, -94.4627816 44.3152355, -94.4630573 44.3155275, -94.4631272 44.3156015)",MN 15;MN 68,30 mph,
188327028,False,2,3rd North Street,tertiary,False,14.386,"LINESTRING (-94.4631272 44.3156015, -94.4632789 44.3155311)",,,
"[454615434, 454615412]",True,"['3', '2']",North Broadway,trunk,False,132.339,"LINESTRING (-94.4631272 44.3156015, -94.4632028 44.3156814, -94.4637002 44.316207, -94.4640598 44.316587)",MN 15;MN 68,30 mph,
"[454615372, 454615429]",False,"['3', '2']",3rd North Street,tertiary,True,130.114,"LINESTRING (-94.4631272 44.3156015, -94.4630343 44.3156468, -94.4627744 44.3157734, -94.4624687 44.3159223, -94.4618817 44.3162083, -94.4617754 44.3162601)",,,
18021145,False,,4th North Street,residential,False,14.746,"LINESTRING (-94.4640598 44.316587, -94.464211 44.3165103)",,,
454611420,False,,4th North Street,unclassified,True,129.715,"LINESTRING (-94.4640598 44.316587, -94.4639672 44.3166316, -94.4639339 44.3166477, -94.4633956 44.3169073, -94.4628536 44.3171686, -94.4628112 44.317189, -94.4627077 44.3172389)",,,
"[454615378, 454615388]",True,"['3', '2']",North Broadway,trunk,False,130.885,"LINESTRING (-94.4640598 44.316587, -94.4646343 44.3171911, -94.4649852 44.3175602)",MN 15;MN 68,30 mph,
18020140,False,2,5th North Street,tertiary,False,14.334,"LINESTRING (-94.4649852 44.3175602, -94.4651337 44.3174872)",,25 mph,
454167207,False,2,5th North Street,tertiary,True,129.467,"LINESTRING (-94.4649852 44.3175602, -94.4648909 44.3176061, -94.4648463 44.3176278, -94.4643219 44.317883, -94.4637535 44.3181596, -94.463736 44.3181681, -94.4636396 44.318215)",,,
454167207,False,2,5th North Street,tertiary,False,129.467,"LINESTRING (-94.4636396 44.318215, -94.463736 44.3181681, -94.4637535 44.3181596, -94.4643219 44.317883, -94.4648463 44.3176278, -94.4648909 44.3176061, -94.4649852 44.3175602)",,,
454611423,False,2,North Minnesota Street,residential,True,131.44199999999998,"LINESTRING (-94.4636396 44.318215, -94.4635675 44.3181395, -94.4627793 44.3173139, -94.4627077 44.3172389)",,,
18020325,False,,South Franklin Street,residential,True,130.341,"LINESTRING (-94.4635538 44.3095412, -94.4640244 44.3100378, -94.4644731 44.3105114)",,,
455015961,False,1,1st South Street,residential,True,131.428,"LINESTRING (-94.4635538 44.3095412, -94.4628677 44.3098781, -94.4621919 44.31021)",,,
18020890,False,,Franklin Street,residential,False,14.215,"LINESTRING (-94.4644731 44.3105114, -94.464574 44.3106169)",,,
18020325,False,,South Franklin Street,residential,False,130.341,"LINESTRING (-94.4644731 44.3105114, -94.4640244 44.3100378, -94.4635538 44.3095412)",,,
454437557,True,2,Center Street,tertiary,False,131.096,"LINESTRING (-94.4644731 44.3105114, -94.4632099 44.3111284, -94.4631123 44.3111761)",CR 13,,
18021506,False,,Jefferson Street,residential,False,13.592,"LINESTRING (-94.4658389 44.3098449, -94.4659343 44.3099463)",,,
454437557,True,2,Center Street,tertiary,False,131.539,"LINESTRING (-94.4658389 44.3098449, -94.4644731 44.3105114)",CR 13,,
18020713,False,,Washington Street,residential,False,15.113,"LINESTRING (-94.4631123 44.3111761, -94.4632193 44.3112884)",,,
18021275,False,,South Washington Street,residential,False,130.012,"LINESTRING (-94.4631123 44.3111761, -94.4630495 44.3111101, -94.462654 44.3106951, -94.4621919 44.31021)",,,
454437557,True,2,Center Street,tertiary,False,131.021,"LINESTRING (-94.4631123 44.3111761, -94.4630146 44.3112233, -94.4618412 44.3117906, -94.4617478 44.3118357)",CR 13,,
"[454601916, 454601917]",True,2,Center Street,tertiary,False,131.922,"LINESTRING (-94.4589014 44.3132316, -94.4587967 44.3132834, -94.4582222 44.3135679, -94.4578757 44.3137395, -94.4577571 44.3138032, -94.4577171 44.3138294, -94.4577026 44.3138421, -94.4576633 44.3138763, -94.4575989 44.3139516)",,,
454611422,True,2,South Minnesota Street,unclassified,False,130.378,"LINESTRING (-94.4589014 44.3132316, -94.4588329 44.3131596, -94.4584468 44.3127533, -94.4580582 44.3123446, -94.4579798 44.3122621)",,,
18020720,False,2,North German Street,unclassified,False,137.256,"LINESTRING (-94.4575989 44.3139516, -94.457708 44.3140666, -94.4584567 44.3148562, -94.4584872 44.3148883, -94.4585676 44.314973)",,,
18020746,False,2,South German Street,tertiary,False,137.703,"LINESTRING (-94.4575989 44.3139516, -94.4574985 44.3138452, -94.457032 44.3133509, -94.4567109 44.3130105, -94.4566305 44.3129252)",,,
"[454437560, 454437558]",True,"['1', '2']",Center Street,tertiary,False,131.469,"LINESTRING (-94.4575989 44.3139516, -94.4577181 44.3139322, -94.4577558 44.3139183, -94.4578489 44.3138841, -94.4579615 44.3138328, -94.4583141 44.3136646, -94.4587343 44.3134641, -94.4588384 44.3134145, -94.4588889 44.3133903, -94.4590012 44.3133368)",,,
18020548,False,,North Valley Street,unclassified,True,131.443,"LINESTRING (-94.4567746 44.3172786, -94.4558526 44.3162977)",,,
18020548,False,,North Valley Street,unclassified,False,130.813,"LINESTRING (-94.4567746 44.3172786, -94.4575992 44.3181411, -94.45763 44.3181734, -94.4577029 44.3182496)",,,
18020918,False,,2nd North Street,unclassified,False,136.424,"LINESTRING (-94.4567746 44.3172786, -94.456106 44.3176074, -94.4553614 44.3179735)",,,
18020548,False,,North Valley Street,unclassified,True,130.813,"LINESTRING (-94.4577029 44.3182496, -94.45763 44.3181734, -94.4575992 44.3181411, -94.4567746 44.3172786)",,,
"[454437559, 18021129, 456272335]",False,2,3rd North Street,tertiary,False,261.976,"LINESTRING (-94.4577029 44.3182496, -94.4578989 44.318157, -94.4580666 44.3180752, -94.4581384 44.31804, -94.4588536 44.3176892, -94.4588876 44.3176726, -94.4593672 44.317438, -94.4595434 44.3173518, -94.4603094 44.3169772, -94.4604228 44.3169216)",,,
18020548,False,,North Valley Street,unclassified,False,131.443,"LINESTRING (-94.4558526 44.3162977, -94.4567746 44.3172786)",,,
455608075,False,2,1st North Street,unclassified,True,261.45,"LINESTRING (-94.4558526 44.3162977, -94.4562841 44.3160874, -94.4563926 44.3160343, -94.456458 44.3160022, -94.4570752 44.3157011, -94.4572859 44.3155983, -94.4584463 44.3150322, -94.4585676 44.314973)",,,
18020643,False,2,South State Street,residential,True,131.745,"LINESTRING (-94.4599076 44.3098986, -94.4608371 44.3108791)",,,
18020975,False,,2nd South Street,residential,True,130.142,"LINESTRING (-94.4599076 44.3098986, -94.4598113 44.3099455, -94.4592295 44.3102292, -94.4586937 44.3104904, -94.4586582 44.3105077, -94.4585559 44.3105576)",,,
18020643,False,2,South State Street,residential,False,131.745,"LINESTRING (-94.4608371 44.3108791, -94.4599076 44.3098986)",,,
18020643,False,2,South State Street,residential,True,128.704,"LINESTRING (-94.4608371 44.3108791, -94.4612998 44.3113651, -94.4616872 44.311772, -94.4617478 44.3118357)",,,
18020921,False,2,1st South Street,residential,True,129.139,"LINESTRING (-94.4608371 44.3108791, -94.4607374 44.3109267, -94.4601623 44.3112013, -94.4596234 44.3114586, -94.459572 44.3114831, -94.459487 44.3115237)",,,
455608075,False,2,1st North Street,unclassified,True,9.256,"LINESTRING (-94.4585676 44.314973, -94.4586653 44.3149278)",,,
18020720,False,2,North German Street,unclassified,False,130.724,"LINESTRING (-94.4585676 44.314973, -94.4586477 44.3150575, -94.4586739 44.3150851, -94.4589484 44.3153747, -94.4594245 44.3158768, -94.45949 44.3159459)",,,
18020720,False,2,North German Street,unclassified,True,137.256,"LINESTRING (-94.4585676 44.314973, -94.4584872 44.3148883, -94.4584567 44.3148562, -94.457708 44.3140666, -94.4575989 44.3139516)",,,
455608075,False,2,1st North Street,unclassified,False,261.45,"LINESTRING (-94.4585676 44.314973, -94.4584463 44.3150322, -94.4572859 44.3155983, -94.4570752 44.3157011, -94.456458 44.3160022, -94.4563926 44.3160343, -94.4562841 44.3160874, -94.4558526 44.3162977)",,,
454611431,False,,North Washington Street,residential,False,129.446,"LINESTRING (-94.4641374 44.3122585, -94.4642087 44.3123337, -94.4645979 44.3127434, -94.4649826 44.3131534, -94.465048 44.3132232)",,,
454611431,False,,North Washington Street,residential,True,130.277,"LINESTRING (-94.4641374 44.3122585, -94.464064 44.3121805, -94.4636565 44.3117474, -94.4632802 44.3113523, -94.4632193 44.3112884)",,,
454611439,False,,1st North Street,residential,False,131.756,"LINESTRING (-94.4641374 44.3122585, -94.4642313 44.3122127, -94.4648174 44.3119268, -94.4655056 44.311591)",,,
454611439,False,,1st North Street,residential,True,131.118,"LINESTRING (-94.4641374 44.3122585, -94.4640373 44.312307, -94.4628681 44.3128728, -94.4627733 44.3129201)",,,
454611431,False,,North Washington Street,residential,False,132.72,"LINESTRING (-94.465048 44.3132232, -94.4659966 44.314205)",,,
454611428,False,,2nd North Street,residential,False,131.56099999999998,"LINESTRING (-94.465048 44.3132232, -94.4657361 44.3128918, -94.4664197 44.3125625)",,,
454611428,False,,2nd North Street,residential,True,130.412,"LINESTRING (-94.465048 44.3132232, -94.4643862 44.3135537, -94.463792 44.3138477, -94.4637018 44.3138923)",,,
454611431,False,,North Washington Street,residential,True,129.446,"LINESTRING (-94.465048 44.3132232, -94.4649826 44.3131534, -94.4645979 44.3127434, -94.4642087 44.3123337, -94.4641374 44.3122585)",,,
454611431,False,,North Washington Street,residential,False,131.459,"LINESTRING (-94.4659966 44.314205, -94.4669181 44.3151863)",,,
454611431,False,,North Washington Street,residential,True,132.72,"LINESTRING (-94.4659966 44.314205, -94.465048 44.3132232)",,,
18021126,False,,3rd North Street,residential,False,130.423,"LINESTRING (-94.4659966 44.314205, -94.4666699 44.3138755, -94.4673496 44.3135428)",,,
18021126,False,,3rd North Street,residential,True,131.571,"LINESTRING (-94.4659966 44.314205, -94.4653037 44.3145415, -94.464752 44.3148094, -94.4647215 44.3148242, -94.4646283 44.3148695)",,,
454611431,False,,North Washington Street,residential,True,131.459,"LINESTRING (-94.4669181 44.3151863, -94.4659966 44.314205)",,,
18021145,False,,4th North Street,residential,True,131.414,"LINESTRING (-94.4669181 44.3151863, -94.4662336 44.3155202, -94.4655533 44.315852)",,,
18020720,False,2,North German Street,unclassified,False,131.446,"LINESTRING (-94.45949 44.3159459, -94.459565 44.3160244, -94.4603196 44.3168136, -94.4603524 44.3168479, -94.4604228 44.3169216)",,,
18020720,False,2,North German Street,unclassified,True,130.724,"LINESTRING (-94.45949 44.3159459, -94.4594245 44.3158768, -94.4589484 44.3153747, -94.4586739 44.3150851, -94.4586477 44.3150575, -94.4585676 44.314973)",,,
18020919,False,,2nd North Street,unclassified,False,130.696,"LINESTRING (-94.45949 44.3159459, -94.4595954 44.3158942, -94.45964 44.3158724, -94.460171 44.3156122, -94.4607296 44.3153385, -94.4608454 44.3152818)",,,
18020720,False,2,North German Street,unclassified,True,131.446,"LINESTRING (-94.4604228 44.3169216, -94.4603524 44.3168479, -94.4603196 44.3168136, -94.459565 44.3160244, -94.45949 44.3159459)",,,
18021131,False,2,3rd North Street,tertiary,False,130.348,"LINESTRING (-94.4604228 44.3169216, -94.4605194 44.3168744, -94.4610213 44.3166282, -94.4611029 44.3165881, -94.461259 44.316512, -94.4615552 44.3163676, -94.4616662 44.3163135, -94.4617754 44.3162601)",,,
"[18021129, 456272335, 454437559]",False,2,3rd North Street,tertiary,True,261.976,"LINESTRING (-94.4604228 44.3169216, -94.4603094 44.3169772, -94.4595434 44.3173518, -94.4593672 44.317438, -94.4588876 44.3176726, -94.4588536 44.3176892, -94.4581384 44.31804, -94.4580666 44.3180752, -94.4578989 44.318157, -94.4577029 44.3182496)",,,
454437561,False,2,North German Street,tertiary,False,131.025,"LINESTRING (-94.4604228 44.3169216, -94.4604959 44.3169988, -94.4605253 44.3170298, -94.4612839 44.3178303, -94.461347 44.3178969)",,,
454437561,False,2,North German Street,tertiary,True,131.025,"LINESTRING (-94.461347 44.3178969, -94.4612839 44.3178303, -94.4605253 44.3170298, -94.4604959 44.3169988, -94.4604228 44.3169216)",,,
454611420,False,,4th North Street,unclassified,False,130.661,"LINESTRING (-94.461347 44.3178969, -94.461444 44.31785, -94.4614849 44.3178302, -94.4620275 44.3175678, -94.4625534 44.3173135, -94.462585 44.3172983, -94.4627077 44.3172389)",,,
18020746,False,2,South German Street,tertiary,True,130.142,"LINESTRING (-94.4557177 44.311954, -94.456554 44.3128438, -94.4566305 44.3129252)",,,
"[454611435, 1085241830]",False,,2nd South Street,residential,False,130.02300000000002,"LINESTRING (-94.4557177 44.311954, -94.4558108 44.3119078, -94.456394 44.3116185, -94.4569549 44.3113403, -94.4570607 44.3112878)",,,
18020746,False,2,South German Street,tertiary,False,130.142,"LINESTRING (-94.4566305 44.3129252, -94.456554 44.3128438, -94.4557177 44.311954)",,,
18020746,False,2,South German Street,tertiary,True,137.703,"LINESTRING (-94.4566305 44.3129252, -94.4567109 44.3130105, -94.457032 44.3133509, -94.4574985 44.3138452, -94.4575989 44.3139516)",,,
454611427,False,2,1st South Street,unclassified,False,130.237,"LINESTRING (-94.4566305 44.3129252, -94.4567329 44.3128749, -94.4573067 44.3125929, -94.4578769 44.3123127, -94.4579798 44.3122621)",,,
454611424,False,,North Jefferson Street,residential,True,130.761,"LINESTRING (-94.4668529 44.3109214, -94.4663915 44.3104316, -94.4659343 44.3099463)",,,
454611439,False,,1st North Street,residential,True,130.51999999999998,"LINESTRING (-94.4668529 44.3109214, -94.4661752 44.3112582, -94.4655056 44.311591)",,,
454611425,False,,North Franklin Street,residential,False,130.228,"LINESTRING (-94.4655056 44.311591, -94.4664197 44.3125625)",,,
454611425,False,,North Franklin Street,residential,True,131.25,"LINESTRING (-94.4655056 44.311591, -94.4650301 44.3110939, -94.464574 44.3106169)",,,
454611439,False,,1st North Street,residential,False,130.51999999999998,"LINESTRING (-94.4655056 44.311591, -94.4661752 44.3112582, -94.4668529 44.3109214)",,,
454611439,False,,1st North Street,residential,True,131.756,"LINESTRING (-94.4655056 44.311591, -94.4648174 44.3119268, -94.4642313 44.3122127, -94.4641374 44.3122585)",,,
455608067,False,,1st North Street,unclassified,True,10.575,"LINESTRING (-94.4599254 44.3143107, -94.4598156 44.3143643)",,,
454611426,True,2,North Minnesota Street,unclassified,False,130.898,"LINESTRING (-94.4599254 44.3143107, -94.4598497 44.3142309, -94.4594525 44.3138098, -94.459072 44.3134114, -94.4590012 44.3133368)",,,
455608067,False,,1st North Street,unclassified,False,129.624,"LINESTRING (-94.4599254 44.3143107, -94.4600288 44.3142521, -94.4606071 44.3139741, -94.4611252 44.3137183, -94.4611716 44.3136955, -94.4612661 44.3136488)",,,
18020919,False,,2nd North Street,unclassified,False,130.532,"LINESTRING (-94.4608454 44.3152818, -94.4609553 44.3152286, -94.4614263 44.3150003, -94.461543 44.3149437, -94.4617854 44.3148262, -94.462062 44.3146922, -94.4620971 44.3146754, -94.4622038 44.3146235)",,,
18020919,False,,2nd North Street,unclassified,True,130.696,"LINESTRING (-94.4608454 44.3152818, -94.4607296 44.3153385, -94.460171 44.3156122, -94.45964 44.3158724, -94.4595954 44.3158942, -94.45949 44.3159459)",,,
454611426,True,2,North Minnesota Street,unclassified,False,130.452,"LINESTRING (-94.4608454 44.3152818, -94.4607742 44.3152066, -94.4600016 44.3143911, -94.4599254 44.3143107)",,,
18021131,False,2,3rd North Street,tertiary,True,130.348,"LINESTRING (-94.4617754 44.3162601, -94.4616662 44.3163135, -94.4615552 44.3163676, -94.461259 44.316512, -94.4611029 44.3165881, -94.4610213 44.3166282, -94.4605194 44.3168744, -94.4604228 44.3169216)",,,
453653397,False,2,North Minnesota Street,unclassified,False,131.709,"LINESTRING (-94.4617754 44.3162601, -94.4618514 44.3163399, -94.4621027 44.3166038, -94.4626337 44.3171612, -94.4627077 44.3172389)",,,
454611426,True,2,North Minnesota Street,unclassified,False,131.56,"LINESTRING (-94.4617754 44.3162601, -94.4617079 44.3161891, -94.4615595 44.316033, -94.460927 44.3153677, -94.4608454 44.3152818)",,,
"[454615372, 454615429]",False,"['3', '2']",3rd North Street,tertiary,False,130.114,"LINESTRING (-94.4617754 44.3162601, -94.4618817 44.3162083, -94.4624687 44.3159223, -94.4627744 44.3157734, -94.4630343 44.3156468, -94.4631272 44.3156015)",,,
453653397,False,2,North Minnesota Street,unclassified,True,131.709,"LINESTRING (-94.4627077 44.3172389, -94.4626337 44.3171612, -94.4621027 44.3166038, -94.4618514 44.3163399, -94.4617754 44.3162601)",,,
454611420,False,,4th North Street,unclassified,False,129.715,"LINESTRING (-94.4627077 44.3172389, -94.4628112 44.317189, -94.4628536 44.3171686, -94.4633956 44.3169073, -94.4639339 44.3166477, -94.4639672 44.3166316, -94.4640598 44.316587)",,,
454611420,False,,4th North Street,unclassified,True,130.661,"LINESTRING (-94.4627077 44.3172389, -94.462585 44.3172983, -94.4625534 44.3173135, -94.4620275 44.3175678, -94.4614849 44.3178302, -94.461444 44.31785, -94.461347 44.3178969)",,,
454611423,False,2,North Minnesota Street,residential,False,131.442,"LINESTRING (-94.4627077 44.3172389, -94.4627793 44.3173139, -94.4635675 44.3181395, -94.4636396 44.318215)",,,
454611425,False,,North Franklin Street,residential,False,131.742,"LINESTRING (-94.4664197 44.3125625, -94.4673496 44.3135428)",,,
454611425,False,,North Franklin Street,residential,True,130.228,"LINESTRING (-94.4664197 44.3125625, -94.4655056 44.311591)",,,
454611428,False,,2nd North Street,residential,True,131.56099999999998,"LINESTRING (-94.4664197 44.3125625, -94.4657361 44.3128918, -94.465048 44.3132232)",,,
454611425,False,,North Franklin Street,residential,True,131.742,"LINESTRING (-94.4673496 44.3135428, -94.4664197 44.3125625)",,,
18021126,False,,3rd North Street,residential,True,130.423,"LINESTRING (-94.4673496 44.3135428, -94.4666699 44.3138755, -94.4659966 44.314205)",,,
18020918,False,,2nd North Street,unclassified,True,136.424,"LINESTRING (-94.4553614 44.3179735, -94.456106 44.3176074, -94.4567746 44.3172786)",,,
18021275,False,,South Washington Street,residential,True,130.012,"LINESTRING (-94.4621919 44.31021, -94.462654 44.3106951, -94.4630495 44.3111101, -94.4631123 44.3111761)",,,
455015961,False,1,1st South Street,residential,False,131.428,"LINESTRING (-94.4621919 44.31021, -94.4628677 44.3098781, -94.4635538 44.3095412)",,,
454611427,False,2,1st South Street,unclassified,False,15.33,"LINESTRING (-94.4593288 44.3116024, -94.459487 44.3115237)",,,
"[454601114, 367923557]",True,"['3', '2']",South Broadway,trunk,False,130.001,"LINESTRING (-94.4593288 44.3116024, -94.4597952 44.3120965, -94.4598945 44.3122016, -94.4601487 44.3124709, -94.4601811 44.3125052, -94.4602434 44.3125712)",MN 15;MN 68,30 mph,
454611427,False,2,1st South Street,unclassified,True,130.006,"LINESTRING (-94.4593288 44.3116024, -94.4592317 44.3116499, -94.4591907 44.3116699, -94.4586714 44.3119239, -94.4580908 44.3122078, -94.4579798 44.3122621)",,,
454611422,True,2,South Minnesota Street,unclassified,False,130.735,"LINESTRING (-94.4579798 44.3122621, -94.4579116 44.3121898, -94.4578297 44.3121138, -94.4575477 44.3118176, -94.4571359 44.3113675, -94.4570607 44.3112878)",,,
454611427,False,2,1st South Street,unclassified,False,130.006,"LINESTRING (-94.4579798 44.3122621, -94.4580908 44.3122078, -94.4586714 44.3119239, -94.4591907 44.3116699, -94.4592317 44.3116499, -94.4593288 44.3116024)",,,
454611427,False,2,1st South Street,unclassified,True,130.237,"LINESTRING (-94.4579798 44.3122621, -94.4578769 44.3123127, -94.4573067 44.3125929, -94.4567329 44.3128749, -94.4566305 44.3129252)",,,
454611435,False,,2nd South Street,residential,False,13.864,"LINESTRING (-94.458412 44.3106279, -94.4585559 44.3105576)",,,
454611435,False,,2nd South Street,residential,True,130.171,"LINESTRING (-94.458412 44.3106279, -94.4583177 44.3106739, -94.4582745 44.310695, -94.4577433 44.3109545, -94.4571694 44.3112347, -94.4570607 44.3112878)",,,
"[454615381, 454615407]",True,"['3', '2']",South Broadway,trunk,False,130.625,"LINESTRING (-94.458412 44.3106279, -94.458969 44.31122, -94.4593288 44.3116024)",MN 15;MN 68,30 mph,
453653392,True,2,South Minnesota Street,residential,False,130.684,"LINESTRING (-94.4570607 44.3112878, -94.4569874 44.3112103, -94.45624 44.3104204, -94.4562063 44.3103848, -94.4561399 44.3103146)",,,
454611435,False,,2nd South Street,residential,False,130.171,"LINESTRING (-94.4570607 44.3112878, -94.4571694 44.3112347, -94.4577433 44.3109545, -94.4582745 44.310695, -94.4583177 44.3106739, -94.458412 44.3106279)",,,
"[454611435, 1085241830]",False,,2nd South Street,residential,True,130.02300000000002,"LINESTRING (-94.4570607 44.3112878, -94.4569549 44.3113403, -94.456394 44.3116185, -94.4558108 44.3119078, -94.4557177 44.311954)",,,
454600585,False,2,3rd South Street,tertiary,False,13.884,"LINESTRING (-94.4574876 44.3096499, -94.4576319 44.3095797)",,,
454600585,False,2,3rd South Street,tertiary,True,130.23899999999998,"LINESTRING (-94.4574876 44.3096499, -94.4573843 44.3097008, -94.45735 44.3097177, -94.4568205 44.3099789, -94.4562478 44.3102614, -94.4561399 44.3103146)",,,
"[454615394, 454615430, 454615383]",True,"['3', '2']",South Broadway,trunk,False,131.288,"LINESTRING (-94.4574876 44.3096499, -94.4578208 44.3100049, -94.4579344 44.3101259, -94.4580373 44.3102341, -94.458412 44.3106279)",MN 15;MN 68,"['35 mph', '30 mph']",
454600585,False,2,3rd South Street,tertiary,True,13.884,"LINESTRING (-94.4576319 44.3095797, -94.4574876 44.3096499)",,,
