osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,bridge
11022890,Reynolds Street,residential,False,False,45.54,"LINESTRING (-81.7794968 26.3405521, -81.779312 26.340552, -81.7791009 26.3405515, -81.7790398 26.3405514)",,,
11008858,Abernathy Street,residential,False,False,88.27199999999999,"LINESTRING (-81.779872 26.337673, -81.7790432 26.337675, -81.7789862 26.3376751)",,,
11055050,Front Street,residential,False,False,106.63,"LINESTRING (-81.779872 26.337673, -81.779826 26.33802, -81.779816 26.338143, -81.779807 26.338388, -81.7798106 26.338553, -81.7798122 26.338629)",,,
11055050,Front Street,residential,False,True,76.213,"LINESTRING (-81.779872 26.337673, -81.779918 26.337357, -81.779996 26.336997)",,,
11008858,Abernathy Street,residential,False,True,6.429,"LINESTRING (-81.778922 26.3376808, -81.7789862 26.3376751)",,,
11008858,Abernathy Street,residential,False,False,109.929,"LINESTRING (-81.778922 26.3376808, -81.7788555 26.3376809, -81.7782583 26.3376819, -81.7779185 26.3376889, -81.777819 26.337691)",,,
799723404,Old 41 Road,tertiary,True,False,96.184,"LINESTRING (-81.778922 26.3376808, -81.7789227 26.3377827, -81.7789257 26.3381889, -81.7789256 26.3384319, -81.7789255 26.3385458)",2,,
11008858,Abernathy Street,residential,False,False,108.521,"LINESTRING (-81.777819 26.337691, -81.777754 26.337691, -81.77673 26.337691)",,,
11008858,Abernathy Street,residential,False,True,109.92899999999999,"LINESTRING (-81.777819 26.337691, -81.7779185 26.3376889, -81.7782583 26.3376819, -81.7788555 26.3376809, -81.778922 26.3376808)",,,
11039512,Felts Avenue,residential,False,False,106.874,"LINESTRING (-81.777819 26.337691, -81.7778284 26.3381902, -81.7778286 26.3382014, -81.7778351 26.3385515, -81.777837 26.338652)",,,
11039512,Felts Avenue,residential,False,True,106.642,"LINESTRING (-81.777819 26.337691, -81.777817 26.3375203, -81.7778089 26.3368274, -81.7778078 26.336732)",,,
11010350,Shriver Avenue,residential,False,True,106.096,"LINESTRING (-81.77673 26.337691, -81.7767117 26.336737)",,,
11008858,Abernathy Street,residential,False,False,110.22500000000001,"LINESTRING (-81.77673 26.337691, -81.7756834 26.3377033, -81.775624 26.337704)",,,
11008858,Abernathy Street,residential,False,True,108.521,"LINESTRING (-81.77673 26.337691, -81.777754 26.337691, -81.777819 26.337691)",,,
11010350,Shriver Avenue,residential,False,False,107.539,"LINESTRING (-81.77673 26.337691, -81.7767463 26.3386171, -81.776747 26.338658)",,,
11008858,Abernathy Street,residential,False,False,107.22699999999999,"LINESTRING (-81.775624 26.337704, -81.774591 26.3377088, -81.774548 26.337709)",,,
11008858,Abernathy Street,residential,False,True,110.22500000000001,"LINESTRING (-81.775624 26.337704, -81.7756834 26.3377033, -81.77673 26.337691)",,,
11046532,Pullen Avenue,residential,False,False,106.98299999999999,"LINESTRING (-81.775624 26.337704, -81.7756403 26.3386256, -81.775641 26.338666)",,,
11046532,Pullen Avenue,residential,False,True,106.65,"LINESTRING (-81.775624 26.337704, -81.7756108 26.3370639, -81.7756012 26.3367451)",,,
11008858,Abernathy Street,residential,False,False,66.108,"LINESTRING (-81.774548 26.337709, -81.773886 26.3376706)",,,
11041692,Horne Avenue,residential,False,True,106.874,"LINESTRING (-81.774548 26.337709, -81.77453 26.336748)",,,
11008858,Abernathy Street,residential,False,True,107.22699999999999,"LINESTRING (-81.774548 26.337709, -81.774591 26.3377088, -81.775624 26.337704)",,,
11041692,Horne Avenue,residential,False,False,107.10100000000001,"LINESTRING (-81.774548 26.337709, -81.774549 26.338088, -81.7745639 26.3386314, -81.774565 26.338672)",,,
11041995,River Drive,residential,False,True,8.022,"LINESTRING (-81.7819 26.341167, -81.781967 26.341127)",,,
11041995,River Drive,residential,False,False,90.672,"LINESTRING (-81.7819 26.341167, -81.781776 26.341241, -81.781698 26.341264, -81.781627 26.341279, -81.781226 26.34131, -81.781023 26.341321)",,,
11029259,Main Drive,residential,False,True,6.979,"LINESTRING (-81.781823 26.339947, -81.781893 26.339945)",,,
11009554,Valencia Drive,residential,True,False,135.914,"LINESTRING (-81.781823 26.339947, -81.781884 26.341061, -81.7819 26.341167)",,,
11029259,Main Drive,residential,False,False,83.11699999999999,"LINESTRING (-81.781823 26.339947, -81.781383 26.339955, -81.780989 26.339955)",,,
11029259,Main Drive,residential,False,False,6.979,"LINESTRING (-81.781893 26.339945, -81.781823 26.339947)",,,
11029259,Main Drive,residential,False,True,165.837,"LINESTRING (-81.781893 26.339945, -81.782774 26.33993, -81.783557 26.339924)",,,
11041995,River Drive,residential,False,False,8.022,"LINESTRING (-81.781967 26.341127, -81.7819 26.341167)",,,
