osmid,highway,oneway,reversed,length,name,geometry,ref,bridge,lanes
15549784,residential,False,False,56.848,,"LINESTRING (-81.7634923 38.9468344, -81.76302 38.94719)",,,
15549784,residential,False,True,56.848,,"LINESTRING (-81.76302 38.94719, -81.7634923 38.9468344)",,,
256625824,residential,False,True,100.295,Broadway Street,"LINESTRING (-81.76302 38.94719, -81.7637614 38.9478836)",,,
15549784,residential,False,False,118.48700000000001,,"LINESTRING (-81.76302 38.94719, -81.76256 38.947469, -81.7619367 38.9478424)",,,
"[256625824, 15556496]",residential,False,"[False, True]",216.743,"['Sand Street', 'Broadway Street']","LINESTRING (-81.76302 38.94719, -81.762956 38.947119, -81.762215 38.9464473, -81.7617556 38.9467325, -81.7612652 38.9470864)",,,
15554561,residential,False,False,108.296,Race Street,"LINESTRING (-81.7619367 38.9478424, -81.7626303 38.9486533)",,,
15554561,residential,False,True,102.171,Race Street,"LINESTRING (-81.7619367 38.9478424, -81.7612652 38.9470864)",,,
15549784,residential,False,True,118.48700000000001,,"LINESTRING (-81.7619367 38.9478424, -81.76256 38.947469, -81.76302 38.94719)",,,
15554377,residential,False,False,74.41499999999999,Walnut Street,"LINESTRING (-81.7619367 38.9478424, -81.761676 38.9479317, -81.7612826 38.9480319, -81.7611289 38.9480709)",,,
15552338,residential,False,True,59.921,,"LINESTRING (-81.7619064 38.9521741, -81.7613569 38.9525024)",,,
15552338,residential,False,False,132.30599999999998,,"LINESTRING (-81.7619064 38.9521741, -81.7626275 38.9517477, -81.7631243 38.9514539)",,,
15555156,residential,False,True,72.342,Virginia Street,"LINESTRING (-81.7619064 38.9521741, -81.7617866 38.9518827, -81.7616517 38.9515544)",,,
15556924,secondary,False,True,29.225,Washington Street,"LINESTRING (-81.7631243 38.9514539, -81.7629325 38.9512375)",WV 68,,
15552338,residential,False,True,132.30599999999998,,"LINESTRING (-81.7631243 38.9514539, -81.7626275 38.9517477, -81.7619064 38.9521741)",,,
15554863,residential,False,False,112.853,Broadway Street,"LINESTRING (-81.7640593 38.9485245, -81.763768 38.9486429, -81.7636061 38.948719, -81.7629482 38.9490551)",,,
256625824,residential,False,False,97.247,Broadway Street,"LINESTRING (-81.7640593 38.9485245, -81.7642873 38.9483958, -81.7637614 38.9478836)",,,
15552533,residential,False,False,100.782,,"LINESTRING (-81.7606274 38.9482163, -81.7610522 38.9490603)",,,
315514623,tertiary,False,False,44.102,Walnut Street,"LINESTRING (-81.7606274 38.9482163, -81.7601371 38.9483254)",,,
315514623,tertiary,False,True,46.285,Walnut Street,"LINESTRING (-81.7606274 38.9482163, -81.7608857 38.9481427, -81.7611289 38.9480709)",,,
15552533,residential,False,False,70.808,,"LINESTRING (-81.7610522 38.9490603, -81.7613272 38.9496601)",,,
15552533,residential,False,True,100.782,,"LINESTRING (-81.7610522 38.9490603, -81.7606274 38.9482163)",,,
15554195,residential,False,False,44.27,Mulberry Street,"LINESTRING (-81.7610522 38.9490603, -81.7605628 38.9491771)",,,
15554195,residential,False,True,46.169,Mulberry Street,"LINESTRING (-81.7610522 38.9490603, -81.7615612 38.948935)",,,
15552533,residential,False,True,70.808,,"LINESTRING (-81.7613272 38.9496601, -81.7610522 38.9490603)",,,
15554070,residential,False,False,43.987,Sycamore Street,"LINESTRING (-81.7613272 38.9496601, -81.760843 38.9497813)",,,
15554070,residential,False,True,50.692,Sycamore Street,"LINESTRING (-81.7613272 38.9496601, -81.7614335 38.9496355, -81.7618846 38.9495191)",,,
51307686,secondary,False,False,147.623,,"LINESTRING (-81.7584406 38.9439165, -81.7593139 38.9450572)",WV 68,,
15553853,residential,False,False,109.99,Ann Street,"LINESTRING (-81.7585613 38.9476774, -81.7589002 38.9486308)",,,
15556496,residential,False,True,56.913,Sand Street,"LINESTRING (-81.7585613 38.9476774, -81.7579281 38.9478169)",,,
15556496,residential,False,False,102.07400000000001,Sand Street,"LINESTRING (-81.7585613 38.9476774, -81.7590822 38.9475653, -81.7596967 38.9474266)",,,
15553853,residential,False,False,100.883,Ann Street,"LINESTRING (-81.7589002 38.9486308, -81.7592625 38.9494932)",,,
