osmid,oneway,highway,reversed,length,geometry,name,ref,lanes,maxspeed
17662487,False,residential,False,176.51999999999998,"LINESTRING (-76.6370889 38.2914031, -76.6370793 38.2914519, -76.6370488 38.291607, -76.6370378 38.2916735, -76.6370247 38.2917522, -76.6369955 38.2919292, -76.636969 38.292089, -76.6369537 38.2922126, -76.6369 38.292648, -76.63687 38.29283, -76.6368455 38.2929267, -76.6368328 38.2929771)",Pope Street,,,
45875767,False,residential,False,90.596,"LINESTRING (-76.6370889 38.2914031, -76.6373038 38.2914433, -76.6380998 38.2915883)",Fenwick Street,,,
45875767,False,residential,True,97.743,"LINESTRING (-76.6370889 38.2914031, -76.6367884 38.2913511, -76.6367138 38.2913381, -76.6361235 38.2912425, -76.6359924 38.2912245)",Fenwick Street,,,
17675093,False,residential,False,146.94100000000003,"LINESTRING (-76.6380998 38.2915883, -76.638046 38.291952, -76.638016 38.292103, -76.637969 38.2923713, -76.6379542 38.2924775, -76.6379232 38.2926462, -76.6378806 38.2928984)",Lawrence Avenue,,,
17675093,False,residential,True,85.814,"LINESTRING (-76.6380998 38.2915883, -76.6381412 38.2913672, -76.638179 38.29115, -76.638236 38.290824)",Lawrence Avenue,,,
45875767,False,residential,True,90.596,"LINESTRING (-76.6380998 38.2915883, -76.6373038 38.2914433, -76.6370889 38.2914031)",Fenwick Street,,,
17678294,False,residential,False,89.073,"LINESTRING (-76.6368328 38.2929771, -76.6378349 38.2931291)",Shadrick Street,,,
17662487,False,residential,False,181.89200000000002,"LINESTRING (-76.6368328 38.2929771, -76.6368225 38.2930347, -76.636818 38.293052, -76.636759 38.293563, -76.636611 38.2945776, -76.6366075 38.2946031)",Pope Street,,,
17662487,False,residential,True,176.51999999999992,"LINESTRING (-76.6368328 38.2929771, -76.6368455 38.2929267, -76.63687 38.29283, -76.6369 38.292648, -76.6369537 38.2922126, -76.636969 38.292089, -76.6369955 38.2919292, -76.6370247 38.2917522, -76.6370378 38.2916735, -76.6370488 38.291607, -76.6370793 38.2914519, -76.6370889 38.2914031)",Pope Street,,,
17678294,False,residential,True,102.433,"LINESTRING (-76.6368328 38.2929771, -76.63664 38.2929453, -76.6365496 38.2929321, -76.635779 38.2928139, -76.6357597 38.2928132, -76.6356797 38.2928082)",Shadrick Street,,,
17664228,False,residential,False,74.16,"LINESTRING (-76.6366075 38.2946031, -76.6357704 38.2944883)",Church Street,,,
17662487,False,residential,True,181.892,"LINESTRING (-76.6366075 38.2946031, -76.636611 38.2945776, -76.636759 38.293563, -76.636818 38.293052, -76.6368225 38.2930347, -76.6368328 38.2929771)",Pope Street,,,
17664228,False,residential,True,84.052,"LINESTRING (-76.6366075 38.2946031, -76.6367086 38.29462, -76.637556 38.294734)",Church Street,,,
17662746,False,residential,False,40.086,"LINESTRING (-76.640375 38.29318, -76.640321 38.293538)",Dorsey Street,,,
17667234,False,residential,False,12.108,"LINESTRING (-76.640375 38.29318, -76.6405124 38.2931951)",Barthelme Street,,,
17667234,False,residential,True,69.262,"LINESTRING (-76.640375 38.29318, -76.6395893 38.2930921)",Barthelme Street,,,
17662746,False,residential,False,67.726,"LINESTRING (-76.640321 38.293538, -76.640221 38.294142)",Dorsey Street,,,
17662746,False,residential,True,40.086,"LINESTRING (-76.640321 38.293538, -76.640375 38.29318)",Dorsey Street,,,
17663273,False,residential,False,96.043,"LINESTRING (-76.640321 38.293538, -76.6414136 38.2936414)",Norris Street,,,
17662746,False,residential,False,50.111,"LINESTRING (-76.640221 38.294142, -76.640148 38.294589)",Dorsey Street,,,
17662746,False,residential,True,67.726,"LINESTRING (-76.640221 38.294142, -76.640321 38.293538)",Dorsey Street,,,
17677789,False,residential,True,88.233,"LINESTRING (-76.640221 38.294142, -76.6412176 38.2942756)",Connelly Street,,,
17662746,False,residential,True,50.111,"LINESTRING (-76.640148 38.294589, -76.640221 38.294142)",Dorsey Street,,,
17664228,False,residential,True,33.009,"LINESTRING (-76.638415 38.294826, -76.6387904 38.2948623)",Church Street,,,
17664228,False,residential,False,75.66,"LINESTRING (-76.638415 38.294826, -76.6380012 38.2947817, -76.637556 38.294734)",Church Street,,,
17671898,False,residential,True,205.877,"LINESTRING (-76.638415 38.294826, -76.638727 38.293102, -76.638744 38.293027, -76.638743 38.292993)",Duke Street,,,
17664228,False,residential,False,84.052,"LINESTRING (-76.637556 38.294734, -76.6367086 38.29462, -76.6366075 38.2946031)",Church Street,,,
17664228,False,residential,True,75.66,"LINESTRING (-76.637556 38.294734, -76.6380012 38.2947817, -76.638415 38.294826)",Church Street,,,
17675093,False,residential,True,180.115,"LINESTRING (-76.637556 38.294734, -76.637679 38.294073, -76.6378349 38.2931291)",Lawrence Avenue,,,
17664228,False,residential,False,9.546,"LINESTRING (-76.6357704 38.2944883, -76.6356624 38.2945019)",Church Street,,,
17664228,False,residential,True,74.16,"LINESTRING (-76.6357704 38.2944883, -76.6366075 38.2946031)",Church Street,,,
48675748,True,secondary,False,187.527,"LINESTRING (-76.6357704 38.2944883, -76.6358116 38.2940507, -76.6357847 38.2936718, -76.635715 38.293276, -76.6356989 38.2930782, -76.6356956 38.2930286, -76.6356882 38.2929182, -76.6356797 38.2928082)",Washington Street,MD 5 Business,,25 mph
17666545,True,residential,False,65.19500000000001,"LINESTRING (-76.634774 38.288067, -76.634596 38.288028, -76.634339 38.288004, -76.634199 38.288001, -76.634036 38.288009)",Tudor Place,,,
17679268,False,residential,False,48.392,"LINESTRING (-76.634774 38.288067, -76.634826 38.288149, -76.634846 38.288226, -76.634842 38.288491)",Camalier Drive,,,
17679268,False,residential,True,201.07100000000003,"LINESTRING (-76.634774 38.288067, -76.634749 38.287805, -76.63474 38.287555, -76.634755 38.287405, -76.634772 38.287338, -76.634822 38.287261, -76.634876 38.2872, -76.634923 38.287162, -76.634973 38.28714, -76.635013 38.28713, -76.635117 38.287124, -76.63538 38.287142, -76.635544 38.287167, -76.635689 38.287198, -76.635855 38.28724, -76.635984 38.287283)",Camalier Drive,,,
17675726,False,residential,True,133.879,"LINESTRING (-76.634036 38.288009, -76.634022 38.287857, -76.634018 38.287724, -76.633998 38.287556, -76.633959 38.28743, -76.633938 38.287388, -76.633891 38.287315, -76.633819 38.287236, -76.633731 38.287163, -76.633645 38.2871, -76.633582 38.287062, -76.63343 38.286987)",Breton Bay Drive,,,
45846496,True,residential,False,170.606,"LINESTRING (-76.634036 38.288009, -76.633994 38.288104, -76.633955 38.288241, -76.633857 38.288651, -76.633862 38.288786, -76.6341023 38.2888121, -76.6341733 38.2888161, -76.6348022 38.2888513)",Breton Bay Drive,,,
17675093,False,residential,False,25.961,"LINESTRING (-76.6378806 38.2928984, -76.6378349 38.2931291)",Lawrence Avenue,,,
17667234,False,residential,False,75.995,"LINESTRING (-76.6378806 38.2928984, -76.6383352 38.2929483, -76.638743 38.292993)",Barthelme Street,,,
17675093,False,residential,True,146.941,"LINESTRING (-76.6378806 38.2928984, -76.6379232 38.2926462, -76.6379542 38.2924775, -76.637969 38.2923713, -76.638016 38.292103, -76.638046 38.291952, -76.6380998 38.2915883)",Lawrence Avenue,,,
17667234,False,residential,False,74.675,"LINESTRING (-76.638743 38.292993, -76.6391974 38.2930462, -76.6395893 38.2930921)",Barthelme Street,,,
17667234,False,residential,True,75.995,"LINESTRING (-76.638743 38.292993, -76.6383352 38.2929483, -76.6378806 38.2928984)",Barthelme Street,,,
17671898,False,residential,False,205.877,"LINESTRING (-76.638743 38.292993, -76.638744 38.293027, -76.638727 38.293102, -76.638415 38.294826)",Duke Street,,,
17671898,False,residential,True,120.316,"LINESTRING (-76.638743 38.292993, -76.638739 38.292945, -76.638742 38.292907, -76.63892 38.291921)",Duke Street,,,
17667234,False,residential,False,69.262,"LINESTRING (-76.6395893 38.2930921, -76.640375 38.29318)",Barthelme Street,,,
17667234,False,residential,True,74.675,"LINESTRING (-76.6395893 38.2930921, -76.6391974 38.2930462, -76.638743 38.292993)",Barthelme Street,,,
17668204,False,residential,False,188.64,"LINESTRING (-76.6395893 38.2930921, -76.6395106 38.2935184, -76.6392972 38.294773)",Longmore Street,,,
17670445,False,residential,True,163.20600000000002,"LINESTRING (-76.635793 38.288742, -76.635819 38.288654, -76.635845 38.288447, -76.63592 38.287703, -76.635949 38.287477, -76.635984 38.287283)",Key Way,,,
17675470,False,residential,False,86.816,"LINESTRING (-76.635793 38.288742, -76.635865 38.288763, -76.6359456 38.2887808, -76.635978 38.288788, -76.63663 38.288915, -76.6367079 38.288934, -76.6367517 38.2889477)",Tudor Hall Road,,,
17675470,False,residential,True,87.619,"LINESTRING (-76.635793 38.288742, -76.635432 38.288657, -76.6353365 38.2886318, -76.635023 38.288549, -76.634842 38.288491)",Tudor Hall Road,,,
17675470,False,residential,False,87.619,"LINESTRING (-76.634842 38.288491, -76.635023 38.288549, -76.6353365 38.2886318, -76.635432 38.288657, -76.635793 38.288742)",Tudor Hall Road,,,
17679268,False,residential,False,40.384,"LINESTRING (-76.634842 38.288491, -76.6348046 38.2886395, -76.6348041 38.2886797, -76.6348022 38.2888513)",Camalier Drive,,,
17679268,False,residential,True,48.392,"LINESTRING (-76.634842 38.288491, -76.634846 38.288226, -76.634826 38.288149, -76.634774 38.288067)",Camalier Drive,,,
17679268,False,residential,False,59.009,"LINESTRING (-76.6348022 38.2888513, -76.6348436 38.289009, -76.6348583 38.2890837, -76.6348773 38.2893774)",Camalier Drive,,,
17679268,False,residential,True,40.384,"LINESTRING (-76.6348022 38.2888513, -76.6348041 38.2886797, -76.6348046 38.2886395, -76.634842 38.288491)",Camalier Drive,,,
17671352,False,residential,False,104.675,"LINESTRING (-76.6348773 38.2893774, -76.6347709 38.2897849, -76.6347547 38.2898466, -76.6347268 38.289951, -76.6347165 38.2899895, -76.6347044 38.2900399, -76.6346477 38.2902454, -76.6346329 38.290299)",Guyther Drive,,,
17678007,False,residential,False,186.015,"LINESTRING (-76.6348773 38.2893774, -76.6346848 38.2893563, -76.6343868 38.2893563, -76.6343151 38.2893588, -76.6341409 38.2893775, -76.6340815 38.2893846, -76.6339336 38.2894138, -76.6337918 38.2894508, -76.6336629 38.289495, -76.6335571 38.2895489, -76.6334671 38.2896033, -76.6334197 38.2896379, -76.633389 38.289667, -76.63333 38.289742, -76.633292 38.289809, -76.633261 38.289891, -76.6332128 38.2900606)",Court House Drive,,,
17678007,False,residential,True,146.019,"LINESTRING (-76.6348773 38.2893774, -76.6350521 38.2894106, -76.6353974 38.2894846, -76.6354484 38.2894956, -76.6356422 38.2895387, -76.6356983 38.2895531, -76.6358216 38.2895797, -76.6358558 38.2895871, -76.6364922 38.2897202)",Court House Drive,,,
17679268,False,residential,True,59.009,"LINESTRING (-76.6348773 38.2893774, -76.6348583 38.2890837, -76.6348436 38.289009, -76.6348022 38.2888513)",Camalier Drive,,,
17671352,False,residential,True,104.675,"LINESTRING (-76.6346329 38.290299, -76.6346477 38.2902454, -76.6347044 38.2900399, -76.6347165 38.2899895, -76.6347268 38.289951, -76.6347547 38.2898466, -76.6347709 38.2897849, -76.6348773 38.2893774)",Guyther Drive,,,
17677603,False,residential,False,107.297,"LINESTRING (-76.6346329 38.290299, -76.6347103 38.2903119, -76.6349217 38.2903424, -76.6351409 38.2903791, -76.6352845 38.2904024, -76.6354587 38.2904306, -76.6356643 38.2904703, -76.6358313 38.2905113)",Park Avenue,,,
17677603,False,residential,True,126.752,"LINESTRING (-76.6346329 38.290299, -76.6344362 38.2902664, -76.6342566 38.2902407, -76.6332128 38.2900606)",Park Avenue,,,
17671385,False,residential,False,174.969,"LINESTRING (-76.63343 38.286987, -76.632941 38.288513)",Calvert Street,,,
17675726,False,residential,False,133.879,"LINESTRING (-76.63343 38.286987, -76.633582 38.287062, -76.633645 38.2871, -76.633731 38.287163, -76.633819 38.287236, -76.633891 38.287315, -76.633938 38.287388, -76.633959 38.28743, -76.633998 38.287556, -76.634018 38.287724, -76.634022 38.287857, -76.634036 38.288009)",Breton Bay Drive,,,
17671385,False,residential,True,174.969,"LINESTRING (-76.632941 38.288513, -76.63343 38.286987)",Calvert Street,,,
17671405,False,residential,False,72.565,"LINESTRING (-76.6412176 38.2942756, -76.6414136 38.2936414)",Goddard Court,,,
17671405,False,residential,True,74.673,"LINESTRING (-76.6412176 38.2942756, -76.64102 38.294929)",Goddard Court,,,
17677789,False,residential,False,88.233,"LINESTRING (-76.6412176 38.2942756, -76.640221 38.294142)",Connelly Street,,,
17671405,False,residential,False,74.673,"LINESTRING (-76.64102 38.294929, -76.6412176 38.2942756)",Goddard Court,,,
17671898,False,residential,False,120.316,"LINESTRING (-76.63892 38.291921, -76.638742 38.292907, -76.638739 38.292945, -76.638743 38.292993)",Duke Street,,,
17675523,False,residential,True,12.442,"LINESTRING (-76.6367096 38.2890546, -76.6367517 38.2889477)",Washington Street,,,
17675093,False,residential,False,244.50099999999998,"LINESTRING (-76.6367096 38.2890546, -76.6367591 38.2890631, -76.636794 38.289069, -76.636843 38.289078, -76.636953 38.289155, -76.63704 38.289231, -76.637159 38.289364, -76.637378 38.289631, -76.637511 38.28982, -76.637681 38.290029, -76.63791 38.290287, -76.6379582 38.2903345, -76.637979 38.290355, -76.638045 38.29042, -76.638174 38.290561, -76.638194 38.290589, -76.638203 38.29061, -76.638225 38.290663, -76.638236 38.290716, -76.638236 38.290824)",Lawrence Avenue,,,
17675523,False,residential,False,76.407,"LINESTRING (-76.6367096 38.2890546, -76.636529 38.289615, -76.6364922 38.2897202)",Washington Street,,,
17675093,False,residential,False,85.81400000000001,"LINESTRING (-76.638236 38.290824, -76.638179 38.29115, -76.6381412 38.2913672, -76.6380998 38.2915883)",Lawrence Avenue,,,
17675093,False,residential,True,244.501,"LINESTRING (-76.638236 38.290824, -76.638236 38.290716, -76.638225 38.290663, -76.638203 38.29061, -76.638194 38.290589, -76.638174 38.290561, -76.638045 38.29042, -76.637979 38.290355, -76.6379582 38.2903345, -76.63791 38.290287, -76.637681 38.290029, -76.637511 38.28982, -76.637378 38.289631, -76.637159 38.289364, -76.63704 38.289231, -76.636953 38.289155, -76.636843 38.289078, -76.636794 38.289069, -76.6367591 38.2890631, -76.6367096 38.2890546)",Lawrence Avenue,,,
639616632,False,residential,True,185.212,"LINESTRING (-76.638236 38.290824, -76.6377714 38.290745, -76.6375183 38.2907019, -76.6374909 38.2906973, -76.6363681 38.2905298, -76.6363153 38.2905222, -76.6361541 38.2905423)",Park Avenue,,,
17675093,False,residential,True,25.961,"LINESTRING (-76.6378349 38.2931291, -76.6378806 38.2928984)",Lawrence Avenue,,,
17678294,False,residential,True,89.073,"LINESTRING (-76.6378349 38.2931291, -76.6368328 38.2929771)",Shadrick Street,,,
17675093,False,residential,False,180.115,"LINESTRING (-76.6378349 38.2931291, -76.637679 38.294073, -76.637556 38.294734)",Lawrence Avenue,,,
17675251,False,residential,True,155.466,"LINESTRING (-76.632206 38.28952, -76.632016 38.290521, -76.6320023 38.2905795, -76.6319016 38.2908964)",Van Wert Lane,,,
17675523,False,residential,False,12.442,"LINESTRING (-76.6367517 38.2889477, -76.6367096 38.2890546)",Washington Street,,,
17675470,False,residential,True,86.81599999999999,"LINESTRING (-76.6367517 38.2889477, -76.6367079 38.288934, -76.63663 38.288915, -76.635978 38.288788, -76.6359456 38.2887808, -76.635865 38.288763, -76.635793 38.288742)",Tudor Hall Road,,,
17675523,False,residential,True,135.719,"LINESTRING (-76.6367517 38.2889477, -76.636943 38.288512, -76.637058 38.288276, -76.63716 38.28811, -76.637371 38.287833)",Washington Street,,,
17675523,False,residential,True,48.633,"LINESTRING (-76.637371 38.287833, -76.6376867 38.2874726)",Washington Street,,,
17675523,False,residential,False,135.719,"LINESTRING (-76.637371 38.287833, -76.63716 38.28811, -76.637058 38.288276, -76.636943 38.288512, -76.6367517 38.2889477)",Washington Street,,,
17679268,False,residential,False,135.705,"LINESTRING (-76.637371 38.287833, -76.6373371 38.287816, -76.637271 38.287783, -76.636102 38.287322, -76.635984 38.287283)",Camalier Drive,,,
17675523,False,residential,False,96.091,"LINESTRING (-76.6364922 38.2897202, -76.6364111 38.2899126, -76.6364026 38.2899353, -76.6363465 38.2900842, -76.6362598 38.2902767, -76.6362015 38.2904078, -76.6361541 38.2905423)",Washington Street,,,
17675523,False,residential,True,76.407,"LINESTRING (-76.6364922 38.2897202, -76.636529 38.289615, -76.6367096 38.2890546)",Washington Street,,,
17678007,False,residential,False,146.01899999999998,"LINESTRING (-76.6364922 38.2897202, -76.6358558 38.2895871, -76.6358216 38.2895797, -76.6356983 38.2895531, -76.6356422 38.2895387, -76.6354484 38.2894956, -76.6353974 38.2894846, -76.6350521 38.2894106, -76.6348773 38.2893774)",Court House Drive,,,
17675523,False,residential,True,96.09099999999998,"LINESTRING (-76.6361541 38.2905423, -76.6362015 38.2904078, -76.6362598 38.2902767, -76.6363465 38.2900842, -76.6364026 38.2899353, -76.6364111 38.2899126, -76.6364922 38.2897202)",Washington Street,,,
639616632,False,residential,False,185.212,"LINESTRING (-76.6361541 38.2905423, -76.6363153 38.2905222, -76.6363681 38.2905298, -76.6374909 38.2906973, -76.6375183 38.2907019, -76.6377714 38.290745, -76.638236 38.290824)",Park Avenue,,,
639616633,True,residential,False,28.441,"LINESTRING (-76.6361541 38.2905423, -76.6360012 38.2905359, -76.6358313 38.2905113)",Park Avenue,,,
45875766,True,secondary,False,112.75000000000001,"LINESTRING (-76.6357514 38.2922204, -76.6357859 38.2920366, -76.6358459 38.2918214, -76.635911 38.2915466, -76.635955 38.291361, -76.6359924 38.2912245)",Washington Street,MD 5 Business,,
17678294,False,residential,True,9.083,"LINESTRING (-76.6356797 38.2928082, -76.6355763 38.2927989)",Shadrick Street,,,
17678294,False,residential,False,102.433,"LINESTRING (-76.6356797 38.2928082, -76.6357597 38.2928132, -76.635779 38.2928139, -76.6365496 38.2929321, -76.63664 38.2929453, -76.6368328 38.2929771)",Shadrick Street,,,
"[48675748, 45875766]",True,secondary,False,65.901,"LINESTRING (-76.6356797 38.2928082, -76.6356935 38.2924424, -76.635715 38.292375, -76.6357514 38.2922204)",Washington Street,MD 5 Business,,25 mph
48675748,True,secondary,False,135.717,"LINESTRING (-76.63545 38.295677, -76.6355326 38.2955495, -76.6356882 38.2948633, -76.6357704 38.2944883)",Washington Street,MD 5 Business,,25 mph
17677603,False,residential,False,126.75199999999998,"LINESTRING (-76.6332128 38.2900606, -76.6342566 38.2902407, -76.6344362 38.2902664, -76.6346329 38.290299)",Park Avenue,,,
17678007,False,residential,False,111.56,"LINESTRING (-76.6332128 38.2900606, -76.633104 38.290462, -76.633014 38.290879, -76.6329848 38.2910474)",Court House Drive,,,
17678007,False,residential,True,186.01500000000001,"LINESTRING (-76.6332128 38.2900606, -76.633261 38.289891, -76.633292 38.289809, -76.63333 38.289742, -76.633389 38.289667, -76.6334197 38.2896379, -76.6334671 38.2896033, -76.6335571 38.2895489, -76.6336629 38.289495, -76.6337918 38.2894508, -76.6339336 38.2894138, -76.6340815 38.2893846, -76.6341409 38.2893775, -76.6343151 38.2893588, -76.6343868 38.2893563, -76.6346848 38.2893563, -76.6348773 38.2893774)",Court House Drive,,,
17663273,False,residential,True,96.043,"LINESTRING (-76.6414136 38.2936414, -76.640321 38.293538)",Norris Street,,,
17671405,False,residential,True,72.565,"LINESTRING (-76.6414136 38.2936414, -76.6412176 38.2942756)",Goddard Court,,,
17664228,False,residential,False,33.009,"LINESTRING (-76.6387904 38.2948623, -76.638415 38.294826)",Church Street,,,
17672451,False,residential,True,111.28200000000001,"LINESTRING (-76.6340643 38.2919573, -76.6344077 38.2915699, -76.634413 38.2913426, -76.6344237 38.2912584, -76.634584 38.291224, -76.634624 38.2912, -76.6346193 38.2911532)",Johnson Lane,,,
17667234,False,residential,True,12.108,"LINESTRING (-76.6405124 38.2931951, -76.640375 38.29318)",Barthelme Street,,,
17668204,False,residential,True,188.64,"LINESTRING (-76.6392972 38.294773, -76.6395106 38.2935184, -76.6395893 38.2930921)",Longmore Street,,,
48675750,False,residential,False,88.124,"LINESTRING (-76.6382548 38.2868014, -76.6390908 38.2872458)",Godwin Way,,,
17675523,False,residential,False,89.618,"LINESTRING (-76.6382548 38.2868014, -76.638014 38.287099, -76.6376867 38.2874726)",Washington Street,,,
48675750,False,residential,True,88.124,"LINESTRING (-76.6390908 38.2872458, -76.6382548 38.2868014)",Godwin Way,,,
48675751,False,residential,False,40.653,"LINESTRING (-76.6390908 38.2872458, -76.6391077 38.2872167, -76.6392839 38.2869131)",Landing Way,,,
48675751,False,residential,True,73.073,"LINESTRING (-76.6390908 38.2872458, -76.6391337 38.2876121, -76.6391176 38.2877047, -76.6388923 38.2877889)",Landing Way,,,
48675751,False,residential,False,73.07300000000001,"LINESTRING (-76.6388923 38.2877889, -76.6391176 38.2877047, -76.6391337 38.2876121, -76.6390908 38.2872458)",Landing Way,,,
48675751,False,residential,True,40.653,"LINESTRING (-76.6392839 38.2869131, -76.6391077 38.2872167, -76.6390908 38.2872458)",Landing Way,,,
17675523,False,residential,False,48.633,"LINESTRING (-76.6376867 38.2874726, -76.637371 38.287833)",Washington Street,,,
17662155,False,residential,False,94.089,"LINESTRING (-76.6376867 38.2874726, -76.6376524 38.2874557, -76.6367736 38.2870228)",Nuthall Lane,,,
17675523,False,residential,True,89.618,"LINESTRING (-76.6376867 38.2874726, -76.638014 38.287099, -76.6382548 38.2868014)",Washington Street,,,
17678294,False,residential,False,9.083,"LINESTRING (-76.6355763 38.2927989, -76.6356797 38.2928082)",Shadrick Street,,,
114624582,True,secondary,False,189.856,"LINESTRING (-76.6355763 38.2927989, -76.6355916 38.2931876, -76.6356399 38.2936213, -76.6356828 38.2939202, -76.6356862 38.2940878, -76.6356882 38.2941897, -76.6356624 38.2945019)",Washington Street,MD 5 Business,,
114624582,True,secondary,False,109.255,"LINESTRING (-76.6356033 38.2918166, -76.6356009 38.2920589, -76.6355763 38.2927989)",Washington Street,MD 5 Business,,
356838292,True,secondary_link,False,51.183,"LINESTRING (-76.6356033 38.2918166, -76.6356592 38.2919373, -76.6356618 38.2919446, -76.6356629 38.2919513, -76.6356625 38.2921789, -76.6356663 38.2921943, -76.6356715 38.2922018, -76.6356787 38.2922055, -76.6357514 38.2922204)",,,,
17664228,False,residential,True,9.546,"LINESTRING (-76.6356624 38.2945019, -76.6357704 38.2944883)",Church Street,,,
114624582,True,secondary,False,132.98499999999999,"LINESTRING (-76.6356624 38.2945019, -76.6355916 38.2947791, -76.6354879 38.2952156, -76.635453 38.295369, -76.6354475 38.2953924, -76.6354146 38.2955327, -76.63545 38.295677)",Washington Street,MD 5 Business,,
17662155,False,residential,True,94.089,"LINESTRING (-76.6367736 38.2870228, -76.6376524 38.2874557, -76.6376867 38.2874726)",Nuthall Lane,,,
