osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,bridge,junction,name
62152896,False,,,tertiary,25 mph,False,228.35899999999998,"LINESTRING (-122.4360925 47.2494089, -122.4360891 47.2493435, -122.4360897 47.2492923, -122.4360983 47.2492232, -122.436117 47.2491496, -122.4361442 47.2490777, -122.4361796 47.2490063, -122.4362367 47.2489151, -122.4363395 47.2487762, -122.4365183 47.2485354, -122.4365993 47.2484136, -122.4367275 47.2481738, -122.4369115 47.2478122, -122.4369305 47.247778, -122.4369566 47.2477438, -122.4369874 47.2477181, -122.4370203 47.2476968, -122.4370624 47.2476771, -122.4371129 47.2476616, -122.4371468 47.2476548, -122.4373057 47.2476227)",,,South Hood Street
687421185,True,,,primary,,False,48.729,"LINESTRING (-122.4371224 47.2472025, -122.43723 47.2474491, -122.4373057 47.2476227)",,,Pacific Avenue
687421220,False,,,tertiary,,True,12.924,"LINESTRING (-122.4371224 47.2472025, -122.4371846 47.2471968, -122.4372919 47.2471861)",,,South 17th Street
223435863,False,,,residential,20 mph,False,106.41,"LINESTRING (-122.4432055 47.2423523, -122.4431872 47.2422769, -122.4430375 47.241641, -122.4426936 47.2416792)",,,Tacoma Court
1099895433,False,,,residential,20 mph,False,27.848999999999997,"LINESTRING (-122.4432055 47.2423523, -122.4434469 47.2423267, -122.44357 47.2423137)",,,South 21st Street
1099895433,False,,,residential,20 mph,True,84.69500000000001,"LINESTRING (-122.4432055 47.2423523, -122.4428621 47.2423914, -122.4422602 47.242453, -122.442097 47.2424697)",,,South 21st Street
223435863,False,,,residential,20 mph,True,106.41,"LINESTRING (-122.4426936 47.2416792, -122.4430375 47.241641, -122.4431872 47.2422769, -122.4432055 47.2423523)",,,Tacoma Court
1094371086,False,,,secondary,,True,17.636,"LINESTRING (-122.44061 47.2447373, -122.4405855 47.2447394, -122.440379 47.244761)",,,South 19th Street
1154202796,True,,,secondary,,False,39.001,"LINESTRING (-122.44061 47.2447373, -122.4406577 47.2447689, -122.440959 47.2447384, -122.4411028 47.2447239)",,,South 19th Street
349603509,True,,,tertiary_link,,False,96.669,"LINESTRING (-122.4392327 47.2430359, -122.439113 47.2435967, -122.4390981 47.2437475, -122.4390967 47.2437727, -122.4391058 47.2438989)",,,Jefferson Avenue
349603510,False,,,secondary,,True,77.439,"LINESTRING (-122.4392327 47.2430359, -122.439272 47.2432155, -122.4392873 47.2432786, -122.4394014 47.2437228)",,,Market Street
1134168679,False,,,secondary,,False,29.595,"LINESTRING (-122.4392327 47.2430359, -122.4392416 47.2428858, -122.4392496 47.24277)",,,Jefferson Avenue
12228232,False,,,residential,20 mph,False,231.675,"LINESTRING (-122.440848 47.24682, -122.440829 47.2467371, -122.4405543 47.2455025, -122.4405283 47.245386, -122.4404324 47.244985, -122.440401 47.2448532, -122.440379 47.244761)",,,South Court D Street
12228232,False,,,residential,20 mph,True,232.739,"LINESTRING (-122.440848 47.24682, -122.4408691 47.246916, -122.4409387 47.2472293, -122.4409578 47.2473154, -122.4410478 47.2477219, -122.4411916 47.2483706, -122.4412834 47.248788, -122.4413066 47.2488898)",,,South Court D Street
12235036,False,,,residential,20 mph,False,54.629000000000005,"LINESTRING (-122.440848 47.24682, -122.4414273 47.2467584, -122.441563 47.246744)",,,South 17th Street
12235036,False,,,residential,20 mph,True,54.778,"LINESTRING (-122.440848 47.24682, -122.4402598 47.2468823, -122.440131 47.246896)",,,South 17th Street
12228232,False,,,residential,20 mph,False,231.861,"LINESTRING (-122.440379 47.244761, -122.4403607 47.2446814, -122.4399289 47.2428004, -122.439906 47.2427007)",,,South Court D Street
12228232,False,,,residential,20 mph,True,231.675,"LINESTRING (-122.440379 47.244761, -122.440401 47.2448532, -122.4404324 47.244985, -122.4405283 47.245386, -122.4405543 47.2455025, -122.440829 47.2467371, -122.440848 47.24682)",,,South Court D Street
1094371086,False,,,secondary,,False,17.636,"LINESTRING (-122.440379 47.244761, -122.4405855 47.2447394, -122.44061 47.2447373)",,,South 19th Street
1094371086,False,,,secondary,,True,54.688,"LINESTRING (-122.440379 47.244761, -122.4398028 47.2448214, -122.439663 47.244836)",,,South 19th Street
1099895433,False,,,residential,20 mph,False,84.695,"LINESTRING (-122.442097 47.2424697, -122.4422602 47.242453, -122.4428621 47.2423914, -122.4432055 47.2423523)",,,South 21st Street
1188762946,False,,,secondary,25 mph,True,78.708,"LINESTRING (-122.442097 47.2424697, -122.4419693 47.2424822, -122.441619 47.2425326, -122.441376 47.2425587, -122.4410703 47.2425916)",,,South 21st Street
1209250864,False,,,secondary,,True,231.671,"LINESTRING (-122.442097 47.2424697, -122.4421178 47.2425618, -122.4424038 47.2438256, -122.4425451 47.2444501, -122.442563 47.244529)",,,Tacoma Avenue South
"[1134168684, 1095000949]",False,,,secondary,,False,55.344,"LINESTRING (-122.4370809 47.2430069, -122.4364686 47.243076, -122.4363578 47.243089)",,,South 21st Street
"[1134168685, 1095000949]",False,,,secondary,,True,53.466,"LINESTRING (-122.4370809 47.2430069, -122.4376415 47.2429502, -122.4377814 47.2429359)",,,South 21st Street
"[12233177, 32487974]",False,2,,tertiary,,"[False, True]",211.04800000000003,"LINESTRING (-122.4388998 47.2451883, -122.4387798 47.2455177, -122.4387089 47.2457124, -122.4386996 47.2457378, -122.4385679 47.2460993, -122.438554 47.2461471, -122.438547 47.2461984, -122.4385456 47.2462266, -122.4385442 47.2462567, -122.4385502 47.2463303, -122.4385624 47.2463884, -122.4385804 47.246471, -122.4385908 47.2465125, -122.438602 47.2465576, -122.4386527 47.2467614, -122.4386772 47.2468683, -122.438695 47.2469471, -122.4387185 47.2470485)",,,"['South Broadway Street', 'Jefferson Avenue']"
12233177,False,2,,tertiary,,True,30.736,"LINESTRING (-122.4388998 47.2451883, -122.4389273 47.245098, -122.438948 47.2450261, -122.4389656 47.2449158)",,,Jefferson Avenue
"[634028668, 695856814]",False,,,residential,20 mph,True,203.83899999999997,"LINESTRING (-122.4388998 47.2451883, -122.4389288 47.245203, -122.4389697 47.2452289, -122.4390016 47.2452708, -122.439231 47.246242, -122.4392819 47.2464635, -122.4393142 47.2466059, -122.4393761 47.2468707, -122.4393802 47.2468894, -122.439399 47.246973)",,,Court C
687421234,False,,,tertiary,,False,53.387,"LINESTRING (-122.4389656 47.2449158, -122.439663 47.244836)",,,South 19th Street
12233177,False,2,,tertiary,,False,30.736,"LINESTRING (-122.4389656 47.2449158, -122.438948 47.2450261, -122.4389273 47.245098, -122.4388998 47.2451883)",,,Jefferson Avenue
687421218,False,2,,tertiary,,True,113.56800000000001,"LINESTRING (-122.4389656 47.2449158, -122.4389919 47.2447268, -122.4390497 47.2443068, -122.4391058 47.2438989)",,,Jefferson Avenue
12191682,False,,,tertiary,,False,232.88,"LINESTRING (-122.440131 47.246896, -122.4401546 47.2469994, -122.4404087 47.2481105, -122.4404912 47.2484696, -122.4405808 47.2488636, -122.4406047 47.2489655)",,,Market Street
12235036,False,,,residential,20 mph,False,54.778,"LINESTRING (-122.440131 47.246896, -122.4402598 47.2468823, -122.440848 47.24682)",,,South 17th Street
1188762948,False,,,tertiary,,True,231.77,"LINESTRING (-122.440131 47.246896, -122.4401104 47.2468043, -122.4399325 47.2460086, -122.4398218 47.2455101, -122.4398011 47.2454216, -122.4397828 47.2453433, -122.4396902 47.2449518, -122.439663 47.244836)",,,Market Street
1188762949,False,,,tertiary,25 mph,True,55.913,"LINESTRING (-122.440131 47.246896, -122.4399805 47.2469118, -122.4394973 47.2469627, -122.439399 47.246973)",,,South 17th Street
12243602,False,,,tertiary,,False,56.95,"LINESTRING (-122.4387185 47.2470485, -122.438571 47.2470628, -122.438108 47.2471076, -122.4379717 47.2471213)",,,South 17th Street
"[12233177, 32487974]",False,2,,tertiary,,"[False, True]",211.04799999999997,"LINESTRING (-122.4387185 47.2470485, -122.438695 47.2469471, -122.4386772 47.2468683, -122.4386527 47.2467614, -122.438602 47.2465576, -122.4385908 47.2465125, -122.4385804 47.246471, -122.4385624 47.2463884, -122.4385502 47.2463303, -122.4385442 47.2462567, -122.4385456 47.2462266, -122.438547 47.2461984, -122.438554 47.2461471, -122.4385679 47.2460993, -122.4386996 47.2457378, -122.4387089 47.2457124, -122.4387798 47.2455177, -122.4388998 47.2451883)",,,"['South Broadway Street', 'Jefferson Avenue']"
383507285,False,,,unclassified,20 mph,True,40.777,"LINESTRING (-122.4387185 47.2470485, -122.438742 47.2471529, -122.4387744 47.2472923, -122.4388011 47.2474109)",,,South Broadway Street
1188762949,False,,,tertiary,25 mph,False,52.047,"LINESTRING (-122.4387185 47.2470485, -122.438841 47.2470348, -122.439337 47.2469799, -122.439399 47.246973)",,,South 17th Street
12243602,False,,,tertiary,,False,51.817,"LINESTRING (-122.4379717 47.2471213, -122.437505 47.2471659, -122.437419 47.2471742, -122.4373757 47.2471784, -122.437355 47.2471803, -122.4372919 47.2471861)",,,South 17th Street
12243602,False,,,tertiary,,True,56.95,"LINESTRING (-122.4379717 47.2471213, -122.438108 47.2471076, -122.438571 47.2470628, -122.4387185 47.2470485)",,,South 17th Street
12243602,False,,,tertiary,,True,51.81700000000001,"LINESTRING (-122.4372919 47.2471861, -122.437355 47.2471803, -122.4373757 47.2471784, -122.437419 47.2471742, -122.437505 47.2471659, -122.4379717 47.2471213)",,,South 17th Street
"[349601728, 1066042225, 52868970]",True,"['1', '3']",,primary,,False,461.01300000000003,"LINESTRING (-122.4372919 47.2471861, -122.437281 47.2471174, -122.437261 47.2470336, -122.4368415 47.2452279, -122.436821 47.245143, -122.4364752 47.2436203, -122.43639 47.243245, -122.4363849 47.243221, -122.4363578 47.243089)",,,Pacific Avenue
687421220,False,,,tertiary,,False,12.924,"LINESTRING (-122.4372919 47.2471861, -122.4371846 47.2471968, -122.4371224 47.2472025)",,,South 17th Street
"[1095000952, 613092594]",False,,,secondary,,True,112.361,"LINESTRING (-122.4377814 47.2429359, -122.4379164 47.2429216, -122.4384885 47.242857, -122.43855 47.2428497, -122.438554 47.2428492, -122.4391101 47.2427844, -122.4391414 47.2427811, -122.4392496 47.24277)",,,South 21st Street
"[1095000949, 1134168685]",False,,,secondary,,False,53.466,"LINESTRING (-122.4377814 47.2429359, -122.4376415 47.2429502, -122.4370809 47.2430069)",,,South 21st Street
6089038,False,2,,tertiary,,False,34.126,"LINESTRING (-122.4391058 47.2438989, -122.439115 47.2438561, -122.4391273 47.2438259, -122.439145 47.2437961, -122.4391719 47.2437693, -122.4392047 47.2437487, -122.4392357 47.2437372, -122.4392604 47.2437343, -122.4393002 47.243731, -122.4394014 47.2437228)",,,Jefferson Avenue
687421218,False,2,,tertiary,,False,113.56800000000001,"LINESTRING (-122.4391058 47.2438989, -122.4390497 47.2443068, -122.4389919 47.2447268, -122.4389656 47.2449158)",,,Jefferson Avenue
687421234,False,,,tertiary,,True,53.387,"LINESTRING (-122.439663 47.244836, -122.4389656 47.2449158)",,,South 19th Street
687421235,False,,,secondary,,False,125.348,"LINESTRING (-122.439663 47.244836, -122.4396428 47.2447504, -122.4394213 47.2438083, -122.4394014 47.2437228)",,,Market Street
1094371086,False,,,secondary,,False,54.688,"LINESTRING (-122.439663 47.244836, -122.4398028 47.2448214, -122.440379 47.244761)",,,South 19th Street
1188762948,False,,,tertiary,,False,231.77,"LINESTRING (-122.439663 47.244836, -122.4396902 47.2449518, -122.4397828 47.2453433, -122.4398011 47.2454216, -122.4398218 47.2455101, -122.4399325 47.2460086, -122.4401104 47.2468043, -122.440131 47.246896)",,,Market Street
6089038,False,2,,tertiary,,True,34.126000000000005,"LINESTRING (-122.4394014 47.2437228, -122.4393002 47.243731, -122.4392604 47.2437343, -122.4392357 47.2437372, -122.4392047 47.2437487, -122.4391719 47.2437693, -122.439145 47.2437961, -122.4391273 47.2438259, -122.439115 47.2438561, -122.4391058 47.2438989)",,,Jefferson Avenue
349603510,False,,,secondary,,False,77.439,"LINESTRING (-122.4394014 47.2437228, -122.4392873 47.2432786, -122.439272 47.2432155, -122.4392327 47.2430359)",,,Market Street
687421235,False,,,secondary,,True,125.348,"LINESTRING (-122.4394014 47.2437228, -122.4394213 47.2438083, -122.4396428 47.2447504, -122.439663 47.244836)",,,Market Street
613092598,True,,,primary,,False,12.637,"LINESTRING (-122.4361737 47.2430446, -122.4361984 47.243157)",,,Pacific Avenue
684704703,True,,WA 509,trunk,,False,45.292,"LINESTRING (-122.4361737 47.2430446, -122.4360445 47.2430528, -122.436031 47.2430537, -122.4358528 47.2430669, -122.4356807 47.2430828, -122.435578 47.2430926)",,,
"[613092600, 349601724]",True,2,,primary,,False,233.714,"LINESTRING (-122.4363578 47.243089, -122.4363256 47.2429393, -122.4361384 47.2420465, -122.4360165 47.2414911, -122.4359931 47.2413847, -122.4359274 47.2410877, -122.4359107 47.2410092)",,,Pacific Avenue
613092601,True,,,trunk,,False,14.748999999999999,"LINESTRING (-122.4363578 47.243089, -122.436286 47.2430724, -122.4361737 47.2430446)",,,South 21st Street
"[1134168684, 1095000949]",False,,,secondary,,True,55.344,"LINESTRING (-122.4363578 47.243089, -122.4364686 47.243076, -122.4370809 47.2430069)",,,South 21st Street
613092603,True,2,WA 509,trunk,,False,26.245,"LINESTRING (-122.4350453 47.2432764, -122.4353889 47.2432404)",,,
613092607,True,,WA 509,trunk,,False,30.371000000000002,"LINESTRING (-122.4346479 47.243319, -122.4349399 47.2432878, -122.4350453 47.2432764)",yes,,
613092609,True,,,motorway_link,,False,12.042000000000002,"LINESTRING (-122.4346479 47.243319, -122.4345563 47.2432876, -122.4345026 47.2432748)",yes,spui,
613092610,True,,,motorway_link,,False,54.799,"LINESTRING (-122.4346479 47.243319, -122.4345955 47.2433647, -122.43456 47.2433988, -122.4345244 47.2434421, -122.4344956 47.2434903, -122.4344721 47.2435477, -122.4344627 47.24358, -122.4344587 47.2436173, -122.4344622 47.2436889, -122.434471 47.2437787)",yes,spui,
684704703,True,,WA 509,trunk,,False,44.837,"LINESTRING (-122.435578 47.2430926, -122.4349925 47.2431604)",,,
"[165337368, 613092595, 1195885941]",True,,,motorway_link,,False,85.34200000000001,"LINESTRING (-122.435578 47.2430926, -122.4354762 47.2430946, -122.4353904 47.2430948, -122.4352724 47.2430875, -122.4351215 47.2430696, -122.4350495 47.2430546, -122.4349816 47.2430271, -122.4349083 47.2429757, -122.4348782 47.2429498, -122.4348591 47.2429279, -122.43484 47.2429041, -122.4348138 47.2428627, -122.4347235 47.2427272)",yes,spui,
613092592,True,,,motorway_link,,False,21.233,"LINESTRING (-122.4349925 47.2431604, -122.4348923 47.2431816, -122.4348403 47.2431993, -122.4347954 47.2432202, -122.4347471 47.2432484)",yes,spui,
613092616,True,2,WA 509,trunk,,False,28.206,"LINESTRING (-122.4349925 47.2431604, -122.4348889 47.2431734, -122.4346246 47.2432047)",yes,,
613092617,True,,,motorway_link,,False,12.067,"LINESTRING (-122.4345026 47.2432748, -122.4345864 47.2432275, -122.4346246 47.2432047)",yes,spui,
613092618,True,,,motorway_link,,False,19.314,"LINESTRING (-122.4345026 47.2432748, -122.4344154 47.243258, -122.434345 47.2432484, -122.4343052 47.2432449, -122.4342521 47.2432422)",yes,spui,
613092605,True,2,WA 509,trunk,,False,46.292,"LINESTRING (-122.4342521 47.2432422, -122.4341734 47.2432501, -122.4336452 47.2433018)",yes,,
349601754,True,2,WA 509,trunk,,False,28.069,"LINESTRING (-122.4342814 47.2433616, -122.4346479 47.243319)",yes,,
613092604,True,,,motorway_link,,False,19.363,"LINESTRING (-122.4342814 47.2433616, -122.434335 47.2433468, -122.4343947 47.2433249, -122.4344443 47.2433035, -122.4345026 47.2432748)",yes,spui,
613092614,True,,,motorway_link,,False,10.869,"LINESTRING (-122.4347471 47.2432484, -122.4347075 47.2432735, -122.434676 47.2432953, -122.4346479 47.243319)",yes,spui,
613092615,True,,,motorway_link,,False,23.0,"LINESTRING (-122.4347471 47.2432484, -122.434783 47.2432573, -122.4348222 47.2432666, -122.4348514 47.2432716, -122.4348846 47.2432757, -122.4349327 47.2432786, -122.4349828 47.2432796, -122.4350453 47.2432764)",yes,spui,
62152900,False,,,secondary,25 mph,False,50.147,"LINESTRING (-122.4392496 47.24277, -122.4394289 47.242751, -122.439906 47.2427007)",,,South 21st Street
"[1095000952, 613092594]",False,,,secondary,,False,112.36099999999999,"LINESTRING (-122.4392496 47.24277, -122.4391414 47.2427811, -122.4391101 47.2427844, -122.438554 47.2428492, -122.43855 47.2428497, -122.4384885 47.242857, -122.4379164 47.2429216, -122.4377814 47.2429359)",,,South 21st Street
1134168679,False,,,secondary,,True,29.595,"LINESTRING (-122.4392496 47.24277, -122.4392416 47.2428858, -122.4392327 47.2430359)",,,Jefferson Avenue
608517874,False,,,residential,20 mph,False,50.589,"LINESTRING (-122.4433018 47.2444525, -122.4432837 47.244373, -122.4431983 47.244003)",,,Court F
608517874,False,,,residential,20 mph,True,115.894,"LINESTRING (-122.4433018 47.2444525, -122.443325 47.2445576, -122.4435172 47.2454002, -122.4435365 47.2454825)",,,Court F
1209250860,False,,,secondary,,False,56.163000000000004,"LINESTRING (-122.4433018 47.2444525, -122.443316 47.244451, -122.444037 47.244375)",,,South 19th Street
1209250860,False,,,secondary,,True,56.415,"LINESTRING (-122.4433018 47.2444525, -122.442731 47.2445116, -122.442563 47.244529)",,,South 19th Street
12244292,False,,,residential,20 mph,False,56.07599999999999,"LINESTRING (-122.4435365 47.2454825, -122.443551 47.245481, -122.4441376 47.2454207, -122.444271 47.245407)",,,South 18th Street
12244292,False,,,residential,20 mph,True,56.333,"LINESTRING (-122.4435365 47.2454825, -122.4429583 47.2455433, -122.442799 47.24556)",,,South 18th Street
608517874,False,,,residential,20 mph,False,115.894,"LINESTRING (-122.4435365 47.2454825, -122.4435172 47.2454002, -122.443325 47.2445576, -122.4433018 47.2444525)",,,Court F
608517874,False,,,residential,20 mph,True,115.88199999999999,"LINESTRING (-122.4435365 47.2454825, -122.4435577 47.2455775, -122.4437521 47.2464295, -122.4437712 47.2465124)",,,Court F
"[349601731, 349601727]",True,2,,primary,,False,442.858,"LINESTRING (-122.436221 47.2432696, -122.4362484 47.2434019, -122.4362851 47.2436215, -122.4363355 47.2440732, -122.4363461 47.2441424, -122.4365821 47.2450793, -122.436603 47.2451656, -122.436664 47.2454235, -122.4369085 47.2464299, -122.436995 47.2467959, -122.4370249 47.2468923, -122.4371224 47.2472025)",,,Pacific Avenue
971400587,False,,,residential,20 mph,True,155.014,"LINESTRING (-122.4415219 47.2432271, -122.4417973 47.2445282, -122.441814 47.244607)",,,Court E
"[1061738576, 1061738575]",True,"['4', '3']",WA 509,trunk,,False,52.54599999999999,"LINESTRING (-122.4355102 47.2432278, -122.4358299 47.2431949, -122.4359684 47.2431807, -122.4360559 47.2431717, -122.4360828 47.2431688, -122.4361984 47.243157)",,,
1184088390,True,,,trunk_link,,False,56.038,"LINESTRING (-122.4355102 47.2432278, -122.4358591 47.2432414, -122.4361 47.2432215, -122.4361673 47.2432272, -122.436221 47.2432696)",,,
1209250861,False,,,secondary,,False,17.07,"LINESTRING (-122.4415907 47.2446312, -122.441814 47.244607)",,,South 19th Street
1154202795,True,,,secondary,,False,39.014,"LINESTRING (-122.4415907 47.2446312, -122.4414963 47.2446091, -122.44121 47.2446407, -122.4410848 47.2446548)",,,South 19th Street
12232270,False,,,living_street,20 mph,True,227.295,"LINESTRING (-122.4411028 47.2447239, -122.4411218 47.244804, -122.4411283 47.2448317, -122.4415439 47.24666, -122.441563 47.246744)",,,South Fawcett Avenue
1154202796,True,,,secondary,,False,39.391,"LINESTRING (-122.4411028 47.2447239, -122.441225 47.2447102, -122.4415065 47.244683, -122.4415907 47.2446312)",,,South 19th Street
"[1160321637, 1160321631]",True,1,,residential,20 mph,False,38.823,"LINESTRING (-122.438358 47.2488535, -122.4384139 47.2490671, -122.4384236 47.2490842, -122.4384785 47.2491918)",,,Commerce Street
1160321635,True,1,,residential,20 mph,False,9.062,"LINESTRING (-122.438358 47.2488535, -122.4384192 47.2488128, -122.4384438 47.2487965)",,,
"[1160321633, 52869013]",True,1,,residential,20 mph,False,190.157,"LINESTRING (-122.4384438 47.2487965, -122.4384327 47.2487377, -122.438422 47.2486804, -122.4383687 47.2484672, -122.4383663 47.2484587, -122.4383293 47.2482748, -122.4383078 47.2481626, -122.4382959 47.248112, -122.4382646 47.2479941, -122.4382379 47.247891, -122.4382206 47.2478263, -122.4381785 47.2476439, -122.4381401 47.2475445, -122.4381091 47.2474846, -122.4380741 47.2474317, -122.4380348 47.247355, -122.4380157 47.2472931, -122.4379995 47.2472407, -122.4379925 47.2472258, -122.4379717 47.2471213)",,,Commerce Street
1179953019,True,,,secondary,25 mph,False,31.216,"LINESTRING (-122.4406244 47.2426084, -122.4404479 47.2426238, -122.4402249 47.2426753)",,,South 21st Street
1094371084,False,,,living_street,20 mph,True,222.99100000000004,"LINESTRING (-122.440638 47.2426725, -122.440649 47.2427213, -122.44102 47.244355, -122.4410631 47.2445444, -122.4410687 47.2445694, -122.4410848 47.2446548)",,,South Fawcett Avenue
1179953020,True,,,secondary,25 mph,False,34.08,"LINESTRING (-122.440638 47.2426725, -122.4407534 47.2426601, -122.440868 47.2426478, -122.4410703 47.2425916)",,,South 21st Street
1179953019,True,,,secondary,25 mph,False,33.814,"LINESTRING (-122.4410703 47.2425916, -122.4408617 47.2425877, -122.4407399 47.2425983, -122.4406244 47.2426084)",,,South 21st Street
1188762946,False,,,secondary,25 mph,False,78.70799999999998,"LINESTRING (-122.4410703 47.2425916, -122.441376 47.2425587, -122.441619 47.2425326, -122.4419693 47.2424822, -122.442097 47.2424697)",,,South 21st Street
62152900,False,,,secondary,25 mph,True,24.239,"LINESTRING (-122.4402249 47.2426753, -122.439906 47.2427007)",,,South 21st Street
1179953020,True,,,secondary,25 mph,False,31.360999999999997,"LINESTRING (-122.4402249 47.2426753, -122.4404608 47.2426884, -122.440638 47.2426725)",,,South 21st Street
