osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry
1029971422,True,Northwest 42nd Avenue,residential,False,19.123,,,,"LINESTRING (-80.1824092 26.2739615, -80.1823965 26.2737899)"
"[137682881, 1225810322, 1225810321]",True,West Sample Road,trunk,False,387.242,3,FL 834,45 mph,"LINESTRING (-80.1824092 26.2739615, -80.1825519 26.2739583, -80.1838447 26.2739293, -80.1846653 26.2739316, -80.1853189 26.2739454, -80.1861222 26.2739627, -80.1862921 26.2739646)"
1030066885,True,West Sample Road,trunk,False,11.557,3,FL 834,45 mph,"LINESTRING (-80.1823965 26.2737899, -80.1822808 26.2737962)"
"[1029971424, 1029971426, 49068587, 1029971427]",True,Northwest 42nd Avenue,residential,False,359.93600000000004,"['3', '2']",,,"LINESTRING (-80.1823965 26.2737899, -80.1823952 26.2736542, -80.1823894 26.2730408, -80.1823465 26.2728291, -80.1822745 26.2726863, -80.1822489 26.2726357, -80.1821534 26.2724924, -80.1820139 26.2723288, -80.1818852 26.2721941, -80.181794 26.2720643, -80.1817243 26.2719344, -80.1816652 26.271766, -80.1816384 26.2715736, -80.1816243 26.2711314, -80.181614 26.2708062, -80.1816116 26.2707318)"
10784332,False,Coraltree Circle,residential,False,18.733,2,,25 mph,"LINESTRING (-80.1786065 26.2740396, -80.1786012 26.2738712)"
1029971421,True,West Sample Road,trunk,False,366.45,3,FL 834,45 mph,"LINESTRING (-80.1786065 26.2740396, -80.1806858 26.2740066, -80.1807772 26.2740043, -80.1821486 26.2739697, -80.1822808 26.2739666)"
1087208724,False,Carambola Circle North,residential,False,9.632,2,,25 mph,"LINESTRING (-80.1816116 26.2707318, -80.181515 26.2707318)"
1087208724,False,Carambola Circle North,residential,True,230.64,2,,25 mph,"LINESTRING (-80.1816116 26.2707318, -80.1822286 26.270709, -80.1825956 26.2706927, -80.1827296 26.2706921, -80.1832479 26.2706898, -80.1834732 26.2706658, -80.1836556 26.2706177, -80.1838701 26.2704878)"
1030066886,True,West Sample Road,trunk,False,12.815,3,FL 834,45 mph,"LINESTRING (-80.1822808 26.2739666, -80.1824092 26.2739615)"
1030066884,True,Northwest 42nd Avenue,residential,False,148.04000000000002,2,,,"LINESTRING (-80.1822808 26.2739666, -80.1822832 26.2741059, -80.1822935 26.2746963, -80.1822738 26.2748086, -80.1822484 26.274901, -80.182242 26.2749896, -80.1822578 26.2751778, -80.1823162 26.2752804)"
1200814938,True,West Sample Road,trunk,False,17.475,5,FL 834,45 mph,"LINESTRING (-80.1862921 26.2739646, -80.1864662 26.2739827)"
"[1029971419, 1029971420]",True,Northwest 42nd Avenue,residential,False,147.755,"['1', '2']",,,"LINESTRING (-80.1823162 26.2752804, -80.1823481 26.2751827, -80.1823959 26.2749274, -80.1824108 26.2748356, -80.182427 26.2746907, -80.1824335 26.2745526, -80.1824303 26.2744755, -80.1824148 26.2740979, -80.1824092 26.2739615)"
10787101,False,Karanda Village IV,residential,False,32.569,2,,25 mph,"LINESTRING (-80.1838701 26.2704878, -80.1841109 26.2706857)"
1087208724,False,Carambola Circle North,residential,False,230.64000000000001,2,,25 mph,"LINESTRING (-80.1838701 26.2704878, -80.1836556 26.2706177, -80.1834732 26.2706658, -80.1832479 26.2706898, -80.1827296 26.2706921, -80.1825956 26.2706927, -80.1822286 26.270709, -80.1816116 26.2707318)"
1087208724,False,Carambola Circle North,residential,True,174.77900000000002,2,,25 mph,"LINESTRING (-80.1838701 26.2704878, -80.1839882 26.2703435, -80.1840579 26.2702088, -80.1840954 26.2700356, -80.1840954 26.269028, -80.1840954 26.2689677)"
1225076311,False,Northwest 34th Street,residential,False,93.34,2,,25 mph,"LINESTRING (-80.1850315 26.2689677, -80.1841898 26.2689668, -80.1840954 26.2689677)"
"[1225076317, 1225076310]",True,Northwest 34th Street,residential,False,125.928,"['1', '2']",,25 mph,"LINESTRING (-80.1850315 26.2689677, -80.1855314 26.2690136, -80.1862917 26.2690255)"
1225076313,True,Northwest 34th Street,residential,False,14.825,,,,"LINESTRING (-80.1862917 26.2690255, -80.1864403 26.2690212)"
"[134566524, 1225124470, 1225124471]",True,Lyons Road,primary,False,336.18500000000006,"['4', '3', '2']",,40 mph,"LINESTRING (-80.1862917 26.2690255, -80.1862856 26.2697382, -80.1862892 26.2705113, -80.1862827 26.2714003, -80.1862856 26.2715992, -80.1862874 26.2720488)"
10810048,False,Carambola Circle,residential,True,218.62300000000002,2,,25 mph,"LINESTRING (-80.1840954 26.2689677, -80.1840901 26.2687705, -80.1841008 26.2685732, -80.1841223 26.2684097, -80.1842081 26.2681547, -80.1843422 26.2677699, -80.1843798 26.2675871, -80.1843905 26.2674428, -80.1843637 26.2673033, -80.1843261 26.2671734, -80.1842731 26.2670514)"
1087208724,False,Carambola Circle North,residential,False,174.779,2,,25 mph,"LINESTRING (-80.1840954 26.2689677, -80.1840954 26.269028, -80.1840954 26.2700356, -80.1840579 26.2702088, -80.1839882 26.2703435, -80.1838701 26.2704878)"
1225076311,False,Northwest 34th Street,residential,True,93.34,2,,25 mph,"LINESTRING (-80.1840954 26.2689677, -80.1841898 26.2689668, -80.1850315 26.2689677)"
115930618,False,Cocoplum Circle,residential,False,16.113,2,,25 mph,"LINESTRING (-80.186449 26.2720496, -80.1862874 26.2720488)"
"[285332594, 1225124469]",True,Lyons Road,primary,False,336.74699999999996,"['4', '2']",,40 mph,"LINESTRING (-80.186449 26.2720496, -80.1864488 26.2704551, -80.1864453 26.2696209, -80.1864403 26.2690212)"
1087208724,False,Carambola Circle North,residential,True,9.632,2,,25 mph,"LINESTRING (-80.181515 26.2707318, -80.1816116 26.2707318)"
"[1030066883, 1067488101, 49068589]",True,Northwest 42nd Avenue,residential,False,358.6509999999999,2,,,"LINESTRING (-80.181515 26.2707318, -80.1815176 26.2708131, -80.1815419 26.2715784, -80.1815687 26.2717805, -80.1816331 26.2719633, -80.1817082 26.2721076, -80.1817187 26.2721208, -80.1817262 26.2721302, -80.1818155 26.2722423, -80.1819442 26.2723817, -80.182009 26.2724647, -80.1820569 26.2725261, -80.1821448 26.2726799, -80.1821652 26.2727365, -80.1822124 26.2728676, -80.1822392 26.2730408, -80.1822733 26.2736605, -80.1822808 26.2737962)"
10784332,False,Coraltree Circle,residential,True,18.733,2,,25 mph,"LINESTRING (-80.1786012 26.2738712, -80.1786065 26.2740396)"
10787101,False,Karanda Village IV,residential,True,32.569,2,,25 mph,"LINESTRING (-80.1841109 26.2706857, -80.1838701 26.2704878)"
10787101,False,Karanda Village IV,residential,False,51.485,2,,25 mph,"LINESTRING (-80.1841109 26.2706857, -80.1842564 26.2708053, -80.184471 26.2710169)"
49070393,False,,residential,True,659.1410000000002,2,,25 mph,"LINESTRING (-80.1841109 26.2706857, -80.184192 26.2704637, -80.1842296 26.270305, -80.1842441 26.270168, -80.184251 26.2701029, -80.1842349 26.2694102, -80.184251 26.269314, -80.1843154 26.2692275, -80.1843905 26.2691697, -80.1845246 26.2691168, -80.1850289 26.269112, -80.185104 26.2691601, -80.1851737 26.2691938, -80.1852434 26.269189, -80.18534 26.2691553, -80.1854366 26.2691312, -80.1857852 26.2691457, -80.1858925 26.2691745, -80.1859784 26.2692226, -80.1860213 26.2692804, -80.1860481 26.2693333, -80.1860427 26.2694295, -80.1860213 26.2695546, -80.1860159 26.2697037, -80.1860374 26.2698624, -80.1860696 26.27005, -80.1860588 26.2704685, -80.1860213 26.2705311, -80.1859569 26.2705744, -80.185855 26.2706032, -80.1853024 26.2706177, -80.185163 26.2706369, -80.185061 26.2706706, -80.184471 26.2710169)"
1030066887,True,Northwest 42nd Avenue,residential,False,18.948,,,,"LINESTRING (-80.1822808 26.2737962, -80.1822808 26.2739666)"
1029971423,True,West Sample Road,trunk,False,366.978,3,FL 834,45 mph,"LINESTRING (-80.1822808 26.2737962, -80.1821485 26.2737989, -80.1786012 26.2738712)"
1225076316,True,Lyons Road,primary,False,11.288,3,,40 mph,"LINESTRING (-80.1862895 26.268924, -80.1862917 26.2690255)"
1225076315,True,Northwest 34th Street,residential,False,125.619,1,,25 mph,"LINESTRING (-80.1862895 26.268924, -80.1855504 26.2689289, -80.1850315 26.2689677)"
10787101,False,Karanda Village IV,residential,False,28.488,2,,25 mph,"LINESTRING (-80.184471 26.2710169, -80.1843959 26.2711372, -80.1843368 26.271243)"
10787101,False,Karanda Village IV,residential,True,51.485,2,,25 mph,"LINESTRING (-80.184471 26.2710169, -80.1842564 26.2708053, -80.1841109 26.2706857)"
49070393,False,,residential,False,659.1410000000001,2,,25 mph,"LINESTRING (-80.184471 26.2710169, -80.185061 26.2706706, -80.185163 26.2706369, -80.1853024 26.2706177, -80.185855 26.2706032, -80.1859569 26.2705744, -80.1860213 26.2705311, -80.1860588 26.2704685, -80.1860696 26.27005, -80.1860374 26.2698624, -80.1860159 26.2697037, -80.1860213 26.2695546, -80.1860427 26.2694295, -80.1860481 26.2693333, -80.1860213 26.2692804, -80.1859784 26.2692226, -80.1858925 26.2691745, -80.1857852 26.2691457, -80.1854366 26.2691312, -80.18534 26.2691553, -80.1852434 26.269189, -80.1851737 26.2691938, -80.185104 26.2691601, -80.1850289 26.269112, -80.1845246 26.2691168, -80.1843905 26.2691697, -80.1843154 26.2692275, -80.184251 26.269314, -80.1842349 26.2694102, -80.184251 26.2701029, -80.1842441 26.270168, -80.1842296 26.270305, -80.184192 26.2704637, -80.1841109 26.2706857)"
1225076319,True,Lyons Road,primary,False,10.842,3,,40 mph,"LINESTRING (-80.1864403 26.2690212, -80.1864404 26.2689237)"
