osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction
"[185720604, 398789583]",5,West Sunset Boulevard,secondary,35 mph,False,True,264.013,"LINESTRING (-118.3727224 34.0952298, -118.3724697 34.0953109, -118.372386 34.095346, -118.3722304 34.0954239, -118.3720843 34.0955154, -118.3719444 34.0956254, -118.3718874 34.0956709, -118.3718494 34.0957065, -118.3716336 34.0959087, -118.3714863 34.0960203, -118.3713637 34.0960956, -118.3712118 34.0961728, -118.3706303 34.0964139, -118.3704579 34.0964814, -118.370358 34.0965205)",,
"[398790805, 398790803, 579103277, 400020966]","['4', '5']",West Sunset Boulevard,secondary,35 mph,False,False,120.25300000000001,"LINESTRING (-118.3727224 34.0952298, -118.3728251 34.0952055, -118.3731327 34.0951333, -118.3735928 34.0950309, -118.3736695 34.0950137, -118.3739803 34.0949393)",,
48226712,2,North Crescent Heights Boulevard,tertiary,,True,False,19.762999999999998,"LINESTRING (-118.3658922 34.0913395, -118.365899 34.0914224, -118.365971 34.0914959)",,
398603568,5,Santa Monica Boulevard,primary,35 mph,False,True,69.378,"LINESTRING (-118.3666906 34.0907667, -118.3659375 34.0907845)",CA 2,
"[1020212638, 48226711]",5,Santa Monica Boulevard,primary,35 mph,False,False,27.915999999999997,"LINESTRING (-118.3666906 34.0907667, -118.3668055 34.0907637, -118.3669936 34.0907589)",CA 2,
13260302,1,,primary_link,,True,False,89.268,"LINESTRING (-118.365163 34.0908365, -118.3653681 34.0909132, -118.36553 34.0909961, -118.3656514 34.0910891, -118.3658001 34.091217, -118.3658922 34.0913395)",,
48226710,2,Santa Monica Boulevard,primary,,True,False,35.328,"LINESTRING (-118.365163 34.0908365, -118.3653876 34.0908315, -118.3655348 34.0907818)",CA 2,
376974343,5,Santa Monica Boulevard,primary,,False,True,22.571,"LINESTRING (-118.3715112 34.0906879, -118.3717563 34.0906866)",CA 2,
13293989,2,North Flores Street,residential,25 mph,False,False,369.102,"LINESTRING (-118.3715112 34.0906879, -118.3715121 34.0909431, -118.3715123 34.0910123, -118.3715181 34.092692, -118.3715226 34.0940073)",,
"[1020212641, 725862099, 376974342]",5,Santa Monica Boulevard,primary,35 mph,False,True,111.468,"LINESTRING (-118.3715112 34.0906879, -118.3713855 34.0906901, -118.370989 34.0906971, -118.370301 34.0907088)",CA 2,
256214445,4,Fountain Avenue,secondary,,False,False,122.309,"LINESTRING (-118.3715226 34.0940073, -118.3727711 34.0936319)",,
13293989,2,North Flores Street,residential,25 mph,False,True,369.102,"LINESTRING (-118.3715226 34.0940073, -118.3715181 34.092692, -118.3715123 34.0910123, -118.3715121 34.0909431, -118.3715112 34.0906879)",,
173515596,4,Fountain Avenue,secondary,,False,True,114.344,"LINESTRING (-118.3715226 34.0940073, -118.370459 34.094311, -118.3703436 34.0943254)",,
256214446,2,North Flores Street,residential,,False,False,109.872,"LINESTRING (-118.3715226 34.0940073, -118.3715655 34.0948775, -118.3715992 34.0949913)",,
13396677,2,De Longpre Avenue,residential,,False,False,260.832,"LINESTRING (-118.3715992 34.0949913, -118.3719698 34.094806, -118.3722747 34.0946865, -118.3726375 34.0945956, -118.3729351 34.0945259, -118.3730857 34.094466, -118.3731772 34.0943868, -118.3732199 34.0942505, -118.3732179 34.0935014)",,
13396677,2,De Longpre Avenue,residential,,False,True,148.566,"LINESTRING (-118.3715992 34.0949913, -118.3711238 34.0954278, -118.3710656 34.0954818, -118.37097 34.0955438, -118.3706577 34.0956936, -118.3705004 34.0957453, -118.3703362 34.0957552)",,
256214446,2,North Flores Street,residential,,False,True,109.872,"LINESTRING (-118.3715992 34.0949913, -118.3715655 34.0948775, -118.3715226 34.0940073)",,
"[741855600, 13296721, 509303468]",2,North Kings Road,residential,,False,False,329.505,"LINESTRING (-118.3727429 34.0906687, -118.3727441 34.090998, -118.3727445 34.0910309, -118.3727466 34.0911635, -118.3727711 34.0936319)",,
129556449,2,Santa Monica Boulevard,primary,35 mph,True,False,24.956000000000003,"LINESTRING (-118.3727429 34.0906687, -118.3728406 34.0907074, -118.3730033 34.0907059)",CA 2,
"[1020212646, 382240382]",5,Santa Monica Boulevard,primary,35 mph,False,False,90.874,"LINESTRING (-118.3727429 34.0906687, -118.3727223 34.090669, -118.3726262 34.0906705, -118.371874 34.0906845, -118.3717563 34.0906866)",CA 2,
256214445,4,Fountain Avenue,secondary,,False,False,43.627,"LINESTRING (-118.3727711 34.0936319, -118.3732179 34.0935014)",,
256214445,4,Fountain Avenue,secondary,,False,True,122.309,"LINESTRING (-118.3727711 34.0936319, -118.3715226 34.0940073)",,
"[741855600, 13296721, 509303468]",2,North Kings Road,residential,,False,True,329.505,"LINESTRING (-118.3727711 34.0936319, -118.3727466 34.0911635, -118.3727445 34.0910309, -118.3727441 34.090998, -118.3727429 34.0906687)",,
13412306,,Romaine Street,residential,,False,False,133.337,"LINESTRING (-118.3717559 34.088842, -118.3732037 34.0888264)",,
13296725,,North Kings Road,residential,,False,False,205.12099999999998,"LINESTRING (-118.3717559 34.088842, -118.3717453 34.0899887, -118.3717563 34.0906866)",,
376974343,5,Santa Monica Boulevard,primary,,False,False,22.571,"LINESTRING (-118.3717563 34.0906866, -118.3715112 34.0906879)",CA 2,
13296725,,North Kings Road,residential,,False,True,205.12099999999998,"LINESTRING (-118.3717563 34.0906866, -118.3717453 34.0899887, -118.3717559 34.088842)",,
"[382240382, 1020212646]",5,Santa Monica Boulevard,primary,35 mph,False,True,90.874,"LINESTRING (-118.3717563 34.0906866, -118.371874 34.0906845, -118.3726262 34.0906705, -118.3727223 34.090669, -118.3727429 34.0906687)",CA 2,
1020212622,,Romaine Street,residential,,False,False,96.927,"LINESTRING (-118.364864 34.0887619, -118.3657909 34.0887396, -118.3659161 34.0887366)",,
1020212623,,North Laurel Avenue,residential,,False,False,222.26899999999998,"LINESTRING (-118.364864 34.0887619, -118.3648783 34.0903978, -118.3648818 34.0905896, -118.364882 34.0906671, -118.3648851 34.0907607)",,
398603571,2,Santa Monica Boulevard,primary,,False,False,26.273,"LINESTRING (-118.3644415 34.0907974, -118.3647267 34.090804)",CA 2,
1020195322,,North Laurel Avenue,residential,,False,False,98.924,"LINESTRING (-118.3644415 34.0907974, -118.3644605 34.0916869)",,
