osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,junction,maxspeed,bridge
19669820,Riverside Townhouses Road,residential,False,True,302.997,"LINESTRING (-73.060269 43.179403, -73.060155 43.179779, -73.060093 43.179927, -73.059993 43.180017, -73.059788 43.180093, -73.0595705 43.1801794, -73.0593865 43.1803298, -73.059192 43.180542, -73.0589865 43.1807915, -73.0588934 43.1808835, -73.0588216 43.1809423, -73.0586849 43.181001, -73.0579049 43.1812551, -73.0578533 43.1812724)",,,,,
356345462,Main Street,secondary,True,False,10.061,"LINESTRING (-73.061937 43.1729421, -73.0618624 43.1729329, -73.061814 43.1729338)",1,VT 7A,roundabout,,
30921790,Main Street,secondary,True,False,28.913,"LINESTRING (-73.0616993 43.1730631, -73.061638 43.1731317, -73.0614907 43.1732738)",1,VT 7A,,30 mph,
356345461,Main Street,secondary,True,False,14.114,"LINESTRING (-73.0616993 43.1730631, -73.0617402 43.1731164, -73.0618065 43.1731611)",1,VT 7A,roundabout,,
19676291,Two Cow Lane,residential,False,True,133.975,"LINESTRING (-73.0561224 43.1801653, -73.0566108 43.1802777, -73.0568239 43.1803017, -73.0569733 43.1802823, -73.057109 43.180217, -73.057338 43.18006, -73.0574467 43.1799898, -73.0575868 43.1799494)",,,,,
19676291,Two Cow Lane,residential,False,False,133.97500000000002,"LINESTRING (-73.0575868 43.1799494, -73.0574467 43.1799898, -73.057338 43.18006, -73.057109 43.180217, -73.0569733 43.1802823, -73.0568239 43.1803017, -73.0566108 43.1802777, -73.0561224 43.1801653)",,,,,
"[986471648, 986471649, 1020442064]",Bonnet Street,primary,False,False,148.68899999999996,"LINESTRING (-73.0575868 43.1799494, -73.0576274 43.1801497, -73.0576394 43.1802089, -73.0576516 43.180269, -73.0577319 43.1806653, -73.0578172 43.1810864, -73.0578363 43.1811807, -73.0578533 43.1812724)",2,VT 30,,25 mph,yes
986471648,Bonnet Street,primary,False,True,88.233,"LINESTRING (-73.0575868 43.1799494, -73.0575624 43.1798417, -73.057511 43.1796055, -73.0574668 43.1794023, -73.057431 43.1792376, -73.0574154 43.1791658)",2,VT 30,,25 mph,
19683592,Hillvale Drive,residential,False,False,81.1,"LINESTRING (-73.061025 43.175595, -73.060916 43.17487)",,,,,
19676934,Brookside Road,residential,False,False,131.464,"LINESTRING (-73.061025 43.175595, -73.061156 43.176389, -73.061468 43.176419, -73.061677 43.176433)",,,,,
19676934,Brookside Road,residential,False,True,131.464,"LINESTRING (-73.061677 43.176433, -73.061468 43.176419, -73.061156 43.176389, -73.061025 43.175595)",,,,,
19677089,Park Place,tertiary,False,False,70.49000000000001,"LINESTRING (-73.0527111 43.1772629, -73.0526651 43.1773604, -73.05257 43.177562, -73.0525558 43.1775921, -73.0524729 43.1777677, -73.0523908 43.1778479)",,,,,
19682758,Center Hill Road,tertiary,False,True,54.855000000000004,"LINESTRING (-73.0527111 43.1772629, -73.0526907 43.1772506, -73.0526509 43.1772266, -73.0523714 43.1770607, -73.0522772 43.177001, -73.0521909 43.1769476)",,,,,
19677089,Park Place,tertiary,False,True,70.49000000000001,"LINESTRING (-73.0523908 43.1778479, -73.0524729 43.1777677, -73.0525558 43.1775921, -73.05257 43.177562, -73.0526651 43.1773604, -73.0527111 43.1772629)",,,,,
566859785,Main Street,secondary,False,False,137.875,"LINESTRING (-73.0523908 43.1778479, -73.0523253 43.177863, -73.0519683 43.1779452, -73.0517599 43.1779932, -73.0514363 43.1780677, -73.050769 43.1782204)",2,VT 7A,,25 mph,
566859785,Main Street,secondary,False,True,109.846,"LINESTRING (-73.0523908 43.1778479, -73.0529359 43.1777207, -73.0531366 43.1776787, -73.0533707 43.1776297, -73.0534918 43.1776043, -73.0536904 43.1775704)",2,VT 7A,,25 mph,
19683274,Mountain View Terrace,residential,False,False,82.997,"LINESTRING (-73.0582306 43.1732025, -73.058414 43.1732782, -73.0588165 43.1734368, -73.0591192 43.1735724)",,,,,
19683274,Mountain View Terrace,residential,False,True,78.123,"LINESTRING (-73.0582306 43.1732025, -73.0580219 43.1731212, -73.0579481 43.1730924, -73.057688 43.1729868, -73.0574648 43.1728961, -73.0573863 43.1728642)",,,,,
"[19678552, 987139032]",Cone Road,residential,False,False,163.578,"LINESTRING (-73.0572902 43.1740441, -73.0572397 43.1747404, -73.057039 43.1751932, -73.0569978 43.1752862, -73.0569112 43.1754762)",,,,,
19681018,Wyman Lane,residential,True,False,99.933,"LINESTRING (-73.0569112 43.1754762, -73.057329 43.175607, -73.0573799 43.1756293, -73.0574459 43.1756581, -73.057464 43.175666, -73.0575895 43.175742, -73.0578339 43.175891, -73.057894 43.1759307, -73.0579366 43.1759589)",,,,,
"[987139032, 19678552]",Cone Road,residential,False,True,163.578,"LINESTRING (-73.0569112 43.1754762, -73.0569978 43.1752862, -73.057039 43.1751932, -73.0572397 43.1747404, -73.0572902 43.1740441)",,,,,
30921834,Main Street,secondary,False,False,7.745,"LINESTRING (-73.0601843 43.1743181, -73.0601127 43.1743642)",2,VT 7A,,30 mph,
19679053,Hillvale Road,residential,False,False,85.672,"LINESTRING (-73.0601843 43.1743181, -73.0602634 43.1744078, -73.0602837 43.1744229, -73.0604349 43.1745412, -73.060619 43.174674, -73.060916 43.17487)",,,,,
30921834,Main Street,secondary,False,True,157.458,"LINESTRING (-73.0601843 43.1743181, -73.0604171 43.1741393, -73.0605851 43.173981, -73.0608089 43.1737759, -73.0609407 43.1736711, -73.0610795 43.1735572, -73.0612384 43.1734455, -73.0614907 43.1732738)",2,VT 7A,,30 mph,
19683592,Hillvale Drive,residential,False,True,81.1,"LINESTRING (-73.060916 43.17487, -73.061025 43.175595)",,,,,
19679053,Hillvale Road,residential,False,True,85.672,"LINESTRING (-73.060916 43.17487, -73.060619 43.174674, -73.0604349 43.1745412, -73.0602837 43.1744229, -73.0602634 43.1744078, -73.0601843 43.1743181)",,,,,
566859785,Main Street,secondary,False,True,137.875,"LINESTRING (-73.050769 43.1782204, -73.0514363 43.1780677, -73.0517599 43.1779932, -73.0519683 43.1779452, -73.0523253 43.177863, -73.0523908 43.1778479)",2,VT 7A,,25 mph,
19680447,Riverside Heights,residential,False,True,189.75900000000001,"LINESTRING (-73.0533333 43.1749792, -73.0533781 43.1749212, -73.0533935 43.1748938, -73.0534226 43.1748491, -73.0534866 43.1747505, -73.053511 43.174665, -73.053525 43.174596, -73.0535285 43.1745013, -73.0533718 43.1742931, -73.053223 43.17411, -73.053189 43.174044, -73.053161 43.173975, -73.0531429 43.1738756, -73.0531486 43.1737822, -73.0531735 43.1733692)",,,,,
981833201,Depot Street,primary,False,False,221.66299999999998,"LINESTRING (-73.0533333 43.1749792, -73.0534633 43.1750293, -73.0536138 43.1750881, -73.0538168 43.1751622, -73.0538959 43.1751865, -73.0540263 43.1752213, -73.0541379 43.1752505, -73.0544692 43.1753291, -73.0547075 43.1753799, -73.0548752 43.1754168, -73.0550604 43.1754543, -73.0551753 43.1754821, -73.0552925 43.1755151, -73.0554189 43.1755578, -73.0555725 43.1756149, -73.0558565 43.1757272)",2,VT 11;VT 30,,25 mph,
19681020,Wyman Lane,residential,False,False,59.103,"LINESTRING (-73.0558565 43.1757272, -73.0558973 43.1756749, -73.0560839 43.1753411, -73.0561298 43.1752354)",,,,,
981833201,Depot Street,primary,False,False,103.94999999999999,"LINESTRING (-73.0558565 43.1757272, -73.0559268 43.1757561, -73.0563192 43.1759177, -73.0565222 43.1759987, -73.0569736 43.1761523, -73.0569928 43.1761586)",2,VT 11;VT 30,,25 mph,
981833201,Depot Street,primary,False,True,221.66299999999998,"LINESTRING (-73.0558565 43.1757272, -73.0555725 43.1756149, -73.0554189 43.1755578, -73.0552925 43.1755151, -73.0551753 43.1754821, -73.0550604 43.1754543, -73.0548752 43.1754168, -73.0547075 43.1753799, -73.0544692 43.1753291, -73.0541379 43.1752505, -73.0540263 43.1752213, -73.0538959 43.1751865, -73.0538168 43.1751622, -73.0536138 43.1750881, -73.0534633 43.1750293, -73.0533333 43.1749792)",2,VT 11;VT 30,,25 mph,
566859790,Depot Street,primary,True,False,32.451,"LINESTRING (-73.0569928 43.1761586, -73.0570336 43.1761924, -73.0571014 43.1762245, -73.0571752 43.1762663, -73.0572475 43.1763234, -73.0572865 43.1763543)",1,VT 11;VT 30,,25 mph,
981833201,Depot Street,primary,False,True,103.95,"LINESTRING (-73.0569928 43.1761586, -73.0569736 43.1761523, -73.0565222 43.1759987, -73.0563192 43.1759177, -73.0559268 43.1757561, -73.0558565 43.1757272)",2,VT 11;VT 30,,25 mph,
19681861,Cemetery Avenue,residential,False,False,21.561,"LINESTRING (-73.0516758 43.1768381, -73.0518395 43.1766853)",,,,,
19679724,Cemetery Avenue,residential,False,False,43.507999999999996,"LINESTRING (-73.0516758 43.1768381, -73.0517497 43.1768538, -73.0521909 43.1769476)",,,,,
19679724,Cemetery Avenue,residential,False,True,43.507999999999996,"LINESTRING (-73.0521909 43.1769476, -73.0517497 43.1768538, -73.0516758 43.1768381)",,,,,
19682758,Center Hill Road,tertiary,False,False,54.855000000000004,"LINESTRING (-73.0521909 43.1769476, -73.0522772 43.177001, -73.0523714 43.1770607, -73.0526509 43.1772266, -73.0526907 43.1772506, -73.0527111 43.1772629)",,,,,
19682758,Center Hill Road,tertiary,False,True,40.866,"LINESTRING (-73.0521909 43.1769476, -73.0520295 43.1768439, -73.0518935 43.1767335, -73.0518395 43.1766853)",,,,,
19680317,Memorial Avenue,residential,False,False,199.621,"LINESTRING (-73.0539843 43.1775412, -73.0539881 43.1776081, -73.05399 43.1776445, -73.0540105 43.1777965, -73.0540234 43.1779037, -73.0540255 43.1779149, -73.0540285 43.1779473, -73.0540365 43.1780342, -73.054043 43.1781047, -73.0540528 43.1782117, -73.0540639 43.1783316, -73.0540679 43.1783751, -73.054074 43.1784585, -73.0540769 43.1784917, -73.0541151 43.1789402, -73.0541252 43.179028, -73.0541469 43.1793323)",,,,,
566859785,Main Street,secondary,False,False,24.052,"LINESTRING (-73.0539843 43.1775412, -73.0538573 43.1775538, -73.0536904 43.1775704)",2,VT 7A,,25 mph,
566859785,Main Street,secondary,False,True,205.167,"LINESTRING (-73.0539843 43.1775412, -73.0540817 43.1775328, -73.0543355 43.1775105, -73.0545366 43.1774923, -73.0548084 43.1774653, -73.0549562 43.1774479, -73.0550784 43.1774291, -73.0551517 43.1774161, -73.0553546 43.1773672, -73.0554807 43.1773271, -73.0555488 43.1773055, -73.0557379 43.1772429, -73.0560905 43.177128, -73.0563786 43.1770336, -73.056392 43.1770301)",2,VT 7A,,25 mph,
19680317,Memorial Avenue,residential,False,True,199.621,"LINESTRING (-73.0541469 43.1793323, -73.0541252 43.179028, -73.0541151 43.1789402, -73.0540769 43.1784917, -73.054074 43.1784585, -73.0540679 43.1783751, -73.0540639 43.1783316, -73.0540528 43.1782117, -73.054043 43.1781047, -73.0540365 43.1780342, -73.0540285 43.1779473, -73.0540255 43.1779149, -73.0540234 43.1779037, -73.0540105 43.1777965, -73.05399 43.1776445, -73.0539881 43.1776081, -73.0539843 43.1775412)",,,,,
19685295,School Street,residential,False,False,96.28299999999999,"LINESTRING (-73.0541469 43.1793323, -73.0539868 43.1793254, -73.0539507 43.1793239, -73.0536413 43.1793089, -73.0536144 43.1793077, -73.0531335 43.179286, -73.0529616 43.1792808)",,,,,
19685295,School Street,residential,False,True,267.783,"LINESTRING (-73.0541469 43.1793323, -73.054361 43.179365, -73.0545262 43.1793957, -73.0546892 43.1794083, -73.055059 43.179404, -73.0552029 43.1793945, -73.0552974 43.1793856, -73.0556932 43.1793484, -73.0565203 43.1792682, -73.0570325 43.1792166, -73.0572969 43.1791799, -73.0573317 43.1791757, -73.0574154 43.1791658)",,,,,
19680447,Riverside Heights,residential,False,False,35.79,"LINESTRING (-73.0531826 43.1730474, -73.0531735 43.1733692)",,,,,
988081116,Side Road,residential,False,False,163.507,"LINESTRING (-73.0531826 43.1730474, -73.0528728 43.1730492, -73.0527172 43.17305, -73.0526151 43.1730506, -73.0525343 43.1731, -73.0524768 43.1731592, -73.052477 43.1732749, -73.052511 43.1734511, -73.0525712 43.1735261, -73.0526988 43.1735496, -73.0529299 43.1735298, -73.05308 43.1733712, -73.0531735 43.1733692)",,,,,
19681018,Wyman Lane,residential,True,False,68.789,"LINESTRING (-73.0561298 43.1752354, -73.0562073 43.1752593, -73.0565298 43.1753587, -73.0567406 43.1754236, -73.0569112 43.1754762)",,,,,
19681020,Wyman Lane,residential,False,True,59.103,"LINESTRING (-73.0561298 43.1752354, -73.0560839 43.1753411, -73.0558973 43.1756749, -73.0558565 43.1757272)",,,,,
"[987121145, 19684137]",Cottage Street,residential,False,True,300.111,"LINESTRING (-73.0561298 43.1752354, -73.0561451 43.1751911, -73.056154 43.1750122, -73.0561552 43.1749967, -73.0561602 43.1749317, -73.0561612 43.1748417, -73.0561676 43.1747143, -73.0561785 43.1744985, -73.0561796 43.1744772, -73.0561848 43.17438, -73.0561918 43.174251, -73.0561941 43.1742074, -73.0562003 43.1740911, -73.0562035 43.174032, -73.0562209 43.1736748, -73.0562288 43.1735131, -73.0562449 43.1731823, -73.0562586 43.1729026, -73.0562667 43.1727354, -73.0562763 43.1725396)",,,,,
30921834,Main Street,secondary,False,False,30.668,"LINESTRING (-73.0579366 43.1759589, -73.057863 43.1760162, -73.0578034 43.1760626, -73.0576927 43.1761692)",2,VT 7A,,30 mph,
30921834,Main Street,secondary,False,True,250.27100000000002,"LINESTRING (-73.0579366 43.1759589, -73.0580159 43.1758982, -73.0580979 43.1758355, -73.0581878 43.1757676, -73.0582481 43.1757208, -73.0584572 43.175562, -73.0586196 43.1754435, -73.0587284 43.17536, -73.0588936 43.1752329, -73.0592395 43.1749707, -73.0593373 43.1748963, -73.0594981 43.1747779, -73.0597255 43.1746158, -73.0599275 43.1744845, -73.0601127 43.1743642)",2,VT 7A,,30 mph,
19685295,School Street,residential,False,True,96.28300000000002,"LINESTRING (-73.0529616 43.1792808, -73.0531335 43.179286, -73.0536144 43.1793077, -73.0536413 43.1793089, -73.0539507 43.1793239, -73.0539868 43.1793254, -73.0541469 43.1793323)",,,,,
30921794,Main Street,secondary,True,False,28.589,"LINESTRING (-73.0614907 43.1732738, -73.0617061 43.1731873, -73.0617563 43.1731742, -73.0618065 43.1731611)",1,VT 7A,,30 mph,
30921834,Main Street,secondary,False,False,157.458,"LINESTRING (-73.0614907 43.1732738, -73.0612384 43.1734455, -73.0610795 43.1735572, -73.0609407 43.1736711, -73.0608089 43.1737759, -73.0605851 43.173981, -73.0604171 43.1741393, -73.0601843 43.1743181)",2,VT 7A,,30 mph,
30921768,Center Hill Road,tertiary,True,False,87.541,"LINESTRING (-73.0536904 43.1775704, -73.0534865 43.1775275, -73.0532247 43.1774777, -73.0529556 43.1773967, -73.0527669 43.1772934, -73.0527111 43.1772629)",,,,,
566859785,Main Street,secondary,False,False,109.846,"LINESTRING (-73.0536904 43.1775704, -73.0534918 43.1776043, -73.0533707 43.1776297, -73.0531366 43.1776787, -73.0529359 43.1777207, -73.0523908 43.1778479)",2,VT 7A,,25 mph,
566859785,Main Street,secondary,False,True,24.052,"LINESTRING (-73.0536904 43.1775704, -73.0538573 43.1775538, -73.0539843 43.1775412)",2,VT 7A,,25 mph,
19684164,Equinox Terrace,residential,True,False,21.639,"LINESTRING (-73.061814 43.1729338, -73.0617221 43.1728971, -73.061658 43.1728766, -73.0615715 43.1728536)",,,,,
356345462,Main Street,secondary,True,False,11.91,"LINESTRING (-73.061814 43.1729338, -73.0617376 43.1729764, -73.0617122 43.1730084)",1,VT 7A,roundabout,,
356345462,Main Street,secondary,True,False,6.172,"LINESTRING (-73.0617122 43.1730084, -73.0616993 43.1730631)",1,VT 7A,roundabout,,
19683274,Mountain View Terrace,residential,False,False,119.368,"LINESTRING (-73.0591192 43.1735724, -73.0596053 43.1739552, -73.0598407 43.1741337, -73.0599078 43.1741908, -73.0600504 43.1743123, -73.0600705 43.1743292, -73.0601127 43.1743642)",,,,,
19683274,Mountain View Terrace,residential,False,True,82.997,"LINESTRING (-73.0591192 43.1735724, -73.0588165 43.1734368, -73.058414 43.1732782, -73.0582306 43.1732025)",,,,,
19684201,Bond Street,residential,False,True,136.46900000000002,"LINESTRING (-73.0591192 43.1735724, -73.0591408 43.1735408, -73.0592661 43.173366, -73.0595172 43.1730151, -73.0595849 43.172921, -73.0596412 43.1728428, -73.0597557 43.1726831, -73.0597741 43.1726574, -73.0598784 43.1724777)",,,,,
"[19684137, 987121145]",Cottage Street,residential,False,False,300.111,"LINESTRING (-73.0562763 43.1725396, -73.0562667 43.1727354, -73.0562586 43.1729026, -73.0562449 43.1731823, -73.0562288 43.1735131, -73.0562209 43.1736748, -73.0562035 43.174032, -73.0562003 43.1740911, -73.0561941 43.1742074, -73.0561918 43.174251, -73.0561848 43.17438, -73.0561796 43.1744772, -73.0561785 43.1744985, -73.0561676 43.1747143, -73.0561612 43.1748417, -73.0561602 43.1749317, -73.0561552 43.1749967, -73.056154 43.1750122, -73.0561451 43.1751911, -73.0561298 43.1752354)",,,,,
19684165,Equinox Terrace,residential,True,False,20.655,"LINESTRING (-73.0615715 43.1728536, -73.0616501 43.1729432, -73.0616812 43.1729758, -73.0617122 43.1730084)",,,,,
19684201,Bond Street,residential,False,False,136.469,"LINESTRING (-73.0598784 43.1724777, -73.0597741 43.1726574, -73.0597557 43.1726831, -73.0596412 43.1728428, -73.0595849 43.172921, -73.0595172 43.1730151, -73.0592661 43.173366, -73.0591408 43.1735408, -73.0591192 43.1735724)",,,,,
19685295,School Street,residential,False,False,267.783,"LINESTRING (-73.0574154 43.1791658, -73.0573317 43.1791757, -73.0572969 43.1791799, -73.0570325 43.1792166, -73.0565203 43.1792682, -73.0556932 43.1793484, -73.0552974 43.1793856, -73.0552029 43.1793945, -73.055059 43.179404, -73.0546892 43.1794083, -73.0545262 43.1793957, -73.054361 43.179365, -73.0541469 43.1793323)",,,,,
986471648,Bonnet Street,primary,False,False,88.233,"LINESTRING (-73.0574154 43.1791658, -73.057431 43.1792376, -73.0574668 43.1794023, -73.057511 43.1796055, -73.0575624 43.1798417, -73.0575868 43.1799494)",2,VT 30,,25 mph,
986471648,Bonnet Street,primary,False,True,222.906,"LINESTRING (-73.0574154 43.1791658, -73.0573863 43.1790327, -73.0573474 43.178855, -73.0573071 43.1786704, -73.0572476 43.1783985, -73.0572276 43.1783069, -73.0571838 43.1781068, -73.0571258 43.1778405, -73.0571205 43.1778176, -73.0571086 43.1777619, -73.0570668 43.177567, -73.0570505 43.1774909, -73.0570265 43.177378, -73.0569857 43.1771858)",2,VT 30,,25 mph,
19682614,Main Street,secondary,True,False,25.814,"LINESTRING (-73.0620268 43.1730491, -73.0621154 43.1729515, -73.0622029 43.1728557)",1,VT 7A,,,
356345460,Main Street,secondary,True,False,14.177,"LINESTRING (-73.0620268 43.1730491, -73.0619894 43.1729829, -73.061937 43.1729421)",1,VT 7A,roundabout,,
30921795,Main Street,secondary,True,False,24.158,"LINESTRING (-73.0618065 43.1731611, -73.0618737 43.173158, -73.0619259 43.1731494, -73.0619823 43.1731201, -73.0620141 43.1730805, -73.0620268 43.1730491)",1,VT 7A,roundabout,,
30921829,Main Street,secondary,True,False,23.634,"LINESTRING (-73.0622029 43.1728557, -73.0620568 43.1728976, -73.0619969 43.1729199, -73.061937 43.1729421)",1,VT 7A,,,
19669820,Riverside Townhouses Road,residential,False,False,302.997,"LINESTRING (-73.0578533 43.1812724, -73.0579049 43.1812551, -73.0586849 43.181001, -73.0588216 43.1809423, -73.0588934 43.1808835, -73.0589865 43.1807915, -73.059192 43.180542, -73.0593865 43.1803298, -73.0595705 43.1801794, -73.059788 43.180093, -73.059993 43.180017, -73.060093 43.179927, -73.060155 43.179779, -73.060269 43.179403)",,,,,
"[1020442064, 986471649, 986471648]",Bonnet Street,primary,False,True,148.689,"LINESTRING (-73.0578533 43.1812724, -73.0578363 43.1811807, -73.0578172 43.1810864, -73.0577319 43.1806653, -73.0576516 43.180269, -73.0576394 43.1802089, -73.0576274 43.1801497, -73.0575868 43.1799494)",2,VT 30,,25 mph,yes
30921834,Main Street,secondary,False,True,7.745,"LINESTRING (-73.0601127 43.1743642, -73.0601843 43.1743181)",2,VT 7A,,30 mph,
