osmid,lanes,name,highway,oneway,reversed,length,ref,geometry
15543657,2,Rosemary Lane,residential,False,False,159.354,,"LINESTRING (-78.9662743 39.0622354, -78.9659203 39.0636419)"
15547203,2,Winchester Avenue,tertiary,False,False,55.639,CR 55/20,"LINESTRING (-78.9662743 39.0622354, -78.96563 39.0622455)"
15547203,2,Winchester Avenue,tertiary,False,True,30.13,CR 55/20,"LINESTRING (-78.9662743 39.0622354, -78.9666229 39.0622228)"
15543657,2,Rosemary Lane,residential,False,True,159.354,,"LINESTRING (-78.9659203 39.0636419, -78.9662743 39.0622354)"
15547375,2,Washington Street,residential,False,False,207.759,,"LINESTRING (-78.9659203 39.0636419, -78.9682717 39.064039)"
15547375,2,Washington Street,residential,False,True,47.849,,"LINESTRING (-78.9659203 39.0636419, -78.9653764 39.0635593)"
15547955,2,North Main Street,primary,False,False,91.169,US 220;WV 28;WV 55,"LINESTRING (-78.9700121 39.0647743, -78.969768 39.065572)"
15547955,2,North Main Street,primary,False,True,60.204,US 220;WV 28;WV 55,"LINESTRING (-78.9700121 39.0647743, -78.9699462 39.0642353)"
15548233,,Williams Street,residential,False,False,225.55399999999997,,"LINESTRING (-78.9700121 39.0647743, -78.9707668 39.0649279, -78.9725392 39.0652888)"
15547396,,Potomac Avenue,residential,False,True,263.564,,"LINESTRING (-78.972729 39.059302, -78.969677 39.059257)"
15547375,2,Washington Street,residential,False,False,47.849,,"LINESTRING (-78.9653764 39.0635593, -78.9659203 39.0636419)"
"[15545214, 15547311]",1,Eisenhower Road,residential,False,False,133.337,,"LINESTRING (-78.9653764 39.0635593, -78.96518 39.0642834, -78.9652222 39.0643773, -78.965321 39.0644574, -78.9654628 39.0645175, -78.9656145 39.0645541)"
15547375,2,Washington Street,residential,False,True,78.24199999999999,,"LINESTRING (-78.9653764 39.0635593, -78.9652881 39.0635435, -78.9644862 39.0634278)"
15545521,,,residential,False,False,91.56700000000001,,"LINESTRING (-78.970796 39.0620724, -78.9698758 39.0621112, -78.969737 39.062117)"
15548310,,Town Run Road,residential,False,False,169.685,,"LINESTRING (-78.970796 39.0620724, -78.9707783 39.0623126, -78.9707518 39.0626556, -78.9707739 39.0630158, -78.9709108 39.0632765, -78.9711049 39.0635355)"
15548310,,Town Run Road,residential,False,True,279.302,,"LINESTRING (-78.970796 39.0620724, -78.9708503 39.0619188, -78.970821 39.061214, -78.970588 39.060904, -78.9694634 39.0599566)"
15545521,,,residential,False,True,91.56700000000001,,"LINESTRING (-78.969737 39.062117, -78.9698758 39.0621112, -78.970796 39.0620724)"
15547203,2,Winchester Avenue,tertiary,False,False,137.919,CR 55/20,"LINESTRING (-78.969737 39.062117, -78.969388 39.0621292, -78.9681412 39.0621728)"
15547955,2,North Main Street,primary,False,False,201.388,US 220;WV 28;WV 55,"LINESTRING (-78.969737 39.062117, -78.9697554 39.0623046, -78.969914 39.0639229)"
262639162,2,South Main Street,primary,False,True,241.658,US 220;WV 28;WV 55,"LINESTRING (-78.969737 39.062117, -78.9697256 39.0619833, -78.9696089 39.0606177, -78.9694634 39.0599566)"
15547435,2,Clay Street,residential,False,False,66.986,,"LINESTRING (-78.9641464 39.0645463, -78.963952 39.0651295)"
15547435,2,Clay Street,residential,False,True,127.785,,"LINESTRING (-78.9641464 39.0645463, -78.9644862 39.0634278)"
15546936,,Water Street Drive,tertiary,False,False,116.094,,"LINESTRING (-78.9688923 39.0590114, -78.9694634 39.0599566)"
15546936,,Water Street Drive,tertiary,False,True,68.441,,"LINESTRING (-78.9688923 39.0590114, -78.968658 39.0584234)"
15547797,,Central Avenue,residential,False,False,130.459,,"LINESTRING (-78.9688923 39.0590114, -78.9680813 39.0591241, -78.967405 39.0592182)"
15546936,,Water Street Drive,tertiary,False,True,116.094,,"LINESTRING (-78.9694634 39.0599566, -78.9688923 39.0590114)"
262639162,2,South Main Street,primary,False,True,79.948,US 220;WV 28;WV 55,"LINESTRING (-78.9694634 39.0599566, -78.969677 39.059257)"
15548310,,Town Run Road,residential,False,False,279.302,,"LINESTRING (-78.9694634 39.0599566, -78.970588 39.060904, -78.970821 39.061214, -78.9708503 39.0619188, -78.970796 39.0620724)"
262639162,2,South Main Street,primary,False,False,241.658,US 220;WV 28;WV 55,"LINESTRING (-78.9694634 39.0599566, -78.9696089 39.0606177, -78.9697256 39.0619833, -78.969737 39.062117)"
15547955,2,North Main Street,primary,False,False,34.848,US 220;WV 28;WV 55,"LINESTRING (-78.969914 39.0639229, -78.9699462 39.0642353)"
15546951,,Allegany Street,residential,False,False,180.918,,"LINESTRING (-78.969914 39.0639229, -78.9710374 39.0642388, -78.971888 39.0644688)"
15547955,2,North Main Street,primary,False,True,201.388,US 220;WV 28;WV 55,"LINESTRING (-78.969914 39.0639229, -78.9697554 39.0623046, -78.969737 39.062117)"
15548310,,Town Run Road,residential,False,True,123.859,,"LINESTRING (-78.971888 39.0644688, -78.9711049 39.0635355)"
15546951,,Allegany Street,residential,False,False,42.108999999999995,,"LINESTRING (-78.971888 39.0644688, -78.9721134 39.064531, -78.9722958 39.0645477, -78.9723548 39.0645268)"
15546951,,Allegany Street,residential,False,True,180.918,,"LINESTRING (-78.971888 39.0644688, -78.9710374 39.0642388, -78.969914 39.0639229)"
15546951,,Allegany Street,residential,False,False,70.907,,"LINESTRING (-78.9723548 39.0645268, -78.9730415 39.064177)"
15548319,,Sycamore Street,residential,False,True,114.647,,"LINESTRING (-78.9723548 39.0645268, -78.9728591 39.063573)"
15546951,,Allegany Street,residential,False,True,42.108999999999995,,"LINESTRING (-78.9723548 39.0645268, -78.9722958 39.0645477, -78.9721134 39.064531, -78.971888 39.0644688)"
15546951,,Allegany Street,residential,False,True,70.907,,"LINESTRING (-78.9730415 39.064177, -78.9723548 39.0645268)"
15547865,,Park Street,residential,False,False,96.695,,"LINESTRING (-78.9698395 39.0584086, -78.9709365 39.0585835)"
262639162,2,South Main Street,primary,False,False,95.376,US 220;WV 28;WV 55,"LINESTRING (-78.9698395 39.0584086, -78.969677 39.059257)"
15547396,,Potomac Avenue,residential,False,False,263.564,,"LINESTRING (-78.969677 39.059257, -78.972729 39.059302)"
262639162,2,South Main Street,primary,False,False,79.948,US 220;WV 28;WV 55,"LINESTRING (-78.969677 39.059257, -78.9694634 39.0599566)"
262639162,2,South Main Street,primary,False,True,95.376,US 220;WV 28;WV 55,"LINESTRING (-78.969677 39.059257, -78.9698395 39.0584086)"
15546936,,Water Street Drive,tertiary,False,False,68.441,,"LINESTRING (-78.968658 39.0584234, -78.9688923 39.0590114)"
15547080,,South Elm Street,residential,False,False,147.444,,"LINESTRING (-78.967405 39.0592182, -78.9675714 39.0599933, -78.9676229 39.0601378, -78.967823 39.0604958)"
15547797,,Central Avenue,residential,False,False,107.96000000000001,,"LINESTRING (-78.967405 39.0592182, -78.9667999 39.0593023, -78.9661742 39.0593893)"
15547797,,Central Avenue,residential,False,True,130.459,,"LINESTRING (-78.967405 39.0592182, -78.9680813 39.0591241, -78.9688923 39.0590114)"
15547866,,Burr Street,residential,False,False,118.847,,"LINESTRING (-78.967823 39.0604958, -78.9664622 39.0606567)"
