osmid,ref,name,highway,oneway,reversed,length,bridge,geometry
"[835441925, 26027111, 180165383, 24746026, 625896981]",D 504,Rue du Centre,tertiary,False,False,123.916,yes,"LINESTRING (6.4895307 44.8460346, 6.4894733 44.8460431, 6.4894243 44.8460492, 6.4893651 44.8460577, 6.48906 44.8461014, 6.4889975 44.8461104, 6.4889469 44.8461176, 6.4884709 44.8461835, 6.4882449 44.8462101, 6.4879856 44.846238)"
835376680,D 994E,Route de Pelvoux,secondary,False,False,11.86,,"LINESTRING (6.4895307 44.8460346, 6.4895544 44.8460859, 6.4895937 44.8461306)"
"[835441925, 180165383, 26027111, 24746026, 625896981]",D 504,Rue du Centre,tertiary,False,True,123.91600000000001,yes,"LINESTRING (6.4879856 44.846238, 6.4882449 44.8462101, 6.4884709 44.8461835, 6.4889469 44.8461176, 6.4889975 44.8461104, 6.48906 44.8461014, 6.4893651 44.8460577, 6.4894243 44.8460492, 6.4894733 44.8460431, 6.4895307 44.8460346)"
835442606,D 504,Route Dessus Ville,tertiary,False,False,239.61399999999998,,"LINESTRING (6.4879856 44.846238, 6.4879907 44.8462754, 6.4879977 44.8463071, 6.4880195 44.8463912, 6.4880401 44.8464254, 6.488133 44.8465259, 6.4881458 44.846582, 6.48815 44.8466693, 6.4881326 44.8467546, 6.4881305 44.8468601, 6.4881287 44.8469489, 6.4881318 44.8470731, 6.4883043 44.8473054, 6.4882764 44.8473798, 6.4882084 44.8473952, 6.488156 44.8474049, 6.4880854 44.8473681, 6.4878631 44.847205, 6.4877465 44.8471062, 6.4877092 44.8470746, 6.487519 44.846872, 6.4873901 44.8467375)"
"[1164527467, 958477511]",D 504,"['Route dessous Ville', 'Place du Champ de Mars']",tertiary,False,True,134.053,,"LINESTRING (6.4879856 44.846238, 6.4879839 44.8461851, 6.4879968 44.8461365, 6.4880134 44.8460756, 6.4880535 44.8460147, 6.4880879 44.8459523, 6.4880986 44.8459105, 6.4880926 44.8458645, 6.4880666 44.8458246, 6.4880213 44.8457793, 6.4879544 44.8457353, 6.4878979 44.8457014, 6.4875998 44.8455228, 6.4873995 44.8454017, 6.4873561 44.8453563, 6.4873382 44.8453257, 6.487321 44.8452769)"
1008169356,,Rue du Champ de Ville,residential,False,False,43.038000000000004,,"LINESTRING (6.4879856 44.846238, 6.4878809 44.8461808, 6.4877608 44.8461381, 6.4876417 44.8460799, 6.4875336 44.8460229)"
26012520,,Chemin des Horts,residential,False,False,21.679000000000002,,"LINESTRING (6.4876124 44.8434313, 6.487616 44.843473, 6.4876225 44.8435497, 6.487629 44.8436259)"
1164527467,D 504,Route dessous Ville,tertiary,False,False,6.359,,"LINESTRING (6.4873145 44.8452199, 6.487321 44.8452769)"
30608926,D 504,Route dessous Ville,tertiary,False,True,275.66799999999995,,"LINESTRING (6.4873145 44.8452199, 6.4871477 44.8451401, 6.4865089 44.8448383, 6.4864588 44.8447973, 6.4864372 44.8447514, 6.486435 44.8445553, 6.4863949 44.8444746, 6.4862951 44.8444275, 6.4859485 44.8443355, 6.4857634 44.844252, 6.4856088 44.8441561, 6.4853677 44.8439595, 6.4851978 44.8437808, 6.485028 44.8436316, 6.4849927 44.8435954, 6.4849847 44.8435482)"
"[26012520, 1164527466]",,Chemin des Horts,residential,False,True,180.45699999999997,,"LINESTRING (6.4873145 44.8452199, 6.4873432 44.8451215, 6.4873745 44.8449825, 6.4874042 44.8448952, 6.4874218 44.8448542, 6.4874791 44.8447628, 6.4875291 44.844642, 6.4875398 44.8445977, 6.4875474 44.8445841, 6.4875957 44.8443653, 6.4876066 44.8443162, 6.4876181 44.8442643, 6.4876272 44.8442234, 6.4876313 44.8441867, 6.4876427 44.8440848, 6.4876459 44.8440024, 6.4876494 44.8439108, 6.4876405 44.8437723, 6.4876374 44.8437235, 6.487629 44.8436259)"
30608926,D 504,Route dessous Ville,tertiary,False,False,275.668,,"LINESTRING (6.4849847 44.8435482, 6.4849927 44.8435954, 6.485028 44.8436316, 6.4851978 44.8437808, 6.4853677 44.8439595, 6.4856088 44.8441561, 6.4857634 44.844252, 6.4859485 44.8443355, 6.4862951 44.8444275, 6.4863949 44.8444746, 6.486435 44.8445553, 6.4864372 44.8447514, 6.4864588 44.8447973, 6.4865089 44.8448383, 6.4871477 44.8451401, 6.4873145 44.8452199)"
238050333,,Rue du Champ de Ville,residential,False,True,102.792,,"LINESTRING (6.4849847 44.8435482, 6.4848887 44.843595, 6.4847901 44.843688, 6.4847526 44.8437213, 6.4847489 44.8437566, 6.4848336 44.8438337, 6.484956 44.843982, 6.4850277 44.8441001, 6.4851771 44.8442488, 6.4851671 44.8443152)"
625896973,D 504,Route du Sud,tertiary,False,True,37.063,,"LINESTRING (6.4849847 44.8435482, 6.4850061 44.8434553, 6.4850329 44.8433821, 6.4850349 44.8433098, 6.4850155 44.8432196)"
180165398,,Chemin de Rière Pont,residential,False,False,36.411,,"LINESTRING (6.4895937 44.8461306, 6.4898172 44.8460641, 6.4899111 44.8460286, 6.4899523 44.8459927, 6.4899642 44.8459599)"
219953545,D 994E,Route de Pelvoux,secondary,False,False,264.565,,"LINESTRING (6.4895937 44.8461306, 6.4896543 44.8462233, 6.4896908 44.8463144, 6.4897299 44.8464744, 6.4897348 44.8467634, 6.4897268 44.8469317, 6.4897371 44.8470559, 6.4897839 44.8471817, 6.4898592 44.8473486, 6.4899896 44.8476932, 6.4901469 44.8481203, 6.4902734 44.8484427)"
835376680,D 994E,Route de Pelvoux,secondary,False,True,11.86,,"LINESTRING (6.4895937 44.8461306, 6.4895544 44.8460859, 6.4895307 44.8460346)"
1008169356,,Rue du Champ de Ville,residential,False,True,43.038,,"LINESTRING (6.4875336 44.8460229, 6.4876417 44.8460799, 6.4877608 44.8461381, 6.4878809 44.8461808, 6.4879856 44.846238)"
30677417,,Rue du Champ de Ville,residential,True,False,69.292,,"LINESTRING (6.4870347 44.8455254, 6.4870727 44.8455967, 6.4871047 44.845673, 6.4871439 44.8457232, 6.4872682 44.8458488, 6.4873914 44.8459361, 6.4875336 44.8460229)"
612084747,,Rue du Bachas,unclassified,False,True,35.863,,"LINESTRING (6.4870347 44.8455254, 6.4870472 44.8455073, 6.4870687 44.8454883, 6.4871438 44.8454388, 6.4871934 44.8454022, 6.487321 44.8452769)"
30677417,,Rue du Champ de Ville,residential,True,False,200.143,,"LINESTRING (6.4851671 44.8443152, 6.4853343 44.844422, 6.4856733 44.8446163, 6.4857861 44.844672, 6.4858844 44.8447368, 6.4862182 44.8449478, 6.4863633 44.8450604, 6.486477 44.8451298, 6.486625 44.8452096, 6.4867459 44.8452797, 6.4868342 44.8453451, 6.4869275 44.8454286, 6.4870347 44.8455254)"
238050333,,Rue du Champ de Ville,residential,False,False,102.79199999999999,,"LINESTRING (6.4851671 44.8443152, 6.4851771 44.8442488, 6.4850277 44.8441001, 6.484956 44.843982, 6.4848336 44.8438337, 6.4847489 44.8437566, 6.4847526 44.8437213, 6.4847901 44.843688, 6.4848887 44.843595, 6.4849847 44.8435482)"
