osmid,lanes,name,highway,width,oneway,reversed,length,geometry,maxspeed,junction
8642195,2,Dorchester Street,secondary,23.8; 15.9,False,True,52.194,"LINESTRING (-71.0439594 42.3367276, -71.0442859 42.3364511, -71.044377 42.336374)",,
296776916,2,D Street,tertiary,15.2,False,True,54.355000000000004,"LINESTRING (-71.0538704 42.3362486, -71.0539224 42.336206, -71.0543133 42.3358856)",25 mph,
591235993,2,D Street,tertiary,15.2,False,True,93.69800000000001,"LINESTRING (-71.0538704 42.3362486, -71.0538181 42.3362935, -71.0535089 42.3365591, -71.0533556 42.3366865, -71.0531733 42.3368398, -71.0531217 42.336884)",25 mph,
1189887287,2,West Seventh Street,residential,15.2,False,True,78.55499999999999,"LINESTRING (-71.0538704 42.3362486, -71.053935 42.3362895, -71.0545961 42.3367083)",25 mph,
1189887291,2,West Seventh Street,residential,15.2,False,False,170.278,"LINESTRING (-71.0538704 42.3362486, -71.0538107 42.3362097, -71.0523631 42.335283, -71.0523049 42.3352457)",25 mph,
8639775,,Joyce-Hayes Way,residential,,False,False,95.417,"LINESTRING (-71.0553959 42.3372367, -71.0553477 42.3372787, -71.0552454 42.3373549, -71.0551809 42.337403, -71.0551416 42.3374322, -71.0550993 42.3374598, -71.0550768 42.337474, -71.0550359 42.3374928, -71.0549929 42.3375101, -71.0548615 42.3375542, -71.054829 42.3375663, -71.0547768 42.3375914, -71.0547358 42.3376192, -71.0546967 42.3376512, -71.0545348 42.3377956)",25 mph,
1189887288,2,West Seventh Street,residential,15.2,False,False,88.17,"LINESTRING (-71.0553959 42.3372367, -71.0553461 42.3372038, -71.0545961 42.3367083)",25 mph,
8642195,2,Dorchester Street,secondary,23.8; 15.9,False,False,29.496,"LINESTRING (-71.0446256 42.3361827, -71.044377 42.336374)",,
8642195,2,Dorchester Street,secondary,23.8; 15.9,False,True,101.00800000000001,"LINESTRING (-71.0446256 42.3361827, -71.0450569 42.3358107, -71.0452827 42.3356072, -71.0453034 42.335589, -71.0453204 42.3355644, -71.0453291 42.3355513, -71.0453376 42.3355233, -71.0453401 42.3354937, -71.0453404 42.3354628)",,
8647572,2,West Fifth Street,residential,15.2,False,False,166.46999999999997,"LINESTRING (-71.0508441 42.3364855, -71.0507888 42.3364495, -71.049377 42.3355392, -71.0493181 42.3355012)",25 mph,
8647572,2,West Fifth Street,residential,15.2,False,True,169.054,"LINESTRING (-71.0508441 42.3364855, -71.0509134 42.33653, -71.0512263 42.3367311, -71.0517828 42.3370941, -71.0523377 42.3374489, -71.0523884 42.3374892)",25 mph,
8649336,2,E Street,tertiary,14.9,True,False,91.60600000000001,"LINESTRING (-71.0508441 42.3364855, -71.0507953 42.3365285, -71.0504849 42.3368018, -71.0501915 42.3370422, -71.0501686 42.3370609, -71.0501125 42.3371068)",,
101446954,1,West Third Street,residential,14.9,True,False,240.882,"LINESTRING (-71.0468373 42.3376039, -71.0461368 42.3371506, -71.045449 42.3367056, -71.0452687 42.3365889, -71.0450957 42.336477, -71.0446256 42.3361827)",25 mph,
8645994,2,West Sixth Street,residential,15.2,False,True,170.581,"LINESTRING (-71.0531217 42.336884, -71.0530697 42.3368391, -71.0530456 42.3368174, -71.0516301 42.3359052, -71.0515702 42.3358666)",25 mph,
