osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed
11203785,4,CR 435,Park Avenue,secondary,False,False,133.446,"LINESTRING (-81.5094457 28.6779625, -81.5094464 28.6785587, -81.5094468 28.6788365, -81.5094472 28.6791626)",
44878152,,,Orange Street,residential,False,False,101.917,"LINESTRING (-81.5094457 28.6779625, -81.5093348 28.677963, -81.508401 28.6779677)",
"[11197729, 207840636]",,,Orange Street,residential,False,True,202.497,"LINESTRING (-81.5094457 28.6779625, -81.5095671 28.6779624, -81.5101688 28.6779618, -81.5115214 28.6779683)",
1223155719,4,CR 435,Park Avenue,secondary,False,True,137.082,"LINESTRING (-81.5094457 28.6779625, -81.5094472 28.6773979, -81.5094478 28.6771647, -81.5094489 28.6767297)",
156941264,,,East 1st Street,residential,False,False,198.31300000000002,"LINESTRING (-81.5094489 28.6767297, -81.5093415 28.67673, -81.5074161 28.6767349)",
"[209472243, 209472244]",,,East 1st Street,residential,False,True,202.52499999999998,"LINESTRING (-81.5094489 28.6767297, -81.5095682 28.6767297, -81.5100497 28.6767295, -81.5105026 28.6767337, -81.5107513 28.676736, -81.5114428 28.6767425, -81.5115248 28.6767424)",
1223155719,4,CR 435,Park Avenue,secondary,False,False,137.082,"LINESTRING (-81.5094489 28.6767297, -81.5094478 28.6771647, -81.5094472 28.6773979, -81.5094457 28.6779625)",
1223155719,4,CR 435,Park Avenue,secondary,False,True,133.824,"LINESTRING (-81.5094489 28.6767297, -81.5094495 28.6762397, -81.5094498 28.6760128, -81.5094499 28.675956, -81.5094504 28.6755262)",
209472336,2,,East 2nd Street,tertiary,False,False,196.873,"LINESTRING (-81.5094504 28.6755262, -81.5093384 28.6755258, -81.5089149 28.6755242, -81.5085296 28.6755228, -81.5082981 28.6755232, -81.5074324 28.6755187)",
"[151572192, 209472338]",2,,East 2nd Street,tertiary,False,True,202.803,"LINESTRING (-81.5094504 28.6755262, -81.5095724 28.6755264, -81.5098294 28.6755269, -81.5099096 28.675527, -81.5099484 28.6755272, -81.5102972 28.6755289, -81.5109644 28.6755321, -81.5114544 28.6755345, -81.5115292 28.6755349)",
1223155719,4,CR 435,Park Avenue,secondary,False,False,133.824,"LINESTRING (-81.5094504 28.6755262, -81.5094499 28.675956, -81.5094498 28.6760128, -81.5094495 28.6762397, -81.5094489 28.6767297)",
1223155719,4,CR 435,Park Avenue,secondary,False,True,135.228,"LINESTRING (-81.5094504 28.6755262, -81.5094488 28.6751936, -81.5094476 28.6749615, -81.5094466 28.6749361, -81.5094448 28.6748917, -81.5094207 28.6743105)",
209472356,,,East 3rd Street,residential,False,False,192.913,"LINESTRING (-81.5094207 28.6743105, -81.5093001 28.674311, -81.5086087 28.674313, -81.508583 28.6743131, -81.5081859 28.6743142, -81.5074433 28.6743163)",
"[654987184, 933028613]",,,East 3rd Street,residential,False,True,205.75499999999997,"LINESTRING (-81.5094207 28.6743105, -81.5095492 28.6743107, -81.5098066 28.6743119, -81.5099542 28.6743126, -81.5101112 28.6743133, -81.5101671 28.6743136, -81.5104081 28.6743147, -81.5107597 28.6743163, -81.5109766 28.6743173, -81.511146 28.6743181, -81.5114296 28.6743194, -81.5115297 28.6743199)",
1223155719,4,CR 435,Park Avenue,secondary,False,False,135.22799999999998,"LINESTRING (-81.5094207 28.6743105, -81.5094448 28.6748917, -81.5094466 28.6749361, -81.5094476 28.6749615, -81.5094488 28.6751936, -81.5094504 28.6755262)",
11178552,2,,Central Avenue,tertiary,False,False,134.269,"LINESTRING (-81.5115248 28.6767424, -81.511525 28.676695, -81.511529 28.6755986, -81.5115292 28.6755349)",
11178552,2,,Central Avenue,tertiary,False,True,136.31699999999998,"LINESTRING (-81.5115248 28.6767424, -81.511525 28.6767898, -81.5115268 28.6773562, -81.5115218 28.6779217, -81.5115214 28.6779683)",
"[209472243, 209472244]",,,East 1st Street,residential,False,False,202.525,"LINESTRING (-81.5115248 28.6767424, -81.5114428 28.6767425, -81.5107513 28.676736, -81.5105026 28.6767337, -81.5100497 28.6767295, -81.5095682 28.6767297, -81.5094489 28.6767297)",
"[209472248, 209472246]",,,West 1st Street,residential,False,True,204.041,"LINESTRING (-81.5115248 28.6767424, -81.5116061 28.6767423, -81.5119678 28.676743, -81.5136163 28.6767346)",
11178552,2,,Central Avenue,tertiary,False,False,135.102,"LINESTRING (-81.5115292 28.6755349, -81.5115293 28.6754706, -81.5115297 28.6743199)",
11178552,2,,Central Avenue,tertiary,False,True,134.269,"LINESTRING (-81.5115292 28.6755349, -81.511529 28.6755986, -81.511525 28.676695, -81.5115248 28.6767424)",
"[151572192, 209472338]",2,,East 2nd Street,tertiary,False,False,202.803,"LINESTRING (-81.5115292 28.6755349, -81.5114544 28.6755345, -81.5109644 28.6755321, -81.5102972 28.6755289, -81.5099484 28.6755272, -81.5099096 28.675527, -81.5098294 28.6755269, -81.5095724 28.6755264, -81.5094504 28.6755262)",
678318315,,,West 2nd Street,residential,False,True,204.032,"LINESTRING (-81.5115292 28.6755349, -81.5116031 28.6755346, -81.5121525 28.675533, -81.5127116 28.6755314, -81.5135486 28.6755291, -81.5136206 28.6755294)",
11178552,2,,Central Avenue,tertiary,False,True,135.102,"LINESTRING (-81.5115297 28.6743199, -81.5115293 28.6754706, -81.5115292 28.6755349)",
"[156971674, 209472358]",,,West 3rd Street,residential,False,True,203.90099999999998,"LINESTRING (-81.5115297 28.6743199, -81.5116297 28.6743204, -81.5119383 28.6743226, -81.5120925 28.6743237, -81.5123205 28.6743246, -81.512521 28.6743254, -81.5133426 28.6743285, -81.5136197 28.6743296)",
"[654987184, 933028613]",,,East 3rd Street,residential,False,False,205.75500000000002,"LINESTRING (-81.5115297 28.6743199, -81.5114296 28.6743194, -81.511146 28.6743181, -81.5109766 28.6743173, -81.5107597 28.6743163, -81.5104081 28.6743147, -81.5101671 28.6743136, -81.5101112 28.6743133, -81.5099542 28.6743126, -81.5098066 28.6743119, -81.5095492 28.6743107, -81.5094207 28.6743105)",
933028612,,,West Magnolia Street,residential,False,True,202.533,"LINESTRING (-81.5115232 28.6791607, -81.5135993 28.6791532)",
11180485,2,,East Magnolia Street,residential,False,False,202.52100000000002,"LINESTRING (-81.5115232 28.6791607, -81.509732 28.6791623, -81.5095609 28.6791625, -81.5094472 28.6791626)",
11194490,,,Central Avenue,residential,False,False,133.06099999999998,"LINESTRING (-81.5115232 28.6791607, -81.5115175 28.679758, -81.5115118 28.6803573)",
11194490,,,Central Avenue,residential,False,True,132.589,"LINESTRING (-81.5115232 28.6791607, -81.5115223 28.6785696, -81.5115214 28.6779683)",
11180485,2,,East Magnolia Street,residential,False,False,100.256,"LINESTRING (-81.5094472 28.6791626, -81.5093319 28.6791628, -81.5089138 28.6791633, -81.5084195 28.679164)",
11180485,2,,East Magnolia Street,residential,False,True,202.52100000000002,"LINESTRING (-81.5094472 28.6791626, -81.5095609 28.6791625, -81.509732 28.6791623, -81.5115232 28.6791607)",
11203785,4,CR 435,Park Avenue,secondary,False,False,133.746,"LINESTRING (-81.5094472 28.6791626, -81.5094466 28.6795387, -81.5094462 28.6797617, -81.5094459 28.6799378, -81.5094457 28.6800389, -81.5094452 28.6803654)",
11203785,4,CR 435,Park Avenue,secondary,False,True,133.44600000000003,"LINESTRING (-81.5094472 28.6791626, -81.5094468 28.6788365, -81.5094464 28.6785587, -81.5094457 28.6779625)",
11180485,2,,East Magnolia Street,residential,False,False,98.38499999999999,"LINESTRING (-81.5084195 28.679164, -81.5079854 28.67917, -81.5078165 28.6791724, -81.5074111 28.679178)",
11180485,2,,East Magnolia Street,residential,False,True,100.256,"LINESTRING (-81.5084195 28.679164, -81.5089138 28.6791633, -81.5093319 28.6791628, -81.5094472 28.6791626)",
"[11196881, 211145979, 211145980]",,,Goodrich Avenue,residential,False,False,134.184,"LINESTRING (-81.5084195 28.679164, -81.5084244 28.6797081, -81.5084254 28.679813, -81.5084274 28.6800331, -81.5084305 28.6803707)",
11196881,,,Goodrich Avenue,residential,False,True,133.034,"LINESTRING (-81.5084195 28.679164, -81.5084137 28.6787869, -81.5084059 28.6782857, -81.508401 28.6779677)",
