osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,ref,junction
23617739,False,2,West 1st Street,tertiary,True,77.038,"LINESTRING (-111.9442567 33.4295155, -111.9441551 33.429515, -111.9441049 33.4295148, -111.9438891 33.4295138, -111.9435847 33.4295124, -111.9435008 33.42952, -111.9434575 33.4295241, -111.9434283 33.4295304)",,,
305490064,False,2,South Farmer Avenue,tertiary,False,42.415,"LINESTRING (-111.9442567 33.4295155, -111.9442632 33.4293622, -111.9442672 33.4292694, -111.9442755 33.4292387, -111.9442868 33.4292012, -111.9443252 33.4291446)",,,
305490064,False,2,South Farmer Avenue,tertiary,True,42.415,"LINESTRING (-111.9443252 33.4291446, -111.9442868 33.4292012, -111.9442755 33.4292387, -111.9442672 33.4292694, -111.9442632 33.4293622, -111.9442567 33.4295155)",,,
402556249,False,,South Farmer Avenue,residential,False,250.299,"LINESTRING (-111.9443252 33.4291446, -111.9443238 33.4290633, -111.9443181 33.4286859, -111.9443136 33.4283475, -111.9443125 33.4283045, -111.9443068 33.4280856, -111.9443033 33.4279729, -111.9443026 33.4279205, -111.9442962 33.4276724, -111.944278 33.4269646, -111.9442762 33.426894)",25 mph,,
5684977,False,2,West 5th Street,residential,False,37.578,"LINESTRING (-111.9442882 33.4254677, -111.9443574 33.4254686, -111.9446931 33.425471)",25 mph,,
305490063,False,,South Farmer Avenue,residential,False,127.661,"LINESTRING (-111.9442882 33.4254677, -111.944289 33.4253877, -111.9442932 33.4248846, -111.944302 33.424378, -111.9443033 33.4243197)",25 mph,,
402556249,False,,South Farmer Avenue,residential,True,158.602,"LINESTRING (-111.9442882 33.4254677, -111.944287 33.4255461, -111.9442795 33.4261428, -111.9442764 33.4267835, -111.9442763 33.4268689, -111.9442762 33.426894)",25 mph,,
"[1036490016, 402556257]",True,"['1', '2']",West 5th Street,residential,False,87.689,"LINESTRING (-111.9442882 33.4254677, -111.9441774 33.4254487, -111.943887 33.4254402, -111.9438535 33.4254392, -111.943751 33.4254418, -111.943717 33.4254425, -111.9436145 33.4254447, -111.9435715 33.4254464, -111.943477 33.4254472, -111.943435 33.4254472, -111.943346 33.425449)",25 mph,,
305490063,False,,South Farmer Avenue,residential,False,127.05199999999999,"LINESTRING (-111.9443033 33.4243197, -111.9443028 33.4242726, -111.9443013 33.4237381, -111.9442993 33.4231771)",25 mph,,
305490063,False,,South Farmer Avenue,residential,True,127.66100000000002,"LINESTRING (-111.9443033 33.4243197, -111.944302 33.424378, -111.9442932 33.4248846, -111.944289 33.4253877, -111.9442882 33.4254677)",25 mph,,
305490063,False,,South Farmer Avenue,residential,False,142.82799999999997,"LINESTRING (-111.9442993 33.4231771, -111.9442894 33.4225962, -111.9442865 33.4223889, -111.94428 33.4220084, -111.9442806 33.4219919, -111.9442755 33.4219392, -111.944266 33.4218936)",25 mph,,
305490063,False,,South Farmer Avenue,residential,True,127.05199999999999,"LINESTRING (-111.9442993 33.4231771, -111.9443013 33.4237381, -111.9443028 33.4242726, -111.9443033 33.4243197)",25 mph,,
305490063,False,,South Farmer Avenue,residential,True,142.828,"LINESTRING (-111.944266 33.4218936, -111.9442755 33.4219392, -111.9442806 33.4219919, -111.94428 33.4220084, -111.9442865 33.4223889, -111.9442894 33.4225962, -111.9442993 33.4231771)",25 mph,,
436794687,False,5,West University Drive,primary,True,31.908,"LINESTRING (-111.944266 33.4218936, -111.944188 33.4218941, -111.9439222 33.4218959)",40 mph,,
436794688,False,5,West University Drive,primary,False,36.418,"LINESTRING (-111.944266 33.4218936, -111.944355 33.4218939, -111.9446584 33.4218949)",40 mph,,
5591085,False,2,West 6th Street,residential,True,111.191,"LINESTRING (-111.940071 33.424345, -111.940149 33.4243445, -111.9407083 33.4243409, -111.941075 33.4243393, -111.9412073 33.4243388, -111.9412691 33.4243385)",25 mph,,
"[436791496, 436791492]",True,"['1', '2']",South Mill Avenue,primary,False,127.81,"LINESTRING (-111.940071 33.424345, -111.94007 33.4242561, -111.9400684 33.4240361, -111.9400674 33.4234466, -111.940067 33.423276, -111.940068 33.4231956)",30 mph,"['US 80 Historic', 'US 80 Hist']",
934466647,False,2,East 6th Street,residential,False,9.466,"LINESTRING (-111.940071 33.424345, -111.939985 33.4243447, -111.939969 33.4243446)",25 mph,,intersection
305490058,False,2,East 6th Street,residential,True,65.216,"LINESTRING (-111.9392663 33.4243488, -111.9398695 33.4243448, -111.939969 33.4243446)",25 mph,,
909501729,True,,East 6th Street,residential,False,66.267,"LINESTRING (-111.9392663 33.4243488, -111.939253 33.4243181, -111.939228 33.4242929, -111.9391942 33.4242763, -111.9391558 33.4242701, -111.9391171 33.4242752, -111.9390827 33.4242909, -111.9390568 33.4243154, -111.9390422 33.4243457, -111.9390408 33.4243784, -111.9390514 33.4244073, -111.9390612 33.4244192, -111.9390722 33.4244319, -111.9391012 33.4244499, -111.9391355 33.4244595, -111.9391717 33.4244595, -111.939206 33.4244502, -111.9392352 33.4244323, -111.9392562 33.4244078, -111.9392669 33.424379, -111.9392663 33.4243488)",25 mph,,
5591100,False,2,East 6th Street,residential,False,156.528,"LINESTRING (-111.936666 33.4243591, -111.936566 33.4243587, -111.9362338 33.4243617, -111.9358458 33.4243666, -111.9356716 33.4243667, -111.935507 33.4243584, -111.935394 33.4243427, -111.9352904 33.4243346, -111.9351644 33.4243302, -111.935099 33.4243313, -111.9349819 33.4243327)",25 mph,,
5591100,False,2,East 6th Street,residential,True,89.791,"LINESTRING (-111.936666 33.4243591, -111.9367708 33.4243627, -111.9373581 33.4243583, -111.9375411 33.4243581, -111.9376334 33.4243567)",25 mph,,
223225595,False,,South Forest Avenue,residential,False,128.355,"LINESTRING (-111.936666 33.4243591, -111.936664 33.4242405, -111.9366637 33.4237874, -111.936664 33.4233219, -111.9366654 33.4232048)",25 mph,,
223225595,False,,South Forest Avenue,residential,True,128.093,"LINESTRING (-111.936666 33.4243591, -111.9366695 33.4244801, -111.9366697 33.4248479, -111.9366717 33.4253795, -111.936671 33.425399, -111.9366724 33.425511)",25 mph,,
436794695,False,5,West University Drive,primary,True,57.46699999999999,"LINESTRING (-111.942389 33.4219281, -111.9423681 33.4219283, -111.9422926 33.421929, -111.942143 33.4219292, -111.9417769 33.4219298, -111.9417698 33.4219298)",35 mph,,
"[436794698, 531917599]",False,5,West University Drive,primary,False,60.26100000000001,"LINESTRING (-111.942389 33.4219281, -111.9425074 33.4219274, -111.9428734 33.4219273, -111.9430383 33.4219283)",40 mph,,
"[536925040, 402537666]",False,3,South Ash Avenue,tertiary,False,273.916,"LINESTRING (-111.942389 33.4219281, -111.9423888 33.4219395, -111.9423874 33.4220465, -111.9423987 33.4224828, -111.9424 33.4225322, -111.9424035 33.4226697, -111.9424284 33.4228342, -111.9424643 33.4229746, -111.9424919 33.4230562, -111.9425071 33.4231013, -111.9425575 33.4232185, -111.9426052 33.4233155, -111.9426847 33.423443, -111.9427662 33.4235559, -111.9429224 33.4237607, -111.9430897 33.4239947, -111.943147 33.4240883, -111.9431857 33.4241598, -111.9432183 33.4242317)",30 mph,,
531940962,False,4,South Ash Avenue,tertiary,False,9.051,"LINESTRING (-111.943346 33.425449, -111.9433463 33.4255304)",30 mph,,
"[536925041, 402537666]",False,3,South Ash Avenue,tertiary,True,136.85000000000002,"LINESTRING (-111.943346 33.425449, -111.943346 33.4253815, -111.9433507 33.4249452, -111.9433521 33.4247954, -111.9433398 33.4246297, -111.9433239 33.4245657, -111.9433093 33.4245024, -111.9432561 33.4243307, -111.9432183 33.4242317)",30 mph,,
"[1083336452, 1083336454]",False,,West 5th Street,residential,True,74.765,"LINESTRING (-111.943346 33.425449, -111.943244 33.425453, -111.9428656 33.4254599, -111.9425418 33.4254835)",30 mph,,
"[531940963, 305490060, 1083336453]",False,"['4', '3']",South Ash Avenue,tertiary,True,239.67000000000002,"LINESTRING (-111.942771 33.4275569, -111.9428483 33.4274725, -111.9428738 33.4274449, -111.9430369 33.4272699, -111.9430789 33.4272077, -111.9431405 33.4271163, -111.9431874 33.4270337, -111.9432121 33.4269901, -111.9432746 33.4268558, -111.9433249 33.4266814, -111.9433453 33.4265671, -111.9433563 33.4265053, -111.9433638 33.4263633, -111.9433615 33.4263002, -111.9433518 33.4260281, -111.943347 33.4255919, -111.9433463 33.4255304)",30 mph,,
"[860490576, 531940964]",False,3,South Ash Avenue,tertiary,"[False, True]",103.94,"LINESTRING (-111.942771 33.4275569, -111.9426915 33.4276674, -111.9426691 33.4277019, -111.942647 33.4277383, -111.9425762 33.4278862, -111.9425545 33.4279426, -111.9425189 33.4280458, -111.9424879 33.4281866, -111.9424693 33.4283595, -111.942465 33.4284426)",30 mph,,
