osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,maxspeed,ref
7090383,Avenue 45,residential,False,True,254.879,"LINESTRING (-116.2162758 33.7227804, -116.2165557 33.7227686, -116.2168305 33.7228146, -116.2170153 33.7228931, -116.2170831 33.7229299, -116.2173943 33.7230835, -116.2180848 33.7234112, -116.2187364 33.7237201)",,,,
"[147175881, 147175882, 47104755]",Jackson Street,secondary,False,False,459.045,"LINESTRING (-116.2162758 33.7227804, -116.2162431 33.721969, -116.2162105 33.7199583, -116.2161692 33.7186532)",yes,,,
180201224,Avenue 45,tertiary,False,False,98.09,"LINESTRING (-116.2162758 33.7227804, -116.2159981 33.7227725, -116.2157985 33.722754, -116.2156255 33.7227215, -116.2155356 33.7226964, -116.2154455 33.722671, -116.2152522 33.7225935)",,,,
7321188,Pacific Street,residential,False,False,123.527,"LINESTRING (-116.2152522 33.7225935, -116.2153091 33.7224937, -116.2153369 33.7224155, -116.2153369 33.7223241, -116.215279 33.721498)",,,,
180201224,Avenue 45,tertiary,False,True,98.09,"LINESTRING (-116.2152522 33.7225935, -116.2154455 33.722671, -116.2155356 33.7226964, -116.2156255 33.7227215, -116.2157985 33.722754, -116.2159981 33.7227725, -116.2162758 33.7227804)",,,,
7116175,Marshall Street,residential,False,False,279.98199999999997,"LINESTRING (-116.2157974 33.7174667, -116.2157981 33.7173647, -116.2157994 33.7171683, -116.2158135 33.7150284, -116.2158135 33.7149488)",,2,,
1120863045,Requa Avenue,tertiary,False,True,34.973,"LINESTRING (-116.2157974 33.7174667, -116.2159833 33.7174685, -116.2160088 33.7174687, -116.2161755 33.7174703)",,3,,
1120863046,Requa Avenue,tertiary,False,False,93.092,"LINESTRING (-116.2157974 33.7174667, -116.2153691 33.7174655, -116.2152767 33.7174653, -116.2147909 33.7174639)",,2,,
7116175,Marshall Street,residential,False,True,279.98199999999997,"LINESTRING (-116.2158135 33.7149488, -116.2158135 33.7150284, -116.2157994 33.7171683, -116.2157981 33.7173647, -116.2157974 33.7174667)",,2,,
186365245,Highway 111,primary,True,False,34.381,"LINESTRING (-116.2158135 33.7149488, -116.2160732 33.714947, -116.2160931 33.7149468, -116.2161852 33.7149462)",,3,,
7116801,Deglet Noor Street,residential,False,False,82.953,"LINESTRING (-116.2234115 33.7149088, -116.2234116 33.7149813, -116.2234117 33.7150655, -116.2234134 33.71521, -116.223414 33.7152761, -116.2234166 33.7155828, -116.2234157 33.7156548)",,2,,
7116801,Deglet Noor Street,residential,False,False,204.626,"LINESTRING (-116.2234157 33.7156548, -116.2234177 33.7157234, -116.2234201 33.7160948, -116.2234215 33.7163168, -116.2234228 33.7165132, -116.2234285 33.7173926, -116.2234286 33.7174121, -116.2234303 33.717495)",,2,,
7116801,Deglet Noor Street,residential,False,True,82.953,"LINESTRING (-116.2234157 33.7156548, -116.2234166 33.7155828, -116.223414 33.7152761, -116.2234134 33.71521, -116.2234117 33.7150655, -116.2234116 33.7149813, -116.2234115 33.7149088)",,2,,
7193105,Saidy Avenue,residential,False,False,115.65299999999999,"LINESTRING (-116.2234157 33.7156548, -116.2233152 33.7156545, -116.222803 33.7156529, -116.222712 33.7156526, -116.2223067 33.7156513, -116.2221653 33.7156509)",,2,,
7116801,Deglet Noor Street,residential,False,False,202.596,"LINESTRING (-116.2234303 33.717495, -116.2234283 33.7175777, -116.2234278 33.7175955, -116.2234026 33.7186134, -116.2233868 33.7192521, -116.2233852 33.7193166)",,2,,
7116801,Deglet Noor Street,residential,False,True,204.626,"LINESTRING (-116.2234303 33.717495, -116.2234286 33.7174121, -116.2234285 33.7173926, -116.2234228 33.7165132, -116.2234215 33.7163168, -116.2234201 33.7160948, -116.2234177 33.7157234, -116.2234157 33.7156548)",,2,,
"[1122494589, 1122494591]",Requa Avenue,tertiary,False,False,116.729,"LINESTRING (-116.2234303 33.717495, -116.2233387 33.7174947, -116.2232991 33.7174965, -116.223173 33.7174993, -116.2227955 33.7174976, -116.2221684 33.7175049)",,"['3', '2']",50,
7171108,Bliss Avenue,residential,False,False,112.663,"LINESTRING (-116.2233852 33.7193166, -116.2221671 33.719324)",,2,,
7116801,Deglet Noor Street,residential,False,False,206.838,"LINESTRING (-116.2233852 33.7193166, -116.223386 33.7194216, -116.2233967 33.7207628, -116.2233988 33.7210253, -116.2234 33.7211767)",,2,,
7116801,Deglet Noor Street,residential,False,True,202.596,"LINESTRING (-116.2233852 33.7193166, -116.2233868 33.7192521, -116.2234026 33.7186134, -116.2234278 33.7175955, -116.2234283 33.7175777, -116.2234303 33.717495)",,2,,
7116801,Deglet Noor Street,residential,False,False,10.765,"LINESTRING (-116.2234 33.7211767, -116.2234021 33.7212735)",,2,,
7116801,Deglet Noor Street,residential,False,True,206.838,"LINESTRING (-116.2234 33.7211767, -116.2233988 33.7210253, -116.2233967 33.7207628, -116.223386 33.7194216, -116.2233852 33.7193166)",,2,,
60952354,Miles Avenue,tertiary,False,False,120.899,"LINESTRING (-116.2234 33.7211767, -116.2227417 33.7211792, -116.2220928 33.721177)",,2,25 mph,
185031515,King Street,residential,False,True,81.624,"LINESTRING (-116.2221562 33.7149169, -116.2221562 33.7149923, -116.2221568 33.715208, -116.2221653 33.7156509)",,2,,
