osmid,name,highway,oneway,reversed,length,bridge,geometry,maxspeed,lanes,access,ref,tunnel
21391057,Stone Street,residential,False,True,145.56300000000002,,"LINESTRING (-81.477427 41.134884, -81.4774351 41.1348286, -81.47746 41.134657, -81.4774865 41.1345332, -81.4774922 41.1345065, -81.4775268 41.1343441, -81.4775295 41.1343316, -81.4775353 41.1343043, -81.4775571 41.1342023, -81.4775799 41.1340954, -81.4776028 41.1339884, -81.4776269 41.133876, -81.4776433 41.1337992, -81.4776652 41.1336966, -81.4776814 41.1336211, -81.477688 41.13359)",,,,,
21423205,Myrtle Avenue,residential,False,True,123.53900000000002,,"LINESTRING (-81.477427 41.134884, -81.4775275 41.1348863, -81.477695 41.13489, -81.4777986 41.1348897, -81.4778952 41.1348895, -81.4781752 41.1348888, -81.4787993 41.1348873, -81.478902 41.134887)",25 mph,,yes,,
21391057,Stone Street,residential,False,False,45.382999999999996,,"LINESTRING (-81.477263 41.135783, -81.4772518 41.136114, -81.4772492 41.136191)",,,,,
21391057,Stone Street,residential,False,True,100.954,,"LINESTRING (-81.477263 41.135783, -81.4772702 41.1357309, -81.4772994 41.1355209, -81.477303 41.135495, -81.4773088 41.1354668, -81.477341 41.135309, -81.477362 41.1351803, -81.477379 41.135076, -81.4774051 41.1349718, -81.477427 41.134884)",,,,,
21407149,School Avenue,residential,False,True,121.69800000000001,,"LINESTRING (-81.477263 41.135783, -81.4773631 41.135783, -81.4775591 41.135783, -81.477619 41.135783, -81.4777388 41.1357816, -81.4779275 41.1357793, -81.4781051 41.1357771, -81.47836 41.135774, -81.4784792 41.135776, -81.4786223 41.1357784, -81.478716 41.13578)",,,,,
21391057,Stone Street,residential,False,False,120.488,,"LINESTRING (-81.477248 41.137281, -81.4772505 41.1376618, -81.4772507 41.1376976, -81.477251 41.137735, -81.4772503 41.1377809, -81.4772493 41.1378537, -81.4772477 41.1379645, -81.4772472 41.1380005, -81.477245 41.138155, -81.477225 41.138364)",,,,,
21391057,Stone Street,residential,False,True,121.21,,"LINESTRING (-81.477248 41.137281, -81.477248 41.1369738, -81.477248 41.136941, -81.4772466 41.1368631, -81.4772446 41.1367567, -81.4772445 41.1367519, -81.4772429 41.136666, -81.4772422 41.1366268, -81.477242 41.136615, -81.4772444 41.1364674, -81.477245 41.136428, -81.4772477 41.1362778, -81.4772492 41.136191)",,,,,
21392845,Jackson Street,residential,False,True,97.73899999999999,,"LINESTRING (-81.477248 41.137281, -81.4773656 41.1372822, -81.477534 41.137284, -81.4776202 41.1372829, -81.4778994 41.1372793, -81.4780008 41.1372788, -81.478152 41.137278, -81.4783284 41.1372793, -81.478415 41.13728)",,,,,
21391057,Stone Street,residential,False,False,79.171,,"LINESTRING (-81.477225 41.138364, -81.477243 41.138575, -81.477243 41.1387579, -81.477243 41.138842, -81.4772497 41.1389383, -81.4772537 41.1389966, -81.477279 41.139073)",,,,,
21391057,Stone Street,residential,False,True,120.488,,"LINESTRING (-81.477225 41.138364, -81.477245 41.138155, -81.4772472 41.1380005, -81.4772477 41.1379645, -81.4772493 41.1378537, -81.4772503 41.1377809, -81.477251 41.137735, -81.4772507 41.1376976, -81.4772505 41.1376618, -81.477248 41.137281)",,,,,
21401870,Center Avenue,residential,False,True,54.60000000000001,,"LINESTRING (-81.477225 41.138364, -81.4773579 41.1383642, -81.4774415 41.1383643, -81.4776911 41.1383647, -81.4777003 41.1383647, -81.4777923 41.1383649, -81.477877 41.138365)",,,,,
21391057,Stone Street,residential,False,True,79.171,,"LINESTRING (-81.477279 41.139073, -81.4772537 41.1389966, -81.4772497 41.1389383, -81.477243 41.138842, -81.477243 41.1387579, -81.477243 41.138575, -81.477225 41.138364)",,,,,
21433929,Munroe Falls Avenue,tertiary,False,False,36.527,,"LINESTRING (-81.477279 41.139073, -81.4771546 41.1391919, -81.477009 41.139331)",35 mph,,,,
21433929,Munroe Falls Avenue,tertiary,False,True,94.042,,"LINESTRING (-81.477279 41.139073, -81.4774438 41.138913, -81.477515 41.138844, -81.4775718 41.1387918, -81.477652 41.138718, -81.477696 41.138672, -81.477732 41.138626, -81.4777565 41.1385819, -81.4778279 41.1384534, -81.477877 41.138365)",35 mph,,,,
21391614,Oldetown Loop,residential,False,False,172.18200000000002,,"LINESTRING (-81.484325 41.135866, -81.4841986 41.1358546, -81.48397 41.135834, -81.4838914 41.1358272, -81.483729 41.135813, -81.4836673 41.135786, -81.4836212 41.1357526, -81.4836108 41.1357451, -81.483601 41.135738, -81.483669 41.135272, -81.483686 41.135225, -81.4836915 41.1351776, -81.483713 41.134992, -81.483753 41.134772)",,,,,
995434900,2nd Street,secondary,False,False,59.120999999999995,,"LINESTRING (-81.484325 41.135866, -81.4842547 41.1363134, -81.484242 41.136394)",25 mph,,,,
"[995434901, 272980118]",2nd Street,secondary,False,True,113.694,,"LINESTRING (-81.484325 41.135866, -81.4843485 41.1357483, -81.484368 41.135651, -81.484392 41.135465, -81.484392 41.1353836, -81.484392 41.135371, -81.4844135 41.1352117, -81.4844309 41.135083, -81.484436 41.135045, -81.484468 41.13485)",25 mph,,,,
21391614,Oldetown Loop,residential,False,False,83.749,,"LINESTRING (-81.483753 41.134772, -81.4837955 41.1344524, -81.483823 41.134246, -81.483848 41.1340995, -81.483861 41.1340233)",,,,,
21391614,Oldetown Loop,residential,False,True,172.18200000000002,,"LINESTRING (-81.483753 41.134772, -81.483713 41.134992, -81.4836915 41.1351776, -81.483686 41.135225, -81.483669 41.135272, -81.483601 41.135738, -81.4836108 41.1357451, -81.4836212 41.1357526, -81.4836673 41.135786, -81.483729 41.135813, -81.4838914 41.1358272, -81.48397 41.135834, -81.4841986 41.1358546, -81.484325 41.135866)",,,,,
21428474,Holloway Court,residential,False,False,60.510999999999996,,"LINESTRING (-81.483753 41.134772, -81.4838278 41.1347808, -81.484177 41.134822, -81.4843411 41.1348378, -81.484468 41.13485)",,,,,
21391614,Oldetown Loop,residential,False,True,83.749,,"LINESTRING (-81.483861 41.1340233, -81.483848 41.1340995, -81.483823 41.134246, -81.4837955 41.1344524, -81.483753 41.134772)",,,,,
"[287217649, 272981015]",Broad Boulevard,secondary,True,False,60.681000000000004,,"LINESTRING (-81.483861 41.1340233, -81.4839803 41.1340365, -81.4843945 41.1340792, -81.484448 41.1340847, -81.4845787 41.1340982)",,,,,
21392845,Jackson Street,residential,False,False,97.739,,"LINESTRING (-81.478415 41.13728, -81.4783284 41.1372793, -81.478152 41.137278, -81.4780008 41.1372788, -81.4778994 41.1372793, -81.4776202 41.1372829, -81.477534 41.137284, -81.4773656 41.1372822, -81.477248 41.137281)",,,,,
21433929,Munroe Falls Avenue,tertiary,False,False,128.79,,"LINESTRING (-81.478415 41.13728, -81.478317 41.1374821, -81.478303 41.137511, -81.4781986 41.1377179, -81.4781854 41.1377441, -81.4780843 41.1379445, -81.4780188 41.1380741, -81.477975 41.138161, -81.477877 41.138365)",35 mph,,,,
21433929,Munroe Falls Avenue,tertiary,False,True,124.75300000000001,,"LINESTRING (-81.478415 41.13728, -81.478588 41.136953, -81.478607 41.1369165, -81.478636 41.13686, -81.4786627 41.1368019, -81.4787 41.136721, -81.47871 41.136674, -81.478717 41.136534, -81.4787027 41.1362927, -81.4786972 41.136199)",35 mph,,,,
"[21403016, 21397513, 21440154]",Broad Boulevard,tertiary,False,"[False, True]",112.41,,"LINESTRING (-81.479282 41.133021, -81.479384 41.133115, -81.4793968 41.1331255, -81.479483 41.133196, -81.479551 41.133244, -81.479599 41.133279, -81.479708 41.133337, -81.479789 41.133375, -81.479901 41.133416, -81.480015 41.133448, -81.480124 41.133467, -81.480169 41.133472, -81.4802629 41.1334827, -81.480292 41.133486, -81.4804088 41.1334987)",35 mph,,,,
270485515,Tallmadge Road,tertiary,False,False,157.789,,"LINESTRING (-81.479282 41.133021, -81.4791662 41.1329207, -81.479133 41.132892, -81.4788764 41.1326784, -81.478769 41.132589, -81.478656 41.1324927, -81.478031 41.13196)",35 mph,,,,
270485516,Newberry Street,tertiary,False,False,63.928,,"LINESTRING (-81.479282 41.133021, -81.4792597 41.1331436, -81.479248 41.133208, -81.479218 41.13337, -81.479173 41.13359)",35 mph,,,,
270485515,Tallmadge Road,tertiary,False,True,157.78900000000002,,"LINESTRING (-81.478031 41.13196, -81.478656 41.1324927, -81.478769 41.132589, -81.4788764 41.1326784, -81.479133 41.132892, -81.4791662 41.1329207, -81.479282 41.133021)",35 mph,,,,
21401870,Center Avenue,residential,False,False,54.6,,"LINESTRING (-81.477877 41.138365, -81.4777923 41.1383649, -81.4777003 41.1383647, -81.4776911 41.1383647, -81.4774415 41.1383643, -81.4773579 41.1383642, -81.477225 41.138364)",,,,,
21433929,Munroe Falls Avenue,tertiary,False,False,94.042,,"LINESTRING (-81.477877 41.138365, -81.4778279 41.1384534, -81.4777565 41.1385819, -81.477732 41.138626, -81.477696 41.138672, -81.477652 41.138718, -81.4775718 41.1387918, -81.477515 41.138844, -81.4774438 41.138913, -81.477279 41.139073)",35 mph,,,,
21433929,Munroe Falls Avenue,tertiary,False,True,128.79000000000002,,"LINESTRING (-81.477877 41.138365, -81.477975 41.138161, -81.4780188 41.1380741, -81.4780843 41.1379445, -81.4781854 41.1377441, -81.4781986 41.1377179, -81.478303 41.137511, -81.478317 41.1374821, -81.478415 41.13728)",35 mph,,,,
21417597,Broadway Street East,residential,True,False,124.388,,"LINESTRING (-81.479173 41.13359, -81.4790624 41.1335869, -81.478888 41.133582, -81.4783801 41.1335854, -81.4782616 41.1335862, -81.4778802 41.1335887, -81.477688 41.13359)",,,,,
270485516,Newberry Street,tertiary,False,False,146.00099999999998,,"LINESTRING (-81.479173 41.13359, -81.4791504 41.133686, -81.479127 41.133785, -81.4790806 41.1340172, -81.4790708 41.1340659, -81.4790436 41.1342021, -81.4790266 41.134287, -81.47895 41.13467, -81.478902 41.134887)",35 mph,,,,
270485516,Newberry Street,tertiary,False,True,63.928,,"LINESTRING (-81.479173 41.13359, -81.479218 41.13337, -81.479248 41.133208, -81.4792597 41.1331436, -81.479282 41.133021)",35 mph,,,,
21423205,Myrtle Avenue,residential,False,False,123.53900000000002,,"LINESTRING (-81.478902 41.134887, -81.4787993 41.1348873, -81.4781752 41.1348888, -81.4778952 41.1348895, -81.4777986 41.1348897, -81.477695 41.13489, -81.4775275 41.1348863, -81.477427 41.134884)",25 mph,,yes,,
270485516,Newberry Street,tertiary,False,False,100.515,,"LINESTRING (-81.478902 41.134887, -81.4788124 41.1353374, -81.478797 41.135415, -81.478716 41.13578)",35 mph,,,,
270485516,Newberry Street,tertiary,False,True,146.001,,"LINESTRING (-81.478902 41.134887, -81.47895 41.13467, -81.4790266 41.134287, -81.4790436 41.1342021, -81.4790708 41.1340659, -81.4790806 41.1340172, -81.479127 41.133785, -81.4791504 41.133686, -81.479173 41.13359)",35 mph,,,,
21407149,School Avenue,residential,False,False,121.69800000000001,,"LINESTRING (-81.478716 41.13578, -81.4786223 41.1357784, -81.4784792 41.135776, -81.47836 41.135774, -81.4781051 41.1357771, -81.4779275 41.1357793, -81.4777388 41.1357816, -81.477619 41.135783, -81.4775591 41.135783, -81.4773631 41.135783, -81.477263 41.135783)",,,,,
270485516,Newberry Street,tertiary,False,False,46.622,,"LINESTRING (-81.478716 41.13578, -81.4787133 41.1358856, -81.478711 41.135974, -81.4787031 41.1361032, -81.4786972 41.136199)",35 mph,,,,
270485516,Newberry Street,tertiary,False,True,100.515,,"LINESTRING (-81.478716 41.13578, -81.478797 41.135415, -81.4788124 41.1353374, -81.478902 41.134887)",35 mph,,,,
1194231779,Portage Trail,secondary,False,True,71.36200000000001,,"LINESTRING (-81.488625 41.137581, -81.4885245 41.1375225, -81.488424 41.137464, -81.488302 41.137387, -81.48824 41.137349, -81.488201 41.137322, -81.4881281 41.1372785, -81.4880609 41.1372385, -81.487961 41.137179)",25 mph,,,,
"[43101658, 43101627]",Akron Expressway,motorway,True,False,194.965,yes,"LINESTRING (-81.478918 41.138857, -81.478323 41.139596, -81.4780322 41.1400121, -81.477917 41.140172, -81.477891 41.140215, -81.4777867 41.1403877)",55 mph,"['4', '3']",,SR 8;SR 59,
21412601,Stow Avenue,residential,False,True,120.437,,"LINESTRING (-81.485478 41.137935, -81.4854025 41.1379315, -81.4852903 41.1379263, -81.48524 41.137924, -81.4852225 41.1379227, -81.4852043 41.1379213, -81.485101 41.1379135, -81.4850408 41.1379089, -81.4848623 41.1378954, -81.484623 41.1378773, -81.484328 41.137855, -81.484315 41.137854, -81.4842001 41.1378433, -81.484047 41.137829)",,,,,
585157170,Stow Avenue,residential,False,False,121.10999999999999,,"LINESTRING (-81.485478 41.137935, -81.485762 41.137961, -81.4858078 41.1379644, -81.4864155 41.1380095, -81.4864345 41.1380109, -81.4868358 41.1380351, -81.486917 41.1380279)",,,,,
1194231778,3rd Street,residential,False,True,160.85699999999997,,"LINESTRING (-81.485478 41.137935, -81.4854882 41.1378735, -81.485514 41.137718, -81.4855233 41.1376524, -81.4856096 41.1370434, -81.4856157 41.1370004, -81.4856252 41.1369335, -81.4856531 41.1367366, -81.4856746 41.1365846, -81.485687 41.136497)",,,,,
"[1179899912, 287217653]",4th Street,tertiary,False,False,301.516,,"LINESTRING (-81.486917 41.1380279, -81.4869031 41.1381111, -81.486883 41.1382309, -81.48682 41.1386979, -81.48681 41.1387439, -81.486784 41.1388239, -81.48674 41.1389139, -81.48662 41.1390529, -81.4865624 41.1391167, -81.4862403 41.1394738, -81.4861346 41.1395909, -81.4860939 41.139636, -81.4860673 41.1396655, -81.4859948 41.1397472, -81.4858678 41.1398904, -81.4854412 41.1403715, -81.4854011 41.1404202)",,,,,
287217653,4th Street,tertiary,False,True,152.245,,"LINESTRING (-81.486917 41.1380279, -81.4869362 41.1378412, -81.486938 41.137824, -81.4869554 41.1377003, -81.4869643 41.1376368, -81.4869765 41.1375501, -81.4869888 41.1374627, -81.4870106 41.1373073, -81.4870288 41.1371782, -81.4870403 41.1370963, -81.4870656 41.1369164, -81.487069 41.136892, -81.487088 41.136665)",,,,,
585157170,Stow Avenue,residential,False,True,121.11,,"LINESTRING (-81.486917 41.1380279, -81.4868358 41.1380351, -81.4864345 41.1380109, -81.4864155 41.1380095, -81.4858078 41.1379644, -81.485762 41.137961, -81.485478 41.137935)",,,,,
"[744734132, 604424038]",Front Street,tertiary,False,False,172.12800000000001,,"LINESTRING (-81.4835116 41.1321747, -81.4834358 41.1325524, -81.4834193 41.1326346, -81.483412 41.132676, -81.4834066 41.1327009, -81.483362 41.1329089, -81.4833397 41.1330127, -81.4833237 41.1330854, -81.4832621 41.1333956, -81.4832177 41.1336183, -81.4832139 41.1336369, -81.4832032 41.133675, -81.4831929 41.1337037)",35 mph,,,,
653232733,Falls Avenue,residential,False,False,119.658,,"LINESTRING (-81.4835116 41.1321747, -81.4836177 41.1321871, -81.483908 41.132221, -81.4839844 41.1322297, -81.4842948 41.1322652, -81.4848286 41.1323261, -81.484924 41.132337)",,,,,
653232732,Falls Avenue,residential,False,False,120.69799999999998,,"LINESTRING (-81.484924 41.132337, -81.4850459 41.1323507, -81.485325 41.132382, -81.48608 41.1324645, -81.4862489 41.132483, -81.48635 41.132494)",,,,,
653232733,Falls Avenue,residential,False,True,119.658,,"LINESTRING (-81.484924 41.132337, -81.4848286 41.1323261, -81.4842948 41.1322652, -81.4839844 41.1322297, -81.483908 41.132221, -81.4836177 41.1321871, -81.4835116 41.1321747)",,,,,
653232734,2nd Street,secondary,False,False,172.443,,"LINESTRING (-81.484924 41.132337, -81.4849097 41.1324173, -81.484878 41.132596, -81.4848682 41.1326435, -81.4848365 41.1327968, -81.4847876 41.1330331, -81.484766 41.1331374, -81.4847578 41.1331769, -81.4847297 41.1333132, -81.484708 41.133418, -81.484642 41.1337584, -81.4846365 41.1337914, -81.4846233 41.1338711)",35 mph,,,,
21441638,3rd Street,residential,False,False,173.30800000000005,,"LINESTRING (-81.48635 41.132494, -81.4863329 41.1325827, -81.486283 41.132842, -81.4862501 41.1329969, -81.4862195 41.133141, -81.486214 41.133167, -81.486206 41.133184, -81.486204 41.133214, -81.486183 41.1333222, -81.4861658 41.1334112, -81.486162 41.133431, -81.486125 41.1336225, -81.4860611 41.1339537, -81.4860454 41.1340351)",,,,,
653232732,Falls Avenue,residential,False,False,120.025,,"LINESTRING (-81.48635 41.132494, -81.4864633 41.132505, -81.486648 41.132523, -81.4870422 41.1325695, -81.487236 41.1325924, -81.4876774 41.1326444, -81.487767 41.132655)",,,,,
653232732,Falls Avenue,residential,False,True,120.698,,"LINESTRING (-81.48635 41.132494, -81.4862489 41.132483, -81.48608 41.1324645, -81.485325 41.132382, -81.4850459 41.1323507, -81.484924 41.132337)",,,,,
"[653232731, 1205854886]",4th Street,tertiary,False,False,172.986,,"LINESTRING (-81.487767 41.132655, -81.4877496 41.1327413, -81.487721 41.1328833, -81.4877022 41.1329766, -81.4876702 41.1331354, -81.4876536 41.1332179, -81.4876417 41.1332767, -81.487608 41.133444, -81.4875955 41.1335085, -81.4875476 41.1337561, -81.4875366 41.1338128, -81.4875226 41.1338845, -81.4874829 41.1340888, -81.4874776 41.134116, -81.4874625 41.1341937)",,,,,
653232732,Falls Avenue,residential,False,True,120.025,,"LINESTRING (-81.487767 41.132655, -81.4876774 41.1326444, -81.487236 41.1325924, -81.4870422 41.1325695, -81.486648 41.132523, -81.4864633 41.132505, -81.48635 41.132494)",,,,,
43101714,2nd Street,secondary,False,False,25.526999999999997,,"LINESTRING (-81.4846233 41.1338711, -81.4846102 41.1339376, -81.4845916 41.1340326, -81.4845787 41.1340982)",25 mph,,,,
653232734,2nd Street,secondary,False,True,172.44299999999998,,"LINESTRING (-81.4846233 41.1338711, -81.4846365 41.1337914, -81.484642 41.1337584, -81.484708 41.133418, -81.4847297 41.1333132, -81.4847578 41.1331769, -81.484766 41.1331374, -81.4847876 41.1330331, -81.4848365 41.1327968, -81.4848682 41.1326435, -81.484878 41.132596, -81.4849097 41.1324173, -81.484924 41.132337)",35 mph,,,,
995434899,Broad Boulevard,secondary,True,False,121.23400000000001,,"LINESTRING (-81.4846233 41.1338711, -81.4845114 41.1338579, -81.4838731 41.1337824, -81.4833473 41.1337202, -81.4833145 41.1337163, -81.4833013 41.1337147, -81.4831929 41.1337037)",,,,,
43101714,2nd Street,secondary,False,True,25.527,,"LINESTRING (-81.4845787 41.1340982, -81.4845916 41.1340326, -81.4846102 41.1339376, -81.4846233 41.1338711)",25 mph,,,,
287217650,Broad Boulevard,secondary,True,False,120.709,,"LINESTRING (-81.4845787 41.1340982, -81.4846992 41.1341111, -81.4847808 41.1341197, -81.48499 41.134142, -81.4858956 41.1342386, -81.4860058 41.1342503)",,,,,
"[287217651, 272980118]",2nd Street,secondary,False,False,84.11200000000001,,"LINESTRING (-81.4845787 41.1340982, -81.4845642 41.1341912, -81.4845633 41.134197, -81.484527 41.1344308, -81.4845084 41.1345502, -81.484468 41.13485)",25 mph,,,,
21428474,Holloway Court,residential,False,True,60.51100000000001,,"LINESTRING (-81.484468 41.13485, -81.4843411 41.1348378, -81.484177 41.134822, -81.4838278 41.1347808, -81.483753 41.134772)",,,,,
"[995434901, 272980118]",2nd Street,secondary,False,False,113.694,,"LINESTRING (-81.484468 41.13485, -81.484436 41.135045, -81.4844309 41.135083, -81.4844135 41.1352117, -81.484392 41.135371, -81.484392 41.1353836, -81.484392 41.135465, -81.484368 41.135651, -81.4843485 41.1357483, -81.484325 41.135866)",25 mph,,,,
"[287217651, 272980118]",2nd Street,secondary,False,True,84.11200000000001,,"LINESTRING (-81.484468 41.13485, -81.4845084 41.1345502, -81.484527 41.1344308, -81.4845633 41.134197, -81.4845642 41.1341912, -81.4845787 41.1340982)",25 mph,,,,
21421319,Portage Trail,secondary,False,True,117.74900000000001,,"LINESTRING (-81.484242 41.136394, -81.4841418 41.1363849, -81.483968 41.136369, -81.4836083 41.1363435, -81.48356 41.1363401, -81.483502 41.136336, -81.4832207 41.1363182, -81.482981 41.136298, -81.4829287 41.136294, -81.4829091 41.1362925, -81.4828432 41.1362878)",25 mph,4,,,
259757501,Portage Trail,secondary,False,False,121.556,,"LINESTRING (-81.484242 41.136394, -81.4843815 41.136403, -81.484707 41.136424, -81.4847891 41.1364301, -81.4852715 41.136466, -81.4856169 41.1364918, -81.485687 41.136497)",25 mph,,,,
653232674,2nd Street,secondary,False,False,160.40599999999998,,"LINESTRING (-81.484242 41.136394, -81.4842308 41.1364915, -81.484215 41.13663, -81.4841856 41.1368479, -81.4841738 41.1369352, -81.4841496 41.1371142, -81.4841025 41.1374636, -81.4840926 41.1375369, -81.484083 41.137608, -81.4840759 41.1376514, -81.4840575 41.1377643, -81.484047 41.137829)",25 mph,,,,
995434900,2nd Street,secondary,False,True,59.120999999999995,,"LINESTRING (-81.484242 41.136394, -81.4842547 41.1363134, -81.484325 41.135866)",25 mph,,,,
43101718,Oakwood Drive,secondary,False,False,121.871,,"LINESTRING (-81.483008 41.139211, -81.4828906 41.1391527, -81.4828683 41.1391416, -81.482724 41.13907, -81.4825934 41.1390019, -81.4825708 41.1389901, -81.482373 41.138887, -81.482079 41.138738, -81.4820434 41.1387214, -81.4819074 41.1386582, -81.4817949 41.1386059)",25 mph,,,,
335456214,Oakwood Drive,tertiary,False,False,121.226,,"LINESTRING (-81.483008 41.139211, -81.4831408 41.1392796, -81.4833258 41.1393751, -81.4835996 41.1395164, -81.4837047 41.1395706, -81.483918 41.1396806, -81.4841172 41.1397833, -81.4842022 41.1398272)",,,,,
551966739,2nd Street,secondary,False,True,171.499,,"LINESTRING (-81.483008 41.139211, -81.4829351 41.1392972, -81.4828762 41.1393669, -81.4828111 41.1394401, -81.482672 41.13959, -81.4826507 41.1396138, -81.4825874 41.1396843, -81.4824992 41.1397819, -81.4824773 41.139807, -81.4823653 41.1399318, -81.4823232 41.1399788, -81.4821278 41.1401965, -81.482007 41.140331, -81.4819454 41.1403955, -81.481858 41.140487)",25 mph,,,,
653232674,2nd Street,secondary,False,True,178.30300000000003,,"LINESTRING (-81.483008 41.139211, -81.4831011 41.139108, -81.4831687 41.1390333, -81.4832354 41.1389596, -81.4832604 41.1389319, -81.4833783 41.1387983, -81.4835295 41.1386269, -81.4836261 41.1385196, -81.4836327 41.1385123, -81.4837351 41.1383985, -81.4837759 41.1383532, -81.483854 41.13826, -81.483889 41.138213, -81.4839063 41.1381853, -81.4839513 41.1381135, -81.483976 41.138074, -81.483997 41.138028, -81.4840168 41.1379493, -81.4840218 41.1379293, -81.484047 41.137829)",25 mph,,,,
21426249,Wadsworth Avenue,residential,False,True,121.68599999999999,,"LINESTRING (-81.481858 41.140487, -81.481784 41.1404506, -81.481561 41.140341, -81.4814052 41.1402597, -81.4807659 41.1399263, -81.480658 41.13987)",,,,,
