osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed
13294901,2,East Italia Street,residential,False,False,37.985,"LINESTRING (-117.890174 34.0884612, -117.8900598 34.0884718, -117.8899221 34.0884845, -117.8897631 34.0884866)",
13307482,,West Cottage Drive,residential,False,False,200.716,"LINESTRING (-117.890174 34.0884612, -117.8902825 34.0884489, -117.8904184 34.0884334, -117.8906611 34.0884291, -117.8906792 34.0884288, -117.8907898 34.0884268, -117.8908295 34.0884272, -117.8909655 34.0884286, -117.8909971 34.0884289, -117.8923511 34.0884428)",
401300303,,North Citrus Avenue,secondary,False,False,78.364,"LINESTRING (-117.890174 34.0884612, -117.8901719 34.0885456, -117.8901567 34.0891658)",
401300303,,North Citrus Avenue,secondary,False,True,110.396,"LINESTRING (-117.890174 34.0884612, -117.8901719 34.0883784, -117.8901494 34.0874686)",
13294901,2,East Italia Street,residential,False,False,192.863,"LINESTRING (-117.8879242 34.0884702, -117.8869976 34.0884733, -117.8868085 34.088474, -117.8866567 34.0884745, -117.8862699 34.0884758, -117.8860825 34.0884764, -117.8859399 34.0884769, -117.8858299 34.0884773)",
13294901,2,East Italia Street,residential,False,True,169.35799999999998,"LINESTRING (-117.8879242 34.0884702, -117.8884794 34.0884765, -117.8884977 34.0884767, -117.889488 34.088488, -117.8895748 34.088489, -117.8896827 34.0884876, -117.8897631 34.0884866)",
"[405188242, 405188246, 405188230]",,North 2nd Avenue,tertiary,False,True,112.732,"LINESTRING (-117.8879242 34.0884702, -117.8879156 34.0881266, -117.8879121 34.0879892, -117.887908 34.0878284, -117.8879074 34.0878028, -117.8878989 34.0874894, -117.8878987 34.0874566)",
"[405188232, 405161730, 405188237]",5,North 2nd Avenue,tertiary,False,False,92.47,"LINESTRING (-117.8879242 34.0884702, -117.8879242 34.0887877, -117.8879242 34.0890068, -117.8879242 34.0893018)",
13294901,2,East Italia Street,residential,False,True,192.863,"LINESTRING (-117.8858299 34.0884773, -117.8859399 34.0884769, -117.8860825 34.0884764, -117.8862699 34.0884758, -117.8866567 34.0884745, -117.8868085 34.088474, -117.8869976 34.0884733, -117.8879242 34.0884702)",
13346555,,North 1st Avenue,residential,False,False,89.84800000000001,"LINESTRING (-117.8858299 34.0884773, -117.8858333 34.0888641, -117.885837 34.0892853)",
