osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed
19381193,Ivanhoe Road,residential,False,False,85.706,"LINESTRING (-84.2706471 36.0127228, -84.2698572 36.0131539)",,,,
19374450,Inca Circle,residential,False,False,189.01999999999998,"LINESTRING (-84.2706471 36.0127228, -84.2709234 36.0130693, -84.2709583 36.0131854, -84.2709475 36.0132439, -84.2709046 36.0132993, -84.2706699 36.0134392, -84.2704661 36.0135108, -84.2703521 36.0135054, -84.2702247 36.0134457, -84.2698572 36.0131539)",,,,
19381193,Ivanhoe Road,residential,False,True,102.638,"LINESTRING (-84.2706471 36.0127228, -84.2715831 36.0121948)",,,,
19381193,Ivanhoe Road,residential,False,True,85.706,"LINESTRING (-84.2698572 36.0131539, -84.2706471 36.0127228)",,,,
19374450,Inca Circle,residential,False,True,189.01999999999998,"LINESTRING (-84.2698572 36.0131539, -84.2702247 36.0134457, -84.2703521 36.0135054, -84.2704661 36.0135108, -84.2706699 36.0134392, -84.2709046 36.0132993, -84.2709475 36.0132439, -84.2709583 36.0131854, -84.2709234 36.0130693, -84.2706471 36.0127228)",,,,
19381193,Ivanhoe Road,residential,False,False,88.103,"LINESTRING (-84.2698572 36.0131539, -84.2695232 36.0134252, -84.2694167 36.0136268, -84.269344 36.0138077)",,,,
"[19378619, 1200017012, 1200017013]",ORAU Way,tertiary,False,False,190.809,"LINESTRING (-84.2650789 36.01037, -84.2651022 36.0104558, -84.2651501 36.0106546, -84.2651656 36.0107341, -84.2651816 36.0108224, -84.2652055 36.0109874, -84.2652437 36.0112527, -84.2652728 36.011461, -84.2653166 36.011627, -84.2653493 36.0117114, -84.265442 36.0118715, -84.2655396 36.0120311)",yes,,,
"[19378619, 19374005]",ORAU Way,tertiary,False,True,205.31,"LINESTRING (-84.2650789 36.01037, -84.2650257 36.0101871, -84.2649577 36.009954, -84.264916 36.0098311, -84.2648768 36.0097157, -84.2647819 36.0094987, -84.2647619 36.0094529, -84.264632 36.0092363, -84.2644841 36.0090519, -84.2644406 36.0089977, -84.2641586 36.008709)",,,,
"[19375654, 19379719]","['Valley Forge Drive', 'Vanderbilt Drive']",tertiary,False,False,214.747,"LINESTRING (-84.2674026 36.0075178, -84.2660483 36.0076246, -84.2659621 36.0076314, -84.2651147 36.0076728, -84.2650431 36.0077184)",,,,
19375654,Vanderbilt Drive,tertiary,False,True,115.51999999999998,"LINESTRING (-84.2674026 36.0075178, -84.267975 36.0074889, -84.2682751 36.0074562, -84.2685241 36.0073976, -84.2686611 36.007351)",,,,
19379482,Villanova Road,residential,False,False,78.369,"LINESTRING (-84.2737875 36.0077235, -84.2741577 36.0083615)",,,,
19379482,Villanova Road,residential,False,True,63.38,"LINESTRING (-84.2737875 36.0077235, -84.2733369 36.0072853)",,,,
