osmid,name,highway,oneway,reversed,length,ref,geometry,lanes
10018969,West 6th Street,residential,False,False,112.884,,"LINESTRING (-97.1037399 32.4298154, -97.102635 32.4302165)",
10019167,Locust Street,residential,False,True,55.531,,"LINESTRING (-97.1037399 32.4298154, -97.1039809 32.4302715)",
10018969,West 6th Street,residential,False,False,108.79,,"LINESTRING (-97.102635 32.4302165, -97.1015858 32.4306324)",
10018969,West 6th Street,residential,False,True,112.884,,"LINESTRING (-97.102635 32.4302165, -97.1037399 32.4298154)",
10019272,Walnut Street,residential,False,False,109.305,,"LINESTRING (-97.102635 32.4302165, -97.1021677 32.4293161)",
10019272,Walnut Street,residential,False,True,66.669,,"LINESTRING (-97.102635 32.4302165, -97.10292 32.4307657)",
10018969,West 6th Street,residential,False,True,108.79,,"LINESTRING (-97.1015858 32.4306324, -97.102635 32.4302165)",
10022250,South Main Street,secondary,False,False,111.794,FM 157,"LINESTRING (-97.1015858 32.4306324, -97.1010709 32.4297258)",
10022250,South Main Street,secondary,False,True,75.769,FM 157,"LINESTRING (-97.1015858 32.4306324, -97.1019096 32.4312566)",
969912225,East 6th Street,residential,False,False,112.423,,"LINESTRING (-97.1015858 32.4306324, -97.1004896 32.43104)",
10020366,Oak Street,residential,False,False,109.467,,"LINESTRING (-97.1004896 32.43104, -97.1000043 32.4301448)",
10020366,Oak Street,residential,False,True,86.966,,"LINESTRING (-97.1004896 32.43104, -97.1008619 32.4317562)",
969912225,East 6th Street,residential,False,True,112.423,,"LINESTRING (-97.1004896 32.43104, -97.1015858 32.4306324)",
10019167,Locust Street,residential,False,False,108.46,,"LINESTRING (-97.1057193 32.4336176, -97.1052544 32.4327246)",
10022795,West 1st Street,residential,False,False,113.415,,"LINESTRING (-97.1057193 32.4336176, -97.1046243 32.4340491)",
"[10022795, 10020597]","['Beech Street', 'West 1st Street']",residential,False,True,216.637,,"LINESTRING (-97.1057193 32.4336176, -97.1066987 32.433258, -97.1067361 32.4332422, -97.1067651 32.4332185, -97.1067763 32.4331917, -97.1067782 32.433168, -97.1067716 32.4331436, -97.1067047 32.4330196, -97.1063275 32.4323251)",
10019167,Locust Street,residential,False,False,109.954,,"LINESTRING (-97.1052544 32.4327246, -97.1047831 32.4318193)",
10019167,Locust Street,residential,False,True,108.46,,"LINESTRING (-97.1052544 32.4327246, -97.1057193 32.4336176)",
10020895,West 2nd Street,residential,False,False,113.256,,"LINESTRING (-97.1052544 32.4327246, -97.1041503 32.4331357)",
10020895,West 2nd Street,residential,False,True,110.074,,"LINESTRING (-97.1052544 32.4327246, -97.1063275 32.4323251)",
10019167,Locust Street,residential,False,False,110.861,,"LINESTRING (-97.1047831 32.4318193, -97.104308 32.4309065)",
10019167,Locust Street,residential,False,True,109.954,,"LINESTRING (-97.1047831 32.4318193, -97.1052544 32.4327246)",
10019444,West 3rd Street,residential,False,False,113.161,,"LINESTRING (-97.1047831 32.4318193, -97.1036705 32.4322115)",
10019444,West 3rd Street,residential,False,True,109.963,,"LINESTRING (-97.1047831 32.4318193, -97.1058562 32.4314223)",
10019167,Locust Street,residential,False,False,76.994,,"LINESTRING (-97.104308 32.4309065, -97.1039809 32.4302715)",
10019167,Locust Street,residential,False,True,110.861,,"LINESTRING (-97.104308 32.4309065, -97.1047831 32.4318193)",
10024685,West 4th Street,residential,False,False,113.037,,"LINESTRING (-97.104308 32.4309065, -97.103209 32.4313224)",
10024685,West 4th Street,residential,False,True,219.551,,"LINESTRING (-97.104308 32.4309065, -97.106446 32.4301052)",
10019167,Locust Street,residential,False,False,55.531,,"LINESTRING (-97.1039809 32.4302715, -97.1037399 32.4298154)",
10019167,Locust Street,residential,False,True,76.994,,"LINESTRING (-97.1039809 32.4302715, -97.104308 32.4309065)",
969898918,West 5th Street,residential,False,False,113.727,,"LINESTRING (-97.1039809 32.4302715, -97.10292 32.4307657)",
969898918,West 5th Street,residential,False,True,221.58200000000002,,"LINESTRING (-97.1039809 32.4302715, -97.1044486 32.4300483, -97.1059905 32.4293428, -97.1060518 32.4293147)",
10020519,Vista Ridge Drive,residential,False,False,29.862,,"LINESTRING (-97.101062 32.4342855, -97.1009197 32.4340453)",
969898919,East 2nd Street,residential,False,True,95.782,,"LINESTRING (-97.101062 32.4342855, -97.1019958 32.4339379)",
"[10025651, 10019191]","['North Point Drive', 'Vista Ridge']",residential,False,"[False, True]",240.72400000000002,,"LINESTRING (-97.101062 32.4342855, -97.1012856 32.4347281, -97.099448 32.4353835)",
10019260,Beach Street,residential,False,False,109.7,,"LINESTRING (-97.1063275 32.4323251, -97.1058562 32.4314223)",
10020895,West 2nd Street,residential,False,False,110.074,,"LINESTRING (-97.1063275 32.4323251, -97.1052544 32.4327246)",
10020895,West 2nd Street,residential,False,True,110.148,,"LINESTRING (-97.1063275 32.4323251, -97.1074013 32.4319253)",
"[10022795, 10020597]","['Beech Street', 'West 1st Street']",residential,False,False,216.637,,"LINESTRING (-97.1063275 32.4323251, -97.1067047 32.4330196, -97.1067716 32.4331436, -97.1067782 32.433168, -97.1067763 32.4331917, -97.1067651 32.4332185, -97.1067361 32.4332422, -97.1066987 32.433258, -97.1057193 32.4336176)",
10019260,Beach Street,residential,False,True,109.7,,"LINESTRING (-97.1058562 32.4314223, -97.1063275 32.4323251)",
10019444,West 3rd Street,residential,False,False,109.963,,"LINESTRING (-97.1058562 32.4314223, -97.1047831 32.4318193)",
10019444,West 3rd Street,residential,False,True,110.543,,"LINESTRING (-97.1058562 32.4314223, -97.106404 32.4312236, -97.1069383 32.4310297)",
10022795,West 1st Street,residential,False,False,107.673,,"LINESTRING (-97.1046243 32.4340491, -97.1035698 32.4344306)",
10022795,West 1st Street,residential,False,True,113.415,,"LINESTRING (-97.1046243 32.4340491, -97.1057193 32.4336176)",
969912220,Walnut Street,residential,False,False,110.953,,"LINESTRING (-97.1046243 32.4340491, -97.1043944 32.4335612, -97.1041503 32.4331357)",
10020895,West 2nd Street,residential,False,False,107.993,,"LINESTRING (-97.1041503 32.4331357, -97.1030975 32.4335277)",
10020895,West 2nd Street,residential,False,True,113.256,,"LINESTRING (-97.1041503 32.4331357, -97.1052544 32.4327246)",
969912220,Walnut Street,residential,False,False,54.86,,"LINESTRING (-97.1041503 32.4331357, -97.103916 32.4326837)",
969912220,Walnut Street,residential,False,True,110.953,,"LINESTRING (-97.1041503 32.4331357, -97.1043944 32.4335612, -97.1046243 32.4340491)",
969912220,Walnut Street,residential,False,True,54.86,,"LINESTRING (-97.103916 32.4326837, -97.1041503 32.4331357)",
1075999296,Walnut Street,residential,False,False,57.339,,"LINESTRING (-97.103916 32.4326837, -97.1036705 32.4322115)",
10019450,West 3rd Street,residential,True,False,108.192,,"LINESTRING (-97.103916 32.4326837, -97.1038428 32.4327093, -97.1030536 32.4330009, -97.1028571 32.4330682)",
10019272,Walnut Street,residential,False,False,107.935,,"LINESTRING (-97.1036705 32.4322115, -97.103209 32.4313224)",
10019444,West 3rd Street,residential,False,True,113.161,,"LINESTRING (-97.1036705 32.4322115, -97.1047831 32.4318193)",
1075999296,Walnut Street,residential,False,True,57.339,,"LINESTRING (-97.1036705 32.4322115, -97.103916 32.4326837)",
10019272,Walnut Street,residential,False,False,67.584,,"LINESTRING (-97.103209 32.4313224, -97.10292 32.4307657)",
10019272,Walnut Street,residential,False,True,107.935,,"LINESTRING (-97.103209 32.4313224, -97.1036705 32.4322115)",
10024685,West 4th Street,residential,False,False,108.629,,"LINESTRING (-97.103209 32.4313224, -97.1021426 32.4317022)",
10024685,West 4th Street,residential,False,True,113.037,,"LINESTRING (-97.103209 32.4313224, -97.104308 32.4309065)",
10019272,Walnut Street,residential,False,False,66.669,,"LINESTRING (-97.10292 32.4307657, -97.102635 32.4302165)",
10019272,Walnut Street,residential,False,True,67.584,,"LINESTRING (-97.10292 32.4307657, -97.103209 32.4313224)",
969898918,West 5th Street,residential,False,False,109.417,,"LINESTRING (-97.10292 32.4307657, -97.1019096 32.4312566)",
969898918,West 5th Street,residential,False,True,113.727,,"LINESTRING (-97.10292 32.4307657, -97.1039809 32.4302715)",
10019272,Walnut Street,residential,False,True,109.305,,"LINESTRING (-97.1021677 32.4293161, -97.102635 32.4302165)",
969912224,West 7th Street,residential,False,False,112.57,,"LINESTRING (-97.1021677 32.4293161, -97.1010709 32.4297258)",
10019419,Newfield Street,residential,False,False,172.947,,"LINESTRING (-97.1009197 32.4340453, -97.0992284 32.4346629)",
10020519,Vista Ridge Drive,residential,False,False,83.144,,"LINESTRING (-97.1009197 32.4340453, -97.1005497 32.4333659)",
10020519,Vista Ridge Drive,residential,False,True,29.862,,"LINESTRING (-97.1009197 32.4340453, -97.101062 32.4342855)",
10019952,Hickory Street,residential,False,False,108.654,,"LINESTRING (-97.1069383 32.4310297, -97.1074013 32.4319253)",
10019952,Hickory Street,residential,False,True,112.706,,"LINESTRING (-97.1069383 32.4310297, -97.106446 32.4301052)",
10019444,West 3rd Street,residential,False,False,110.543,,"LINESTRING (-97.1069383 32.4310297, -97.106404 32.4312236, -97.1058562 32.4314223)",
