osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref
17212339,South Los Robles Avenue,secondary,30 mph,False,False,105.677,,"LINESTRING (-118.1414256 34.1445527, -118.1413894 34.1436028)",
203028875,East Green Street,tertiary,,True,False,154.13400000000001,3,"LINESTRING (-118.1414256 34.1445527, -118.1407824 34.144562, -118.1405432 34.1445654, -118.1405081 34.1445659, -118.1404506 34.1445668, -118.139751 34.1445773)",
"[405356769, 405356771, 405356774, 405356777, 405356781]",South Los Robles Avenue,secondary,30 mph,False,True,144.05800000000002,5,"LINESTRING (-118.1414256 34.1445527, -118.1414328 34.1450615, -118.1414342 34.145159, -118.1414336 34.1451787, -118.1414355 34.1452633, -118.1414436 34.1454087, -118.1414466 34.1457556, -118.1414484 34.145848)",
"[405328912, 405328868, 405328901, 405328903]",East Colorado Boulevard,primary,,False,False,155.27300000000002,"['4', '5', '6']","LINESTRING (-118.1414484 34.145848, -118.1413132 34.1458492, -118.1410674 34.1458513, -118.1407509 34.14585, -118.1401528 34.1458491, -118.1398947 34.1458507, -118.1397612 34.1458528)",US 66 HISTORIC
"[405328904, 405328905, 405328900, 405328910]",East Colorado Boulevard,primary,,False,True,136.88,"['4', '5', '6']","LINESTRING (-118.1414484 34.145848, -118.141635 34.1458487, -118.1419103 34.1458496, -118.1420914 34.1458502, -118.1423046 34.1458474, -118.1424528 34.1458453, -118.1428117 34.1458407, -118.1429357 34.1458391)",US 66 HISTORIC
"[405356769, 405356771, 405356774, 405356777, 405356781]",South Los Robles Avenue,secondary,30 mph,False,False,144.058,5,"LINESTRING (-118.1414484 34.145848, -118.1414466 34.1457556, -118.1414436 34.1454087, -118.1414355 34.1452633, -118.1414336 34.1451787, -118.1414342 34.145159, -118.1414328 34.1450615, -118.1414256 34.1445527)",
"[405356856, 405356860, 405356863, 405356855]",North Los Robles Avenue,secondary,,False,False,154.03400000000002,"['5', '6']","LINESTRING (-118.1414484 34.145848, -118.1414471 34.1459256, -118.1414463 34.1459695, -118.1414437 34.1462007, -118.1414418 34.1463427, -118.1414438 34.1465185, -118.1414423 34.146661, -118.1414388 34.1469587, -118.1414406 34.1472332)",
13280808,North Raymond Avenue,tertiary,,False,True,207.187,4,"LINESTRING (-118.1489214 34.1495081, -118.1489204 34.1493971, -118.1489103 34.1490386, -118.1489098 34.1489813, -118.1489111 34.1488055, -118.1489109 34.1486741, -118.1489046 34.1483176, -118.148906 34.1477628, -118.1489025 34.147645)",
"[405357004, 405356980, 405356967]",East Walnut Street,secondary,30 mph,False,False,270.165,"['4', '5']","LINESTRING (-118.1489214 34.1495081, -118.1488033 34.1495097, -118.1486269 34.1495117, -118.1483546 34.1495129, -118.1476055 34.1495163, -118.1472382 34.149518, -118.1471864 34.1495182, -118.1464892 34.1495213, -118.1459856 34.1495236)",
415525754,North Raymond Avenue,tertiary,,False,False,100.86,4,"LINESTRING (-118.1489214 34.1495081, -118.1489236 34.1496184, -118.1489175 34.1499521, -118.1489179 34.1500097, -118.1489211 34.1504151)",
"[405356864, 13414917, 405356878]",North Marengo Avenue,tertiary,,False,False,193.398,,"LINESTRING (-118.1459856 34.1495236, -118.1459885 34.1500045, -118.1459946 34.1504427, -118.1459993 34.1507863, -118.1459955 34.151177, -118.145996 34.1512628)",
"[405356880, 405356883]",North Marengo Avenue,tertiary,,False,False,125.637,4,"LINESTRING (-118.1459856 34.1495236, -118.1459906 34.1491521, -118.1459867 34.1488707, -118.14598 34.1483938)",
"[405356980, 405357004, 405356967]",East Walnut Street,secondary,30 mph,False,True,270.16499999999996,"['4', '5']","LINESTRING (-118.1459856 34.1495236, -118.1464892 34.1495213, -118.1471864 34.1495182, -118.1472382 34.149518, -118.1476055 34.1495163, -118.1483546 34.1495129, -118.1486269 34.1495117, -118.1488033 34.1495097, -118.1489214 34.1495081)",
"[405356969, 405356998, 405356983]",East Walnut Street,secondary,30 mph,False,True,76.465,"['4', '5']","LINESTRING (-118.1459856 34.1495236, -118.1455444 34.1495267, -118.1453546 34.1495281, -118.1451547 34.1495295)",
13283397,North Garfield Avenue,residential,,False,False,77.283,,"LINESTRING (-118.1451547 34.1495295, -118.1451703 34.1502244)",
"[405356969, 405356998, 405356983]",East Walnut Street,secondary,30 mph,False,False,76.465,"['4', '5']","LINESTRING (-118.1451547 34.1495295, -118.1453546 34.1495281, -118.1455444 34.1495267, -118.1459856 34.1495236)",
405357001,East Walnut Street,secondary,30 mph,False,True,78.249,4,"LINESTRING (-118.1451547 34.1495295, -118.1444443 34.1495346, -118.1443044 34.1495356)",
405357001,East Walnut Street,secondary,30 mph,False,False,78.249,4,"LINESTRING (-118.1443044 34.1495356, -118.1444443 34.1495346, -118.1451547 34.1495295)",
"[405357002, 405356974, 405356991]",East Walnut Street,secondary,30 mph,False,True,122.039,"['4', '5', '6']","LINESTRING (-118.1443044 34.1495356, -118.1441588 34.1495369, -118.1435937 34.14954, -118.1434529 34.1495431, -118.1429783 34.1495472)",
406839655,North Garfield Avenue,tertiary,,False,True,127.60600000000001,2,"LINESTRING (-118.1443044 34.1495356, -118.1443024 34.149396, -118.1442896 34.148511, -118.1442878 34.1483881)",
13341745,North Euclid Avenue,tertiary,,False,False,186.25099999999998,2,"LINESTRING (-118.1429783 34.1495472, -118.1429846 34.1500353, -118.1429878 34.1502829, -118.1429916 34.1505711, -118.1429947 34.1508104, -118.143 34.1512221)",
13341745,North Euclid Avenue,tertiary,,False,True,129.397,2,"LINESTRING (-118.1429783 34.1495472, -118.1429732 34.1491569, -118.1429702 34.1489254, -118.142969 34.1488811, -118.1429683 34.148779, -118.1429668 34.1484796, -118.1429632 34.1483836)",
"[405357002, 405356974, 405356991]",East Walnut Street,secondary,30 mph,False,False,122.039,"['4', '5', '6']","LINESTRING (-118.1429783 34.1495472, -118.1434529 34.1495431, -118.1435937 34.14954, -118.1441588 34.1495369, -118.1443044 34.1495356)",
"[715827985, 405356995, 405356966, 405356999]",East Walnut Street,secondary,30 mph,False,True,138.50799999999998,"['4', '5', '6']","LINESTRING (-118.1429783 34.1495472, -118.1426241 34.1495505, -118.1424709 34.1495491, -118.1421205 34.1495458, -118.1414732 34.1495448)",
"[405356857, 40314818]",North Los Robles Avenue,secondary,,False,True,105.667,"['4', '5']","LINESTRING (-118.1414732 34.1495448, -118.1414673 34.149194, -118.1414661 34.1491244, -118.141464 34.1489971, -118.1414578 34.1485946)",
"[405356859, 405356854]",North Los Robles Avenue,secondary,,False,False,190.029,"['4', '5']","LINESTRING (-118.1414732 34.1495448, -118.1414691 34.1497739, -118.1414664 34.1499512, -118.1414647 34.150052, -118.1414557 34.1505858, -118.1414445 34.1512536)",
"[715827985, 405356995, 405356966, 405356999]",East Walnut Street,secondary,30 mph,False,False,138.508,"['4', '5', '6']","LINESTRING (-118.1414732 34.1495448, -118.1421205 34.1495458, -118.1424709 34.1495491, -118.1426241 34.1495505, -118.1429783 34.1495472)",
"[405356976, 405356996, 405356965, 405356990]",East Walnut Street,secondary,,False,True,140.852,"['4', '5']","LINESTRING (-118.1414732 34.1495448, -118.1413434 34.1495461, -118.1412105 34.1495466, -118.1411201 34.1495469, -118.1409416 34.149548, -118.1405982 34.1495501, -118.1402805 34.149552, -118.1399426 34.149554)",
13435618,North Oakland Avenue,residential,,False,False,190.45,,"LINESTRING (-118.1399426 34.149554, -118.1399158 34.1497848, -118.1399195 34.149939, -118.1399335 34.1505235, -118.1399512 34.1512654)",
"[13435618, 13427958]","['North Oakland Avenue', 'Ford Place']",residential,,False,True,242.44899999999998,,"LINESTRING (-118.1399426 34.149554, -118.1399686 34.1494314, -118.1399692 34.1491155, -118.1399585 34.1486279, -118.1399587 34.1486164, -118.1406505 34.1486063, -118.1411845 34.1485986, -118.1414578 34.1485946)",
"[405356976, 405356996, 405356965, 405356990]",East Walnut Street,secondary,,False,False,140.852,"['4', '5']","LINESTRING (-118.1399426 34.149554, -118.1402805 34.149552, -118.1405982 34.1495501, -118.1409416 34.149548, -118.1411201 34.1495469, -118.1412105 34.1495466, -118.1413434 34.1495461, -118.1414732 34.1495448)",
13471353,South Raymond Avenue,tertiary,,False,True,140.153,,"LINESTRING (-118.1488977 34.1457877, -118.1488968 34.1456953, -118.1488933 34.1453304, -118.1488916 34.1448688, -118.1488892 34.1445273)",
"[405328889, 405328884, 405328902]",East Colorado Boulevard,primary,,False,True,125.27499999999999,"['4', '5']","LINESTRING (-118.1488977 34.1457877, -118.1487873 34.1457893, -118.1486014 34.1457919, -118.1482105 34.1458001, -118.1479905 34.1458047, -118.1477453 34.1458079, -118.1475367 34.1458106)",US 66 HISTORIC
415788615,North Raymond Avenue,tertiary,,False,False,109.402,4,"LINESTRING (-118.1488977 34.1457877, -118.1488963 34.145855, -118.1488883 34.146245, -118.148892 34.1467715)",
415788615,North Raymond Avenue,tertiary,,False,False,97.13400000000001,4,"LINESTRING (-118.148892 34.1467715, -118.1488927 34.1468548, -118.1489011 34.147548, -118.1489025 34.147645)",
415788615,North Raymond Avenue,tertiary,,False,True,109.402,4,"LINESTRING (-118.148892 34.1467715, -118.1488883 34.146245, -118.1488963 34.145855, -118.1488977 34.1457877)",
"[13458858, 13449634]","['Chestnut Street', 'Townsend Place']",residential,,False,False,286.16999999999996,,"LINESTRING (-118.1489211 34.1504151, -118.1477348 34.1504085, -118.1468573 34.1504202, -118.1468762 34.1512856)",
"[415525754, 405356900]",North Raymond Avenue,tertiary,,False,False,88.39699999999999,4,"LINESTRING (-118.1489211 34.1504151, -118.148938 34.1510216, -118.1489273 34.1512097)",
415525754,North Raymond Avenue,tertiary,,False,True,100.86,4,"LINESTRING (-118.1489211 34.1504151, -118.1489179 34.1500097, -118.1489175 34.1499521, -118.1489236 34.1496184, -118.1489214 34.1495081)",
17199642,Corson Street,primary,35 mph,True,False,189.035,2,"LINESTRING (-118.1489273 34.1512097, -118.1477603 34.1512808, -118.1468762 34.1512856)",
"[415525754, 405356900]",North Raymond Avenue,tertiary,,False,True,88.39699999999999,4,"LINESTRING (-118.1489273 34.1512097, -118.148938 34.1510216, -118.1489211 34.1504151)",
13283397,North Garfield Avenue,residential,,False,True,77.283,,"LINESTRING (-118.1451703 34.1502244, -118.1451547 34.1495295)",
13283366,North Garfield Avenue,residential,,False,False,152.224,,"LINESTRING (-118.1451703 34.1502244, -118.144973 34.150438, -118.1445882 34.1504493, -118.144495 34.150529, -118.1444895 34.1506523, -118.1444803 34.1508591, -118.1444651 34.1511991)",
13435118,Ninde Place,residential,,False,False,112.222,,"LINESTRING (-118.1451703 34.1502244, -118.1452257 34.1503729, -118.1452308 34.1512267)",
13283366,North Garfield Avenue,residential,,False,True,152.224,,"LINESTRING (-118.1444651 34.1511991, -118.1444803 34.1508591, -118.1444895 34.1506523, -118.144495 34.150529, -118.1445882 34.1504493, -118.144973 34.150438, -118.1451703 34.1502244)",
182793316,Corson Street,secondary,35 mph,True,False,134.843,,"LINESTRING (-118.1444651 34.1511991, -118.1438554 34.1512087, -118.143 34.1512221)",
"[405328897, 605497769]",East Colorado Boulevard,primary,,False,True,50.981,"['4', '5']","LINESTRING (-118.1442593 34.1458325, -118.1444285 34.1458319, -118.144727 34.1458263, -118.1448132 34.1458258)",US 66 HISTORIC
"[405356820, 13283381]",North Garfield Avenue,tertiary,,False,False,112.988,2,"LINESTRING (-118.1442593 34.1458325, -118.1442593 34.1458917, -118.1442594 34.1459551, -118.1442606 34.1461354, -118.1442645 34.14677, -118.1442656 34.1468486)",
"[405328914, 561836203, 104358670]",East Colorado Boulevard,primary,,False,False,121.81,"['4', '5', '6']","LINESTRING (-118.1442593 34.1458325, -118.1441469 34.1458332, -118.1439163 34.1458347, -118.1434818 34.1458391, -118.1430875 34.1458391, -118.1429357 34.1458391)",US 66 HISTORIC
13283381,North Garfield Avenue,tertiary,,False,False,88.20100000000001,2,"LINESTRING (-118.1442656 34.1468486, -118.1442698 34.14697, -118.1442782 34.1473587, -118.1442777 34.1476417)",
"[405356820, 13283381]",North Garfield Avenue,tertiary,,False,True,112.98799999999999,2,"LINESTRING (-118.1442656 34.1468486, -118.1442645 34.14677, -118.1442606 34.1461354, -118.1442594 34.1459551, -118.1442593 34.1458917, -118.1442593 34.1458325)",
405356747,East Union Street,tertiary,25 mph,True,False,54.70099999999999,3,"LINESTRING (-118.1442656 34.1468486, -118.1444519 34.1468153, -118.1444665 34.1468127, -118.1447603 34.1468021, -118.1448551 34.1468015)",
13283381,North Garfield Avenue,tertiary,,False,False,83.00099999999999,2,"LINESTRING (-118.1442777 34.1476417, -118.1442825 34.147953, -118.1442869 34.1483156, -118.1442878 34.1483881)",
13283381,North Garfield Avenue,tertiary,,False,True,88.201,2,"LINESTRING (-118.1442777 34.1476417, -118.1442782 34.1473587, -118.1442698 34.14697, -118.1442656 34.1468486)",
607202785,East Holly Street,residential,,False,False,156.305,,"LINESTRING (-118.1442777 34.1476417, -118.1447119 34.1476396, -118.1458268 34.1476426, -118.1459762 34.1476427)",
13283381,North Garfield Avenue,tertiary,,False,True,83.001,2,"LINESTRING (-118.1442878 34.1483881, -118.1442869 34.1483156, -118.1442825 34.147953, -118.1442777 34.1476417)",
13439442,Ramona Street,residential,,False,True,155.72500000000002,,"LINESTRING (-118.1442878 34.1483881, -118.1445191 34.1483889, -118.1447766 34.1483897, -118.1450873 34.1483882, -118.1451137 34.1483884, -118.14598 34.1483938)",
406839654,Thurgood Marshall Street,residential,,False,False,121.904,,"LINESTRING (-118.1442878 34.1483881, -118.1440819 34.1483874, -118.1435821 34.1483801, -118.1430861 34.1483819, -118.1429632 34.1483836)",
406839655,North Garfield Avenue,tertiary,,False,False,127.60600000000001,2,"LINESTRING (-118.1442878 34.1483881, -118.1442896 34.148511, -118.1443024 34.149396, -118.1443044 34.1495356)",
"[13449634, 13458858]","['Chestnut Street', 'Townsend Place']",residential,,False,True,286.16999999999996,,"LINESTRING (-118.1468762 34.1512856, -118.1468573 34.1504202, -118.1477348 34.1504085, -118.1489211 34.1504151)",
"[561836192, 17199642]",Corson Street,primary,35 mph,True,False,81.042,"['3', '2']","LINESTRING (-118.1468762 34.1512856, -118.1467447 34.1512853, -118.1461908 34.1512678, -118.145996 34.1512628)",
182793316,Corson Street,secondary,35 mph,True,False,70.527,,"LINESTRING (-118.1452308 34.1512267, -118.1444651 34.1511991)",
13435118,Ninde Place,residential,,False,True,112.222,,"LINESTRING (-118.1452308 34.1512267, -118.1452257 34.1503729, -118.1451703 34.1502244)",
182793316,Corson Street,secondary,35 mph,True,False,143.181,,"LINESTRING (-118.143 34.1512221, -118.1414445 34.1512536)",
13341745,North Euclid Avenue,tertiary,,False,True,186.25099999999998,2,"LINESTRING (-118.143 34.1512221, -118.1429947 34.1508104, -118.1429916 34.1505711, -118.1429878 34.1502829, -118.1429846 34.1500353, -118.1429783 34.1495472)",
405356609,East Corson Street,secondary,,True,False,137.42,,"LINESTRING (-118.1414445 34.1512536, -118.140779 34.1512589, -118.1399512 34.1512654)",
"[405356859, 405356854]",North Los Robles Avenue,secondary,,False,True,190.02900000000002,"['4', '5']","LINESTRING (-118.1414445 34.1512536, -118.1414557 34.1505858, -118.1414647 34.150052, -118.1414664 34.1499512, -118.1414691 34.1497739, -118.1414732 34.1495448)",
17212339,South Los Robles Avenue,secondary,30 mph,False,True,105.677,,"LINESTRING (-118.1413894 34.1436028, -118.1414256 34.1445527)",
13385884,El Dorado Street,residential,,False,False,151.50900000000001,,"LINESTRING (-118.1413894 34.1436028, -118.1404627 34.1435984, -118.1397431 34.143595)",
13415299,North Arroyo Parkway,residential,,False,False,109.729,,"LINESTRING (-118.1475367 34.1458106, -118.1475542 34.1458624, -118.1475702 34.14591, -118.1476217 34.146045, -118.1476389 34.1461516, -118.1476378 34.1467861)",
"[185937914, 405328989]",South Arroyo Parkway,primary,35 mph,False,True,145.116,"['4', '5']","LINESTRING (-118.1475367 34.1458106, -118.1474978 34.1457073, -118.1474983 34.1454292, -118.1474975 34.1453415, -118.1474965 34.1452279, -118.147492 34.1448679, -118.1474731 34.1445108)",
"[405328889, 405328884, 405328902]",East Colorado Boulevard,primary,,False,False,125.275,"['4', '5']","LINESTRING (-118.1475367 34.1458106, -118.1477453 34.1458079, -118.1479905 34.1458047, -118.1482105 34.1458001, -118.1486014 34.1457919, -118.1487873 34.1457893, -118.1488977 34.1457877)",US 66 HISTORIC
"[405328908, 405328909, 405328879]",East Colorado Boulevard,primary,,False,False,142.314,"['4', '5', '6']","LINESTRING (-118.1475367 34.1458106, -118.1474501 34.1458111, -118.1467882 34.1458152, -118.1465596 34.1458213, -118.1461566 34.14582, -118.1459904 34.1458195)",US 66 HISTORIC
"[405328914, 561836203, 104358670]",East Colorado Boulevard,primary,,False,True,121.81,"['4', '5', '6']","LINESTRING (-118.1429357 34.1458391, -118.1430875 34.1458391, -118.1434818 34.1458391, -118.1439163 34.1458347, -118.1441469 34.1458332, -118.1442593 34.1458325)",US 66 HISTORIC
"[405328904, 405328905, 405328900, 405328910]",East Colorado Boulevard,primary,,False,False,136.88,"['4', '5', '6']","LINESTRING (-118.1429357 34.1458391, -118.1428117 34.1458407, -118.1424528 34.1458453, -118.1423046 34.1458474, -118.1420914 34.1458502, -118.1419103 34.1458496, -118.141635 34.1458487, -118.1414484 34.145848)",US 66 HISTORIC
"[13341745, 405356818]",North Euclid Avenue,tertiary,,False,False,122.84,2,"LINESTRING (-118.1429357 34.1458391, -118.1429359 34.1459035, -118.1429386 34.1462048, -118.1429391 34.1462734, -118.1429402 34.1464102, -118.1429444 34.1469438)",
13341745,North Euclid Avenue,tertiary,,False,False,160.11599999999999,2,"LINESTRING (-118.1429444 34.1469438, -118.1429462 34.1470681, -118.1429477 34.1471812, -118.1429538 34.1476545, -118.1429587 34.1482154, -118.1429615 34.148249, -118.1429632 34.1483836)",
"[13341745, 405356818]",North Euclid Avenue,tertiary,,False,True,122.84,2,"LINESTRING (-118.1429444 34.1469438, -118.1429402 34.1464102, -118.1429391 34.1462734, -118.1429386 34.1462048, -118.1429359 34.1459035, -118.1429357 34.1458391)",
"[405356741, 405356734]",East Union Street,tertiary,30 mph,True,False,122.63500000000002,3,"LINESTRING (-118.1429444 34.1469438, -118.1437504 34.1469375, -118.1439381 34.1469122, -118.1440769 34.1468841, -118.1442656 34.1468486)",
13341745,North Euclid Avenue,tertiary,,False,False,129.397,2,"LINESTRING (-118.1429632 34.1483836, -118.1429668 34.1484796, -118.1429683 34.148779, -118.142969 34.1488811, -118.1429702 34.1489254, -118.1429732 34.1491569, -118.1429783 34.1495472)",
13341745,North Euclid Avenue,tertiary,,False,True,160.116,2,"LINESTRING (-118.1429632 34.1483836, -118.1429615 34.148249, -118.1429587 34.1482154, -118.1429538 34.1476545, -118.1429477 34.1471812, -118.1429462 34.1470681, -118.1429444 34.1469438)",
406839654,Thurgood Marshall Street,residential,,False,True,121.904,,"LINESTRING (-118.1429632 34.1483836, -118.1430861 34.1483819, -118.1435821 34.1483801, -118.1440819 34.1483874, -118.1442878 34.1483881)",
13435618,North Oakland Avenue,residential,,False,True,190.45000000000002,,"LINESTRING (-118.1399512 34.1512654, -118.1399335 34.1505235, -118.1399195 34.149939, -118.1399158 34.1497848, -118.1399426 34.149554)",
415788628,South Raymond Avenue,tertiary,,False,True,110.565,,"LINESTRING (-118.1488892 34.1445273, -118.1488799 34.143533)",
13471353,South Raymond Avenue,tertiary,,False,False,140.153,,"LINESTRING (-118.1488892 34.1445273, -118.1488916 34.1448688, -118.1488933 34.1453304, -118.1488968 34.1456953, -118.1488977 34.1457877)",
167078559,East Green Street,tertiary,,True,False,130.439,,"LINESTRING (-118.1488892 34.1445273, -118.1483579 34.1445301, -118.1482664 34.1445245, -118.1482048 34.1445179, -118.1481532 34.1445124, -118.148063 34.1445092, -118.1474731 34.1445108)",
"[405356810, 384912357, 1063508478]",South Marengo Avenue,tertiary,,True,False,135.738,"['4', '3', '2']","LINESTRING (-118.145963 34.1445205, -118.1458985 34.1446669, -118.1459228 34.145328, -118.1459306 34.145557, -118.1459346 34.1456491, -118.1459693 34.1456932, -118.1459892 34.1457178)",
"[1057097344, 405356665, 405356667, 1057097342]",East Green Street,tertiary,,True,False,281.089,"['4', '5']","LINESTRING (-118.145963 34.1445205, -118.1445861 34.1445376, -118.1443777 34.1445401, -118.144257 34.1445416, -118.1440366 34.1445422, -118.1436515 34.1445431, -118.1429088 34.1445449)",
"[405356668, 1057097343]",East Green Street,tertiary,,True,False,136.547,"['4', '5']","LINESTRING (-118.1429088 34.1445449, -118.1428511 34.1445388, -118.1421332 34.1445458, -118.142077 34.1445463, -118.1414256 34.1445527)",
627780982,South Oakland Avenue,residential,,False,False,109.229,,"LINESTRING (-118.139751 34.1445773, -118.1397431 34.143595)",
1067483735,South Oakland Avenue,residential,,False,True,141.832,,"LINESTRING (-118.139751 34.1445773, -118.1397558 34.1451872, -118.1397599 34.1457637, -118.1397612 34.1458528)",
627780982,South Oakland Avenue,residential,,False,True,109.229,,"LINESTRING (-118.1397431 34.143595, -118.139751 34.1445773)",
13385884,El Dorado Street,residential,,False,True,151.50900000000001,,"LINESTRING (-118.1397431 34.143595, -118.1404627 34.1435984, -118.1413894 34.1436028)",
"[405356747, 405356708]",East Union Street,tertiary,25 mph,True,False,102.80100000000002,3,"LINESTRING (-118.1448551 34.1468015, -118.1451116 34.1467974, -118.1451321 34.146797, -118.1452047 34.1467959, -118.1454428 34.1467921, -118.1456959 34.146788, -118.145972 34.1467843)",
167078569,Marengo Avenue,tertiary,,False,False,11.309,,"LINESTRING (-118.1459904 34.1458195, -118.1459892 34.1457178)",
"[405328908, 405328909, 405328879]",East Colorado Boulevard,primary,,False,True,142.314,"['4', '5', '6']","LINESTRING (-118.1459904 34.1458195, -118.1461566 34.14582, -118.1465596 34.1458213, -118.1467882 34.1458152, -118.1474501 34.1458111, -118.1475367 34.1458106)",US 66 HISTORIC
"[405328923, 405328922, 405328907]",East Colorado Boulevard,primary,,False,False,108.34100000000001,"['4', '5', '6']","LINESTRING (-118.1459904 34.1458195, -118.1458638 34.1458188, -118.1456329 34.1458224, -118.1454367 34.1458243, -118.1452252 34.1458263, -118.1448132 34.1458258)",US 66 HISTORIC
"[405356873, 405356868, 405356879]",North Marengo Avenue,tertiary,,False,False,107.30199999999999,,"LINESTRING (-118.1459904 34.1458195, -118.1459897 34.1458764, -118.1459863 34.1462569, -118.145983 34.1463211, -118.1459779 34.1464206, -118.145972 34.1467843)",
"[405356712, 405356714]",East Union Street,tertiary,25 mph,True,False,153.299,"['4', '3']","LINESTRING (-118.145972 34.1467843, -118.1471584 34.1467817, -118.1476378 34.1467861)",
"[405356875, 405356884]",North Marengo Avenue,tertiary,,False,False,95.502,4,"LINESTRING (-118.145972 34.1467843, -118.14599 34.1472725, -118.1459846 34.1475242, -118.1459762 34.1476427)",
"[405356873, 405356868, 405356879]",North Marengo Avenue,tertiary,,False,True,107.30199999999999,,"LINESTRING (-118.145972 34.1467843, -118.1459779 34.1464206, -118.145983 34.1463211, -118.1459863 34.1462569, -118.1459897 34.1458764, -118.1459904 34.1458195)",
17212319,East Holly Street,residential,,False,False,152.724,,"LINESTRING (-118.1459762 34.1476427, -118.1461162 34.1476427, -118.1467671 34.1476431, -118.1476358 34.1476432)",
"[405356882, 405356883]",North Marengo Avenue,tertiary,,False,True,83.51899999999999,4,"LINESTRING (-118.1459762 34.1476427, -118.1459768 34.1477479, -118.1459779 34.1479529, -118.1459797 34.1483289, -118.1459798 34.1483592, -118.14598 34.1483938)",
