osmid,lanes,name,highway,width,oneway,reversed,length,geometry,ref,maxspeed
9180268,1,Main Street,primary,12.2,False,True,231.37400000000002,"LINESTRING (-70.3062654 41.7024662, -70.306404 41.702518, -70.306543 41.702569, -70.306695 41.702614, -70.306889 41.702675, -70.306998 41.702713, -70.307147 41.70276, -70.307202 41.702785, -70.307264 41.70281, -70.307373 41.702867, -70.307454 41.70292, -70.307528 41.702978, -70.307616 41.70306, -70.307672 41.703127, -70.3077694 41.7032407, -70.307875 41.703386, -70.307988 41.703531, -70.308054 41.703626, -70.3082067 41.7038371)",MA 6A,
"[9178553, 1171624900]",1,"['Pine Lane Barnstable Harbor', 'Pine Lane']",residential,12.2,False,True,221.486,"LINESTRING (-70.3062654 41.7024662, -70.3062993 41.702416, -70.3063135 41.702395, -70.3065872 41.7019382, -70.3068359 41.7014603, -70.3070377 41.7010664, -70.3071822 41.7008348, -70.3072932 41.7006882, -70.3073342 41.7006445)",,
9177778,2,Railroad Avenue,residential,12.2,False,True,302.092,"LINESTRING (-70.3053306 41.7020965, -70.3053584 41.7020429, -70.3053711 41.702019, -70.3055073 41.7017616, -70.3055814 41.7016199, -70.3055862 41.7016102, -70.3056421 41.7015146, -70.3059335 41.7009744, -70.3061882 41.7005061, -70.3066047 41.6996843, -70.3066331 41.6996233, -70.3066411 41.6995646)",,
"[889471715, 9177725, 9179893]",2,Main Street,primary,"['14.0', '12.2']",False,False,410.47999999999996,"LINESTRING (-70.3053306 41.7020965, -70.3052166 41.7020694, -70.3051144 41.7020466, -70.3050495 41.7020351, -70.3049035 41.7020121, -70.3048634 41.7020057, -70.3047597 41.7019939, -70.3044282 41.7019524, -70.304332 41.701933, -70.3043027 41.7019265, -70.3042378 41.701912, -70.30415 41.701893, -70.304067 41.701872, -70.3040119 41.7018529, -70.303911 41.701818, -70.303757 41.701758, -70.3036944 41.7017303, -70.3036156 41.7016949, -70.3032805 41.7015334, -70.3031738 41.701482, -70.3028811 41.7013359, -70.3027916 41.7012912, -70.3027013 41.7012438, -70.3026634 41.7012239, -70.3025214 41.7011494, -70.3024657 41.7011202, -70.3023392 41.7010538, -70.3022597 41.7010108, -70.3021627 41.7009583, -70.302129 41.70094, -70.302006 41.70088, -70.3019578 41.7008605, -70.301902 41.700838, -70.30182 41.700809, -70.301766 41.70079, -70.3016069 41.7007532, -70.301345 41.7006794, -70.3010189 41.7005975, -70.3009964 41.7005918, -70.3008974 41.7005667)",MA 6A,25 mph
9180268,1,Main Street,primary,12.2,False,True,87.891,"LINESTRING (-70.3053306 41.7020965, -70.3054173 41.7021242, -70.3055709 41.7021766, -70.3057748 41.7022593, -70.306069 41.702383, -70.3062654 41.7024662)",MA 6A,
9177605,1,Poverty Lane,residential,6.1,False,False,152.548,"LINESTRING (-70.2990972 41.7048868, -70.299052 41.7048946, -70.2989991 41.7049038, -70.298482 41.704815, -70.298151 41.704765, -70.297887 41.704724, -70.297799 41.704726, -70.297717 41.704748, -70.297657 41.704796, -70.29762 41.704844, -70.297635 41.704922, -70.297678 41.705034)",,
9178681,2,Millway,residential,12.2,False,True,236.75000000000003,"LINESTRING (-70.2990972 41.7048868, -70.2990897 41.7048344, -70.2990884 41.7047774, -70.2990909 41.7046856, -70.2991175 41.7045553, -70.2991665 41.7044026, -70.2992213 41.7042712, -70.2993616 41.703971, -70.2994307 41.7038042, -70.2994717 41.7036678, -70.2994855 41.7035553, -70.2994903 41.7031965, -70.2994843 41.7029217, -70.2994864 41.7027995)",,
"[9179556, 9181477]",2,Freezer Road,residential,9.1,False,"[False, True]",772.2799999999999,"LINESTRING (-70.300344 41.705063, -70.300294 41.705151, -70.300216 41.70532, -70.300083 41.705496, -70.299999 41.705652, -70.299954 41.705797, -70.299935 41.705926, -70.299965 41.706056, -70.300027 41.706173, -70.300121 41.706328, -70.300157 41.706441, -70.30017 41.70657, -70.3002 41.706712, -70.300241 41.706854, -70.300462 41.706828, -70.300758 41.706796, -70.300859 41.706779, -70.300953 41.706757, -70.301067 41.706701, -70.301208 41.706622, -70.30129 41.706563, -70.301351 41.706483, -70.301418 41.706362, -70.301447 41.706213, -70.301444 41.706104, -70.301403 41.705975, -70.301347 41.705853, -70.301274 41.705719, -70.301185 41.705609, -70.301117 41.705495, -70.301049 41.705361, -70.300993 41.705216, -70.300947 41.705082, -70.300922 41.704954, -70.300904 41.704792, -70.30088 41.704603, -70.300847 41.704396, -70.300827 41.704275, -70.300791 41.70419, -70.300697 41.704047, -70.300544 41.703884, -70.300333 41.703652, -70.300207 41.703501, -70.300118 41.703363, -70.300028 41.703244, -70.299955 41.703126, -70.299865 41.703032, -70.299791 41.702959, -70.299648 41.70286, -70.2994864 41.7027995)",,
9177778,2,Railroad Avenue,residential,12.2,False,False,302.092,"LINESTRING (-70.3066411 41.6995646, -70.3066331 41.6996233, -70.3066047 41.6996843, -70.3061882 41.7005061, -70.3059335 41.7009744, -70.3056421 41.7015146, -70.3055862 41.7016102, -70.3055814 41.7016199, -70.3055073 41.7017616, -70.3053711 41.702019, -70.3053584 41.7020429, -70.3053306 41.7020965)",,
9179797,2,Windsor Way,residential,12.2,False,False,199.98899999999998,"LINESTRING (-70.3021174 41.6991005, -70.30212 41.6991577, -70.3021151 41.6992182, -70.302094 41.6992757, -70.3017161 41.6997587, -70.3016411 41.6998144, -70.3015315 41.6998565, -70.3014176 41.6999017, -70.301324 41.699956, -70.3011673 41.7000631, -70.3010797 41.7001589, -70.3010206 41.7002489, -70.3009737 41.700351, -70.3009131 41.7005196, -70.3008974 41.7005667)",,
9178553,1,Pine Lane,residential,12.2,False,False,29.37,"LINESTRING (-70.308366 41.699042, -70.308306 41.6993023)",,
9177266,2,Main Street,primary,12.2,False,False,214.60399999999996,"LINESTRING (-70.300182 41.7003915, -70.300078 41.700361, -70.3000088 41.7003618, -70.299987 41.700362, -70.299846 41.700365, -70.299569 41.70038, -70.299197 41.700404, -70.2988658 41.7004297, -70.2986358 41.7004475, -70.298219 41.700472, -70.29808 41.700481, -70.29797 41.700484, -70.297854 41.700487, -70.297765 41.700488, -70.297612 41.700486)",MA 6A,35 mph
9177725,2,Main Street,primary,12.2,False,True,62.507999999999996,"LINESTRING (-70.300182 41.7003915, -70.3003288 41.7004274, -70.3008974 41.7005667)",MA 6A,25 mph
9177794,2,Hyannis Road,secondary,12.2,False,True,18.369999999999997,"LINESTRING (-70.300182 41.7003915, -70.3001861 41.7003154, -70.3001998 41.7002796, -70.3002284 41.7002324)",,
9178681,2,Millway,residential,12.2,False,False,303.58299999999997,"LINESTRING (-70.300182 41.7003915, -70.3001625 41.700466, -70.3001611 41.7004857, -70.3001603 41.7004964, -70.3002533 41.7009792, -70.3002523 41.7010691, -70.3002462 41.7011237, -70.3002151 41.7012268, -70.3001327 41.701346, -70.3000416 41.7014289, -70.2999655 41.7014774, -70.2998112 41.7015652, -70.2996504 41.7016442, -70.2994713 41.7017513, -70.2993834 41.7018425, -70.2993422 41.7018892, -70.2992815 41.7019852, -70.2992716 41.7020803, -70.2992824 41.70223, -70.2993138 41.7023431, -70.2993277 41.702393, -70.2993847 41.702554, -70.2994709 41.7027633, -70.2994864 41.7027995)",,
9179076,2,Rendezvous Lane,residential,12.2,False,False,5.699,"LINESTRING (-70.3085172 41.7042183, -70.3084649 41.7042515)",,
1187421958,1,Main Street,primary,12.2,False,False,49.751000000000005,"LINESTRING (-70.3085172 41.7042183, -70.3083482 41.7039888, -70.3083218 41.7039537, -70.3082926 41.703917, -70.3082716 41.7038939, -70.3082534 41.703877, -70.3082315 41.7038582, -70.3082067 41.7038371)",MA 6A,
1187421958,1,Main Street,primary,12.2,False,True,47.061,"LINESTRING (-70.3085172 41.7042183, -70.3085574 41.7042763, -70.3086099 41.7043371, -70.3086661 41.7043953, -70.3087342 41.7044536, -70.3087805 41.7044942, -70.3088029 41.704513, -70.3088257 41.7045338, -70.308853 41.7045573)",MA 6A,
9177587,2,Chole Court,residential,12.2,False,False,72.575,"LINESTRING (-70.309354 41.700824, -70.309376 41.700784, -70.309392 41.700755, -70.309412 41.700732, -70.309433 41.700704, -70.309475 41.70066, -70.309505 41.700632, -70.30953 41.700618, -70.309555 41.70061, -70.309582 41.700612, -70.30962 41.700631, -70.309634 41.700654, -70.309641 41.700689, -70.309624 41.700727, -70.309599 41.700754, -70.309555 41.700772, -70.309486 41.700798, -70.309354 41.700824)",,
9177587,2,Chole Court,residential,12.2,False,True,72.57499999999999,"LINESTRING (-70.309354 41.700824, -70.309486 41.700798, -70.309555 41.700772, -70.309599 41.700754, -70.309624 41.700727, -70.309641 41.700689, -70.309634 41.700654, -70.30962 41.700631, -70.309582 41.700612, -70.309555 41.70061, -70.30953 41.700618, -70.309505 41.700632, -70.309475 41.70066, -70.309433 41.700704, -70.309412 41.700732, -70.309392 41.700755, -70.309376 41.700784, -70.309354 41.700824)",,
9177587,2,Chole Court,residential,12.2,False,False,175.606,"LINESTRING (-70.309354 41.700824, -70.30923 41.700843, -70.309148 41.700844, -70.309019 41.700832, -70.308937 41.700817, -70.308839 41.700812, -70.308732 41.700815, -70.308628 41.700832, -70.308507 41.700856, -70.308388 41.700879, -70.30826 41.700894, -70.308155 41.700901, -70.308062 41.700894, -70.30797 41.700873, -70.307882 41.700849, -70.307768 41.700811, -70.307596 41.700746, -70.307445 41.700676, -70.3073342 41.7006445)",,
9177605,1,Poverty Lane,residential,6.1,False,True,152.548,"LINESTRING (-70.297678 41.705034, -70.297635 41.704922, -70.29762 41.704844, -70.297657 41.704796, -70.297717 41.704748, -70.297799 41.704726, -70.297887 41.704724, -70.298151 41.704765, -70.298482 41.704815, -70.2989991 41.7049038, -70.299052 41.7048946, -70.2990972 41.7048868)",,
9177266,2,Main Street,primary,12.2,False,True,214.60400000000004,"LINESTRING (-70.297612 41.700486, -70.297765 41.700488, -70.297854 41.700487, -70.29797 41.700484, -70.29808 41.700481, -70.298219 41.700472, -70.2986358 41.7004475, -70.2988658 41.7004297, -70.299197 41.700404, -70.299569 41.70038, -70.299846 41.700365, -70.299987 41.700362, -70.3000088 41.7003618, -70.300078 41.700361, -70.300182 41.7003915)",MA 6A,35 mph
1187421958,1,Main Street,primary,12.2,False,False,47.06100000000001,"LINESTRING (-70.308853 41.7045573, -70.3088257 41.7045338, -70.3088029 41.704513, -70.3087805 41.7044942, -70.3087342 41.7044536, -70.3086661 41.7043953, -70.3086099 41.7043371, -70.3085574 41.7042763, -70.3085172 41.7042183)",MA 6A,
1187421959,1,Main Street,primary,12.2,False,True,47.873000000000005,"LINESTRING (-70.308853 41.7045573, -70.3088013 41.704538, -70.3087679 41.7045256, -70.3087382 41.704512, -70.3087125 41.7044987, -70.3086884 41.7044831, -70.3086523 41.7044553, -70.308618 41.7044247, -70.3085803 41.7043878, -70.3085467 41.7043519, -70.3085073 41.7043057, -70.3084649 41.7042515)",MA 6A,
9178681,2,Millway,residential,12.2,False,False,236.75,"LINESTRING (-70.2994864 41.7027995, -70.2994843 41.7029217, -70.2994903 41.7031965, -70.2994855 41.7035553, -70.2994717 41.7036678, -70.2994307 41.7038042, -70.2993616 41.703971, -70.2992213 41.7042712, -70.2991665 41.7044026, -70.2991175 41.7045553, -70.2990909 41.7046856, -70.2990884 41.7047774, -70.2990897 41.7048344, -70.2990972 41.7048868)",,
9178681,2,Millway,residential,12.2,False,True,303.583,"LINESTRING (-70.2994864 41.7027995, -70.2994709 41.7027633, -70.2993847 41.702554, -70.2993277 41.702393, -70.2993138 41.7023431, -70.2992824 41.70223, -70.2992716 41.7020803, -70.2992815 41.7019852, -70.2993422 41.7018892, -70.2993834 41.7018425, -70.2994713 41.7017513, -70.2996504 41.7016442, -70.2998112 41.7015652, -70.2999655 41.7014774, -70.3000416 41.7014289, -70.3001327 41.701346, -70.3002151 41.7012268, -70.3002462 41.7011237, -70.3002523 41.7010691, -70.3002533 41.7009792, -70.3001603 41.7004964, -70.3001611 41.7004857, -70.3001625 41.700466, -70.300182 41.7003915)",,
"[9179556, 9181477]",2,Freezer Road,residential,9.1,False,"[False, True]",772.2800000000001,"LINESTRING (-70.2994864 41.7027995, -70.299648 41.70286, -70.299791 41.702959, -70.299865 41.703032, -70.299955 41.703126, -70.300028 41.703244, -70.300118 41.703363, -70.300207 41.703501, -70.300333 41.703652, -70.300544 41.703884, -70.300697 41.704047, -70.300791 41.70419, -70.300827 41.704275, -70.300847 41.704396, -70.30088 41.704603, -70.300904 41.704792, -70.300922 41.704954, -70.300947 41.705082, -70.300993 41.705216, -70.301049 41.705361, -70.301117 41.705495, -70.301185 41.705609, -70.301274 41.705719, -70.301347 41.705853, -70.301403 41.705975, -70.301444 41.706104, -70.301447 41.706213, -70.301418 41.706362, -70.301351 41.706483, -70.30129 41.706563, -70.301208 41.706622, -70.301067 41.706701, -70.300953 41.706757, -70.300859 41.706779, -70.300758 41.706796, -70.300462 41.706828, -70.300241 41.706854, -70.3002 41.706712, -70.30017 41.70657, -70.300157 41.706441, -70.300121 41.706328, -70.300027 41.706173, -70.299965 41.706056, -70.299935 41.705926, -70.299954 41.705797, -70.299999 41.705652, -70.300083 41.705496, -70.300216 41.70532, -70.300294 41.705151, -70.300344 41.705063)",,
9180268,1,Main Street,primary,12.2,False,False,231.37399999999997,"LINESTRING (-70.3082067 41.7038371, -70.308054 41.703626, -70.307988 41.703531, -70.307875 41.703386, -70.3077694 41.7032407, -70.307672 41.703127, -70.307616 41.70306, -70.307528 41.702978, -70.307454 41.70292, -70.307373 41.702867, -70.307264 41.70281, -70.307202 41.702785, -70.307147 41.70276, -70.306998 41.702713, -70.306889 41.702675, -70.306695 41.702614, -70.306543 41.702569, -70.306404 41.702518, -70.3062654 41.7024662)",MA 6A,
1187421958,1,Main Street,primary,12.2,False,True,49.751,"LINESTRING (-70.3082067 41.7038371, -70.3082315 41.7038582, -70.3082534 41.703877, -70.3082716 41.7038939, -70.3082926 41.703917, -70.3083218 41.7039537, -70.3083482 41.7039888, -70.3085172 41.7042183)",MA 6A,
1187421959,1,Main Street,primary,12.2,False,False,51.053,"LINESTRING (-70.3082067 41.7038371, -70.3082121 41.7038626, -70.3082229 41.7038879, -70.3082309 41.7039077, -70.3082397 41.7039272, -70.3082578 41.7039607, -70.3082902 41.7040089, -70.3084649 41.7042515)",MA 6A,
9179076,2,Rendezvous Lane,residential,12.2,False,True,5.699,"LINESTRING (-70.3084649 41.7042515, -70.3085172 41.7042183)",,
1187421959,1,Main Street,primary,12.2,False,False,47.87300000000001,"LINESTRING (-70.3084649 41.7042515, -70.3085073 41.7043057, -70.3085467 41.7043519, -70.3085803 41.7043878, -70.308618 41.7044247, -70.3086523 41.7044553, -70.3086884 41.7044831, -70.3087125 41.7044987, -70.3087382 41.704512, -70.3087679 41.7045256, -70.3088013 41.704538, -70.308853 41.7045573)",MA 6A,
1187421959,1,Main Street,primary,12.2,False,True,51.053,"LINESTRING (-70.3084649 41.7042515, -70.3082902 41.7040089, -70.3082578 41.7039607, -70.3082397 41.7039272, -70.3082309 41.7039077, -70.3082229 41.7038879, -70.3082121 41.7038626, -70.3082067 41.7038371)",MA 6A,
