osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,ref
"[589546994, 372302727]",3,Southeast Harrison Street,secondary,False,True,83.09499999999998,"LINESTRING (-122.6416609 45.4455214, -122.641753 45.4455056, -122.6421599 45.4454576, -122.6424386 45.4454246, -122.642605 45.4454049, -122.6427107 45.4453969)",25 mph,,
5292078,,Southeast Llewellyn Street,residential,False,False,79.431,"LINESTRING (-122.6391726 45.4471028, -122.6381549 45.4471253)",,,
"[429362373, 104736286]",,Southeast 23rd Avenue,residential,False,False,92.276,"LINESTRING (-122.6391726 45.4471028, -122.6391697 45.4469727, -122.6391859 45.4468461, -122.6391994 45.4468124, -122.6392163 45.44677, -122.6392469 45.4467063, -122.6392812 45.4466449, -122.6393139 45.4465973, -122.639365 45.4465293, -122.6393971 45.4464621, -122.639451 45.4463068)",,,
429362374,,Southeast 23rd Avenue,residential,False,True,154.46599999999998,"LINESTRING (-122.6391726 45.4471028, -122.6391787 45.4472791, -122.6391828 45.4473972, -122.6392082 45.4481285, -122.6392126 45.4481512, -122.6392267 45.4481754, -122.6392442 45.4481869, -122.639279 45.448198, -122.6393115 45.4482016, -122.639664 45.4481957)",,,
5292078,,Southeast Llewellyn Street,residential,False,False,49.556,"LINESTRING (-122.6381549 45.4471253, -122.6375199 45.4471378)",,,
5292078,,Southeast Llewellyn Street,residential,False,True,79.431,"LINESTRING (-122.6381549 45.4471253, -122.6391726 45.4471028)",,,
120756837,,Southeast 24th Avenue,residential,False,True,74.117,"LINESTRING (-122.6381549 45.4471253, -122.6381747 45.4477917)",,,
429362375,,Southeast 24th Avenue,residential,False,False,79.781,"LINESTRING (-122.6381549 45.4471253, -122.6381284 45.446493, -122.6381277 45.4464775, -122.638126 45.4464081)",,,
5292078,,Southeast Llewellyn Street,residential,False,True,49.556,"LINESTRING (-122.6375199 45.4471378, -122.6381549 45.4471253)",,,
5292133,,Southeast 25th Avenue,residential,False,True,175.359,"LINESTRING (-122.6365153 45.443035, -122.636537 45.44311, -122.6366159 45.4433939, -122.6368741 45.4445199, -122.636888 45.44459)",,,
104736376,,Southeast Washington Street,tertiary,False,False,95.747,"LINESTRING (-122.6365153 45.443035, -122.635382 45.4431779, -122.6353074 45.4431874)",,,
104736376,,Southeast Washington Street,tertiary,False,True,155.98899999999998,"LINESTRING (-122.6365153 45.443035, -122.6366358 45.4430179, -122.637185 45.442946, -122.6373955 45.4429196, -122.6375414 45.4429013, -122.637651 45.442887, -122.637846 45.442863, -122.6380087 45.4428399, -122.638094 45.4428291, -122.6382 45.442816, -122.6383803 45.4427931, -122.6384812 45.4427794)",,,
5292135,,Southeast 25th Avenue,residential,False,False,89.827,"LINESTRING (-122.6363139 45.4407282, -122.6362566 45.4405223, -122.6361637 45.4401888, -122.6360808 45.4399372)",,,
"[5302441, 5307098]",,"['Southeast Willard Street', 'Southeast 23rd Avenue']",residential,False,"[False, True]",185.96899999999997,"LINESTRING (-122.6363139 45.4407282, -122.6364603 45.4407103, -122.6366472 45.4406876, -122.6368934 45.4406573, -122.6379449 45.4405296, -122.6380465 45.4405021, -122.6381127 45.4404378, -122.6382054 45.4402364, -122.638241 45.4401592, -122.6382842 45.4401046)",,,
5292135,,Southeast 25th Avenue,residential,False,True,89.827,"LINESTRING (-122.6360808 45.4399372, -122.6361637 45.4401888, -122.6362566 45.4405223, -122.6363139 45.4407282)",,,
37226431,2,Southeast McLoughlin Boulevard,primary,True,False,255.16699999999997,"LINESTRING (-122.6428041 45.4460984, -122.6428138 45.4462913, -122.6428062 45.4464857, -122.6427779 45.4467246, -122.6427386 45.4469313, -122.6426882 45.4471739, -122.6425814 45.447572, -122.6425268 45.4477407, -122.6424559 45.4479595, -122.6423032 45.4483567)",30 mph,,OR 99E
122732826,,Southeast Scott Street,residential,False,False,77.81200000000001,"LINESTRING (-122.6428041 45.4460984, -122.642611 45.4461222, -122.6425625 45.4461281, -122.641932 45.4462057, -122.6418217 45.4462194)",,,
687723229,,Southeast Washington Street,tertiary,False,False,11.294,"LINESTRING (-122.6420993 45.4423128, -122.6419634 45.4423478)",,,
687723273,2,Southeast McLoughlin Boulevard,primary,True,False,41.12,"LINESTRING (-122.6420993 45.4423128, -122.64206 45.4421791, -122.6420264 45.4420577, -122.6419267 45.4419733)",30 mph,,OR 99E
104736376,,Southeast Washington Street,tertiary,False,True,95.747,"LINESTRING (-122.6353074 45.4431874, -122.635382 45.4431779, -122.6365153 45.443035)",,,
5302440,,Southeast 23rd Avenue,residential,False,False,89.047,"LINESTRING (-122.6384812 45.4427794, -122.6384638 45.4427111, -122.6384028 45.4424396, -122.6383968 45.4424169, -122.6382839 45.4419907)",,,
104736376,,Southeast Washington Street,tertiary,False,False,155.98900000000003,"LINESTRING (-122.6384812 45.4427794, -122.6383803 45.4427931, -122.6382 45.442816, -122.638094 45.4428291, -122.6380087 45.4428399, -122.637846 45.442863, -122.637651 45.442887, -122.6375414 45.4429013, -122.6373955 45.4429196, -122.637185 45.442946, -122.6366358 45.4430179, -122.6365153 45.443035)",,,
104736376,,Southeast Washington Street,tertiary,False,True,106.07799999999999,"LINESTRING (-122.6384812 45.4427794, -122.6385728 45.4427679, -122.6388089 45.4427391, -122.639179 45.442693, -122.6392399 45.4426855, -122.6393508 45.4426723, -122.6394536 45.4426592, -122.6397284 45.4426243, -122.6398202 45.4426137)",,,
5302440,,Southeast 23rd Avenue,residential,False,True,89.04700000000001,"LINESTRING (-122.6382839 45.4419907, -122.6383968 45.4424169, -122.6384028 45.4424396, -122.6384638 45.4427111, -122.6384812 45.4427794)",,,
286358470,2,Southeast Harrison Street,secondary,False,True,133.95,"LINESTRING (-122.6364098 45.4464457, -122.6368126 45.4464368, -122.6371066 45.4464304, -122.637364 45.4464249, -122.6374206 45.4464239, -122.6375234 45.4464217, -122.638126 45.4464081)",25 mph,,
"[589546993, 286358469]","['3', '2']",Southeast Harrison Street,secondary,False,False,114.37100000000001,"LINESTRING (-122.6364098 45.4464457, -122.6361415 45.4464515, -122.6359081 45.4464565, -122.6349444 45.4464772)",25 mph,,
286358470,2,Southeast Harrison Street,secondary,False,False,133.95000000000002,"LINESTRING (-122.638126 45.4464081, -122.6375234 45.4464217, -122.6374206 45.4464239, -122.637364 45.4464249, -122.6371066 45.4464304, -122.6368126 45.4464368, -122.6364098 45.4464457)",25 mph,,
"[198240013, 286358470]",2,Southeast Harrison Street,secondary,False,True,105.58999999999997,"LINESTRING (-122.638126 45.4464081, -122.6382254 45.4464068, -122.6383745 45.4464045, -122.638781 45.446396, -122.638953 45.4463924, -122.6391506 45.4463876, -122.6391945 45.4463853, -122.6392289 45.4463821, -122.6392577 45.4463781, -122.6392862 45.4463727, -122.6393171 45.4463644, -122.6393448 45.4463557, -122.6393877 45.4463387, -122.6394249 45.4463226, -122.639451 45.4463068)",25 mph,,
429362375,,Southeast 24th Avenue,residential,False,True,79.781,"LINESTRING (-122.638126 45.4464081, -122.6381277 45.4464775, -122.6381284 45.446493, -122.6381549 45.4471253)",,,
120756837,,Southeast 24th Avenue,residential,False,False,74.117,"LINESTRING (-122.6381747 45.4477917, -122.6381549 45.4471253)",,,
127678356,,Southeast Adams Street,residential,False,True,66.14,"LINESTRING (-122.6388221 45.4420368, -122.6391842 45.4419928, -122.6394296 45.4419658, -122.6395425 45.441954, -122.6396193 45.4419454, -122.6396586 45.4419404)",,,
104736314,,Southeast Jefferson Street,tertiary,False,True,86.518,"LINESTRING (-122.6410904 45.4432676, -122.641214 45.4432405, -122.6418691 45.4431612, -122.6419306 45.4431537, -122.6420349 45.4431398, -122.642066 45.4431359, -122.6421794 45.4431248)",,,
104736333,,Southeast Jefferson Street,tertiary,False,False,85.24000000000001,"LINESTRING (-122.6410904 45.4432676, -122.640962 45.4432954, -122.6406631 45.4433314, -122.64012 45.4433965, -122.6400175 45.4434088)",,,
198240018,,Southeast Main Street,tertiary,False,False,89.50999999999999,"LINESTRING (-122.6410904 45.4432676, -122.641067 45.4431726, -122.6410094 45.4429313, -122.6409638 45.4427425, -122.640917 45.4425486, -122.640899 45.4424739)",20 mph,,
198240018,,Southeast Main Street,tertiary,False,True,83.44,"LINESTRING (-122.6410904 45.4432676, -122.641106 45.4433351, -122.641248 45.4439327, -122.6412652 45.4440079)",20 mph,,
104736371,4,Southeast Washington Street,tertiary,False,True,84.228,"LINESTRING (-122.640899 45.4424739, -122.641028 45.4424587, -122.6414956 45.4424087, -122.6415877 45.442397, -122.6418614 45.4423624, -122.6419634 45.4423478)",,,
"[104736372, 104736296, 129998404]",2,"['Southeast Lake Road', 'Southeast Main Street']","['tertiary', 'residential']",False,False,260.474,"LINESTRING (-122.640899 45.4424739, -122.640882 45.4424082, -122.6407717 45.4419156, -122.6407357 45.4417559, -122.6406531 45.4413816, -122.640631 45.4412808, -122.6406028 45.4411871, -122.6405674 45.4411347, -122.6405108 45.441089, -122.64045 45.4410503, -122.6403879 45.4410172, -122.6401311 45.4408901, -122.639868 45.4407758, -122.63977 45.4407332, -122.639696 45.4407013, -122.6396514 45.440687, -122.6396227 45.4406802, -122.6395827 45.4406777, -122.6395429 45.4406785, -122.6394769 45.4406833, -122.6393782 45.4406952)",,,
142217009,,Southeast Washington Street,tertiary,False,False,85.59,"LINESTRING (-122.640899 45.4424739, -122.64077 45.4424898, -122.6404096 45.4425377, -122.6399121 45.4426031, -122.6398202 45.4426137)",,,
198240018,,Southeast Main Street,tertiary,False,True,89.50999999999999,"LINESTRING (-122.640899 45.4424739, -122.640917 45.4425486, -122.6409638 45.4427425, -122.6410094 45.4429313, -122.641067 45.4431726, -122.6410904 45.4432676)",20 mph,,
"[5302441, 5307098]",,"['Southeast 23rd Avenue', 'Southeast Willard Street']",residential,False,"[False, True]",185.96900000000002,"LINESTRING (-122.6382842 45.4401046, -122.638241 45.4401592, -122.6382054 45.4402364, -122.6381127 45.4404378, -122.6380465 45.4405021, -122.6379449 45.4405296, -122.6368934 45.4406573, -122.6366472 45.4406876, -122.6364603 45.4407103, -122.6363139 45.4407282)",,,
127677969,,Southeast Lake Road,secondary,False,True,110.03599999999999,"LINESTRING (-122.6382842 45.4401046, -122.6391685 45.4404918, -122.6392332 45.4405247, -122.6392925 45.4405661, -122.6393213 45.4405965, -122.6393483 45.4406306, -122.6393782 45.4406952)",30 mph,,
"[429362373, 104736286]",,Southeast 23rd Avenue,residential,False,True,92.276,"LINESTRING (-122.639451 45.4463068, -122.6393971 45.4464621, -122.639365 45.4465293, -122.6393139 45.4465973, -122.6392812 45.4466449, -122.6392469 45.4467063, -122.6392163 45.44677, -122.6391994 45.4468124, -122.6391859 45.4468461, -122.6391697 45.4469727, -122.6391726 45.4471028)",,,
"[198240013, 286358470]",2,Southeast Harrison Street,secondary,False,False,105.58999999999999,"LINESTRING (-122.639451 45.4463068, -122.6394249 45.4463226, -122.6393877 45.4463387, -122.6393448 45.4463557, -122.6393171 45.4463644, -122.6392862 45.4463727, -122.6392577 45.4463781, -122.6392289 45.4463821, -122.6391945 45.4463853, -122.6391506 45.4463876, -122.638953 45.4463924, -122.638781 45.446396, -122.6383745 45.4464045, -122.6382254 45.4464068, -122.638126 45.4464081)",25 mph,,
198240013,2,Southeast Harrison Street,secondary,False,True,127.83899999999998,"LINESTRING (-122.639451 45.4463068, -122.639489 45.4462741, -122.6395036 45.44626, -122.6395142 45.4462482, -122.6395273 45.4462325, -122.6395407 45.4462137, -122.6395497 45.4461982, -122.6395588 45.4461786, -122.6395655 45.4461585, -122.6395753 45.4461299, -122.6396056 45.4460366, -122.6396362 45.4459623, -122.6396488 45.445939, -122.6396636 45.4459141, -122.6396793 45.4458928, -122.6396928 45.445875, -122.6397138 45.4458497, -122.639737 45.4458266, -122.639763 45.4458044, -122.6397922 45.445784, -122.639821 45.4457665, -122.6398636 45.4457488, -122.639903 45.445736, -122.6399331 45.4457283, -122.6399655 45.4457225, -122.6400074 45.4457156, -122.6404638 45.4456634, -122.6405664 45.4456527)",25 mph,,
"[188649012, 122732821]",2,Southeast Main Street,tertiary,False,False,232.30200000000002,"LINESTRING (-122.6419849 45.448296, -122.6420104 45.4481799, -122.6420157 45.4481558, -122.6420308 45.448051, -122.6420329 45.4480209, -122.6420418 45.447897, -122.6420435 45.4478588, -122.6420466 45.4477872, -122.6420453 45.4477354, -122.6420445 45.4477011, -122.6420401 45.4475227, -122.6420389 45.4474963, -122.6420345 45.4474014, -122.6420293 45.4473375, -122.6420203 45.4472545, -122.642014 45.4472097, -122.6420073 45.4471665, -122.6419986 45.4471103, -122.641981 45.4469961, -122.6419769 45.4469699, -122.641963 45.446882, -122.6419527 45.4468262, -122.6419267 45.4466862, -122.6419104 45.4465958, -122.6419028 45.4465635, -122.641834 45.4462754, -122.6418217 45.4462194)",20 mph,,
122732828,1,,primary_link,True,False,28.993000000000002,"LINESTRING (-122.6423032 45.4483567, -122.6421711 45.4483821, -122.6421209 45.4483807, -122.6420746 45.4483648, -122.6419849 45.448296)",,,
127678356,,Southeast Adams Street,residential,False,False,66.13999999999999,"LINESTRING (-122.6396586 45.4419404, -122.6396193 45.4419454, -122.6395425 45.441954, -122.6394296 45.4419658, -122.6391842 45.4419928, -122.6388221 45.4420368)",,,
129998403,2,Southeast 21st Avenue,secondary,False,False,140.21,"LINESTRING (-122.6396586 45.4419404, -122.6396468 45.4418912, -122.6396189 45.4417703, -122.6395776 45.4416057, -122.6395417 45.4414575, -122.6395046 45.441244, -122.6394495 45.4410182, -122.6393879 45.4407595, -122.6393782 45.4406952)",,,
129998403,2,Southeast 21st Avenue,secondary,False,True,75.925,"LINESTRING (-122.6396586 45.4419404, -122.6396795 45.4420287, -122.6397214 45.4421948, -122.6398013 45.4425423, -122.6398202 45.4426137)",,,
