osmid,oneway,lanes,name,highway,reversed,length,geometry,access,maxspeed,ref,bridge,tunnel,junction
6037329,False,2,East Grace Street,tertiary,False,99.376,"LINESTRING (-77.437365 37.5415501, -77.4374195 37.5415817, -77.4375106 37.5416363, -77.4381098 37.5419954, -77.4382066 37.5420544, -77.4382616 37.5420915)",,25 mph,,,,
6037329,False,2,East Grace Street,tertiary,True,98.87,"LINESTRING (-77.437365 37.5415501, -77.4372991 37.5415071, -77.4372071 37.5414547, -77.4366644 37.5411453, -77.4365319 37.5410701, -77.436459 37.5410264)",,25 mph,,,,
6037379,True,,North 6th Street,tertiary,False,120.26799999999999,"LINESTRING (-77.437365 37.5415501, -77.4374131 37.5415079, -77.437632 37.541277, -77.4377865 37.5411146, -77.4378559 37.5410414, -77.4381086 37.5407746, -77.4381327 37.5407488, -77.4381543 37.5407256, -77.4381891 37.5406885)",yes,25 mph,,,,
593950744,False,,North 6th Street,tertiary,False,113.42,"LINESTRING (-77.437365 37.5415501, -77.4373244 37.5415915, -77.4372981 37.5416176, -77.436892 37.5420473, -77.4366737 37.5422747, -77.4366472 37.5423025, -77.436589 37.5423636)",yes,25 mph,,,,
6037329,False,2,East Grace Street,tertiary,False,98.963,"LINESTRING (-77.4355644 37.5404889, -77.4356632 37.5405482, -77.4357468 37.5405984, -77.4363261 37.5409451, -77.43638 37.5409773, -77.436459 37.5410264)",,25 mph,,,,
6037329,False,2,East Grace Street,tertiary,True,98.206,"LINESTRING (-77.4355644 37.5404889, -77.4354841 37.5404406, -77.4354363 37.5404119, -77.435222 37.5402711, -77.4348678 37.5400575, -77.4347416 37.5399814, -77.4346849 37.5399472)",,25 mph,,,,
692841330,True,,North 8th Street,primary,False,122.468,"LINESTRING (-77.4355644 37.5404889, -77.4356348 37.5404184, -77.4356951 37.5403536, -77.4357644 37.5402803, -77.435851 37.5401886, -77.4359407 37.5400937, -77.4359651 37.5400668, -77.436318 37.5397002, -77.436338 37.5396811, -77.4363646 37.5396556, -77.436408 37.5396141)",yes,25 mph,,,,
572980132,True,,Governor Street,residential,False,118.346,"LINESTRING (-77.4320694 37.537779, -77.4321096 37.537706, -77.4322825 37.5374367, -77.4323461 37.5373286, -77.4323691 37.5372845, -77.4324879 37.5370212, -77.4325228 37.5369522, -77.4325656 37.5368886, -77.4326352 37.5368183)",,,,,,
6039398,False,,Governor Street,tertiary,False,7.982,"LINESTRING (-77.4312766 37.5392753, -77.4313308 37.5392178)",,,,,,
572980133,True,2,East Broad Street,primary,False,90.178,"LINESTRING (-77.4312766 37.5392753, -77.4313418 37.5393136, -77.4314932 37.5394052, -77.4316023 37.5394709, -77.4317116 37.5395374, -77.4319626 37.5397104, -77.4319891 37.5397279, -77.4320725 37.539784)",,25 mph,US 250,,,
692873599,True,,North 8th Street,primary,False,11.623,"LINESTRING (-77.4347188 37.5413802, -77.4347981 37.5412967)",yes,25 mph,,,,
692873423,True,2,East Broad Street,primary,False,99.474,"LINESTRING (-77.4347188 37.5413802, -77.43478 37.5414174, -77.4355089 37.5418548, -77.4355376 37.5418721, -77.4356181 37.5419204)",,25 mph,US 250,,,
692891920,True,,North 5th Street,primary,False,11.897,"LINESTRING (-77.4374176 37.5429983, -77.4374965 37.5429115)",yes,25 mph,,,,
120374943,True,2,East Broad Street,primary,False,6.121,"LINESTRING (-77.4292162 37.5380529, -77.4292703 37.5380874)",,25 mph,US 250,,,
253537590,True,,East Byrd Street,primary,False,19.742,"LINESTRING (-77.4391096 37.5358278, -77.4389297 37.5357221)",yes,25 mph,,,,
374729954,True,4,South 9th Street,primary,False,65.23,"LINESTRING (-77.4391096 37.5358278, -77.4391452 37.5357887, -77.4395494 37.5353561)",,25 mph,US 60,,,
71034965,True,,East Canal Street,primary,False,34.2,"LINESTRING (-77.4367394 37.535763, -77.4369712 37.5359105, -77.4370419 37.5359555)",yes,25 mph,,,,
38335388,True,,,motorway_link,False,128.57999999999998,"LINESTRING (-77.4359856 37.5348792, -77.4362676 37.5349218, -77.43652 37.5349789, -77.43679 37.5350659, -77.4373196 37.5353173)",,,,,,
"[601107602, 45088135]",True,"['1', '3']",,motorway_link,False,152.887,"LINESTRING (-77.4291078 37.5368126, -77.4293443 37.5366518, -77.4296831 37.5362612, -77.4297757 37.5361456, -77.4300488 37.5358126, -77.4301311 37.5357123)",,,,,,
"[601107603, 601107599]",True,4,Richmond-Petersburg Turnpike,motorway,False,302.35200000000003,"LINESTRING (-77.4291078 37.5368126, -77.4292351 37.5366373, -77.4293782 37.5364425, -77.4294939 37.5362672, -77.4295756 37.5361227, -77.4297114 37.5358308, -77.4298503 37.5354635, -77.4299151 37.5351976, -77.4299609 37.5349569, -77.4299875 37.5347191, -77.4300087 37.5342318)",,55 mph,I 95,yes,,
253540730,True,,East Byrd Street,tertiary,False,24.216,"LINESTRING (-77.4357465 37.5346313, -77.4355719 37.5347994)",yes,25 mph,,,,
71034949,True,,,motorway_link,False,37.289,"LINESTRING (-77.4357465 37.5346313, -77.4357502 37.5347025, -77.4357929 37.534766, -77.4358763 37.534832, -77.4359856 37.5348792)",,,,,,
71034952,True,,,tertiary_link,False,51.864999999999995,"LINESTRING (-77.4355719 37.5347994, -77.4354765 37.5348213, -77.4353717 37.5348348, -77.4352505 37.534828, -77.4349976 37.5347762)",,25 mph,,,,
253540730,True,,East Byrd Street,tertiary,False,29.033,"LINESTRING (-77.4355719 37.5347994, -77.4354766 37.5349859, -77.4354483 37.5350414)",yes,25 mph,,,,
71034955,True,,,unclassified,False,57.5,"LINESTRING (-77.4339663 37.5342125, -77.4342712 37.5342399, -77.4343505 37.5342834, -77.4344115 37.5343447, -77.4344441 37.5344611)",,,,,,
"[266759718, 185937323, 185937324, 466547245, 466547246]",False,,,unclassified,True,80.713,"LINESTRING (-77.4339663 37.5342125, -77.43395 37.5342899, -77.433921 37.5344556, -77.4338729 37.534705, -77.4338498 37.5348484, -77.4339279 37.534904)",,,,yes,yes,
83606794,False,,East Canal Street,tertiary,False,113.568,"LINESTRING (-77.4344441 37.5344611, -77.4331731 37.5342959)",,25 mph,,,,
83606794,False,,East Canal Street,tertiary,True,60.900999999999996,"LINESTRING (-77.4344441 37.5344611, -77.4345855 37.5344966, -77.4349976 37.5347762)",,25 mph,,,,
71034968,True,,East Byrd Street,tertiary,False,52.172000000000004,"LINESTRING (-77.4365376 37.5343406, -77.4364524 37.5343136, -77.4363671 37.5342928, -77.4362787 37.5342843, -77.436187 37.5342926, -77.4361087 37.5343137, -77.4360616 37.5343413, -77.4359992 37.5343906)",yes,25 mph,,,,
253540729,True,,East Byrd Street,unclassified,False,30.877000000000002,"LINESTRING (-77.4365376 37.5343406, -77.4362971 37.534171, -77.4362694 37.5341663)",yes,25 mph,,,,
253540730,True,,East Byrd Street,tertiary,False,34.826,"LINESTRING (-77.4359992 37.5343906, -77.4357465 37.5346313)",yes,25 mph,,,,
433030379,False,,Old 14th Street,tertiary,True,9.285,"LINESTRING (-77.4297705 37.5383942, -77.4298628 37.538354)",,,,,,
86411969,False,,College Street,tertiary,True,115.78399999999999,"LINESTRING (-77.4297705 37.5383942, -77.4296858 37.5384716, -77.4296343 37.5385226, -77.4293149 37.5388516, -77.4289623 37.5392147)",,,,,,
"[120374945, 623848474]",True,"['3', '2']",East Broad Street,primary,False,165.037,"LINESTRING (-77.4297705 37.5383942, -77.4298671 37.5384505, -77.4303257 37.5387146, -77.4304641 37.5387913, -77.4306484 37.5389017, -77.4307127 37.5389393, -77.4310478 37.5391383, -77.4311784 37.5392164, -77.4312096 37.5392344, -77.4312766 37.5392753)",,25 mph,US 250,,,
6034384,False,,North 10th Street,residential,True,70.148,"LINESTRING (-77.4349543 37.5381996, -77.4350231 37.538123, -77.4353623 37.5377453, -77.4354154 37.5376855)",,,,,,
"[1215215954, 294874895]",False,2,Bank Street,residential,False,96.333,"LINESTRING (-77.4349543 37.5381996, -77.4349884 37.5382198, -77.4350211 37.5382392, -77.4354536 37.5384958, -77.4357511 37.5386722, -77.4358292 37.5387185)",no,,,,,
572933872,True,1,Bank Street,residential,False,179.353,"LINESTRING (-77.4349543 37.5381996, -77.4348678 37.5381472, -77.4346145 37.5379937, -77.4345478 37.5379533, -77.4344731 37.537908, -77.4340778 37.5376685, -77.4340557 37.5376564, -77.4333789 37.5372465, -77.4333367 37.5372217)",,25 mph,,,,
6038562,False,,South 10th Street,residential,True,138.732,"LINESTRING (-77.4387912 37.534115, -77.4387125 37.5341693, -77.4383845 37.5345234, -77.4379411 37.535012, -77.4379096 37.5350487, -77.4378431 37.5351078)",,25 mph,,,,
693393548,True,,East Byrd Street,tertiary,False,49.363,"LINESTRING (-77.4369815 37.5346111, -77.4365376 37.5343406)",yes,25 mph,,,,
152646902,False,,North 12th Street,residential,False,55.917,"LINESTRING (-77.4300109 37.5405577, -77.4296487 37.5409705)",,25 mph,,,,
47968418,True,4,East Cary Street,primary,False,73.09299999999999,"LINESTRING (-77.4368852 37.5372179, -77.4367471 37.5371349, -77.4363325 37.5368857, -77.4363029 37.5368679, -77.4362246 37.5368208)",,25 mph,US 60,,,
185937325,True,,,primary_link,False,43.714999999999996,"LINESTRING (-77.4373572 37.5371214, -77.4372475 37.5371274, -77.437143 37.5371792, -77.4370497 37.5371971, -77.4370114 37.5372026, -77.4368852 37.5372179)",,,,,,
374729953,True,4,South 9th Street,primary,False,33.695,"LINESTRING (-77.4373572 37.5371214, -77.4372874 37.5371922, -77.4372099 37.5372703, -77.4371805 37.5372999, -77.4371205 37.5373593)",,25 mph,US 60,,,
83606794,False,,East Canal Street,tertiary,False,60.900999999999996,"LINESTRING (-77.4349976 37.5347762, -77.4345855 37.5344966, -77.4344441 37.5344611)",,25 mph,,,,
602552217,True,,East Canal Street,tertiary,False,49.492999999999995,"LINESTRING (-77.4349976 37.5347762, -77.4351747 37.5348849, -77.4353919 37.5350092, -77.4354483 37.5350414)",,25 mph,,,,
185937481,True,,,primary_link,False,102.28200000000001,"LINESTRING (-77.4396328 37.5361397, -77.4395552 37.536032, -77.4393877 37.5359311, -77.4393626 37.5359135, -77.4393432 37.5358901, -77.4393363 37.5358761, -77.4393295 37.5358525, -77.4393266 37.5358063, -77.4393345 37.5357636, -77.4393532 37.5357146, -77.439382 37.5356747, -77.4394675 37.5355727, -77.4395494 37.5353561)",,,,,,
253537590,True,,East Byrd Street,primary,False,57.717,"LINESTRING (-77.4396328 37.5361397, -77.4394651 37.5360397, -77.4393265 37.5359551, -77.4392238 37.5358948, -77.4392018 37.5358819, -77.4391096 37.5358278)",yes,25 mph,,,,
185937826,True,1,,primary_link,False,75.788,"LINESTRING (-77.4393604 37.5352598, -77.4390923 37.5353869, -77.4390255 37.5354501, -77.4389881 37.5354809, -77.4389465 37.5355071, -77.4389076 37.5355265, -77.4388631 37.535543, -77.4388426 37.5355478, -77.438825 37.5355504, -77.4387839 37.535554, -77.438724 37.5355531, -77.4387087 37.5355529, -77.4386238 37.5355472)",,,,,,
693393545,True,4,South 9th Street,primary,False,63.913,"LINESTRING (-77.4393604 37.5352598, -77.438987 37.5356606, -77.4389674 37.5356824, -77.4389297 37.5357221)",,25 mph,US 60,,,
"[1169004440, 693393549, 1169004439]",True,"['4', '3', '5']",East Byrd Street,primary,False,84.423,"LINESTRING (-77.4386238 37.5355472, -77.4385117 37.5354841, -77.4383952 37.5354186, -77.4381653 37.5352892, -77.4380757 37.5352387, -77.4379633 37.5351774, -77.4379284 37.5351588, -77.4378431 37.5351078)",yes,25 mph,,,,
374649616,True,,North 11th Street,tertiary,False,11.483,"LINESTRING (-77.4292857 37.5426997, -77.4292062 37.5427815)",,25 mph,,,,
692841256,True,,North 9th Street,primary,False,11.387,"LINESTRING (-77.4339039 37.5407625, -77.4338262 37.5408443)",,25 mph,,,,
692841257,True,2,East Broad Street,primary,False,99.899,"LINESTRING (-77.4339039 37.5407625, -77.4338104 37.5407055, -77.4331333 37.5402976, -77.4330715 37.5402603, -77.4330022 37.5402185)",,25 mph,US 250,,,
692841330,True,,North 8th Street,primary,False,112.40299999999999,"LINESTRING (-77.4347981 37.5412967, -77.4348669 37.5412244, -77.4350951 37.5409844, -77.4354744 37.540579, -77.4355016 37.5405517, -77.4355644 37.5404889)",yes,25 mph,,,,
692873600,True,2,East Broad Street,primary,False,98.71299999999998,"LINESTRING (-77.4347981 37.5412967, -77.4347122 37.541246, -77.4340241 37.5408344, -77.4339617 37.5407972, -77.4339039 37.5407625)",,25 mph,US 250,,,
1176932399,True,,North 10th Street,tertiary,False,7.541,"LINESTRING (-77.4305777 37.5428902, -77.4306329 37.5428384)",,25 mph,,,,
426853679,False,,,unclassified,True,35.997,"LINESTRING (-77.4339479 37.5350363, -77.4337727 37.5353287)",,,,,,
71034957,True,,,unclassified,False,33.206,"LINESTRING (-77.4339479 37.5350363, -77.4339788 37.5350404, -77.4340097 37.5350362, -77.4340372 37.535024, -77.4340579 37.5350054, -77.4340698 37.5349823, -77.4340714 37.5349575, -77.4340624 37.5349336, -77.4340441 37.5349135, -77.4340183 37.5348992, -77.4339881 37.5348926, -77.4339568 37.5348942, -77.4339279 37.534904)",,,,,,roundabout
71034957,True,,,unclassified,False,18.336000000000002,"LINESTRING (-77.4339279 37.534904, -77.4339058 37.5349198, -77.4338911 37.5349402, -77.4338852 37.5349633, -77.4338887 37.5349867, -77.4339013 37.535008, -77.4339217 37.5350251, -77.4339479 37.5350363)",,,,,,roundabout
"[266759718, 185937323, 185937324, 466547245, 466547246]",False,,,unclassified,False,80.713,"LINESTRING (-77.4339279 37.534904, -77.4338498 37.5348484, -77.4338729 37.534705, -77.433921 37.5344556, -77.43395 37.5342899, -77.4339663 37.5342125)",,,,yes,yes,
692841310,True,,North 11th Street,tertiary,False,10.836,"LINESTRING (-77.4321584 37.5397143, -77.4320725 37.539784)",yes,,,,,
"[679178194, 693393606]",True,2,East Broad Street,primary,False,91.503,"LINESTRING (-77.4321584 37.5397143, -77.4320559 37.5396515, -77.4317947 37.5394953, -77.431617 37.5393888, -77.4314297 37.5392759, -77.4313952 37.5392552, -77.4313308 37.5392178)",,25 mph,US 250,,,
572980133,True,2,East Broad Street,primary,False,95.02399999999999,"LINESTRING (-77.4320725 37.539784, -77.4321356 37.5398276, -77.4321851 37.5398586, -77.4327887 37.540223, -77.432854 37.5402624, -77.4329258 37.5403058)",,25 mph,US 250,,,
"[692841310, 152715855]",True,,North 11th Street,tertiary,False,114.02,"LINESTRING (-77.4320725 37.539784, -77.4320088 37.539843, -77.4318916 37.5399657, -77.4317201 37.5401498, -77.4316853 37.5401871, -77.4316672 37.5402064, -77.4314547 37.5404321, -77.4312942 37.5406027)",yes,25 mph,,,,
273079675,False,,North 10th Street,tertiary,True,11.816,"LINESTRING (-77.4330022 37.5402185, -77.4329258 37.5403058)",,25 mph,,,,
"[679178193, 6040469, 6039623]",True,,"['Capitol Street', 'North 10th Street', 'North 11th Street']",residential,False,215.125,"LINESTRING (-77.4330022 37.5402185, -77.4330459 37.5401644, -77.433115 37.5400886, -77.4333545 37.539822, -77.4333718 37.5398027, -77.4333909 37.5397815, -77.4333881 37.539743, -77.4333717 37.53971, -77.433336 37.5396877, -77.4326851 37.539297, -77.432637 37.5392734, -77.4325941 37.5392703, -77.4325487 37.5393085, -77.4322526 37.5396304, -77.4322315 37.5396533, -77.4321584 37.5397143)",yes,,,,,
693393606,True,2,East Broad Street,primary,False,93.157,"LINESTRING (-77.4330022 37.5402185, -77.4329351 37.5401784, -77.4322776 37.5397849, -77.4322124 37.5397459, -77.4321584 37.5397143)",,25 mph,US 250,,,
273079675,False,,North 10th Street,tertiary,False,11.816,"LINESTRING (-77.4329258 37.5403058, -77.4330022 37.5402185)",,25 mph,,,,
288924694,False,,North 10th Street,tertiary,True,111.568,"LINESTRING (-77.4329258 37.5403058, -77.4328711 37.5403672, -77.4328404 37.5404003, -77.4325686 37.5406922, -77.4325027 37.540763, -77.4322388 37.5410463, -77.4321758 37.5411139)",,25 mph,,,,
692841255,True,2,East Broad Street,primary,False,99.43900000000001,"LINESTRING (-77.4329258 37.5403058, -77.4329953 37.5403473, -77.4336935 37.540765, -77.4337267 37.5407843, -77.4338262 37.5408443)",,25 mph,US 250,,,
6035508,False,,East Franklin Street,residential,True,102.775,"LINESTRING (-77.4291582 37.5352033, -77.4297943 37.5355385, -77.4299851 37.535637, -77.4301311 37.5357123)",,,,,,
1158571830,True,,North 7th Street,primary,False,11.953,"LINESTRING (-77.4357006 37.5418351, -77.4356181 37.5419204)",yes,25 mph,,,,
751220465,True,2,East Broad Street,primary,False,99.579,"LINESTRING (-77.4357006 37.5418351, -77.4356181 37.5417865, -77.4349059 37.54136, -77.4348617 37.5413334, -77.4347981 37.5412967)",,25 mph,US 250,,,
1213778799,False,,North 6th Street,tertiary,True,12.186,"LINESTRING (-77.4365068 37.5424517, -77.436589 37.5423636)",yes,25 mph,,,,
1213778797,True,2,East Broad Street,primary,False,100.70999999999998,"LINESTRING (-77.4365068 37.5424517, -77.4365652 37.5424867, -77.4373067 37.5429318, -77.4373403 37.5429517, -77.4374176 37.5429983)",,25 mph,US 250,,,
433030379,False,,Old 14th Street,tertiary,False,9.285,"LINESTRING (-77.4298628 37.538354, -77.4297705 37.5383942)",,,,,,
371244307,True,3,East Broad Street,primary,False,59.86300000000001,"LINESTRING (-77.4298628 37.538354, -77.4298012 37.538323, -77.4297557 37.5382985, -77.429715 37.5382754, -77.4293884 37.538078, -77.4293614 37.5380611, -77.429318 37.5380332)",,25 mph,US 250,,,
572977231,False,,Old 14th Street,unclassified,True,129.502,"LINESTRING (-77.4298628 37.538354, -77.4299205 37.5383243, -77.4299685 37.5382919, -77.4299911 37.5382708, -77.4301752 37.538073, -77.4302118 37.5380255, -77.430239 37.537976, -77.4302465 37.5379621, -77.4302628 37.5379219, -77.430275 37.5378804, -77.4302932 37.5378396, -77.4303197 37.5377996, -77.4305877 37.5374269, -77.4306072 37.5373997, -77.4306172 37.5373885, -77.4306312 37.5373792)",,,,,,
6039398,False,,Governor Street,tertiary,True,7.982,"LINESTRING (-77.4313308 37.5392178, -77.4312766 37.5392753)",,,,,,
572980134,False,,Governor Street,residential,False,29.228,"LINESTRING (-77.4313308 37.5392178, -77.4313895 37.5391558, -77.431413 37.5391304, -77.4315171 37.5390006)",,,,,,
"[433030378, 623848479]",True,"['3', '2']",East Broad Street,primary,False,161.2,"LINESTRING (-77.4313308 37.5392178, -77.4312644 37.5391784, -77.4307731 37.5388857, -77.4299823 37.5384167, -77.4299367 37.5383923, -77.4298628 37.538354)",,25 mph,US 250,,,
1213778799,False,,North 6th Street,tertiary,False,12.186,"LINESTRING (-77.436589 37.5423636, -77.4365068 37.5424517)",yes,25 mph,,,,
593950744,False,,North 6th Street,tertiary,True,113.42,"LINESTRING (-77.436589 37.5423636, -77.4366472 37.5423025, -77.4366737 37.5422747, -77.436892 37.5420473, -77.4372981 37.5416176, -77.4373244 37.5415915, -77.437365 37.5415501)",yes,25 mph,,,,
751220465,True,2,East Broad Street,primary,False,97.923,"LINESTRING (-77.436589 37.5423636, -77.4365264 37.542327, -77.4358107 37.5419007, -77.4357751 37.5418796, -77.4357006 37.5418351)",,25 mph,US 250,,,
120374944,True,2,East Broad Street,primary,False,98.134,"LINESTRING (-77.4356181 37.5419204, -77.4356947 37.5419665, -77.4363843 37.5423809, -77.4364446 37.5424157, -77.4365068 37.5424517)",,25 mph,US 250,,,
692873424,True,,North 7th Street,primary,False,113.314,"LINESTRING (-77.4356181 37.5419204, -77.4355547 37.5419844, -77.4354824 37.5420574, -77.4351688 37.542381, -77.4349967 37.5425594, -77.4348843 37.5426755, -77.4348338 37.5427277)",yes,25 mph,,,,
270511646,True,2,East Broad Street,primary,False,100.56899999999999,"LINESTRING (-77.4374965 37.5429115, -77.4374278 37.5428693, -77.4371691 37.5427097, -77.436688 37.542423, -77.4366494 37.5423997, -77.436589 37.5423636)",,25 mph,US 250,,,
346922693,True,2,North 5th Street,secondary,False,113.42400000000002,"LINESTRING (-77.4374965 37.5429115, -77.4375543 37.5428478, -77.4377636 37.5426181, -77.4377789 37.5426019, -77.4378523 37.5425246, -77.4378842 37.542491, -77.4381982 37.5421589, -77.438202 37.5421549, -77.4382292 37.5421258, -77.4382616 37.5420915)",yes,25 mph,,,,
275614119,True,3,East Canal Street,primary,False,17.053,"LINESTRING (-77.4388481 37.5369982, -77.4389456 37.5370512, -77.4390078 37.5370847)",yes,25 mph,,,,
275614120,True,,South 8th Street Connector,primary,False,88.725,"LINESTRING (-77.4388481 37.5369982, -77.4388402 37.5369387, -77.4388303 37.5369038, -77.4388146 37.5368737, -77.4387796 37.5368422, -77.4385373 37.5367081, -77.438505 37.5366834, -77.4384859 37.5366499, -77.4384783 37.5366272, -77.4384755 37.5366027, -77.438486 37.5365532, -77.4386027 37.5363505)",yes,25 mph,US 60,,,
374729954,True,4,South 9th Street,primary,False,73.32,"LINESTRING (-77.4386027 37.5363505, -77.4386352 37.5363178, -77.4390238 37.5359164, -77.4390437 37.5358957, -77.4391096 37.5358278)",,25 mph,US 60,,,
304316227,True,4,South 7th Street,secondary,False,8.514,"LINESTRING (-77.4398182 37.5374968, -77.4397612 37.5375586)",,,,,,
304316223,True,2,East Canal Street,secondary,False,84.797,"LINESTRING (-77.4390078 37.5370847, -77.4393068 37.5372689, -77.4394014 37.5373299, -77.439506 37.5373971, -77.4396546 37.5374912, -77.4396792 37.5375079, -77.4397612 37.5375586)",yes,25 mph,,,,
304316224,True,2,East Canal Street,primary,False,85.464,"LINESTRING (-77.4390078 37.5370847, -77.4392493 37.5371609, -77.4394488 37.5372817, -77.4397043 37.5374332, -77.4397353 37.5374503, -77.4398182 37.5374968)",yes,25 mph,,,,
38230996,True,2,South 9th Street,primary,False,53.687,"LINESTRING (-77.4380873 37.5365557, -77.4382473 37.5365486, -77.4383144 37.536543, -77.4383572 37.5365324, -77.438419 37.5364934, -77.4386027 37.5363505)",,25 mph,,,,
38231001,True,4,South 9th Street,primary,False,90.02600000000001,"LINESTRING (-77.4380873 37.5365557, -77.4379819 37.5366459, -77.4373572 37.5371214)",,25 mph,US 60,,,
304316226,True,3,East Canal Street,primary,False,83.49699999999999,"LINESTRING (-77.4380873 37.5365557, -77.4382146 37.5366605, -77.4387004 37.5369139, -77.4388481 37.5369982)",yes,25 mph,,,,
6040999,False,,Old 14th Street,unclassified,False,115.04699999999998,"LINESTRING (-77.4313658 37.5365111, -77.4311726 37.5366717, -77.4311651 37.5366838, -77.4311605 37.5366994, -77.4311608 37.5367983, -77.4311589 37.5368129, -77.4311529 37.5368279, -77.4311451 37.5368405, -77.4311257 37.5368722, -77.4310816 37.5369442, -77.4309462 37.5371504, -77.4308824 37.5372476, -77.4308688 37.5372664, -77.4308526 37.5372848, -77.4307753 37.5373643, -77.430746 37.5373944)",,,,,,
6039067,False,,South 13th Street,residential,True,9.994,"LINESTRING (-77.4330621 37.5361778, -77.4330157 37.5362598)",,,,,,
426871709,True,,South 13th Street,residential,False,113.315,"LINESTRING (-77.4330621 37.5361778, -77.4331495 37.5360731, -77.4334099 37.5357612, -77.4334606 37.5357008, -77.4337727 37.5353287)",,,,,,
6034273,False,4,South 14th Street,primary,True,123.36100000000002,"LINESTRING (-77.4319459 37.5355662, -77.4320326 37.5354336, -77.4321937 37.5351652, -77.432333 37.5348211, -77.4324017 37.5346382, -77.4324225 37.5345808, -77.4324396 37.5345318)",,,US 60;US 360,,,
47968401,False,4,East Main Street,primary,False,121.846,"LINESTRING (-77.4319459 37.5355662, -77.4320792 37.5356543, -77.4323596 37.5358356, -77.4330157 37.5362598)",,,US 60,,,
120374950,False,4,East Main Street,primary,True,179.004,"LINESTRING (-77.4319459 37.5355662, -77.4317451 37.5354326, -77.4315016 37.5352755, -77.4304771 37.5346146, -77.4304446 37.5345937, -77.4303736 37.5345479)",,25 mph,US 60;US 360,,,
572933858,True,2,North 14th Street,primary,False,94.129,"LINESTRING (-77.4319459 37.5355662, -77.4317947 37.5356404, -77.4313138 37.5361042, -77.4312781 37.5361372, -77.4312276 37.536184)",,25 mph,,,,
572933869,False,,Bank Street,secondary,True,10.982,"LINESTRING (-77.4313368 37.5362315, -77.4312276 37.536184)",,25 mph,,,,
572933871,True,2,North 14th Street,primary,False,93.19399999999999,"LINESTRING (-77.4313368 37.5362315, -77.4314013 37.5361807, -77.4314904 37.5361105, -77.4315686 37.5360434, -77.431641 37.5359769, -77.4317206 37.5358951, -77.431912 37.5357012, -77.4319459 37.5355662)",,25 mph,,,,
"[929894586, 1121157508]",False,"['3', '2']",Bank Street,residential,False,131.88099999999997,"LINESTRING (-77.4313368 37.5362315, -77.4314414 37.5362773, -77.4314734 37.5362913, -77.4316706 37.5363782, -77.4320313 37.5365373, -77.4324943 37.5367415, -77.4325553 37.5367684, -77.4326352 37.5368183)",,25 mph,,,,
572933867,True,2,North 14th Street,primary,False,7.508,"LINESTRING (-77.42926 37.537995, -77.4292162 37.5380529)",,25 mph,,,,
"[371244306, 253279195, 572934556]",True,3,East Broad Street,primary,False,26.005,"LINESTRING (-77.42926 37.537995, -77.4292293 37.5379753, -77.4290464 37.5378624, -77.4290278 37.5378508)",,25 mph,US 250,yes,,
6040997,True,2,North 14th Street,primary,False,7.349,"LINESTRING (-77.4292703 37.5380874, -77.429318 37.5380332)",,25 mph,,,,
653848524,True,2,East Broad Street,primary,False,33.647999999999996,"LINESTRING (-77.4292703 37.5380874, -77.4293119 37.5381136, -77.429572 37.5382727)",,25 mph,US 250,,,
572933866,True,3,East Broad Street,primary,False,6.648,"LINESTRING (-77.429318 37.5380332, -77.42926 37.537995)",,25 mph,US 250,,,
"[623848481, 572933863]",True,2,North 14th Street,primary,False,269.02799999999996,"LINESTRING (-77.429318 37.5380332, -77.4293931 37.5379442, -77.4294559 37.5378674, -77.4296265 37.5376727, -77.429692 37.5376026, -77.4298395 37.5374446, -77.4299174 37.5373632, -77.429946 37.5373339, -77.430008 37.5372705, -77.4300909 37.537193, -77.4301737 37.5371223, -77.4302906 37.5370296, -77.4305395 37.5368337, -77.4308415 37.5366062, -77.4312275 37.5363119, -77.4312563 37.5362907, -77.4313368 37.5362315)",,25 mph,,,,
6037330,True,,East Grace Street,unclassified,False,124.318,"LINESTRING (-77.430746 37.5373944, -77.4308702 37.5374329, -77.4308999 37.5374422, -77.4310927 37.5375023, -77.4312201 37.5375418, -77.4316176 37.5376607, -77.4316712 37.5376748, -77.4317503 37.5376956, -77.4318572 37.5377237, -77.4318895 37.5377305, -77.4320694 37.537779)",,,,,,
6040999,False,,Old 14th Street,unclassified,True,115.047,"LINESTRING (-77.430746 37.5373944, -77.4307753 37.5373643, -77.4308526 37.5372848, -77.4308688 37.5372664, -77.4308824 37.5372476, -77.4309462 37.5371504, -77.4310816 37.5369442, -77.4311257 37.5368722, -77.4311451 37.5368405, -77.4311529 37.5368279, -77.4311589 37.5368129, -77.4311608 37.5367983, -77.4311605 37.5366994, -77.4311651 37.5366838, -77.4311726 37.5366717, -77.4313658 37.5365111)",,,,,,
6037330,True,,East Grace Street,unclassified,False,10.584,"LINESTRING (-77.4306312 37.5373792, -77.4306709 37.5373736, -77.4306964 37.5373786, -77.430746 37.5373944)",,,,,,
572977231,False,,Old 14th Street,unclassified,False,129.502,"LINESTRING (-77.4306312 37.5373792, -77.4306172 37.5373885, -77.4306072 37.5373997, -77.4305877 37.5374269, -77.4303197 37.5377996, -77.4302932 37.5378396, -77.430275 37.5378804, -77.4302628 37.5379219, -77.4302465 37.5379621, -77.430239 37.537976, -77.4302118 37.5380255, -77.4301752 37.538073, -77.4299911 37.5382708, -77.4299685 37.5382919, -77.4299205 37.5383243, -77.4298628 37.538354)",,,,,,
