osmid,oneway,highway,reversed,length,geometry,ref,name,lanes
569448981,False,residential,True,248.452,"LINESTRING (-98.3888489 34.6091607, -98.3888447 34.6096046, -98.3888233 34.6097106, -98.3887804 34.6097945, -98.3887267 34.6098475, -98.3886744 34.609896, -98.3885483 34.6099888, -98.388484 34.6100517, -98.3884357 34.6101234, -98.3884075 34.6101974, -98.3883968 34.6103121, -98.3883978 34.6104383, -98.3883995 34.6106433, -98.3884008 34.6107106, -98.3883861 34.6108044, -98.3882882 34.6109965, -98.3882707 34.6110925, -98.3882579 34.6112558)",,Northwest 1st Street,
911717090,True,primary,False,146.223,"LINESTRING (-98.3888489 34.6091607, -98.3898979 34.6091428, -98.3904463 34.6091335)",,Southwest Gore Boulevard,
143511956,False,primary,False,52.104,"LINESTRING (-98.3904463 34.6091335, -98.3904567 34.608665)",US 281 Business,Northwest 2nd Street,
911717090,True,primary,False,146.579,"LINESTRING (-98.3904463 34.6091335, -98.3920479 34.609126)",,Southwest Gore Boulevard,
143511956,False,primary,True,128.321,"LINESTRING (-98.3904463 34.6091335, -98.390446 34.6097068, -98.3904513 34.6102875)",US 281 Business,Northwest 2nd Street,
14738614,False,residential,True,51.284,"LINESTRING (-98.3920479 34.609126, -98.392031 34.608665)",,Northwest 3rd Street,
14738614,False,residential,False,128.70999999999998,"LINESTRING (-98.3920479 34.609126, -98.3920469 34.609704, -98.3920428 34.6102835)",,Northwest 3rd Street,
"[911717090, 1057512679]",True,primary,False,144.868,"LINESTRING (-98.3920479 34.609126, -98.3925569 34.6091281, -98.393489 34.609132, -98.3936308 34.6091326)",,Southwest Gore Boulevard,3
911717092,True,primary,False,147.702,"LINESTRING (-98.3936308 34.6091326, -98.3952447 34.6091323)",,Southwest Gore Boulevard,2
14738916,False,residential,False,128.64499999999998,"LINESTRING (-98.3936308 34.6091326, -98.3936353 34.6092504, -98.3936528 34.609707, -98.393637 34.6102891)",,Northwest 4th Street,
911717091,False,residential,True,52.006,"LINESTRING (-98.3936308 34.6091326, -98.3936314 34.6090395, -98.3936338 34.6086649)",,Northwest 4th Street,
1057512681,False,tertiary,True,51.941,"LINESTRING (-98.3952447 34.6091323, -98.3952407 34.6086652)",,Northwest 5th Street,
14736601,False,residential,False,127.69900000000001,"LINESTRING (-98.3952447 34.6091323, -98.3952423 34.6097073, -98.3952476 34.6102807)",,Northwest 5th Street,
314870697,False,residential,False,52.529,"LINESTRING (-98.3936421 34.6079824, -98.393645 34.6075478, -98.3936452 34.60751)",,Southwest 4th Street,
14733401,False,residential,False,30.614,"LINESTRING (-98.3888028 34.6052346, -98.3890466 34.6050461)",,,
14725155,True,unclassified,False,80.905,"LINESTRING (-98.3888028 34.6052346, -98.3889484 34.6052923, -98.3895062 34.6052827, -98.3896243 34.6051885)",,,
14739660,False,residential,True,126.577,"LINESTRING (-98.3888028 34.6052346, -98.3888385 34.6053629, -98.3888492 34.6054535, -98.388827 34.606369)",,Southwest 1st Street,
14740215,False,residential,True,129.17,"LINESTRING (-98.3888028 34.6052346, -98.3887184 34.6052226, -98.387484 34.605202, -98.387393 34.6052)",,Southwest C Avenue,
14733401,False,residential,True,30.614,"LINESTRING (-98.3890466 34.6050461, -98.3888028 34.6052346)",,,
14733403,False,secondary,False,38.342999999999996,"LINESTRING (-98.3890466 34.6050461, -98.388974 34.605003, -98.388879 34.604865, -98.388845 34.604756)",US 281 Business,Southwest 1st Street,
14740212,False,secondary,False,56.986,"LINESTRING (-98.3890466 34.6050461, -98.389191 34.605131, -98.38931 34.605175, -98.3896243 34.6051885)",US 281 Business,Southwest C Avenue,
14734606,False,secondary,False,129.106,"LINESTRING (-98.3904567 34.608665, -98.3904408 34.607504)",US 281 Business,Southwest 2nd Street,
143511956,False,primary,True,52.104,"LINESTRING (-98.3904567 34.608665, -98.3904463 34.6091335)",US 281 Business,Northwest 2nd Street,
911280611,True,primary,False,147.42,"LINESTRING (-98.3904567 34.608665, -98.3888459 34.6086594)",,Southwest Gore Boulevard,
14734606,False,secondary,True,129.106,"LINESTRING (-98.3904408 34.607504, -98.3904567 34.608665)",US 281 Business,Southwest 2nd Street,
14735876,False,residential,False,146.085,"LINESTRING (-98.3904408 34.607504, -98.392037 34.607503)",,Southwest A Avenue,
14735876,False,residential,True,146.964,"LINESTRING (-98.3904408 34.607504, -98.388835 34.607506)",,Southwest A Avenue,
14734606,False,secondary,False,126.115,"LINESTRING (-98.3904408 34.607504, -98.390424 34.606931, -98.39042 34.60637)",US 281 Business,Southwest 2nd Street,
14734606,False,secondary,False,132.849,"LINESTRING (-98.39042 34.60637, -98.3904421 34.6051754)",US 281 Business,Southwest 2nd Street,
14737703,False,residential,False,148.546,"LINESTRING (-98.39042 34.60637, -98.392043 34.606358)",,Southwest B Avenue,
14737703,False,residential,True,145.794,"LINESTRING (-98.39042 34.60637, -98.388827 34.606369)",,Southwest B Avenue,
14734606,False,secondary,True,126.115,"LINESTRING (-98.39042 34.60637, -98.390424 34.606931, -98.3904408 34.607504)",US 281 Business,Southwest 2nd Street,
14734606,False,secondary,True,132.849,"LINESTRING (-98.3904421 34.6051754, -98.39042 34.60637)",US 281 Business,Southwest 2nd Street,
143511993,False,tertiary,False,146.84,"LINESTRING (-98.3904421 34.6051754, -98.3920465 34.605172)",,Southwest C Avenue,
14740212,False,secondary,True,74.862,"LINESTRING (-98.3904421 34.6051754, -98.389878 34.605183, -98.3896243 34.6051885)",US 281 Business,Southwest C Avenue,
14738226,False,residential,True,46.313,"LINESTRING (-98.3859383 34.6114475, -98.385939 34.611031)",,Northeast Larrance Street,
911415934,False,residential,False,11.851,"LINESTRING (-98.3859383 34.6114475, -98.3858088 34.6114475)",,Northeast Bell Avenue,
14735319,False,residential,True,122.112,"LINESTRING (-98.3859383 34.6114475, -98.3863498 34.6114418, -98.3865729 34.6113629, -98.3867311 34.6112857, -98.3868903 34.6112441, -98.3872193 34.6112437)",,Northeast Bell Avenue,
911415934,False,residential,True,11.851,"LINESTRING (-98.3858088 34.6114475, -98.3859383 34.6114475)",,Northeast Bell Avenue,
14738226,False,residential,False,46.313,"LINESTRING (-98.385939 34.611031, -98.3859383 34.6114475)",,Northeast Larrance Street,
14738226,False,residential,True,63.049,"LINESTRING (-98.385939 34.611031, -98.385935 34.610464)",,Northeast Larrance Street,
"[14736795, 14734717]",False,residential,"[False, True]",477.837,"LINESTRING (-98.385939 34.611031, -98.383829 34.611016, -98.383688 34.610986, -98.383572 34.610893, -98.383526 34.610733, -98.38355 34.610627, -98.383633 34.610511, -98.383862 34.610463, -98.385935 34.610464)",,"['Northeast Arlington Drive', 'Northeast Bell Avenue']",
14735319,False,residential,False,122.11200000000001,"LINESTRING (-98.3872193 34.6112437, -98.3868903 34.6112441, -98.3867311 34.6112857, -98.3865729 34.6113629, -98.3863498 34.6114418, -98.3859383 34.6114475)",,Northeast Bell Avenue,
14737264,False,residential,False,95.07300000000001,"LINESTRING (-98.3872193 34.6112437, -98.3881796 34.6112509, -98.3882579 34.6112558)",,Northwest Bell Avenue,
14740560,False,tertiary,True,233.437,"LINESTRING (-98.3872193 34.6112437, -98.3872274 34.6108287, -98.3872968 34.6102884, -98.3873088 34.6096902, -98.3873082 34.6091475)",,North Railroad Street,
911280611,True,primary,False,146.687,"LINESTRING (-98.3936338 34.6086649, -98.3931017 34.6086649, -98.3927495 34.6086649, -98.392031 34.608665)",,Southwest Gore Boulevard,
911717091,False,residential,False,52.006,"LINESTRING (-98.3936338 34.6086649, -98.3936314 34.6090395, -98.3936308 34.6091326)",,Northwest 4th Street,
14735876,False,residential,True,147.185,"LINESTRING (-98.3936452 34.60751, -98.392037 34.607503)",,Southwest A Avenue,
314870697,False,residential,False,127.363,"LINESTRING (-98.3936452 34.60751, -98.3936495 34.6063646)",,Southwest 4th Street,
314870697,False,residential,True,52.529,"LINESTRING (-98.3936452 34.60751, -98.393645 34.6075478, -98.3936421 34.6079824)",,Southwest 4th Street,
314870697,False,residential,True,127.363,"LINESTRING (-98.3936495 34.6063646, -98.3936452 34.60751)",,Southwest 4th Street,
911280578,False,tertiary,False,145.529,"LINESTRING (-98.3936495 34.6063646, -98.3944801 34.6063655, -98.3952396 34.6063664)",,Southwest B Avenue,3
911280580,False,residential,False,131.801,"LINESTRING (-98.3936495 34.6063646, -98.3936462 34.6057965, -98.3936454 34.6056535, -98.3936436 34.6053384, -98.3936427 34.6051793)",,Southwest 4th Street,
911280580,False,residential,True,131.801,"LINESTRING (-98.3936427 34.6051793, -98.3936436 34.6053384, -98.3936454 34.6056535, -98.3936462 34.6057965, -98.3936495 34.6063646)",,Southwest 4th Street,
"[1057512616, 911717089, 1057512617]",False,tertiary,False,146.32,"LINESTRING (-98.3936427 34.6051793, -98.3937894 34.6051799, -98.394185 34.6051816, -98.3944693 34.6051828, -98.3947349 34.605184, -98.3950701 34.6051854, -98.3952414 34.6051857)",,Southwest C Avenue,5
"[143511993, 1057512619]",False,tertiary,True,146.091,"LINESTRING (-98.3936427 34.6051793, -98.3934689 34.6051785, -98.3931336 34.605177, -98.3920465 34.605172)",,Southwest C Avenue,5
14735876,False,residential,False,146.964,"LINESTRING (-98.388835 34.607506, -98.3904408 34.607504)",,Southwest A Avenue,
14739660,False,residential,True,128.256,"LINESTRING (-98.388835 34.607506, -98.3888459 34.6086594)",,Southwest 1st Street,
"[14736394, 14735876]",False,residential,"[False, True]",136.823,"LINESTRING (-98.388835 34.607506, -98.387465 34.607507, -98.38734 34.607507)",,"['Southwest A Avenue', 'Southeast A Avenue']",
14739660,False,residential,False,126.431,"LINESTRING (-98.388835 34.607506, -98.388831 34.606927, -98.388827 34.606369)",,Southwest 1st Street,
14735876,False,residential,False,147.185,"LINESTRING (-98.392037 34.607503, -98.3936452 34.60751)",,Southwest A Avenue,
14735876,False,residential,True,146.085,"LINESTRING (-98.392037 34.607503, -98.3904408 34.607504)",,Southwest A Avenue,
14738516,False,residential,False,127.32,"LINESTRING (-98.392037 34.607503, -98.392043 34.606358)",,Southwest 3rd Street,
14738516,False,residential,True,129.20999999999998,"LINESTRING (-98.392037 34.607503, -98.3920341 34.6080623, -98.3920325 34.6083659, -98.392031 34.608665)",,Southwest 3rd Street,
911280579,False,tertiary,False,126.985,"LINESTRING (-98.3952374 34.6075084, -98.3952372 34.607425, -98.3952396 34.6063664)",,Southwest 5th Street,
911280579,False,tertiary,True,128.631,"LINESTRING (-98.3952374 34.6075084, -98.3952387 34.607965, -98.3952391 34.6080931, -98.3952407 34.6086652)",,Southwest 5th Street,
14736088,False,residential,False,145.651,"LINESTRING (-98.3904513 34.6102875, -98.3920428 34.6102835)",,Northwest Arlington Avenue,
143511956,False,primary,False,128.321,"LINESTRING (-98.3904513 34.6102875, -98.390446 34.6097068, -98.3904463 34.6091335)",US 281 Business,Northwest 2nd Street,
143511956,False,primary,True,130.055,"LINESTRING (-98.3904513 34.6102875, -98.3904502 34.610864, -98.3904549 34.6114571)",US 281 Business,Northwest 2nd Street,
14736088,False,residential,False,145.898,"LINESTRING (-98.3920428 34.6102835, -98.393637 34.6102891)",,Northwest Arlington Avenue,
14736088,False,residential,True,145.651,"LINESTRING (-98.3920428 34.6102835, -98.3904513 34.6102875)",,Northwest Arlington Avenue,
14738614,False,residential,False,129.966,"LINESTRING (-98.3920428 34.6102835, -98.3920398 34.6108602, -98.3920379 34.6114523)",,Northwest 3rd Street,
14738614,False,residential,True,128.70999999999998,"LINESTRING (-98.3920428 34.6102835, -98.3920469 34.609704, -98.3920479 34.609126)",,Northwest 3rd Street,
14736088,False,residential,False,147.401,"LINESTRING (-98.393637 34.6102891, -98.3952476 34.6102807)",,Northwest Arlington Avenue,
14736088,False,residential,True,145.898,"LINESTRING (-98.393637 34.6102891, -98.3920428 34.6102835)",,Northwest Arlington Avenue,
14738916,False,residential,False,129.34300000000002,"LINESTRING (-98.393637 34.6102891, -98.3936333 34.6108618, -98.3936365 34.6114523)",,Northwest 4th Street,
14738916,False,residential,True,128.64499999999998,"LINESTRING (-98.393637 34.6102891, -98.3936528 34.609707, -98.3936353 34.6092504, -98.3936308 34.6091326)",,Northwest 4th Street,
14736088,False,residential,True,147.401,"LINESTRING (-98.3952476 34.6102807, -98.393637 34.6102891)",,Northwest Arlington Avenue,
14736601,False,residential,False,129.928,"LINESTRING (-98.3952476 34.6102807, -98.3952506 34.6108542, -98.3952338 34.611449)",,Northwest 5th Street,
14736601,False,residential,True,127.69900000000001,"LINESTRING (-98.3952476 34.6102807, -98.3952423 34.6097073, -98.3952447 34.6091323)",,Northwest 5th Street,
14738325,False,tertiary,True,148.508,"LINESTRING (-98.38734 34.607507, -98.3873248 34.6088425)",,South Railroad Street,
"[14736394, 14735876]",False,residential,"[False, True]",136.823,"LINESTRING (-98.38734 34.607507, -98.387465 34.607507, -98.388835 34.607506)",,"['Southwest A Avenue', 'Southeast A Avenue']",
14738325,False,tertiary,False,127.22999999999999,"LINESTRING (-98.38734 34.607507, -98.387353 34.606941, -98.387366 34.606363)",,South Railroad Street,
911280612,True,primary,False,147.062,"LINESTRING (-98.3952407 34.6086652, -98.3936338 34.6086649)",,Southwest Gore Boulevard,
1057512681,False,tertiary,False,51.941,"LINESTRING (-98.3952407 34.6086652, -98.3952447 34.6091323)",,Northwest 5th Street,
911280579,False,tertiary,False,128.631,"LINESTRING (-98.3952407 34.6086652, -98.3952391 34.6080931, -98.3952387 34.607965, -98.3952374 34.6075084)",,Southwest 5th Street,
14737264,False,residential,True,146.179,"LINESTRING (-98.3952338 34.611449, -98.3936365 34.6114523)",,Northwest Bell Avenue,
14736601,False,residential,False,127.82900000000001,"LINESTRING (-98.3952338 34.611449, -98.3952446 34.6120116, -98.3952387 34.6125985)",,Northwest 5th Street,
14736601,False,residential,True,129.928,"LINESTRING (-98.3952338 34.611449, -98.3952506 34.6108542, -98.3952476 34.6102807)",,Northwest 5th Street,
14740766,False,residential,True,146.598,"LINESTRING (-98.3952387 34.6125985, -98.3936368 34.6125966)",,Northwest Columbia Avenue,
14736601,False,residential,True,127.82900000000001,"LINESTRING (-98.3952387 34.6125985, -98.3952446 34.6120116, -98.3952338 34.611449)",,Northwest 5th Street,
14738226,False,residential,True,149.629,"LINESTRING (-98.385936 34.6101656, -98.385923 34.60882)",,Northeast Larrance Street,
14738226,False,residential,False,33.185,"LINESTRING (-98.385936 34.6101656, -98.385933 34.610291, -98.385935 34.610464)",,Northeast Larrance Street,
14738226,False,residential,False,63.049,"LINESTRING (-98.385935 34.610464, -98.385939 34.611031)",,Northeast Larrance Street,
"[14736795, 14734717]",False,residential,"[False, True]",477.837,"LINESTRING (-98.385935 34.610464, -98.383862 34.610463, -98.383633 34.610511, -98.38355 34.610627, -98.383526 34.610733, -98.383572 34.610893, -98.383688 34.610986, -98.383829 34.611016, -98.385939 34.611031)",,"['Northeast Arlington Drive', 'Northeast Bell Avenue']",
14738226,False,residential,True,33.185,"LINESTRING (-98.385935 34.610464, -98.385933 34.610291, -98.385936 34.6101656)",,Northeast Larrance Street,
14738226,False,residential,False,149.629,"LINESTRING (-98.385923 34.60882, -98.385936 34.6101656)",,Northeast Larrance Street,
911415935,False,primary,True,22.54,"LINESTRING (-98.385923 34.60882, -98.386168 34.6088407)",,East Gore Boulevard,
911415935,False,primary,False,22.54,"LINESTRING (-98.386168 34.6088407, -98.385923 34.60882)",,East Gore Boulevard,
911415935,False,primary,True,8.417,"LINESTRING (-98.386168 34.6088407, -98.3862591 34.6088511)",,East Gore Boulevard,
14740068,False,residential,False,276.31100000000004,"LINESTRING (-98.386168 34.6088407, -98.386193 34.607276, -98.386208 34.606356)",,Southeast Larrance Street,
14738325,False,tertiary,False,148.508,"LINESTRING (-98.3873248 34.6088425, -98.38734 34.607507)",,South Railroad Street,
14740560,False,tertiary,False,33.949,"LINESTRING (-98.3873248 34.6088425, -98.3873082 34.6091475)",,North Railroad Street,
180337685,True,primary,False,97.559,"LINESTRING (-98.3873248 34.6088425, -98.386895 34.6088367, -98.3862591 34.6088511)",,East Gore Boulevard,
14737264,False,residential,False,144.871,"LINESTRING (-98.3904549 34.6114571, -98.3920379 34.6114523)",,Northwest Bell Avenue,
14737264,False,residential,True,213.86600000000004,"LINESTRING (-98.3904549 34.6114571, -98.3901558 34.6114632, -98.3900182 34.6114667, -98.389919 34.6115031, -98.3898471 34.6115349, -98.3898117 34.6115506, -98.3897004 34.6115605, -98.3892752 34.6115638, -98.3889745 34.6115552, -98.3888863 34.611544, -98.3888018 34.6115241, -98.3887146 34.6114777, -98.3885551 34.6113431, -98.3884384 34.6112824, -98.3883398 34.611261, -98.3882579 34.6112558)",,Northwest Bell Avenue,
143511956,False,primary,False,130.055,"LINESTRING (-98.3904549 34.6114571, -98.3904502 34.610864, -98.3904513 34.6102875)",US 281 Business,Northwest 2nd Street,
143511956,False,primary,True,126.599,"LINESTRING (-98.3904549 34.6114571, -98.3904586 34.612005, -98.3904525 34.6125956)",US 281 Business,Northwest 2nd Street,
14737264,False,residential,False,146.298,"LINESTRING (-98.3920379 34.6114523, -98.3936365 34.6114523)",,Northwest Bell Avenue,
14737264,False,residential,True,144.871,"LINESTRING (-98.3920379 34.6114523, -98.3904549 34.6114571)",,Northwest Bell Avenue,
14738614,False,residential,False,127.10900000000001,"LINESTRING (-98.3920379 34.6114523, -98.3920428 34.612009, -98.392042 34.6125954)",,Northwest 3rd Street,
14738614,False,residential,True,129.966,"LINESTRING (-98.3920379 34.6114523, -98.3920398 34.6108602, -98.3920428 34.6102835)",,Northwest 3rd Street,
14737264,False,residential,False,146.179,"LINESTRING (-98.3936365 34.6114523, -98.3952338 34.611449)",,Northwest Bell Avenue,
14737264,False,residential,True,146.298,"LINESTRING (-98.3936365 34.6114523, -98.3920379 34.6114523)",,Northwest Bell Avenue,
14738916,False,residential,False,127.241,"LINESTRING (-98.3936365 34.6114523, -98.3936398 34.612011, -98.3936368 34.6125966)",,Northwest 4th Street,
14738916,False,residential,True,129.34300000000002,"LINESTRING (-98.3936365 34.6114523, -98.3936333 34.6108618, -98.393637 34.6102891)",,Northwest 4th Street,
14738325,False,tertiary,False,129.343,"LINESTRING (-98.387366 34.606363, -98.387393 34.6052)",,South Railroad Street,
14737703,False,residential,False,133.715,"LINESTRING (-98.387366 34.606363, -98.387432 34.606363, -98.388827 34.606369)",,Southwest B Avenue,
14738110,False,residential,False,105.985,"LINESTRING (-98.387366 34.606363, -98.386895 34.606361, -98.386503 34.606358, -98.386208 34.606356)",,Southeast B Avenue,
14738325,False,tertiary,True,127.22999999999999,"LINESTRING (-98.387366 34.606363, -98.387353 34.606941, -98.38734 34.607507)",,South Railroad Street,
14737703,False,residential,False,145.794,"LINESTRING (-98.388827 34.606369, -98.39042 34.60637)",,Southwest B Avenue,
14737703,False,residential,True,133.715,"LINESTRING (-98.388827 34.606369, -98.387432 34.606363, -98.387366 34.606363)",,Southwest B Avenue,
14739660,False,residential,False,126.577,"LINESTRING (-98.388827 34.606369, -98.3888492 34.6054535, -98.3888385 34.6053629, -98.3888028 34.6052346)",,Southwest 1st Street,
14739660,False,residential,True,126.431,"LINESTRING (-98.388827 34.606369, -98.388831 34.606927, -98.388835 34.607506)",,Southwest 1st Street,
14737703,False,residential,False,13.822,"LINESTRING (-98.392043 34.606358, -98.392194 34.606356)",,Southwest B Avenue,
14737703,False,residential,True,148.546,"LINESTRING (-98.392043 34.606358, -98.39042 34.60637)",,Southwest B Avenue,
14738516,False,residential,True,127.32,"LINESTRING (-98.392043 34.606358, -98.392037 34.607503)",,Southwest 3rd Street,
14738516,False,residential,False,131.88,"LINESTRING (-98.392043 34.606358, -98.392049 34.605406, -98.3920465 34.605172)",,Southwest 3rd Street,
14737703,False,residential,True,13.822,"LINESTRING (-98.392194 34.606356, -98.392043 34.606358)",,Southwest B Avenue,
911280578,False,tertiary,True,145.529,"LINESTRING (-98.3952396 34.6063664, -98.3944801 34.6063655, -98.3936495 34.6063646)",,Southwest B Avenue,3
911280579,False,tertiary,True,126.985,"LINESTRING (-98.3952396 34.6063664, -98.3952372 34.607425, -98.3952374 34.6075084)",,Southwest 5th Street,
911717088,False,tertiary,False,131.317,"LINESTRING (-98.3952396 34.6063664, -98.395246 34.6057937, -98.3952515 34.605345, -98.3952414 34.6051857)",,Southwest 5th Street,2
14740766,False,residential,False,145.463,"LINESTRING (-98.3904525 34.6125956, -98.392042 34.6125954)",,Northwest Columbia Avenue,
143511956,False,primary,False,126.599,"LINESTRING (-98.3904525 34.6125956, -98.3904586 34.612005, -98.3904549 34.6114571)",US 281 Business,Northwest 2nd Street,
14738110,False,residential,True,105.985,"LINESTRING (-98.386208 34.606356, -98.386503 34.606358, -98.386895 34.606361, -98.387366 34.606363)",,Southeast B Avenue,
14740068,False,residential,True,276.31100000000004,"LINESTRING (-98.386208 34.606356, -98.386193 34.607276, -98.386168 34.6088407)",,Southeast Larrance Street,
14738325,False,tertiary,True,129.343,"LINESTRING (-98.387393 34.6052, -98.387366 34.606363)",,South Railroad Street,
14740215,False,residential,False,129.17,"LINESTRING (-98.387393 34.6052, -98.387484 34.605202, -98.3887184 34.6052226, -98.3888028 34.6052346)",,Southwest C Avenue,
14738614,False,residential,False,51.284,"LINESTRING (-98.392031 34.608665, -98.3920479 34.609126)",,Northwest 3rd Street,
911280611,True,primary,False,144.079,"LINESTRING (-98.392031 34.608665, -98.3904567 34.608665)",,Southwest Gore Boulevard,
14738516,False,residential,False,129.21,"LINESTRING (-98.392031 34.608665, -98.3920325 34.6083659, -98.3920341 34.6080623, -98.392037 34.607503)",,Southwest 3rd Street,
143511993,False,tertiary,True,146.84,"LINESTRING (-98.3920465 34.605172, -98.3904421 34.6051754)",,Southwest C Avenue,
14738516,False,residential,True,131.88,"LINESTRING (-98.3920465 34.605172, -98.392049 34.605406, -98.392043 34.606358)",,Southwest 3rd Street,
"[143511993, 1057512619]",False,tertiary,False,146.091,"LINESTRING (-98.3920465 34.605172, -98.3931336 34.605177, -98.3934689 34.6051785, -98.3936427 34.6051793)",,Southwest C Avenue,5
14740766,False,residential,False,145.948,"LINESTRING (-98.392042 34.6125954, -98.3936368 34.6125966)",,Northwest Columbia Avenue,
14740766,False,residential,True,145.463,"LINESTRING (-98.392042 34.6125954, -98.3904525 34.6125956)",,Northwest Columbia Avenue,
14738614,False,residential,True,127.10900000000001,"LINESTRING (-98.392042 34.6125954, -98.3920428 34.612009, -98.3920379 34.6114523)",,Northwest 3rd Street,
14740766,False,residential,False,146.598,"LINESTRING (-98.3936368 34.6125966, -98.3952387 34.6125985)",,Northwest Columbia Avenue,
14740766,False,residential,True,145.948,"LINESTRING (-98.3936368 34.6125966, -98.392042 34.6125954)",,Northwest Columbia Avenue,
14738916,False,residential,True,127.241,"LINESTRING (-98.3936368 34.6125966, -98.3936398 34.612011, -98.3936365 34.6114523)",,Northwest 4th Street,
14739660,False,residential,False,128.256,"LINESTRING (-98.3888459 34.6086594, -98.388835 34.607506)",,Southwest 1st Street,
424983943,False,residential,False,55.743,"LINESTRING (-98.3888459 34.6086594, -98.3888489 34.6091607)",,Northwest 1st Street,
911280611,True,primary,False,141.386,"LINESTRING (-98.3888459 34.6086594, -98.3883497 34.6086794, -98.3881753 34.6087121, -98.387653 34.6088259, -98.3874354 34.6088401, -98.3873248 34.6088425)",,Southwest Gore Boulevard,
911717088,False,tertiary,True,131.317,"LINESTRING (-98.3952414 34.6051857, -98.3952515 34.605345, -98.395246 34.6057937, -98.3952396 34.6063664)",,Southwest 5th Street,2
"[1057512616, 1057512617, 911717089]",False,tertiary,True,146.32,"LINESTRING (-98.3952414 34.6051857, -98.3950701 34.6051854, -98.3947349 34.605184, -98.3944693 34.6051828, -98.394185 34.6051816, -98.3937894 34.6051799, -98.3936427 34.6051793)",,Southwest C Avenue,5
14737264,False,residential,False,213.86599999999999,"LINESTRING (-98.3882579 34.6112558, -98.3883398 34.611261, -98.3884384 34.6112824, -98.3885551 34.6113431, -98.3887146 34.6114777, -98.3888018 34.6115241, -98.3888863 34.611544, -98.3889745 34.6115552, -98.3892752 34.6115638, -98.3897004 34.6115605, -98.3898117 34.6115506, -98.3898471 34.6115349, -98.389919 34.6115031, -98.3900182 34.6114667, -98.3901558 34.6114632, -98.3904549 34.6114571)",,Northwest Bell Avenue,
14737264,False,residential,True,95.07300000000001,"LINESTRING (-98.3882579 34.6112558, -98.3881796 34.6112509, -98.3872193 34.6112437)",,Northwest Bell Avenue,
569448981,False,residential,False,248.45199999999997,"LINESTRING (-98.3882579 34.6112558, -98.3882707 34.6110925, -98.3882882 34.6109965, -98.3883861 34.6108044, -98.3884008 34.6107106, -98.3883995 34.6106433, -98.3883978 34.6104383, -98.3883968 34.6103121, -98.3884075 34.6101974, -98.3884357 34.6101234, -98.388484 34.6100517, -98.3885483 34.6099888, -98.3886744 34.609896, -98.3887267 34.6098475, -98.3887804 34.6097945, -98.3888233 34.6097106, -98.3888447 34.6096046, -98.3888489 34.6091607)",,Northwest 1st Street,
