osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,name,geometry
966314541,2,US 319;US 441;GA 31,trunk,55 mph,False,False,59.043,,"LINESTRING (-82.9416171 32.4265878, -82.9417415 32.4271083)"
354008083,2,,tertiary,,False,True,44.550000000000004,Doyle Taylor Road,"LINESTRING (-82.9416171 32.4265878, -82.9416917 32.4265872, -82.9418562 32.4265923, -82.9420206 32.4265842, -82.9420883 32.4265668)"
966314542,2,US 319;US 441;GA 31;GA 117,trunk,55 mph,False,True,68.111,,"LINESTRING (-82.9418811 32.4277094, -82.9417415 32.4271083)"
354008080,1,GA 117,trunk_link,,True,False,92.84100000000001,,"LINESTRING (-82.9418811 32.4277094, -82.9419341 32.4271898, -82.9419948 32.4268806)"
966314543,2,GA 117,primary,55 mph,False,False,35.98,,"LINESTRING (-82.9420883 32.4265668, -82.9419948 32.4268806)"
354008083,2,,tertiary,,False,False,44.550000000000004,Doyle Taylor Road,"LINESTRING (-82.9420883 32.4265668, -82.9420206 32.4265842, -82.9418562 32.4265923, -82.9416917 32.4265872, -82.9416171 32.4265878)"
966314543,2,GA 117,primary,55 mph,False,True,35.98,,"LINESTRING (-82.9419948 32.4268806, -82.9420883 32.4265668)"
354008082,1,GA 117,primary,55 mph,True,False,35.256,,"LINESTRING (-82.9419948 32.4268806, -82.9418825 32.42701, -82.9418184 32.427072, -82.9417415 32.4271083)"
966314541,2,US 319;US 441;GA 31,trunk,55 mph,False,True,59.043,,"LINESTRING (-82.9417415 32.4271083, -82.9416171 32.4265878)"
966314542,2,US 319;US 441;GA 31;GA 117,trunk,55 mph,False,False,68.111,,"LINESTRING (-82.9417415 32.4271083, -82.9418811 32.4277094)"
