osmid,bridge,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,junction,name,access
47026379,,True,1,,residential,,False,113.89899999999999,"LINESTRING (-81.3767704 28.5446291, -81.3767617 28.5441026, -81.3767552 28.543705, -81.3767548 28.5436812, -81.3767546 28.5436548, -81.3767457 28.5436055)",,Palmetto Avenue,
11179409,,False,2,,residential,,False,117.074,"LINESTRING (-81.3767539 28.5456799, -81.3767721 28.5455955, -81.3767786 28.5455655, -81.3767775 28.5454386, -81.3767757 28.5452371, -81.3767747 28.5451205, -81.3767732 28.5449503, -81.3767704 28.5446291)",,Palmetto Avenue,
215671208,,False,4,FL 526,secondary,30 mph,False,79.02499999999999,"LINESTRING (-81.3767539 28.5456799, -81.3765766 28.5456814, -81.3764653 28.5456823, -81.3760217 28.5456861, -81.3759449 28.5456868)",,Robinson Street,
995442561,,False,4,FL 526,secondary,30 mph,True,69.576,"LINESTRING (-81.3767539 28.5456799, -81.3769407 28.5456792, -81.3774124 28.5456774, -81.3774662 28.545678)",,Robinson Street,
74098641,,True,3,FL 527,primary,25 mph,False,105.44500000000001,"LINESTRING (-81.3790292 28.5413143, -81.3790284 28.5412602, -81.379018 28.5404805, -81.3790197 28.5404185, -81.3790208 28.5403661)",,South Orange Avenue,
"[215671206, 213546047]",,False,2,,unclassified,,True,264.011,"LINESTRING (-81.3790292 28.5413143, -81.379116 28.5413133, -81.3795664 28.541308, -81.3797564 28.5413058, -81.3803471 28.5412988, -81.3806702 28.541295, -81.3807783 28.5412938, -81.3808192 28.5412942, -81.3808744 28.5412947, -81.3813724 28.5412875, -81.3816394 28.5412837, -81.3817317 28.5412824)",,Pine Street,
"[11203589, 67596637, 67596638]",,False,2,,residential,,True,105.41800000000003,"LINESTRING (-81.3780154 28.5413208, -81.3780154 28.5412735, -81.3780154 28.5412483, -81.3780133 28.541046, -81.3780128 28.5409636, -81.3780107 28.5406514, -81.3780104 28.5406019, -81.3780094 28.5404652, -81.3780093 28.5404426, -81.3780087 28.5404175, -81.3780077 28.5403728)",,Court Avenue,
213546030,,False,2,,residential,,False,92.42899999999999,"LINESTRING (-81.3780154 28.5413208, -81.3780162 28.5413699, -81.3780168 28.541401, -81.3780213 28.5416673, -81.3780224 28.5417324, -81.3780282 28.5420705, -81.3780299 28.5420992, -81.3780302 28.5421519)",,Court Avenue,
213546046,,True,1,,residential,,False,99.032,"LINESTRING (-81.3780154 28.5413208, -81.3780723 28.5413205, -81.3789499 28.5413148, -81.3790292 28.5413143)",,Pine Street,
1000786790,,True,1,,residential,,False,4.025,"LINESTRING (-81.3774085 28.5413258, -81.3774497 28.541325)",,Pine Street,
1000786791,,True,1,,residential,,False,91.71500000000002,"LINESTRING (-81.3774085 28.5413258, -81.3774134 28.5413812, -81.3774171 28.5414231, -81.3774188 28.541547, -81.3774257 28.5420672, -81.3774224 28.5421024, -81.377418 28.54215)",,Magnolia Avenue,
11181663,,True,1,,residential,,False,149.15200000000002,"LINESTRING (-81.3758817 28.5413424, -81.3759728 28.5413414, -81.3763955 28.5413368, -81.3767463 28.541333, -81.3769508 28.5413308, -81.3770627 28.5413295, -81.3773693 28.5413262, -81.3774085 28.5413258)",,Pine Street,
"[1109277585, 1109277587]",,True,3,FL 527,primary,30 mph,False,93.976,"LINESTRING (-81.3758817 28.5413424, -81.3758824 28.5414048, -81.3758895 28.5419666, -81.3758915 28.5421146, -81.3758922 28.5421875)",,Rosalind Avenue,
209116832,,False,2,,tertiary,,False,7.707,"LINESTRING (-81.380158 28.5383761, -81.3801569 28.5384454)",,Boone Avenue,
73974974,,True,1,,primary,,False,124.01099999999998,"LINESTRING (-81.380158 28.5383761, -81.3799947 28.5383705, -81.379969 28.5383696, -81.3795364 28.5383688, -81.379461 28.5383652, -81.379402 28.5383596, -81.3793503 28.5383502, -81.3792531 28.538327, -81.3791992 28.5383157, -81.3791458 28.5383072, -81.3791015 28.5383035, -81.3790621 28.5383023, -81.3790191 28.538301, -81.3788964 28.5382973)",,West South Street,
"[1095474201, 11204339, 127605054]",,False,2,,residential,,"[False, True]",189.14299999999997,"LINESTRING (-81.3790781 28.5446262, -81.3791779 28.5446348, -81.3792394 28.5446427, -81.3798637 28.5446377, -81.3800916 28.5446353, -81.3803485 28.5446083, -81.3804561 28.5446076, -81.3805356 28.5446104, -81.380606 28.5446178, -81.3806813 28.5446294, -81.3807265 28.5446376, -81.3808129 28.5446696, -81.3808548 28.5446838, -81.3808881 28.5446973, -81.3809859 28.5447353)",,Jefferson Street,
11204339,,False,2,,residential,,True,150.08100000000002,"LINESTRING (-81.3790781 28.5446262, -81.3789862 28.544617, -81.3789296 28.544611, -81.3785487 28.5446138, -81.3783543 28.5446153, -81.3783127 28.5446156, -81.378225 28.5446163, -81.3782053 28.5446164, -81.3779835 28.5446176, -81.3776172 28.5446197, -81.3775427 28.5446211)",,Jefferson Street,
47528851,,True,3,FL 527,primary,25 mph,False,118.586,"LINESTRING (-81.3790781 28.5446262, -81.379074 28.5445507, -81.3790719 28.5445152, -81.3790633 28.5436169, -81.3790627 28.5435599)",,North Orange Avenue,
11197189,,False,2,,tertiary,,False,74.244,"LINESTRING (-81.3790627 28.5435599, -81.3789863 28.5435608, -81.3784576 28.5435675, -81.3783027 28.5435693)",,Washington Street,
47528851,,True,3,FL 527,primary,25 mph,False,161.276,"LINESTRING (-81.3790627 28.5435599, -81.3790615 28.5434753, -81.3790576 28.54264, -81.3790401 28.542191, -81.3790392 28.5421453, -81.3790389 28.5421098)",,North Orange Avenue,
"[135787592, 1095474203]",,False,3,,tertiary,,False,195.25099999999998,"LINESTRING (-81.3790627 28.5435599, -81.3791511 28.543559, -81.379517 28.5435549, -81.3796987 28.543553, -81.3798355 28.5435515, -81.3802995 28.5435464, -81.3804074 28.5435452, -81.3804441 28.5435486, -81.3804787 28.5435549, -81.3805235 28.5435672, -81.3805615 28.5435794, -81.3805983 28.543594, -81.3806336 28.5436138, -81.3806881 28.5436514, -81.3807999 28.5437322, -81.3808423 28.543762, -81.380913 28.5438111, -81.3809581 28.5438367)",,Washington Street,
11193647,,False,4,FL 526,secondary,30 mph,False,147.729,"LINESTRING (-81.379096 28.5456822, -81.3789343 28.5456814, -81.3786265 28.5456808, -81.3782695 28.5456793, -81.3776161 28.5456799, -81.3775836 28.5456792)",,Robinson Street,
80664413,,True,4,FL 527,primary,25 mph,False,117.441,"LINESTRING (-81.379096 28.5456822, -81.3790942 28.5455467, -81.3790831 28.5447203, -81.3790817 28.5446943, -81.3790781 28.5446262)",,North Orange Avenue,
"[947062713, 552931299]",,False,4,FL 526,secondary,30 mph,False,111.60900000000001,"LINESTRING (-81.379096 28.5456822, -81.3792672 28.5456836, -81.3794647 28.5456843, -81.379734 28.5456853, -81.3802386 28.5456871)",,Robinson Street,
44035168,,True,1,,residential,,False,105.17899999999999,"LINESTRING (-81.3773952 28.5403802, -81.377395 28.5403932, -81.3773943 28.5404356, -81.3773938 28.5404643, -81.3774006 28.5412316, -81.3774042 28.5412749, -81.3774085 28.5413258)",,Magnolia Avenue,
"[210328290, 1269965915]",,True,"['3', '2']",,residential,,False,149.111,"LINESTRING (-81.3773952 28.5403802, -81.3773529 28.5403817, -81.3773163 28.540383, -81.3771637 28.5403845, -81.3768465 28.5403889, -81.3767032 28.5403909, -81.3766649 28.5403914, -81.3765427 28.5403931, -81.3764154 28.5403949, -81.3763118 28.5403963, -81.3759646 28.5404012, -81.375869 28.5403984)",,East Church Street,
548603144,,True,,,busway,,False,7.343999999999999,"LINESTRING (-81.3773952 28.5403802, -81.377405 28.540393, -81.377437 28.5404351)",,,no
44035097,,False,2,,residential,,False,71.542,"LINESTRING (-81.3774161 28.5384121, -81.3774021 28.5384662, -81.3773914 28.5385244, -81.3773987 28.5389522, -81.3773963 28.5389784, -81.3773942 28.5390532)",,Magnolia Avenue,
80638274,,True,3,,primary,35 mph,False,34.761,"LINESTRING (-81.3774161 28.5384121, -81.377512 28.5384141, -81.3777719 28.5384111)",,South Street,
"[47025648, 1057521459]",,True,"['4', '3']",,primary,35 mph,False,117.84200000000001,"LINESTRING (-81.3789523 28.5383997, -81.3790863 28.5384028, -81.3792139 28.5384094, -81.379337 28.5384176, -81.3794617 28.538428, -81.3795982 28.5384341, -81.3797891 28.5384339, -81.3798242 28.5384341, -81.3799696 28.5384347, -81.3800007 28.5384358, -81.3801569 28.5384454)",,West South Street,
80664631,,True,3,FL 527,primary,25 mph,False,12.628,"LINESTRING (-81.3789523 28.5383997, -81.3789461 28.5383884, -81.3788964 28.5382973)",,South Orange Avenue,
11192207,,True,1,,residential,,False,99.043,"LINESTRING (-81.3790208 28.5403661, -81.378933 28.540372, -81.3788371 28.5403783, -81.3784746 28.5403851, -81.3780077 28.5403728)",,East Church Street,
74098641,,True,3,FL 527,primary,25 mph,False,148.551,"LINESTRING (-81.3790208 28.5403661, -81.3790227 28.5403035, -81.3790322 28.5398962, -81.3790315 28.5398377, -81.3790306 28.5397677, -81.3790221 28.5390977, -81.3790213 28.5390303)",,South Orange Avenue,
556550800,,False,2,,unclassified,,False,110.512,"LINESTRING (-81.3790208 28.5403661, -81.3791142 28.540365, -81.37993 28.5403536, -81.380152 28.5403505)",,Church Street,
11192207,,True,1,,residential,,False,51.117000000000004,"LINESTRING (-81.3780077 28.5403728, -81.3775751 28.5403737, -81.3775301 28.5403755, -81.3774845 28.5403773)",,East Church Street,
"[67596637, 11203589, 67596638]",,False,2,,residential,,False,105.418,"LINESTRING (-81.3780077 28.5403728, -81.3780087 28.5404175, -81.3780093 28.5404426, -81.3780094 28.5404652, -81.3780104 28.5406019, -81.3780107 28.5406514, -81.3780128 28.5409636, -81.3780133 28.541046, -81.3780154 28.5412483, -81.3780154 28.5412735, -81.3780154 28.5413208)",,Court Avenue,
80664630,,False,2,,residential,,True,146.958,"LINESTRING (-81.375869 28.5403984, -81.375763 28.5403952, -81.3753901 28.540403, -81.375025 28.5404106, -81.3747789 28.5404157, -81.374565 28.5404202, -81.374365 28.5404244)",,East Church Street,
"[1109277583, 1109277584, 1003384495]",,True,3,FL 527,primary,30 mph,False,104.978,"LINESTRING (-81.375869 28.5403984, -81.3758702 28.5404334, -81.3758711 28.5404622, -81.3758789 28.5411103, -81.3758809 28.5412787, -81.3758817 28.5413424)",,Rosalind Avenue,
49846076,,False,2,,tertiary,,False,51.919,"LINESTRING (-81.3780302 28.5421519, -81.3779642 28.5421503, -81.3775542 28.5421501, -81.3774987 28.5421504)",,Central Boulevard,
49846076,,False,2,,tertiary,,True,25.832,"LINESTRING (-81.3780302 28.5421519, -81.3780948 28.5421538, -81.3782946 28.5421518)",,Central Boulevard,
213546030,,False,2,,residential,,True,92.429,"LINESTRING (-81.3780302 28.5421519, -81.3780299 28.5420992, -81.3780282 28.5420705, -81.3780224 28.5417324, -81.3780213 28.5416673, -81.3780168 28.541401, -81.3780162 28.5413699, -81.3780154 28.5413208)",,Court Avenue,
1109277586,,False,2,,tertiary,,True,149.11399999999998,"LINESTRING (-81.3758922 28.5421875, -81.3759874 28.5421838, -81.3765498 28.5421632, -81.3767198 28.5421594, -81.3768568 28.5421567, -81.376887 28.5421561, -81.3773755 28.5421498, -81.377418 28.54215)",,Central Boulevard,
1109277588,,True,3,FL 527,primary,30 mph,False,79.591,"LINESTRING (-81.3758922 28.5421875, -81.3758936 28.542267, -81.3759044 28.5429032)",,Rosalind Avenue,
"[11202155, 127605070]",,True,1,,residential,,False,149.25,"LINESTRING (-81.3759044 28.5429032, -81.3760258 28.5429016, -81.3763178 28.5428978, -81.3764814 28.5428956, -81.3773654 28.5428855, -81.3773874 28.5428853, -81.3774322 28.5428848)",,Wall Street,
"[1109277588, 1109277589]",,True,3,FL 527,primary,30 mph,False,79.167,"LINESTRING (-81.3759044 28.5429032, -81.3759093 28.5433522, -81.3759116 28.5435583, -81.3759139 28.5436151)",,Rosalind Avenue,
"[1109277590, 1003384494]",,True,3,FL 527,primary,30 mph,False,230.38500000000002,"LINESTRING (-81.3759139 28.5436151, -81.3759166 28.5436933, -81.3759281 28.5444136, -81.3759355 28.5448669, -81.3759364 28.5449214, -81.3759439 28.5456003, -81.3759449 28.5456868)",,Rosalind Avenue,
1160435050,,False,2,,tertiary,,True,81.257,"LINESTRING (-81.3759139 28.5436151, -81.375999 28.5436137, -81.3761656 28.5436122, -81.37653 28.543608, -81.3767457 28.5436055)",,Washington Street,
51064594,,True,3,FL 527,primary,25 mph,False,69.522,"LINESTRING (-81.3759449 28.5456868, -81.3759453 28.545764, -81.3759464 28.545983, -81.3759467 28.5460494, -81.375947 28.5461192, -81.3759503 28.5462064, -81.3759569 28.5462669, -81.3759618 28.5463115)",,Rosalind Avenue,
215671208,,False,4,FL 526,secondary,30 mph,True,79.025,"LINESTRING (-81.3759449 28.5456868, -81.3760217 28.5456861, -81.3764653 28.5456823, -81.3765766 28.5456814, -81.3767539 28.5456799)",,Robinson Street,
11195369,,False,2,,residential,,False,7.8,"LINESTRING (-81.3790213 28.5390303, -81.3789415 28.5390327)",,Jackson Street,
80664631,,True,3,FL 527,primary,25 mph,False,71.127,"LINESTRING (-81.3790213 28.5390303, -81.3790202 28.5389669, -81.3790141 28.5386227, -81.3790059 28.5385313, -81.3789919 28.5384824, -81.3789722 28.5384341, -81.3789523 28.5383997)",,South Orange Avenue,
"[11194984, 127605043]",,False,2,,unclassified,,False,100.025,"LINESTRING (-81.3809581 28.5438367, -81.3809725 28.5439311, -81.3809807 28.5443305, -81.380985 28.5446369, -81.3809859 28.5447353)",,Gertrude Avenue,
135787593,,False,3,,tertiary,,False,82.80000000000001,"LINESTRING (-81.3809581 28.5438367, -81.3809907 28.5438507, -81.3810234 28.5438614, -81.3810482 28.543867, -81.3810844 28.5438726, -81.3811268 28.5438759, -81.3812973 28.543877, -81.3814207 28.5438777, -81.3816462 28.5438791, -81.3817963 28.5438573)",,Washington Street,
"[135787592, 1095474203]",,False,3,,tertiary,,True,195.25099999999998,"LINESTRING (-81.3809581 28.5438367, -81.380913 28.5438111, -81.3808423 28.543762, -81.3807999 28.5437322, -81.3806881 28.5436514, -81.3806336 28.5436138, -81.3805983 28.543594, -81.3805615 28.5435794, -81.3805235 28.5435672, -81.3804787 28.5435549, -81.3804441 28.5435486, -81.3804074 28.5435452, -81.3802995 28.5435464, -81.3798355 28.5435515, -81.3796987 28.543553, -81.379517 28.5435549, -81.3791511 28.543559, -81.3790627 28.5435599)",,Washington Street,
"[11194984, 127605043]",,False,2,,unclassified,,True,100.02499999999999,"LINESTRING (-81.3809859 28.5447353, -81.380985 28.5446369, -81.3809807 28.5443305, -81.3809725 28.5439311, -81.3809581 28.5438367)",,Gertrude Avenue,
"[553326108, 127605053, 127605055]",,False,2,,residential,,False,80.95100000000001,"LINESTRING (-81.3809859 28.5447353, -81.3810463 28.5447563, -81.3810888 28.5447641, -81.381122 28.544766, -81.3815985 28.5447784, -81.3817538 28.5447831, -81.3818088 28.544784)",,Jefferson Street,
"[1095474201, 11204339, 127605054]",,False,2,,residential,,"[False, True]",189.14299999999997,"LINESTRING (-81.3809859 28.5447353, -81.3808881 28.5446973, -81.3808548 28.5446838, -81.3808129 28.5446696, -81.3807265 28.5446376, -81.3806813 28.5446294, -81.380606 28.5446178, -81.3805356 28.5446104, -81.3804561 28.5446076, -81.3803485 28.5446083, -81.3800916 28.5446353, -81.3798637 28.5446377, -81.3792394 28.5446427, -81.3791779 28.5446348, -81.3790781 28.5446262)",,Jefferson Street,
44034904,,True,3,FL 526,secondary,30 mph,False,103.05799999999999,"LINESTRING (-81.3817963 28.5438573, -81.3818017 28.5439777, -81.3818066 28.5443287, -81.3818088 28.544784)",,Garland Avenue,
135787593,,False,3,,tertiary,,True,82.80000000000003,"LINESTRING (-81.3817963 28.5438573, -81.3816462 28.5438791, -81.3814207 28.5438777, -81.3812973 28.543877, -81.3811268 28.5438759, -81.3810844 28.5438726, -81.3810482 28.543867, -81.3810234 28.5438614, -81.3809907 28.5438507, -81.3809581 28.5438367)",,Washington Street,
209298336,,True,2,,tertiary,30 mph,False,108.411,"LINESTRING (-81.3817963 28.5438573, -81.3819428 28.5438972, -81.3827786 28.5438998, -81.3828905 28.5438601)",,Washington Street,
"[553326108, 127605053, 127605055]",,False,2,,residential,,True,80.95100000000001,"LINESTRING (-81.3818088 28.544784, -81.3817538 28.5447831, -81.3815985 28.5447784, -81.381122 28.544766, -81.3810888 28.5447641, -81.3810463 28.5447563, -81.3809859 28.5447353)",,Jefferson Street,
"[1121720105, 75447711]",,True,"['4', '3']",FL 526,secondary,30 mph,False,102.406,"LINESTRING (-81.3818088 28.544784, -81.3818093 28.5448627, -81.3818395 28.5451541, -81.3818575 28.5453276, -81.3818775 28.5455954, -81.381886 28.5457022)",,Garland Avenue,
47026124,,False,,,residential,,False,146.27499999999998,"LINESTRING (-81.3758453 28.5390716, -81.3757538 28.5390735, -81.3749599 28.539092, -81.3748237 28.5390952, -81.3745509 28.5391016, -81.3744331 28.5391043, -81.3743484 28.5391063)",,Jackson Street,
215795047,,True,3,FL 527,primary,30 mph,False,147.553,"LINESTRING (-81.3758453 28.5390716, -81.3758465 28.5391421, -81.3758664 28.5403198, -81.375869 28.5403984)",,Rosalind Avenue,
548603140,,False,2,,residential,,True,151.33,"LINESTRING (-81.3758453 28.5390716, -81.3759569 28.5390692, -81.3761449 28.5390653, -81.3766302 28.539055, -81.3766967 28.5390545, -81.3769172 28.5390528, -81.3773032 28.5390511, -81.3773392 28.5390519, -81.3773942 28.5390532)",,Jackson Street,
11196509,,False,,,residential,,False,146.575,"LINESTRING (-81.3743484 28.5391063, -81.3743493 28.5391759, -81.3743523 28.5394108, -81.3743567 28.539766, -81.3743584 28.539895, -81.3743636 28.5403144, -81.3743641 28.5403517, -81.374365 28.5404244)",,Liberty Avenue,
11196509,,False,,,residential,,True,74.28599999999999,"LINESTRING (-81.3743484 28.5391063, -81.3743471 28.53903, -81.3743445 28.5388806, -81.3743405 28.5386485, -81.3743381 28.5385087, -81.3743368 28.5384383)",,Liberty Avenue,
47026124,,False,,,residential,,True,146.275,"LINESTRING (-81.3743484 28.5391063, -81.3744331 28.5391043, -81.3745509 28.5391016, -81.3748237 28.5390952, -81.3749599 28.539092, -81.3757538 28.5390735, -81.3758453 28.5390716)",,Jackson Street,
11196509,,False,,,residential,,False,74.286,"LINESTRING (-81.3743368 28.5384383, -81.3743381 28.5385087, -81.3743405 28.5386485, -81.3743445 28.5388806, -81.3743471 28.53903, -81.3743484 28.5391063)",,Liberty Avenue,
76797317,,True,3,,primary,35 mph,False,146.507,"LINESTRING (-81.3743368 28.5384383, -81.3748741 28.5384396, -81.3752127 28.5384405, -81.3756955 28.5384417, -81.37575 28.5384393, -81.3758358 28.5384294)",,South Street,
11196739,,True,1,,unclassified,,False,38.565,"LINESTRING (-81.3803806 28.5403841, -81.3804199 28.5403736, -81.3804991 28.5403609, -81.3806838 28.5403589, -81.3807643 28.5403266)",,Church Street,
