osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,access,bridge
667061955,,,Beekman Avenue,unclassified,False,True,108.42500000000001,"LINESTRING (-73.8586203 41.0853718, -73.8587291 41.0853688, -73.8588607 41.0853572, -73.859021 41.0853311, -73.8591529 41.0853007, -73.8591868 41.0852905, -73.8593829 41.0852314, -73.859428 41.0852164, -73.8598427 41.0850783)",25 mph,,
732450865,2,US 9,North Broadway,primary,False,True,143.734,"LINESTRING (-73.8586203 41.0853718, -73.8586537 41.0851861, -73.858697 41.0849575, -73.8587404 41.0846947, -73.8587688 41.0844845, -73.8588036 41.0842271, -73.8588186 41.0840881)",,,
23475236,,,Maple Street,residential,False,False,138.094,"LINESTRING (-73.8579967 41.0880802, -73.8563527 41.0881639)",,,
23528499,,,New Broadway,residential,False,False,64.656,"LINESTRING (-73.8579967 41.0880802, -73.858055 41.08866)",,,
23528499,,,New Broadway,residential,False,True,82.158,"LINESTRING (-73.8579967 41.0880802, -73.857968 41.087721, -73.858021 41.087451, -73.858041 41.087346)",,,
23475236,,,Maple Street,residential,False,True,138.094,"LINESTRING (-73.8563527 41.0881639, -73.8579967 41.0880802)",,,
23475812,,,Pine Close,residential,False,False,81.197,"LINESTRING (-73.857098 41.087356, -73.8561292 41.0873628)",,,
23528291,,,Pine Street,residential,True,False,79.039,"LINESTRING (-73.857098 41.087356, -73.858041 41.087346)",,,
23475812,,,Pine Close,residential,False,True,81.197,"LINESTRING (-73.8561292 41.0873628, -73.857098 41.087356)",,,
23528499,,,New Broadway,residential,False,False,72.248,"LINESTRING (-73.858094 41.08906, -73.858157 41.089708)",,,
23528499,,,New Broadway,residential,False,True,26.763,"LINESTRING (-73.858094 41.08906, -73.85807 41.08882)",,,
23476996,,,Kendall Avenue,residential,True,False,213.336,"LINESTRING (-73.8643721 41.0856623, -73.8642711 41.0852874, -73.8642806 41.0850734, -73.8636686 41.0838346)",,,
251366128,,,Elm Street,residential,False,False,70.045,"LINESTRING (-73.8643721 41.0856623, -73.863811 41.085664, -73.863738 41.085671, -73.8635401 41.0856977)",,,
71925415,,,Bellwood Avenue,residential,True,False,172.213,"LINESTRING (-73.8639447 41.0897113, -73.8639194 41.089694, -73.863846 41.089644, -73.863708 41.089572, -73.863487 41.089511, -73.863276 41.089485, -73.862989 41.08949, -73.862609 41.089521, -73.8619961 41.0896476)",,,
23477165,,,Old Broadway,residential,False,True,153.733,"LINESTRING (-73.861408 41.0881053, -73.861376 41.088237, -73.861366 41.088377, -73.8614125 41.0889235, -73.8614242 41.089012, -73.8614547 41.0890985, -73.8615106 41.0892107, -73.8616605 41.0894477)",,,
23530197,,,Pocantico Street,residential,False,True,133.874,"LINESTRING (-73.861408 41.0881053, -73.8614745 41.0880428, -73.862092 41.087635, -73.8625841 41.0872922)",,,
121772526,4,US 9,North Broadway,primary,False,False,145.72,"LINESTRING (-73.861408 41.0881053, -73.8614602 41.0882247, -73.8615232 41.0883871, -73.8616368 41.0886678, -73.8619006 41.089362)",,,
"[121772525, 121772526]","['4', '3']",US 9,North Broadway,primary,False,True,146.396,"LINESTRING (-73.861408 41.0881053, -73.8613075 41.0879452, -73.8612088 41.0878436, -73.8611627 41.087798, -73.8610414 41.087702, -73.8606879 41.0875051, -73.8601373 41.0872402)",,,
407397553,,,Gordon Avenue,residential,False,False,22.264,"LINESTRING (-73.8616605 41.0894477, -73.8619006 41.089362)",,,
407397553,,,Gordon Avenue,residential,False,True,12.484,"LINESTRING (-73.8616605 41.0894477, -73.861528 41.089499)",,,
23477165,,,Old Broadway,residential,False,False,153.733,"LINESTRING (-73.8616605 41.0894477, -73.8615106 41.0892107, -73.8614547 41.0890985, -73.8614242 41.089012, -73.8614125 41.0889235, -73.861366 41.088377, -73.861376 41.088237, -73.861408 41.0881053)",,,
23504702,,,Cortlandt Street,unclassified,True,False,7.887,"LINESTRING (-73.863678 41.0816354, -73.8636491 41.0817029)",25 mph,,
23504702,,,Cortlandt Street,unclassified,True,False,11.623,"LINESTRING (-73.8630916 41.0830109, -73.863053 41.0831113)",25 mph,,
23532132,,,Depeyster Street,residential,False,False,86.821,"LINESTRING (-73.8630916 41.0830109, -73.8621073 41.0827676)",,,
23504702,,,Cortlandt Street,unclassified,True,False,65.732,"LINESTRING (-73.863053 41.0831113, -73.8628094 41.0836732)",25 mph,,
23533288,,,Chestnut Street,residential,False,False,168.675,"LINESTRING (-73.8628094 41.0836732, -73.8623844 41.0835778, -73.8623104 41.0835677, -73.862253 41.0835647, -73.8622006 41.0835671, -73.860844 41.083773)",,,
"[1016466224, 1016466222]",,,Cortlandt Street,unclassified,True,False,59.53,"LINESTRING (-73.8628094 41.0836732, -73.862721 41.0838902, -73.862601 41.084185)",25 mph,,
407399740,,,Hudson Terrace,residential,False,True,68.179,"LINESTRING (-73.8570709 41.0853959, -73.8571939 41.0847898)",,permissive,
23506638,,,Hudson Terrace,residential,False,True,129.929,"LINESTRING (-73.8570709 41.0853959, -73.8585087 41.0853815, -73.8586203 41.0853718)",,,
407399739,,,Hudson Terrace,residential,False,False,126.982,"LINESTRING (-73.8570709 41.0853959, -73.856768 41.086431, -73.856768 41.086513)",,,
427045387,,NY 448,Bedford Road,secondary,False,True,24.339,"LINESTRING (-73.856768 41.086513, -73.8570268 41.0864137)",,,
407399739,,,Hudson Terrace,residential,False,True,126.982,"LINESTRING (-73.856768 41.086513, -73.856768 41.086431, -73.8570709 41.0853959)",,,
427045387,,NY 448,Bedford Road,secondary,False,False,95.477,"LINESTRING (-73.856768 41.086513, -73.856598 41.086585, -73.8562501 41.086686, -73.8559761 41.0867547, -73.8558419 41.0867871, -73.8557075 41.086821)",,,
251366128,,,Elm Street,residential,False,False,92.261,"LINESTRING (-73.8635401 41.0856977, -73.8629872 41.0857831, -73.8624605 41.0858598)",,,
251366128,,,Elm Street,residential,False,True,70.045,"LINESTRING (-73.8635401 41.0856977, -73.863738 41.085671, -73.863811 41.085664, -73.8643721 41.0856623)",,,
23530197,,,Pocantico Street,residential,False,False,89.68700000000001,"LINESTRING (-73.8624605 41.0858598, -73.8624846 41.0859495, -73.862697 41.0866464)",,,
23530197,,,Pocantico Street,residential,False,True,169.275,"LINESTRING (-73.8624605 41.0858598, -73.8623508 41.0854833, -73.8622709 41.0851912, -73.8622463 41.0850969, -73.8622262 41.0850201, -73.8621843 41.0848599, -73.8620558 41.0843684)",,,
251366128,,,Elm Street,residential,False,True,92.261,"LINESTRING (-73.8624605 41.0858598, -73.8629872 41.0857831, -73.8635401 41.0856977)",,,
427045387,,NY 448,Bedford Road,secondary,False,True,95.477,"LINESTRING (-73.8557075 41.086821, -73.8558419 41.0867871, -73.8559761 41.0867547, -73.8562501 41.086686, -73.856598 41.086585, -73.856768 41.086513)",,,
23523663,,,College Avenue,residential,False,True,233.63,"LINESTRING (-73.8599067 41.0822312, -73.8626441 41.0818349)",,,
23528655,,,North Washington Street,unclassified,False,True,92.765,"LINESTRING (-73.8599067 41.0822312, -73.8601382 41.083047)",25 mph,,
23523663,,,College Avenue,residential,False,False,114.49,"LINESTRING (-73.8599067 41.0822312, -73.8591529 41.0823372, -73.859005 41.082356, -73.858562 41.082412)",,,
732450865,2,US 9,North Broadway,primary,False,False,98.242,"LINESTRING (-73.858562 41.082412, -73.858704 41.083289)",,,
23523663,,,College Avenue,residential,False,True,114.49,"LINESTRING (-73.858562 41.082412, -73.859005 41.082356, -73.8591529 41.0823372, -73.8599067 41.0822312)",,,
575458087,,,Howard Street,residential,True,False,119.088,"LINESTRING (-73.862697 41.0866464, -73.8612795 41.0867208)",,,
23530197,,,Pocantico Street,residential,False,False,74.769,"LINESTRING (-73.862697 41.0866464, -73.8627052 41.0867798, -73.8627312 41.0868824, -73.8627261 41.0870227, -73.8626874 41.0871623, -73.8625841 41.0872922)",,,
23530197,,,Pocantico Street,residential,False,True,89.68700000000001,"LINESTRING (-73.862697 41.0866464, -73.8624846 41.0859495, -73.8624605 41.0858598)",,,
23528656,,,North Washington Street,residential,False,False,35.008,"LINESTRING (-73.8612795 41.0867208, -73.861322 41.087034)",,,
575458086,,,North Washington Street,residential,True,False,221.34799999999998,"LINESTRING (-73.8612795 41.0867208, -73.8610704 41.0857523, -73.8609854 41.0853173, -73.8609581 41.085178, -73.8608752 41.0847537)",,,
23533288,,,Chestnut Street,residential,False,True,93.06,"LINESTRING (-73.8588186 41.0840881, -73.8596916 41.0839513, -73.8599057 41.0839178)",,,
732450865,2,US 9,North Broadway,primary,False,False,143.73399999999998,"LINESTRING (-73.8588186 41.0840881, -73.8588036 41.0842271, -73.8587688 41.0844845, -73.8587404 41.0846947, -73.858697 41.0849575, -73.8586537 41.0851861, -73.8586203 41.0853718)",,,
732450865,2,US 9,North Broadway,primary,False,True,89.423,"LINESTRING (-73.8588186 41.0840881, -73.8588123 41.0839638, -73.8587779 41.0837054, -73.858704 41.083289)",,,
121772525,3,US 9,North Broadway,primary,False,True,39.574,"LINESTRING (-73.858486 41.085713, -73.8586203 41.0853718)",,,
121772525,3,US 9,North Broadway,primary,False,False,30.543000000000003,"LINESTRING (-73.858486 41.085713, -73.858476 41.085834, -73.858482 41.085925, -73.858499 41.085986)",,,
427045387,,NY 448,Bedford Road,secondary,False,False,145.017,"LINESTRING (-73.858486 41.085713, -73.858377 41.0857676, -73.857977 41.085952, -73.8570268 41.0864137)",,,
23528499,,,New Broadway,residential,False,False,123.446,"LINESTRING (-73.858499 41.085986, -73.8583644 41.0861139, -73.8581252 41.0870435)",,,
121772525,3,US 9,North Broadway,primary,False,False,186.125,"LINESTRING (-73.858499 41.085986, -73.8585682 41.0860914, -73.8586467 41.086191, -73.8589793 41.086544, -73.859223 41.086747, -73.8593506 41.0868412, -73.8594293 41.0868856, -73.859531 41.0869431, -73.8600083 41.0871771)",,,
121772525,3,US 9,North Broadway,primary,False,True,30.543,"LINESTRING (-73.858499 41.085986, -73.858482 41.085925, -73.858476 41.085834, -73.858486 41.085713)",,,
121772525,3,US 9,North Broadway,primary,False,False,12.889,"LINESTRING (-73.8600083 41.0871771, -73.8601373 41.0872402)",,,
23530253,,,Lawrence Avenue,residential,False,True,233.806,"LINESTRING (-73.8600083 41.0871771, -73.8599214 41.0862879, -73.8598427 41.0850783)",,,
121772525,3,US 9,North Broadway,primary,False,True,186.125,"LINESTRING (-73.8600083 41.0871771, -73.859531 41.0869431, -73.8594293 41.0868856, -73.8593506 41.0868412, -73.859223 41.086747, -73.8589793 41.086544, -73.8586467 41.086191, -73.8585682 41.0860914, -73.858499 41.085986)",,,
23533387,,,Gordon Avenue,residential,False,True,42.275,"LINESTRING (-73.8601373 41.0872402, -73.8598721 41.0875636)",,,
121772525,3,US 9,North Broadway,primary,False,True,12.889,"LINESTRING (-73.8601373 41.0872402, -73.8600083 41.0871771)",,,
"[121772525, 121772526]","['4', '3']",US 9,North Broadway,primary,False,False,146.396,"LINESTRING (-73.8601373 41.0872402, -73.8606879 41.0875051, -73.8610414 41.087702, -73.8611627 41.087798, -73.8612088 41.0878436, -73.8613075 41.0879452, -73.861408 41.0881053)",,,
23533387,,,Gordon Avenue,residential,False,False,60.081,"LINESTRING (-73.8594522 41.0900637, -73.8594349 41.0900547, -73.859166 41.089908, -73.859079 41.0898, -73.859034 41.089656)",,,
71926345,,,Gordon Avenue,residential,False,True,112.58800000000002,"LINESTRING (-73.8594522 41.0900637, -73.8594664 41.0900641, -73.859535 41.0900772, -73.8596543 41.0900904, -73.8597737 41.0900833, -73.859882 41.0900521, -73.8599588 41.0900191, -73.8600987 41.0899222, -73.8603542 41.089739, -73.860418 41.089709, -73.8605 41.089693, -73.8606112 41.089694)",,,
23528499,,,New Broadway,residential,False,True,34.369,"LINESTRING (-73.858041 41.087346, -73.8581252 41.0870435)",,,
23528499,,,New Broadway,residential,False,False,82.158,"LINESTRING (-73.858041 41.087346, -73.858021 41.087451, -73.857968 41.087721, -73.8579967 41.0880802)",,,
23528292,,,Pine Street,residential,True,False,104.949,"LINESTRING (-73.8570268 41.0864137, -73.857098 41.087356)",,,
427045387,,NY 448,Bedford Road,secondary,False,False,24.339,"LINESTRING (-73.8570268 41.0864137, -73.856768 41.086513)",,,
427045387,,NY 448,Bedford Road,secondary,False,True,145.017,"LINESTRING (-73.8570268 41.0864137, -73.857977 41.085952, -73.858377 41.0857676, -73.858486 41.085713)",,,
23530404,,,Wirth Avenue,residential,False,True,43.415,"LINESTRING (-73.8604257 41.0888872, -73.8599082 41.088905)",,,
23528445,,,Holland Avenue,residential,False,False,91.08200000000001,"LINESTRING (-73.8604257 41.0888872, -73.8604347 41.0889641, -73.8606112 41.089694)",,,
"[407397554, 23528445]",,,"['Van Tassel Avenue', 'Holland Avenue']",residential,False,True,151.047,"LINESTRING (-73.8604257 41.0888872, -73.8604505 41.088415, -73.8604348 41.088316, -73.8603441 41.0882529, -73.860229 41.088228, -73.860038 41.0882302, -73.8599255 41.0882361, -73.8598621 41.088258, -73.8598519 41.088293, -73.8598553 41.0883429, -73.8598709 41.0885781)",,,
23528445,,,Holland Avenue,residential,False,True,91.08200000000001,"LINESTRING (-73.8606112 41.089694, -73.8604347 41.0889641, -73.8604257 41.0888872)",,,
71926345,,,Gordon Avenue,residential,False,False,112.58800000000001,"LINESTRING (-73.8606112 41.089694, -73.8605 41.089693, -73.860418 41.089709, -73.8603542 41.089739, -73.8600987 41.0899222, -73.8599588 41.0900191, -73.859882 41.0900521, -73.8597737 41.0900833, -73.8596543 41.0900904, -73.859535 41.0900772, -73.8594664 41.0900641, -73.8594522 41.0900637)",,,
71926345,,,Gordon Avenue,residential,False,True,81.277,"LINESTRING (-73.8606112 41.089694, -73.8609448 41.0896892, -73.8611518 41.0896333, -73.861359 41.0895587, -73.861528 41.089499)",,,
23528499,,,New Broadway,residential,False,False,34.369,"LINESTRING (-73.8581252 41.0870435, -73.858041 41.087346)",,,
23537526,,,Mahoney Place,residential,False,False,45.858,"LINESTRING (-73.8581252 41.0870435, -73.8586618 41.0871242)",,,
23528499,,,New Broadway,residential,False,True,123.446,"LINESTRING (-73.8581252 41.0870435, -73.8583644 41.0861139, -73.858499 41.085986)",,,
23528499,,,New Broadway,residential,False,False,17.836,"LINESTRING (-73.858055 41.08866, -73.85807 41.08882)",,,
23528499,,,New Broadway,residential,False,True,64.656,"LINESTRING (-73.858055 41.08866, -73.8579967 41.0880802)",,,
23537109,,,Rice Avenue,residential,False,True,73.041,"LINESTRING (-73.858055 41.08866, -73.858925 41.088621)",,,
23528499,,,New Broadway,residential,False,False,26.763,"LINESTRING (-73.85807 41.08882, -73.858094 41.08906)",,,
23528499,,,New Broadway,residential,False,True,17.836,"LINESTRING (-73.85807 41.08882, -73.858055 41.08866)",,,
23537504,,,Spruce Street,residential,False,False,86.42,"LINESTRING (-73.85807 41.08882, -73.857042 41.088881)",,,
23528499,,,New Broadway,residential,False,True,72.248,"LINESTRING (-73.858157 41.089708, -73.858094 41.08906)",,,
23529029,,,Van Ripper Avenue,residential,False,True,73.725,"LINESTRING (-73.858157 41.089708, -73.859034 41.089656)",,,
23528655,,,North Washington Street,unclassified,False,False,92.765,"LINESTRING (-73.8601382 41.083047, -73.8599067 41.0822312)",25 mph,,
23528655,,,North Washington Street,unclassified,False,True,91.48200000000001,"LINESTRING (-73.8601382 41.083047, -73.8602957 41.0836195, -73.8603237 41.0837081, -73.8603518 41.0837711, -73.8603909 41.083846)",25 mph,,
23532132,,,Depeyster Street,residential,False,False,123.287,"LINESTRING (-73.8601382 41.083047, -73.859732 41.083096, -73.859034 41.083234, -73.858704 41.083289)",,,
23532132,,,Depeyster Street,residential,False,True,168.043,"LINESTRING (-73.8601382 41.083047, -73.861067 41.082888, -73.8621073 41.0827676)",,,
23533288,,,Chestnut Street,residential,False,False,41.442,"LINESTRING (-73.8603909 41.083846, -73.8599057 41.0839178)",,,
23533288,,,Chestnut Street,residential,False,True,38.834,"LINESTRING (-73.8603909 41.083846, -73.860844 41.083773)",,,
23528655,,,North Washington Street,unclassified,False,False,91.482,"LINESTRING (-73.8603909 41.083846, -73.8603518 41.0837711, -73.8603237 41.0837081, -73.8602957 41.0836195, -73.8601382 41.083047)",25 mph,,
23528655,,,North Washington Street,unclassified,False,True,47.107,"LINESTRING (-73.8603909 41.083846, -73.8605529 41.0841104, -73.8606331 41.0842282)",25 mph,,
23528656,,,North Washington Street,residential,False,True,35.008,"LINESTRING (-73.861322 41.087034, -73.8612795 41.0867208)",,,
23529029,,,Van Ripper Avenue,residential,False,False,73.725,"LINESTRING (-73.859034 41.089656, -73.858157 41.089708)",,,
23533387,,,Gordon Avenue,residential,False,False,115.52900000000001,"LINESTRING (-73.859034 41.089656, -73.859007 41.089549, -73.858925 41.088621)",,,
23533387,,,Gordon Avenue,residential,False,True,60.081,"LINESTRING (-73.859034 41.089656, -73.859079 41.0898, -73.859166 41.089908, -73.8594349 41.0900547, -73.8594522 41.0900637)",,,
23530197,,,Pocantico Street,residential,False,False,133.874,"LINESTRING (-73.8625841 41.0872922, -73.862092 41.087635, -73.8614745 41.0880428, -73.861408 41.0881053)",,,
23530197,,,Pocantico Street,residential,False,True,74.769,"LINESTRING (-73.8625841 41.0872922, -73.8626874 41.0871623, -73.8627261 41.0870227, -73.8627312 41.0868824, -73.8627052 41.0867798, -73.862697 41.0866464)",,,
23534663,,,Continental Street,residential,True,False,94.678,"LINESTRING (-73.8625841 41.0872922, -73.86276 41.0872758, -73.8635738 41.0872, -73.863706 41.0871937)",,,
23531525,,,Gesner Place,residential,False,False,60.203,"LINESTRING (-73.8600499 41.0844482, -73.8599057 41.0839178)",,,
23531525,,,Gesner Place,residential,False,True,60.203,"LINESTRING (-73.8599057 41.0839178, -73.8600499 41.0844482)",,,
23533288,,,Chestnut Street,residential,False,True,41.442,"LINESTRING (-73.8599057 41.0839178, -73.8603909 41.083846)",,,
23533288,,,Chestnut Street,residential,False,False,93.06,"LINESTRING (-73.8599057 41.0839178, -73.8596916 41.0839513, -73.8588186 41.0840881)",,,
23533288,,,Chestnut Street,residential,False,False,38.834,"LINESTRING (-73.860844 41.083773, -73.8603909 41.083846)",,,
23474420,,,Valley Street,unclassified,True,False,154.706,"LINESTRING (-73.860844 41.083773, -73.8613163 41.0834579, -73.861559 41.083296, -73.86177 41.083117, -73.862001 41.082873, -73.8621073 41.0827676)",25 mph,,
23533288,,,Chestnut Street,residential,False,True,168.675,"LINESTRING (-73.860844 41.083773, -73.8622006 41.0835671, -73.862253 41.0835647, -73.8623104 41.0835677, -73.8623844 41.0835778, -73.8628094 41.0836732)",,,
23537109,,,Rice Avenue,residential,False,False,73.041,"LINESTRING (-73.858925 41.088621, -73.858055 41.08866)",,,
23533387,,,Gordon Avenue,residential,False,False,152.66500000000002,"LINESTRING (-73.858925 41.088621, -73.85889 41.088386, -73.858906 41.088299, -73.858958 41.088229, -73.859149 41.088093, -73.859426 41.087964, -73.859534 41.087877, -73.859718 41.0877355, -73.8598402 41.0875925, -73.8598721 41.0875636)",,,
23533387,,,Gordon Avenue,residential,False,True,115.52900000000001,"LINESTRING (-73.858925 41.088621, -73.859007 41.089549, -73.859034 41.089656)",,,
23537109,,,Rice Avenue,residential,False,True,79.423,"LINESTRING (-73.858925 41.088621, -73.8597627 41.0885802, -73.8598709 41.0885781)",,,
23533387,,,Gordon Avenue,residential,False,False,42.275,"LINESTRING (-73.8598721 41.0875636, -73.8601373 41.0872402)",,,
23533387,,,Gordon Avenue,residential,False,True,152.66500000000002,"LINESTRING (-73.8598721 41.0875636, -73.8598402 41.0875925, -73.859718 41.0877355, -73.859534 41.087877, -73.859426 41.087964, -73.859149 41.088093, -73.858958 41.088229, -73.858906 41.088299, -73.85889 41.088386, -73.858925 41.088621)",,,
23539004,,,Katrina Avenue,residential,False,False,120.858,"LINESTRING (-73.8598721 41.0875636, -73.8596203 41.0874547, -73.8595717 41.0874419, -73.859297 41.0874572, -73.8587458 41.0875122, -73.8584793 41.0875388)",,,
23537504,,,Spruce Street,residential,False,True,86.42,"LINESTRING (-73.857042 41.088881, -73.85807 41.08882)",,,
23537526,,,Mahoney Place,residential,False,True,45.858,"LINESTRING (-73.8586618 41.0871242, -73.8581252 41.0870435)",,,
23539004,,,Katrina Avenue,residential,False,True,120.85799999999999,"LINESTRING (-73.8584793 41.0875388, -73.8587458 41.0875122, -73.859297 41.0874572, -73.8595717 41.0874419, -73.8596203 41.0874547, -73.8598721 41.0875636)",,,
23477006,,,Pierson Avenue,residential,True,False,163.457,"LINESTRING (-73.8619961 41.0896476, -73.8639447 41.0897113)",,,
"[125571093, 463036470]",4,US 9,North Broadway,primary,False,True,32.752,"LINESTRING (-73.8619961 41.0896476, -73.8619684 41.0895595, -73.8619006 41.089362)",,,yes
407397553,,,Gordon Avenue,residential,False,False,12.484,"LINESTRING (-73.861528 41.089499, -73.8616605 41.0894477)",,,
71926345,,,Gordon Avenue,residential,False,False,81.27699999999999,"LINESTRING (-73.861528 41.089499, -73.861359 41.0895587, -73.8611518 41.0896333, -73.8609448 41.0896892, -73.8606112 41.089694)",,,
407397553,,,Gordon Avenue,residential,False,True,22.264,"LINESTRING (-73.8619006 41.089362, -73.8616605 41.0894477)",,,
