osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,access
249321544,False,Canyon Road East,secondary,45 mph,True,37.683,"LINESTRING (-122.3567232 47.0932401, -122.3566308 47.0935731)",,,
12214432,False,49th Avenue Court East,residential,,False,184.482,"LINESTRING (-122.364294 47.098175, -122.364326 47.098193, -122.364353 47.098221, -122.364367 47.098243, -122.364376 47.098303, -122.3643931 47.0984905, -122.364361 47.09886, -122.364346 47.099815)",,,
12230408,False,50th Avenue Court East,residential,,False,233.379,"LINESTRING (-122.364294 47.098175, -122.364243 47.09815, -122.363966 47.098088, -122.363801 47.098037, -122.363747 47.098008, -122.3636462 47.0979382, -122.363633 47.097929, -122.363535 47.097849, -122.363476 47.0977805, -122.36336 47.097646, -122.363282 47.09754, -122.363211 47.097418, -122.3631918 47.0973775, -122.363063 47.097105, -122.362948 47.0967668, -122.3629286 47.0967096, -122.3629299 47.0965535, -122.3629272 47.096457)",,,
12214432,False,49th Avenue Court East,residential,,True,184.482,"LINESTRING (-122.364346 47.099815, -122.364361 47.09886, -122.3643931 47.0984905, -122.364376 47.098303, -122.364367 47.098243, -122.364353 47.098221, -122.364326 47.098193, -122.364294 47.098175)",,,
249321707,False,172nd Street East,unclassified,,True,109.303,"LINESTRING (-122.355367 47.099982, -122.3563164 47.099914, -122.3566309 47.0999045, -122.3568053 47.0998992)",,,
790259392,False,52nd Avenue Court East,residential,,True,233.20600000000002,"LINESTRING (-122.358734 47.094504, -122.359345 47.095019, -122.359411 47.095109, -122.359555 47.095326, -122.359694 47.095517, -122.3600735 47.0961145, -122.3601234 47.0962919, -122.3601377 47.0963428)",,,
"[12217858, 12229558]",False,"['51st Avenue East', '52nd Avenue East']",residential,,True,431.312,"LINESTRING (-122.359892 47.092817, -122.359852 47.092846, -122.359812 47.09289, -122.359792 47.09294, -122.359784 47.092995, -122.3597866 47.0933436, -122.3597907 47.0937905, -122.359791 47.093825, -122.359808 47.093928, -122.3598899 47.0941655, -122.359907 47.094215, -122.359927 47.094301, -122.359933 47.094356, -122.359921 47.094422, -122.359871 47.094525, -122.359787 47.094659, -122.359779 47.094717, -122.359793 47.094778, -122.359815 47.094818, -122.35986 47.094872, -122.3599051 47.0949199, -122.360479 47.09553, -122.361204 47.096342, -122.3612287 47.0963698)",,,
1051660042,False,180th Street East,residential,,False,111.001,"LINESTRING (-122.359892 47.092817, -122.359829 47.092763, -122.359697 47.092694, -122.359655 47.092686, -122.359065 47.092685, -122.358977 47.092667, -122.358933 47.092647, -122.3589 47.092619, -122.358873 47.092574, -122.358836 47.092472, -122.358789 47.092381)",,,
1086317294,False,180th Street East,residential,,True,238.74599999999998,"LINESTRING (-122.359892 47.092817, -122.359942 47.092801, -122.360069 47.092777, -122.360186 47.092774, -122.3610197 47.0927874, -122.3612469 47.092791, -122.3613055 47.0927919, -122.3630348 47.0928198)",,,
1005248525,False,,unclassified,,True,395.43399999999997,"LINESTRING (-122.3630348 47.0928198, -122.3630294 47.0930019, -122.362995 47.0941655, -122.3629554 47.095502, -122.3629462 47.0958124, -122.3629296 47.0963753)",,,
1086317294,False,180th Street East,residential,,False,238.746,"LINESTRING (-122.3630348 47.0928198, -122.3613055 47.0927919, -122.3612469 47.092791, -122.3610197 47.0927874, -122.360186 47.092774, -122.360069 47.092777, -122.359942 47.092801, -122.359892 47.092817)",,,
1051660042,False,180th Street East,residential,,True,111.00100000000002,"LINESTRING (-122.358789 47.092381, -122.358836 47.092472, -122.358873 47.092574, -122.3589 47.092619, -122.358933 47.092647, -122.358977 47.092667, -122.359065 47.092685, -122.359655 47.092686, -122.359697 47.092694, -122.359829 47.092763, -122.359892 47.092817)",,,
1079431496,False,,unclassified,,False,9.086,"LINESTRING (-122.3629272 47.096457, -122.3629296 47.0963753)",,,
12230408,False,50th Avenue Court East,residential,,True,233.37900000000002,"LINESTRING (-122.3629272 47.096457, -122.3629299 47.0965535, -122.3629286 47.0967096, -122.362948 47.0967668, -122.363063 47.097105, -122.3631918 47.0973775, -122.363211 47.097418, -122.363282 47.09754, -122.36336 47.097646, -122.363476 47.0977805, -122.363535 47.097849, -122.363633 47.097929, -122.3636462 47.0979382, -122.363747 47.098008, -122.363801 47.098037, -122.363966 47.098088, -122.364243 47.09815, -122.364294 47.098175)",,,
209292600,False,,unclassified,,True,13.466,"LINESTRING (-122.3590595 47.0964675, -122.3590604 47.0963464)",,,
759525322,False,,unclassified,,False,74.399,"LINESTRING (-122.3590595 47.0964675, -122.3590607 47.0965747, -122.3590689 47.0968984, -122.3591 47.0971356)",,,
759525323,True,176th Street East,primary,,False,84.181,"LINESTRING (-122.3590595 47.0964675, -122.3592346 47.0964645, -122.3601712 47.0964482)",2,,
1188762952,True,Canyon Road East,primary,40 mph,False,19.393,"LINESTRING (-122.3566466 47.0964998, -122.3566485 47.0963254)",3,,
"[1011049125, 1075525454]",True,176th Street East,primary,,False,182.693,"LINESTRING (-122.3566466 47.0964998, -122.3568329 47.0964961, -122.3569622 47.0964936, -122.3577078 47.096479, -122.3583942 47.0964732, -122.3588747 47.0964691, -122.3590595 47.0964675)","['3', '2']",,
249321544,False,Canyon Road East,secondary,45 mph,False,37.683,"LINESTRING (-122.3566308 47.0935731, -122.3567232 47.0932401)",,,
1075525449,True,Canyon Road East,secondary,40 mph,False,113.304,"LINESTRING (-122.3566308 47.0935731, -122.3565207 47.0938054, -122.3564726 47.0939474, -122.3563847 47.0944786, -122.3563692 47.0945726)",3,,
1011049124,False,,unclassified,,False,14.746,"LINESTRING (-122.3542878 47.0964883, -122.3542848 47.0963557)",,,
"[1075525448, 1075525451, 1075525446]",True,176th Street East,primary,,False,158.87,"LINESTRING (-122.3542878 47.0964883, -122.3550025 47.0964937, -122.3550293 47.0964939, -122.3552045 47.0964953, -122.3556541 47.0964988, -122.3562198 47.0965031, -122.3563864 47.0965044)","['3', '5']",,
1075525453,True,176th Street East,primary,,False,19.703,"LINESTRING (-122.3563864 47.0965044, -122.3566466 47.0964998)",,,
249320874,True,Canyon Road East,primary,40 mph,False,379.28700000000003,"LINESTRING (-122.3563864 47.0965044, -122.3563915 47.0966084, -122.3564008 47.0967708, -122.3564213 47.0971503, -122.3564539 47.097752, -122.3564962 47.0983819, -122.3566111 47.0990284, -122.3567796 47.0997854, -122.3568053 47.0998992)",3,,
12227559,False,52nd Avenue Court East,residential,,False,11.991,"LINESTRING (-122.3601712 47.0964482, -122.3601377 47.0963428)",,,
"[790259393, 763522555, 1079431253, 1079431254]",True,176th Street East,primary,,False,208.89700000000002,"LINESTRING (-122.3601712 47.0964482, -122.3606604 47.0964412, -122.3609543 47.0964434, -122.3613237 47.0964767, -122.3614065 47.0964757, -122.3629272 47.096457)","['3', '2']",yes,
1086317261,False,,unclassified,,False,12.075,"LINESTRING (-122.3565287 47.094574, -122.3563692 47.0945726)",,,
"[654740973, 1086317262, 654740975]",False,,unclassified,,"[False, True]",395.08199999999994,"LINESTRING (-122.3565287 47.094574, -122.3566972 47.0945696, -122.3571 47.094568, -122.3576662 47.0945656, -122.3577339 47.0945658, -122.3577556 47.0949945, -122.3577521 47.0953965, -122.3577507 47.0955508, -122.3579644 47.0955493, -122.3580601 47.0955402, -122.3581525 47.0955291, -122.3582677 47.0954945, -122.3584218 47.0954331, -122.3585438 47.0953732, -122.35859 47.0953616, -122.3586429 47.0953587, -122.3586943 47.0953661, -122.3587444 47.0953849, -122.3587812 47.0954108, -122.3589556 47.0956265, -122.3590369 47.0957251, -122.3590708 47.0959272, -122.3590631 47.0962362, -122.3590604 47.0963464)",,,
1075525452,True,Canyon Road East,secondary,40 mph,False,111.59700000000001,"LINESTRING (-122.3565287 47.094574, -122.3565348 47.094477, -122.3565563 47.0941325, -122.3565831 47.0939578, -122.3566308 47.0935731)",3,,
759525322,False,,unclassified,,False,114.068,"LINESTRING (-122.359491 47.0997974, -122.3592292 47.0999636, -122.3590115 47.1000355, -122.3587933 47.1000707, -122.3585869 47.1000677, -122.3584093 47.1000561, -122.3581231 47.0999998)",,,
759525322,False,,unclassified,,True,111.23000000000002,"LINESTRING (-122.359491 47.0997974, -122.3597459 47.0996087, -122.3598393 47.0994968, -122.3598932 47.0993731, -122.3599134 47.0992444, -122.3599177 47.0991417, -122.359895 47.0990127, -122.3598324 47.0988961)",,,
759525322,False,,unclassified,,False,111.22999999999999,"LINESTRING (-122.3598324 47.0988961, -122.359895 47.0990127, -122.3599177 47.0991417, -122.3599134 47.0992444, -122.3598932 47.0993731, -122.3598393 47.0994968, -122.3597459 47.0996087, -122.359491 47.0997974)",,,
759525322,False,,unclassified,,True,205.063,"LINESTRING (-122.3598324 47.0988961, -122.3596644 47.0986447, -122.3595053 47.0983696, -122.3593687 47.0981529, -122.3592808 47.0979477, -122.3592635 47.0978986, -122.3591896 47.0976774, -122.359141 47.0974505, -122.3591158 47.0972561, -122.3591 47.0971356)",,,
759525322,False,,unclassified,,False,85.782,"LINESTRING (-122.3581231 47.0999998, -122.3576834 47.0999022, -122.3572007 47.0998822, -122.357155 47.0998834, -122.3570139 47.0998903)",,,
759525322,False,,unclassified,,True,114.06800000000001,"LINESTRING (-122.3581231 47.0999998, -122.3584093 47.1000561, -122.3585869 47.1000677, -122.3587933 47.1000707, -122.3590115 47.1000355, -122.3592292 47.0999636, -122.359491 47.0997974)",,,
249321707,False,172nd Street East,unclassified,,False,15.821,"LINESTRING (-122.3570139 47.0998903, -122.3568053 47.0998992)",,,
656099405,True,Canyon Road East,primary,40 mph,False,228.99699999999999,"LINESTRING (-122.3570139 47.0998903, -122.3569894 47.0997958, -122.356816 47.0991016, -122.3567602 47.0987484, -122.3567123 47.0982377, -122.3567091 47.0978454)",3,,
759525322,False,,unclassified,,True,85.782,"LINESTRING (-122.3570139 47.0998903, -122.357155 47.0998834, -122.3572007 47.0998822, -122.3576834 47.0999022, -122.3581231 47.0999998)",,,
249321707,False,172nd Street East,unclassified,,True,15.821,"LINESTRING (-122.3568053 47.0998992, -122.3570139 47.0998903)",,,
249321707,False,172nd Street East,unclassified,,False,109.303,"LINESTRING (-122.3568053 47.0998992, -122.3566309 47.0999045, -122.3563164 47.099914, -122.355367 47.099982)",,,
1086317261,False,,unclassified,,True,12.075,"LINESTRING (-122.3563692 47.0945726, -122.3565287 47.094574)",,,
