osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref
15930070,True,12th Avenue,secondary,25 mph,False,84.76,"LINESTRING (-91.580447 41.6768008, -91.580512 41.67641, -91.580552 41.676308, -91.580612 41.676212, -91.580728 41.676082)",,
15932722,False,6th Street,residential,,True,91.785,"LINESTRING (-91.580447 41.6768008, -91.579879 41.6767918, -91.5793421 41.6767832)",,
1192434351,False,12th Avenue,secondary,25 mph,False,184.01,"LINESTRING (-91.580447 41.6768008, -91.580446 41.6768375, -91.5804316 41.6773646, -91.5804393 41.6775832, -91.580402 41.678455)",,
191254292,False,5th Street,tertiary,25 mph,False,12.855,"LINESTRING (-91.580728 41.676082, -91.5806 41.676017)",2,
15930070,True,12th Avenue,secondary,25 mph,False,184.899,"LINESTRING (-91.580728 41.676082, -91.581029 41.675699, -91.58108 41.675627, -91.5812699 41.6753076, -91.581354 41.675166, -91.5814427 41.675057, -91.5816997 41.6747679, -91.5817192 41.6747459, -91.5818148 41.674635)",,
191254292,False,5th Street,tertiary,25 mph,True,381.1110000000001,"LINESTRING (-91.580728 41.676082, -91.5810853 41.6762544, -91.58169 41.6765555, -91.5817652 41.6765925, -91.5820632 41.6767392, -91.5823594 41.6768849, -91.5823651 41.6768877, -91.582579 41.676993, -91.5826285 41.6770178, -91.5829271 41.6771677, -91.5832121 41.6773107, -91.5834685 41.6774394, -91.5837837 41.6775975, -91.5842103 41.6778116, -91.5843616 41.6778875, -91.5844666 41.6779402, -91.5845274 41.6779707, -91.584548 41.677981)",2,
15933799,False,7th Street,residential,,True,91.95,"LINESTRING (-91.580402 41.678455, -91.5792951 41.678437)",,
15933799,False,7th Street,residential,,False,87.375,"LINESTRING (-91.580402 41.678455, -91.581135 41.6784613, -91.581454 41.678464)",,
1192434351,False,12th Avenue,secondary,25 mph,True,184.01,"LINESTRING (-91.580402 41.678455, -91.5804393 41.6775832, -91.5804316 41.6773646, -91.580446 41.6768375, -91.580447 41.6768008)",,
191254292,False,5th Street,tertiary,25 mph,True,12.855,"LINESTRING (-91.5806 41.676017, -91.580728 41.676082)",2,
43913230,True,12th Avenue,secondary,25 mph,False,89.80799999999999,"LINESTRING (-91.5806 41.676017, -91.580537 41.6761063, -91.580516 41.676136, -91.580466 41.676256, -91.580439 41.676362, -91.5804347 41.676404, -91.580428 41.676469, -91.580438 41.676732, -91.580447 41.6768008)",,
191254292,False,5th Street,tertiary,25 mph,False,236.378,"LINESTRING (-91.5806 41.676017, -91.580024 41.6757185, -91.5799127 41.6756609, -91.579001 41.6751885, -91.5789783 41.6751767, -91.5786356 41.6749991, -91.578562 41.674961, -91.578248 41.674821)",2,
15943076,False,10th Avenue,residential,,True,17.994,"LINESTRING (-91.578188 41.6767648, -91.578192 41.676603)",2,
15932722,False,6th Street,residential,,False,95.872,"LINESTRING (-91.578188 41.6767648, -91.5787901 41.6767744, -91.5793421 41.6767832)",,
"[15943076, 1192434349]",False,10th Avenue,residential,,False,183.023,"LINESTRING (-91.578188 41.6767648, -91.578125 41.6783114, -91.578121 41.67841)",2,
15944958,False,11th Avenue,residential,,False,183.936,"LINESTRING (-91.5793421 41.6767832, -91.5792951 41.678437)",,
15932722,False,6th Street,residential,,False,91.785,"LINESTRING (-91.5793421 41.6767832, -91.579879 41.6767918, -91.580447 41.6768008)",,
15932722,False,6th Street,residential,,True,95.872,"LINESTRING (-91.5793421 41.6767832, -91.5787901 41.6767744, -91.578188 41.6767648)",,
15932729,False,6th Street,residential,,False,93.712,"LINESTRING (-91.5747982 41.676275, -91.5759169 41.6763849)",,
15934922,False,7th Avenue,residential,,False,201.654,"LINESTRING (-91.5747982 41.676275, -91.5747403 41.678088)",,
15934922,False,7th Avenue,residential,,True,205.726,"LINESTRING (-91.5747982 41.676275, -91.5748578 41.6744254)",,
15932729,False,6th Street,residential,,False,94.659,"LINESTRING (-91.5759169 41.6763849, -91.5770469 41.676496)",,
15932729,False,6th Street,residential,,True,93.712,"LINESTRING (-91.5759169 41.6763849, -91.5747982 41.676275)",,
