osmid,name,highway,oneway,reversed,length,lanes,bridge,access,geometry,maxspeed,ref
12111222,Highland Avenue,residential,False,False,106.964,,,,"LINESTRING (-75.2639262 39.9152338, -75.2634698 39.9161298)",,
"[28634005, 28634014, 109167743]",Pine Street,residential,False,False,172.84699999999998,2,yes,no,"LINESTRING (-75.2639262 39.9152338, -75.2633007 39.9150448, -75.2629495 39.9149387, -75.2628905 39.9149209, -75.2620406 39.914664)",,
28634005,Pine Street,residential,False,True,90.388,2,,,"LINESTRING (-75.2639262 39.9152338, -75.2645193 39.9154123, -75.2646969 39.9154657, -75.2647312 39.9154761, -75.2649128 39.9155307)",,
12111397,North 5th Street,residential,False,False,60.232,,,,"LINESTRING (-75.2543891 39.9174861, -75.2543813 39.9175074, -75.2542167 39.9179546, -75.2541972 39.9180074)",,
315400516,Main Street,primary,False,False,107.01599999999999,2,,,"LINESTRING (-75.2543891 39.9174861, -75.2547579 39.9175688, -75.2555935 39.9177562)",25 mph,
12111397,North 5th Street,residential,False,False,78.33500000000001,,,,"LINESTRING (-75.2541972 39.9180074, -75.254059 39.918383, -75.2539477 39.9186854)",,
12111397,North 5th Street,residential,False,True,60.232000000000006,,,,"LINESTRING (-75.2541972 39.9180074, -75.2542167 39.9179546, -75.2543813 39.9175074, -75.2543891 39.9174861)",,
12111397,North 5th Street,residential,False,False,105.87100000000001,,,,"LINESTRING (-75.2539477 39.9186854, -75.253928 39.9187388, -75.253636 39.9195322, -75.2536104 39.9196017)",,
12111397,North 5th Street,residential,False,True,78.33500000000001,,,,"LINESTRING (-75.2539477 39.9186854, -75.254059 39.918383, -75.2541972 39.9180074)",,
12150697,Greenway Avenue,residential,False,False,105.47,,,,"LINESTRING (-75.2539477 39.9186854, -75.2545287 39.918815, -75.2551374 39.9189444)",,
12111397,North 5th Street,residential,False,True,105.87100000000001,,,,"LINESTRING (-75.2536104 39.9196017, -75.253636 39.9195322, -75.253928 39.9187388, -75.2539477 39.9186854)",,
12137872,Fern Street,residential,False,False,104.462,,,,"LINESTRING (-75.2536104 39.9196017, -75.2542112 39.9197466, -75.2547803 39.9198801)",,
12159082,Cedar Avenue,residential,False,False,47.098,,,,"LINESTRING (-75.2536104 39.9196017, -75.2535824 39.9196704, -75.2535641 39.9197214, -75.2535661 39.9197629, -75.2535708 39.9197962, -75.2535807 39.9198325, -75.2536962 39.9199967)",,
12149888,Spruce Street,residential,False,True,80.661,,,,"LINESTRING (-75.2588981 39.9150613, -75.2579894 39.9148602)",,
12113840,Fuller Street,residential,False,False,47.45,,,,"LINESTRING (-75.2597148 39.9177042, -75.2602579 39.9176115)",,
484613628,Mill Street,residential,False,True,88.327,,,,"LINESTRING (-75.2597148 39.9177042, -75.2594802 39.9169305)",,
484613628,Mill Street,residential,False,False,50.4,,,,"LINESTRING (-75.2597148 39.9177042, -75.2598547 39.9181261, -75.2598608 39.9181434)",,
12113840,Fuller Street,residential,False,True,47.45,,,,"LINESTRING (-75.2602579 39.9176115, -75.2597148 39.9177042)",,
12114215,North 6th Street,residential,False,False,61.866,,,,"LINESTRING (-75.2553406 39.9184103, -75.2551374 39.9189444)",,
12142573,6th Street,residential,False,True,75.86399999999999,,,,"LINESTRING (-75.2553406 39.9184103, -75.2555726 39.9178141, -75.2555883 39.9177707, -75.2555935 39.9177562)",,
12114215,North 6th Street,residential,False,False,108.411,,,,"LINESTRING (-75.2551374 39.9189444, -75.2547803 39.9198801)",,
12114215,North 6th Street,residential,False,True,61.866,,,,"LINESTRING (-75.2551374 39.9189444, -75.2553406 39.9184103)",,
12150697,Greenway Avenue,residential,False,False,51.515,,,,"LINESTRING (-75.2551374 39.9189444, -75.2557133 39.9190842)",,
12150697,Greenway Avenue,residential,False,True,105.47,,,,"LINESTRING (-75.2551374 39.9189444, -75.2545287 39.918815, -75.2539477 39.9186854)",,
12114215,North 6th Street,residential,False,True,108.411,,,,"LINESTRING (-75.2547803 39.9198801, -75.2551374 39.9189444)",,
12114215,North 6th Street,residential,False,False,110.49099999999999,,,,"LINESTRING (-75.2547803 39.9198801, -75.2544969 39.9206597, -75.2544472 39.9207466, -75.2543713 39.9208145)",,
12137872,Fern Street,residential,False,False,55.837,,,,"LINESTRING (-75.2547803 39.9198801, -75.255062 39.9199379, -75.2554128 39.9200099)",,
12137872,Fern Street,residential,False,True,104.462,,,,"LINESTRING (-75.2547803 39.9198801, -75.2542112 39.9197466, -75.2536104 39.9196017)",,
12159082,Cedar Avenue,residential,False,False,48.253,,,,"LINESTRING (-75.2543713 39.9208145, -75.2546596 39.9211879)",,
12159082,Cedar Avenue,residential,False,True,28.021,,,,"LINESTRING (-75.2543713 39.9208145, -75.2541978 39.9206005)",,
12114215,North 6th Street,residential,False,True,110.491,,,,"LINESTRING (-75.2543713 39.9208145, -75.2544472 39.9207466, -75.2544969 39.9206597, -75.2547803 39.9198801)",,
12134619,Summit Street,residential,False,False,68.008,,,,"LINESTRING (-75.2573001 39.9188527, -75.2574116 39.9194583)",,
581243029,Darby Terrace,residential,True,False,174.2,,,,"LINESTRING (-75.2573001 39.9188527, -75.2553406 39.9184103)",,
12114475,Darby Terrace,residential,False,False,72.597,,,,"LINESTRING (-75.2573001 39.9188527, -75.2577292 39.918958, -75.258124 39.9190107)",,
12134619,Summit Street,residential,False,True,81.77499999999999,,,,"LINESTRING (-75.2573001 39.9188527, -75.2571921 39.9181909, -75.2572071 39.9181408, -75.2572132 39.9181244)",,
12114475,Darby Terrace,residential,False,False,51.58,,,,"LINESTRING (-75.258124 39.9190107, -75.2587249 39.918958)",,
12114475,Darby Terrace,residential,False,True,72.597,,,,"LINESTRING (-75.258124 39.9190107, -75.2577292 39.918958, -75.2573001 39.9188527)",,
12154951,Whitely Terrace,residential,False,False,145.788,,,,"LINESTRING (-75.258124 39.9190107, -75.2581841 39.9193727, -75.2588364 39.9201758)",,
12114475,Darby Terrace,residential,False,False,60.686,,,,"LINESTRING (-75.2587249 39.918958, -75.2593768 39.9187392)",,
12114475,Darby Terrace,residential,False,True,51.58,,,,"LINESTRING (-75.2587249 39.918958, -75.258124 39.9190107)",,
12149121,Verlenden Avenue,residential,False,False,110.971,,,,"LINESTRING (-75.2587249 39.918958, -75.2593943 39.9198138)",,
12114475,Darby Terrace,residential,False,True,60.686,,,,"LINESTRING (-75.2593768 39.9187392, -75.2587249 39.918958)",,
12157556,Ridge Avenue,residential,False,False,94.367,,,,"LINESTRING (-75.2593768 39.9187392, -75.2599733 39.919454)",,
12157556,Ridge Avenue,residential,False,True,55.607,,,,"LINESTRING (-75.2593768 39.9187392, -75.2592961 39.9186424, -75.259116 39.9184265, -75.259079 39.9183229, -75.2590716 39.9183022)",,
12159082,Cedar Avenue,residential,False,False,28.021,,,,"LINESTRING (-75.2541978 39.9206005, -75.2543713 39.9208145)",,
12159082,Cedar Avenue,residential,False,True,33.578,,,,"LINESTRING (-75.2541978 39.9206005, -75.2539898 39.9203441)",,
12114736,North 7th Street,residential,False,False,32.462,,,,"LINESTRING (-75.2563252 39.9192159, -75.2562197 39.9194964)",,
12150697,Greenway Avenue,residential,False,False,96.49,,,,"LINESTRING (-75.2563252 39.9192159, -75.2574116 39.9194583)",,
12150697,Greenway Avenue,residential,False,True,54.199,,,,"LINESTRING (-75.2563252 39.9192159, -75.2557133 39.9190842)",,
12114736,North 7th Street,residential,False,False,26.893,,,,"LINESTRING (-75.2562197 39.9194964, -75.2561293 39.9197281)",,
