osmid,name,highway,oneway,reversed,length,access,geometry,maxspeed,lanes,ref
10206223,East 2550 North,residential,False,False,60.351,,"LINESTRING (-111.9641581 41.304526, -111.9634358 41.3045132)",,,
10205545,North 525 East,residential,False,False,71.21000000000001,permissive,"LINESTRING (-111.9641581 41.304526, -111.9641586 41.3044458, -111.9641619 41.3038856)",,,
"[10208072, 10206223]","['East 2550 North', 'North 475 East']",residential,False,"[False, True]",280.508,,"LINESTRING (-111.9641581 41.304526, -111.9646678 41.304532, -111.9652654 41.3045363, -111.9654481 41.304538, -111.965483 41.3045406, -111.9656833 41.3045556, -111.9658154 41.3046177, -111.9658728 41.3046766, -111.965917 41.3047627, -111.9658866 41.305646, -111.9658853 41.3057073, -111.965882 41.3057332, -111.9658846 41.3058559)",25 mph,,
10205545,North 525 East,residential,False,False,94.895,permissive,"LINESTRING (-111.9641619 41.3038856, -111.9641798 41.3030323)",,,
10205545,North 525 East,residential,False,True,71.21000000000001,permissive,"LINESTRING (-111.9641619 41.3038856, -111.9641586 41.3044458, -111.9641581 41.304526)",,,
10206016,East 2500 North,residential,False,False,52.743,permissive,"LINESTRING (-111.9641619 41.3038856, -111.9640949 41.3038849, -111.9636847 41.3038806, -111.9636095 41.3037795)",,,
10205545,North 525 East,residential,False,False,71.933,permissive,"LINESTRING (-111.9641798 41.3030323, -111.9641851 41.3023854)",,,
10205545,North 525 East,residential,False,True,94.895,permissive,"LINESTRING (-111.9641798 41.3030323, -111.9641619 41.3038856)",,,
10205869,East 2450 North,residential,False,True,43.312999999999995,permissive,"LINESTRING (-111.9641798 41.3030323, -111.9641099 41.3030319, -111.9636613 41.3030295)",,,
10205545,North 525 East,residential,False,True,71.933,permissive,"LINESTRING (-111.9641851 41.3023854, -111.9641798 41.3030323)",,,
10205545,North 525 East,residential,False,False,72.07,permissive,"LINESTRING (-111.9641851 41.3023854, -111.9641857 41.3020788, -111.9642545 41.3019503, -111.9644753 41.3018332)",,,
10207427,East 2400 North,residential,False,True,53.211,permissive,"LINESTRING (-111.9641851 41.3023854, -111.9641177 41.3023847, -111.9637143 41.3023805, -111.9636353 41.3022707)",,,
10205545,North 525 East,residential,False,True,72.07,permissive,"LINESTRING (-111.9644753 41.3018332, -111.9642545 41.3019503, -111.9641857 41.3020788, -111.9641851 41.3023854)",,,
10208155,North Legacy Drive,residential,False,False,76.348,,"LINESTRING (-111.9644753 41.3018332, -111.964073 41.3013551, -111.9639567 41.3012714)",20 mph,,
"[641450440, 10208155]","['Legacy Drive', 'North Legacy Drive']",residential,False,"[False, True]",189.19,permissive,"LINESTRING (-111.9644753 41.3018332, -111.9645966 41.301987, -111.9649157 41.3023656, -111.9649589 41.3024419, -111.9649795 41.3025353, -111.9649508 41.303432)",20 mph,,
10206223,East 2550 North,residential,False,False,64.811,,"LINESTRING (-111.960042 41.3044698, -111.9592663 41.3044567)",,,
10205646,650 East,residential,False,False,148.6,,"LINESTRING (-111.960042 41.3044698, -111.9600379 41.3045903, -111.9600017 41.3056908, -111.9599994 41.3058058)",,,
10206223,East 2550 North,residential,False,True,104.265,,"LINESTRING (-111.960042 41.3044698, -111.9609835 41.3044875, -111.9612899 41.3044902)",,,
10205646,650 East,residential,False,False,139.49099999999999,,"LINESTRING (-111.9599994 41.3058058, -111.9599978 41.3058828, -111.9599963 41.3059178, -111.9599838 41.3065767, -111.9599733 41.3070039, -111.9599728 41.3070601)",,,
10205646,650 East,residential,False,True,148.6,,"LINESTRING (-111.9599994 41.3058058, -111.9600017 41.3056908, -111.9600379 41.3045903, -111.960042 41.3044698)",,,
10209167,2600 North,secondary,False,False,143.64,,"LINESTRING (-111.9599994 41.3058058, -111.960106 41.3058072, -111.9603851 41.3058107, -111.9613954 41.3058189, -111.9617189 41.3058208)",30 mph,2,
10205646,650 East,residential,False,False,142.707,,"LINESTRING (-111.9599728 41.3070601, -111.95997 41.3071464, -111.9599437 41.3083433)",,,
10205646,650 East,residential,False,True,139.49099999999999,,"LINESTRING (-111.9599728 41.3070601, -111.9599733 41.3070039, -111.9599838 41.3065767, -111.9599963 41.3059178, -111.9599978 41.3058828, -111.9599994 41.3058058)",,,
633817695,2650 North,residential,False,True,143.43699999999998,,"LINESTRING (-111.9599728 41.3070601, -111.961318 41.3070628, -111.9616898 41.3070726)",,,
10205646,650 East,residential,False,True,142.707,,"LINESTRING (-111.9599437 41.3083433, -111.95997 41.3071464, -111.9599728 41.3070601)",,,
10206049,North 675 East,residential,False,True,105.399,,"LINESTRING (-111.9592922 41.3004266, -111.9592764 41.3013744)",,,
10205834,East 2300 North,residential,False,False,84.923,,"LINESTRING (-111.9592922 41.3004266, -111.9600819 41.3004652, -111.9602964 41.3005168)",,,
10205834,East 2300 North,residential,False,False,90.452,,"LINESTRING (-111.9602964 41.3005168, -111.9607513 41.3005813, -111.9612693 41.3005867, -111.9613711 41.3005878)",,,
10205834,East 2300 North,residential,False,True,84.923,,"LINESTRING (-111.9602964 41.3005168, -111.9600819 41.3004652, -111.9592922 41.3004266)",,,
"[41500984, 10206675]","['East 2475 North', 'North 650 East']",residential,False,True,391.534,,"LINESTRING (-111.9602964 41.3005168, -111.9602537 41.3031964, -111.9603395 41.3032951, -111.9604939 41.303341, -111.9612908 41.3033503)",,,
10208051,North 575 East,residential,False,False,200.377,,"LINESTRING (-111.962549 41.3005986, -111.962468 41.3023996)",,,
10208864,2300 North,residential,False,False,84.896,,"LINESTRING (-111.962549 41.3005986, -111.9635652 41.300608)",,,
10205834,East 2300 North,residential,False,True,98.405,,"LINESTRING (-111.962549 41.3005986, -111.9614862 41.3005889, -111.9613711 41.3005878)",,,
10205850,North 600 East,residential,False,False,107.147,,"LINESTRING (-111.9613092 41.3023868, -111.9612908 41.3033503)",30 mph,,
10205850,North 600 East,residential,False,True,200.107,,"LINESTRING (-111.9613092 41.3023868, -111.9613711 41.3005878)",30 mph,,
10206703,East 2400 North,residential,False,True,96.809,,"LINESTRING (-111.9613092 41.3023868, -111.962468 41.3023996)",,,
10205850,North 600 East,residential,False,True,107.147,,"LINESTRING (-111.9612908 41.3033503, -111.9613092 41.3023868)",30 mph,,
10205850,North 600 East,residential,False,False,126.753,,"LINESTRING (-111.9612908 41.3033503, -111.9612885 41.3043907, -111.9612899 41.3044902)",30 mph,,
"[41500984, 10206675]","['East 2475 North', 'North 650 East']",residential,False,False,391.534,,"LINESTRING (-111.9612908 41.3033503, -111.9604939 41.303341, -111.9603395 41.3032951, -111.9602537 41.3031964, -111.9602964 41.3005168)",,,
10206223,East 2550 North,residential,False,True,36.725,,"LINESTRING (-111.9612899 41.3044902, -111.961729 41.3045068)",,,
10205850,North 600 East,residential,False,True,126.753,,"LINESTRING (-111.9612899 41.3044902, -111.9612885 41.3043907, -111.9612908 41.3033503)",30 mph,,
10206223,East 2550 North,residential,False,False,104.265,,"LINESTRING (-111.9612899 41.3044902, -111.9609835 41.3044875, -111.960042 41.3044698)",,,
10205854,600 East,residential,False,False,146.113,,"LINESTRING (-111.961729 41.3045068, -111.9617189 41.3058208)",,,
10206223,East 2550 North,residential,False,False,36.725,,"LINESTRING (-111.961729 41.3045068, -111.9612899 41.3044902)",,,
10206223,East 2550 North,residential,False,True,61.079,,"LINESTRING (-111.961729 41.3045068, -111.9624602 41.3045038)",,,
10205854,600 East,residential,False,True,146.113,,"LINESTRING (-111.9617189 41.3058208, -111.961729 41.3045068)",,,
10209167,2600 North,secondary,False,False,140.55,,"LINESTRING (-111.9617189 41.3058208, -111.962113 41.3058236, -111.9625084 41.3058263, -111.9625646 41.305827, -111.9634014 41.3058367)",30 mph,2,
10209167,2600 North,secondary,False,True,143.64,,"LINESTRING (-111.9617189 41.3058208, -111.9613954 41.3058189, -111.9603851 41.3058107, -111.960106 41.3058072, -111.9599994 41.3058058)",30 mph,2,
633817695,2650 North,residential,False,True,140.724,,"LINESTRING (-111.9616898 41.3070726, -111.9633744 41.3070899)",,,
633817695,2650 North,residential,False,False,143.43699999999998,,"LINESTRING (-111.9616898 41.3070726, -111.961318 41.3070628, -111.9599728 41.3070601)",,,
10206049,North 675 East,residential,False,False,101.107,,"LINESTRING (-111.9592493 41.3029929, -111.9592645 41.3020837)",,,
10206049,North 675 East,residential,False,True,165.253,,"LINESTRING (-111.9592493 41.3029929, -111.9592527 41.3032315, -111.9591463 41.3035409, -111.9591463 41.3038569, -111.9592665 41.3041857, -111.9592663 41.3044567)",,,
10205869,East 2450 North,residential,False,False,43.312999999999995,permissive,"LINESTRING (-111.9636613 41.3030295, -111.9641099 41.3030319, -111.9641798 41.3030323)",,,
10206223,East 2550 North,residential,False,False,81.5,,"LINESTRING (-111.9634358 41.3045132, -111.9624602 41.3045038)",,,
10206223,East 2550 North,residential,False,True,60.351,,"LINESTRING (-111.9634358 41.3045132, -111.9641581 41.304526)",,,
10205925,North 550 East,residential,False,False,147.196,,"LINESTRING (-111.9634358 41.3045132, -111.9634332 41.30461, -111.9634026 41.3057505, -111.9634014 41.3058367)",,,
10205925,North 550 East,residential,False,False,139.36800000000002,,"LINESTRING (-111.9634014 41.3058367, -111.9634008 41.3059211, -111.9634007 41.3059346, -111.9633763 41.3070022, -111.9633759 41.3070208, -111.9633744 41.3070899)",,,
10205925,North 550 East,residential,False,True,147.196,,"LINESTRING (-111.9634014 41.3058367, -111.9634026 41.3057505, -111.9634332 41.30461, -111.9634358 41.3045132)",,,
10209167,2600 North,secondary,False,False,141.739,,"LINESTRING (-111.9634014 41.3058367, -111.9634949 41.3058368, -111.9639517 41.3058371, -111.9645459 41.3058419, -111.9650982 41.3058471)",30 mph,2,
10209167,2600 North,secondary,False,True,140.55,,"LINESTRING (-111.9634014 41.3058367, -111.9625646 41.305827, -111.9625084 41.3058263, -111.962113 41.3058236, -111.9617189 41.3058208)",30 mph,2,
633817695,2650 North,residential,False,False,140.724,,"LINESTRING (-111.9633744 41.3070899, -111.9616898 41.3070726)",,,
10205925,North 550 East,residential,False,True,139.368,,"LINESTRING (-111.9633744 41.3070899, -111.9633759 41.3070208, -111.9633763 41.3070022, -111.9634007 41.3059346, -111.9634008 41.3059211, -111.9634014 41.3058367)",,,
633817695,2650 North,residential,False,True,142.471,,"LINESTRING (-111.9633744 41.3070899, -111.9634618 41.3070909, -111.9636365 41.3070928, -111.9639798 41.3070966, -111.9641487 41.3070984, -111.9642852 41.3070999, -111.9646972 41.3071045, -111.9650799 41.3071087)",,,
10206016,East 2500 North,residential,False,True,52.743,permissive,"LINESTRING (-111.9636095 41.3037795, -111.9636847 41.3038806, -111.9640949 41.3038849, -111.9641619 41.3038856)",,,
10206223,East 2550 North,residential,False,True,64.811,,"LINESTRING (-111.9592663 41.3044567, -111.960042 41.3044698)",,,
10206049,North 675 East,residential,False,False,165.25300000000004,,"LINESTRING (-111.9592663 41.3044567, -111.9592665 41.3041857, -111.9591463 41.3038569, -111.9591463 41.3035409, -111.9592527 41.3032315, -111.9592493 41.3029929)",,,
10206049,North 675 East,residential,False,False,78.877,,"LINESTRING (-111.9592645 41.3020837, -111.9592764 41.3013744)",,,
10206049,North 675 East,residential,False,True,101.107,,"LINESTRING (-111.9592645 41.3020837, -111.9592493 41.3029929)",,,
10206702,East 2400 North,residential,False,True,38.678,,"LINESTRING (-111.9592645 41.3020837, -111.9595068 41.302103, -111.9596956 41.3021869)",,,
10206049,North 675 East,residential,False,False,105.399,,"LINESTRING (-111.9592764 41.3013744, -111.9592922 41.3004266)",,,
10206049,North 675 East,residential,False,True,78.877,,"LINESTRING (-111.9592764 41.3013744, -111.9592645 41.3020837)",,,
10206223,East 2550 North,residential,False,False,61.079,,"LINESTRING (-111.9624602 41.3045038, -111.961729 41.3045068)",,,
10206223,East 2550 North,residential,False,True,81.5,,"LINESTRING (-111.9624602 41.3045038, -111.9634358 41.3045132)",,,
10208051,North 575 East,residential,False,True,233.978,,"LINESTRING (-111.9624602 41.3045038, -111.962468 41.3023996)",,,
"[726998821, 726998822, 725118029, 725118030, 725118031]",Washington Boulevard,primary,False,False,211.99099999999999,,"LINESTRING (-111.968737 41.3039505, -111.9687337 41.3040355, -111.968721 41.3046855, -111.9687188 41.3047912, -111.9687179 41.3048263, -111.9687122 41.3051163, -111.9686984 41.3056247, -111.968701 41.3058567)",40 mph,"['5', '6']",UT 235
"[1228516770, 725118032, 725118034, 801330870, 801330871]","['Washington Boulevard', 'North Washington Boulevard']",primary,True,False,207.314,,"LINESTRING (-111.968737 41.3039505, -111.9688344 41.3038495, -111.9688436 41.3037698, -111.9688475 41.3036675, -111.9688514 41.3035651, -111.9688555 41.3033269, -111.9688578 41.3031896, -111.9688591 41.3031115, -111.9688682 41.3027743, -111.9688704 41.3026865, -111.9688704 41.3022665, -111.9687962 41.3021206)",40 mph,"['3', '2']",UT 235
10206702,East 2400 North,residential,False,False,38.678,,"LINESTRING (-111.9596956 41.3021869, -111.9595068 41.302103, -111.9592645 41.3020837)",,,
10206703,East 2400 North,residential,False,False,96.809,,"LINESTRING (-111.962468 41.3023996, -111.9613092 41.3023868)",,,
10206703,East 2400 North,residential,False,True,54.489,,"LINESTRING (-111.962468 41.3023996, -111.9631203 41.3023996)",,,
10208051,North 575 East,residential,False,False,233.978,,"LINESTRING (-111.962468 41.3023996, -111.9624602 41.3045038)",,,
10208051,North 575 East,residential,False,True,200.377,,"LINESTRING (-111.962468 41.3023996, -111.962549 41.3005986)",,,
10207307,East 2350 North,residential,False,False,43.971000000000004,permissive,"LINESTRING (-111.9639567 41.3012714, -111.963911 41.3013033, -111.963661 41.3014776, -111.9636353 41.3015679)",,,
