osmid,bridge,name,highway,oneway,reversed,length,geometry
17730550,,North Main Street,secondary,False,True,21.987,"LINESTRING (-88.4525247 46.7591818, -88.4527248 46.7590393)"
17726335,,Division Street,unclassified,False,False,101.14599999999999,"LINESTRING (-88.4525247 46.7591818, -88.4526293 46.7592422, -88.45354 46.759768)"
17726335,,Division Street,unclassified,False,False,15.591,"LINESTRING (-88.45354 46.759768, -88.4536942 46.7598602)"
17730701,,North Front Street,unclassified,False,False,36.983,"LINESTRING (-88.45354 46.759768, -88.45392 46.759561)"
17726335,,Division Street,unclassified,False,True,101.14599999999999,"LINESTRING (-88.45354 46.759768, -88.4526293 46.7592422, -88.4525247 46.7591818)"
17730550,,North Main Street,secondary,False,False,21.987,"LINESTRING (-88.4527248 46.7590393, -88.4525247 46.7591818)"
17730550,,North Main Street,secondary,False,True,121.222,"LINESTRING (-88.4527248 46.7590393, -88.4538481 46.7582671)"
17726338,,Division Street,unclassified,False,False,348.186,"LINESTRING (-88.4527248 46.7590393, -88.4526389 46.7589723, -88.4521173 46.7585658, -88.4520126 46.758524, -88.4518966 46.7585099, -88.4517663 46.7585215, -88.450826 46.7586682, -88.449277 46.7588645, -88.4490505 46.7589155, -88.4488098 46.7589664, -88.4485904 46.7590488)"
17726338,,Division Street,unclassified,False,True,348.18600000000004,"LINESTRING (-88.4485904 46.7590488, -88.4488098 46.7589664, -88.4490505 46.7589155, -88.449277 46.7588645, -88.450826 46.7586682, -88.4517663 46.7585215, -88.4518966 46.7585099, -88.4520126 46.758524, -88.4521173 46.7585658, -88.4526389 46.7589723, -88.4527248 46.7590393)"
17726795,,North 4th Street,unclassified,False,True,184.30599999999998,"LINESTRING (-88.4485904 46.7590488, -88.448539 46.758882, -88.448562 46.758782, -88.448656 46.758645, -88.4487249 46.7585615, -88.4488417 46.7584863, -88.4490009 46.7584063, -88.449269 46.758316, -88.4496061 46.7582608, -88.4497902 46.7582414, -88.449907 46.7582002, -88.4499813 46.7581347, -88.4499869 46.7581151, -88.4500238 46.7579868)"
17730550,,North Main Street,secondary,False,False,121.222,"LINESTRING (-88.4538481 46.7582671, -88.4527248 46.7590393)"
17726358,,River Street,residential,False,False,105.33099999999999,"LINESTRING (-88.4538481 46.7582671, -88.4539436 46.7583395, -88.4546893 46.758905, -88.454775 46.75897)"
17730550,,North Main Street,secondary,False,True,83.67,"LINESTRING (-88.4538481 46.7582671, -88.4545129 46.7578094, -88.4546228 46.7577337)"
17726358,,River Street,residential,False,True,105.33099999999999,"LINESTRING (-88.454775 46.75897, -88.4546893 46.758905, -88.4539436 46.7583395, -88.4538481 46.7582671)"
17730701,,North Front Street,unclassified,False,False,85.59200000000001,"LINESTRING (-88.454775 46.75897, -88.4548106 46.7589454, -88.4554968 46.7584724, -88.455567 46.758424)"
17730701,,North Front Street,unclassified,False,True,92.56299999999999,"LINESTRING (-88.454775 46.75897, -88.4545 46.759145, -88.454305 46.75928, -88.45392 46.759561)"
17726795,,North 4th Street,unclassified,False,False,184.30599999999998,"LINESTRING (-88.4500238 46.7579868, -88.4499869 46.7581151, -88.4499813 46.7581347, -88.449907 46.7582002, -88.4497902 46.7582414, -88.4496061 46.7582608, -88.449269 46.758316, -88.4490009 46.7584063, -88.4488417 46.7584863, -88.4487249 46.7585615, -88.448656 46.758645, -88.448562 46.758782, -88.448539 46.758882, -88.4485904 46.7590488)"
17726799,,North 4th Street,unclassified,False,True,174.78099999999998,"LINESTRING (-88.4500238 46.7579868, -88.4506194 46.7577353, -88.4508721 46.7576026, -88.4517819 46.7570506, -88.4518276 46.7570229)"
17732393,,East Broad Street,secondary,False,False,100.496,"LINESTRING (-88.4527358 46.7564215, -88.453644 46.757077)"
17732393,,East Broad Street,secondary,False,True,169.278,"LINESTRING (-88.4527358 46.7564215, -88.451169 46.755342)"
17726799,,North 4th Street,unclassified,False,False,96.22200000000001,"LINESTRING (-88.4527358 46.7564215, -88.452623 46.7564962, -88.4518276 46.7570229)"
17727269,,South 4th Street,residential,False,True,95.627,"LINESTRING (-88.4527358 46.7564215, -88.4528153 46.7563671, -88.453624 46.7558138)"
17729804,,East River Street,residential,False,False,64.611,"LINESTRING (-88.4518276 46.7570229, -88.452427 46.757434)"
17729804,,East River Street,residential,False,True,170.78,"LINESTRING (-88.4518276 46.7570229, -88.450275 46.755915)"
17726799,,North 4th Street,unclassified,False,False,174.781,"LINESTRING (-88.4518276 46.7570229, -88.4517819 46.7570506, -88.4508721 46.7576026, -88.4506194 46.7577353, -88.4500238 46.7579868)"
17726799,,North 4th Street,unclassified,False,True,96.22200000000001,"LINESTRING (-88.4518276 46.7570229, -88.452623 46.7564962, -88.4527358 46.7564215)"
17732393,,East Broad Street,secondary,False,False,66.135,"LINESTRING (-88.4491703 46.7539674, -88.4497857 46.7543869)"
17732393,,East Broad Street,secondary,False,True,76.501,"LINESTRING (-88.4491703 46.7539674, -88.448472 46.753473)"
158762776,,Poplar Street,residential,False,False,290.54200000000003,"LINESTRING (-88.4491703 46.7539674, -88.4490849 46.7540288, -88.4490733 46.7540656, -88.4490849 46.754472, -88.4490289 46.7545712, -88.4489845 46.7545936, -88.4489332 46.7545952, -88.4488911 46.7545808, -88.4474971 46.7536313, -88.446954 46.75326)"
17731027,,8th Street,residential,False,True,65.12,"LINESTRING (-88.446954 46.75326, -88.4475836 46.7528639)"
158762776,,Poplar Street,residential,False,True,290.542,"LINESTRING (-88.446954 46.75326, -88.4474971 46.7536313, -88.4488911 46.7545808, -88.4489332 46.7545952, -88.4489845 46.7545936, -88.4490289 46.7545712, -88.4490849 46.754472, -88.4490733 46.7540656, -88.4490849 46.7540288, -88.4491703 46.7539674)"
17727269,,South 4th Street,residential,False,False,53.443,"LINESTRING (-88.4541226 46.7554757, -88.453624 46.7558138)"
17727269,,South 4th Street,residential,False,True,53.443,"LINESTRING (-88.453624 46.7558138, -88.4541226 46.7554757)"
17728410,,Baraga Avenue,unclassified,False,False,101.052,"LINESTRING (-88.453624 46.7558138, -88.4545555 46.7564608)"
17727269,,South 4th Street,residential,False,False,95.627,"LINESTRING (-88.453624 46.7558138, -88.4528153 46.7563671, -88.4527358 46.7564215)"
17728410,,Baraga Avenue,unclassified,False,True,163.41000000000003,"LINESTRING (-88.453624 46.7558138, -88.452948 46.7553325, -88.4521834 46.7547257)"
17727293,,West Broad Street,unclassified,False,True,105.191,"LINESTRING (-88.455567 46.758424, -88.4547263 46.7578094, -88.4546228 46.7577337)"
17730701,,North Front Street,unclassified,False,False,83.535,"LINESTRING (-88.455567 46.758424, -88.4556807 46.7583504, -88.456364 46.757908)"
17730701,,North Front Street,unclassified,False,True,85.59200000000001,"LINESTRING (-88.455567 46.758424, -88.4554968 46.7584724, -88.4548106 46.7589454, -88.454775 46.75897)"
17730550,,North Main Street,secondary,False,True,202.184,"LINESTRING (-88.4507566 46.7605379, -88.4525247 46.7591818)"
17728406,,Baraga Avenue,residential,False,False,54.104,"LINESTRING (-88.456364 46.757908, -88.456832 46.758274)"
17728410,,Baraga Avenue,unclassified,False,True,120.016,"LINESTRING (-88.456364 46.757908, -88.456477 46.757818, -88.4564828 46.7577801, -88.4564424 46.7577525, -88.4562955 46.7576468, -88.4556539 46.7571848, -88.4555535 46.7571125)"
17730701,,North Front Street,unclassified,False,True,83.535,"LINESTRING (-88.456364 46.757908, -88.4556807 46.7583504, -88.455567 46.758424)"
17728406,,Baraga Avenue,residential,False,True,54.104,"LINESTRING (-88.456832 46.758274, -88.456364 46.757908)"
17728657,,L Anse Avenue,residential,False,False,42.326,"LINESTRING (-88.4491973 46.7526613, -88.448905 46.752985)"
17728410,,Baraga Avenue,unclassified,False,False,167.90699999999998,"LINESTRING (-88.4491973 46.7526613, -88.4497387 46.753048, -88.4499961 46.7532319, -88.450723 46.753751)"
17728410,,Baraga Avenue,unclassified,False,False,155.322,"LINESTRING (-88.450723 46.753751, -88.4515095 46.7542759, -88.4521834 46.7547257)"
17728410,,Baraga Avenue,unclassified,False,True,167.907,"LINESTRING (-88.450723 46.753751, -88.4499961 46.7532319, -88.4497387 46.753048, -88.4491973 46.7526613)"
17728593,,South 6th Street,residential,False,False,115.699,"LINESTRING (-88.450723 46.753751, -88.451301 46.753356, -88.451762 46.752993)"
17729628,,6th Street,residential,False,False,50.408,"LINESTRING (-88.450723 46.753751, -88.4506496 46.7538002, -88.45025 46.754068)"
17728410,,Baraga Avenue,unclassified,False,False,163.41000000000003,"LINESTRING (-88.4521834 46.7547257, -88.452948 46.7553325, -88.453624 46.7558138)"
17728410,,Baraga Avenue,unclassified,False,True,155.322,"LINESTRING (-88.4521834 46.7547257, -88.4515095 46.7542759, -88.450723 46.753751)"
17729249,,5th Street,residential,False,False,103.288,"LINESTRING (-88.4521834 46.7547257, -88.4521231 46.7547624, -88.4512484 46.7552937, -88.451169 46.755342)"
17728410,,Baraga Avenue,unclassified,False,True,101.052,"LINESTRING (-88.4545555 46.7564608, -88.453624 46.7558138)"
17731135,,South 3rd Street,unclassified,False,True,33.164,"LINESTRING (-88.4545555 46.7564608, -88.454856 46.756245)"
17728410,,Baraga Avenue,unclassified,False,False,105.03,"LINESTRING (-88.4545555 46.7564608, -88.4554484 46.7570439, -88.4555535 46.7571125)"
17731135,,South 3rd Street,unclassified,False,False,97.552,"LINESTRING (-88.4545555 46.7564608, -88.4537471 46.7570073, -88.453644 46.757077)"
17728593,,South 6th Street,residential,False,True,115.699,"LINESTRING (-88.451762 46.752993, -88.451301 46.753356, -88.450723 46.753751)"
17728657,,L Anse Avenue,residential,False,True,42.326,"LINESTRING (-88.448905 46.752985, -88.4491973 46.7526613)"
17729285,,Lanse Avenue,residential,False,False,13.158,"LINESTRING (-88.448905 46.752985, -88.448815 46.753086)"
17728659,,L Anse Avenue,residential,False,False,50.345,"LINESTRING (-88.448815 46.753086, -88.448472 46.753473)"
17729285,,Lanse Avenue,residential,False,True,13.158,"LINESTRING (-88.448815 46.753086, -88.448905 46.752985)"
17730548,,Arnold Street,residential,False,False,154.515,"LINESTRING (-88.448815 46.753086, -88.45025 46.754068)"
17728659,,L Anse Avenue,residential,False,True,50.345,"LINESTRING (-88.448472 46.753473, -88.448815 46.753086)"
17732393,,East Broad Street,secondary,False,False,76.501,"LINESTRING (-88.448472 46.753473, -88.4491703 46.7539674)"
17732393,,East Broad Street,secondary,False,True,95.75,"LINESTRING (-88.448472 46.753473, -88.4475836 46.7528639)"
17732393,,East Broad Street,secondary,False,False,169.278,"LINESTRING (-88.451169 46.755342, -88.4527358 46.7564215)"
17732393,,East Broad Street,secondary,False,True,149.614,"LINESTRING (-88.451169 46.755342, -88.4497857 46.7543869)"
17729249,,5th Street,residential,False,True,103.288,"LINESTRING (-88.451169 46.755342, -88.4512484 46.7552937, -88.4521231 46.7547624, -88.4521834 46.7547257)"
17729250,,5th Street,residential,False,False,46.988,"LINESTRING (-88.4507213 46.7556234, -88.450642 46.755672, -88.450275 46.755915)"
17729804,,East River Street,residential,False,False,170.78,"LINESTRING (-88.450275 46.755915, -88.4518276 46.7570229)"
17729250,,5th Street,residential,False,True,46.988,"LINESTRING (-88.450275 46.755915, -88.450642 46.755672, -88.4507213 46.7556234)"
17729628,,6th Street,residential,False,False,50.086,"LINESTRING (-88.45025 46.754068, -88.4497857 46.7543869)"
17730548,,Arnold Street,residential,False,True,154.515,"LINESTRING (-88.45025 46.754068, -88.448815 46.753086)"
17729628,,6th Street,residential,False,True,50.408,"LINESTRING (-88.45025 46.754068, -88.4506496 46.7538002, -88.450723 46.753751)"
17729628,,6th Street,residential,False,True,50.086,"LINESTRING (-88.4497857 46.7543869, -88.45025 46.754068)"
17732393,,East Broad Street,secondary,False,False,149.614,"LINESTRING (-88.4497857 46.7543869, -88.451169 46.755342)"
17732393,,East Broad Street,secondary,False,True,66.135,"LINESTRING (-88.4497857 46.7543869, -88.4491703 46.7539674)"
158762768,,North 3rd Street,unclassified,False,False,128.191,"LINESTRING (-88.4524839 46.7579121, -88.4535595 46.7571378, -88.453644 46.757077)"
17732393,,East Broad Street,secondary,False,True,100.496,"LINESTRING (-88.453644 46.757077, -88.4527358 46.7564215)"
17731135,,South 3rd Street,unclassified,False,True,97.552,"LINESTRING (-88.453644 46.757077, -88.4537471 46.7570073, -88.4545555 46.7564608)"
17732393,,East Broad Street,secondary,False,False,104.364,"LINESTRING (-88.453644 46.757077, -88.4545295 46.7576711, -88.4546228 46.7577337)"
158762768,,North 3rd Street,unclassified,False,True,128.191,"LINESTRING (-88.453644 46.757077, -88.4535595 46.7571378, -88.4524839 46.7579121)"
17729804,,East River Street,residential,False,True,64.611,"LINESTRING (-88.452427 46.757434, -88.4518276 46.7570229)"
17730701,,North Front Street,unclassified,False,True,36.983,"LINESTRING (-88.45392 46.759561, -88.45354 46.759768)"
17730833,,Pequaming Road,unclassified,False,False,37.453,"LINESTRING (-88.45392 46.759561, -88.4536942 46.7598602)"
17730701,,North Front Street,unclassified,False,False,92.563,"LINESTRING (-88.45392 46.759561, -88.454305 46.75928, -88.4545 46.759145, -88.454775 46.75897)"
17731027,,8th Street,residential,False,False,65.12,"LINESTRING (-88.4475836 46.7528639, -88.446954 46.75326)"
17732393,,East Broad Street,secondary,False,False,95.75,"LINESTRING (-88.4475836 46.7528639, -88.448472 46.753473)"
17731135,,South 3rd Street,unclassified,False,False,33.164,"LINESTRING (-88.454856 46.756245, -88.4545555 46.7564608)"
17726335,,Division Street,unclassified,False,True,15.591,"LINESTRING (-88.4536942 46.7598602, -88.45354 46.759768)"
17730833,,Pequaming Road,unclassified,False,True,37.453,"LINESTRING (-88.4536942 46.7598602, -88.45392 46.759561)"
