osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,bridge
19047481,East Temple Street,residential,False,False,139.29,"LINESTRING (-83.44197 39.53753, -83.4418336 39.5376229, -83.441343 39.537957, -83.4408727 39.5382743, -83.44075 39.538357)",,,
19049767,North Main Street,residential,False,False,128.404,"LINESTRING (-83.44197 39.53753, -83.4420606 39.5376125, -83.4424746 39.5379893, -83.4428825 39.5383605, -83.442938 39.538411)",,,
19049767,North Main Street,residential,False,True,132.6,"LINESTRING (-83.44197 39.53753, -83.4418955 39.5374658, -83.4414862 39.5371131, -83.4410422 39.5367305, -83.4409388 39.5366414)",,,
155765623,West Temple Street,residential,False,True,130.96,"LINESTRING (-83.44197 39.53753, -83.4420646 39.537466, -83.4425411 39.5371438, -83.442838 39.536943, -83.4430281 39.5368089, -83.443113 39.536749)",,,
19047481,East Temple Street,residential,False,False,127.475,"LINESTRING (-83.44075 39.538357, -83.4406881 39.5384009, -83.440595 39.538467, -83.4401981 39.5387352, -83.440009 39.538863, -83.4397266 39.5390628, -83.439643 39.539122)",,,
19047481,East Temple Street,residential,False,True,139.29,"LINESTRING (-83.44075 39.538357, -83.4408727 39.5382743, -83.441343 39.537957, -83.4418336 39.5376229, -83.44197 39.53753)",,,
19049793,North Fayette Street,residential,False,False,128.371,"LINESTRING (-83.44075 39.538357, -83.4408417 39.5384376, -83.4412608 39.5388062, -83.4416809 39.5391757, -83.441737 39.539225)",,,
19049793,North Fayette Street,residential,False,True,132.298,"LINESTRING (-83.44075 39.538357, -83.4406805 39.538296, -83.4403906 39.5380414, -83.4402681 39.5379338, -83.4398362 39.5375545, -83.439732 39.537463)",,,
19047481,East Temple Street,residential,False,True,127.475,"LINESTRING (-83.439643 39.539122, -83.4397266 39.5390628, -83.440009 39.538863, -83.4401981 39.5387352, -83.440595 39.538467, -83.4406881 39.5384009, -83.44075 39.538357)",,,
19048450,North North Street,secondary,False,False,128.881,"LINESTRING (-83.439643 39.539122, -83.4397192 39.5391935, -83.439838 39.539305, -83.4401369 39.5395729, -83.4405501 39.5399431, -83.440618 39.540004)",SR 41,,
19048450,North North Street,secondary,False,True,133.452,"LINESTRING (-83.439643 39.539122, -83.4395652 39.5390556, -83.4395 39.539, -83.4393967 39.5389054, -83.4391421 39.5386831, -83.4387195 39.5383089, -83.438618 39.538219)",SR 41,,
19048450,North North Street,secondary,False,False,134.834,"LINESTRING (-83.4375904 39.5373014, -83.4376939 39.5373902, -83.4381053 39.5377555, -83.438527 39.5381299, -83.438618 39.538219)",SR 41,,
19048778,East Court Street,primary,False,True,129.189,"LINESTRING (-83.4375904 39.5373014, -83.4376594 39.5372422, -83.438148 39.536912, -83.4386261 39.5365907, -83.4387162 39.5365302)",US 22;US 62;SR 3;SR 41,2,
42341682,East Court Street,primary,False,False,236.94299999999998,"LINESTRING (-83.4375904 39.5373014, -83.4375271 39.5373324, -83.437181 39.537569, -83.4370867 39.5376372, -83.4369995 39.5377003, -83.436512 39.538053, -83.4360455 39.538381, -83.436027 39.538394, -83.435843 39.538537, -83.435589 39.538766)",US 22;US 62;SR 3,2,
155767119,South North Street,residential,False,True,128.08999999999997,"LINESTRING (-83.4375904 39.5373014, -83.4375219 39.5372287, -83.4371071 39.5368608, -83.4369851 39.5367512, -83.4367609 39.5365498, -83.4366964 39.5364919, -83.4366155 39.5364294)",,,
19048450,North North Street,secondary,False,False,133.45199999999997,"LINESTRING (-83.438618 39.538219, -83.4387195 39.5383089, -83.4391421 39.5386831, -83.4393967 39.5389054, -83.4395 39.539, -83.4395652 39.5390556, -83.439643 39.539122)",SR 41,,
19048450,North North Street,secondary,False,True,134.834,"LINESTRING (-83.438618 39.538219, -83.438527 39.5381299, -83.4381053 39.5377555, -83.4376939 39.5373902, -83.4375904 39.5373014)",SR 41,,
"[121481544, 121481543]",East Market Street,primary,False,False,127.24999999999999,"LINESTRING (-83.438618 39.538219, -83.4387106 39.5381562, -83.4389349 39.5380039, -83.4390375 39.5379343, -83.4391837 39.5378351, -83.439525 39.5376035, -83.4396718 39.5375039, -83.439732 39.537463)",US 62;SR 3,"['3', '2']",
