osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge
500888215,Clarkston Road,tertiary,35 mph,False,True,278.27400000000006,"LINESTRING (-83.4127526 42.740197, -83.412917 42.740188, -83.4130554 42.7401775, -83.413193 42.740167, -83.41343 42.740137, -83.4135004 42.7401202, -83.413731 42.740065, -83.414116 42.739959, -83.414402 42.739899, -83.414491 42.739886, -83.414785 42.739871, -83.4159521 42.739871, -83.4160109 42.739871, -83.416099 42.739871)",,,
8705862,Laurelton Street,residential,,False,True,178.752,"LINESTRING (-83.4189966 42.7318266, -83.418952 42.731828, -83.418847 42.731837, -83.418754 42.731851, -83.418599 42.731915, -83.418408 42.732009, -83.418193 42.732165, -83.418045 42.732242, -83.417922 42.732272, -83.417724 42.732284, -83.417615 42.732282, -83.417344 42.732246, -83.417178 42.732232, -83.417008 42.732212)",,,
"[498544228, 425628137, 506918418, 145836036]",South Main Street,secondary,40 mph,False,False,190.481,"LINESTRING (-83.4189966 42.7318266, -83.4190123 42.7321365, -83.4190153 42.7322072, -83.4190239 42.732356, -83.4190324 42.732651, -83.4190465 42.7333915, -83.4190493 42.7335391)","['3', '2']",M 15,yes
8696993,East Church Street,residential,,False,False,117.11099999999999,"LINESTRING (-83.4190994 42.7348634, -83.4189836 42.734866, -83.4184731 42.7348773, -83.4177348 42.7348898, -83.417666 42.734891)",,,
8703528,Depot Road,residential,,True,False,306.983,"LINESTRING (-83.4190994 42.7348634, -83.4192167 42.7348614, -83.4196431 42.7348541, -83.419684 42.734853, -83.4196954 42.7348517, -83.419819 42.734838, -83.4199288 42.7348088, -83.420101 42.734737, -83.4202237 42.7346575, -83.4204675 42.7344741, -83.4206248 42.7343742, -83.4206971 42.7343282, -83.4207572 42.73429, -83.42077 42.7342806, -83.4207813 42.7342723, -83.421726 42.733582, -83.4217705 42.733555, -83.421838 42.733514, -83.421942 42.733495, -83.4220177 42.733493, -83.4221494 42.7334999)",,,
425628138,South Main Street,secondary,30 mph,False,True,147.33899999999997,"LINESTRING (-83.4190994 42.7348634, -83.4190729 42.7344948, -83.4190724 42.734384, -83.4190649 42.7339632, -83.4190629 42.7337963, -83.4190567 42.7336794, -83.4190493 42.7335391)",2,M 15,
"[675934747, 506918415]",South Main Street,secondary,30 mph,False,False,121.638,"LINESTRING (-83.4190994 42.7348634, -83.4191023 42.7349303, -83.4191249 42.7354561, -83.4191371 42.7358751, -83.4191395 42.7359569)","['3', '2']",M 15,
8676310,Madison Court,residential,,False,False,117.664,"LINESTRING (-83.4230296 42.735798, -83.423003 42.73474)",,,
8707028,West Washington Street,residential,,False,True,68.084,"LINESTRING (-83.4230296 42.735798, -83.4222998 42.7358024, -83.422196 42.735803)",,,
630449145,West Washington Street,residential,,False,False,106.07000000000001,"LINESTRING (-83.4230296 42.735798, -83.4230418 42.7358574, -83.4238635 42.7358313, -83.4239554 42.7358686, -83.4239507 42.7360812)",,,
8676310,Madison Court,residential,,False,True,117.664,"LINESTRING (-83.423003 42.73474, -83.4230296 42.735798)",,,
"[713681371, 8676310]",Madison Court,residential,,False,"[False, True]",257.543,"LINESTRING (-83.423003 42.73474, -83.4229678 42.734671, -83.4229606 42.7336897, -83.4229799 42.7336385, -83.4230351 42.7335889, -83.423458 42.7335872, -83.4236876 42.733578, -83.4241987 42.7335625, -83.42446 42.7335477, -83.4245321 42.7335322, -83.4245734 42.7335046)",,,
8703545,West Church Street,residential,,False,True,69.274,"LINESTRING (-83.423003 42.73474, -83.422274 42.7347512, -83.422155 42.734753)",,,
500888215,Clarkston Road,tertiary,35 mph,False,True,102.41,"LINESTRING (-83.416099 42.739871, -83.417353 42.739872)",,,
8710495,Robertson Court,residential,,False,True,335.752,"LINESTRING (-83.416099 42.739871, -83.4160985 42.7398042, -83.416094 42.739221, -83.416122 42.73916, -83.416157 42.739127, -83.416244 42.739093, -83.416408 42.739091, -83.4190025 42.7390981, -83.4191244 42.7390984, -83.419227 42.7390987)",,,
500888215,Clarkston Road,tertiary,35 mph,False,False,278.274,"LINESTRING (-83.416099 42.739871, -83.4160109 42.739871, -83.4159521 42.739871, -83.414785 42.739871, -83.414491 42.739886, -83.414402 42.739899, -83.414116 42.739959, -83.413731 42.740065, -83.4135004 42.7401202, -83.41343 42.740137, -83.413193 42.740167, -83.4130554 42.7401775, -83.412917 42.740188, -83.4127526 42.740197)",,,
8678296,South Holcomb Road,tertiary,25 mph,False,False,116.803,"LINESTRING (-83.422196 42.735803, -83.422155 42.734753)",,,
8707028,West Washington Street,residential,,False,False,68.084,"LINESTRING (-83.422196 42.735803, -83.4222998 42.7358024, -83.4230296 42.735798)",,,
"[504773860, 8707028]",West Washington Street,residential,,False,True,250.305,"LINESTRING (-83.422196 42.735803, -83.422075 42.7358078, -83.420728 42.735861, -83.420173 42.735898, -83.41985 42.73592, -83.4198013 42.7359255, -83.4196916 42.7359379, -83.4192677 42.7359525, -83.4191395 42.7359569)",,,
8719061,North Holcomb Road,tertiary,25 mph,False,False,160.547,"LINESTRING (-83.422196 42.735803, -83.4221975 42.7358581, -83.422213 42.736448, -83.4222193 42.736506, -83.4222248 42.7365567, -83.422263 42.736908, -83.42232 42.737102, -83.422374 42.737235)",,,
8678296,South Holcomb Road,tertiary,25 mph,False,True,116.803,"LINESTRING (-83.422155 42.734753, -83.422196 42.735803)",,,
