osmid,oneway,highway,junction,reversed,length,geometry,lanes,ref,name,maxspeed
"[60335369, 847059975]",True,trunk,,False,672.23,"LINESTRING (-74.129366 40.071027, -74.129037 40.071581, -74.128724 40.072025, -74.128374 40.072389, -74.128052 40.072677, -74.1279539 40.0727542, -74.1278107 40.0728669, -74.127742 40.072921, -74.12714 40.073312, -74.127078 40.073351, -74.125671 40.074051, -74.1255628 40.074104, -74.125387 40.07419, -74.1252462 40.0742587, -74.123675 40.0750248)",2,NJ 70,,
11730311,True,primary,,False,97.27799999999999,"LINESTRING (-74.129408 40.068138, -74.129718 40.068314, -74.129969 40.068457, -74.130091 40.068526, -74.1303129 40.0686719)",,NJ 88,Princeton Avenue,
48729249,False,primary,,False,143.27599999999998,"LINESTRING (-74.129408 40.068138, -74.129183 40.068085, -74.128965 40.068033, -74.1289257 40.0680221, -74.1285412 40.0679155, -74.1279725 40.0677578, -74.127818 40.067715)",,NJ 88,Princeton Avenue,
11715746,True,trunk_link,,False,156.57700000000003,"LINESTRING (-74.130989 40.067919, -74.1306411 40.0682251, -74.1305405 40.0682833, -74.1303963 40.0683242, -74.1302584 40.0683359, -74.1301066 40.068311, -74.1299051 40.0682592, -74.129726 40.068199, -74.1295395 40.0681632, -74.129408 40.068138)",,,,
1065510164,True,trunk,,False,90.81299999999999,"LINESTRING (-74.130989 40.067919, -74.130686 40.06836, -74.130517 40.068651)",4,NJ 70,,
11741502,False,tertiary,,False,116.769,"LINESTRING (-74.1224519 40.0739411, -74.1225752 40.0741382, -74.1227952 40.0743721, -74.1229508 40.0745117, -74.1229719 40.0745284, -74.123278 40.0747703)",2,(64),Jack Martin Boulevard,
60335361,True,trunk,,False,318.03299999999996,"LINESTRING (-74.127211 40.073399, -74.12776 40.073056, -74.128371 40.072582, -74.1284848 40.0724693, -74.128673 40.072283, -74.128885 40.072054, -74.1291565 40.0717434, -74.1293657 40.0714314, -74.1294945 40.071181)",2,NJ 70,,
60335349,True,trunk,,False,60.334,"LINESTRING (-74.131048 40.068147, -74.1312213 40.0679228, -74.1312654 40.0678658, -74.131409 40.06768)",2,NJ 70,,
11719155,True,trunk_link,,False,135.371,"LINESTRING (-74.131167 40.069322, -74.1310788 40.0691569, -74.1309298 40.0688196, -74.1309179 40.0686703, -74.1309387 40.0685187, -74.131048 40.068147)",,,,
11745474,True,primary,,False,77.58000000000001,"LINESTRING (-74.131167 40.069322, -74.1309083 40.0690003, -74.130643 40.068753)",,NJ 88,Ocean Avenue,
11720680,True,trunk_link,jughandle,False,88.90299999999999,"LINESTRING (-74.1294945 40.071181, -74.129883 40.070942, -74.130087 40.070862, -74.130391 40.070793)",,,,
60335361,True,trunk,,False,47.765,"LINESTRING (-74.1294945 40.071181, -74.129587 40.070954, -74.129666 40.070772)",2,NJ 70,,
60335321,True,primary,,False,147.32799999999997,"LINESTRING (-74.1310308 40.069354, -74.131056 40.069389, -74.1313001 40.0697227, -74.131331 40.069765, -74.131387 40.069841, -74.13163 40.070234, -74.13177 40.070445, -74.1318657 40.0705062)",,NJ 88,Ocean Avenue,
11720685,True,trunk_link,,False,69.97200000000001,"LINESTRING (-74.130302 40.069339, -74.130496 40.069249, -74.130579 40.069225, -74.130686 40.069218, -74.130807 40.069232, -74.130884 40.069259, -74.1310308 40.069354)",,,,
60335371,True,trunk,,False,56.476,"LINESTRING (-74.130302 40.069339, -74.130399 40.069148, -74.1305742 40.0688763)",3,NJ 70,,
60335270,True,trunk,,False,126.158,"LINESTRING (-74.12997 40.069705, -74.1298486 40.0699534, -74.1298041 40.070053, -74.129481 40.070776)",4,NJ 70,,
11745461,True,primary,,False,93.191,"LINESTRING (-74.129398 40.069045, -74.1304416 40.0687909)",4,(NJ 88Z),,
11720688,True,trunk_link,,False,114.75299999999999,"LINESTRING (-74.129398 40.069045, -74.129682 40.069035, -74.12979 40.069063, -74.129897 40.069115, -74.129959 40.069163, -74.1300071 40.0692168, -74.1300318 40.0692804, -74.1300486 40.0693887, -74.1300157 40.0695444, -74.12997 40.069705)",,,,
24722507,False,secondary,,False,85.245,"LINESTRING (-74.124032 40.066739, -74.1237178 40.0666509, -74.123276 40.066527, -74.1231 40.06646)",,(630),Princeton Avenue,40 mph
24722507,False,secondary,,True,71.54899999999999,"LINESTRING (-74.124032 40.066739, -74.1242238 40.0667913, -74.1247468 40.066934, -74.124824 40.066955)",,(630),Princeton Avenue,40 mph
11725377,False,residential,,False,44.516,"LINESTRING (-74.125156 40.067836, -74.124966 40.068209)",,,Pinewood Drive,
11723649,False,residential,,False,116.644,"LINESTRING (-74.125156 40.067836, -74.125581 40.067993, -74.125962 40.068107, -74.126218 40.068156, -74.126443 40.068171)",,,C Trail,
11725377,False,residential,,True,29.176000000000002,"LINESTRING (-74.125156 40.067836, -74.125267 40.067639, -74.125305 40.067601)",,,Pinewood Drive,
11723649,False,residential,,True,116.644,"LINESTRING (-74.126443 40.068171, -74.126218 40.068156, -74.125962 40.068107, -74.125581 40.067993, -74.125156 40.067836)",,,C Trail,
11758303,False,primary,,False,168.906,"LINESTRING (-74.126443 40.068171, -74.1265523 40.0684467, -74.1266196 40.0686165, -74.126669 40.068741, -74.1267597 40.0689424, -74.1268558 40.0691559, -74.127062 40.069614)",,NJ 88,Post Road,
11758303,False,primary,,True,38.694,"LINESTRING (-74.126443 40.068171, -74.12633 40.0678859, -74.126311 40.067838)",,NJ 88,Post Road,
24722507,False,secondary,,False,77.386,"LINESTRING (-74.125685 40.067179, -74.124824 40.066955)",,(630),Princeton Avenue,40 mph
11725377,False,residential,,False,57.232,"LINESTRING (-74.125685 40.067179, -74.125489 40.067438, -74.125305 40.067601)",,,Pinewood Drive,
24722507,False,secondary,,True,35.868,"LINESTRING (-74.125685 40.067179, -74.125877 40.067225, -74.126087 40.067276)",,(630),Princeton Avenue,40 mph
11725377,False,residential,,False,29.176000000000002,"LINESTRING (-74.125305 40.067601, -74.125267 40.067639, -74.125156 40.067836)",,,Pinewood Drive,
11725377,False,residential,,True,57.232,"LINESTRING (-74.125305 40.067601, -74.125489 40.067438, -74.125685 40.067179)",,,Pinewood Drive,
11750596,False,residential,,False,89.981,"LINESTRING (-74.125305 40.067601, -74.125616 40.067708, -74.126077 40.067808, -74.126311 40.067838)",,,B Trail,
11725377,False,residential,,True,44.516,"LINESTRING (-74.124966 40.068209, -74.125156 40.067836)",,,Pinewood Drive,
"[11725377, 11734743, 11749270, 11724111]",False,residential,,"[False, True]",221.35,"LINESTRING (-74.124966 40.068209, -74.124822 40.068451, -74.124816 40.068504, -74.124826 40.068543, -74.124863 40.068579, -74.124999 40.068629, -74.125478 40.06875, -74.125553 40.068752, -74.125624 40.068743, -74.125668 40.068719, -74.125745 40.068608, -74.125762 40.068542, -74.125756 40.068467, -74.12571 40.068428, -74.124966 40.068209)",,,"['Circle Drive', 'D Trail', 'Pinewood Drive', 'E Trail']",
"[11724111, 11725377, 11749270, 11734743]",False,residential,,"[False, True]",221.35,"LINESTRING (-74.124966 40.068209, -74.12571 40.068428, -74.125756 40.068467, -74.125762 40.068542, -74.125745 40.068608, -74.125668 40.068719, -74.125624 40.068743, -74.125553 40.068752, -74.125478 40.06875, -74.124999 40.068629, -74.124863 40.068579, -74.124826 40.068543, -74.124816 40.068504, -74.124822 40.068451, -74.124966 40.068209)",,,"['Circle Drive', 'D Trail', 'Pinewood Drive', 'E Trail']",
11732141,False,residential,,True,109.172,"LINESTRING (-74.127818 40.067715, -74.128166 40.06677)",,,Division Street,
48729249,False,primary,,False,155.209,"LINESTRING (-74.127818 40.067715, -74.1277002 40.0676826, -74.127171 40.067537, -74.1267181 40.0674279, -74.1264209 40.0673564, -74.126087 40.067276)",,NJ 88,Princeton Avenue,
48729249,False,primary,,True,143.276,"LINESTRING (-74.127818 40.067715, -74.1279725 40.0677578, -74.1285412 40.0679155, -74.1289257 40.0680221, -74.128965 40.068033, -74.129183 40.068085, -74.129408 40.068138)",,NJ 88,Princeton Avenue,
11758090,False,residential,,False,97.094,"LINESTRING (-74.126087 40.067276, -74.126457 40.06645)",,,Princeton Pines Place,
11758303,False,primary,,False,65.334,"LINESTRING (-74.126087 40.067276, -74.1261785 40.0675056, -74.1262578 40.0677045, -74.126311 40.067838)",,NJ 88,Post Road,
24722507,False,secondary,,False,35.868,"LINESTRING (-74.126087 40.067276, -74.125877 40.067225, -74.125685 40.067179)",,(630),Princeton Avenue,40 mph
48729249,False,primary,,True,155.20899999999997,"LINESTRING (-74.126087 40.067276, -74.1264209 40.0673564, -74.1267181 40.0674279, -74.127171 40.067537, -74.1277002 40.0676826, -74.127818 40.067715)",,NJ 88,Princeton Avenue,
24722507,False,secondary,,True,77.386,"LINESTRING (-74.124824 40.066955, -74.125685 40.067179)",,(630),Princeton Avenue,40 mph
24722507,False,secondary,,False,71.549,"LINESTRING (-74.124824 40.066955, -74.1247468 40.066934, -74.1242238 40.0667913, -74.124032 40.066739)",,(630),Princeton Avenue,40 mph
24722507,False,secondary,,True,85.245,"LINESTRING (-74.1231 40.06646, -74.123276 40.066527, -74.1237178 40.0666509, -74.124032 40.066739)",,(630),Princeton Avenue,40 mph
60335360,True,primary,,False,17.523,"LINESTRING (-74.130517 40.068651, -74.1303129 40.0686719)",,(NJ 88Z),,
510146469,True,trunk,,False,16.827,"LINESTRING (-74.130517 40.068651, -74.1304416 40.0687909)",2,NJ 70,,
11730325,True,primary,,False,111.038,"LINESTRING (-74.130517 40.068651, -74.1300715 40.0684009, -74.1299159 40.0683106, -74.1297442 40.0682367, -74.129408 40.068138)",2,NJ 88,Princeton Avenue,
11737915,False,residential,,False,72.045,"LINESTRING (-74.133782 40.069844, -74.133016 40.07012)",,,Olden Street,
11730928,False,tertiary,,False,343.174,"LINESTRING (-74.133782 40.069844, -74.133705 40.069721, -74.13367 40.069586, -74.133563 40.068948, -74.133518 40.068775, -74.133441 40.068647, -74.133338 40.068526, -74.133106 40.06837, -74.132745 40.068218, -74.1326384 40.0681773, -74.132043 40.06795, -74.131939 40.0679057, -74.131409 40.06768)",,(44),Forge Pond Road,
11730928,False,tertiary,,True,343.17400000000004,"LINESTRING (-74.131409 40.06768, -74.131939 40.0679057, -74.132043 40.06795, -74.1326384 40.0681773, -74.132745 40.068218, -74.133106 40.06837, -74.133338 40.068526, -74.133441 40.068647, -74.133518 40.068775, -74.133563 40.068948, -74.13367 40.069586, -74.133705 40.069721, -74.133782 40.069844)",,(44),Forge Pond Road,
60335289,True,primary_link,,False,17.649,"LINESTRING (-74.1304416 40.0687909, -74.130643 40.068753)",3,(NJ 88Z),,
60335344,True,primary,,False,14.748,"LINESTRING (-74.1304416 40.0687909, -74.1305742 40.0688763)",,NJ 88,the Laurelton intersection,
1065858428,True,trunk,,False,109.28200000000001,"LINESTRING (-74.1304416 40.0687909, -74.130204 40.069241, -74.12997 40.069705)",3,NJ 70,,
48729044,True,trunk,,False,25.584,"LINESTRING (-74.123675 40.0750248, -74.123428 40.075156)",2,NJ 70,,
60335287,False,tertiary,,False,14.148,"LINESTRING (-74.123675 40.0750248, -74.123811 40.075098)",,(64),Jack Martin Boulevard,
839328217,False,tertiary,,True,44.067,"LINESTRING (-74.123675 40.0750248, -74.123278 40.0747703)",,(64),Jack Martin Boulevard,
60335365,True,primary,,False,15.608,"LINESTRING (-74.130643 40.068753, -74.130517 40.068651)",,NJ 88,,
60335349,True,trunk,,False,75.719,"LINESTRING (-74.130643 40.068753, -74.130914 40.068327, -74.131048 40.068147)",2,NJ 70,,
60335280,True,trunk,,False,14.908,"LINESTRING (-74.1305742 40.0688763, -74.130643 40.068753)",3,NJ 70,,
60335321,True,primary,,False,65.911,"LINESTRING (-74.1305742 40.0688763, -74.130759 40.069043, -74.1310308 40.069354)",,NJ 88,Ocean Avenue,
11759062,False,residential,,True,73.631,"LINESTRING (-74.126009 40.074026, -74.126481 40.074581)",,,Georges Road,
60335361,True,trunk,,False,123.86200000000001,"LINESTRING (-74.126009 40.074026, -74.126852 40.073609, -74.127211 40.073399)",2,NJ 70,,
60335287,False,tertiary,,True,14.148,"LINESTRING (-74.123811 40.075098, -74.123675 40.0750248)",,(64),Jack Martin Boulevard,
60335361,True,trunk,,False,30.351,"LINESTRING (-74.123811 40.075098, -74.1241133 40.0749531)",2,NJ 70,,
11732141,False,residential,,False,109.172,"LINESTRING (-74.128166 40.06677, -74.127818 40.067715)",,,Division Street,
11734654,False,residential,,True,185.626,"LINESTRING (-74.128166 40.06677, -74.128901 40.066987, -74.1298829 40.0672554, -74.1300486 40.0673007, -74.130217 40.067337)",,,Wallis Court,
11732349,False,tertiary,,False,135.64200000000002,"LINESTRING (-74.133713 40.071217, -74.133384 40.07071, -74.1332261 40.0704621, -74.13317 40.070374, -74.133016 40.07012)",,(40),West Princeton Avenue,
11737915,False,residential,,True,72.045,"LINESTRING (-74.133016 40.07012, -74.133782 40.069844)",,,Olden Street,
24722498,False,residential,,False,90.247,"LINESTRING (-74.133016 40.07012, -74.132569 40.069384)",,,West Princeton Avenue,
11732349,False,tertiary,,True,135.642,"LINESTRING (-74.133016 40.07012, -74.13317 40.070374, -74.1332261 40.0704621, -74.133384 40.07071, -74.133713 40.071217)",,(40),West Princeton Avenue,
24722497,False,tertiary,,False,107.35699999999999,"LINESTRING (-74.133016 40.07012, -74.132583 40.070276, -74.1324742 40.0703187, -74.1324101 40.0703365, -74.1320484 40.070478, -74.1318657 40.0705062)",,,Olden Street,
24722498,False,residential,,True,90.247,"LINESTRING (-74.132569 40.069384, -74.133016 40.07012)",,,West Princeton Avenue,
11732441,False,residential,,False,95.777,"LINESTRING (-74.130217 40.067337, -74.1302004 40.0673898, -74.1301474 40.0675584, -74.1301063 40.0676894, -74.130092 40.067735, -74.1299362 40.068171)",,,Wharf Street,
11734654,False,residential,,False,185.626,"LINESTRING (-74.130217 40.067337, -74.1300486 40.0673007, -74.1298829 40.0672554, -74.128901 40.066987, -74.128166 40.06677)",,,Wallis Court,
11744525,False,residential,,True,114.547,"LINESTRING (-74.130217 40.067337, -74.130315 40.067324, -74.130367 40.067303, -74.130402 40.067276, -74.130468 40.067162, -74.130485 40.067089, -74.130481 40.066912, -74.130464 40.066822, -74.130284 40.066442)",,,Dock Street,
1096432496,False,primary,,False,74.208,"LINESTRING (-74.1239761 40.0704946, -74.124791 40.0702569)",,NJ 88,Princeton Post Road,
11736138,False,residential,,False,142.61,"LINESTRING (-74.1239761 40.0704946, -74.1241704 40.0709095, -74.124489 40.07159, -74.124494 40.071652, -74.124485 40.071678, -74.1244749 40.0717069)",,,Younger Street,
11736138,False,residential,,True,142.61,"LINESTRING (-74.1244749 40.0717069, -74.124485 40.071678, -74.124494 40.071652, -74.124489 40.07159, -74.1241704 40.0709095, -74.1239761 40.0704946)",,,Younger Street,
1096432496,False,primary,,True,74.208,"LINESTRING (-74.124791 40.0702569, -74.1239761 40.0704946)",,NJ 88,Princeton Post Road,
11741196,False,residential,,False,183.839,"LINESTRING (-74.124791 40.0702569, -74.124914 40.070513, -74.1254726 40.0718256)",,,Bruce Street,
1096432496,False,primary,,False,206.092,"LINESTRING (-74.124791 40.0702569, -74.1258203 40.0699858, -74.125978 40.069941, -74.1266551 40.0697387, -74.126711 40.069722, -74.127062 40.069614)",,NJ 88,Princeton Post Road,
11741196,False,residential,,True,183.839,"LINESTRING (-74.1254726 40.0718256, -74.124914 40.070513, -74.124791 40.0702569)",,,Bruce Street,
839328217,False,tertiary,,False,44.067,"LINESTRING (-74.123278 40.0747703, -74.123675 40.0750248)",,(64),Jack Martin Boulevard,
11741502,False,tertiary,,True,116.769,"LINESTRING (-74.123278 40.0747703, -74.1229719 40.0745284, -74.1229508 40.0745117, -74.1227952 40.0743721, -74.1225752 40.0741382, -74.1224519 40.0739411)",2,(64),Jack Martin Boulevard,
11744525,False,residential,,False,114.547,"LINESTRING (-74.130284 40.066442, -74.130464 40.066822, -74.130481 40.066912, -74.130485 40.067089, -74.130468 40.067162, -74.130402 40.067276, -74.130367 40.067303, -74.130315 40.067324, -74.130217 40.067337)",,,Dock Street,
11759062,False,residential,,False,73.631,"LINESTRING (-74.126481 40.074581, -74.126009 40.074026)",,,Georges Road,
11759062,False,residential,,True,53.069,"LINESTRING (-74.126481 40.074581, -74.126782 40.074999)",,,Georges Road,
839328218,False,residential,,False,63.598,"LINESTRING (-74.126481 40.074581, -74.127104 40.074265)",,,Falkenberg Road,
839328218,False,residential,,True,63.598,"LINESTRING (-74.127104 40.074265, -74.126481 40.074581)",,,Falkenberg Road,
50978224,False,primary,,True,64.131,"LINESTRING (-74.133457 40.073024, -74.133131 40.072504)",,NJ 88,Ocean Avenue,
50978224,False,primary,,False,64.131,"LINESTRING (-74.133131 40.072504, -74.133457 40.073024)",,NJ 88,Ocean Avenue,
11758578,False,residential,,False,200.629,"LINESTRING (-74.133131 40.072504, -74.1320168 40.0729464, -74.1310381 40.073335)",,,Allaire Avenue,
50978224,False,primary,,True,246.90300000000002,"LINESTRING (-74.133131 40.072504, -74.1327205 40.0718546, -74.1324453 40.0714193, -74.1323937 40.071334, -74.1323146 40.0712032, -74.1322147 40.0710381, -74.132067 40.070794, -74.1318657 40.0705062)",,NJ 88,Ocean Avenue,
11745472,False,primary,,False,125.94900000000001,"LINESTRING (-74.127062 40.069614, -74.1271537 40.06959, -74.1276439 40.0694613, -74.1279887 40.0693708, -74.1281645 40.0693247, -74.1284621 40.0692466)",,(NJ 88Z),Princeton Post Road,
11758303,False,primary,,True,168.906,"LINESTRING (-74.127062 40.069614, -74.1268558 40.0691559, -74.1267597 40.0689424, -74.126669 40.068741, -74.1266196 40.0686165, -74.1265523 40.0684467, -74.126443 40.068171)",,NJ 88,Post Road,
1096432496,False,primary,,True,206.09199999999998,"LINESTRING (-74.127062 40.069614, -74.126711 40.069722, -74.1266551 40.0697387, -74.125978 40.069941, -74.1258203 40.0699858, -74.124791 40.0702569)",,NJ 88,Princeton Post Road,
11750596,False,residential,,True,89.981,"LINESTRING (-74.126311 40.067838, -74.126077 40.067808, -74.125616 40.067708, -74.125305 40.067601)",,,B Trail,
11758303,False,primary,,False,38.694,"LINESTRING (-74.126311 40.067838, -74.12633 40.0678859, -74.126443 40.068171)",,NJ 88,Post Road,
11758303,False,primary,,True,65.334,"LINESTRING (-74.126311 40.067838, -74.1262578 40.0677045, -74.1261785 40.0675056, -74.126087 40.067276)",,NJ 88,Post Road,
11759062,False,residential,,False,53.069,"LINESTRING (-74.126782 40.074999, -74.126481 40.074581)",,,Georges Road,
11758090,False,residential,,True,97.094,"LINESTRING (-74.126457 40.06645, -74.126087 40.067276)",,,Princeton Pines Place,
11758091,False,residential,,False,52.979,"LINESTRING (-74.126457 40.06645, -74.126824 40.066514, -74.12707 40.066521)",,,Princeton Pines Place,
11758091,False,residential,,True,52.979,"LINESTRING (-74.12707 40.066521, -74.126824 40.066514, -74.126457 40.06645)",,,Princeton Pines Place,
11758578,False,residential,,True,200.629,"LINESTRING (-74.1310381 40.073335, -74.1320168 40.0729464, -74.133131 40.072504)",,,Allaire Avenue,
48729014,True,trunk_link,jughandle,False,73.422,"LINESTRING (-74.1241133 40.0749531, -74.1244474 40.0748812, -74.1246459 40.0748935, -74.1248015 40.0749427, -74.1249141 40.0750166)",,,,
60335361,True,trunk,,False,191.44899999999998,"LINESTRING (-74.1241133 40.0749531, -74.125476 40.0743, -74.12587 40.074097, -74.126009 40.074026)",2,NJ 70,,
60335305,True,primary,,False,17.176,"LINESTRING (-74.1303129 40.0686719, -74.1304416 40.0687909)",,NJ 88,Princeton Avenue,
60335367,True,primary,,False,170.13,"LINESTRING (-74.1303129 40.0686719, -74.1296007 40.0688736, -74.1293134 40.068955, -74.1290522 40.069029, -74.1288691 40.0690965, -74.1287018 40.0691582, -74.1284621 40.0692466)",2,(NJ 88Z),,
11745461,True,primary,,False,82.735,"LINESTRING (-74.1284621 40.0692466, -74.1292351 40.0690801, -74.129398 40.069045)",4,(NJ 88Z),,
11745472,False,primary,,True,125.949,"LINESTRING (-74.1284621 40.0692466, -74.1281645 40.0693247, -74.1279887 40.0693708, -74.1276439 40.0694613, -74.1271537 40.06959, -74.127062 40.069614)",,(NJ 88Z),Princeton Post Road,
1067811515,True,residential,,False,17.211,"LINESTRING (-74.1306019 40.067207, -74.1307871 40.0672692)",,,,
11732441,False,residential,,True,95.777,"LINESTRING (-74.1299362 40.068171, -74.130092 40.067735, -74.1301063 40.0676894, -74.1301474 40.0675584, -74.1302004 40.0673898, -74.130217 40.067337)",,,Wharf Street,
