osmid,oneway,highway,reversed,length,bridge,lanes,geometry,name,maxspeed
"[37891123, 35717634, 402532523, 37891124]",True,motorway_link,False,397.746,yes,"['1', '2']","LINESTRING (-117.9406894 34.0725027, -117.941106 34.0725587, -117.9419267 34.0724839, -117.9427009 34.0724038, -117.9434329 34.0723482, -117.943656 34.0723411, -117.9438277 34.0723482, -117.9440031 34.0723908, -117.9441018 34.0724398, -117.9441882 34.072533, -117.9442311 34.0726254, -117.9442483 34.0727321, -117.9442367 34.0728103, -117.9441547 34.0729576, -117.9441142 34.0731029)",,
"[1063557628, 1063557622]",True,tertiary,False,252.649,,3,"LINESTRING (-117.9441142 34.0731029, -117.9440821 34.073003, -117.9424003 34.0718338, -117.9422557 34.0717333, -117.9422091 34.0717009, -117.942077 34.0716084)",West Pacific Avenue,
13296803,False,residential,False,205.413,,,"LINESTRING (-117.9356259 34.0721265, -117.9357119 34.0718945, -117.9359938 34.0711336, -117.9361732 34.0706465, -117.9362787 34.0703601)",Plaza Drive,
"[44334711, 1135031827, 402530931, 1063557623, 44334712]",False,residential,False,601.068,yes,"['4', '2']","LINESTRING (-117.9356259 34.0721265, -117.9361851 34.0721214, -117.9364264 34.0721237, -117.9368833 34.072129, -117.939822 34.0721634, -117.9399545 34.0721649, -117.9411561 34.0720796, -117.9415681 34.0719872, -117.9416543 34.0719584, -117.9418847 34.0718082, -117.9419092 34.071783, -117.9419231 34.0717688, -117.9419964 34.0716936)",West Garvey Avenue South,
1144251068,False,residential,True,93.18699999999998,,,"LINESTRING (-117.9356259 34.0721265, -117.9355574 34.0721269, -117.9349398 34.0721308, -117.9348077 34.0721152, -117.9346354 34.0720447)",West Garvey Avenue South,
"[405159601, 402500052, 402500062]",True,primary,False,169.33,,"['4', '3', '2']","LINESTRING (-117.9363573 34.0720006, -117.9364381 34.0719069, -117.9366916 34.0713076, -117.9367557 34.0711491, -117.9368157 34.0710008, -117.9369341 34.0707082, -117.936988 34.070575)",South Sunset Avenue,40 mph
13296803,False,residential,True,205.413,,,"LINESTRING (-117.9362787 34.0703601, -117.9361732 34.0706465, -117.9359938 34.0711336, -117.9357119 34.0718945, -117.9356259 34.0721265)",Plaza Drive,
1135031821,False,residential,False,57.924,,,"LINESTRING (-117.9362787 34.0703601, -117.9367532 34.0705128, -117.9368649 34.0705487)",Plaza Drive,
1144248710,False,residential,False,40.569,,,"LINESTRING (-117.9362787 34.0703601, -117.9361998 34.0703035, -117.9359456 34.0701214)",Plaza Drive,
1135031820,False,residential,False,11.71,,,"LINESTRING (-117.9368649 34.0705487, -117.936988 34.070575)",Plaza Drive,
402500063,True,primary,False,168.32,,2,"LINESTRING (-117.9368649 34.0705487, -117.9366518 34.0711136, -117.9363689 34.0718928, -117.9363573 34.0720006)",South Sunset Avenue,40 mph
1135031821,False,residential,True,57.924,,,"LINESTRING (-117.9368649 34.0705487, -117.9367532 34.0705128, -117.9362787 34.0703601)",Plaza Drive,
13339417,False,residential,False,90.654,,,"LINESTRING (-117.9348103 34.0674367, -117.9354642 34.0668274)",South Evanwood Avenue,
13339417,False,residential,False,81.311,,,"LINESTRING (-117.9354642 34.0668274, -117.9360561 34.0662849)",South Evanwood Avenue,
13339417,False,residential,True,90.654,,,"LINESTRING (-117.9354642 34.0668274, -117.9348103 34.0674367)",South Evanwood Avenue,
13415513,False,residential,False,121.187,,,"LINESTRING (-117.9354642 34.0668274, -117.936423 34.0675737)",West Service Avenue,
13339417,False,residential,False,77.901,,,"LINESTRING (-117.9360561 34.0662849, -117.9366243 34.065766)",South Evanwood Avenue,
13339417,False,residential,True,81.311,,,"LINESTRING (-117.9360561 34.0662849, -117.9354642 34.0668274)",South Evanwood Avenue,
13380285,False,residential,True,85.359,,,"LINESTRING (-117.9360561 34.0662849, -117.9353815 34.0657586)",West Camila Road,
13339417,False,residential,False,126.687,,,"LINESTRING (-117.9366243 34.065766, -117.9375116 34.0648955)",South Evanwood Avenue,
13339417,False,residential,True,77.901,,,"LINESTRING (-117.9366243 34.065766, -117.9360561 34.0662849)",South Evanwood Avenue,
13364031,False,residential,False,86.768,,,"LINESTRING (-117.9366243 34.065766, -117.9373276 34.0662851)",Margarita Drive,
13339417,False,residential,False,101.314,,,"LINESTRING (-117.9375116 34.0648955, -117.9382214 34.0641995)",South Evanwood Avenue,
13339417,False,residential,True,126.687,,,"LINESTRING (-117.9375116 34.0648955, -117.9366243 34.065766)",South Evanwood Avenue,
"[35714881, 402509782]",False,tertiary,False,330.894,,,"LINESTRING (-117.9375116 34.0648955, -117.9379523 34.0652096, -117.9396578 34.0664252, -117.9396701 34.066434, -117.9401413 34.0667698, -117.9402347 34.0668363)",West Cameron Avenue,
402509784,False,tertiary,True,88.07900000000001,,,"LINESTRING (-117.9375116 34.0648955, -117.9373319 34.0647804, -117.9370798 34.0646723, -117.9366568 34.0645574)",West Cameron Avenue,
13339417,False,residential,True,101.314,,,"LINESTRING (-117.9382214 34.0641995, -117.9375116 34.0648955)",South Evanwood Avenue,
13339785,False,residential,False,127.56200000000001,,,"LINESTRING (-117.9352198 34.0680564, -117.9355534 34.0679571, -117.9358302 34.0679349, -117.9360709 34.0678641, -117.936423 34.0675737)",South Broadmoor Avenue,
13415513,False,residential,False,71.013,,,"LINESTRING (-117.936423 34.0675737, -117.9370164 34.0679814)",West Service Avenue,
13415513,False,residential,True,121.187,,,"LINESTRING (-117.936423 34.0675737, -117.9354642 34.0668274)",West Service Avenue,
13339785,False,residential,True,127.56200000000001,,,"LINESTRING (-117.936423 34.0675737, -117.9360709 34.0678641, -117.9358302 34.0679349, -117.9355534 34.0679571, -117.9352198 34.0680564)",South Broadmoor Avenue,
13364031,False,residential,False,186.523,,,"LINESTRING (-117.9373276 34.0662851, -117.9388293 34.0674104)",Margarita Drive,
13364031,False,residential,True,86.768,,,"LINESTRING (-117.9373276 34.0662851, -117.9366243 34.065766)",Margarita Drive,
"[13397684, 13339788]",False,residential,False,318.591,,,"LINESTRING (-117.9373276 34.0662851, -117.9378616 34.0657663, -117.9398398 34.0672091)","['South Broadmoor Avenue', 'West Mariana Street']",
13364031,False,residential,False,53.526,,,"LINESTRING (-117.9388293 34.0674104, -117.9392664 34.0677276)",Margarita Drive,
13364031,False,residential,True,186.523,,,"LINESTRING (-117.9388293 34.0674104, -117.9373276 34.0662851)",Margarita Drive,
13469154,False,residential,True,125.337,,,"LINESTRING (-117.9388293 34.0674104, -117.9386096 34.0676086, -117.9383397 34.0676743, -117.9375864 34.0677104)",South Carmencita Drive,
13364031,False,residential,True,53.526,,,"LINESTRING (-117.9392664 34.0677276, -117.9388293 34.0674104)",Margarita Drive,
"[402500057, 179738442, 402500055, 402497135]",True,primary,False,155.636,yes,"['4', '2']","LINESTRING (-117.9392664 34.0677276, -117.9391705 34.0678278, -117.9386873 34.0682789, -117.9385621 34.068392, -117.9382437 34.0686779, -117.9381403 34.0687707)",South Sunset Avenue,40 mph
13371501,False,residential,False,265.04699999999997,,,"LINESTRING (-117.9405553 34.0705724, -117.9407486 34.0703896, -117.9410403 34.0701137, -117.9412052 34.0699577, -117.9413729 34.0697991, -117.9418111 34.0693847, -117.9423357 34.0688886, -117.9423555 34.0688698, -117.9424512 34.0687793)",Toluca Avenue,
"[402514348, 402514357, 402514333]",False,tertiary,False,286.237,,5,"LINESTRING (-117.9405553 34.0705724, -117.9401212 34.0702522, -117.9400522 34.0702012, -117.9396161 34.0698788, -117.9393144 34.0696558, -117.938901 34.0693502, -117.9387788 34.0692789, -117.938359 34.0689535, -117.9382374 34.0688593)",West Covina Parkway,
"[402514352, 402514316, 402514320]",False,tertiary,True,102.798,,"['4', '5']","LINESTRING (-117.9405553 34.0705724, -117.941087 34.0709835, -117.9412623 34.0711226, -117.9413882 34.0711838)",West Covina Parkway,
13371501,False,residential,True,265.047,,,"LINESTRING (-117.9424512 34.0687793, -117.9423555 34.0688698, -117.9423357 34.0688886, -117.9418111 34.0693847, -117.9413729 34.0697991, -117.9412052 34.0699577, -117.9410403 34.0701137, -117.9407486 34.0703896, -117.9405553 34.0705724)",Toluca Avenue,
"[402505644, 402505645, 179738446, 179738447, 402505651]",False,tertiary,True,286.62399999999997,yes,"['4', '5']","LINESTRING (-117.9424512 34.0687793, -117.9424209 34.0687565, -117.942237 34.0686186, -117.9420086 34.068448, -117.9415366 34.0680933, -117.9414263 34.0680106, -117.9412475 34.0678765, -117.9412331 34.0678604, -117.9408757 34.0674604, -117.9408282 34.0674073, -117.9408096 34.0673865, -117.9406364 34.0672207, -117.940579 34.0671658, -117.9404096 34.0670037, -117.9403175 34.0669155)",West Cameron Avenue,40 mph
13380281,False,residential,False,161.012,,,"LINESTRING (-117.936474 34.0666384, -117.9374104 34.0673373, -117.9375527 34.0675711, -117.9375864 34.0677104)",West Camila Road,
13380281,False,residential,True,161.012,,,"LINESTRING (-117.9375864 34.0677104, -117.9375527 34.0675711, -117.9374104 34.0673373, -117.936474 34.0666384)",West Camila Road,
13469154,False,residential,False,125.33699999999999,,,"LINESTRING (-117.9375864 34.0677104, -117.9383397 34.0676743, -117.9386096 34.0676086, -117.9388293 34.0674104)",South Carmencita Drive,
13469154,False,residential,True,62.107,,,"LINESTRING (-117.9375864 34.0677104, -117.937276 34.0677861, -117.9370164 34.0679814)",South Carmencita Drive,
13380285,False,residential,False,85.359,,,"LINESTRING (-117.9353815 34.0657586, -117.9360561 34.0662849)",West Camila Road,
13387978,False,residential,False,177.877,,,"LINESTRING (-117.9353815 34.0657586, -117.9366568 34.0645574)",Glenshaw Drive,
"[13423676, 13380285]",False,residential,"[False, True]",220.298,,,"LINESTRING (-117.9353815 34.0657586, -117.9347561 34.0652849, -117.9357394 34.0642986)","['Greenberry Drive', 'West Camila Road']",
13425045,False,residential,True,51.052,,,"LINESTRING (-117.9409737 34.0647483, -117.9406006 34.0650878)",Bruce Avenue,
13425045,False,residential,False,82.539,,,"LINESTRING (-117.9409737 34.0647483, -117.941307 34.0644387, -117.9414735 34.0643425, -117.941653 34.0642854)",Bruce Avenue,
13387217,False,residential,False,50.817,,,"LINESTRING (-117.9406006 34.0650878, -117.9410122 34.0653921)",West Crumley Street,
13425045,False,residential,False,51.052,,,"LINESTRING (-117.9406006 34.0650878, -117.9409737 34.0647483)",Bruce Avenue,
"[13387219, 13425045]",False,residential,True,170.74699999999999,,,"LINESTRING (-117.9406006 34.0650878, -117.9403578 34.0652963, -117.9392108 34.0644905)","['West Crumley Street', 'Bruce Avenue']",
13387217,False,residential,True,50.817,,,"LINESTRING (-117.9410122 34.0653921, -117.9406006 34.0650878)",West Crumley Street,
"[13387219, 13425045]",False,residential,False,170.74699999999999,,,"LINESTRING (-117.9392108 34.0644905, -117.9403578 34.0652963, -117.9406006 34.0650878)","['West Crumley Street', 'Bruce Avenue']",
13387978,False,residential,True,177.877,,,"LINESTRING (-117.9366568 34.0645574, -117.9353815 34.0657586)",Glenshaw Drive,
402509784,False,tertiary,True,89.272,,,"LINESTRING (-117.9366568 34.0645574, -117.9357394 34.0642986)",West Cameron Avenue,
402509784,False,tertiary,False,88.07900000000001,,,"LINESTRING (-117.9366568 34.0645574, -117.9370798 34.0646723, -117.9373319 34.0647804, -117.9375116 34.0648955)",West Cameron Avenue,
402497135,True,primary,False,78.19,,2,"LINESTRING (-117.9398398 34.0672091, -117.9392664 34.0677276)",South Sunset Avenue,40 mph
"[13339788, 13397684]",False,residential,True,318.591,,,"LINESTRING (-117.9398398 34.0672091, -117.9378616 34.0657663, -117.9373276 34.0662851)","['South Broadmoor Avenue', 'West Mariana Street']",
13408138,False,residential,False,88.996,,,"LINESTRING (-117.941653 34.0642854, -117.941849 34.0644476, -117.941975 34.0645519, -117.9423507 34.0648388)",West Roseway Street,
13425045,False,residential,True,82.539,,,"LINESTRING (-117.941653 34.0642854, -117.9414735 34.0643425, -117.941307 34.0644387, -117.9409737 34.0647483)",Bruce Avenue,
13408138,False,residential,False,11.487,,,"LINESTRING (-117.9423507 34.0648388, -117.9424484 34.064903)",West Roseway Street,
13408138,False,residential,True,88.996,,,"LINESTRING (-117.9423507 34.0648388, -117.941975 34.0645519, -117.941849 34.0644476, -117.941653 34.0642854)",West Roseway Street,
"[405158517, 402497101, 402497111, 999448751]",True,primary,False,295.50699999999995,,"['3', '2']","LINESTRING (-117.9423507 34.0648388, -117.9410427 34.0660701, -117.9409083 34.0661966, -117.9407787 34.0663186, -117.9407123 34.0663818, -117.9403302 34.0667454, -117.9402347 34.0668363)",South Sunset Avenue,40 mph
402514373,True,tertiary,False,40.548,,,"LINESTRING (-117.9343387 34.0687761, -117.9345424 34.0688132, -117.9346596 34.0688149, -117.9347739 34.0688105)",West Covina Parkway,35 mph
"[179738448, 188012491, 13415512]",False,residential,True,71.68599999999999,yes,,"LINESTRING (-117.9372241 34.0685941, -117.9371966 34.0684374, -117.9371427 34.0681779, -117.9370756 34.0680593, -117.9370164 34.0679814)",West Service Avenue,
"[402514385, 402514371, 402514335]",False,tertiary,True,90.936,,,"LINESTRING (-117.9372241 34.0685941, -117.9374292 34.0685676, -117.9375266 34.068555, -117.937617 34.0685569, -117.9377574 34.0685797, -117.938005 34.068692, -117.9380572 34.0687224, -117.9381403 34.0687707)",West Covina Parkway,35 mph
"[402514338, 402514380]",False,tertiary,False,117.761,,,"LINESTRING (-117.9372241 34.0685941, -117.9366745 34.0686445, -117.9363906 34.06868, -117.9361052 34.0687156, -117.9359559 34.0687256)",West Covina Parkway,35 mph
402514305,False,tertiary,True,13.306,,1,"LINESTRING (-117.9381403 34.0687707, -117.9382374 34.0688593)",West Covina Parkway,
"[13460386, 402500053]",True,primary,False,232.704,,"['4', '2']","LINESTRING (-117.9381403 34.0687707, -117.9378269 34.0690873, -117.9373855 34.0695332, -117.9371526 34.069881, -117.937118 34.0699614, -117.9369258 34.0704074, -117.9368649 34.0705487)",South Sunset Avenue,40 mph
"[402514385, 402514371, 402514335]",False,tertiary,False,90.936,,,"LINESTRING (-117.9381403 34.0687707, -117.9380572 34.0687224, -117.938005 34.068692, -117.9377574 34.0685797, -117.937617 34.0685569, -117.9375266 34.068555, -117.9374292 34.0685676, -117.9372241 34.0685941)",West Covina Parkway,35 mph
13415513,False,residential,True,71.013,,,"LINESTRING (-117.9370164 34.0679814, -117.936423 34.0675737)",West Service Avenue,
"[13415512, 179738448, 188012491]",False,residential,False,71.686,yes,,"LINESTRING (-117.9370164 34.0679814, -117.9370756 34.0680593, -117.9371427 34.0681779, -117.9371966 34.0684374, -117.9372241 34.0685941)",West Service Avenue,
13469154,False,residential,False,62.107,,,"LINESTRING (-117.9370164 34.0679814, -117.937276 34.0677861, -117.9375864 34.0677104)",South Carmencita Drive,
402509784,False,tertiary,False,89.272,,,"LINESTRING (-117.9357394 34.0642986, -117.9366568 34.0645574)",West Cameron Avenue,
