osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,bridge,junction
861150887,False,4,Преображенська вулиця,secondary,True,57.795,"LINESTRING (30.7322459 46.481606, 30.7321803 46.4810882)",,,
4423496,False,3,вулиця Буніна,tertiary,False,153.589,"LINESTRING (30.7322459 46.481606, 30.7322632 46.4816048, 30.7326119 46.4815816, 30.7331679 46.4815445, 30.7334796 46.4815237, 30.7335457 46.4815193, 30.733911 46.481495, 30.7339503 46.4814923, 30.7342425 46.4814729)",,,
103134654,False,3,площа Віри Холодної,tertiary,True,118.00999999999999,"LINESTRING (30.7322459 46.481606, 30.7322235 46.481607, 30.7321101 46.4816157, 30.731735 46.4816445, 30.7307147 46.4817269)",,,
"[300326814, 486745231]",False,4,Преображенська вулиця,secondary,False,94.32700000000001,"LINESTRING (30.7322459 46.481606, 30.7322491 46.4816303, 30.7322914 46.4819437, 30.7323578 46.4824391, 30.7323593 46.4824507)",,,
520496762,False,3,вулиця Буніна,tertiary,True,150.913,"LINESTRING (30.7384494 46.4811924, 30.7380356 46.48122, 30.7376537 46.4812459, 30.7376043 46.4812492, 30.7371839 46.481277, 30.7364876 46.4813232)",,,
991327810,True,4,Катерининська вулиця,tertiary,False,160.629,"LINESTRING (30.7384494 46.4811924, 30.7384982 46.4815425, 30.7385457 46.4818961, 30.7385889 46.4822121, 30.7386386 46.482574, 30.7386463 46.4826306)",,,
163285968,False,2,Грецька вулиця,residential,True,153.478,"LINESTRING (30.7386463 46.4826306, 30.7385515 46.4826374, 30.737986 46.4826778, 30.7377068 46.4826977, 30.7374086 46.482718, 30.7366525 46.4827731)",,,
"[4423499, 520226759]",False,,"['провулок Маяковського', 'провулок Футуристів']",tertiary,"[False, True]",202.77200000000002,"LINESTRING (30.7329909 46.4870066, 30.7330296 46.4870051, 30.7334834 46.486976, 30.7340113 46.4869422, 30.734077 46.486938, 30.7345478 46.4869079, 30.7348981 46.4868855, 30.7351379 46.486869, 30.7351693 46.486867, 30.7356278 46.4868362)",,,
"[520226760, 777649600]",False,4,Преображенська вулиця,secondary,False,187.87599999999998,"LINESTRING (30.7329909 46.4870066, 30.7329979 46.4870655, 30.7330124 46.4871876, 30.7330536 46.4875341, 30.7330734 46.4876793, 30.7330806 46.4877352, 30.7331362 46.4881643, 30.7332043 46.4886898)",40,,
520654908,False,4,Преображенська вулиця,secondary,True,177.964,"LINESTRING (30.7329909 46.4870066, 30.7329681 46.4868562, 30.7329593 46.4867983, 30.7329296 46.4866019, 30.7328945 46.4863264, 30.7328731 46.4861582, 30.7327868 46.4855446, 30.7327622 46.485414)",,,
"[777649600, 520226760]",False,4,Преображенська вулиця,secondary,True,187.876,"LINESTRING (30.7332043 46.4886898, 30.7331362 46.4881643, 30.7330806 46.4877352, 30.7330734 46.4876793, 30.7330536 46.4875341, 30.7330124 46.4871876, 30.7329979 46.4870655, 30.7329909 46.4870066)",40,,
163285961,False,,вулиця Гоголя,tertiary,False,132.177,"LINESTRING (30.7356278 46.4868362, 30.7356265 46.4869056, 30.7356183 46.4873606, 30.7356107 46.4875354, 30.7356143 46.4879248, 30.7356148 46.4879824, 30.7356115 46.4880247)",,,
"[4423499, 520226759]",False,,"['провулок Маяковського', 'провулок Футуристів']",tertiary,"[False, True]",202.772,"LINESTRING (30.7356278 46.4868362, 30.7351693 46.486867, 30.7351379 46.486869, 30.7348981 46.4868855, 30.7345478 46.4869079, 30.734077 46.486938, 30.7340113 46.4869422, 30.7334834 46.486976, 30.7330296 46.4870051, 30.7329909 46.4870066)",,,
520226759,False,,провулок Футуристів,tertiary,True,28.436,"LINESTRING (30.7356278 46.4868362, 30.735844 46.4868249, 30.7359879 46.486786)",,,
4423500,False,2,Гаванна вулиця,tertiary,True,167.047,"LINESTRING (30.7359879 46.486786, 30.7360382 46.4866945, 30.7360529 46.4866308, 30.7360483 46.486595, 30.7360388 46.4865206, 30.7360115 46.4863251, 30.73596 46.4859561, 30.735946 46.4858555, 30.7359128 46.4856179, 30.7358885 46.4854438, 30.7358725 46.4853288, 30.7358681 46.4852969)",,,
4423501,False,2,Військовий узвіз,tertiary,False,202.46599999999998,"LINESTRING (30.7359879 46.486786, 30.7370259 46.4876589, 30.7370717 46.4877276, 30.737101 46.4877845, 30.7371723 46.4881168, 30.7372043 46.4883365)",,,
520226759,False,,провулок Футуристів,tertiary,False,28.436,"LINESTRING (30.7359879 46.486786, 30.735844 46.4868249, 30.7356278 46.4868362)",,,
4423500,False,2,Гаванна вулиця,tertiary,False,167.047,"LINESTRING (30.7358681 46.4852969, 30.7358725 46.4853288, 30.7358885 46.4854438, 30.7359128 46.4856179, 30.735946 46.4858555, 30.73596 46.4859561, 30.7360115 46.4863251, 30.7360388 46.4865206, 30.7360483 46.486595, 30.7360529 46.4866308, 30.7360382 46.4866945, 30.7359879 46.486786)",,,
300326813,True,2,Преображенська вулиця,secondary,False,24.697,"LINESTRING (30.7320465 46.4801356, 30.732074 46.4803569)",,,
300326812,True,,вулиця Жуковського,tertiary,False,25.0,"LINESTRING (30.7320465 46.4801356, 30.7320228 46.4801367, 30.731969 46.4801363, 30.7319101 46.4801316, 30.731857 46.4801214, 30.7318044 46.4801105, 30.7317298 46.4800914)",,,
520654908,False,4,Преображенська вулиця,secondary,False,177.96400000000003,"LINESTRING (30.7327622 46.485414, 30.7327868 46.4855446, 30.7328731 46.4861582, 30.7328945 46.4863264, 30.7329296 46.4866019, 30.7329593 46.4867983, 30.7329681 46.4868562, 30.7329909 46.4870066)",,,
