osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access,ref
14383566,G Street,residential,False,False,80.56,"LINESTRING (-119.745257 39.542568, -119.746169 39.542394)",,,,
14399630,Shriver Boulevard,residential,False,False,42.692,"LINESTRING (-119.745257 39.542568, -119.745375 39.542941)",,,,
14399630,Shriver Boulevard,residential,False,True,87.831,"LINESTRING (-119.745257 39.542568, -119.7450275 39.5417982)",,,,
14383566,G Street,residential,False,True,80.56,"LINESTRING (-119.746169 39.542394, -119.745257 39.542568)",,,,
14383566,G Street,residential,False,False,184.72799999999998,"LINESTRING (-119.746169 39.542394, -119.7481859 39.5420122, -119.7482612 39.541998)",,,,
14386190,H Street,residential,False,False,229.046,"LINESTRING (-119.746169 39.542394, -119.746284 39.542756, -119.746408 39.542905, -119.74662 39.542965, -119.748352 39.542995)",,,,
14383566,G Street,residential,False,True,184.72799999999998,"LINESTRING (-119.7482612 39.541998, -119.7481859 39.5420122, -119.746169 39.542394)",,,,
183948738,4th Street,tertiary,False,False,88.18400000000001,"LINESTRING (-119.7482612 39.541998, -119.7480685 39.5413407, -119.748036 39.5412242)",,,,
183948738,4th Street,tertiary,False,True,111.92,"LINESTRING (-119.7482612 39.541998, -119.74837 39.542369, -119.748352 39.542995)",,,,
198237587,G Street,residential,False,False,103.438,"LINESTRING (-119.7482612 39.541998, -119.7483501 39.5419825, -119.749431 39.541771)",,,,
198237587,G Street,residential,False,False,104.315,"LINESTRING (-119.749431 39.541771, -119.750612 39.541546)",,,,
14387253,5th Street,residential,False,False,139.588,"LINESTRING (-119.749431 39.541771, -119.74955 39.542144, -119.749525 39.543015)",,,,
198237587,G Street,residential,False,True,103.438,"LINESTRING (-119.749431 39.541771, -119.7483501 39.5419825, -119.7482612 39.541998)",,,,
198237587,G Street,residential,False,True,104.315,"LINESTRING (-119.750612 39.541546, -119.749431 39.541771)",,,,
198237702,6th Street,residential,False,True,88.209,"LINESTRING (-119.750612 39.541546, -119.7503641 39.5407761)",,,,
"[14391608, 198237587]","['7th Street', 'G Street']",residential,False,False,273.964,"LINESTRING (-119.750612 39.541546, -119.751163 39.54144, -119.751712 39.54145, -119.751666 39.543052)",,,,
198237702,6th Street,residential,False,False,166.94299999999998,"LINESTRING (-119.750612 39.541546, -119.750741 39.54195, -119.750709 39.543035)",,,,
14393026,1st Street,residential,False,False,71.192,"LINESTRING (-119.744233 39.543066, -119.744256 39.543706)",,,,
14393026,1st Street,residential,False,True,128.562,"LINESTRING (-119.744233 39.543066, -119.7441895 39.5419103)",,,,
14383569,G Street,residential,False,False,99.319,"LINESTRING (-119.744233 39.543066, -119.744634 39.543057, -119.744934 39.543025, -119.745375 39.542941)",,,,
14399630,Shriver Boulevard,residential,False,True,42.692,"LINESTRING (-119.745375 39.542941, -119.745257 39.542568)",,,,
14383569,G Street,residential,False,True,99.319,"LINESTRING (-119.745375 39.542941, -119.744934 39.543025, -119.744634 39.543057, -119.744233 39.543066)",,,,
14399630,Shriver Boulevard,residential,False,False,89.533,"LINESTRING (-119.745375 39.542941, -119.745495 39.543316, -119.74556 39.543536, -119.745574 39.543729)",,,,
14394317,Stanford Way,residential,False,True,82.509,"LINESTRING (-119.743176 39.544429, -119.743169 39.543687)",,,,
14384323,J Street,residential,False,False,345.215,"LINESTRING (-119.744283 39.544448, -119.748308 39.544518)",,,,
14393026,1st Street,residential,False,True,82.539,"LINESTRING (-119.744283 39.544448, -119.744256 39.543706)",,,,
14384323,J Street,residential,False,True,345.215,"LINESTRING (-119.748308 39.544518, -119.744283 39.544448)",,,,
183948738,4th Street,tertiary,False,False,82.417,"LINESTRING (-119.748308 39.544518, -119.74833 39.543777)",,,,
198237642,J Street,residential,False,False,374.666,"LINESTRING (-119.748308 39.544518, -119.7484244 39.5445201, -119.7526763 39.5445967)",,,,
14385665,9th Street,residential,False,False,109.269,"LINESTRING (-119.7542436 39.5368843, -119.7542271 39.5378669)",,,,
295885896,D Street,residential,False,True,106.49399999999999,"LINESTRING (-119.7542436 39.5368843, -119.7536055 39.536877, -119.7530968 39.5368711, -119.7530019 39.5368704)",,,,
14385665,9th Street,residential,False,True,109.269,"LINESTRING (-119.7542271 39.5378669, -119.7542436 39.5368843)",,,,
14385665,9th Street,residential,False,False,109.453,"LINESTRING (-119.7542271 39.5378669, -119.7542218 39.5383568, -119.7542167 39.5388512)",,,,
