osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction
6685491,2,East Washington Avenue,residential,False,False,108.417,"LINESTRING (-89.3830758 43.0754664, -89.3829393 43.0755596, -89.3825862 43.0758082, -89.3824402 43.0759125, -89.3821989 43.0760756, -89.3821109 43.07614)",,,
6758194,2,North Pinckney Street,residential,True,False,118.15,"LINESTRING (-89.3830758 43.0754664, -89.383185 43.0755448, -89.3839388 43.076119, -89.3839953 43.0761612, -89.3840242 43.0761743, -89.3840613 43.0761859, -89.3841179 43.0761921)",,,
6786776,,Martin Luther King Junior Boulevard,residential,False,False,108.14999999999999,"LINESTRING (-89.3831165 43.0738963, -89.3829801 43.0737921, -89.3825992 43.0735042, -89.3822521 43.0732436, -89.3821897 43.073198)",,,
453867866,2,East Main Street,residential,True,False,119.965,"LINESTRING (-89.3831165 43.0738963, -89.3830172 43.0739708, -89.3822697 43.0744873, -89.3821526 43.0745685, -89.3821351 43.074604, -89.3821248 43.0746402, -89.3821208 43.0746707)",,,
6693314,2,South Carroll Street,residential,True,False,118.70400000000001,"LINESTRING (-89.3852528 43.0739224, -89.3851383 43.0738325, -89.3846513 43.0734588, -89.3843247 43.073224, -89.3842722 43.0732055, -89.384203 43.0731958)",,,
6734538,,West Washington Avenue,residential,False,False,109.05099999999999,"LINESTRING (-89.3852528 43.0739224, -89.3854029 43.0738193, -89.385613 43.0736734, -89.385928 43.0734512, -89.3861393 43.0733014, -89.3862218 43.0732436)",,,
6728519,2,West Mifflin Street,residential,True,False,110.314,"LINESTRING (-89.3852046 43.0754855, -89.3853226 43.0754033, -89.3862002 43.0748266, -89.3862109 43.0748193)",,,
666562799,2,Wisconsin Avenue,residential,False,True,22.331,"LINESTRING (-89.3852046 43.0754855, -89.3853529 43.075593, -89.3854001 43.0756267)",,,
"[157654336, 915630711]",,South Pinckney Street,residential,True,False,96.812,"LINESTRING (-89.3816983 43.074659, -89.3817018 43.0745776, -89.381705 43.0744968, -89.3817015 43.0744801, -89.381686 43.0744646, -89.3811593 43.0740648, -89.3811366 43.0740476, -89.3810236 43.0740036)",,,
1032943198,,King Street,residential,False,False,115.44299999999998,"LINESTRING (-89.3816983 43.074659, -89.3815909 43.0746566, -89.3807356 43.074642, -89.380441 43.0746373, -89.3802774 43.0746347)",,,
"[1110203475, 6778566]",,King Street,residential,False,True,34.342999999999996,"LINESTRING (-89.3816983 43.074659, -89.3818281 43.0746621, -89.3818925 43.0746637, -89.3821208 43.0746707)",,,
6779249,,South Webster Street,tertiary,True,False,127.519,"LINESTRING (-89.3810239 43.0753126, -89.3810819 43.0753564, -89.3814257 43.0756161, -89.3819682 43.076026, -89.3821109 43.07614)",,,
157654331,,East Main Street,residential,False,False,99.70599999999999,"LINESTRING (-89.3810239 43.0753126, -89.3809323 43.0753745, -89.380216 43.0758587, -89.3801229 43.0759216)",,,
157654332,,East Main Street,residential,True,False,95.50999999999999,"LINESTRING (-89.3810239 43.0753126, -89.3811141 43.0752505, -89.381389 43.0750621, -89.3815779 43.0749307, -89.3816334 43.0748879, -89.3816771 43.0748536, -89.3816894 43.0748343, -89.381695 43.0747288, -89.3816983 43.074659)",,,
157654331,,East Main Street,residential,False,False,101.14099999999999,"LINESTRING (-89.3801229 43.0759216, -89.3800405 43.0759785, -89.3797893 43.0761518, -89.3795778 43.0762979, -89.3793021 43.0764881, -89.3792178 43.0765463)",,,
157654331,,East Main Street,residential,False,True,99.70599999999999,"LINESTRING (-89.3801229 43.0759216, -89.380216 43.0758587, -89.3809323 43.0753745, -89.3810239 43.0753126)",,,
"[627405961, 1087410849]",,South Butler Street,residential,False,False,196.474,"LINESTRING (-89.3801229 43.0759216, -89.380038 43.0758579, -89.3796079 43.075535, -89.3794829 43.0754414, -89.3793178 43.0753178, -89.3790684 43.0751309, -89.3789034 43.0750101, -89.378821 43.0749444, -89.3787314 43.0748772, -89.3785788 43.0747626, -89.3785454 43.0747279, -89.3785207 43.0747021, -89.3784765 43.0746336)",,,
627405961,,South Butler Street,residential,False,True,120.14499999999998,"LINESTRING (-89.3801229 43.0759216, -89.3801951 43.0759767, -89.3806227 43.0763047, -89.3807711 43.0764184, -89.3808155 43.0764537, -89.3810503 43.0766291, -89.381062 43.076638, -89.3811443 43.0767031)",,,
157654331,,East Main Street,residential,False,False,80.306,"LINESTRING (-89.3792178 43.0765463, -89.379132 43.0766053, -89.3785862 43.076995, -89.3785082 43.0770492)",,,
157654331,,East Main Street,residential,False,True,101.14099999999999,"LINESTRING (-89.3792178 43.0765463, -89.3793021 43.0764881, -89.3795778 43.0762979, -89.3797893 43.0761518, -89.3800405 43.0759785, -89.3801229 43.0759216)",,,
157654331,,East Main Street,residential,False,False,101.112,"LINESTRING (-89.3785082 43.0770492, -89.3784282 43.0771095, -89.3777245 43.0776065, -89.3777004 43.077627, -89.3776228 43.0776881)",,,
157654331,,East Main Street,residential,False,True,80.306,"LINESTRING (-89.3785082 43.0770492, -89.3785862 43.076995, -89.379132 43.0766053, -89.3792178 43.0765463)",,,
157654346,,South Franklin Street,residential,True,False,122.08400000000002,"LINESTRING (-89.3785082 43.0770492, -89.3785881 43.0771018, -89.3787065 43.077193, -89.378833 43.0772904, -89.3789406 43.0773733, -89.3790457 43.0774543, -89.3794347 43.0777538, -89.3794593 43.0777727, -89.3795479 43.0778418)",,,
32262104,4,South Blair Street,primary,False,True,60.525999999999996,"LINESTRING (-89.3776228 43.0776881, -89.3776846 43.0777358, -89.3780194 43.0780034, -89.3781273 43.0780887)",US 151,25 mph,
157654331,,East Main Street,residential,False,True,101.11200000000001,"LINESTRING (-89.3776228 43.0776881, -89.3777004 43.077627, -89.3777245 43.0776065, -89.3784282 43.0771095, -89.3785082 43.0770492)",,,
6636054,2,South Pinckney Street,residential,True,False,118.906,"LINESTRING (-89.3821208 43.0746707, -89.3821252 43.0747087, -89.3821369 43.074738, -89.3821591 43.0747599, -89.3829653 43.0753781, -89.3830758 43.0754664)",,,
"[1110203475, 6778566]",,King Street,residential,False,False,34.342999999999996,"LINESTRING (-89.3821208 43.0746707, -89.3818925 43.0746637, -89.3818281 43.0746621, -89.3816983 43.074659)",,,
6667113,,South Butler Street,residential,False,False,18.268,"LINESTRING (-89.3813008 43.0768211, -89.3811443 43.0767031)",,,
6630269,,North Butler Street,residential,False,False,122.274,"LINESTRING (-89.3813008 43.0768211, -89.3813817 43.0768837, -89.3814145 43.0769091, -89.3815027 43.0769773, -89.3816483 43.07709, -89.3818585 43.0772525, -89.381972 43.0773403, -89.3820238 43.0773804, -89.3820619 43.0774098, -89.3822522 43.0775521, -89.3822737 43.0775682, -89.3823377 43.0776183)",,,
316623827,2,East Washington Avenue,tertiary,True,False,104.214,"LINESTRING (-89.3813008 43.0768211, -89.3813789 43.0767672, -89.3821144 43.0762596, -89.3821109 43.07614)",,35 mph,
