osmid,name,highway,oneway,reversed,length,geometry,lanes,ref
12765963,Saint Vincent Street,residential,False,False,110.70599999999999,"LINESTRING (-92.7383605 35.1518628, -92.7383023 35.1527594, -92.738296 35.152857)",,
"[118633481, 1262322093, 1262322094]",East Broadway Street,primary,False,False,268.545,"LINESTRING (-92.7383605 35.1518628, -92.7396775 35.1520441, -92.7402234 35.1521226, -92.7406423 35.1521803, -92.7412732 35.152264)",4,US 64
118633397,East Broadway Street,primary,False,False,116.936,"LINESTRING (-92.7412732 35.152264, -92.7425387 35.1524519)",3,US 64
12767243,South Saint Joseph Street,tertiary,False,False,53.109,"LINESTRING (-92.7412732 35.152264, -92.7413162 35.1520323, -92.741376 35.151794)",,
"[118633481, 1262322093, 1262322094]",East Broadway Street,primary,False,True,268.54499999999996,"LINESTRING (-92.7412732 35.152264, -92.7406423 35.1521803, -92.7402234 35.1521226, -92.7396775 35.1520441, -92.7383605 35.1518628)",4,US 64
"[12768675, 1262322101]",North Saint Joseph Street,secondary,False,False,123.254,"LINESTRING (-92.7412732 35.152264, -92.7411689 35.1528111, -92.7411564 35.1528711, -92.7410545 35.1533579)",3,AR 9B
118633397,East Broadway Street,primary,False,False,114.724,"LINESTRING (-92.7425387 35.1524519, -92.7437824 35.1526264)",3,US 64
118633397,East Broadway Street,primary,False,True,116.936,"LINESTRING (-92.7425387 35.1524519, -92.7412732 35.152264)",3,US 64
12766711,North Chestnut,residential,False,False,118.47200000000001,"LINESTRING (-92.7425387 35.1524519, -92.7424304 35.1529777, -92.7423184 35.153502)",,
12767173,South Chestnut Street,residential,False,True,52.53699999999999,"LINESTRING (-92.7425387 35.1524519, -92.7425872 35.1522071, -92.7426055 35.1521399, -92.742647 35.151988)",,
118633397,East Broadway Street,primary,False,True,114.724,"LINESTRING (-92.7437824 35.1526264, -92.7425387 35.1524519)",3,US 64
12770574,North Moose Street,residential,False,False,117.28399999999999,"LINESTRING (-92.7437824 35.1526264, -92.7436834 35.1531495, -92.7435887 35.1536692)",,
12772236,South Moose Street,residential,False,True,54.57,"LINESTRING (-92.7437824 35.1526264, -92.7438301 35.1523916, -92.7438824 35.1521425)",,
118633397,East Broadway Street,primary,False,False,119.37100000000001,"LINESTRING (-92.7437824 35.1526264, -92.744958 35.1527815, -92.7450782 35.1527994)",3,US 64
12766121,North Division Street,secondary,False,False,122.697,"LINESTRING (-92.7450782 35.1527994, -92.7450568 35.1528846, -92.7449377 35.1533333, -92.7448284 35.1538834)",2,AR 95
118633397,East Broadway Street,primary,False,True,119.37100000000001,"LINESTRING (-92.7450782 35.1527994, -92.744958 35.1527815, -92.7437824 35.1526264)",3,US 64
830620008,South Division Street,tertiary,False,False,55.243,"LINESTRING (-92.7450782 35.1527994, -92.7451322 35.1525762, -92.7451567 35.1524688, -92.7451934 35.1523116)",,AR 113
"[12772457, 1262322095]",West Broadway Street,primary,False,False,119.21300000000001,"LINESTRING (-92.7450782 35.1527994, -92.7451981 35.1528173, -92.7456553 35.1528766, -92.7463728 35.1529696)",3,US 64
12765278,Fletcher Street,residential,False,False,35.668,"LINESTRING (-92.7378968 35.1498885, -92.7378294 35.1502045)",,
12765278,Fletcher Street,residential,False,True,35.668,"LINESTRING (-92.7378294 35.1502045, -92.7378968 35.1498885)",,
12768286,East Church Street,residential,False,False,117.392,"LINESTRING (-92.7378294 35.1502045, -92.739101 35.1503877)",,
12770424,South West Street,residential,False,False,107.881,"LINESTRING (-92.747831 35.152182, -92.747729 35.152548, -92.74768 35.152676, -92.747625 35.15282, -92.7475883 35.1529155, -92.7475147 35.1531164)",,
