osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,ref
464160308,West Robert Street,tertiary,False,True,13.249,"LINESTRING (-96.6087742 47.7745029, -96.6089294 47.7745605)",,,
18207868,South Market Street,residential,False,True,109.43900000000001,"LINESTRING (-96.6087742 47.7745029, -96.6088278 47.7744372, -96.6091411 47.7740307, -96.6094469 47.7736287)",,,
464160308,West Robert Street,tertiary,False,False,48.169000000000004,"LINESTRING (-96.6087742 47.7745029, -96.608371 47.7743609, -96.6083243 47.7743445, -96.6082032 47.7743019)",,,
18207811,West 2nd Street,residential,False,True,61.062,"LINESTRING (-96.6082157 47.7754466, -96.6076519 47.7752474, -96.6076229 47.7752372, -96.6074924 47.7751911)",,,
471529022,,unclassified,False,False,114.989,"LINESTRING (-96.6082157 47.7754466, -96.6078843 47.7758994, -96.607844 47.7759436, -96.6078074 47.7759802, -96.607779 47.7759972, -96.6077399 47.7760124, -96.60771 47.7760303, -96.607684 47.7760599, -96.6074777 47.7763443)",,,
472797696,North Market Street,residential,False,True,112.042,"LINESTRING (-96.6082157 47.7754466, -96.6088826 47.7746153, -96.6088899 47.7746062, -96.6089294 47.7745605)",,,
"[18208642, 18203780]","['East 3rd Street', 'Elm Street']",residential,False,"[False, True]",224.243,"LINESTRING (-96.6019559 47.7755812, -96.6020144 47.7755059, -96.6025529 47.7748127, -96.6025981 47.7747792, -96.6026406 47.7747617, -96.6027029 47.7747493, -96.6027666 47.7747448, -96.6028304 47.7747489, -96.6028974 47.7747615, -96.6040871 47.7751626)",,,
18207447,East 4th Street,residential,False,False,115.58500000000001,"LINESTRING (-96.6019559 47.7755812, -96.6020569 47.7756172, -96.6032037 47.7760253, -96.6033228 47.7760677)",,,
18205858,,residential,False,False,217.529,"LINESTRING (-96.6083034 47.7697715, -96.608948 47.7699435, -96.6090437 47.7699722, -96.6090662 47.7699799, -96.6091087 47.7699943, -96.6091694 47.7700232, -96.6092017 47.7700447, -96.6092085 47.7700599, -96.6092012 47.7700861, -96.6091714 47.7701274, -96.6091415 47.7701802, -96.609113 47.7702389, -96.6090631 47.7704167, -96.6090072 47.7707395, -96.6089586 47.7710093, -96.6089338 47.7711057, -96.6089241 47.7711322, -96.6088968 47.7712062, -96.6088522 47.7713063)",,,
18207776,South Ash Street,residential,False,False,229.24699999999999,"LINESTRING (-96.6083034 47.7697715, -96.6082545 47.7698388, -96.6082512 47.7698433, -96.6069144 47.7715296, -96.6068639 47.771592)",,,
18205858,,residential,False,True,217.52899999999997,"LINESTRING (-96.6088522 47.7713063, -96.6088968 47.7712062, -96.6089241 47.7711322, -96.6089338 47.7711057, -96.6089586 47.7710093, -96.6090072 47.7707395, -96.6090631 47.7704167, -96.609113 47.7702389, -96.6091415 47.7701802, -96.6091714 47.7701274, -96.6092012 47.7700861, -96.6092085 47.7700599, -96.6092017 47.7700447, -96.6091694 47.7700232, -96.6091087 47.7699943, -96.6090662 47.7699799, -96.6090437 47.7699722, -96.608948 47.7699435, -96.6083034 47.7697715)",,,
18208627,South Broadway,tertiary,True,False,97.86699999999999,"LINESTRING (-96.6088522 47.7713063, -96.6087746 47.7713646, -96.6087169 47.7714171, -96.6086754 47.7714588, -96.6082533 47.7720034, -96.6082023 47.7720672)",3,,
18208352,Central Park Drive,residential,False,True,170.522,"LINESTRING (-96.6032686 47.773176, -96.6033514 47.7733703, -96.6034388 47.7735373, -96.6034796 47.7735959, -96.6035394 47.7736417, -96.6036252 47.7736816, -96.6047952 47.7740931, -96.604888 47.7741274)",,,
18206808,Sargent Street,residential,False,False,135.314,"LINESTRING (-96.6105152 47.7762603, -96.6104476 47.7763225, -96.6104447 47.7763251, -96.6103936 47.7763809, -96.61036 47.776445, -96.6103477 47.7764921, -96.6103354 47.7765553, -96.6103295 47.7766674, -96.610331 47.7769081, -96.6103241 47.7774468)",,,
128225474,Woodland Avenue,tertiary,False,False,101.931,"LINESTRING (-96.6105152 47.7762603, -96.6105703 47.7762839, -96.6106096 47.7762983, -96.6107182 47.7763352, -96.6108721 47.7763772, -96.6109597 47.7763925, -96.6110662 47.7764077, -96.6112549 47.7764188, -96.6118321 47.7764278)",,,
"[128225474, 18207196, 128225468]",Woodland Avenue,tertiary,False,True,174.40300000000002,"LINESTRING (-96.6105152 47.7762603, -96.6104504 47.7762262, -96.6103895 47.7761893, -96.6103489 47.7761608, -96.6103146 47.7761315, -96.6102787 47.7760969, -96.6102236 47.7760376, -96.6101723 47.7759732, -96.6100957 47.7758645, -96.609994 47.7757117, -96.6096061 47.7751279, -96.6095136 47.7749915, -96.6094326 47.7748854)",,yes,
18207818,Stuart Avenue,residential,False,True,115.447,"LINESTRING (-96.6103241 47.7774468, -96.6087792 47.777437)",,,
18206808,Sargent Street,residential,False,False,114.648,"LINESTRING (-96.6103241 47.7774468, -96.610318 47.7779707, -96.6103105 47.7783949, -96.610309 47.7784778)",,,
18206808,Sargent Street,residential,False,True,135.31400000000002,"LINESTRING (-96.6103241 47.7774468, -96.610331 47.7769081, -96.6103295 47.7766674, -96.6103354 47.7765553, -96.6103477 47.7764921, -96.61036 47.776445, -96.6103936 47.7763809, -96.6104447 47.7763251, -96.6104476 47.7763225, -96.6105152 47.7762603)",,,
