osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge
11462600,Mill Street,residential,False,False,123.79599999999999,"LINESTRING (-70.8905215 44.1239233, -70.8904919 44.1240226, -70.8903444 44.1241439, -70.8901513 44.1242344, -70.8899045 44.1243094, -70.8892471 44.1244515)",,,
11466623,Smarts Hill Road,residential,False,False,15.749,"LINESTRING (-70.8892471 44.1244515, -70.889313 44.124585)",,,
11462600,Mill Street,residential,False,True,123.79599999999999,"LINESTRING (-70.8892471 44.1244515, -70.8899045 44.1243094, -70.8901513 44.1242344, -70.8903444 44.1241439, -70.8904919 44.1240226, -70.8905215 44.1239233)",,,
941660376,Main Street,secondary,False,True,164.51,"LINESTRING (-70.8919564 44.1267912, -70.8920369 44.1265563, -70.8923225 44.1258969, -70.892411 44.1257236, -70.8925183 44.1255311, -70.8926325 44.1253994)",2,35 mph,
11465992,Lovell Road,secondary,False,True,40.42,"LINESTRING (-70.8929493 44.1251178, -70.892737 44.1251284, -70.8924454 44.1251039)",,,
941660376,Main Street,secondary,False,False,40.303,"LINESTRING (-70.8929493 44.1251178, -70.8928241 44.1252153, -70.8927168 44.1253145, -70.8926325 44.1253994)",2,35 mph,
11465992,Lovell Road,secondary,False,False,40.42,"LINESTRING (-70.8924454 44.1251039, -70.892737 44.1251284, -70.8929493 44.1251178)",,,
"[11465992, 433031497, 11466258]",Lovell Road,secondary,False,True,257.111,"LINESTRING (-70.8924454 44.1251039, -70.8909466 44.1248159, -70.8906884 44.1247623, -70.8902747 44.124676, -70.889313 44.124585)",,,yes
766752154,Lovell Road,secondary,False,False,36.681,"LINESTRING (-70.8924454 44.1251039, -70.8925492 44.1252018, -70.8925921 44.1252817, -70.8926325 44.1253994)",,,
11466258,Lovell Road,secondary,False,False,72.149,"LINESTRING (-70.8884249 44.1247058, -70.889313 44.124585)",,,
11466258,Lovell Road,secondary,False,True,72.149,"LINESTRING (-70.889313 44.124585, -70.8884249 44.1247058)",,,
11466623,Smarts Hill Road,residential,False,True,15.749,"LINESTRING (-70.889313 44.124585, -70.8892471 44.1244515)",,,
"[11465992, 433031497, 11466258]",Lovell Road,secondary,False,False,257.111,"LINESTRING (-70.889313 44.124585, -70.8902747 44.124676, -70.8906884 44.1247623, -70.8909466 44.1248159, -70.8924454 44.1251039)",,,yes
766752154,Lovell Road,secondary,False,True,36.681,"LINESTRING (-70.8926325 44.1253994, -70.8925921 44.1252817, -70.8925492 44.1252018, -70.8924454 44.1251039)",,,
941660376,Main Street,secondary,False,False,164.51000000000002,"LINESTRING (-70.8926325 44.1253994, -70.8925183 44.1255311, -70.892411 44.1257236, -70.8923225 44.1258969, -70.8920369 44.1265563, -70.8919564 44.1267912)",2,35 mph,
941660376,Main Street,secondary,False,True,40.303,"LINESTRING (-70.8926325 44.1253994, -70.8927168 44.1253145, -70.8928241 44.1252153, -70.8929493 44.1251178)",2,35 mph,
