osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,junction
14292689,2,North Bruce Street,residential,False,True,146.167,"LINESTRING (-115.125397 36.196946, -115.1257048 36.1971926, -115.1260197 36.1974448, -115.12632 36.1976853, -115.126553 36.1978721)",,,
14301782,,Hunkins Drive,residential,False,False,444.367,"LINESTRING (-115.125397 36.196946, -115.1252091 36.1970837, -115.124922 36.1973, -115.124686 36.197427, -115.124467 36.197518, -115.124275 36.197573, -115.1241873 36.1975826, -115.124083 36.197594, -115.1235187 36.1976045, -115.122844 36.197617, -115.1227847 36.1976165, -115.1220337 36.1976095, -115.1217387 36.1976068, -115.12165 36.197606, -115.12103 36.197632, -115.1209612 36.1976282, -115.120707 36.197614)",,,
14292689,2,North Bruce Street,residential,False,False,146.16700000000003,"LINESTRING (-115.126553 36.1978721, -115.12632 36.1976853, -115.1260197 36.1974448, -115.1257048 36.1971926, -115.125397 36.196946)",,,
"[1034421657, 1034421658, 1034421659, 1034421660]","['4', '3']",Las Vegas Boulevard North,primary,True,False,448.765,"LINESTRING (-115.126553 36.1978721, -115.1263599 36.1979498, -115.1263376 36.1979663, -115.1253571 36.19869, -115.1253336 36.1987078, -115.1251767 36.1988134, -115.1244198 36.1993252, -115.1239992 36.199602, -115.1230775 36.2002085, -115.122713 36.2004484)",35 mph,,
14292693,,North Bruce Street,residential,False,False,12.138,"LINESTRING (-115.1251784 36.2030577, -115.1251738 36.2031668)",,,
600691015,2,East Carey Avenue,secondary,True,False,171.607,"LINESTRING (-115.1251784 36.2030577, -115.1234245 36.2030727, -115.1232675 36.2030548)",,,
14292693,,North Bruce Street,residential,False,False,100.521,"LINESTRING (-115.125172 36.204032, -115.125176 36.204936)",,,
14321810,,East Mc Donald Avenue,residential,False,False,182.053,"LINESTRING (-115.125172 36.204032, -115.123143 36.204036)",,,
14292693,,North Bruce Street,residential,False,True,96.206,"LINESTRING (-115.125172 36.204032, -115.1251725 36.2037837, -115.1251738 36.2031668)",,,
14292693,,North Bruce Street,residential,False,True,100.521,"LINESTRING (-115.125176 36.204936, -115.125172 36.204032)",,,
14318382,,East Nelson Avenue,residential,False,False,180.974,"LINESTRING (-115.125176 36.204936, -115.123159 36.204938)",,,
14318383,,East Nelson Avenue,residential,False,False,54.104,"LINESTRING (-115.117743 36.204814, -115.11714 36.204816)",,,
14318383,,East Nelson Avenue,residential,False,True,78.33,"LINESTRING (-115.117743 36.204814, -115.118616 36.204811)",,,
1043651424,,East Carey Avenue,secondary,True,False,22.425,"LINESTRING (-115.118064 36.2031331, -115.118306 36.2031835)",,,
228919677,,Las Vegas Boulevard North,primary,True,False,130.011,"LINESTRING (-115.118064 36.2031331, -115.117837 36.2032689, -115.1172286 36.2036345, -115.1169011 36.2038306)",40 mph,NV 604,
14300623,,North Arrowhead Street,residential,False,False,110.438,"LINESTRING (-115.118592 36.203818, -115.118616 36.204811)",,,
14302738,,Small Avenue,residential,False,True,93.879,"LINESTRING (-115.118592 36.203818, -115.1194465 36.2033308)",,,
14302738,,Small Avenue,residential,False,False,175.943,"LINESTRING (-115.118592 36.203818, -115.1180467 36.2041454, -115.117748 36.2043148, -115.1174345 36.2044993, -115.117204 36.204635, -115.11714 36.204717, -115.11714 36.204816)",,,
