osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,bridge,junction,maxspeed
11593571,False,,West Nicholson Road,secondary,False,202.13,"LINESTRING (-75.098061 39.894627, -75.100421 39.894788)",CR 635,,,
11593571,False,,West Nicholson Road,secondary,True,196.53199999999998,"LINESTRING (-75.098061 39.894627, -75.097164 39.894543, -75.095769 39.894452)",CR 635,,,
11592189,False,,New York Avenue,residential,False,25.008,"LINESTRING (-75.098157 39.893855, -75.098195 39.893632)",,,,
11592189,False,,New York Avenue,residential,True,86.232,"LINESTRING (-75.098157 39.893855, -75.098061 39.894627)",,,,
11594202,False,,Wilson Avenue,residential,True,197.383,"LINESTRING (-75.098157 39.893855, -75.095854 39.893685)",,,,
11594202,False,,Wilson Avenue,residential,False,199.475,"LINESTRING (-75.098157 39.893855, -75.098265 39.893868, -75.099753 39.89396, -75.100485 39.894019)",,,,
11592189,False,,New York Avenue,residential,True,25.008,"LINESTRING (-75.098195 39.893632, -75.098157 39.893855)",,,,
1027368122,False,,Kendall Boulevard,tertiary,True,40.147,"LINESTRING (-75.0939877 39.9012552, -75.094436 39.9011453)",CR 650,,,
1027368122,False,,Kendall Boulevard,tertiary,False,185.40200000000002,"LINESTRING (-75.0939877 39.9012552, -75.0926977 39.9015851, -75.0923251 39.9016913, -75.091949 39.901828)",CR 650,,,
11601955,False,,D Road,residential,False,75.519,"LINESTRING (-75.090339 39.895575, -75.0909484 39.8950824)",,,,
11592720,False,,C Road,residential,False,191.859,"LINESTRING (-75.090339 39.895575, -75.0904991 39.8957086, -75.0907109 39.8959318, -75.0908595 39.8961292, -75.0909546 39.8963061, -75.0909771 39.8963674, -75.0909872 39.8963949, -75.0910252 39.8964985, -75.0910655 39.8966732, -75.0910879 39.8968275, -75.0910889 39.8969784, -75.0910842 39.8970653, -75.0910704 39.8971427)",,,,
11592720,False,,C Road,residential,True,191.85900000000004,"LINESTRING (-75.0910704 39.8971427, -75.0910842 39.8970653, -75.0910889 39.8969784, -75.0910879 39.8968275, -75.0910655 39.8966732, -75.0910252 39.8964985, -75.0909872 39.8963949, -75.0909771 39.8963674, -75.0909546 39.8963061, -75.0908595 39.8961292, -75.0907109 39.8959318, -75.0904991 39.8957086, -75.090339 39.895575)",,,,
558879233,False,,C Road,residential,False,87.61,"LINESTRING (-75.0910704 39.8971427, -75.0910257 39.8972918, -75.0909655 39.8974372, -75.0908987 39.8975796, -75.0907374 39.8978866)",,,,
558879234,False,,Kennedy Drive,residential,False,76.77,"LINESTRING (-75.0910704 39.8971427, -75.0912757 39.8971591, -75.0913746 39.897164, -75.0914768 39.8971586, -75.091621 39.89714, -75.091795 39.897108, -75.091953 39.897067)",,,,
11599146,False,,A Road,residential,False,36.787,"LINESTRING (-75.0907374 39.8978866, -75.0903268 39.8977855)",,,,
11599146,False,,A Road,residential,True,167.43,"LINESTRING (-75.0907374 39.8978866, -75.0911144 39.8979934, -75.091902 39.8982409, -75.092547 39.898468)",,,,
558879233,False,,C Road,residential,True,87.61,"LINESTRING (-75.0907374 39.8978866, -75.0908987 39.8975796, -75.0909655 39.8974372, -75.0910257 39.8972918, -75.0910704 39.8971427)",,,,
11593363,False,,Pershing Avenue,residential,False,79.621,"LINESTRING (-75.0936541 39.8991844, -75.0939391 39.8991305, -75.0940781 39.8991184, -75.0942554 39.8991029, -75.0945765 39.8990909)",,,,
510666951,True,4,Black Horse Pike,primary,False,271.861,"LINESTRING (-75.0936541 39.8991844, -75.0934634 39.8987464, -75.0933223 39.8984223, -75.0930981 39.8979073, -75.0929463 39.8975571, -75.0928235 39.8972739, -75.0927093 39.8970121, -75.0926462 39.896865)",NJ 168,,,
"[11593363, 11595654]",False,,"['New Jersey Avenue', 'Pershing Avenue']",residential,"[False, True]",127.648,"LINESTRING (-75.0945765 39.8990909, -75.0949931 39.8990693, -75.0951204 39.8990676, -75.0951526 39.8990776, -75.095181 39.899093, -75.0951978 39.8991098, -75.095203 39.8991296, -75.0952032 39.8992169, -75.0951304 39.899762)",,,,
11593363,False,,Pershing Avenue,residential,True,79.621,"LINESTRING (-75.0945765 39.8990909, -75.0942554 39.8991029, -75.0940781 39.8991184, -75.0939391 39.8991305, -75.0936541 39.8991844)",,,,
11599031,False,,Delaware Avenue,residential,False,267.03499999999997,"LINESTRING (-75.0945765 39.8990909, -75.09411 39.897939, -75.094038 39.897728, -75.0940268 39.8976745, -75.093996 39.897527, -75.093994 39.89737, -75.094052 39.896755)",,,,
11593398,False,,Wren Road,residential,False,93.736,"LINESTRING (-75.0909484 39.8950824, -75.091465 39.8958264)",,,,
11599412,False,,Whippoorwill Way,residential,False,90.822,"LINESTRING (-75.0909484 39.8950824, -75.0901859 39.8945124)",,,,
11601955,False,,D Road,residential,True,75.519,"LINESTRING (-75.0909484 39.8950824, -75.090339 39.895575)",,,,
11593398,False,,Wren Road,residential,True,93.736,"LINESTRING (-75.091465 39.8958264, -75.0909484 39.8950824)",,,,
11595658,False,,New Jersey Avenue,residential,False,85.594,"LINESTRING (-75.095769 39.894452, -75.095854 39.893685)",,,,
11595658,False,,New Jersey Avenue,residential,True,79.298,"LINESTRING (-75.095769 39.894452, -75.095697 39.895163)",,,,
11593571,False,,West Nicholson Road,secondary,False,196.53199999999998,"LINESTRING (-75.095769 39.894452, -75.097164 39.894543, -75.098061 39.894627)",CR 635,,,
11593571,False,,West Nicholson Road,secondary,True,195.54100000000003,"LINESTRING (-75.095769 39.894452, -75.094937 39.894398, -75.0945681 39.8943646, -75.0942077 39.8943321, -75.093787 39.894294, -75.093489 39.894274)",CR 635,,,
11593571,False,,West Nicholson Road,secondary,False,22.416,"LINESTRING (-75.100421 39.894788, -75.1006829 39.8948043)",CR 635,,,
11593571,False,,West Nicholson Road,secondary,True,202.13,"LINESTRING (-75.100421 39.894788, -75.098061 39.894627)",CR 635,,,
11595908,False,,Ohio Avenue,residential,False,85.683,"LINESTRING (-75.100421 39.894788, -75.100485 39.894019)",,,,
116535940,True,3,Black Horse Pike,primary,False,54.13,"LINESTRING (-75.0918449 39.8949226, -75.0916328 39.8944638)",NJ 168,,,
11593756,False,,Marlborough Avenue,residential,False,133.827,"LINESTRING (-75.0918449 39.8949226, -75.0922977 39.8949461, -75.09341 39.895004)",,,,
11593756,False,,Marlborough Avenue,residential,False,122.426,"LINESTRING (-75.094268 39.895062, -75.095697 39.895163)",,,,
11593756,False,,Marlborough Avenue,residential,True,73.481,"LINESTRING (-75.094268 39.895062, -75.09341 39.895004)",,,,
11599031,False,,Delaware Avenue,residential,True,74.767,"LINESTRING (-75.094268 39.895062, -75.09418 39.895731)",,,,
11593756,False,,Marlborough Avenue,residential,False,197.245,"LINESTRING (-75.095697 39.895163, -75.098 39.89532)",,,,
11593756,False,,Marlborough Avenue,residential,True,122.426,"LINESTRING (-75.095697 39.895163, -75.094268 39.895062)",,,,
11595658,False,,New Jersey Avenue,residential,False,79.298,"LINESTRING (-75.095697 39.895163, -75.095769 39.894452)",,,,
11595658,False,,New Jersey Avenue,residential,True,75.059,"LINESTRING (-75.095697 39.895163, -75.0956035 39.8958342)",,,,
11593966,False,,Shelbourne Avenue,residential,False,152.689,"LINESTRING (-75.098758 39.897418, -75.099069 39.897453, -75.0994159 39.8974846, -75.0994281 39.8974857, -75.0995443 39.8974963, -75.100199 39.897556, -75.100528 39.897614)",,,,
11593966,False,,Shelbourne Avenue,residential,True,152.68900000000002,"LINESTRING (-75.100528 39.897614, -75.100199 39.897556, -75.0995443 39.8974963, -75.0994281 39.8974857, -75.0994159 39.8974846, -75.099069 39.897453, -75.098758 39.897418)",,,,
"[62089042, 41899414, 41899415]",True,2,Crescent Boulevard,trunk,False,397.852,"LINESTRING (-75.100528 39.897614, -75.1004032 39.8978754, -75.100326 39.898037, -75.100311 39.89808, -75.099945 39.898741, -75.0997699 39.8991141, -75.0996441 39.8993714, -75.099234 39.900153, -75.0991293 39.9003356, -75.098945 39.900634, -75.098747 39.900917)",US 130,yes,,
11594202,False,,Wilson Avenue,residential,False,205.22899999999998,"LINESTRING (-75.0911711 39.8933865, -75.0916959 39.8934188, -75.093569 39.893534)",,,,
11594202,False,,Wilson Avenue,residential,False,197.383,"LINESTRING (-75.095854 39.893685, -75.098157 39.893855)",,,,
11595658,False,,New Jersey Avenue,residential,True,85.594,"LINESTRING (-75.095854 39.893685, -75.095769 39.894452)",,,,
11594202,False,,Wilson Avenue,residential,True,195.66199999999998,"LINESTRING (-75.095854 39.893685, -75.0946452 39.8936051, -75.093569 39.893534)",,,,
11594202,False,,Wilson Avenue,residential,False,64.597,"LINESTRING (-75.100485 39.894019, -75.101238 39.89408)",,,,
11595908,False,,Ohio Avenue,residential,True,85.683,"LINESTRING (-75.100485 39.894019, -75.100421 39.894788)",,,,
11594202,False,,Wilson Avenue,residential,True,199.475,"LINESTRING (-75.100485 39.894019, -75.099753 39.89396, -75.098265 39.893868, -75.098157 39.893855)",,,,
11594202,False,,Wilson Avenue,residential,True,64.597,"LINESTRING (-75.101238 39.89408, -75.100485 39.894019)",,,,
48858949,True,,,unclassified,False,45.741,"LINESTRING (-75.101238 39.89408, -75.1013287 39.8941664, -75.1013609 39.8942446, -75.101285 39.8944551)",,,jughandle,
62004772,True,4,Black Horse Pike,primary,False,20.895,"LINESTRING (-75.0926462 39.896865, -75.0925799 39.8966841)",NJ 168,,,
62197949,False,,Kennedy Drive,tertiary,True,19.557,"LINESTRING (-75.0926462 39.896865, -75.0924307 39.896925)",,,,
62197949,False,,Kennedy Drive,tertiary,False,63.968,"LINESTRING (-75.0926462 39.896865, -75.0928237 39.8968109, -75.0928562 39.896801, -75.0929607 39.8967664, -75.0930399 39.8967304, -75.0931109 39.8966923, -75.093281 39.896572)",,,,
11594368,False,,Berwick Avenue,residential,False,68.86500000000001,"LINESTRING (-75.093281 39.896572, -75.0934757 39.8966224, -75.09364 39.896664, -75.094052 39.896755)",,,,
11594369,False,,Berwick Avenue,tertiary,False,38.554,"LINESTRING (-75.093281 39.896572, -75.0931383 39.896512, -75.0929966 39.8964737, -75.0928602 39.8964533)",,,jughandle,
62197949,False,,Kennedy Drive,tertiary,True,63.968,"LINESTRING (-75.093281 39.896572, -75.0931109 39.8966923, -75.0930399 39.8967304, -75.0929607 39.8967664, -75.0928562 39.896801, -75.0928237 39.8968109, -75.0926462 39.896865)",,,,
11599031,False,,Delaware Avenue,residential,False,31.269,"LINESTRING (-75.094052 39.896755, -75.094086 39.896475)",,,,
11594368,False,,Berwick Avenue,residential,False,137.035,"LINESTRING (-75.094052 39.896755, -75.094465 39.896829, -75.094839 39.896912, -75.095046 39.897002, -75.095233 39.897109, -75.0954438 39.8972954)",,,,
11594368,False,,Berwick Avenue,residential,True,68.86500000000001,"LINESTRING (-75.094052 39.896755, -75.09364 39.896664, -75.0934757 39.8966224, -75.093281 39.896572)",,,,
11599031,False,,Delaware Avenue,residential,True,267.03499999999997,"LINESTRING (-75.094052 39.896755, -75.093994 39.89737, -75.093996 39.897527, -75.0940268 39.8976745, -75.094038 39.897728, -75.09411 39.897939, -75.0945765 39.8990909)",,,,
11594368,False,,Berwick Avenue,residential,True,69.497,"LINESTRING (-75.0960512 39.8977119, -75.0954438 39.8972954)",,,,
424816664,True,,Nicholson Road,secondary,False,17.974,"LINESTRING (-75.1011971 39.8948405, -75.1014069 39.8948553)",CR 635,,,
"[11597360, 11593756]",False,,"['Marlborough Avenue', 'Green Ridge Avenue']",residential,True,344.50100000000003,"LINESTRING (-75.1011971 39.8948405, -75.101165 39.895464, -75.101133 39.895518, -75.101094 39.895529, -75.0997532 39.8954333, -75.099539 39.895418, -75.098 39.89532)",,,,
62004774,True,3,Black Horse Pike,primary,False,144.48,"LINESTRING (-75.0924307 39.896925, -75.0929983 39.8981492)",NJ 168,,,
62197949,False,,Kennedy Drive,tertiary,False,19.557,"LINESTRING (-75.0924307 39.896925, -75.0926462 39.896865)",,,,
62197949,False,,Kennedy Drive,tertiary,True,43.704,"LINESTRING (-75.0924307 39.896925, -75.091953 39.897067)",,,,
11592598,True,2,,primary_link,False,70.041,"LINESTRING (-75.0929983 39.8981492, -75.0932075 39.8987583)",,,jughandle,
116535869,True,2,Black Horse Pike,primary,False,355.196,"LINESTRING (-75.0929983 39.8981492, -75.0936152 39.8994785, -75.0937386 39.8997419, -75.0941248 39.9004251, -75.0941946 39.9005815, -75.094436 39.9011453)",I 76C,,,
11596954,False,,Kendall Boulevard,tertiary,True,11.051,"LINESTRING (-75.094436 39.9011453, -75.0945593 39.9011148)",CR 650,,,
1027368122,False,,Kendall Boulevard,tertiary,False,40.147,"LINESTRING (-75.094436 39.9011453, -75.0939877 39.9012552)",CR 650,,,
"[426425232, 1027368123, 426425230]",True,2,Black Horse Pike,primary,False,83.638,"LINESTRING (-75.094436 39.9011453, -75.0945241 39.9013481, -75.0946103 39.9015414, -75.0947525 39.9018572)",NJ 168,yes,,
11596954,False,,Kendall Boulevard,tertiary,False,11.051,"LINESTRING (-75.0945593 39.9011148, -75.094436 39.9011453)",CR 650,,,
116535939,True,3,Black Horse Pike,primary,False,194.608,"LINESTRING (-75.0945593 39.9011148, -75.0942965 39.9004868, -75.0937815 39.8994703)",NJ 168,,,
62004772,True,4,Black Horse Pike,primary,False,8.415,"LINESTRING (-75.0921614 39.8956799, -75.0921239 39.8956099)",NJ 168,,,
11598859,False,,Howell Avenue,residential,False,180.183,"LINESTRING (-75.0921614 39.8956799, -75.0924226 39.8956838, -75.092833 39.89569, -75.09316 39.89572, -75.09341 39.895777, -75.093604 39.895855, -75.094128 39.896125)",,,,
11595610,False,,Grandview Avenue,residential,False,82.366,"LINESTRING (-75.094166 39.899785, -75.094252 39.899775, -75.0951304 39.899762)",,,,
11595610,False,,Grandview Avenue,residential,False,169.54600000000002,"LINESTRING (-75.0951304 39.899762, -75.0963777 39.8997379, -75.096778 39.899731, -75.096939 39.899702, -75.097088 39.899633)",,,,
11595610,False,,Grandview Avenue,residential,True,82.366,"LINESTRING (-75.0951304 39.899762, -75.094252 39.899775, -75.094166 39.899785)",,,,
"[11593363, 11595654]",False,,"['Pershing Avenue', 'New Jersey Avenue']",residential,"[False, True]",127.648,"LINESTRING (-75.0951304 39.899762, -75.0952032 39.8992169, -75.095203 39.8991296, -75.0951978 39.8991098, -75.095181 39.899093, -75.0951526 39.8990776, -75.0951204 39.8990676, -75.0949931 39.8990693, -75.0945765 39.8990909)",,,,
11595610,False,,Grandview Avenue,residential,True,169.546,"LINESTRING (-75.097088 39.899633, -75.096939 39.899702, -75.096778 39.899731, -75.0963777 39.8997379, -75.0951304 39.899762)",,,,
11595658,False,,New Jersey Avenue,residential,False,75.059,"LINESTRING (-75.0956035 39.8958342, -75.095697 39.895163)",,,,
11600163,False,,Blenheim Avenue,residential,True,121.98,"LINESTRING (-75.0956035 39.8958342, -75.09418 39.895731)",,,,
"[11600163, 701019447]",False,,Blenheim Avenue,residential,False,322.684,"LINESTRING (-75.0956035 39.8958342, -75.0961633 39.8958836, -75.0964576 39.8959064, -75.0966118 39.8959302, -75.0967554 39.8959702, -75.0968125 39.8959991, -75.0968519 39.8960443, -75.096888 39.8960835, -75.0969029 39.8961254, -75.0969201 39.8961892, -75.0969345 39.8962595, -75.0969304 39.8963297, -75.0968932 39.8964194, -75.0968358 39.8964661, -75.0967356 39.8965134, -75.0966396 39.8965543, -75.0965452 39.8966477, -75.0964686 39.8967412, -75.0963952 39.8968722, -75.0963335 39.8969697, -75.0962511 39.8970711, -75.096177 39.8971282, -75.0960204 39.897174, -75.0958354 39.8972174, -75.0956503 39.89725, -75.0954438 39.8972954)",,,,
11596055,False,,Bobolink Road,residential,True,102.557,"LINESTRING (-75.0922416 39.8975829, -75.092542 39.898301, -75.0925563 39.8983685, -75.092547 39.898468)",,,,
11598685,False,,Eden Avenue,residential,False,122.00800000000001,"LINESTRING (-75.091949 39.901828, -75.091539 39.901595, -75.0907616 39.9012175)",,,,
1027368122,False,,Kendall Boulevard,tertiary,True,185.402,"LINESTRING (-75.091949 39.901828, -75.0923251 39.9016913, -75.0926977 39.9015851, -75.0939877 39.9012552)",CR 650,,,
11599146,False,,A Road,residential,True,36.787,"LINESTRING (-75.0903268 39.8977855, -75.0907374 39.8978866)",,,,
"[11597404, 32304630]",False,,"['Eagle Road', 'Creek Road']","['residential', 'living_street']",False,275.8,"LINESTRING (-75.0903268 39.8977855, -75.0900147 39.8985502, -75.0899903 39.898611, -75.0899795 39.8986505, -75.0899854 39.8986957, -75.0900135 39.8987352, -75.0900681 39.898778, -75.0901355 39.8988034, -75.0902121 39.8988189, -75.0908378 39.898888, -75.0909142 39.8989073, -75.0909784 39.8989363, -75.0917409 39.8993253)",,,,
62197949,False,,Kennedy Drive,tertiary,False,43.704,"LINESTRING (-75.091953 39.897067, -75.0924307 39.896925)",,,,
558879234,False,,Kennedy Drive,residential,True,76.77000000000001,"LINESTRING (-75.091953 39.897067, -75.091795 39.897108, -75.091621 39.89714, -75.0914768 39.8971586, -75.0913746 39.897164, -75.0912757 39.8971591, -75.0910704 39.8971427)",,,,
11598685,False,,Eden Avenue,residential,True,122.00800000000001,"LINESTRING (-75.0907616 39.9012175, -75.091539 39.901595, -75.091949 39.901828)",,,,
11599031,False,,Delaware Avenue,residential,False,44.035,"LINESTRING (-75.094128 39.896125, -75.09418 39.895731)",,,,
11599031,False,,Delaware Avenue,residential,True,39.083,"LINESTRING (-75.094128 39.896125, -75.094086 39.896475)",,,,
11598859,False,,Howell Avenue,residential,True,180.183,"LINESTRING (-75.094128 39.896125, -75.093604 39.895855, -75.09341 39.895777, -75.09316 39.89572, -75.092833 39.89569, -75.0924226 39.8956838, -75.0921614 39.8956799)",,,,
11599031,False,,Delaware Avenue,residential,False,39.083,"LINESTRING (-75.094086 39.896475, -75.094128 39.896125)",,,,
11599031,False,,Delaware Avenue,residential,True,31.269,"LINESTRING (-75.094086 39.896475, -75.094052 39.896755)",,,,
11600376,False,,Bellevue Avenue,residential,False,129.354,"LINESTRING (-75.094086 39.896475, -75.095601 39.896523)",,,,
11599031,False,,Delaware Avenue,residential,False,74.767,"LINESTRING (-75.09418 39.895731, -75.094268 39.895062)",,,,
11599031,False,,Delaware Avenue,residential,True,44.035,"LINESTRING (-75.09418 39.895731, -75.094128 39.896125)",,,,
11600163,False,,Blenheim Avenue,residential,False,121.98,"LINESTRING (-75.09418 39.895731, -75.0956035 39.8958342)",,,,
11599146,False,,A Road,residential,False,8.732,"LINESTRING (-75.0926385 39.8985032, -75.092547 39.898468)",,,,
11599043,False,,Albatross Road,residential,False,107.136,"LINESTRING (-75.0926385 39.8985032, -75.0923053 39.899018, -75.0922798 39.8990767, -75.0922598 39.899141, -75.0922325 39.8994009)",,,,
11599146,False,,A Road,residential,True,81.468,"LINESTRING (-75.0926385 39.8985032, -75.092974 39.898634, -75.092994 39.8986558, -75.0930009 39.8986841, -75.0929963 39.8987177, -75.092971 39.8987812, -75.0929549 39.8988324, -75.0929503 39.898896, -75.0929618 39.8989684, -75.0929963 39.8990638)",,,,
11599043,False,,Albatross Road,residential,True,107.136,"LINESTRING (-75.0922325 39.8994009, -75.0922598 39.899141, -75.0922798 39.8990767, -75.0923053 39.899018, -75.0926385 39.8985032)",,,,
11599412,False,,Whippoorwill Way,residential,True,90.822,"LINESTRING (-75.0901859 39.8945124, -75.0909484 39.8950824)",,,,
62089042,True,2,Crescent Boulevard,trunk,False,78.985,"LINESTRING (-75.100867 39.896953, -75.100528 39.897614)",US 130,,,
11600371,False,,Bellevue Avenue,residential,True,98.347,"LINESTRING (-75.100867 39.896953, -75.0997813 39.8968047, -75.099732 39.896798)",,,,
11600371,False,,Bellevue Avenue,residential,False,98.347,"LINESTRING (-75.099732 39.896798, -75.0997813 39.8968047, -75.100867 39.896953)",,,,
11600376,False,,Bellevue Avenue,residential,True,129.354,"LINESTRING (-75.095601 39.896523, -75.094086 39.896475)",,,,
"[11597404, 32304630]",False,,"['Eagle Road', 'Creek Road']","['residential', 'living_street']",True,275.79999999999995,"LINESTRING (-75.0917409 39.8993253, -75.0909784 39.8989363, -75.0909142 39.8989073, -75.0908378 39.898888, -75.0902121 39.8988189, -75.0901355 39.8988034, -75.0900681 39.898778, -75.0900135 39.8987352, -75.0899854 39.8986957, -75.0899795 39.8986505, -75.0899903 39.898611, -75.0900147 39.8985502, -75.0903268 39.8977855)",,,,
48858944,True,,,secondary,False,13.007,"LINESTRING (-75.101285 39.8944551, -75.1012142 39.8945587)",CR 635,,,
