osmid,highway,oneway,reversed,length,name,geometry,lanes,ref,maxspeed
11648769,residential,False,False,21.054,,"LINESTRING (-74.4733781 40.4538076, -74.4735696 40.4539285)",,,
"[11648769, 11674820]",residential,False,True,424.76599999999996,Birchwood Court,"LINESTRING (-74.4733781 40.4538076, -74.4724791 40.4532604, -74.4720028 40.4529441, -74.4719444 40.4528961, -74.4719351 40.4528482, -74.4719654 40.4528091, -74.4720145 40.4527522, -74.472212 40.452566, -74.4725593 40.4522417, -74.4726472 40.4521836, -74.4727321 40.4521707, -74.4727742 40.452176, -74.4728831 40.4522316, -74.474193 40.4530525)",,,
11654257,residential,False,True,108.65599999999999,,"LINESTRING (-74.4733781 40.4538076, -74.4736209 40.4535731, -74.474193 40.4530525)",,,
11648769,residential,False,False,172.353,,"LINESTRING (-74.4735696 40.4539285, -74.4751527 40.4549039)",,,
11648769,residential,False,True,21.054,,"LINESTRING (-74.4735696 40.4539285, -74.4733781 40.4538076)",,,
11654958,residential,False,True,107.841,,"LINESTRING (-74.4735696 40.4539285, -74.4743751 40.4531769)",,,
11648769,residential,False,True,172.353,,"LINESTRING (-74.4751527 40.4549039, -74.4735696 40.4539285)",,,
11655340,residential,False,True,118.635,,"LINESTRING (-74.4751527 40.4549039, -74.4760283 40.4540706)",,,
11648769,residential,False,False,203.651,,"LINESTRING (-74.4751527 40.4549039, -74.4754446 40.4550745, -74.476462 40.455699, -74.476517 40.455729, -74.476618 40.455764, -74.476656 40.455768, -74.47669 40.455767, -74.47679 40.455735, -74.476858 40.455699, -74.477078 40.455556)",,,
11675329,residential,False,False,69.553,Bishop Boulevard,"LINESTRING (-74.477078 40.455556, -74.4770767 40.4549305)",,,
11648769,residential,False,True,203.651,,"LINESTRING (-74.477078 40.455556, -74.476858 40.455699, -74.47679 40.455735, -74.47669 40.455767, -74.476656 40.455768, -74.476618 40.455764, -74.476517 40.455729, -74.476462 40.455699, -74.4754446 40.4550745, -74.4751527 40.4549039)",,,
11675329,residential,False,True,119.944,Bishop Boulevard,"LINESTRING (-74.477078 40.455556, -74.477076 40.455623, -74.4775635 40.4565642)",,,
11649799,residential,False,True,100.259,,"LINESTRING (-74.480653 40.451587, -74.480614 40.451625, -74.4799193 40.452295)",,,
11655567,residential,False,True,86.872,,"LINESTRING (-74.480653 40.451587, -74.481386 40.452066, -74.481435 40.452093)",,,
11650454,residential,False,False,134.126,,"LINESTRING (-74.4764284 40.4528974, -74.4762898 40.454099)",,,
11651071,residential,False,False,31.716,,"LINESTRING (-74.4764284 40.4528974, -74.476802 40.4529205)",,,
11651071,residential,False,True,62.949,,"LINESTRING (-74.4764284 40.4528974, -74.4756882 40.4528405)",,,
11650454,residential,False,True,134.126,,"LINESTRING (-74.4762898 40.454099, -74.4764284 40.4528974)",,,
11674820,residential,False,False,22.35,Birchwood Court,"LINESTRING (-74.4762898 40.454099, -74.4760283 40.4540706)",,,
11674820,residential,False,True,46.098,Birchwood Court,"LINESTRING (-74.4762898 40.454099, -74.476627 40.454098, -74.4768339 40.4540848)",,,
11651071,residential,False,False,43.828,,"LINESTRING (-74.474235 40.4530809, -74.47455 40.452768)",,,
11674820,residential,False,False,4.754,Birchwood Court,"LINESTRING (-74.474235 40.4530809, -74.474193 40.4530525)",,,
11674820,residential,False,True,15.952,Birchwood Court,"LINESTRING (-74.474235 40.4530809, -74.4743751 40.4531769)",,,
11651071,residential,False,True,43.828,,"LINESTRING (-74.47455 40.452768, -74.474235 40.4530809)",,,
11652770,residential,False,True,95.477,,"LINESTRING (-74.47455 40.452768, -74.4746538 40.451913)",,,
11651071,residential,False,False,96.644,,"LINESTRING (-74.47455 40.452768, -74.4750438 40.4527979, -74.4756882 40.4528405)",,,
11651071,residential,False,False,62.949,,"LINESTRING (-74.4756882 40.4528405, -74.4764284 40.4528974)",,,
11651119,residential,False,True,93.117,,"LINESTRING (-74.4756882 40.4528405, -74.47577 40.4520054)",,,
11651071,residential,False,True,96.644,,"LINESTRING (-74.4756882 40.4528405, -74.4750438 40.4527979, -74.47455 40.452768)",,,
11651071,residential,False,False,94.572,,"LINESTRING (-74.476802 40.4529205, -74.4779158 40.4529915)",,,
11651071,residential,False,True,31.716,,"LINESTRING (-74.476802 40.4529205, -74.4764284 40.4528974)",,,
11651612,residential,False,False,92.591,,"LINESTRING (-74.476802 40.4529205, -74.4768931 40.4520907)",,,
11651071,residential,False,True,94.572,,"LINESTRING (-74.4779158 40.4529915, -74.476802 40.4529205)",,,
11652772,residential,False,False,92.725,,"LINESTRING (-74.4779158 40.4529915, -74.4780256 40.4521618)",,,
11651071,residential,False,False,104.075,,"LINESTRING (-74.4779158 40.4529915, -74.4781073 40.453004, -74.4782521 40.4530271, -74.4783501 40.4530377, -74.4783875 40.4530537, -74.4784202 40.4531035, -74.478571 40.4534159, -74.4786529 40.4535855)",,,
11674820,residential,False,False,69.398,Birchwood Court,"LINESTRING (-74.4786529 40.4535855, -74.4778761 40.4537858)",,,
11674820,residential,False,True,21.297,Birchwood Court,"LINESTRING (-74.4786529 40.4535855, -74.478891 40.4535234)",,,
11651071,residential,False,True,104.075,,"LINESTRING (-74.4786529 40.4535855, -74.478571 40.4534159, -74.4784202 40.4531035, -74.4783875 40.4530537, -74.4783501 40.4530377, -74.4782521 40.4530271, -74.4781073 40.453004, -74.4779158 40.4529915)",,,
11651118,residential,False,False,96.151,,"LINESTRING (-74.4780256 40.4521618, -74.4768931 40.4520907)",,,
11652772,residential,False,True,92.725,,"LINESTRING (-74.4780256 40.4521618, -74.4779158 40.4529915)",,,
11651118,residential,False,True,160.923,,"LINESTRING (-74.4780256 40.4521618, -74.4789105 40.452224, -74.4796811 40.4522826, -74.4799193 40.452295)",,,
11651118,residential,False,False,95.502,,"LINESTRING (-74.4768931 40.4520907, -74.47577 40.4520054)",,,
11651118,residential,False,True,96.151,,"LINESTRING (-74.4768931 40.4520907, -74.4780256 40.4521618)",,,
11651612,residential,False,True,92.591,,"LINESTRING (-74.4768931 40.4520907, -74.476802 40.4529205)",,,
11651118,residential,False,False,95.003,,"LINESTRING (-74.47577 40.4520054, -74.4746538 40.451913)",,,
11651118,residential,False,True,95.502,,"LINESTRING (-74.47577 40.4520054, -74.4768931 40.4520907)",,,
11651119,residential,False,False,93.117,,"LINESTRING (-74.47577 40.4520054, -74.4756882 40.4528405)",,,
11651118,residential,False,True,95.003,,"LINESTRING (-74.4746538 40.451913, -74.47577 40.4520054)",,,
11652770,residential,False,False,95.477,,"LINESTRING (-74.4746538 40.451913, -74.47455 40.452768)",,,
11651118,residential,False,False,129.002,,"LINESTRING (-74.4746538 40.451913, -74.473463 40.4518295, -74.4731478 40.4517584)",,,
"[38246852, 11654156]",residential,False,True,212.65699999999998,"['Boice Drive', 'Fresh Ponds Road']","LINESTRING (-74.479506 40.4532865, -74.47971 40.453434, -74.479872 40.453577, -74.4799753 40.4537698, -74.4801363 40.4541009, -74.4803756 40.4546217, -74.4803884 40.4546529, -74.480405 40.4546816, -74.4804279 40.4547048, -74.4804554 40.4547264, -74.4805022 40.4547508, -74.4805434 40.454769, -74.4805897 40.4547838, -74.4806991 40.4548122, -74.4807845 40.4548318)",,,
11674820,residential,False,False,59.043,Birchwood Court,"LINESTRING (-74.479506 40.4532865, -74.4793635 40.4533736, -74.4792351 40.4534357, -74.478891 40.4535234)",,,
11674820,residential,False,True,61.093,Birchwood Court,"LINESTRING (-74.479506 40.4532865, -74.4795947 40.4531817, -74.4797691 40.4529425, -74.4798656 40.4528103)",,,
11674820,residential,False,True,4.754,Birchwood Court,"LINESTRING (-74.474193 40.4530525, -74.474235 40.4530809)",,,
11654257,residential,False,False,108.65599999999999,,"LINESTRING (-74.474193 40.4530525, -74.4736209 40.4535731, -74.4733781 40.4538076)",,,
"[11648769, 11674820]",residential,False,False,424.7660000000001,Birchwood Court,"LINESTRING (-74.474193 40.4530525, -74.4728831 40.4522316, -74.4727742 40.452176, -74.4727321 40.4521707, -74.4726472 40.4521836, -74.4725593 40.4522417, -74.472212 40.452566, -74.4720145 40.4527522, -74.4719654 40.4528091, -74.4719351 40.4528482, -74.4719444 40.4528961, -74.4720028 40.4529441, -74.4724791 40.4532604, -74.4733781 40.4538076)",,,
11674820,residential,False,False,21.297,Birchwood Court,"LINESTRING (-74.478891 40.4535234, -74.4786529 40.4535855)",,,
11654429,residential,False,False,198.562,,"LINESTRING (-74.478891 40.4535234, -74.4792273 40.45425, -74.4792926 40.4544046, -74.479295 40.4544348, -74.479288 40.454465, -74.47926 40.4544917, -74.479177 40.454518, -74.4783175 40.4547363)",,,
11674820,residential,False,True,59.04299999999999,Birchwood Court,"LINESTRING (-74.478891 40.4535234, -74.4792351 40.4534357, -74.4793635 40.4533736, -74.479506 40.4532865)",,,
11654431,residential,False,False,112.095,,"LINESTRING (-74.4783175 40.4547363, -74.4778761 40.4537858)",,,
11654429,residential,False,False,69.167,,"LINESTRING (-74.4783175 40.4547363, -74.477592 40.454911, -74.4775367 40.4549199)",,,
11654429,residential,False,True,198.562,,"LINESTRING (-74.4783175 40.4547363, -74.479177 40.454518, -74.47926 40.4544917, -74.479288 40.454465, -74.479295 40.4544348, -74.4792926 40.4544046, -74.4792273 40.45425, -74.478891 40.4535234)",,,
11655752,residential,False,True,90.295,,"LINESTRING (-74.4775367 40.4549199, -74.477842 40.455698)",,,
11654429,residential,False,False,38.94,,"LINESTRING (-74.4775367 40.4549199, -74.4772168 40.4549288, -74.4770767 40.4549305)",,,
11654429,residential,False,True,69.167,,"LINESTRING (-74.4775367 40.4549199, -74.477592 40.454911, -74.4783175 40.4547363)",,,
11675329,residential,False,True,69.553,Bishop Boulevard,"LINESTRING (-74.4770767 40.4549305, -74.477078 40.455556)",,,
11654429,residential,False,True,38.94,,"LINESTRING (-74.4770767 40.4549305, -74.4772168 40.4549288, -74.4775367 40.4549199)",,,
11675329,residential,False,False,96.29299999999999,Bishop Boulevard,"LINESTRING (-74.4770767 40.4549305, -74.4770394 40.4547546, -74.4768339 40.4540848)",,,
11654431,residential,False,True,112.095,,"LINESTRING (-74.4778761 40.4537858, -74.4783175 40.4547363)",,,
11674820,residential,False,False,94.241,Birchwood Court,"LINESTRING (-74.4778761 40.4537858, -74.4768339 40.4540848)",,,
11674820,residential,False,True,69.398,Birchwood Court,"LINESTRING (-74.4778761 40.4537858, -74.4786529 40.4535855)",,,
11654958,residential,False,False,107.841,,"LINESTRING (-74.4743751 40.4531769, -74.4735696 40.4539285)",,,
11674820,residential,False,False,15.952,Birchwood Court,"LINESTRING (-74.4743751 40.4531769, -74.474235 40.4530809)",,,
11674820,residential,False,True,172.403,Birchwood Court,"LINESTRING (-74.4743751 40.4531769, -74.475028 40.453545, -74.4755473 40.4538823, -74.4757738 40.4539871, -74.4760283 40.4540706)",,,
11655340,residential,False,False,118.635,,"LINESTRING (-74.4760283 40.4540706, -74.4751527 40.4549039)",,,
