osmid,oneway,highway,reversed,length,geometry,name,bridge,lanes,maxspeed
16573855,True,tertiary_link,False,67.423,"LINESTRING (-80.00051 35.956792, -80.0004875 35.9564496, -80.0005116 35.9563541, -80.0005599 35.9562824, -80.0006189 35.9562129)",,,,
16597038,False,residential,False,429.89600000000013,"LINESTRING (-80.00051 35.956792, -80.000053 35.957098, -80.000007 35.957192, -79.999798 35.95776, -79.999642 35.958181, -79.999561 35.958402, -79.999553 35.958462, -79.999579 35.958541, -79.999639 35.958601, -79.999945 35.95867, -80.0001817 35.9587237, -80.000315 35.958754, -80.000374 35.958758, -80.000432 35.958747, -80.0004914 35.9587161, -80.000536 35.958657, -80.0005851 35.9585195, -80.000708 35.958175, -80.000775 35.958059, -80.000848 35.958009, -80.00106 35.957963, -80.001212 35.95793)",Depot Place,,,
235880584,False,tertiary,True,142.989,"LINESTRING (-80.00051 35.956792, -80.000865 35.957198, -80.000967 35.957353, -80.000996 35.957404, -80.001043 35.957487, -80.001131 35.95767, -80.001202 35.957857, -80.001212 35.95793)",South Centennial Street,,,
235880584,False,tertiary,False,69.417,"LINESTRING (-80.00051 35.956792, -80.000118 35.956317, -80.0001 35.956266)",South Centennial Street,,,
16603718,False,residential,False,47.077,"LINESTRING (-80.0006189 35.9562129, -80.0001 35.956266)",East Commerce Avenue,,,
16603718,False,residential,True,36.025,"LINESTRING (-80.0006189 35.9562129, -80.000966 35.9561591, -80.001012 35.956152)",East Commerce Avenue,,,
16603313,False,residential,False,149.75,"LINESTRING (-80.004707 35.957798, -80.003209 35.958384)",East High Avenue,,,
16603313,False,residential,True,93.438,"LINESTRING (-80.004707 35.957798, -80.0056144 35.9573898)",East High Avenue,,,
235880603,True,residential,False,233.13299999999998,"LINESTRING (-80.004707 35.957798, -80.0045864 35.9571721, -80.004574 35.957108, -80.0045287 35.9568645, -80.0043169 35.9557253)",South Wrenn Street,,,
274290578,True,residential,False,200.935,"LINESTRING (-80.0043169 35.9557253, -80.0039293 35.9539457)",South Wrenn Street,,,
893027658,False,residential,True,86.663,"LINESTRING (-80.0043169 35.9557253, -80.0052672 35.9556)",East Commerce Avenue,,,
893283331,False,residential,False,146.505,"LINESTRING (-80.0043169 35.9557253, -80.003472 35.955841, -80.002711 35.95594)",East Commerce Avenue,,,
16605611,True,secondary,False,88.939,"LINESTRING (-80.0039293 35.9539457, -80.0049012 35.9538015)",East Green Drive,,,
274290579,True,residential,False,179.92799999999997,"LINESTRING (-80.0039293 35.9539457, -80.0038889 35.9536783, -80.0038235 35.9533699, -80.0037663 35.9531002, -80.0036975 35.9527757, -80.0036954 35.9527658, -80.003607 35.952349)",South Wrenn Street,,,
16589886,True,secondary,False,127.751,"LINESTRING (-80.003607 35.952349, -80.003519 35.952362, -80.0031642 35.9523625, -80.0031498 35.9523625, -80.002843 35.952363, -80.0027848 35.9523665, -80.0026233 35.9523762, -80.002576 35.952379, -80.00219 35.952373)",East Russell Avenue,,,
893021372,True,secondary,False,91.624,"LINESTRING (-80.0101404 35.9555041, -80.0097991 35.9556921, -80.0096505 35.955774, -80.0093141 35.9559847)",West Martin Luther King Jr Drive,,,
893027681,False,residential,False,133.225,"LINESTRING (-80.0076622 35.9563976, -80.006873 35.955384)",South Elm Street,,,
"[892916335, 893027681, 16580271]",False,residential,"[False, True]",70.742,"LINESTRING (-80.0076622 35.9563976, -80.0077308 35.9564924, -80.0079094 35.9567114, -80.0080071 35.9568311, -80.0080612 35.9569433)","['North Elm Street', 'South Elm Street']",yes,,
893027681,False,residential,True,133.225,"LINESTRING (-80.006873 35.955384, -80.0076622 35.9563976)",South Elm Street,,,
16606847,False,residential,True,146.519,"LINESTRING (-80.006873 35.955384, -80.0066106 35.9554193, -80.0063809 35.9554502, -80.0052672 35.9556)",West Commerce Avenue,,,
892922119,False,residential,False,201.83800000000002,"LINESTRING (-80.006873 35.955384, -80.006838 35.955304, -80.006453 35.953602)",South Elm Street,,,
"[893027682, 16579860]",False,residential,False,129.695,"LINESTRING (-80.006873 35.955384, -80.007845 35.955164, -80.007751 35.954823)","['West Commerce Avenue', 'Jacobs Place']",,,
892922119,False,residential,True,201.83800000000002,"LINESTRING (-80.006453 35.953602, -80.006838 35.955304, -80.006873 35.955384)",South Elm Street,,,
892922136,False,residential,False,183.04,"LINESTRING (-80.006453 35.953602, -80.006339 35.952986, -80.0062959 35.9528087, -80.006269 35.9526978, -80.0062668 35.9526891, -80.0062642 35.9526782, -80.0062554 35.952642, -80.006095 35.951982)",South Elm Street,,,
893037204,True,residential,False,91.278,"LINESTRING (-80.006453 35.953602, -80.007247 35.953468, -80.0072971 35.9534623, -80.007448 35.953445)",West Green Drive,,,
892922120,True,residential,False,141.579,"LINESTRING (-80.006095 35.951982, -80.0054324 35.9520743, -80.0054232 35.9520756, -80.0054079 35.9520777, -80.0053271 35.952089, -80.004905 35.9521478, -80.0048784 35.9521515, -80.004832 35.952158, -80.004552 35.952223)",West Russell Avenue,,,
892922136,False,residential,True,183.04000000000002,"LINESTRING (-80.006095 35.951982, -80.0062554 35.952642, -80.0062642 35.9526782, -80.0062668 35.9526891, -80.006269 35.9526978, -80.0062959 35.9528087, -80.006339 35.952986, -80.006453 35.953602)",South Elm Street,,,
16579860,False,residential,False,155.635,"LINESTRING (-80.007751 35.954823, -80.007448 35.953445)",Jacobs Place,,,
