osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,width,bridge
9440777,False,North Sycamore Knolls,residential,False,470.934,"LINESTRING (-72.578214 42.263329, -72.578237 42.263356, -72.57826 42.263383, -72.578277 42.263411, -72.578288 42.263456, -72.578288 42.263504, -72.578286 42.263551, -72.578281 42.263623, -72.578269 42.263695, -72.578256 42.263767, -72.57824 42.263846, -72.578222 42.263923, -72.578201 42.264001, -72.578181 42.264074, -72.578157 42.264145, -72.57813 42.264216, -72.578109 42.264271, -72.578085 42.264325, -72.578053 42.264375, -72.57801 42.26442, -72.577959 42.264462, -72.577902 42.264495, -72.577833 42.264521, -72.577756 42.264537, -72.577678 42.264548, -72.577597 42.264552, -72.577515 42.264549, -72.577434 42.26454, -72.577363 42.264527, -72.577294 42.264509, -72.577228 42.264486, -72.577166 42.264457, -72.577109 42.264422, -72.577055 42.264385, -72.576999 42.264338, -72.576948 42.264288, -72.576899 42.264237, -72.576856 42.264186, -72.576814 42.264134, -72.576765 42.264086, -72.576721 42.264055, -72.576674 42.264025, -72.576623 42.264, -72.57655 42.263978, -72.576471 42.263963, -72.576391 42.263951, -72.576302 42.263941, -72.576211 42.263935, -72.576121 42.263927, -72.576042 42.26392, -72.575964 42.263911, -72.575887 42.263899, -72.575813 42.26388, -72.57574 42.263858, -72.575673 42.263829, -72.575626 42.263804, -72.575583 42.263775, -72.575545 42.263744, -72.575518 42.263714, -72.575494 42.263681, -72.575474 42.263648, -72.575452 42.263604, -72.575435 42.26356, -72.575424 42.263514, -72.575422 42.263454, -72.57543 42.263393, -72.575437 42.263332, -72.575441 42.263274, -72.575444 42.263217, -72.575441 42.263159, -72.575429 42.263111, -72.575412 42.263062, -72.575391 42.263014, -72.575359 42.262955, -72.575323 42.262898, -72.575286 42.262841)",2,,,15.2,
9440996,False,Sycamore Parc,residential,False,34.068,"LINESTRING (-72.578214 42.263329, -72.578086 42.263266, -72.577843 42.263197)",,,,,
9440710,False,Sycamore Knolls,residential,True,25.105,"LINESTRING (-72.574658 42.262744, -72.574958 42.262785)",2,,,12.2,
9440710,False,Sycamore Knolls,residential,False,179.469,"LINESTRING (-72.574658 42.262744, -72.574043 42.262665, -72.573322 42.262572, -72.572517 42.262439)",2,,,12.2,
9441885,False,South Sycamore Knolls,residential,True,26.509999999999998,"LINESTRING (-72.574658 42.262744, -72.574696 42.262723, -72.574734 42.262702, -72.57477 42.26268, -72.574813 42.262648, -72.574852 42.262614, -72.574884 42.262577)",,,,15.2,
9441064,False,Ashfield Lane,residential,True,21.990000000000002,"LINESTRING (-72.5783727 42.2559308, -72.5783907 42.2558345, -72.5784302 42.2557383)",2,,,12.2,
9441821,False,Jewett Lane,residential,False,143.032,"LINESTRING (-72.5783727 42.2559308, -72.577823 42.255825, -72.5772118 42.2557093, -72.5768697 42.255645, -72.5766894 42.2556109)",1,,,9.1,
9441821,False,Jewett Lane,residential,True,173.71599999999998,"LINESTRING (-72.5783727 42.2559308, -72.5784532 42.2559468, -72.578594 42.2559749, -72.578817 42.256023, -72.57898 42.256053, -72.579144 42.25608, -72.579307 42.256112, -72.5794843 42.2561552, -72.579627 42.256186, -72.579703 42.256197, -72.579856 42.25621, -72.579949 42.256211, -72.580134 42.256199, -72.580232 42.256187, -72.580428 42.256158)",1,,,9.1,
9440873,False,Everett Road,residential,False,142.681,"LINESTRING (-72.5737192 42.2582303, -72.5736842 42.2582922, -72.5734582 42.258693, -72.57323 42.2590275, -72.572955 42.25938)",2,,,9.1,
9440876,False,Park Street,tertiary,False,49.536,"LINESTRING (-72.5737192 42.2582303, -72.5734542 42.2581521, -72.5731565 42.2580723)",2,,,12.2,
9440876,False,Park Street,tertiary,True,20.201,"LINESTRING (-72.5737192 42.2582303, -72.5738315 42.2582685, -72.573939 42.258311)",2,,,12.2,
9440628,True,College Street,secondary,False,128.313,"LINESTRING (-72.5754287 42.259467, -72.5754534 42.2593763, -72.5756911 42.2585636, -72.575698 42.258513, -72.5756875 42.2584736, -72.575673 42.258447, -72.5756377 42.258421, -72.5755549 42.2583807)",2,MA 47,15 mph,27.4,
9441158,False,Hadley Street,secondary,True,62.094,"LINESTRING (-72.5754287 42.259467, -72.5752276 42.2593912, -72.5750721 42.2593224, -72.5749324 42.2592493, -72.574883 42.2592029, -72.5748464 42.2591366)",2,MA 47,,18.3,
9441914,False,Hadley Street,secondary,True,308.4390000000001,"LINESTRING (-72.5754287 42.259467, -72.5755095 42.2595227, -72.5756014 42.259586, -72.5757062 42.2596988, -72.5758759 42.2599086, -72.5759458 42.2599772, -72.5760222 42.2600457, -72.5761084 42.2601097, -72.5762021 42.2601719, -72.5762777 42.2602127, -72.5763541 42.2602517, -72.5764338 42.2602905, -72.57652 42.260326, -72.5766217 42.2603613, -72.5767266 42.2603931, -72.5768376 42.2604191, -72.5769596 42.2604429, -72.57796 42.260584, -72.578037 42.260593, -72.5781981 42.2606335, -72.5785743 42.2607282)",2,MA 47,20 mph,18.3,
9441821,False,Jewett Lane,residential,False,173.71600000000004,"LINESTRING (-72.580428 42.256158, -72.580232 42.256187, -72.580134 42.256199, -72.579949 42.256211, -72.579856 42.25621, -72.579703 42.256197, -72.579627 42.256186, -72.5794843 42.2561552, -72.579307 42.256112, -72.579144 42.25608, -72.57898 42.256053, -72.578817 42.256023, -72.578594 42.2559749, -72.5784532 42.2559468, -72.5783727 42.2559308)",1,,,9.1,
9441078,False,Woodbridge Street,secondary,True,147.00900000000001,"LINESTRING (-72.5729011 42.2608524, -72.5729153 42.2607932, -72.5729231 42.2607679, -72.572945 42.2606958, -72.5729772 42.260633, -72.5730178 42.2605674, -72.5730773 42.2604834, -72.573123 42.2604316, -72.5731779 42.2603764, -72.5732351 42.2603243, -72.5732579 42.2603066, -72.5733021 42.2602721, -72.5733858 42.2602106, -72.5735295 42.2601079, -72.5739408 42.2598138)",2,MA 116,35 mph,15.2,
9441335,True,Silver Street,secondary,False,105.945,"LINESTRING (-72.5729011 42.2608524, -72.5728249 42.2608987, -72.5727713 42.2609381, -72.572733 42.2609731, -72.5727245 42.2609849, -72.5727168 42.2609955, -72.5727075 42.2610056, -72.5725473 42.2612228, -72.5723526 42.2614886, -72.5722839 42.2615652, -72.5722131 42.2616498)",2,,,15.2,
9441773,False,Woodbridge Street,secondary,False,95.917,"LINESTRING (-72.5729011 42.2608524, -72.5728791 42.2609473, -72.5728492 42.2610769, -72.5727294 42.2615859, -72.5727011 42.2617022)",2,MA 116,,15.2,
664535289,False,Woodbridge Street,secondary,True,12.729,"LINESTRING (-72.5754595 42.2584708, -72.5755549 42.2583807)",2,MA 116,35 mph,15.2,
9441277,True,Church Street,residential,False,130.793,"LINESTRING (-72.5754595 42.2584708, -72.5754107 42.2584516, -72.5753542 42.2584407, -72.5752462 42.2584299, -72.5751356 42.2584226, -72.5750297 42.2584097, -72.5748191 42.2583806, -72.5747105 42.2583639, -72.5741157 42.2582584, -72.574054 42.2582522, -72.5740235 42.258252, -72.5739893 42.2582643, -72.573939 42.258311)",2,,,10.7,
664535289,False,Woodbridge Street,secondary,False,89.594,"LINESTRING (-72.5754595 42.2584708, -72.574974 42.258994, -72.5748464 42.2591366)",2,MA 116,35 mph,15.2,
9440876,False,Park Street,tertiary,True,108.73100000000001,"LINESTRING (-72.571881 42.257843, -72.5719542 42.257839, -72.5719958 42.2578408, -72.572064 42.257845, -72.57216 42.257857, -72.572256 42.25787, -72.572392 42.257892, -72.572527 42.257917, -72.572661 42.257944, -72.572819 42.257979, -72.572976 42.258018, -72.5730167 42.2580282, -72.5731565 42.2580723)",2,,,12.2,
9440981,False,Lower Lake Road,residential,False,184.65699999999995,"LINESTRING (-72.571881 42.257843, -72.571919 42.257703, -72.571957 42.257564, -72.571994 42.257423, -72.572035 42.257252, -72.572073 42.257081, -72.572095 42.2569727, -72.572108 42.256909, -72.572129 42.2568, -72.572149 42.256691, -72.572155 42.2566236, -72.5721662 42.2565454, -72.5721775 42.2564586, -72.572184 42.256373, -72.5721981 42.2563052, -72.5721995 42.2563006, -72.572209 42.256226, -72.5722165 42.2562026)",2,,,9.1,
"[120782977, 120782997, 9440575]",False,Prospect Hall Road,residential,False,113.701,"LINESTRING (-72.5722165 42.2562026, -72.5720182 42.2561742, -72.5719348 42.2561516, -72.571733 42.2560969, -72.5715114 42.2560462, -72.5714175 42.2560303, -72.5712981 42.255988, -72.57119 42.255943, -72.571106 42.255866, -72.571058 42.255755)","['1', '2']",,,9.1,yes
9440981,False,Lower Lake Road,residential,True,184.65699999999998,"LINESTRING (-72.5722165 42.2562026, -72.572209 42.256226, -72.5721995 42.2563006, -72.5721981 42.2563052, -72.572184 42.256373, -72.5721775 42.2564586, -72.5721662 42.2565454, -72.572155 42.2566236, -72.572149 42.256691, -72.572129 42.2568, -72.572108 42.256909, -72.572095 42.2569727, -72.572073 42.257081, -72.572035 42.257252, -72.571994 42.257423, -72.571957 42.257564, -72.571919 42.257703, -72.571881 42.257843)",2,,,9.1,
120782997,False,Prospect Hall Road,residential,False,50.982000000000006,"LINESTRING (-72.571058 42.255755, -72.571104 42.255734, -72.571126 42.255721, -72.571147 42.255702, -72.571155 42.255654, -72.571135 42.255618, -72.571111 42.2556, -72.571078 42.25559, -72.57105 42.255588, -72.571025 42.255591, -72.570996 42.255609, -72.570981 42.255632, -72.570982 42.25566, -72.570987 42.255683, -72.571019 42.255724, -72.571058 42.255755)",2,,,9.1,
120782997,False,Prospect Hall Road,residential,True,50.982,"LINESTRING (-72.571058 42.255755, -72.571019 42.255724, -72.570987 42.255683, -72.570982 42.25566, -72.570981 42.255632, -72.570996 42.255609, -72.571025 42.255591, -72.57105 42.255588, -72.571078 42.25559, -72.571111 42.2556, -72.571135 42.255618, -72.571155 42.255654, -72.571147 42.255702, -72.571126 42.255721, -72.571104 42.255734, -72.571058 42.255755)",2,,,9.1,
"[120782977, 120782997, 9440575]",False,Prospect Hall Road,residential,True,113.701,"LINESTRING (-72.571058 42.255755, -72.571106 42.255866, -72.57119 42.255943, -72.5712981 42.255988, -72.5714175 42.2560303, -72.5715114 42.2560462, -72.571733 42.2560969, -72.5719348 42.2561516, -72.5720182 42.2561742, -72.5722165 42.2562026)","['1', '2']",,,9.1,yes
9441064,False,Ashfield Lane,residential,False,133.431,"LINESTRING (-72.5793204 42.2547354, -72.5784302 42.2557383)",2,,,12.2,
917813555,False,,residential,False,28.424,"LINESTRING (-72.5793204 42.2547354, -72.578996 42.2546477)",,,,,
9440710,False,Sycamore Knolls,residential,True,179.469,"LINESTRING (-72.572517 42.262439, -72.573322 42.262572, -72.574043 42.262665, -72.574658 42.262744)",2,,,12.2,
9441773,False,Woodbridge Street,secondary,True,83.335,"LINESTRING (-72.572517 42.262439, -72.572544 42.262322, -72.57257 42.262205, -72.5725886 42.2621214, -72.572596 42.262088, -72.572626 42.26197, -72.5726442 42.2618982, -72.572656 42.261852, -72.5727011 42.2617022)",2,MA 116,,15.2,
664535289,False,Woodbridge Street,secondary,False,12.729,"LINESTRING (-72.5755549 42.2583807, -72.5754595 42.2584708)",2,MA 116,35 mph,15.2,
664535290,False,College Street,secondary,True,225.28,"LINESTRING (-72.5755549 42.2583807, -72.5756049 42.2583245, -72.5756519 42.258271, -72.5757057 42.258202, -72.575748 42.2581365, -72.5757924 42.258064, -72.5758512 42.2579469, -72.5759928 42.257555, -72.57614 42.257099, -72.576213 42.256905, -72.576269 42.25675, -72.576325 42.256596, -72.576358 42.2565107, -72.5763779 42.2564592)",2,MA 116,35 mph,27.4,
9440996,False,Sycamore Parc,residential,True,22.64,"LINESTRING (-72.577577 42.263145, -72.577843 42.263197)",,,,,
9440710,False,Sycamore Knolls,residential,False,191.56799999999998,"LINESTRING (-72.577577 42.263145, -72.577398 42.263126, -72.577108 42.263081, -72.576573 42.263014, -72.575959 42.262925, -72.575286 42.262841)",2,,,12.2,
9441274,False,South Sycamore Knolls,residential,True,22.374000000000002,"LINESTRING (-72.577577 42.263145, -72.577609 42.26313, -72.577641 42.263114, -72.577671 42.263097, -72.577709 42.26307, -72.577743 42.263039, -72.57777 42.263007)",2,,,15.2,
9441821,False,Jewett Lane,residential,True,143.032,"LINESTRING (-72.5766894 42.2556109, -72.5768697 42.255645, -72.5772118 42.2557093, -72.577823 42.255825, -72.5783727 42.2559308)",1,,,9.1,
664535290,False,College Street,secondary,False,97.75900000000001,"LINESTRING (-72.5766894 42.2556109, -72.576524 42.256039, -72.576477 42.256174, -72.576429 42.256307, -72.5763779 42.2564592)",2,MA 116,35 mph,27.4,
664535290,False,College Street,secondary,True,32.352000000000004,"LINESTRING (-72.5766894 42.2556109, -72.5767364 42.2554813, -72.5767947 42.2553306)",2,MA 116,35 mph,27.4,
9440996,False,Sycamore Parc,residential,False,22.64,"LINESTRING (-72.577843 42.263197, -72.577577 42.263145)",,,,,
9440996,False,Sycamore Parc,residential,True,34.068,"LINESTRING (-72.577843 42.263197, -72.578086 42.263266, -72.578214 42.263329)",,,,,
9441887,False,South Sycamore Knolls,residential,True,21.97,"LINESTRING (-72.577843 42.263197, -72.57783 42.263168, -72.577819 42.26314, -72.577807 42.263111, -72.577794 42.263077, -72.577782 42.263042, -72.57777 42.263007)",,,,15.2,
9441914,False,Hadley Street,secondary,False,308.43899999999996,"LINESTRING (-72.5785743 42.2607282, -72.5781981 42.2606335, -72.578037 42.260593, -72.57796 42.260584, -72.5769596 42.2604429, -72.5768376 42.2604191, -72.5767266 42.2603931, -72.5766217 42.2603613, -72.57652 42.260326, -72.5764338 42.2602905, -72.5763541 42.2602517, -72.5762777 42.2602127, -72.5762021 42.2601719, -72.5761084 42.2601097, -72.5760222 42.2600457, -72.5759458 42.2599772, -72.5758759 42.2599086, -72.5757062 42.2596988, -72.5756014 42.259586, -72.5755095 42.2595227, -72.5754287 42.259467)",2,MA 47,20 mph,18.3,
9441941,False,Bridgeman Lane,residential,True,142.431,"LINESTRING (-72.5767947 42.2553306, -72.5769677 42.2553645, -72.5770684 42.2553861, -72.5771956 42.2554135, -72.577946 42.2555748, -72.5780458 42.2556039, -72.5781708 42.2556403, -72.578315 42.2556976, -72.5784302 42.2557383)",2,,,15.2,
664535290,False,College Street,secondary,False,32.352000000000004,"LINESTRING (-72.5767947 42.2553306, -72.5767364 42.2554813, -72.5766894 42.2556109)",2,MA 116,35 mph,27.4,
9440710,False,Sycamore Knolls,residential,False,25.105,"LINESTRING (-72.574958 42.262785, -72.574658 42.262744)",2,,,12.2,
9440710,False,Sycamore Knolls,residential,True,27.701,"LINESTRING (-72.574958 42.262785, -72.575286 42.262841)",2,,,12.2,
9441274,False,South Sycamore Knolls,residential,False,23.918000000000003,"LINESTRING (-72.574958 42.262785, -72.574946 42.262752, -72.574935 42.262719, -72.574923 42.262686, -72.57491 42.26265, -72.574897 42.262614, -72.574884 42.262577)",2,,,15.2,
9440876,False,Park Street,tertiary,False,108.73100000000001,"LINESTRING (-72.5731565 42.2580723, -72.5730167 42.2580282, -72.572976 42.258018, -72.572819 42.257979, -72.572661 42.257944, -72.572527 42.257917, -72.572392 42.257892, -72.572256 42.25787, -72.57216 42.257857, -72.572064 42.257845, -72.5719958 42.2578408, -72.5719542 42.257839, -72.571881 42.257843)",2,,,12.2,
9440876,False,Park Street,tertiary,True,49.536,"LINESTRING (-72.5731565 42.2580723, -72.5734542 42.2581521, -72.5737192 42.2582303)",2,,,12.2,
9440974,False,Gateway Road,residential,True,223.74200000000002,"LINESTRING (-72.5731565 42.2580723, -72.5731886 42.2580031, -72.5735437 42.2572368, -72.573559 42.257202, -72.57359 42.257111, -72.573617 42.257019, -72.57364 42.256927, -72.573657 42.256851, -72.5736762 42.2567545, -72.573686 42.256698, -72.5736971 42.2566326, -72.573702 42.256604, -72.573716 42.256508, -72.57373 42.256413, -72.573746 42.256308, -72.5737687 42.2561221)",2,,,9.1,
9441024,False,Silver Street,secondary,False,40.586999999999996,"LINESTRING (-72.5727011 42.2617022, -72.5725996 42.2616898, -72.5725576 42.2616851, -72.5723169 42.2616583, -72.5722131 42.2616498)",2,,30 mph,15.2,
9441773,False,Woodbridge Street,secondary,False,83.33500000000001,"LINESTRING (-72.5727011 42.2617022, -72.572656 42.261852, -72.5726442 42.2618982, -72.572626 42.26197, -72.572596 42.262088, -72.5725886 42.2621214, -72.57257 42.262205, -72.572544 42.262322, -72.572517 42.262439)",2,MA 116,,15.2,
9441773,False,Woodbridge Street,secondary,True,95.917,"LINESTRING (-72.5727011 42.2617022, -72.5727294 42.2615859, -72.5728492 42.2610769, -72.5728791 42.2609473, -72.5729011 42.2608524)",2,MA 116,,15.2,
9441274,False,South Sycamore Knolls,residential,False,396.35500000000013,"LINESTRING (-72.574884 42.262577, -72.574914 42.262516, -72.574927 42.262448, -72.574939 42.26238, -72.574949 42.262317, -72.574958 42.262254, -72.574971 42.262191, -72.574987 42.262133, -72.575007 42.262076, -72.575032 42.26202, -72.575049 42.261983, -72.575069 42.261947, -72.575097 42.261916, -72.575126 42.261895, -72.57516 42.261876, -72.575196 42.261862, -72.57524 42.261854, -72.575288 42.26185, -72.575335 42.261849, -72.575405 42.261853, -72.575475 42.261863, -72.575545 42.261873, -72.575644 42.261887, -72.575742 42.261903, -72.57584 42.261919, -72.575935 42.261934, -72.576029 42.261949, -72.576123 42.261964, -72.576215 42.261978, -72.576306 42.261993, -72.576397 42.262008, -72.576484 42.262023, -72.57657 42.262039, -72.576657 42.262053, -72.576768 42.262066, -72.576881 42.262076, -72.576993 42.262089, -72.577094 42.262105, -72.577194 42.262123, -72.577295 42.262139, -72.577398 42.262154, -72.577501 42.262167, -72.577603 42.262182, -72.577663 42.262191, -72.577722 42.262201, -72.577778 42.262217, -72.577809 42.262229, -72.577839 42.262243, -72.577863 42.26226, -72.577878 42.262282, -72.577888 42.262308, -72.577894 42.262334, -72.577899 42.262365, -72.5779 42.262398, -72.577899 42.26243, -72.577895 42.26248, -72.577889 42.262529, -72.57788 42.262578, -72.577866 42.262639, -72.577849 42.262701, -72.577833 42.262762, -72.577823 42.26281, -72.577814 42.262859, -72.577803 42.262907, -72.577794 42.26294, -72.577785 42.262975, -72.57777 42.263007)",2,,,15.2,
9441274,False,South Sycamore Knolls,residential,True,23.918,"LINESTRING (-72.574884 42.262577, -72.574897 42.262614, -72.57491 42.26265, -72.574923 42.262686, -72.574935 42.262719, -72.574946 42.262752, -72.574958 42.262785)",2,,,15.2,
9441885,False,South Sycamore Knolls,residential,False,26.509999999999994,"LINESTRING (-72.574884 42.262577, -72.574852 42.262614, -72.574813 42.262648, -72.57477 42.26268, -72.574734 42.262702, -72.574696 42.262723, -72.574658 42.262744)",,,,15.2,
9440974,False,Gateway Road,residential,False,223.742,"LINESTRING (-72.5737687 42.2561221, -72.573746 42.256308, -72.57373 42.256413, -72.573716 42.256508, -72.573702 42.256604, -72.5736971 42.2566326, -72.573686 42.256698, -72.5736762 42.2567545, -72.573657 42.256851, -72.57364 42.256927, -72.573617 42.257019, -72.57359 42.257111, -72.573559 42.257202, -72.5735437 42.2572368, -72.5731886 42.2580031, -72.5731565 42.2580723)",2,,,9.1,
220564394,False,Gateway Road,residential,False,40.741,"LINESTRING (-72.5737687 42.2561221, -72.5737277 42.2560765, -72.5736128 42.2559821, -72.5735545 42.2559327, -72.57347 42.2558315)",2,,,,
220564394,False,Gateway Road,residential,True,42.757000000000005,"LINESTRING (-72.5737687 42.2561221, -72.573849 42.2561301, -72.574217 42.2561667, -72.5742836 42.2561733)",2,,,,
9440876,False,Park Street,tertiary,False,20.201,"LINESTRING (-72.573939 42.258311, -72.5738315 42.2582685, -72.5737192 42.2582303)",2,,,12.2,
9440876,False,Park Street,tertiary,True,121.09400000000001,"LINESTRING (-72.573939 42.258311, -72.57403 42.258355, -72.574117 42.258403, -72.5741879 42.2584515, -72.5742739 42.2585135, -72.5743582 42.2585781, -72.5744349 42.2586416, -72.5745131 42.2587111, -72.5746108 42.2588005, -72.5747029 42.2588884, -72.5747764 42.2589604, -72.5748001 42.2589856, -72.5748172 42.2590174, -72.5748254 42.2590482, -72.5748464 42.2591366)",2,,,12.2,
9440712,False,Dunlap Place,residential,False,94.686,"LINESTRING (-72.5739408 42.2598138, -72.5738546 42.2597523, -72.5734518 42.2595803, -72.573341 42.259533, -72.5731767 42.2594679, -72.572955 42.25938)",2,,,12.2,
9441078,False,Woodbridge Street,secondary,False,147.00900000000001,"LINESTRING (-72.5739408 42.2598138, -72.5735295 42.2601079, -72.5733858 42.2602106, -72.5733021 42.2602721, -72.5732579 42.2603066, -72.5732351 42.2603243, -72.5731779 42.2603764, -72.573123 42.2604316, -72.5730773 42.2604834, -72.5730178 42.2605674, -72.5729772 42.260633, -72.572945 42.2606958, -72.5729231 42.2607679, -72.5729153 42.2607932, -72.5729011 42.2608524)",2,MA 116,35 mph,15.2,
9441078,False,Woodbridge Street,secondary,True,105.953,"LINESTRING (-72.5739408 42.2598138, -72.5739985 42.2597724, -72.5747095 42.2592439, -72.5747319 42.2592266, -72.5748464 42.2591366)",2,MA 116,35 mph,15.2,
9440710,False,Sycamore Knolls,residential,False,27.701,"LINESTRING (-72.575286 42.262841, -72.574958 42.262785)",2,,,12.2,
9440710,False,Sycamore Knolls,residential,True,191.568,"LINESTRING (-72.575286 42.262841, -72.575959 42.262925, -72.576573 42.263014, -72.577108 42.263081, -72.577398 42.263126, -72.577577 42.263145)",2,,,12.2,
9440777,False,North Sycamore Knolls,residential,True,470.93399999999997,"LINESTRING (-72.575286 42.262841, -72.575323 42.262898, -72.575359 42.262955, -72.575391 42.263014, -72.575412 42.263062, -72.575429 42.263111, -72.575441 42.263159, -72.575444 42.263217, -72.575441 42.263274, -72.575437 42.263332, -72.57543 42.263393, -72.575422 42.263454, -72.575424 42.263514, -72.575435 42.26356, -72.575452 42.263604, -72.575474 42.263648, -72.575494 42.263681, -72.575518 42.263714, -72.575545 42.263744, -72.575583 42.263775, -72.575626 42.263804, -72.575673 42.263829, -72.57574 42.263858, -72.575813 42.26388, -72.575887 42.263899, -72.575964 42.263911, -72.576042 42.26392, -72.576121 42.263927, -72.576211 42.263935, -72.576302 42.263941, -72.576391 42.263951, -72.576471 42.263963, -72.57655 42.263978, -72.576623 42.264, -72.576674 42.264025, -72.576721 42.264055, -72.576765 42.264086, -72.576814 42.264134, -72.576856 42.264186, -72.576899 42.264237, -72.576948 42.264288, -72.576999 42.264338, -72.577055 42.264385, -72.577109 42.264422, -72.577166 42.264457, -72.577228 42.264486, -72.577294 42.264509, -72.577363 42.264527, -72.577434 42.26454, -72.577515 42.264549, -72.577597 42.264552, -72.577678 42.264548, -72.577756 42.264537, -72.577833 42.264521, -72.577902 42.264495, -72.577959 42.264462, -72.57801 42.26442, -72.578053 42.264375, -72.578085 42.264325, -72.578109 42.264271, -72.57813 42.264216, -72.578157 42.264145, -72.578181 42.264074, -72.578201 42.264001, -72.578222 42.263923, -72.57824 42.263846, -72.578256 42.263767, -72.578269 42.263695, -72.578281 42.263623, -72.578286 42.263551, -72.578288 42.263504, -72.578288 42.263456, -72.578277 42.263411, -72.57826 42.263383, -72.578237 42.263356, -72.578214 42.263329)",2,,,15.2,
917813555,False,,residential,True,28.424,"LINESTRING (-72.578996 42.2546477, -72.5793204 42.2547354)",,,,,
9441586,False,,residential,False,62.05199999999999,"LINESTRING (-72.578996 42.2546477, -72.5790016 42.25462, -72.5789952 42.2545923, -72.5789776 42.2545675, -72.5789505 42.2545479, -72.5789165 42.2545356, -72.578879 42.2545317, -72.5788416 42.2545365, -72.5788082 42.2545498, -72.578782 42.25457, -72.5787646 42.2545977, -72.5787609 42.2546282, -72.5787713 42.2546577, -72.5787945 42.254683, -72.5788279 42.254701, -72.5788676 42.2547095, -72.5789088 42.2547077, -72.5789467 42.2546957, -72.578977 42.2546749, -72.578996 42.2546477)",,,,,
