osmid,lanes,name,highway,width,oneway,reversed,length,geometry
8616423,2,Summer Street,residential,9.8,False,False,86.17399999999999,"LINESTRING (-70.9139146 42.4266576, -70.91332 42.4272328, -70.9132777 42.4272737)"
208143076,2,Cary Street,residential,9.1,False,False,77.73599999999999,"LINESTRING (-70.9139146 42.4266576, -70.9133105 42.4263334, -70.9131518 42.4262433)"
208143076,2,Cary Street,residential,9.1,False,True,106.518,"LINESTRING (-70.9139146 42.4266576, -70.9144465 42.4269587, -70.9149377 42.4272469)"
"[8616298, 8616311]",2,"['Nautical Lane', 'High Street']",residential,"['10.7', '7.6']",False,False,136.06,"LINESTRING (-70.9245863 42.4286096, -70.9243394 42.4288618, -70.9240665 42.429107, -70.923897 42.429014, -70.9234143 42.4287571)"
8616298,2,High Street,residential,7.6,False,True,49.277,"LINESTRING (-70.9245863 42.4286096, -70.9249072 42.4282659, -70.924927 42.4282447)"
8616327,1,Summer Street Court,residential,5.5,False,False,202.398,"LINESTRING (-70.9188555 42.4248884, -70.9185802 42.4247326, -70.918162 42.4245003, -70.9180675 42.4244602, -70.9177574 42.4242899, -70.9176198 42.4241996, -70.9173066 42.4240238, -70.916884 42.423797)"
8616357,2,Winter Street,residential,9.1,False,False,84.537,"LINESTRING (-70.9188555 42.4248884, -70.9186 42.425123, -70.9182088 42.4254801)"
8616357,2,Winter Street,residential,9.1,False,True,67.407,"LINESTRING (-70.9188555 42.4248884, -70.9191402 42.4246341, -70.9193869 42.4244263)"
8616333,2,Valley Road,secondary,9.8,False,False,99.58699999999999,"LINESTRING (-70.9221594 42.4247277, -70.9213692 42.4243664, -70.9212968 42.4243374, -70.9211042 42.4242939)"
8616333,2,Valley Road,secondary,9.8,False,True,208.337,"LINESTRING (-70.9221594 42.4247277, -70.9228467 42.4250604, -70.9234806 42.4253575, -70.9242897 42.4257463)"
8616343,2,Ocean Street,residential,12.2,False,True,89.273,"LINESTRING (-70.9221594 42.4247277, -70.922541 42.424358, -70.9228257 42.4240932)"
8616284,2,Wharf Lane,residential,9.1,False,True,27.472,"LINESTRING (-70.9166054 42.422298, -70.916843 42.422124)"
8616417,2,Willow Road,secondary,9.8,False,True,24.999000000000002,"LINESTRING (-70.9166054 42.422298, -70.9166941 42.4223673, -70.9168167 42.4224599)"
207132826,2,Wharf Street,residential,9.1,False,False,94.48200000000001,"LINESTRING (-70.9166054 42.422298, -70.9165748 42.4223616, -70.9165199 42.4223981, -70.916156 42.4226218, -70.9161047 42.4226533, -70.9159504 42.4227204, -70.915708 42.4228019)"
8616423,2,Summer Street,residential,9.8,False,False,44.833,"LINESTRING (-70.9142469 42.4263376, -70.9139146 42.4266576)"
8616280,2,Maolis Road,residential,7.6,False,True,106.928,"LINESTRING (-70.9142469 42.4263376, -70.9146856 42.4264679, -70.9151447 42.4266046, -70.9154492 42.4267074)"
8616423,2,Summer Street,residential,9.8,False,True,94.059,"LINESTRING (-70.9142469 42.4263376, -70.9146124 42.4259777, -70.9149266 42.4256566)"
8616300,2,Nahant Road,secondary,13.5,False,True,92.607,"LINESTRING (-70.923394 42.4266306, -70.9232889 42.4266099, -70.9231838 42.4265891, -70.923008 42.4265664, -70.9225147 42.4265541, -70.9224088 42.4265493, -70.9222765 42.4265432)"
8616427,2,Pond Street,residential,9.1,False,False,70.667,"LINESTRING (-70.923394 42.4266306, -70.9233337 42.4266999, -70.9228871 42.4271441)"
205571351,2,Pond Street,residential,9.8,False,True,78.783,"LINESTRING (-70.923394 42.4266306, -70.923616 42.426412, -70.9239661 42.4260617)"
8616357,2,Winter Street,residential,9.1,False,True,68.891,"LINESTRING (-70.916124 42.4275618, -70.9166284 42.4270666)"
8616324,2,Marginal Road,residential,9.1,False,False,105.292,"LINESTRING (-70.916124 42.4275618, -70.915838 42.4274503, -70.9156896 42.4274033, -70.915574 42.4273841, -70.9151929 42.4273522, -70.9150893 42.427328, -70.9149377 42.4272469)"
"[205571354, 8616324]",2,"['Ocean Street', 'Marginal Road']",residential,"['12.2', '9.1']",False,True,267.992,"LINESTRING (-70.916124 42.4275618, -70.9166052 42.4277995, -70.9170961 42.4280272, -70.9175612 42.4282385, -70.9180007 42.4284081, -70.9181336 42.4284318, -70.918322 42.4284164, -70.9184332 42.4283862, -70.91861 42.428221, -70.9188066 42.4280214)"
8616379,2,Walton Road,residential,9.1,False,False,44.405,"LINESTRING (-70.913061 42.4222098, -70.9132321 42.4223632, -70.9132727 42.4224035, -70.913295 42.4224527, -70.9133071 42.4225014, -70.9133088 42.4225504)"
8616423,2,Summer Street,residential,9.8,False,True,86.17399999999999,"LINESTRING (-70.9132777 42.4272737, -70.91332 42.4272328, -70.9139146 42.4266576)"
8616379,2,Walton Road,residential,9.1,False,True,44.405,"LINESTRING (-70.9133088 42.4225504, -70.9133071 42.4225014, -70.913295 42.4224527, -70.9132727 42.4224035, -70.9132321 42.4223632, -70.913061 42.4222098)"
207132826,2,Wharf Street,residential,9.1,False,True,164.563,"LINESTRING (-70.9133088 42.4225504, -70.9134452 42.4225035, -70.9135638 42.4224834, -70.91369 42.4224895, -70.9140337 42.4225687, -70.9143724 42.4226519, -70.9148303 42.4227643, -70.9152185 42.4228537)"
8616358,2,Lodge Road,residential,12.2,False,True,32.34,"LINESTRING (-70.9227623 42.4256825, -70.9230738 42.4258606)"
8616398,2,Tallwood Road,residential,12.2,False,False,50.002,"LINESTRING (-70.9227623 42.4256825, -70.9225118 42.4260924)"
8616358,2,Lodge Road,residential,12.2,False,False,102.70700000000001,"LINESTRING (-70.9227623 42.4256825, -70.9220835 42.4252923, -70.9217764 42.4251137)"
8616408,2,Pleasant Street,residential,9.1,False,True,92.12799999999999,"LINESTRING (-70.9129139 42.4245584, -70.913042 42.424422, -70.91328 42.424174, -70.9134114 42.4240349, -70.9135064 42.4239397, -70.9135582 42.4238801)"
8616414,2,Central Street,residential,12.2,False,True,171.02200000000002,"LINESTRING (-70.9129139 42.4245584, -70.9130002 42.4246034, -70.9131015 42.4246554, -70.9133302 42.4247786, -70.913398 42.4248149, -70.9136839 42.4249677, -70.9142243 42.4252656, -70.9145969 42.425465)"
8616395,1,Cary Way,residential,9.1,False,True,21.743,"LINESTRING (-70.9131518 42.4262433, -70.9132834 42.4260736)"
208143076,2,Cary Street,residential,9.1,False,True,77.73599999999999,"LINESTRING (-70.9131518 42.4262433, -70.9133105 42.4263334, -70.9139146 42.4266576)"
205571353,2,Ocean Street,residential,12.2,True,False,53.202,"LINESTRING (-70.9217764 42.4251137, -70.9221594 42.4247277)"
8616358,2,Lodge Road,residential,12.2,False,True,102.70700000000001,"LINESTRING (-70.9217764 42.4251137, -70.9220835 42.4252923, -70.9227623 42.4256825)"
8616378,2,Desmond Drive,residential,11.0,False,True,89.401,"LINESTRING (-70.9145844 42.4235074, -70.9152185 42.4228537)"
8616332,2,Pond Street,residential,7.3,False,False,60.172,"LINESTRING (-70.9217796 42.4282013, -70.9213502 42.4286399)"
8616332,2,Pond Street,residential,7.3,False,True,54.678,"LINESTRING (-70.9217796 42.4282013, -70.9220056 42.4279853, -70.9220528 42.4279367, -70.9221782 42.4278074)"
8616355,1,Tudor Road,residential,6.7,False,False,206.916,"LINESTRING (-70.9217796 42.4282013, -70.9212038 42.4279065, -70.92044 42.4274979, -70.919728 42.42712)"
8616332,2,Pond Street,residential,7.3,False,True,28.365,"LINESTRING (-70.9221782 42.4278074, -70.9223846 42.4276028)"
8616332,2,Pond Street,residential,7.3,False,False,54.678,"LINESTRING (-70.9221782 42.4278074, -70.9220528 42.4279367, -70.9220056 42.4279853, -70.9217796 42.4282013)"
8616409,1,Highland Road,residential,6.1,False,False,206.69600000000003,"LINESTRING (-70.9221782 42.4278074, -70.9217555 42.4275797, -70.9212792 42.4273323, -70.9201282 42.4267278)"
8616289,2,Willow Road,secondary,15.2,False,False,134.569,"LINESTRING (-70.9211042 42.4242939, -70.9209902 42.4243067, -70.9206902 42.4243419, -70.9205957 42.4243485, -70.9203708 42.4243674, -70.9201234 42.4243646, -70.9197688 42.4243333, -70.9194814 42.4242856)"
8616333,2,Valley Road,secondary,9.8,False,True,99.58699999999999,"LINESTRING (-70.9211042 42.4242939, -70.9212968 42.4243374, -70.9213692 42.4243664, -70.9221594 42.4247277)"
8616327,1,Summer Street Court,residential,5.5,False,True,202.39800000000002,"LINESTRING (-70.916884 42.423797, -70.9173066 42.4240238, -70.9176198 42.4241996, -70.9177574 42.4242899, -70.9180675 42.4244602, -70.918162 42.4245003, -70.9185802 42.4247326, -70.9188555 42.4248884)"
8616423,2,Summer Street,residential,9.8,False,False,141.26400000000004,"LINESTRING (-70.916884 42.423797, -70.9167289 42.4239507, -70.916237 42.4244201, -70.9158999 42.4247474, -70.9158223 42.4247945)"
8616423,2,Summer Street,residential,9.8,False,True,100.309,"LINESTRING (-70.916884 42.423797, -70.917315 42.42338, -70.9176293 42.4230821)"
8616358,2,Lodge Road,residential,12.2,False,False,32.34,"LINESTRING (-70.9230738 42.4258606, -70.9227623 42.4256825)"
8616349,1,Pond Street Court,residential,3.7,False,True,102.696,"LINESTRING (-70.9213726 42.4270597, -70.9215771 42.4271703, -70.9219926 42.4273908, -70.9223846 42.4276028)"
"[8616298, 8616311]",2,"['Nautical Lane', 'High Street']",residential,"['10.7', '7.6']",False,True,136.06,"LINESTRING (-70.9234143 42.4287571, -70.923897 42.429014, -70.9240665 42.429107, -70.9243394 42.4288618, -70.9245863 42.4286096)"
8616357,2,Winter Street,residential,9.1,False,True,17.462,"LINESTRING (-70.9193869 42.4244263, -70.9194814 42.4242856)"
8616299,2,Intervale Road,residential,10.7,False,True,210.16899999999998,"LINESTRING (-70.9193869 42.4244263, -70.920032 42.4248137, -70.9201144 42.4248533, -70.9202067 42.4248684, -70.9206118 42.4248789, -70.9207691 42.4249041, -70.9208867 42.4249496, -70.9215591 42.4253175)"
8616357,2,Winter Street,residential,9.1,False,False,67.407,"LINESTRING (-70.9193869 42.4244263, -70.9191402 42.4246341, -70.9188555 42.4248884)"
205571354,2,Ocean Street,residential,12.2,False,True,73.083,"LINESTRING (-70.9188066 42.4280214, -70.9193396 42.4274949)"
"[8616304, 8616280]","['1', '2']",Maolis Road,residential,"['7.6', '6.1']",False,False,207.94299999999996,"LINESTRING (-70.9188066 42.4280214, -70.9181422 42.4277288, -70.9178679 42.4276062, -70.9174368 42.4274119, -70.9173747 42.4273861, -70.9170287 42.4272428, -70.9166284 42.4270666)"
8616304,1,Maolis Road,residential,6.1,False,True,221.16800000000003,"LINESTRING (-70.9188066 42.4280214, -70.9191519 42.4280917, -70.9193469 42.4281309, -70.919549 42.428188, -70.9196078 42.4282084, -70.9200121 42.4283487, -70.9203583 42.428419, -70.9205319 42.4284403, -70.9207714 42.4284582, -70.9209135 42.4284879, -70.9213502 42.4286399)"
"[205571354, 8616324]",2,"['Ocean Street', 'Marginal Road']",residential,"['9.1', '12.2']",False,False,267.992,"LINESTRING (-70.9188066 42.4280214, -70.91861 42.428221, -70.9184332 42.4283862, -70.918322 42.4284164, -70.9181336 42.4284318, -70.9180007 42.4284081, -70.9175612 42.4282385, -70.9170961 42.4280272, -70.9166052 42.4277995, -70.916124 42.4275618)"
8616395,1,Cary Way,residential,9.1,False,False,21.743,"LINESTRING (-70.9132834 42.4260736, -70.9131518 42.4262433)"
8616395,1,Cary Way,residential,9.1,False,False,88.50399999999999,"LINESTRING (-70.9132834 42.4260736, -70.9133028 42.426018, -70.9133216 42.4259556, -70.9133591 42.4258754, -70.9134155 42.4258121, -70.9134638 42.4257735, -70.9135026 42.4257561, -70.9135389 42.4257532, -70.9135661 42.4257727, -70.9135669 42.4258048, -70.9135284 42.4258486, -70.9132834 42.4260736)"
8616395,1,Cary Way,residential,9.1,False,True,88.50399999999999,"LINESTRING (-70.9132834 42.4260736, -70.9135284 42.4258486, -70.9135669 42.4258048, -70.9135661 42.4257727, -70.9135389 42.4257532, -70.9135026 42.4257561, -70.9134638 42.4257735, -70.9134155 42.4258121, -70.9133591 42.4258754, -70.9133216 42.4259556, -70.9133028 42.426018, -70.9132834 42.4260736)"
8616357,2,Winter Street,residential,9.1,False,False,51.371,"LINESTRING (-70.9169964 42.4266929, -70.9166284 42.4270666)"
8616357,2,Winter Street,residential,9.1,False,True,13.909,"LINESTRING (-70.9169964 42.4266929, -70.9171012 42.4265946)"
8616397,2,Cottage Street,residential,9.1,False,False,76.639,"LINESTRING (-70.9169964 42.4266929, -70.916571 42.426441, -70.9162584 42.4262709)"
8616300,2,Nahant Road,secondary,13.5,False,False,171.32,"LINESTRING (-70.9135582 42.4238801, -70.913779 42.4239302, -70.9139287 42.4239791, -70.9141258 42.4240642, -70.9146092 42.4242742, -70.9150654 42.4244731, -70.9153871 42.4246131)"
8616408,2,Pleasant Street,residential,9.1,False,False,92.128,"LINESTRING (-70.9135582 42.4238801, -70.9135064 42.4239397, -70.9134114 42.4240349, -70.91328 42.424174, -70.913042 42.424422, -70.9129139 42.4245584)"
8616300,2,Nahant Road,secondary,13.5,False,False,215.58399999999997,"LINESTRING (-70.9182088 42.4254801, -70.91838 42.4255352, -70.9185909 42.4256035, -70.9190206 42.4257363, -70.9193843 42.4258549, -70.9194485 42.4258758, -70.9194935 42.4258904, -70.9199289 42.4260239, -70.9203265 42.4261357, -70.9206368 42.4262181)"
