osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed
19580469,SR 302,New Lake Road,secondary,False,False,134.508,"LINESTRING (-84.857229 35.6903337, -84.858481 35.6909889)",,
19584329,,Hilleary Street,residential,False,False,126.55600000000001,"LINESTRING (-84.857229 35.6903337, -84.8565902 35.6905905, -84.8559446 35.690785)",,
19580469,SR 302,New Lake Road,secondary,False,False,118.894,"LINESTRING (-84.858481 35.6909889, -84.8595692 35.6915907)",,
19580469,SR 302,New Lake Road,secondary,False,True,134.508,"LINESTRING (-84.858481 35.6909889, -84.857229 35.6903337)",,
1189443939,,Kings Hill Road,residential,False,False,135.976,"LINESTRING (-84.858481 35.6909889, -84.8576374 35.6920018)",,
1189443939,,Kings Hill Road,residential,False,True,346.714,"LINESTRING (-84.858481 35.6909889, -84.8602822 35.6887129, -84.8605764 35.6883767)",,
19580469,SR 302,New Lake Road,secondary,False,True,118.894,"LINESTRING (-84.8595692 35.6915907, -84.858481 35.6909889)",,
19580469,SR 302,New Lake Road,secondary,False,False,106.174,"LINESTRING (-84.8595692 35.6915907, -84.8600984 35.6918809, -84.8604213 35.6920686, -84.8605352 35.6921348)",,
19587580,,Landreth Street,residential,False,False,134.83,"LINESTRING (-84.8595692 35.6915907, -84.8591157 35.692135, -84.8587247 35.6925906)",,
19580469,SR 302,New Lake Road,secondary,False,True,106.174,"LINESTRING (-84.8605352 35.6921348, -84.8604213 35.6920686, -84.8600984 35.6918809, -84.8595692 35.6915907)",,
19583799,,Piccadilly Avenue,secondary,False,False,82.568,"LINESTRING (-84.8605352 35.6921348, -84.8609041 35.6923162, -84.8609376 35.6923327, -84.861324 35.6925101)",,
132978252,US 27,Rhea County Highway,trunk,False,False,130.44,"LINESTRING (-84.8605352 35.6921348, -84.8604777 35.6922034, -84.8603889 35.6923094, -84.8597222 35.6931044)",4,
"[1214650101, 111279911]",US 27,Rhea County Highway,trunk,False,True,345.05,"LINESTRING (-84.8605352 35.6921348, -84.8609474 35.6916019, -84.8625677 35.6895072)","['4', '5']",
19584337,,Clinton Avenue,residential,False,True,80.152,"LINESTRING (-84.8630529 35.6917048, -84.8623065 35.6913148)",,
19583327,,Neal Street,residential,False,False,161.564,"LINESTRING (-84.8630529 35.6917048, -84.862801 35.6920159, -84.8627267 35.6921302, -84.86267 35.6922652, -84.8626532 35.6923052, -84.8624126 35.6926139, -84.8621937 35.6928714, -84.8621361 35.6929462)",,
19584337,,Clinton Avenue,residential,False,False,94.408,"LINESTRING (-84.8630529 35.6917048, -84.8635341 35.6919564, -84.8639373 35.6921574)",,
