osmid,name,highway,oneway,reversed,length,geometry,bridge,ref,lanes,maxspeed
375464171,West King Street,primary,False,True,179.375,"LINESTRING (-81.342382 35.240887, -81.3432453 35.2408953, -81.3434268 35.240897, -81.3437012 35.2408996, -81.3438414 35.240901, -81.344357 35.240906)",,US 74 BUS,2,35 mph
16482935,North Battleground Avenue,secondary,False,False,77.944,"LINESTRING (-81.344357 35.240906, -81.344317 35.241208, -81.3442875 35.2414154, -81.3442379 35.2415994)",,NC 216,,
375464171,West King Street,primary,False,False,179.375,"LINESTRING (-81.344357 35.240906, -81.3438414 35.240901, -81.3437012 35.2408996, -81.3434268 35.240897, -81.3432453 35.2408953, -81.342382 35.240887)",,US 74 BUS,2,35 mph
"[375464170, 375464171, 320325717]",West King Street,primary,False,True,46.870000000000005,"LINESTRING (-81.344357 35.240906, -81.3444204 35.2409067, -81.3448083 35.2409112, -81.344873 35.240909)",yes,US 74 BUS,2,35 mph
16480145,Piedmont Avenue North,residential,False,False,17.571,"LINESTRING (-81.342314 35.244315, -81.342317 35.244157)",,,,
16482935,North Battleground Avenue,secondary,False,True,17.806,"LINESTRING (-81.342314 35.244315, -81.342435 35.244189)",,NC 216,,
16492152,North Piedmont Avenue,secondary,False,False,120.80399999999999,"LINESTRING (-81.342314 35.244315, -81.3417435 35.2449444, -81.3416281 35.2450649, -81.3415758 35.2451569, -81.3415597 35.245204)",,NC 216,,
16480145,Piedmont Avenue North,residential,False,True,17.571,"LINESTRING (-81.342317 35.244157, -81.342314 35.244315)",,,,
16480146,Piedmont Avenue North,residential,False,False,11.291,"LINESTRING (-81.342317 35.244157, -81.342435 35.244189)",,,,
16492153,North Piedmont Avenue,residential,False,True,180.495,"LINESTRING (-81.342317 35.244157, -81.34235 35.242534)",,,,
16490302,East Parker Street,residential,False,True,179.816,"LINESTRING (-81.342317 35.244157, -81.3417115 35.2441527, -81.3411994 35.2441491, -81.3406042 35.2441449, -81.340337 35.244143)",,,,
16480146,Piedmont Avenue North,residential,False,True,11.291,"LINESTRING (-81.342435 35.244189, -81.342317 35.244157)",,,,
16482935,North Battleground Avenue,secondary,False,False,17.806,"LINESTRING (-81.342435 35.244189, -81.342314 35.244315)",,NC 216,,
16482935,North Battleground Avenue,secondary,False,True,218.615,"LINESTRING (-81.342435 35.244189, -81.3427077 35.243905, -81.343098 35.243454, -81.343358 35.243153, -81.343521 35.242934, -81.3436773 35.2427243, -81.3437779 35.2425611)",,NC 216,,
16482175,Phenix Street,residential,False,False,36.479,"LINESTRING (-81.3370513 35.247311, -81.3366531 35.2473543)",,,,
16486628,Baker Street,residential,False,True,141.099,"LINESTRING (-81.3370513 35.247311, -81.33683 35.246055)",,,,
16486628,Baker Street,residential,False,False,43.369,"LINESTRING (-81.3370513 35.247311, -81.3371752 35.2473395, -81.33732 35.2475987)",,,,
16482175,Phenix Street,residential,False,False,41.155,"LINESTRING (-81.3366531 35.2473543, -81.336204 35.247404)",,,,
16482175,Phenix Street,residential,False,True,36.479,"LINESTRING (-81.3366531 35.2473543, -81.3370513 35.247311)",,,,
16491151,North Dilling Street,residential,False,True,147.363,"LINESTRING (-81.3366531 35.2473543, -81.3365438 35.2467845, -81.336402 35.246045)",,,,
16482175,Phenix Street,residential,False,True,41.155,"LINESTRING (-81.336204 35.247404, -81.3366531 35.2473543)",,,,
16486191,Cherry Street,residential,False,False,139.674,"LINESTRING (-81.336204 35.247404, -81.3361214 35.2468474, -81.336019 35.246157)",,,,
16487325,East Ridge Street,residential,False,True,129.71,"LINESTRING (-81.3437779 35.2425611, -81.34235 35.242534)",,,,
16482935,North Battleground Avenue,secondary,False,False,218.615,"LINESTRING (-81.3437779 35.2425611, -81.3436773 35.2427243, -81.343521 35.242934, -81.343358 35.243153, -81.343098 35.243454, -81.3427077 35.243905, -81.342435 35.244189)",,NC 216,,
16482935,North Battleground Avenue,secondary,False,True,114.93299999999999,"LINESTRING (-81.3437779 35.2425611, -81.3438638 35.2424231, -81.3439737 35.2421996, -81.3440891 35.2419576, -81.3442379 35.2415994)",,NC 216,,
16482939,North Battleground Avenue,residential,False,False,152.42100000000002,"LINESTRING (-81.3415597 35.245204, -81.3414015 35.2452949, -81.3411796 35.2455029, -81.3409596 35.2457359, -81.3407786 35.2459179, -81.3405966 35.2460739, -81.3404257 35.2462068)",,,,
16492152,North Piedmont Avenue,secondary,False,True,120.80399999999999,"LINESTRING (-81.3415597 35.245204, -81.3415758 35.2451569, -81.3416281 35.2450649, -81.3417435 35.2449444, -81.342314 35.244315)",,NC 216,,
16492164,North Piedmont Avenue,secondary,False,False,123.22200000000001,"LINESTRING (-81.3415597 35.245204, -81.3415504 35.2452818, -81.34156 35.245398, -81.341577 35.24548, -81.3415797 35.2455424, -81.3415801 35.2455767, -81.341572 35.245623, -81.341536 35.245725, -81.3413841 35.2461087, -81.3413358 35.2462817)",,NC 216,,
16482939,North Battleground Avenue,residential,False,False,37.871,"LINESTRING (-81.3404257 35.2462068, -81.3401059 35.2464254)",,,,
16482939,North Battleground Avenue,residential,False,True,152.421,"LINESTRING (-81.3404257 35.2462068, -81.3405966 35.2460739, -81.3407786 35.2459179, -81.3409596 35.2457359, -81.3411796 35.2455029, -81.3414015 35.2452949, -81.3415597 35.245204)",,,,
"[16483484, 16483486]",North Gaston Street,residential,False,True,156.583,"LINESTRING (-81.3404257 35.2462068, -81.340357 35.2461599, -81.340332 35.244825)",,,,
16482939,North Battleground Avenue,residential,False,True,277.816,"LINESTRING (-81.3377506 35.2480199, -81.3401059 35.2464254)",,,,
16486628,Baker Street,residential,False,False,64.019,"LINESTRING (-81.3377506 35.2480199, -81.3378363 35.24809, -81.3378695 35.24811, -81.338306 35.248373)",,,,
16486628,Baker Street,residential,False,True,61.035,"LINESTRING (-81.3377506 35.2480199, -81.3375255 35.247788, -81.33732 35.2475987)",,,,
16483028,McGill Court,residential,False,False,104.011,"LINESTRING (-81.33748 35.243046, -81.33634 35.243136)",,,,
16483028,McGill Court,residential,False,True,104.011,"LINESTRING (-81.33634 35.243136, -81.33748 35.243046)",,,,
16491151,North Dilling Street,residential,False,False,107.195,"LINESTRING (-81.33634 35.243136, -81.336331 35.2441)",,,,
16491151,North Dilling Street,residential,False,True,68.832,"LINESTRING (-81.33634 35.243136, -81.336346 35.242517)",,,,
16483484,North Gaston Street,residential,False,False,184.696,"LINESTRING (-81.340352 35.240867, -81.340349 35.2414886, -81.3403465 35.2420019, -81.340344 35.242528)",,,,
16485945,East King Street,primary,False,False,184.372,"LINESTRING (-81.340352 35.240867, -81.3409092 35.2408725, -81.3409982 35.2408734, -81.3412496 35.2408758, -81.3414022 35.2408773, -81.342382 35.240887)",,US 74 BUS,2,35 mph
16485945,East King Street,primary,False,True,182.914,"LINESTRING (-81.340352 35.240867, -81.3392869 35.2408755, -81.3391448 35.2408766, -81.338338 35.240883)",,US 74 BUS,2,35 mph
16487325,East Ridge Street,residential,False,False,182.176,"LINESTRING (-81.340344 35.242528, -81.34235 35.242534)",,,,
16487325,East Ridge Street,residential,False,True,182.357,"LINESTRING (-81.340344 35.242528, -81.338336 35.242523)",,,,
16483484,North Gaston Street,residential,False,False,179.57999999999998,"LINESTRING (-81.340344 35.242528, -81.3403428 35.2428077, -81.3403415 35.2431142, -81.340341 35.2432197, -81.340337 35.244143)",,,,
16483484,North Gaston Street,residential,False,True,184.696,"LINESTRING (-81.340344 35.242528, -81.3403465 35.2420019, -81.340349 35.2414886, -81.340352 35.240867)",,,,
16490302,East Parker Street,residential,False,True,181.818,"LINESTRING (-81.340337 35.244143, -81.338335 35.244126)",,,,
16483484,North Gaston Street,residential,False,False,75.836,"LINESTRING (-81.340337 35.244143, -81.3403337 35.2445984, -81.340332 35.244825)",,,,
16483484,North Gaston Street,residential,False,True,179.57999999999998,"LINESTRING (-81.340337 35.244143, -81.340341 35.2432197, -81.3403415 35.2431142, -81.3403428 35.2428077, -81.340344 35.242528)",,,,
16490302,East Parker Street,residential,False,False,179.816,"LINESTRING (-81.340337 35.244143, -81.3406042 35.2441449, -81.3411994 35.2441491, -81.3417115 35.2441527, -81.342317 35.244157)",,,,
16484540,Duke Street,residential,False,False,90.996,"LINESTRING (-81.340332 35.244825, -81.33933 35.244831)",,,,
"[16483484, 16483486]",North Gaston Street,residential,False,False,156.583,"LINESTRING (-81.340332 35.244825, -81.340357 35.2461599, -81.3404257 35.2462068)",,,,
16483484,North Gaston Street,residential,False,True,75.836,"LINESTRING (-81.340332 35.244825, -81.3403337 35.2445984, -81.340337 35.244143)",,,,
16489710,Walker Street,residential,False,True,105.329,"LINESTRING (-81.3463674 35.2488144, -81.345209 35.248766)",,,,
16484377,Gantt Street,residential,False,False,122.427,"LINESTRING (-81.343339 35.246346, -81.3433412 35.2467568, -81.343345 35.247447)",,,,
"[16484377, 16491121]","['Gantt Street', 'Morris Street']",residential,False,True,84.759,"LINESTRING (-81.343339 35.246346, -81.343335 35.246125, -81.343996 35.246086)",,,,
16491120,Morris Street,residential,False,True,139.176,"LINESTRING (-81.343339 35.246346, -81.3423875 35.2463106, -81.341808 35.246289)",,,,
159200457,Waco Road,unclassified,False,True,173.414,"LINESTRING (-81.343345 35.247447, -81.345248 35.247317)",,,,
16484377,Gantt Street,residential,False,False,142.813,"LINESTRING (-81.343345 35.247447, -81.343279 35.2486234, -81.343273 35.24873)",,,,
16484377,Gantt Street,residential,False,True,122.427,"LINESTRING (-81.343345 35.247447, -81.3433412 35.2467568, -81.343339 35.246346)",,,,
159200457,Waco Road,unclassified,False,False,175.594,"LINESTRING (-81.343345 35.247447, -81.34295 35.247473, -81.342017 35.24752, -81.341415 35.247542)",,,,
16484377,Gantt Street,residential,False,True,142.813,"LINESTRING (-81.343273 35.24873, -81.343279 35.2486234, -81.343345 35.247447)",,,,
16489710,Walker Street,residential,False,False,175.85799999999998,"LINESTRING (-81.343273 35.24873, -81.34355 35.2487344, -81.345018 35.248758, -81.345209 35.248766)",,,,
16489710,Walker Street,residential,False,True,215.65800000000002,"LINESTRING (-81.343273 35.24873, -81.3424774 35.2487154, -81.341784 35.2487026, -81.3408986 35.2486912)",,,,
16484540,Duke Street,residential,False,True,90.996,"LINESTRING (-81.33933 35.244831, -81.340332 35.244825)",,,,
16484657,Myers Street,residential,False,False,136.417,"LINESTRING (-81.338306 35.248373, -81.337488 35.249402)",,,,
16486628,Baker Street,residential,False,False,253.30200000000002,"LINESTRING (-81.338306 35.248373, -81.3389826 35.2487334, -81.3391675 35.2488319, -81.339301 35.248903, -81.3399297 35.2491905, -81.3404407 35.2491543, -81.3407939 35.2492387)",,,,
16486628,Baker Street,residential,False,True,64.019,"LINESTRING (-81.338306 35.248373, -81.3378695 35.24811, -81.3378363 35.24809, -81.3377506 35.2480199)",,,,
16484657,Myers Street,residential,False,True,136.417,"LINESTRING (-81.337488 35.249402, -81.338306 35.248373)",,,,
16491151,North Dilling Street,residential,False,False,183.587,"LINESTRING (-81.33636 35.240866, -81.336346 35.242517)",,,,
16485945,East King Street,primary,False,False,179.646,"LINESTRING (-81.33636 35.240866, -81.3368381 35.2408699, -81.337226 35.240873, -81.3374805 35.2408753, -81.338338 35.240883)",,US 74 BUS,2,35 mph
16486129,North City Street,residential,False,False,181.842,"LINESTRING (-81.345806 35.240912, -81.345847 35.242547)",,,,
320325717,West King Street,primary,False,False,84.733,"LINESTRING (-81.345806 35.240912, -81.344873 35.240909)",,US 74 BUS,2,35 mph
16486129,North City Street,residential,False,True,167.487,"LINESTRING (-81.34588 35.244053, -81.345847 35.242547)",,,,
16486132,North City Street,residential,False,False,161.161,"LINESTRING (-81.345248 35.247317, -81.345209 35.248766)",,,,
159200457,Waco Road,unclassified,False,False,173.414,"LINESTRING (-81.345248 35.247317, -81.343345 35.247447)",,,,
16486132,North City Street,residential,False,True,161.161,"LINESTRING (-81.345209 35.248766, -81.345248 35.247317)",,,,
16489710,Walker Street,residential,False,False,105.329,"LINESTRING (-81.345209 35.248766, -81.3463674 35.2488144)",,,,
16489710,Walker Street,residential,False,True,175.85799999999998,"LINESTRING (-81.345209 35.248766, -81.345018 35.248758, -81.34355 35.2487344, -81.343273 35.24873)",,,,
16486191,Cherry Street,residential,False,True,139.674,"LINESTRING (-81.336019 35.246157, -81.3361214 35.2468474, -81.336204 35.247404)",,,,
16489183,Stroup Road,residential,False,True,143.826,"LINESTRING (-81.341415 35.247542, -81.341808 35.246289)",,,,
159200457,Waco Road,unclassified,False,False,28.994,"LINESTRING (-81.341415 35.247542, -81.341096 35.247553)",,,,
159200457,Waco Road,unclassified,False,True,175.594,"LINESTRING (-81.341415 35.247542, -81.342017 35.24752, -81.34295 35.247473, -81.343345 35.247447)",,,,
16492164,North Piedmont Avenue,secondary,False,True,143.03,"LINESTRING (-81.341096 35.247553, -81.3413358 35.2462817)",,NC 216,,
159200457,Waco Road,unclassified,False,True,28.994,"LINESTRING (-81.341096 35.247553, -81.341415 35.247542)",,,,
16492164,North Piedmont Avenue,secondary,False,False,127.832,"LINESTRING (-81.341096 35.247553, -81.3410658 35.2477031, -81.3409764 35.248217, -81.3409683 35.2482751, -81.3408986 35.2486912)",,NC 216,,
16486628,Baker Street,residential,False,False,141.099,"LINESTRING (-81.33683 35.246055, -81.3370513 35.247311)",,,,
16489120,Hill Street,residential,False,False,41.711,"LINESTRING (-81.33683 35.246055, -81.337289 35.246069)",,,,
16489120,Hill Street,residential,False,True,38.883,"LINESTRING (-81.33683 35.246055, -81.336402 35.246045)",,,,
16489824,Clinton Drive,residential,False,True,17.438,"LINESTRING (-81.33732 35.2475987, -81.3375037 35.247553)",,,,
16486628,Baker Street,residential,False,False,61.035,"LINESTRING (-81.33732 35.2475987, -81.3375255 35.247788, -81.3377506 35.2480199)",,,,
16486628,Baker Street,residential,False,True,43.369,"LINESTRING (-81.33732 35.2475987, -81.3371752 35.2473395, -81.3370513 35.247311)",,,,
16486628,Baker Street,residential,False,True,253.30200000000002,"LINESTRING (-81.3407939 35.2492387, -81.3404407 35.2491543, -81.3399297 35.2491905, -81.339301 35.248903, -81.3391675 35.2488319, -81.3389826 35.2487334, -81.338306 35.248373)",,,,
16492164,North Piedmont Avenue,secondary,False,True,61.619,"LINESTRING (-81.3407939 35.2492387, -81.3408387 35.2489915, -81.3408986 35.2486912)",,NC 216,,
16491151,North Dilling Street,residential,False,False,68.832,"LINESTRING (-81.336346 35.242517, -81.33634 35.243136)",,,,
16491151,North Dilling Street,residential,False,True,183.587,"LINESTRING (-81.336346 35.242517, -81.33636 35.240866)",,,,
16487325,East Ridge Street,residential,False,False,180.723,"LINESTRING (-81.336346 35.242517, -81.336919 35.242519, -81.3376044 35.2425209, -81.338336 35.242523)",,,,
16487325,East Ridge Street,residential,False,False,129.71,"LINESTRING (-81.34235 35.242534, -81.3437779 35.2425611)",,,,
16487325,East Ridge Street,residential,False,True,182.176,"LINESTRING (-81.34235 35.242534, -81.340344 35.242528)",,,,
16492153,North Piedmont Avenue,residential,False,False,180.495,"LINESTRING (-81.34235 35.242534, -81.342317 35.244157)",,,,
16492153,North Piedmont Avenue,residential,False,True,183.162,"LINESTRING (-81.34235 35.242534, -81.3423775 35.2411193, -81.342382 35.240887)",,,,
16487878,Gillispie Street,residential,False,False,166.161,"LINESTRING (-81.337289 35.246069, -81.3375037 35.247553)",,,,
16489120,Hill Street,residential,False,True,41.711,"LINESTRING (-81.337289 35.246069, -81.33683 35.246055)",,,,
"[16489120, 16489119]",Hill Street,residential,False,False,115.352,"LINESTRING (-81.337289 35.246069, -81.338116 35.246088, -81.3381113 35.2464497)",,,,
16488008,Waters Street,residential,False,False,80.189,"LINESTRING (-81.343996 35.246086, -81.344283 35.245404)",,,,
"[16491121, 16484377]","['Gantt Street', 'Morris Street']",residential,False,False,84.759,"LINESTRING (-81.343996 35.246086, -81.343335 35.246125, -81.343339 35.246346)",,,,
16488008,Waters Street,residential,False,True,80.189,"LINESTRING (-81.344283 35.245404, -81.343996 35.246086)",,,,
16489119,Hill Street,residential,False,True,90.252,"LINESTRING (-81.3381226 35.2472613, -81.3381113 35.2464497)",,,,
16489824,Clinton Drive,residential,False,False,65.945,"LINESTRING (-81.3381226 35.2472613, -81.3380786 35.2473163, -81.3379366 35.2473943, -81.3376536 35.2475022, -81.3375037 35.247553)",,,,
16489824,Clinton Drive,residential,False,True,220.461,"LINESTRING (-81.3381226 35.2472613, -81.3382146 35.2472293, -81.3391936 35.2465753, -81.3393266 35.2464923, -81.3394816 35.2464173, -81.3397506 35.2463133, -81.3398266 35.2463027, -81.3399051 35.2462908, -81.3400226 35.2463575, -81.3401059 35.2464254)",,,,
16489120,Hill Street,residential,False,False,38.883,"LINESTRING (-81.336402 35.246045, -81.33683 35.246055)",,,,
16491151,North Dilling Street,residential,False,False,147.363,"LINESTRING (-81.336402 35.246045, -81.3365438 35.2467845, -81.3366531 35.2473543)",,,,
16491151,North Dilling Street,residential,False,True,216.389,"LINESTRING (-81.336402 35.246045, -81.336341 35.244788, -81.336336 35.244457, -81.336331 35.2441)",,,,
16489183,Stroup Road,residential,False,False,143.826,"LINESTRING (-81.341808 35.246289, -81.341415 35.247542)",,,,
16491120,Morris Street,residential,False,True,42.888,"LINESTRING (-81.341808 35.246289, -81.3413358 35.2462817)",,,,
16491120,Morris Street,residential,False,False,139.176,"LINESTRING (-81.341808 35.246289, -81.3423875 35.2463106, -81.343339 35.246346)",,,,
16489710,Walker Street,residential,False,False,215.65800000000002,"LINESTRING (-81.3408986 35.2486912, -81.341784 35.2487026, -81.3424774 35.2487154, -81.343273 35.24873)",,,,
16492164,North Piedmont Avenue,secondary,False,False,61.619,"LINESTRING (-81.3408986 35.2486912, -81.3408387 35.2489915, -81.3407939 35.2492387)",,NC 216,,
16492164,North Piedmont Avenue,secondary,False,True,127.83200000000001,"LINESTRING (-81.3408986 35.2486912, -81.3409683 35.2482751, -81.3409764 35.248217, -81.3410658 35.2477031, -81.341096 35.247553)",,NC 216,,
16490302,East Parker Street,residential,False,False,182.012,"LINESTRING (-81.336331 35.2441, -81.338335 35.244126)",,,,
16491151,North Dilling Street,residential,False,True,107.195,"LINESTRING (-81.336331 35.2441, -81.33634 35.243136)",,,,
16491151,North Dilling Street,residential,False,False,216.389,"LINESTRING (-81.336331 35.2441, -81.336336 35.244457, -81.336341 35.244788, -81.336402 35.246045)",,,,
16491120,Morris Street,residential,False,False,42.888,"LINESTRING (-81.3413358 35.2462817, -81.341808 35.246289)",,,,
16492164,North Piedmont Avenue,secondary,False,False,143.03,"LINESTRING (-81.3413358 35.2462817, -81.341096 35.247553)",,NC 216,,
16492164,North Piedmont Avenue,secondary,False,True,123.22200000000001,"LINESTRING (-81.3413358 35.2462817, -81.3413841 35.2461087, -81.341536 35.245725, -81.341572 35.245623, -81.3415801 35.2455767, -81.3415797 35.2455424, -81.341577 35.24548, -81.34156 35.245398, -81.3415504 35.2452818, -81.3415597 35.245204)",,NC 216,,
16487878,Gillispie Street,residential,False,True,166.161,"LINESTRING (-81.3375037 35.247553, -81.337289 35.246069)",,,,
16489824,Clinton Drive,residential,False,False,17.438,"LINESTRING (-81.3375037 35.247553, -81.33732 35.2475987)",,,,
16489824,Clinton Drive,residential,False,True,65.945,"LINESTRING (-81.3375037 35.247553, -81.3376536 35.2475022, -81.3379366 35.2473943, -81.3380786 35.2473163, -81.3381226 35.2472613)",,,,
16482939,North Battleground Avenue,residential,False,False,277.816,"LINESTRING (-81.3401059 35.2464254, -81.3377506 35.2480199)",,,,
16482939,North Battleground Avenue,residential,False,True,37.871,"LINESTRING (-81.3401059 35.2464254, -81.3404257 35.2462068)",,,,
16489824,Clinton Drive,residential,False,False,220.46099999999998,"LINESTRING (-81.3401059 35.2464254, -81.3400226 35.2463575, -81.3399051 35.2462908, -81.3398266 35.2463027, -81.3397506 35.2463133, -81.3394816 35.2464173, -81.3393266 35.2464923, -81.3391936 35.2465753, -81.3382146 35.2472293, -81.3381226 35.2472613)",,,,
