osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes
21798290,Wight Street,residential,False,False,137.173,"LINESTRING (-90.432148 42.416061, -90.433685 42.416545)",,
21809294,South High Street,residential,False,False,108.3,"LINESTRING (-90.432148 42.416061, -90.4317084 42.4169793)",,
21809294,South High Street,residential,False,True,106.071,"LINESTRING (-90.432148 42.416061, -90.4326329 42.4151768)",,
21798290,Wight Street,residential,False,True,137.173,"LINESTRING (-90.433685 42.416545, -90.432148 42.416061)",,
21805751,South Dodge Street,residential,False,False,143.467,"LINESTRING (-90.433685 42.416545, -90.4330287 42.4177408)",,
21805751,South Dodge Street,residential,False,True,115.852,"LINESTRING (-90.433685 42.416545, -90.433999 42.415974, -90.434196 42.415574)",,
21802918,Soldiers Monument Road,residential,False,False,79.623,"LINESTRING (-90.426744 42.420218, -90.4261971 42.4196266)",,
"[30778650, 21803293]","['Meeker Street', 'North High Street']",residential,False,True,282.932,"LINESTRING (-90.426744 42.420218, -90.426927 42.420144, -90.427012 42.420099, -90.427078 42.420046, -90.427109 42.42001, -90.42712 42.419947, -90.427114 42.41988, -90.427084 42.419804, -90.427057 42.419766, -90.426651 42.41916, -90.42656 42.419068, -90.426462 42.418992, -90.426431 42.418971, -90.426172 42.418835, -90.425848 42.418679, -90.42579 42.418651, -90.4256113 42.4185577, -90.425294 42.418392)",,
21802918,Soldiers Monument Road,residential,False,True,79.623,"LINESTRING (-90.4261971 42.4196266, -90.426744 42.420218)",,
21811694,Green Street,tertiary,False,False,54.924,"LINESTRING (-90.4294837 42.4143795, -90.4301223 42.4145268)",,
"[21805154, 21803075]","['South Commerce Street', 'North Commerce Street']",secondary,False,False,460.836,"LINESTRING (-90.4294837 42.4143795, -90.4290394 42.4150904, -90.42894 42.415248, -90.4280793 42.4157823, -90.427117 42.416185, -90.4268028 42.4163232, -90.4266264 42.4164008, -90.4263577 42.416519, -90.426292 42.4165478, -90.4253277 42.4169781)",,
21811694,Green Street,tertiary,False,True,68.884,"LINESTRING (-90.4294837 42.4143795, -90.4288368 42.4142334, -90.4287617 42.4142017, -90.4287158 42.4141569)",,
