osmid,lanes,name,highway,width,oneway,reversed,length,geometry,ref,bridge,junction,access
9045679,2,Chestnut Street,residential,,False,True,144.9,"LINESTRING (-70.924467 42.858711, -70.9251209 42.8579875, -70.9252292 42.8578676, -70.925303 42.857786, -70.925462 42.8576315)",,,,
301654165,2,Elm Street,secondary,12.2,False,True,63.278999999999996,"LINESTRING (-70.924467 42.858711, -70.924592 42.858763, -70.924837 42.858849, -70.925042 42.858929, -70.925161 42.858965)",,,,
301654162,2,Market Street,secondary,12.2,False,True,63.298,"LINESTRING (-70.929394 42.861715, -70.929417 42.861146)",MA 150,,,
301654162,2,Market Street,secondary,12.2,False,False,75.297,"LINESTRING (-70.929394 42.861715, -70.929383 42.861969, -70.929364 42.8623918)",MA 150,,,
"[9045865, 9045701]",2,"['Sanborn Terrace', 'Center Street']",residential,"['10.4', '11.6']",False,"[False, True]",345.421,"LINESTRING (-70.932932 42.86035, -70.932734 42.860395, -70.932338 42.860494, -70.931968 42.860579, -70.931807 42.860606, -70.931736 42.860585, -70.931714 42.860493, -70.931613 42.859782, -70.931562 42.859123, -70.931551 42.858735, -70.931548 42.858405)",,,,
9046667,2,Powow Street,residential,9.1,False,False,66.047,"LINESTRING (-70.932932 42.86035, -70.933109 42.860689, -70.933217 42.860906)",,,,
9046667,2,Powow Street,residential,9.1,False,True,215.30999999999997,"LINESTRING (-70.932932 42.86035, -70.93282 42.86011, -70.932596 42.859675, -70.932397 42.859129, -70.93231 42.858793, -70.932296 42.858626, -70.932333 42.858555, -70.932377 42.858496)",,,,
865203240,2,Main Street,secondary,14.6,True,False,7.918,"LINESTRING (-70.9308839 42.8571303, -70.9308488 42.8571967)",MA 150,,,
277139218,2,Friend Street,tertiary,20.1,True,False,17.676000000000002,"LINESTRING (-70.9308839 42.8571303, -70.9308851 42.8571668, -70.9309011 42.8572014, -70.9309381 42.8572203, -70.9310095 42.8572277)",,,,
9045714,1,Short Street,residential,4.9,False,True,43.184,"LINESTRING (-70.9333246 42.8580481, -70.933851 42.858092)",,,,
9045719,2,Pond Street,residential,12.2,False,False,24.821,"LINESTRING (-70.9333246 42.8580481, -70.9332636 42.8582668)",,,,
9045719,2,Pond Street,residential,12.2,False,True,10.749,"LINESTRING (-70.9333246 42.8580481, -70.9333586 42.8579547)",,,,
9046447,2,R Street,residential,12.2,False,True,30.844,"LINESTRING (-70.927377 42.859432, -70.9274886 42.8594925, -70.9275926 42.8595538, -70.927658 42.859608, -70.927661 42.859613)",,,,
310722061,,Ring Street,residential,,False,False,49.07899999999999,"LINESTRING (-70.92881 42.857935, -70.928686 42.8576917, -70.928678 42.85766, -70.9286408 42.8575131)",,,,
865203242,2,Elm Street,secondary,12.2,False,False,111.774,"LINESTRING (-70.92881 42.857935, -70.928714 42.857993, -70.928586 42.858104, -70.928514 42.85818, -70.928472 42.858223, -70.9284634 42.8582331, -70.928325 42.858396, -70.9282738 42.8584529, -70.928154 42.858586, -70.927998 42.85874)",,,,
865203242,2,Elm Street,secondary,12.2,False,True,71.028,"LINESTRING (-70.92881 42.857935, -70.928929 42.857877, -70.929056 42.857831, -70.929119 42.857812, -70.929245 42.857774, -70.929422 42.857759, -70.929595 42.857774, -70.929623 42.857782)",,,,
9046637,2,Aubin Street,residential,12.2,False,True,67.738,"LINESTRING (-70.929023 42.854103, -70.928429 42.853677)",,,,
9046637,2,Aubin Street,residential,12.2,False,False,58.973,"LINESTRING (-70.929023 42.854103, -70.929474 42.854427, -70.92954 42.854474)",,,,
9046705,1,Chase Street,residential,10.4,False,False,81.87599999999999,"LINESTRING (-70.929023 42.854103, -70.928921 42.854165, -70.928798 42.85421, -70.928635 42.85423, -70.928229 42.854279, -70.928073 42.854296)",,,,
9046637,2,Aubin Street,residential,12.2,False,False,70.166,"LINESTRING (-70.92954 42.854474, -70.930157 42.854914)",,,,
9046249,,Dublin Court,unclassified,,False,False,63.312,"LINESTRING (-70.92954 42.854474, -70.929425 42.854547, -70.929346 42.854568, -70.929252 42.854568, -70.92908 42.854531, -70.928844 42.854439)",,,,
9046637,2,Aubin Street,residential,12.2,False,True,58.973,"LINESTRING (-70.92954 42.854474, -70.929474 42.854427, -70.929023 42.854103)",,,,
9046693,2,Essex Street,residential,12.8,False,True,124.163,"LINESTRING (-70.934475 42.859574, -70.935969 42.859356)",,,,
9046369,2,Orchard Street,residential,11.6,False,False,65.441,"LINESTRING (-70.934475 42.859574, -70.934637 42.85997, -70.934717 42.860135)",,,,
9046369,2,Orchard Street,residential,11.6,False,True,75.09,"LINESTRING (-70.934475 42.859574, -70.934367 42.859309, -70.93423 42.859054, -70.9341637 42.8589392)",,,,
9046647,2,Prospect Street,residential,11.6,False,False,94.94900000000001,"LINESTRING (-70.932238 42.862085, -70.931717 42.861629, -70.931489 42.861431)",,,,
718464790,2,Lake Street,residential,9.1,False,True,57.766000000000005,"LINESTRING (-70.932238 42.862085, -70.932434 42.861959, -70.932838 42.861817)",,,,
9046447,2,R Street,residential,12.2,False,False,64.27,"LINESTRING (-70.927993 42.86122, -70.927951 42.860859, -70.9279259 42.8606441)",,,,
9046666,2,Cedar Street,residential,9.1,False,False,64.48299999999999,"LINESTRING (-70.927993 42.86122, -70.9276837 42.861286, -70.927632 42.861297, -70.927241 42.86138, -70.927233 42.861381)",,,,
9046666,2,Cedar Street,residential,9.1,False,True,116.643,"LINESTRING (-70.927993 42.86122, -70.928009 42.861216, -70.9282881 42.8611883, -70.928453 42.861172, -70.928709 42.861149, -70.928938 42.861142, -70.929417 42.861146)",,,,
9046327,2,Linwood Place,residential,7.6,False,True,196.685,"LINESTRING (-70.930322 42.860064, -70.930348 42.859912, -70.93039 42.859539, -70.93043 42.859215, -70.930466 42.858895, -70.930527 42.858591, -70.930628 42.858313)",,,,
301654165,2,Elm Street,secondary,12.2,False,False,100.19800000000001,"LINESTRING (-70.927998 42.85874, -70.92796 42.858778, -70.927765 42.858978, -70.927586 42.859127, -70.927419 42.859261, -70.927325 42.859321, -70.9272882 42.8593429, -70.9271624 42.8593865)",,,,
"[422206513, 1092910271]",2,Railroad Avenue,residential,9.1,False,False,81.98,"LINESTRING (-70.927998 42.85874, -70.927738 42.858652, -70.9275808 42.858587, -70.9273796 42.8585443, -70.9271084 42.8584072)",,,,
865203242,2,Elm Street,secondary,12.2,False,True,111.77400000000002,"LINESTRING (-70.927998 42.85874, -70.928154 42.858586, -70.9282738 42.8584529, -70.928325 42.858396, -70.9284634 42.8582331, -70.928472 42.858223, -70.928514 42.85818, -70.928586 42.858104, -70.928714 42.857993, -70.92881 42.857935)",,,,
9045679,2,Chestnut Street,residential,,False,False,144.9,"LINESTRING (-70.925462 42.8576315, -70.925303 42.857786, -70.9252292 42.8578676, -70.9251209 42.8579875, -70.924467 42.858711)",,,,
9045679,2,Chestnut Street,residential,,False,True,183.329,"LINESTRING (-70.925462 42.8576315, -70.9257532 42.8573327, -70.9258425 42.8572208, -70.9259345 42.8570819, -70.9260194 42.8569449, -70.92609 42.8568239, -70.9261181 42.8567758, -70.9262564 42.8566001, -70.9265115 42.8563496, -70.9265595 42.8563037, -70.9266595 42.8562519)",,,,
9045822,2,Oakland Street,residential,12.2,False,True,102.291,"LINESTRING (-70.925462 42.8576315, -70.9253691 42.8575742, -70.9250605 42.8573837, -70.9250463 42.8573744, -70.9245161 42.8570271)",,,,
9046397,2,Cedar Court,residential,12.2,False,False,78.005,"LINESTRING (-70.926104 42.86091, -70.926273 42.861259, -70.926432 42.861569)",,,,
9046369,2,Orchard Street,residential,11.6,False,False,12.794,"LINESTRING (-70.9359115 42.861583, -70.9359836 42.8616852)",,,,
9046369,2,Orchard Street,residential,11.6,False,True,66.022,"LINESTRING (-70.9359115 42.861583, -70.9358785 42.861543, -70.935841 42.861503, -70.935612 42.861309, -70.935393 42.861128)",,,,
9045743,2,Field Street,residential,10.4,False,True,86.009,"LINESTRING (-70.928429 42.853677, -70.929458 42.853506)",,,,
9046637,2,Aubin Street,residential,12.2,False,False,67.738,"LINESTRING (-70.928429 42.853677, -70.929023 42.854103)",,,,
"[9046705, 9045743]","['1', '2']","['Chase Street', 'Field Street']",residential,10.4,False,"[False, True]",245.70199999999994,"LINESTRING (-70.928429 42.853677, -70.927685 42.853787, -70.927291 42.853849, -70.927116 42.853878, -70.927064 42.853894, -70.927018 42.853957, -70.926999 42.854063, -70.927 42.854189, -70.92702 42.854268, -70.927087 42.85431, -70.927196 42.854342, -70.927387 42.854365, -70.927786 42.854328, -70.928073 42.854296)",,,,
9046698,2,Longs Court,residential,,False,True,119.477,"LINESTRING (-70.9322651 42.8569239, -70.9321364 42.8565361, -70.9321226 42.856514, -70.932092 42.856465, -70.932076 42.8564441, -70.9320562 42.8564183, -70.9319924 42.8563794, -70.9319538 42.8563644, -70.9318555 42.8563389, -70.9316429 42.8562874, -70.9313696 42.8562239)",,,,
847401214,2,Friend Street,tertiary,20.1,True,False,107.778,"LINESTRING (-70.9322651 42.8569239, -70.932666 42.8568129, -70.9327219 42.8567951, -70.9328115 42.8567465, -70.933008 42.8566855, -70.9330663 42.8566681, -70.9332581 42.8566081, -70.9334703 42.8565317)",,,,
9046369,2,Orchard Street,residential,11.6,False,False,18.768,"LINESTRING (-70.934788 42.860281, -70.934869 42.860439)",,,,
9046369,2,Orchard Street,residential,11.6,False,True,17.235,"LINESTRING (-70.934788 42.860281, -70.934717 42.860135)",,,,
9046586,2,Chester Street,residential,8.5,False,False,55.771,"LINESTRING (-70.934788 42.860281, -70.934673 42.860317, -70.934423 42.860411, -70.934179 42.860509)",,,,
9046601,1,Gales Court,residential,9.1,False,False,149.817,"LINESTRING (-70.929458 42.859866, -70.928842 42.859827, -70.928536 42.85978, -70.928361 42.859744, -70.928059 42.859666, -70.927813 42.859625, -70.927661 42.859613)",,,,
301654162,2,Market Street,secondary,12.2,False,False,44.16199999999999,"LINESTRING (-70.929458 42.859866, -70.9294515 42.8600171, -70.929446 42.8601538, -70.929443 42.860263)",MA 150,,,
301654162,2,Market Street,secondary,12.2,False,True,32.915,"LINESTRING (-70.929458 42.859866, -70.929463 42.859747, -70.929484 42.859604, -70.929488 42.859571)",MA 150,,,
9046322,,Youngs Court,residential,,False,True,63.144,"LINESTRING (-70.9271151 42.8599493, -70.9271504 42.8598595, -70.9271639 42.8597535, -70.9271738 42.8596076, -70.9271791 42.8594922, -70.9271624 42.8593865)",,,,
9045835,2,Friend Street,tertiary,20.1,False,True,18.949,"LINESTRING (-70.935509 42.855833, -70.935725 42.85577)",,,,
9045826,2,Pickard Street,residential,12.2,False,True,88.399,"LINESTRING (-70.935509 42.855833, -70.935248 42.855286, -70.935142 42.855085)",,,,
9045835,2,Friend Street,tertiary,20.1,False,False,20.788,"LINESTRING (-70.935509 42.855833, -70.9354122 42.8558624, -70.935272 42.855902)",,,,
1207743202,2,Pond Street,residential,12.2,True,False,19.215,"LINESTRING (-70.9334703 42.8565317, -70.9335871 42.8566818)",,,,
550196842,2,Friend Street,tertiary,20.1,False,False,12.442,"LINESTRING (-70.9334703 42.8565317, -70.9334951 42.8565195, -70.9335969 42.8564692)",,,,
9046586,2,Chester Street,residential,8.5,False,False,65.119,"LINESTRING (-70.933217 42.860906, -70.933122 42.86094, -70.93278 42.861038, -70.932478 42.861128)",,,,
9046586,2,Chester Street,residential,8.5,False,True,90.07199999999999,"LINESTRING (-70.933217 42.860906, -70.933305 42.860874, -70.933721 42.860717, -70.9337736 42.8606941, -70.934026 42.860584, -70.934179 42.860509)",,,,
9046667,2,Powow Street,residential,9.1,False,False,81.27499999999999,"LINESTRING (-70.933217 42.860906, -70.933394 42.861196, -70.933587 42.861515, -70.93363 42.861571)",,,,
9046667,2,Powow Street,residential,9.1,False,True,66.047,"LINESTRING (-70.933217 42.860906, -70.933109 42.860689, -70.932932 42.86035)",,,,
9046369,2,Orchard Street,residential,11.6,False,False,66.02199999999999,"LINESTRING (-70.935393 42.861128, -70.935612 42.861309, -70.935841 42.861503, -70.9358785 42.861543, -70.9359115 42.861583)",,,,
9046369,2,Orchard Street,residential,11.6,False,True,89.15100000000001,"LINESTRING (-70.935393 42.861128, -70.935308 42.861057, -70.935138 42.860923, -70.935061 42.860829, -70.934952 42.860599, -70.934869 42.860439)",,,,
9046586,2,Chester Street,residential,8.5,False,True,87.37799999999999,"LINESTRING (-70.931489 42.861431, -70.931591 42.861399, -70.931746 42.861356, -70.932283 42.861187, -70.932478 42.861128)",,,,
"[9046498, 9046647]",2,Prospect Street,residential,"['11.6', '9.1']",False,False,215.23600000000002,"LINESTRING (-70.931489 42.861431, -70.931457 42.861404, -70.93129 42.86126, -70.93081 42.86087, -70.930793 42.860859, -70.930788 42.860856, -70.930414 42.860617, -70.930059 42.86047, -70.929742 42.860329, -70.929607 42.860288, -70.929443 42.860263)",,,,
9046647,2,Prospect Street,residential,11.6,False,True,94.94900000000001,"LINESTRING (-70.931489 42.861431, -70.931717 42.861629, -70.932238 42.862085)",,,,
9045812,2,Mill Street,residential,11.0,False,False,183.322,"LINESTRING (-70.9294586 42.8560651, -70.9294625 42.856139, -70.9295062 42.8562905, -70.9297146 42.856609, -70.929861 42.856809, -70.9299389 42.8568969, -70.9300097 42.856942, -70.9301247 42.8569842, -70.9302989 42.8570347, -70.9305359 42.8571032, -70.9308488 42.8571967)",,,,
9045812,2,Mill Street,residential,11.0,False,True,34.358999999999995,"LINESTRING (-70.9294586 42.8560651, -70.929523 42.85597, -70.929591 42.8558923, -70.9296899 42.8558089)",,,,
9046289,,Mill Street Extension,residential,,False,True,86.595,"LINESTRING (-70.9294586 42.8560651, -70.929313 42.855983, -70.929186 42.8558665, -70.9290171 42.8556636, -70.92887 42.85543)",,,,
9045692,2,Sparhawk Street,secondary,15.2,False,True,203.047,"LINESTRING (-70.933136 42.854651, -70.93322 42.854606, -70.933342 42.8545519, -70.933573 42.8544777, -70.933999 42.8543566, -70.934396 42.8542384, -70.9346639 42.8541484, -70.934806 42.8541006, -70.9349439 42.8540478, -70.935053 42.853993, -70.935157 42.853925, -70.935301 42.853795)",MA 150,,,
9045706,2,Main Street,secondary,14.6,False,True,90.56700000000001,"LINESTRING (-70.933136 42.854651, -70.9328581 42.8542215, -70.932666 42.853913)",,,,
9045831,2,School Street,tertiary,15.2,False,False,104.38300000000001,"LINESTRING (-70.933136 42.854651, -70.933262 42.854808, -70.9333988 42.8549676, -70.933465 42.8550509, -70.93357 42.855164, -70.933773 42.855464)",,,,
9046398,2,Main Street,secondary,14.6,False,False,58.117000000000004,"LINESTRING (-70.933136 42.854651, -70.9331 42.85467, -70.932959 42.854775, -70.9327716 42.854903, -70.9326169 42.8550087)",MA 150,,,
9046583,2,Maplewood Avenue,residential,,False,False,85.416,"LINESTRING (-70.925818 42.862054, -70.925415 42.861864, -70.924937 42.861638)",,,,
9046666,2,Cedar Street,residential,9.1,False,True,76.24000000000001,"LINESTRING (-70.925818 42.862054, -70.925861 42.861966, -70.925973 42.861817, -70.926115 42.861708, -70.926269 42.861631, -70.926288 42.861622, -70.926432 42.861569)",,,,
9045778,2,Washington Street,residential,12.2,False,True,98.96000000000001,"LINESTRING (-70.9257007 42.8591015, -70.925853 42.858739, -70.925916 42.858627, -70.926006 42.858366, -70.926038 42.858248)",,,,
301654165,2,Elm Street,secondary,12.2,False,False,46.55,"LINESTRING (-70.9257007 42.8591015, -70.925542 42.859063, -70.925244 42.85899, -70.925161 42.858965)",,,,
301654165,2,Elm Street,secondary,12.2,False,True,78.426,"LINESTRING (-70.9257007 42.8591015, -70.925831 42.859135, -70.926088 42.859217, -70.926291 42.859287, -70.926421 42.859333, -70.926585 42.859378)",,,,
9046561,1,Richs Court,residential,9.1,False,True,87.064,"LINESTRING (-70.926585 42.859378, -70.926863 42.858622)",,,,
301654165,2,Elm Street,secondary,12.2,False,False,78.426,"LINESTRING (-70.926585 42.859378, -70.926421 42.859333, -70.926291 42.859287, -70.926088 42.859217, -70.925831 42.859135, -70.9257007 42.8591015)",,,,
301654165,2,Elm Street,secondary,12.2,False,True,47.929,"LINESTRING (-70.926585 42.859378, -70.926625 42.859389, -70.9267883 42.8594137, -70.92681 42.859417, -70.926962 42.859416, -70.9271624 42.8593865)",,,,
9046561,1,Richs Court,residential,9.1,False,False,87.064,"LINESTRING (-70.926863 42.858622, -70.926585 42.859378)",,,,
"[9045865, 9045701]",2,"['Center Street', 'Sanborn Terrace']",residential,"['10.4', '11.6']",False,"[False, True]",345.421,"LINESTRING (-70.931548 42.858405, -70.931551 42.858735, -70.931562 42.859123, -70.931613 42.859782, -70.931714 42.860493, -70.931736 42.860585, -70.931807 42.860606, -70.931968 42.860579, -70.932338 42.860494, -70.932734 42.860395, -70.932932 42.86035)",,,,
9046454,2,High Street,residential,11.0,False,False,54.318999999999996,"LINESTRING (-70.931548 42.858405, -70.931314 42.858398, -70.930884 42.858366)",,,,
9046454,2,High Street,residential,11.0,False,True,39.797,"LINESTRING (-70.931548 42.858405, -70.931713 42.85841, -70.9320357 42.8584218)",,,,
9046559,2,Valley Street,residential,,False,True,36.502,"LINESTRING (-70.930232 42.855446, -70.930568 42.855229)",,,,
9046290,,Dublin Street,residential,,False,False,232.61599999999999,"LINESTRING (-70.930232 42.855446, -70.929916 42.855218, -70.929539 42.85501, -70.929205 42.854852, -70.929058 42.854815, -70.928242 42.854624, -70.928114 42.854569, -70.92808 42.854519, -70.928081 42.854446, -70.928073 42.854296)",,,,
9046559,2,Valley Street,residential,,False,False,59.936,"LINESTRING (-70.930232 42.855446, -70.930201 42.855467, -70.9301033 42.8555249, -70.929953 42.855614, -70.929748 42.855762, -70.9296899 42.8558089)",,,,
9046672,2,Fruit Place,residential,9.1,False,False,170.857,"LINESTRING (-70.929488 42.859571, -70.929048 42.859509, -70.928557 42.859416, -70.928287 42.859358, -70.928178 42.859321, -70.928132 42.859258, -70.928139 42.859204, -70.928338 42.858814)",,,,
301654162,2,Market Street,secondary,12.2,False,False,32.915,"LINESTRING (-70.929488 42.859571, -70.929484 42.859604, -70.929463 42.859747, -70.929458 42.859866)",MA 150,,,
301654162,2,Market Street,secondary,12.2,False,True,52.616,"LINESTRING (-70.929488 42.859571, -70.929497 42.859506, -70.929525 42.85941, -70.929635 42.859111)",MA 150,,,
9046398,2,Main Street,secondary,14.6,False,True,58.117000000000004,"LINESTRING (-70.9326169 42.8550087, -70.9327716 42.854903, -70.932959 42.854775, -70.9331 42.85467, -70.933136 42.854651)",MA 150,,,
277139243,2,Main Street,secondary,14.6,True,False,138.451,"LINESTRING (-70.9326169 42.8550087, -70.9324736 42.8551173, -70.9323658 42.8551878, -70.9322879 42.8552388, -70.932023 42.855446, -70.93198 42.855478, -70.931864 42.855565, -70.931756 42.855644, -70.93167 42.855753, -70.931549 42.855928, -70.931535 42.855953)",MA 150,,,
"[9046337, 697453059, 9045743]",2,"['Heritage Vale Street', 'Naysons Court', 'Field Street']",residential,"['10.4', '11.0']",False,False,364.013,"LINESTRING (-70.9326169 42.8550087, -70.932464 42.854857, -70.932325 42.854708, -70.932126 42.85449, -70.931885 42.854229, -70.9318516 42.8542021, -70.931708 42.85401, -70.931579 42.853846, -70.931411 42.853614, -70.931314 42.853479, -70.931262 42.853427, -70.931196 42.853383, -70.931082 42.853325, -70.930954 42.853277, -70.930826 42.853258, -70.93063 42.853276, -70.929964 42.853407, -70.929467 42.853505, -70.929458 42.853506)",,,,
9045812,2,Mill Street,residential,11.0,False,False,34.359,"LINESTRING (-70.9296899 42.8558089, -70.929591 42.8558923, -70.929523 42.85597, -70.9294586 42.8560651)",,,,
9046559,2,Valley Street,residential,,False,True,59.936,"LINESTRING (-70.9296899 42.8558089, -70.929748 42.855762, -70.929953 42.855614, -70.9301033 42.8555249, -70.930201 42.855467, -70.930232 42.855446)",,,,
9045719,2,Pond Street,residential,12.2,False,True,24.821,"LINESTRING (-70.9332636 42.8582668, -70.9333246 42.8580481)",,,,
9045719,2,Pond Street,residential,12.2,False,False,52.516999999999996,"LINESTRING (-70.9332636 42.8582668, -70.9331673 42.8585856, -70.9331267 42.8587283)",,,,
9046661,2,Thompson Street,residential,10.4,False,True,59.017,"LINESTRING (-70.9332636 42.8582668, -70.9337307 42.8583552, -70.9337936 42.8583641, -70.9338547 42.8583697, -70.9339337 42.8583735, -70.9339704 42.8583714)",,,,
9045778,2,Washington Street,residential,12.2,False,False,98.96000000000001,"LINESTRING (-70.926038 42.858248, -70.926006 42.858366, -70.925916 42.858627, -70.925853 42.858739, -70.9257007 42.8591015)",,,,
9046454,2,High Street,residential,11.0,False,False,29.108,"LINESTRING (-70.932377 42.858496, -70.932347 42.858488, -70.93207 42.858423, -70.9320357 42.8584218)",,,,
9046454,2,High Street,residential,11.0,False,True,66.424,"LINESTRING (-70.932377 42.858496, -70.932787 42.858607, -70.9331267 42.8587283)",,,,
9046667,2,Powow Street,residential,9.1,False,False,215.31,"LINESTRING (-70.932377 42.858496, -70.932333 42.858555, -70.932296 42.858626, -70.93231 42.858793, -70.932397 42.859129, -70.932596 42.859675, -70.93282 42.86011, -70.932932 42.86035)",,,,
9046500,1,Lakeview Avenue,residential,4.9,False,False,74.044,"LINESTRING (-70.9357694 42.8603518, -70.9354876 42.8603809, -70.9350063 42.8604308, -70.934869 42.860439)",,,,
9046570,2,Rowells Court,residential,,False,False,66.969,"LINESTRING (-70.929828 42.858592, -70.9296072 42.8585417, -70.9293919 42.8584783, -70.9290594 42.8583803)",,,,
301654162,2,Market Street,secondary,12.2,False,False,59.816,"LINESTRING (-70.929828 42.858592, -70.9297327 42.8588474, -70.929643 42.859088, -70.929635 42.859111)",MA 150,,,
301654162,2,Market Street,secondary,12.2,False,True,67.291,"LINESTRING (-70.929828 42.858592, -70.9298729 42.8584731, -70.9300009 42.8581341, -70.93001 42.85811, -70.9300484 42.8580088)",MA 150,,,
9046290,,Dublin Street,residential,,False,True,232.61599999999999,"LINESTRING (-70.928073 42.854296, -70.928081 42.854446, -70.92808 42.854519, -70.928114 42.854569, -70.928242 42.854624, -70.929058 42.854815, -70.929205 42.854852, -70.929539 42.85501, -70.929916 42.855218, -70.930232 42.855446)",,,,
"[9046705, 9045743]","['1', '2']","['Field Street', 'Chase Street']",residential,10.4,False,"[False, True]",245.702,"LINESTRING (-70.928073 42.854296, -70.927786 42.854328, -70.927387 42.854365, -70.927196 42.854342, -70.927087 42.85431, -70.92702 42.854268, -70.927 42.854189, -70.926999 42.854063, -70.927018 42.853957, -70.927064 42.853894, -70.927116 42.853878, -70.927291 42.853849, -70.927685 42.853787, -70.928429 42.853677)",,,,
9046705,1,Chase Street,residential,10.4,False,True,81.876,"LINESTRING (-70.928073 42.854296, -70.928229 42.854279, -70.928635 42.85423, -70.928798 42.85421, -70.928921 42.854165, -70.929023 42.854103)",,,,
9046322,,Youngs Court,residential,,False,False,63.144000000000005,"LINESTRING (-70.9271624 42.8593865, -70.9271791 42.8594922, -70.9271738 42.8596076, -70.9271639 42.8597535, -70.9271504 42.8598595, -70.9271151 42.8599493)",,,,
301654165,2,Elm Street,secondary,12.2,False,False,47.929,"LINESTRING (-70.9271624 42.8593865, -70.926962 42.859416, -70.92681 42.859417, -70.9267883 42.8594137, -70.926625 42.859389, -70.926585 42.859378)",,,,
301654165,2,Elm Street,secondary,12.2,False,True,100.19800000000001,"LINESTRING (-70.9271624 42.8593865, -70.9272882 42.8593429, -70.927325 42.859321, -70.927419 42.859261, -70.927586 42.859127, -70.927765 42.858978, -70.92796 42.858778, -70.927998 42.85874)",,,,
9046478,2,Spring Street,residential,9.1,False,False,148.694,"LINESTRING (-70.925161 42.858965, -70.924837 42.859348, -70.924328 42.859906, -70.924085 42.859785)",,,,
301654165,2,Elm Street,secondary,12.2,False,False,63.278999999999996,"LINESTRING (-70.925161 42.858965, -70.925042 42.858929, -70.924837 42.858849, -70.924592 42.858763, -70.924467 42.858711)",,,,
301654165,2,Elm Street,secondary,12.2,False,True,46.55,"LINESTRING (-70.925161 42.858965, -70.925244 42.85899, -70.925542 42.859063, -70.9257007 42.8591015)",,,,
9045822,2,Oakland Street,residential,12.2,False,False,102.291,"LINESTRING (-70.9245161 42.8570271, -70.9250463 42.8573744, -70.9250605 42.8573837, -70.9253691 42.8575742, -70.925462 42.8576315)",,,,
9046289,,Mill Street Extension,residential,,False,False,86.595,"LINESTRING (-70.92887 42.85543, -70.9290171 42.8556636, -70.929186 42.8558665, -70.929313 42.855983, -70.9294586 42.8560651)",,,,
277139249,,School Street,tertiary,15.2,True,False,26.087,"LINESTRING (-70.9341245 42.856037, -70.934056 42.8559816, -70.9340156 42.8559391, -70.9339406 42.8558461)",,,,
848818056,1,Friend Street,tertiary,20.1,True,False,17.124000000000002,"LINESTRING (-70.9341245 42.856037, -70.9340736 42.8560325, -70.9340174 42.8560447, -70.9339787 42.8560647, -70.9339506 42.8560975)",,,roundabout,
848818055,1,Friend Street,tertiary,20.1,True,False,6.219,"LINESTRING (-70.9339506 42.8560975, -70.9339401 42.8561529)",,,roundabout,
848818054,1,Friend Street,tertiary,20.1,True,False,11.076,"LINESTRING (-70.93423 42.8560988, -70.9341966 42.856073, -70.9341544 42.8560499, -70.9341245 42.856037)",,,roundabout,
277139224,1,Friend Street,tertiary,20.1,True,False,16.896,"LINESTRING (-70.9339401 42.8561529, -70.9339453 42.8561941, -70.9339664 42.8562237, -70.9339963 42.8562443, -70.9340531 42.8562663)",,,roundabout,
277139231,,Friend Street,tertiary,20.1,True,False,25.619,"LINESTRING (-70.9339401 42.8561529, -70.9339086 42.8562299, -70.9337905 42.8563524)",,,,
277139229,,Friend Street,tertiary,20.1,True,False,20.294,"LINESTRING (-70.9341966 42.8562276, -70.9343758 42.8561748, -70.934418 42.856148)",,,,
"[848818057, 848818054]",1,Friend Street,tertiary,20.1,True,False,15.599,"LINESTRING (-70.9341966 42.8562276, -70.93423 42.856198, -70.934244 42.8561671, -70.9342422 42.8561387, -70.93423 42.8560988)",,,roundabout,
848818057,1,Friend Street,tertiary,20.1,True,False,3.815,"LINESTRING (-70.9340531 42.8562663, -70.9340999 42.8562662)",,,roundabout,
9046568,2,Allens Court,residential,12.2,False,False,155.06600000000003,"LINESTRING (-70.9340999 42.8562662, -70.9341245 42.8563963, -70.9341501 42.8564654, -70.934309 42.856726, -70.934341 42.856807, -70.934327 42.856921, -70.934287 42.857058, -70.934229 42.857105, -70.934119 42.85712, -70.93399 42.857119, -70.933752 42.857099, -70.9335459 42.8570857)",,,,
848818057,1,Friend Street,tertiary,20.1,True,False,8.992999999999999,"LINESTRING (-70.9340999 42.8562662, -70.9341491 42.8562495, -70.9341966 42.8562276)",,,roundabout,
550196842,2,Friend Street,tertiary,20.1,False,True,20.438,"LINESTRING (-70.9337905 42.8563524, -70.9335969 42.8564692)",,,,
277202897,,Friend Street,tertiary,20.1,True,False,23.462,"LINESTRING (-70.9337905 42.8563524, -70.9339193 42.8563062, -70.9340531 42.8562663)",,,,
847401214,2,Friend Street,tertiary,20.1,True,False,107.807,"LINESTRING (-70.9310095 42.8572277, -70.9314167 42.8571349, -70.9318329 42.8570399, -70.9320215 42.8569887, -70.9322651 42.8569239)",,,,
9045719,2,Pond Street,residential,12.2,False,False,10.749,"LINESTRING (-70.9333586 42.8579547, -70.9333246 42.8580481)",,,,
9045719,2,Pond Street,residential,12.2,False,True,15.893,"LINESTRING (-70.9333586 42.8579547, -70.9333965 42.8578145)",,,,
300166149,,,unclassified,,False,False,47.068000000000005,"LINESTRING (-70.9333586 42.8579547, -70.933192 42.8579168, -70.9330746 42.8579113, -70.9329532 42.8579109, -70.9328701 42.8578853, -70.9328002 42.8578679)",,,,permissive
