osmid,lanes,name,highway,width,oneway,reversed,length,geometry,maxspeed,ref,bridge,junction
741681694,2,Arlington Street,residential,12.2,False,False,82.327,"LINESTRING (-71.809173 42.5886884, -71.8082173 42.588458)",,,,
9135339,2,Foster Street,residential,10.7,False,False,43.781,"LINESTRING (-71.8080247 42.5829132, -71.8077743 42.5832611)",,,,
"[9135339, 9136764]","['1', '2']","['Foster Street', 'Bruce Street']",residential,10.7,False,"[False, True]",151.62,"LINESTRING (-71.8080247 42.5829132, -71.8081886 42.5826545, -71.8081975 42.5826308, -71.8082006 42.5826084, -71.808196 42.582586, -71.808189 42.582565, -71.808173 42.582545, -71.8081533 42.5825313, -71.807456 42.5822446, -71.8072077 42.5821574, -71.8070155 42.5820994)",,,,
9136190,2,Leighton Street,residential,12.2,False,True,193.69799999999998,"LINESTRING (-71.8080247 42.5829132, -71.8089342 42.5832596, -71.8101199 42.5837222)",,,,
9135132,2,Crescent Heights,residential,7.6,False,False,96.966,"LINESTRING (-71.810139 42.589367, -71.808995 42.589141)",,,,
262279525,2,Mechanic Street,primary,12.2,False,True,17.999,"LINESTRING (-71.8053286 42.5871072, -71.805286 42.587266)",,MA 31,,
428423134,2,Mechanic Street,primary,12.2,True,False,28.185000000000002,"LINESTRING (-71.8053286 42.5871072, -71.8054024 42.5870299, -71.8054441 42.5869847, -71.8054708 42.5869675, -71.8055516 42.5869167)",,MA 31,,
9135115,2,Park Street,residential,7.6,False,False,102.705,"LINESTRING (-71.8074477 42.5869515, -71.8073885 42.587078, -71.8073098 42.5872666, -71.8072852 42.587332, -71.8073825 42.5875019, -71.8073484 42.5876273, -71.8072461 42.5878259)",,,,
9136721,2,Main Street,primary,15.2,False,False,94.426,"LINESTRING (-71.8074477 42.5869515, -71.806847 42.58681, -71.806587 42.586752, -71.8063426 42.5867098)",20 mph,MA 31,,
9136721,2,Main Street,primary,15.2,False,True,53.008,"LINESTRING (-71.8074477 42.5869515, -71.807534 42.586972, -71.8080211 42.5870828, -71.808066 42.587093)",20 mph,MA 31,,
1034026352,1,Main Street,secondary,15.2,True,False,9.923,"LINESTRING (-71.8087277 42.5872722, -71.8087032 42.5872333, -71.808686 42.5871887)",20 mph,,,
1158221593,2,Chestnut Street,residential,7.6,True,False,62.483000000000004,"LINESTRING (-71.8087277 42.5872722, -71.8086986 42.5873442, -71.8085012 42.5878088)",,,,
9136183,2,Grove Street,residential,10.7,True,False,79.901,"LINESTRING (-71.802282 42.584494, -71.802495 42.584167, -71.802502 42.584156, -71.802692 42.583842)",,,,
9135084,2,Marshall Street,residential,12.2,False,True,72.814,"LINESTRING (-71.8012512 42.5885353, -71.801159 42.587884)",,,,
9136784,2,Simonds Street,residential,12.2,False,True,40.476,"LINESTRING (-71.8012512 42.5885353, -71.801745 42.588517)",,,,
9136784,2,Simonds Street,residential,12.2,False,False,50.314,"LINESTRING (-71.8012512 42.5885353, -71.800911 42.588555, -71.800638 42.588565)",,,,
9135134,2,Pleasant Street,residential,12.2,False,False,9.516,"LINESTRING (-71.802096 42.5872346, -71.8019883 42.5872024)",,,,
432009671,2,High Street,secondary,12.2,False,True,30.464,"LINESTRING (-71.802096 42.5872346, -71.8021575 42.5869644)",,,,
531478480,2,High Street,secondary,12.2,False,False,139.30999999999997,"LINESTRING (-71.802096 42.5872346, -71.8020812 42.5873901, -71.8020761 42.5875783, -71.8020815 42.5877609, -71.8020967 42.5879092, -71.8021166 42.5880337, -71.8022147 42.5884799)",,,,
9136349,2,Saari Parkway,residential,9.1,False,True,51.684,"LINESTRING (-71.803639 42.58956, -71.803879 42.589553, -71.80427 42.589545)",,,,
"[531478478, 9136767]",2,Elm Street,residential,12.2,False,True,373.212,"LINESTRING (-71.803639 42.58956, -71.803609 42.589426, -71.80353 42.58904, -71.8034611 42.5887418, -71.8034265 42.5885362, -71.8034224 42.5882614, -71.8034285 42.5874579, -71.8034324 42.5871345, -71.8034316 42.5869385, -71.803432 42.586789, -71.8034258 42.5867226, -71.8034052 42.5866484, -71.8032795 42.5863456, -71.80327 42.5863227, -71.8032341 42.5862362)",,,,
9136628,2,Spring Street,residential,10.7,False,False,55.188,"LINESTRING (-71.7990194 42.5853742, -71.7988135 42.5858468)",,,,
432009673,2,Prichard Street,residential,12.2,False,False,41.715,"LINESTRING (-71.7990194 42.5853742, -71.7995044 42.5854892)",,,,
432009673,2,Prichard Street,residential,12.2,False,True,23.773,"LINESTRING (-71.7990194 42.5853742, -71.7989113 42.5853437, -71.7988851 42.5853239, -71.798883 42.585223)",,,,
9135339,2,Foster Street,residential,10.7,False,True,43.781,"LINESTRING (-71.8077743 42.5832611, -71.8080247 42.5829132)",,,,
91998170,2,Kimball Street,secondary,15.2,False,False,17.252,"LINESTRING (-71.8077743 42.5832611, -71.8077018 42.5832373, -71.8075818 42.583198)",,MA 2A;MA 12,,
91998170,2,Kimball Street,secondary,15.2,False,True,194.805,"LINESTRING (-71.8077743 42.5832611, -71.8078491 42.5832891, -71.8079134 42.5833131, -71.8083677 42.583483, -71.8085311 42.5835441, -71.8098888 42.5840644)",,MA 2A;MA 12,,
432009673,2,Prichard Street,residential,12.2,False,False,54.94,"LINESTRING (-71.7995044 42.5854892, -71.8001419 42.5856435)",,,,
432009673,2,Prichard Street,residential,12.2,False,True,41.715,"LINESTRING (-71.7995044 42.5854892, -71.7990194 42.5853742)",,,,
9135153,2,Chestnut Street,residential,7.6,False,True,75.837,"LINESTRING (-71.8082173 42.588458, -71.8085012 42.5878088)",,,,
9136206,2,Chestnut Street,residential,8.5,False,False,69.025,"LINESTRING (-71.8082173 42.588458, -71.807968 42.589051)",,,,
741681694,2,Arlington Street,residential,12.2,False,False,54.183,"LINESTRING (-71.8082173 42.588458, -71.8075913 42.5882998)",,,,
741681694,2,Arlington Street,residential,12.2,False,True,82.327,"LINESTRING (-71.8082173 42.588458, -71.809173 42.5886884)",,,,
9136349,2,Saari Parkway,residential,9.1,False,False,51.684,"LINESTRING (-71.80427 42.589545, -71.803879 42.589553, -71.803639 42.58956)",,,,
531478479,2,Pleasant Street,residential,12.2,False,True,56.594,"LINESTRING (-71.8013477 42.5870111, -71.8019883 42.5872024)",,,,
9135357,2,Davis Street,residential,9.1,False,False,94.596,"LINESTRING (-71.8013477 42.5870111, -71.8013084 42.5870678, -71.801155 42.587357, -71.8008893 42.5877916)",,,,
531448817,2,Pleasant Street,residential,12.2,False,False,239.07699999999994,"LINESTRING (-71.8013477 42.5870111, -71.800747 42.5868256, -71.7998084 42.5865283, -71.7994957 42.5864343, -71.7994414 42.586418, -71.7986352 42.5862181)",,,,
9134925,2,Academy Street,secondary,12.2,False,False,56.392,"LINESTRING (-71.8032341 42.5862362, -71.8031206 42.5862747, -71.8025893 42.5864137)",,,,
9134925,2,Academy Street,secondary,12.2,False,True,32.385,"LINESTRING (-71.8032341 42.5862362, -71.8034456 42.5861633, -71.8035917 42.5861117)",,,,
"[531478478, 9136767]",2,Elm Street,residential,12.2,False,False,373.21199999999993,"LINESTRING (-71.8032341 42.5862362, -71.80327 42.5863227, -71.8032795 42.5863456, -71.8034052 42.5866484, -71.8034258 42.5867226, -71.803432 42.586789, -71.8034316 42.5869385, -71.8034324 42.5871345, -71.8034285 42.5874579, -71.8034224 42.5882614, -71.8034265 42.5885362, -71.8034611 42.5887418, -71.80353 42.58904, -71.803609 42.589426, -71.803639 42.58956)",,,,
9136195,2,Adams Street,residential,12.2,True,False,57.954,"LINESTRING (-71.8004435 42.5850275, -71.7997749 42.5848563)",,,,
9136308,2,Hartwell Street,residential,12.2,True,False,106.337,"LINESTRING (-71.8004435 42.5850275, -71.800813 42.5841107)",,,,
432042013,2,Central Street,residential,6.1,True,False,39.035,"LINESTRING (-71.8032521 42.5851706, -71.803143 42.585219, -71.8028475 42.5853563)",,,,
9135118,2,Oliver Street,residential,12.2,True,False,61.435,"LINESTRING (-71.798883 42.585223, -71.7990002 42.5850375, -71.7991449 42.5847063)",,,,
432009673,2,Prichard Street,residential,12.2,False,False,23.773,"LINESTRING (-71.798883 42.585223, -71.7988851 42.5853239, -71.7989113 42.5853437, -71.7990194 42.5853742)",,,,
840412238,2,Oliver Street,residential,12.2,True,False,104.74499999999999,"LINESTRING (-71.7991449 42.5847063, -71.7994475 42.5840198, -71.7995337 42.5838089)",,,,
9136853,2,Prince Street,residential,10.7,False,False,80.056,"LINESTRING (-71.8072917 42.5894501, -71.806315 42.589486)",,,,
852732878,2,School Street,residential,9.1,False,False,3.091,"LINESTRING (-71.8072917 42.5894501, -71.8072916 42.5894779)",,,,
852732878,2,School Street,residential,9.1,False,True,131.499,"LINESTRING (-71.8072917 42.5894501, -71.807296 42.589151, -71.8072946 42.5890253, -71.8073315 42.5889215, -71.8073796 42.5888067, -71.8074799 42.5885742, -71.8075913 42.5882998)",,,,
432009673,2,Prichard Street,residential,12.2,False,False,48.54,"LINESTRING (-71.8007779 42.5857932, -71.8008412 42.5858115, -71.8013297 42.5859529)",,,,
432009673,2,Prichard Street,residential,12.2,False,True,54.664,"LINESTRING (-71.8007779 42.5857932, -71.8007141 42.5857782, -71.8006006 42.5857515, -71.8003299 42.5856878, -71.8001419 42.5856435)",,,,
9136308,2,Hartwell Street,residential,12.2,True,False,72.811,"LINESTRING (-71.8001419 42.5856435, -71.8004435 42.5850275)",,,,
432009673,2,Prichard Street,residential,12.2,False,True,54.94,"LINESTRING (-71.8001419 42.5856435, -71.7995044 42.5854892)",,,,
432009673,2,Prichard Street,residential,12.2,False,False,54.664,"LINESTRING (-71.8001419 42.5856435, -71.8003299 42.5856878, -71.8006006 42.5857515, -71.8007141 42.5857782, -71.8007779 42.5857932)",,,,
"[9135001, 432042013]",2,Central Street,residential,6.1,True,False,83.921,"LINESTRING (-71.8041368 42.5847896, -71.8040456 42.5848305, -71.803973 42.584863, -71.803778 42.584948, -71.8036514 42.584999, -71.803609 42.585016, -71.8032521 42.5851706)",,,,
9136319,2,Main Street,primary,36.6,True,False,23.829,"LINESTRING (-71.8041368 42.5847896, -71.8042191 42.5849295, -71.804252 42.5849864)",20 mph,,,
432011537,2,Elm Street,residential,12.2,True,False,103.301,"LINESTRING (-71.8028475 42.5853563, -71.8029519 42.5854895, -71.8030065 42.5856148, -71.8030725 42.5857951, -71.8032105 42.586166, -71.8032191 42.5861892, -71.8032341 42.5862362)",,,,
432042013,2,Central Street,residential,6.1,True,False,130.109,"LINESTRING (-71.8028475 42.5853563, -71.8023208 42.5855877, -71.8024626 42.585951, -71.8024782 42.5860116, -71.8024799 42.5860577, -71.802472 42.5861024, -71.8024517 42.5861464, -71.8023732 42.5862752)",,,,
9136771,2,School Street,residential,9.1,True,False,139.704,"LINESTRING (-71.8075913 42.5882998, -71.808066 42.587093)",,,,
741681694,2,Arlington Street,residential,12.2,False,True,54.183,"LINESTRING (-71.8075913 42.5882998, -71.8082173 42.588458)",,,,
852732879,2,Arlington Street,residential,12.2,False,False,125.065,"LINESTRING (-71.8075913 42.5882998, -71.8061156 42.5880089)",,,,
852732878,2,School Street,residential,9.1,False,False,131.499,"LINESTRING (-71.8075913 42.5882998, -71.8074799 42.5885742, -71.8073796 42.5888067, -71.8073315 42.5889215, -71.8072946 42.5890253, -71.807296 42.589151, -71.8072917 42.5894501)",,,,
531448818,2,Prichard Street,residential,12.2,False,False,92.643,"LINESTRING (-71.8023732 42.5862752, -71.8013297 42.5859529)",,,,
"[531448818, 432009667]",2,Prichard Street,residential,12.2,False,True,23.694000000000003,"LINESTRING (-71.8023732 42.5862752, -71.8024512 42.5863068, -71.8025893 42.5864137)",,,,
9135084,2,Marshall Street,residential,12.2,False,False,72.814,"LINESTRING (-71.801159 42.587884, -71.8012512 42.5885353)",,,,
9136942,2,Mount Globe Street,residential,9.1,False,False,24.353,"LINESTRING (-71.801159 42.587884, -71.8008893 42.5877916)",,,,
9136942,2,Mount Globe Street,residential,9.1,False,True,90.92,"LINESTRING (-71.801159 42.587884, -71.801541 42.588067, -71.80161 42.588124, -71.801664 42.588247, -71.801745 42.588517)",,,,
432042010,2,Boulder Drive,primary,15.2,False,True,155.126,"LINESTRING (-71.799908 42.582353, -71.800031 42.5823751, -71.8002979 42.5824231, -71.8011201 42.582571, -71.8017475 42.5826873)",25 mph,,,
852732878,2,School Street,residential,9.1,False,True,3.091,"LINESTRING (-71.8072916 42.5894779, -71.8072917 42.5894501)",,,,
9135184,2,Main Street,primary,19.8,False,False,113.741,"LINESTRING (-71.803006 42.58394, -71.8032139 42.5840429, -71.803348 42.5841103, -71.8034918 42.5841952, -71.8036272 42.5842689, -71.803675 42.5843091, -71.8037503 42.5843618, -71.8038819 42.5844772, -71.8039487 42.5845297, -71.8040344 42.5846157)",20 mph,,,
9135184,2,Main Street,primary,19.8,False,True,27.928,"LINESTRING (-71.803006 42.58394, -71.802783 42.583868, -71.802692 42.583842)",20 mph,,,
"[9135445, 9136942]",2,Mount Globe Street,residential,9.1,False,True,215.29700000000003,"LINESTRING (-71.7985575 42.5868964, -71.799224 42.587145, -71.7999915 42.5874433, -71.8008893 42.5877916)",,,,
1058477433,2,Spring Street,residential,10.7,False,True,81.82199999999999,"LINESTRING (-71.7985575 42.5868964, -71.7985058 42.5868714, -71.7984736 42.5868478, -71.7984549 42.5868244, -71.7984441 42.5867972, -71.798437 42.5867774, -71.7984323 42.5867602, -71.798434 42.5867364, -71.7984452 42.5866979, -71.7984686 42.5866298, -71.7986158 42.586287, -71.7986352 42.5862181)",,,,
9135184,2,Main Street,primary,19.8,False,False,27.928,"LINESTRING (-71.802692 42.583842, -71.802783 42.583868, -71.803006 42.58394)",20 mph,,,
9135184,2,Main Street,primary,19.8,False,True,82.198,"LINESTRING (-71.802692 42.583842, -71.8026308 42.5838277, -71.8022876 42.5837426, -71.8022002 42.5837235, -71.80194 42.583668, -71.801735 42.5836189)",20 mph,,,
9135628,1,Elm Street,residential,12.2,True,False,55.908,"LINESTRING (-71.7995337 42.5838089, -71.8001834 42.5839637)",20 mph,,,
840412238,2,Oliver Street,residential,12.2,True,False,75.373,"LINESTRING (-71.7995337 42.5838089, -71.7997955 42.5832364, -71.7998275 42.5831665)",,,,
9135132,2,Crescent Heights,residential,7.6,False,True,96.966,"LINESTRING (-71.808995 42.589141, -71.810139 42.589367)",,,,
9135520,2,Bond Street,residential,12.2,False,True,52.394,"LINESTRING (-71.808995 42.589141, -71.809173 42.5886884)",,,,
9136266,2,Rollstone Street,secondary,12.2,False,False,102.702,"LINESTRING (-71.8070155 42.5820994, -71.8070624 42.5821765, -71.8070776 42.5822218, -71.8070884 42.5822822, -71.8070936 42.582397, -71.8070943 42.5824509, -71.8070835 42.5826012, -71.807054 42.5830129)",,,,
"[9135339, 9136764]","['1', '2']","['Foster Street', 'Bruce Street']",residential,10.7,False,"[False, True]",151.62,"LINESTRING (-71.8070155 42.5820994, -71.8072077 42.5821574, -71.807456 42.5822446, -71.8081533 42.5825313, -71.808173 42.582545, -71.808189 42.582565, -71.808196 42.582586, -71.8082006 42.5826084, -71.8081975 42.5826308, -71.8081886 42.5826545, -71.8080247 42.5829132)",,,,
9135012,2,Newton Place,unclassified,7.9,False,False,98.816,"LINESTRING (-71.8017475 42.5826873, -71.8017196 42.5827752, -71.8017031 42.5828272, -71.8016257 42.5830381, -71.8015561 42.583228, -71.8014741 42.5834543, -71.8014406 42.5835467)",,,,
432042010,2,Boulder Drive,primary,15.2,False,False,155.12599999999998,"LINESTRING (-71.8017475 42.5826873, -71.8011201 42.582571, -71.8002979 42.5824231, -71.800031 42.5823751, -71.799908 42.582353)",25 mph,,,
432042010,2,Boulder Drive,primary,15.2,False,True,153.51600000000002,"LINESTRING (-71.8017475 42.5826873, -71.8019385 42.5827201, -71.8022271 42.58277, -71.8023102 42.5827859, -71.802644 42.582851, -71.802973 42.582932, -71.803286 42.583022, -71.803532 42.583101)",25 mph,,,
9135425,1,Murkland Street,residential,9.1,False,False,63.743,"LINESTRING (-71.799206 42.58859, -71.799229 42.589163)",,,,
9136784,2,Simonds Street,residential,12.2,False,True,81.385,"LINESTRING (-71.799206 42.58859, -71.799678 42.588582, -71.8002 42.588582)",,,,
9135719,,Dillow Passway,residential,,False,False,42.495,"LINESTRING (-71.8101199 42.5837222, -71.8098888 42.5840644)",,,,
9136190,2,Leighton Street,residential,12.2,False,False,193.69799999999998,"LINESTRING (-71.8101199 42.5837222, -71.8089342 42.5832596, -71.8080247 42.5829132)",,,,
9136628,2,Spring Street,residential,10.7,False,True,55.188,"LINESTRING (-71.7988135 42.5858468, -71.7990194 42.5853742)",,,,
9136628,2,Spring Street,residential,10.7,False,False,43.980000000000004,"LINESTRING (-71.7988135 42.5858468, -71.7986862 42.5861545, -71.7986352 42.5862181)",,,,
9136721,2,Main Street,primary,15.2,False,False,18.507,"LINESTRING (-71.8082759 42.5871548, -71.808066 42.587093)",20 mph,MA 31,,
1034026350,1,Main Street,primary,15.2,True,False,24.214,"LINESTRING (-71.8082759 42.5871548, -71.8083313 42.5871934, -71.8084268 42.5872146, -71.8085461 42.5872223)",20 mph,MA 31,,
9135425,1,Murkland Street,residential,9.1,False,True,63.743,"LINESTRING (-71.799229 42.589163, -71.799206 42.58859)",,,,
9135153,2,Chestnut Street,residential,7.6,False,False,75.837,"LINESTRING (-71.8085012 42.5878088, -71.8082173 42.588458)",,,,
9136567,2,Goddard Street,residential,12.2,False,True,78.34,"LINESTRING (-71.8085012 42.5878088, -71.808824 42.58789, -71.8091015 42.5879707, -71.8093963 42.5880574)",,,,
91998170,2,Kimball Street,secondary,15.2,False,True,40.272,"LINESTRING (-71.8066177 42.5828457, -71.806841 42.582933, -71.807054 42.5830129)",,MA 2A;MA 12,,
9134959,2,Highland Court,residential,9.1,False,True,88.51,"LINESTRING (-71.799804 42.58768, -71.800754 42.58806)",,,,
"[9134953, 432041999]",2,Caldwell Place,residential,9.1,False,True,86.179,"LINESTRING (-71.8063697 42.5874699, -71.8062436 42.5873157, -71.8059175 42.5868706, -71.8058599 42.586792)",,,,
9136195,2,Adams Street,residential,12.2,True,False,54.208,"LINESTRING (-71.7997749 42.5848563, -71.7991449 42.5847063)",,,,
9136891,2,Fox Street,residential,12.2,True,False,73.778,"LINESTRING (-71.7997749 42.5848563, -71.7995044 42.5854892)",,,,
"[251109680, 302208204, 9136592, 9136239]",2,Rollstone Street,secondary,"['12.2', '11.0']",False,False,335.51300000000003,"LINESTRING (-71.8075818 42.583198, -71.8074767 42.5833675, -71.8074332 42.5834278, -71.8073144 42.5835923, -71.8069669 42.584013, -71.8067892 42.5841721, -71.8066975 42.5842448, -71.8064831 42.5844149, -71.8062813 42.584575, -71.8061642 42.5846559, -71.8060386 42.584722, -71.805857 42.58479, -71.8057482 42.5848452, -71.8057114 42.5848724, -71.8056439 42.5849222, -71.8055316 42.5850088, -71.8054154 42.5850985, -71.8053328 42.5851549, -71.8049678 42.5853815, -71.8049057 42.5854237)",,,yes,
91998170,2,Kimball Street,secondary,15.2,False,False,47.871,"LINESTRING (-71.8075818 42.583198, -71.807363 42.5831254, -71.807054 42.5830129)",,MA 2A;MA 12,,
91998170,2,Kimball Street,secondary,15.2,False,True,17.252,"LINESTRING (-71.8075818 42.583198, -71.8077018 42.5832373, -71.8077743 42.5832611)",,MA 2A;MA 12,,
9135719,,Dillow Passway,residential,,False,True,42.495,"LINESTRING (-71.8098888 42.5840644, -71.8101199 42.5837222)",,,,
91998170,2,Kimball Street,secondary,15.2,False,False,194.805,"LINESTRING (-71.8098888 42.5840644, -71.8085311 42.5835441, -71.8083677 42.583483, -71.8079134 42.5833131, -71.8078491 42.5832891, -71.8077743 42.5832611)",,MA 2A;MA 12,,
9135325,2,Wood Place,residential,10.4,True,False,102.78299999999999,"LINESTRING (-71.803532 42.583101, -71.803391 42.5833244, -71.803235 42.583584, -71.803048 42.5838858, -71.803006 42.58394)",,,,
432042010,2,Boulder Drive,primary,15.2,False,False,153.516,"LINESTRING (-71.803532 42.583101, -71.803286 42.583022, -71.802973 42.582932, -71.802644 42.582851, -71.8023102 42.5827859, -71.8022271 42.58277, -71.8019385 42.5827201, -71.8017475 42.5826873)",25 mph,,,
432042010,2,Boulder Drive,primary,15.2,False,True,197.82500000000002,"LINESTRING (-71.803532 42.583101, -71.803667 42.583143, -71.8037189 42.5831628, -71.803827 42.583204, -71.8039071 42.5832398, -71.80395 42.583259, -71.8040359 42.5833074, -71.8041106 42.5833586, -71.804186 42.583427, -71.804267 42.58351, -71.804286 42.583532, -71.804337 42.583602, -71.804383 42.583694, -71.804406 42.583754, -71.804418 42.583808, -71.804429 42.583873, -71.804431 42.584052, -71.8044207 42.5841053, -71.8044104 42.5842246, -71.8044055 42.5842953, -71.8043971 42.5845734)",25 mph,,,
9134959,2,Highland Court,residential,9.1,False,False,88.51,"LINESTRING (-71.800754 42.58806, -71.799804 42.58768)",,,,
9135357,2,Davis Street,residential,9.1,False,True,31.834,"LINESTRING (-71.800754 42.58806, -71.8008893 42.5877916)",,,,
9136169,1,Davis Street,residential,6.1,False,False,57.032,"LINESTRING (-71.800754 42.58806, -71.800715 42.588312, -71.800638 42.588565)",,,,
9136784,2,Simonds Street,residential,12.2,False,False,38.673,"LINESTRING (-71.8022147 42.5884799, -71.801745 42.588517)",,,,
531478480,2,High Street,secondary,12.2,False,True,139.31,"LINESTRING (-71.8022147 42.5884799, -71.8021166 42.5880337, -71.8020967 42.5879092, -71.8020815 42.5877609, -71.8020761 42.5875783, -71.8020812 42.5873901, -71.802096 42.5872346)",,,,
262279525,2,Mechanic Street,primary,12.2,False,False,17.999,"LINESTRING (-71.805286 42.587266, -71.8053286 42.5871072)",,MA 31,,
9136784,2,Simonds Street,residential,12.2,False,False,40.476,"LINESTRING (-71.801745 42.588517, -71.8012512 42.5885353)",,,,
9136784,2,Simonds Street,residential,12.2,False,True,38.673,"LINESTRING (-71.801745 42.588517, -71.8022147 42.5884799)",,,,
9136942,2,Mount Globe Street,residential,9.1,False,False,90.92,"LINESTRING (-71.801745 42.588517, -71.801664 42.588247, -71.80161 42.588124, -71.801541 42.588067, -71.801159 42.587884)",,,,
9135357,2,Davis Street,residential,9.1,False,False,31.834,"LINESTRING (-71.8008893 42.5877916, -71.800754 42.58806)",,,,
9136942,2,Mount Globe Street,residential,9.1,False,True,24.353,"LINESTRING (-71.8008893 42.5877916, -71.801159 42.587884)",,,,
9135357,2,Davis Street,residential,9.1,False,True,94.596,"LINESTRING (-71.8008893 42.5877916, -71.801155 42.587357, -71.8013084 42.5870678, -71.8013477 42.5870111)",,,,
"[9135445, 9136942]",2,Mount Globe Street,residential,9.1,False,False,215.297,"LINESTRING (-71.8008893 42.5877916, -71.7999915 42.5874433, -71.799224 42.587145, -71.7985575 42.5868964)",,,,
9135742,,,residential,,False,False,62.495,"LINESTRING (-71.80189 42.585098, -71.801591 42.584991, -71.801203 42.584853)",,,,
9136183,2,Grove Street,residential,10.7,True,False,53.995000000000005,"LINESTRING (-71.80189 42.585098, -71.802018 42.584918, -71.8020324 42.5848947, -71.802177 42.584661)",,,,
9136853,2,Prince Street,residential,10.7,False,True,80.056,"LINESTRING (-71.806315 42.589486, -71.8072917 42.5894501)",,,,
9135451,2,Prospect Street,residential,12.2,False,True,165.089,"LINESTRING (-71.806315 42.589486, -71.806278 42.589248, -71.806246 42.589031, -71.806245 42.589027, -71.806239 42.588984, -71.806216 42.58876, -71.806187 42.588602, -71.806144 42.588291, -71.8061156 42.5880089)",,,,
1034026348,1,River Street,primary,15.2,True,False,11.024,"LINESTRING (-71.8087339 42.5870764, -71.8086127 42.5871196)",30 mph,MA 31,,
"[1034026354, 276422078, 277176639]",2,River Street,primary,15.2,False,True,132.90200000000002,"LINESTRING (-71.8087339 42.5870764, -71.8087729 42.5870521, -71.8091111 42.5868447, -71.8091721 42.5868131, -71.8092515 42.5867772, -71.8093668 42.5867378, -71.8096431 42.5866545, -71.8099607 42.5865587, -71.8100746 42.5865244, -71.8101403 42.586502)",30 mph,MA 31,yes,
9135662,,,residential,,False,False,5.721,"LINESTRING (-71.8035917 42.5861117, -71.8036219 42.5861581)",,,,
9134925,2,Academy Street,secondary,12.2,False,False,32.385,"LINESTRING (-71.8035917 42.5861117, -71.8034456 42.5861633, -71.8032341 42.5862362)",,,,
9134925,2,Academy Street,secondary,12.2,False,True,100.643,"LINESTRING (-71.8035917 42.5861117, -71.803802 42.5860354, -71.8040482 42.5859462, -71.8042096 42.5858877, -71.8046117 42.5857455, -71.8046969 42.5857154)",,,,
"[9136609, 9135908]",2,Broad Street,residential,15.2,False,True,311.20799999999997,"LINESTRING (-71.805377 42.583522, -71.8054528 42.5835798, -71.805751 42.583807, -71.8066282 42.5840901, -71.806678 42.584105, -71.807337 42.584363, -71.8074568 42.5844633, -71.807552 42.584543, -71.807556 42.584547, -71.8079955 42.584917, -71.808328 42.585197)",,,,
9136784,2,Simonds Street,residential,12.2,False,True,35.907,"LINESTRING (-71.8002 42.588582, -71.800638 42.588565)",,,,
9136784,2,Simonds Street,residential,12.2,False,False,81.385,"LINESTRING (-71.8002 42.588582, -71.799678 42.588582, -71.799206 42.58859)",,,,
9136784,2,Simonds Street,residential,12.2,False,False,35.907,"LINESTRING (-71.800638 42.588565, -71.8002 42.588582)",,,,
9136169,1,Davis Street,residential,6.1,False,True,57.032,"LINESTRING (-71.800638 42.588565, -71.800715 42.588312, -71.800754 42.58806)",,,,
9136784,2,Simonds Street,residential,12.2,False,True,50.314,"LINESTRING (-71.800638 42.588565, -71.800911 42.588555, -71.8012512 42.5885353)",,,,
9135742,,,residential,,False,True,62.495,"LINESTRING (-71.801203 42.584853, -71.801591 42.584991, -71.80189 42.585098)",,,,
