osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge
207412664,True,3,West Kiowa Street,secondary,25 mph,False,9.794,"LINESTRING (-104.8275194 38.8366023, -104.8275044 38.836515)",
7671149,True,1,,secondary_link,,False,94.71,"LINESTRING (-104.8265333 38.8368823, -104.8266725 38.8368196, -104.8269672 38.8367961, -104.8270172 38.836792, -104.8271785 38.8367798, -104.8272165 38.836775, -104.8272618 38.8367659, -104.8273076 38.8367475, -104.8274413 38.8366838, -104.8275194 38.8366023)",
7689263,True,3,West Bijou Street,secondary,,False,71.2,"LINESTRING (-104.8265333 38.8368823, -104.8268048 38.8368863, -104.8273545 38.8369093)",
"[781940338, 207412667]",True,3,West Bijou Street,secondary,,False,77.204,"LINESTRING (-104.8298772 38.8370069, -104.8306283 38.8370179, -104.8307684 38.8370201)",yes
673422514,True,2,,motorway_link,,False,32.275999999999996,"LINESTRING (-104.8298772 38.8370069, -104.8298653 38.8370891, -104.8298373 38.8372955)",yes
877397971,True,1,East Pikes Peak Avenue,unclassified,25 mph,False,16.146,"LINESTRING (-104.8252482 38.8340142, -104.8254345 38.8340191)",
7675448,True,2,North Cascade Avenue,secondary,25 mph,False,64.882,"LINESTRING (-104.8252482 38.8340142, -104.8252415 38.8341378, -104.8252172 38.8345972)",
7685719,False,2,West Pikes Peak Avenue,unclassified,25 mph,False,16.414,"LINESTRING (-104.8252172 38.8345972, -104.8254065 38.8346041)",
7675448,True,2,North Cascade Avenue,secondary,25 mph,False,90.33099999999999,"LINESTRING (-104.8252172 38.8345972, -104.8252121 38.8346631, -104.825177 38.8352617, -104.8251747 38.8353633, -104.8251759 38.8354088)",
877397970,True,3,East Kiowa Street,tertiary,25 mph,False,148.949,"LINESTRING (-104.8251759 38.8354088, -104.8250526 38.8353887, -104.8247017 38.8353754, -104.8245041 38.8353681, -104.8243337 38.8353617, -104.8236013 38.8353345, -104.8234607 38.8353297)",
"[877430184, 877397972, 994014716, 994014717]",True,"['1', '2']",North Cascade Avenue,secondary,25 mph,False,150.874,"LINESTRING (-104.8251759 38.8354088, -104.825169 38.8356817, -104.8251672 38.8357353, -104.8251404 38.8360418, -104.8251335 38.8361663, -104.8251333 38.8361755, -104.8251278 38.8362793, -104.8251201 38.8366383, -104.825109 38.8367643)",
7689263,True,3,West Bijou Street,secondary,,False,18.044,"LINESTRING (-104.825109 38.8367643, -104.825315 38.8367885)",
"[1050394232, 1050394231]",True,1,North Cascade Avenue,secondary,25 mph,False,157.155,"LINESTRING (-104.825109 38.8367643, -104.825099 38.8368937, -104.8250891 38.8371967, -104.8250641 38.8376979, -104.8250572 38.83784, -104.8250436 38.8380132, -104.8250311 38.8381762)",
