osmid,oneway,lanes,highway,reversed,length,geometry,name,ref,maxspeed
11116830,True,1,secondary_link,False,87.14099999999999,"LINESTRING (-80.3747258 25.1704222, -80.3744605 25.1706501, -80.3743069 25.1708351, -80.3741532 25.1710071)",,,
11123469,False,,residential,True,296.82399999999996,"LINESTRING (-80.3747258 25.1704222, -80.3746188 25.1703498, -80.3745758 25.1703223, -80.3744182 25.1702288, -80.3743344 25.1701839, -80.374268 25.1701579, -80.3741984 25.1701435, -80.3741078 25.1701389, -80.371865 25.1701574)",North End Road,,
980237115,True,2,trunk,False,125.83200000000001,"LINESTRING (-80.3747258 25.1704222, -80.3745887 25.1706402, -80.374439 25.1709176, -80.3743491 25.1710991, -80.3742829 25.1712551, -80.3742432 25.1713576, -80.374208 25.1714497)",Overseas Highway,US 1,45 mph
11118518,False,,residential,False,76.332,"LINESTRING (-80.3767308 25.1709997, -80.3761246 25.1705871)",Lake Surprise Boulevard,,
11121355,False,,residential,False,63.013,"LINESTRING (-80.3767308 25.1709997, -80.3763524 25.1714512)",Plantation Road,,
11121355,False,,residential,True,244.019,"LINESTRING (-80.3767308 25.1709997, -80.3782108 25.1692614)",Plantation Road,,
11118518,False,,residential,True,122.589,"LINESTRING (-80.3767308 25.1709997, -80.3768448 25.1710039, -80.3779488 25.1709944)",Lake Surprise Boulevard,,
11118518,False,,residential,False,122.589,"LINESTRING (-80.3779488 25.1709944, -80.3768448 25.1710039, -80.3767308 25.1709997)",Lake Surprise Boulevard,,
11118518,False,,residential,True,76.332,"LINESTRING (-80.3761246 25.1705871, -80.3767308 25.1709997)",Lake Surprise Boulevard,,
120108757,True,,residential,False,104.786,"LINESTRING (-80.3761246 25.1705871, -80.3760694 25.1705082, -80.3755027 25.1701076, -80.3754167 25.1700407, -80.3753348 25.1699804)",Lake Surprise Boulevard,,
11119603,False,,residential,False,243.373,"LINESTRING (-80.3791142 25.1681942, -80.3791182 25.1703829)",Upper Matecumbe Road,,
11121355,False,,residential,False,149.492,"LINESTRING (-80.3791142 25.1681942, -80.3782108 25.1692614)",Plantation Road,,
11119603,False,,residential,True,243.373,"LINESTRING (-80.3791182 25.1703829, -80.3791142 25.1681942)",Upper Matecumbe Road,,
11123633,False,,residential,False,75.227,"LINESTRING (-80.3718575 25.1688019, -80.371865 25.1694784)",Cayman Lane,,
11120210,False,,residential,False,421.57599999999996,"LINESTRING (-80.3718575 25.1688019, -80.3757901 25.1687624, -80.3758887 25.1687571, -80.3759238 25.1687592, -80.3759567 25.1687671, -80.3759933 25.1687881, -80.3760196 25.168821)",South Andros Road,,
11123633,False,,residential,False,37.606,"LINESTRING (-80.371865 25.1698192, -80.371865 25.1701574)",Cayman Lane,,
11123633,False,,residential,True,37.895,"LINESTRING (-80.371865 25.1698192, -80.371865 25.1694784)",Cayman Lane,,
11121355,False,,residential,False,244.019,"LINESTRING (-80.3782108 25.1692614, -80.3767308 25.1709997)",Plantation Road,,
11121355,False,,residential,True,149.492,"LINESTRING (-80.3782108 25.1692614, -80.3791142 25.1681942)",Plantation Road,,
11123349,False,,residential,False,126.334,"LINESTRING (-80.3782108 25.1692614, -80.3782224 25.1703975)",Windley Road,,
132683340,True,2,secondary_link,False,23.77,"LINESTRING (-80.3741532 25.1710071, -80.374014 25.1711798)",,,
11121387,False,,residential,True,235.21099999999998,"LINESTRING (-80.3741532 25.1710071, -80.3739678 25.1708784, -80.3738887 25.1708432, -80.3738147 25.1708248, -80.3737367 25.1708145, -80.371877 25.170837)",Garden Cove Drive,,
11123633,False,,residential,True,75.578,"LINESTRING (-80.371877 25.170837, -80.371865 25.1701574)",Cayman Lane,,
11121387,False,,residential,False,235.211,"LINESTRING (-80.371877 25.170837, -80.3737367 25.1708145, -80.3738147 25.1708248, -80.3738887 25.1708432, -80.3739678 25.1708784, -80.3741532 25.1710071)",Garden Cove Drive,,
980258715,True,2,trunk,False,26.338,"LINESTRING (-80.3752777 25.1697058, -80.3751144 25.1698909)",Overseas Highway,US 1,45 mph
11122596,False,,residential,False,351.186,"LINESTRING (-80.3752777 25.1697058, -80.37521 25.1696579, -80.375078 25.1695722, -80.3749815 25.16952, -80.3748932 25.1694839, -80.3748211 25.1694643, -80.3747306 25.1694563, -80.371865 25.1694784)",Abaco Road,,
11123633,False,,residential,False,37.895,"LINESTRING (-80.371865 25.1694784, -80.371865 25.1698192)",Cayman Lane,,
11123633,False,,residential,True,75.227,"LINESTRING (-80.371865 25.1694784, -80.3718575 25.1688019)",Cayman Lane,,
11122596,False,,residential,True,351.18600000000004,"LINESTRING (-80.371865 25.1694784, -80.3747306 25.1694563, -80.3748211 25.1694643, -80.3748932 25.1694839, -80.3749815 25.16952, -80.375078 25.1695722, -80.37521 25.1696579, -80.3752777 25.1697058)",Abaco Road,,
11122758,True,,residential,False,24.037,"LINESTRING (-80.3751144 25.1698909, -80.3752767 25.1700495)",Lake Surprise Boulevard,,
980258713,True,2,trunk,False,70.89099999999999,"LINESTRING (-80.3751144 25.1698909, -80.3750056 25.1700267, -80.3749084 25.1701548, -80.374784 25.1703314, -80.3747258 25.1704222)",Overseas Highway,US 1,45 mph
