osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,maxspeed
19477602,Hall Street,residential,False,False,213.512,,"LINESTRING (-82.8317145 36.1660214, -82.8338283 36.1669017)",,
19481683,North Irish Street,tertiary,False,False,60.557,2,"LINESTRING (-82.8317145 36.1660214, -82.8313892 36.1664985)",,
19481683,North Irish Street,tertiary,False,True,134.305,2,"LINESTRING (-82.8317145 36.1660214, -82.8323504 36.1649281)",,
19477602,Hall Street,residential,False,True,213.512,,"LINESTRING (-82.8338283 36.1669017, -82.8317145 36.1660214)",,
261210973,North Cutler Street,residential,False,False,82.681,2,"LINESTRING (-82.8338283 36.1669017, -82.8333984 36.1675593)",,
261210973,North Cutler Street,residential,False,True,136.032,2,"LINESTRING (-82.8338283 36.1669017, -82.8346168 36.165857)",,
19477705,Lake Street,residential,False,False,97.433,,"LINESTRING (-82.8271471 36.1588477, -82.8262837 36.1593786)",,
19483152,Park Street,residential,False,False,142.519,,"LINESTRING (-82.8271471 36.1588477, -82.8284243 36.1596089)",,
19477705,Lake Street,residential,False,True,97.433,,"LINESTRING (-82.8262837 36.1593786, -82.8271471 36.1588477)",,
19478073,South Unaka Street,residential,False,False,51.822,,"LINESTRING (-82.8291826 36.1591359, -82.8296169 36.1588289)",,
19477711,Unaka Street,residential,False,False,42.940999999999995,,"LINESTRING (-82.8291826 36.1591359, -82.8288683 36.159312, -82.8287895 36.1593559)",,
19482949,East McKee Street,secondary,False,False,206.24099999999999,,"LINESTRING (-82.8291826 36.1591359, -82.8292869 36.159505, -82.8293583 36.159622, -82.8294253 36.1597011, -82.829542 36.1597942, -82.8296466 36.1598494, -82.829766 36.1598927, -82.8299269 36.1599176, -82.8306699 36.159948, -82.8308875 36.1599764)",SR 350,
19477711,Unaka Street,residential,False,False,43.202,,"LINESTRING (-82.8287895 36.1593559, -82.8284243 36.1596089)",,
19477711,Unaka Street,residential,False,True,42.940999999999995,,"LINESTRING (-82.8287895 36.1593559, -82.8288683 36.159312, -82.8291826 36.1591359)",,
19477711,Unaka Street,residential,False,False,318.414,,"LINESTRING (-82.8284243 36.1596089, -82.8255835 36.1613234)",,
19477711,Unaka Street,residential,False,True,43.202,,"LINESTRING (-82.8284243 36.1596089, -82.8287895 36.1593559)",,
