osmid,oneway,lanes,highway,reversed,length,geometry,name,maxspeed,ref,bridge
51104970,False,,tertiary,True,79.88,"LINESTRING (-76.4303573 36.9777464, -76.4304059 36.9778287, -76.4304201 36.9778517, -76.4307009 36.9783079, -76.4307202 36.9783393, -76.4307524 36.9783917)",Washington Avenue,,,
51104964,False,2,tertiary,True,177.20899999999997,"LINESTRING (-76.428568 36.978451, -76.428665 36.9784153, -76.4299923 36.9778921, -76.4302529 36.9777877, -76.4303573 36.9777464)",25th Street,25 mph,,
51104965,False,2,primary,False,207.041,"LINESTRING (-76.428568 36.978451, -76.4284733 36.978489, -76.4281667 36.9786123, -76.4281024 36.9786382, -76.4274687 36.9788929, -76.4273553 36.9789385, -76.4272592 36.9789772, -76.427212 36.9789962, -76.4266268 36.9792314, -76.4265884 36.9792468, -76.426486 36.979288)",25th Street,25 mph,US 60,
51104966,True,3,primary,False,99.082,"LINESTRING (-76.428568 36.978451, -76.4285352 36.9783968, -76.4282289 36.9778843, -76.4281904 36.9778198, -76.4280917 36.9776453)",Huntington Avenue,25 mph,US 60,
51104965,False,2,primary,True,207.041,"LINESTRING (-76.426486 36.979288, -76.4265884 36.9792468, -76.4266268 36.9792314, -76.427212 36.9789962, -76.4272592 36.9789772, -76.4273553 36.9789385, -76.4274687 36.9788929, -76.4281024 36.9786382, -76.4281667 36.9786123, -76.4284733 36.978489, -76.428568 36.978451)",25th Street,25 mph,US 60,
135996302,True,3,primary,False,317.555,"LINESTRING (-76.426486 36.979288, -76.4265484 36.9793883, -76.4267025 36.9796375, -76.42674 36.979698, -76.4273078 36.9805717, -76.427499 36.980866, -76.4278258 36.9814045, -76.4280599 36.9817904, -76.42809 36.98184)",Warwick Boulevard,45 mph,US 60,
135996307,False,4,unclassified,False,102.435,"LINESTRING (-76.426486 36.979288, -76.4264078 36.9793187, -76.426353 36.9793402, -76.425723 36.979587, -76.425661 36.979597, -76.425598 36.979593, -76.425539 36.979575, -76.425497 36.979552, -76.425456 36.979514)",25th Street,25 mph,,
135996308,False,,unclassified,True,131.827,"LINESTRING (-76.434656 36.978439, -76.4343678 36.9785489, -76.4336432 36.9788253, -76.4335317 36.9788678, -76.4334378 36.9789062, -76.4334064 36.9789192, -76.43332 36.978955)",28th Street,,,
135996308,False,,unclassified,False,131.827,"LINESTRING (-76.43332 36.978955, -76.4334064 36.9789192, -76.4334378 36.9789062, -76.4335317 36.9788678, -76.4336432 36.9788253, -76.4343678 36.9785489, -76.434656 36.978439)",28th Street,,,
492239215,False,,tertiary,False,79.862,"LINESTRING (-76.43332 36.978955, -76.4333634 36.9790252, -76.4335435 36.9793167, -76.433615 36.9794324, -76.4336883 36.979551, -76.433718 36.979599)",West Avenue,,,
492239215,False,,tertiary,True,158.324,"LINESTRING (-76.43332 36.978955, -76.4332918 36.9789094, -76.4329306 36.9783264, -76.432866 36.978222, -76.432574 36.9777517, -76.4325289 36.9776791)",West Avenue,,,
691846312,False,,tertiary,True,176.561,"LINESTRING (-76.43332 36.978955, -76.4332293 36.9789924, -76.4331921 36.9790078, -76.432809 36.979166, -76.4324988 36.9792876, -76.4323015 36.9793649, -76.4319827 36.9794899, -76.4316382 36.9796267, -76.431541 36.979663)",28th Street,,,
135996309,False,,tertiary,True,178.09900000000002,"LINESTRING (-76.431541 36.979663, -76.4314477 36.9796996, -76.4309472 36.9798969, -76.4308957 36.9799172, -76.4306062 36.9800312, -76.4304018 36.9801118, -76.4302727 36.9801626, -76.4301533 36.9802097, -76.4298466 36.9803333, -76.4297439 36.9803732)",28th Street,,,
626321611,False,,tertiary,False,80.003,"LINESTRING (-76.431541 36.979663, -76.4315906 36.9797392, -76.4319086 36.9802569, -76.43194 36.980308)",Washington Avenue,,,
691846312,False,,tertiary,False,176.561,"LINESTRING (-76.431541 36.979663, -76.4316382 36.9796267, -76.4319827 36.9794899, -76.4323015 36.9793649, -76.4324988 36.9792876, -76.432809 36.979166, -76.4331921 36.9790078, -76.4332293 36.9789924, -76.43332 36.978955)",28th Street,,,
691846313,False,,tertiary,True,77.256,"LINESTRING (-76.431541 36.979663, -76.4315131 36.9796183, -76.4311926 36.9790992, -76.431156 36.97904)",Washington Avenue,,,
135996309,False,,tertiary,False,178.099,"LINESTRING (-76.4297439 36.9803732, -76.4298466 36.9803333, -76.4301533 36.9802097, -76.4302727 36.9801626, -76.4304018 36.9801118, -76.4306062 36.9800312, -76.4308957 36.9799172, -76.4309472 36.9798969, -76.4314477 36.9796996, -76.431541 36.979663)",28th Street,,,
497525499,False,4,secondary,True,61.952,"LINESTRING (-76.4297439 36.9803732, -76.4296657 36.9803858, -76.4295799 36.9804197, -76.4294146 36.9804983, -76.4293265 36.9805428, -76.4291268 36.9806262)",28th Street,30 mph,,
626321606,True,3,primary,False,77.957,"LINESTRING (-76.4297439 36.9803732, -76.4297011 36.9802982, -76.4296423 36.9802045, -76.4295541 36.980059, -76.4294549 36.9798952, -76.4294066 36.9798155, -76.429362 36.979742)",Huntington Avenue,35 mph,US 60,
135996305,False,2,tertiary,False,35.5,"LINESTRING (-76.4313796 36.975839, -76.4310677 36.9760386)",23rd Street,25 mph,,
20607599,False,2,residential,True,236.94399999999996,"LINESTRING (-76.4313796 36.975839, -76.431739 36.975637, -76.4318671 36.9755712, -76.4320204 36.9754925, -76.43255 36.9752788, -76.4331052 36.9750548, -76.4332907 36.9749833, -76.4334015 36.9749405, -76.4337158 36.9748193)",23rd Street,25 mph,,
135996303,False,,tertiary,False,24.225,"LINESTRING (-76.4313796 36.975839, -76.4314736 36.9759867, -76.4315032 36.9760332)",West Avenue,,,
20595813,False,,residential,True,117.96099999999998,"LINESTRING (-76.433718 36.979599, -76.4338089 36.9795628, -76.433847 36.9795477, -76.4341036 36.9794463, -76.4341908 36.9794109, -76.4343856 36.9793334, -76.4345686 36.9792641, -76.4347113 36.979212, -76.4349122 36.9791352)",29th Street,,,
135996313,True,2,unclassified,False,176.519,"LINESTRING (-76.433718 36.979599, -76.4336315 36.9796335, -76.4329811 36.9798928, -76.4327053 36.9800028, -76.4323761 36.9801351, -76.4320744 36.9802545, -76.4320308 36.9802718, -76.43194 36.980308)",29th Street,25 mph,,
492239215,False,,tertiary,False,79.24499999999999,"LINESTRING (-76.433718 36.979599, -76.4337556 36.9796598, -76.4339687 36.9800045, -76.4340858 36.980194, -76.434113 36.980238)",West Avenue,,,
492239215,False,,tertiary,True,79.86200000000001,"LINESTRING (-76.433718 36.979599, -76.4336883 36.979551, -76.433615 36.9794324, -76.4335435 36.9793167, -76.4333634 36.9790252, -76.43332 36.978955)",West Avenue,,,
135996316,False,,residential,False,118.78299999999999,"LINESTRING (-76.434113 36.980238, -76.4342075 36.9802009, -76.4342514 36.9801841, -76.4345648 36.9800645, -76.4347544 36.979992, -76.435317 36.9797732)",30th Street,,,
492239215,False,,tertiary,False,79.162,"LINESTRING (-76.434113 36.980238, -76.4341483 36.9802945, -76.4345112 36.9808749)",West Avenue,,,
492239215,False,,tertiary,True,79.24499999999999,"LINESTRING (-76.434113 36.980238, -76.4340858 36.980194, -76.4339687 36.9800045, -76.4337556 36.9796598, -76.433718 36.979599)",West Avenue,,,
331768865,False,,unclassified,False,176.963,"LINESTRING (-76.4345112 36.9808749, -76.4344248 36.9809022, -76.4343746 36.9809153, -76.4342469 36.9809487, -76.4328376 36.9815053, -76.4328019 36.9815194, -76.4327111 36.9815532)",31st Street,,,
492239215,False,,tertiary,True,79.162,"LINESTRING (-76.4345112 36.9808749, -76.4341483 36.9802945, -76.434113 36.980238)",West Avenue,,,
51463427,True,2,tertiary,False,177.04,"LINESTRING (-76.428967 36.979099, -76.4290709 36.9790575, -76.4299388 36.9787245, -76.4306109 36.9784494, -76.4306606 36.978429, -76.4307524 36.9783917)",26th Street,25 mph,,
51463429,True,3,primary,False,80.299,"LINESTRING (-76.428967 36.979099, -76.4286162 36.9785294, -76.428568 36.978451)",Huntington Avenue,35 mph,US 60,
20601356,False,,unclassified,True,177.44899999999998,"LINESTRING (-76.429362 36.979742, -76.4294644 36.9797019, -76.4295053 36.9796859, -76.4298498 36.9795511, -76.4301343 36.9794398, -76.4302602 36.9793905, -76.4303381 36.9793601, -76.4304369 36.9793214, -76.4306286 36.9792464, -76.43102 36.9790932, -76.431062 36.9790768, -76.431156 36.97904)",27th Street,,,
626321606,True,3,primary,False,79.648,"LINESTRING (-76.429362 36.979742, -76.4293274 36.9796856, -76.4292178 36.9795072, -76.4290167 36.9791747, -76.428967 36.979099)",Huntington Avenue,35 mph,US 60,
135996311,True,2,secondary,False,51.895,"LINESTRING (-76.430146 36.981022, -76.4300739 36.9810507, -76.429623 36.98123)",29th Street,25 mph,,
626321606,True,3,primary,False,80.50800000000001,"LINESTRING (-76.430146 36.981022, -76.4301107 36.980966, -76.429899 36.98063, -76.4297879 36.9804413, -76.4297439 36.9803732)",Huntington Avenue,35 mph,US 60,
20609199,True,,unclassified,False,177.62900000000002,"LINESTRING (-76.430547 36.981661, -76.4306494 36.9816199, -76.4310061 36.9814768, -76.4321981 36.9809986, -76.4322416 36.9809811, -76.432334 36.980944)",30th Street,,,
626321606,True,3,primary,False,79.483,"LINESTRING (-76.430547 36.981661, -76.4305081 36.9815987, -76.43046 36.9815216, -76.4303826 36.9813976, -76.4301924 36.9810927, -76.430146 36.981022)",Huntington Avenue,35 mph,US 60,
51104970,False,,tertiary,False,79.88,"LINESTRING (-76.4307524 36.9783917, -76.4307202 36.9783393, -76.4307009 36.9783079, -76.4304201 36.9778517, -76.4304059 36.9778287, -76.4303573 36.9777464)",Washington Avenue,,,
496250121,True,2,tertiary,False,176.591,"LINESTRING (-76.4307524 36.9783917, -76.430846 36.9783552, -76.4316725 36.9780247, -76.4318661 36.977942, -76.4323971 36.9777314, -76.4324417 36.9777137, -76.4325289 36.9776791)",26th Street,25 mph,,
691846313,False,,tertiary,False,80.513,"LINESTRING (-76.4307524 36.9783917, -76.4307924 36.9784539, -76.4308371 36.9785256, -76.431116 36.9789733, -76.431156 36.97904)",Washington Avenue,,,
135996313,True,2,unclassified,False,178.03900000000002,"LINESTRING (-76.43194 36.980308, -76.4318517 36.9803431, -76.4312879 36.9805675, -76.430567 36.9808544, -76.4302951 36.9809626, -76.4302527 36.9809795, -76.430146 36.981022)",29th Street,25 mph,,
626321611,False,,tertiary,False,78.906,"LINESTRING (-76.43194 36.980308, -76.4319828 36.980377, -76.4323039 36.9808955, -76.432334 36.980944)",Washington Avenue,,,
626321611,False,,tertiary,True,80.003,"LINESTRING (-76.43194 36.980308, -76.4319086 36.9802569, -76.4315906 36.9797392, -76.431541 36.979663)",Washington Avenue,,,
20609199,True,,unclassified,False,176.453,"LINESTRING (-76.432334 36.980944, -76.432423 36.9809087, -76.4335853 36.9804419, -76.4339719 36.9802925, -76.4340245 36.9802722, -76.434113 36.980238)",30th Street,,,
626321611,False,,tertiary,False,75.569,"LINESTRING (-76.432334 36.980944, -76.432378 36.9810151, -76.4327111 36.9815532)",Washington Avenue,,,
626321611,False,,tertiary,True,78.906,"LINESTRING (-76.432334 36.980944, -76.4323039 36.9808955, -76.4319828 36.980377, -76.43194 36.980308)",Washington Avenue,,,
20595813,False,,residential,False,117.96100000000001,"LINESTRING (-76.4349122 36.9791352, -76.4347113 36.979212, -76.4345686 36.9792641, -76.4343856 36.9793334, -76.4341908 36.9794109, -76.4341036 36.9794463, -76.433847 36.9795477, -76.4338089 36.9795628, -76.433718 36.979599)",29th Street,,,
20606953,False,2,unclassified,False,77.939,"LINESTRING (-76.4333177 36.9773722, -76.4326638 36.9776256, -76.4326212 36.9776425, -76.4325289 36.9776791)",26th Street,25 mph,,
"[553731288, 1150817884, 38253704]",True,2,primary,False,280.838,"LINESTRING (-76.424293 36.9805293, -76.4245224 36.980498, -76.4246669 36.9804737, -76.4248743 36.980439, -76.4250926 36.9803989, -76.4252431 36.9803674, -76.4253541 36.980343, -76.425491 36.9803141, -76.4256339 36.9802823, -76.4257717 36.9802449, -76.4259068 36.9802104, -76.426149 36.9801422, -76.4263038 36.9800961, -76.4266659 36.9799798, -76.4269394 36.9798807, -76.427028 36.9798507, -76.4272927 36.9797591)",26th Street,25 mph,US 60,yes
135996305,False,2,tertiary,True,35.5,"LINESTRING (-76.4310677 36.9760386, -76.4313796 36.975839)",23rd Street,25 mph,,
331604801,True,,tertiary_link,False,41.641000000000005,"LINESTRING (-76.4310677 36.9760386, -76.4312249 36.9759868, -76.4313749 36.9759787, -76.4314356 36.9759911, -76.4314462 36.9759977, -76.4315032 36.9760332)",,,,
492239214,False,2,tertiary,False,283.86899999999997,"LINESTRING (-76.4310677 36.9760386, -76.4307321 36.976171, -76.4305879 36.9762251, -76.4304701 36.9762733, -76.4304514 36.97628, -76.4296565 36.9765965, -76.4295733 36.9766303, -76.4289515 36.9768829, -76.4287725 36.976949, -76.4282054 36.9771734)",23rd Street,25 mph,,
135996316,False,,residential,True,118.783,"LINESTRING (-76.435317 36.9797732, -76.4347544 36.979992, -76.4345648 36.9800645, -76.4342514 36.9801841, -76.4342075 36.9802009, -76.434113 36.980238)",30th Street,,,
"[51104969, 120375165]",True,3,primary,False,165.85099999999997,"LINESTRING (-76.4272927 36.9797591, -76.4275622 36.9796531, -76.428189 36.979405, -76.4288749 36.9791347, -76.428967 36.979099)",26th Street,25 mph,US 60,
20607599,False,2,residential,False,236.94400000000002,"LINESTRING (-76.4337158 36.9748193, -76.4334015 36.9749405, -76.4332907 36.9749833, -76.4331052 36.9750548, -76.43255 36.9752788, -76.4320204 36.9754925, -76.4318671 36.9755712, -76.431739 36.975637, -76.4313796 36.975839)",23rd Street,25 mph,,
228397005,True,2,tertiary,False,32.522,"LINESTRING (-76.4282054 36.9771734, -76.4278722 36.9772946)",23rd Street,25 mph,,
492239214,False,2,tertiary,True,283.86899999999997,"LINESTRING (-76.4282054 36.9771734, -76.4287725 36.976949, -76.4289515 36.9768829, -76.4295733 36.9766303, -76.4296565 36.9765965, -76.4304514 36.97628, -76.4304701 36.9762733, -76.4305879 36.9762251, -76.4307321 36.976171, -76.4310677 36.9760386)",23rd Street,25 mph,,
20593502,False,,tertiary,False,176.347,"LINESTRING (-76.432139 36.977047, -76.432049 36.9770822, -76.4319906 36.9771052, -76.4314913 36.9773014, -76.4311674 36.9774286, -76.4304661 36.9777056, -76.4303573 36.9777464)",25th Street,,,
492239215,False,,tertiary,False,78.357,"LINESTRING (-76.432139 36.977047, -76.4321931 36.9771345, -76.4324936 36.9776219, -76.4325289 36.9776791)",West Avenue,,,
492239215,False,,tertiary,True,126.089,"LINESTRING (-76.432139 36.977047, -76.4320991 36.9769828, -76.4319342 36.9767172, -76.4319044 36.9766693, -76.4318442 36.9765723, -76.4317664 36.976448, -76.431702 36.9763456, -76.4315032 36.9760332)",West Avenue,,,
135996303,False,,tertiary,True,24.225,"LINESTRING (-76.4315032 36.9760332, -76.4314736 36.9759867, -76.4313796 36.975839)",West Avenue,,,
492239215,False,,tertiary,False,126.08900000000001,"LINESTRING (-76.4315032 36.9760332, -76.431702 36.9763456, -76.4317664 36.976448, -76.4318442 36.9765723, -76.4319044 36.9766693, -76.4319342 36.9767172, -76.4320991 36.9769828, -76.432139 36.977047)",West Avenue,,,
331768865,False,,unclassified,True,176.96300000000002,"LINESTRING (-76.4327111 36.9815532, -76.4328019 36.9815194, -76.4328376 36.9815053, -76.4342469 36.9809487, -76.4343746 36.9809153, -76.4344248 36.9809022, -76.4345112 36.9808749)",31st Street,,,
626321611,False,,tertiary,True,75.569,"LINESTRING (-76.4327111 36.9815532, -76.432378 36.9810151, -76.432334 36.980944)",Washington Avenue,,,
20606953,False,2,unclassified,True,77.93900000000001,"LINESTRING (-76.4325289 36.9776791, -76.4326212 36.9776425, -76.4326638 36.9776256, -76.4333177 36.9773722)",26th Street,25 mph,,
492239215,False,,tertiary,False,158.324,"LINESTRING (-76.4325289 36.9776791, -76.432574 36.9777517, -76.432866 36.978222, -76.4329306 36.9783264, -76.4332918 36.9789094, -76.43332 36.978955)",West Avenue,,,
492239215,False,,tertiary,True,78.357,"LINESTRING (-76.4325289 36.9776791, -76.4324936 36.9776219, -76.4321931 36.9771345, -76.432139 36.977047)",West Avenue,,,
20601356,False,,unclassified,False,177.44899999999998,"LINESTRING (-76.431156 36.97904, -76.431062 36.9790768, -76.43102 36.9790932, -76.4306286 36.9792464, -76.4304369 36.9793214, -76.4303381 36.9793601, -76.4302602 36.9793905, -76.4301343 36.9794398, -76.4298498 36.9795511, -76.4295053 36.9796859, -76.4294644 36.9797019, -76.429362 36.979742)",27th Street,,,
691846313,False,,tertiary,False,77.256,"LINESTRING (-76.431156 36.97904, -76.4311926 36.9790992, -76.4315131 36.9796183, -76.431541 36.979663)",Washington Avenue,,,
691846313,False,,tertiary,True,80.51299999999999,"LINESTRING (-76.431156 36.97904, -76.431116 36.9789733, -76.4308371 36.9785256, -76.4307924 36.9784539, -76.4307524 36.9783917)",Washington Avenue,,,
