osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction
313516607,CR 612,Browning Road,secondary,False,True,52.114,"LINESTRING (-75.0610608 39.9547106, -75.0613913 39.9551049)",,,
511008166,CR 612,Browning Road,secondary,False,False,77.676,"LINESTRING (-75.0610608 39.9547106, -75.0608611 39.9544723, -75.0607677 39.9543609, -75.0606994 39.9542794, -75.0605682 39.9541229)",,,
11591475,,Whitman Terrace,residential,False,False,122.434,"LINESTRING (-75.06056 39.952051, -75.059301 39.952581)",,,
49036501,,49th Street,residential,False,True,185.91400000000002,"LINESTRING (-75.06056 39.952051, -75.06066 39.952726, -75.060695 39.952872, -75.060836 39.953088, -75.0609753 39.9532541, -75.061261 39.953595)",,,
11591475,,Whitman Terrace,residential,False,True,122.434,"LINESTRING (-75.059301 39.952581, -75.06056 39.952051)",,,
62102871,CR 612,Browning Road,secondary,False,True,53.151,"LINESTRING (-75.059301 39.952581, -75.059628 39.952988)",,,
11591477,,Whitman Terrace,residential,False,False,76.788,"LINESTRING (-75.059628 39.952988, -75.0588614 39.9533507)",,,
62102871,CR 612,Browning Road,secondary,False,False,53.151,"LINESTRING (-75.059628 39.952988, -75.059301 39.952581)",,,
62102871,CR 612,Browning Road,secondary,False,True,136.733,"LINESTRING (-75.059628 39.952988, -75.0598685 39.953253, -75.0600975 39.9535247, -75.0602186 39.9536684, -75.0602554 39.953712, -75.0604021 39.9538832, -75.0605135 39.9540132)",,,
11591477,,Whitman Terrace,residential,False,True,76.788,"LINESTRING (-75.0588614 39.9533507, -75.059628 39.952988)",,,
11591477,,Whitman Terrace,residential,False,False,80.558,"LINESTRING (-75.0588614 39.9533507, -75.058458 39.953545, -75.058091 39.953701, -75.058045 39.953714)",,,
11591709,,Walnut Avenue,residential,False,False,134.964,"LINESTRING (-75.0588614 39.9533507, -75.05861 39.953018, -75.05852 39.952914, -75.05843 39.952848, -75.0583278 39.9527837, -75.0582611 39.9527611, -75.0581998 39.9527435, -75.0580797 39.9527356, -75.0579653 39.9527446, -75.0578536 39.9527691, -75.0576946 39.9528196)",,,
11591477,,Whitman Terrace,residential,False,False,157.656,"LINESTRING (-75.058045 39.953714, -75.057872 39.953763, -75.057232 39.95387, -75.05624 39.954016)",,,
11591477,,Whitman Terrace,residential,False,True,80.558,"LINESTRING (-75.058045 39.953714, -75.058091 39.953701, -75.058458 39.953545, -75.0588614 39.9533507)",,,
11601496,,Cedar Avenue,residential,False,False,184.971,"LINESTRING (-75.058045 39.953714, -75.058137 39.953968, -75.05816 39.95409, -75.058131 39.954205, -75.058056 39.954321, -75.057836 39.954531, -75.057746 39.9546, -75.057628 39.954674, -75.057044 39.954987)",,,
62095025,,Merchantville Avenue,residential,False,False,92.053,"LINESTRING (-75.05624 39.954016, -75.0556801 39.9533081)",,,
11591477,,Whitman Terrace,residential,False,False,185.47899999999998,"LINESTRING (-75.05624 39.954016, -75.0545893 39.9542015, -75.054087 39.954258)",,,
11591477,,Whitman Terrace,residential,False,True,157.656,"LINESTRING (-75.05624 39.954016, -75.057232 39.95387, -75.057872 39.953763, -75.058045 39.953714)",,,
62095025,,Merchantville Avenue,residential,False,True,93.119,"LINESTRING (-75.05624 39.954016, -75.056474 39.954317, -75.056821 39.954725)",,,
