osmid,oneway,lanes,highway,reversed,length,ref,name,geometry,maxspeed,bridge
"[848677146, 18862787, 828919991]",False,,unclassified,True,149.776,,Low Avenue,"LINESTRING (-71.5356719 43.2062294, -71.5356684 43.2062181, -71.5356642 43.2062042, -71.5356611 43.2061942, -71.5356566 43.2061793, -71.535463 43.205544, -71.5354433 43.2054825, -71.5353633 43.2053979, -71.535111 43.2053282, -71.5349655 43.2051197, -71.5349354 43.2050766)",,
18854065,False,2,unclassified,True,64.512,,Dubois Avenue,"LINESTRING (-71.534897 43.206362, -71.535009 43.2063428, -71.5350416 43.2063373, -71.5351759 43.2063143, -71.535393 43.2062772, -71.535603 43.2062412, -71.5356719 43.2062294)",,
"[740480281, 740480282, 848677143]",False,2,tertiary,True,186.212,,Storrs Street,"LINESTRING (-71.534897 43.206362, -71.5349112 43.2064056, -71.5349569 43.2065458, -71.5349861 43.2066263, -71.5351751 43.2071865, -71.5354348 43.2079565, -71.5354455 43.2079882)",,
848677144,False,2,tertiary,False,138.49999999999997,,Storrs Street,"LINESTRING (-71.534897 43.206362, -71.534848 43.2062044, -71.5348252 43.2061312, -71.534625 43.205488, -71.5346093 43.2054195, -71.5345635 43.2052191, -71.5345462 43.2051434)",,
18856071,True,,residential,False,238.148,,Montgomery Street,"LINESTRING (-71.539607 43.208398, -71.5395265 43.2084278, -71.539426 43.208465, -71.538715 43.2087287, -71.538671 43.208745, -71.5388495 43.2089903, -71.539075 43.209234, -71.539126 43.209295, -71.539148 43.2093314, -71.5392783 43.2095468, -71.5393805 43.2097128, -71.5395317 43.209966)",,
776570790,False,2,tertiary,False,39.634,,North State Street,"LINESTRING (-71.539607 43.208398, -71.5396349 43.2084521, -71.539795 43.208727)",,
776570790,False,2,tertiary,True,62.087999999999994,,North State Street,"LINESTRING (-71.539607 43.208398, -71.539349 43.207949, -71.539311 43.207883)",,
18858765,False,2,residential,False,143.921,,Court Street,"LINESTRING (-71.5395317 43.209966, -71.5389985 43.210185, -71.5389696 43.2101969, -71.5386375 43.2103334, -71.5384748 43.2104003, -71.538388 43.210436, -71.538343 43.2104552, -71.5381909 43.2105204, -71.5381646 43.2105317, -71.537989 43.210607)",,
18858765,False,2,residential,True,70.57,,Court Street,"LINESTRING (-71.5395317 43.209966, -71.5402014 43.2097183, -71.5402262 43.2097091, -71.5403082 43.2096788)",,
18856138,True,,residential,False,65.269,,Short Street,"LINESTRING (-71.543347 43.203972, -71.543291 43.2039798, -71.5426434 43.2040698, -71.5426312 43.2040715, -71.542556 43.204082)",,
18861055,False,2,residential,False,64.22,,Huntington Street,"LINESTRING (-71.543347 43.203972, -71.5434902 43.204451, -71.5434967 43.2044727, -71.5435157 43.2045363)",,
18861055,False,2,residential,True,106.67500000000001,,Huntington Street,"LINESTRING (-71.543347 43.203972, -71.543104 43.2031034, -71.5430979 43.2030816, -71.543084 43.203032)",,
846811409,False,2,residential,False,42.086000000000006,,Warren Street,"LINESTRING (-71.5435545 43.2028719, -71.5434769 43.2028983, -71.543084 43.203032)",30 mph,
18861055,False,2,residential,False,106.675,,Huntington Street,"LINESTRING (-71.543084 43.203032, -71.5430979 43.2030816, -71.543104 43.2031034, -71.543347 43.203972)",,
846811409,False,2,residential,False,66.598,,Warren Street,"LINESTRING (-71.543084 43.203032, -71.5423979 43.2032502, -71.5423309 43.2032715)",30 mph,
846811409,False,2,residential,True,42.086000000000006,,Warren Street,"LINESTRING (-71.543084 43.203032, -71.5434769 43.2028983, -71.5435545 43.2028719)",30 mph,
738589997,False,2,unclassified,False,69.464,,North Spring Street,"LINESTRING (-71.5410866 43.2036518, -71.5411007 43.2037041, -71.5412454 43.2042416, -71.5412517 43.2042648)",,
945885636,False,2,residential,False,73.202,,Warren Street,"LINESTRING (-71.5410866 43.2036518, -71.5410212 43.2036754, -71.540892 43.203722, -71.540258 43.203913)",30 mph,
945885637,False,2,residential,True,109.378,,Warren Street,"LINESTRING (-71.5410866 43.2036518, -71.5411695 43.2036272, -71.542028 43.203372, -71.5422511 43.203298, -71.5423309 43.2032715)",30 mph,
945885636,False,2,residential,False,88.592,,Warren Street,"LINESTRING (-71.540258 43.203913, -71.539799 43.204057, -71.539466 43.204153, -71.5393637 43.2041863, -71.5393198 43.2042006, -71.539253 43.2042256)",30 mph,
945885636,False,2,residential,True,73.20200000000001,,Warren Street,"LINESTRING (-71.540258 43.203913, -71.540892 43.203722, -71.5410212 43.2036754, -71.5410866 43.2036518)",30 mph,
18861014,False,2,unclassified,False,146.96900000000002,,Green Street,"LINESTRING (-71.539253 43.2042256, -71.5392689 43.2042822, -71.5393692 43.2046471, -71.5394183 43.2048252, -71.5395945 43.2054637, -71.5396104 43.2055214)",,
18861014,False,2,unclassified,True,48.764,,Green Street,"LINESTRING (-71.539253 43.2042256, -71.5392327 43.2041777, -71.5391231 43.2037976)",,
630898376,True,1,unclassified,False,144.86800000000002,,Warren Street,"LINESTRING (-71.539253 43.2042256, -71.5391662 43.2042507, -71.538793 43.204365, -71.538165 43.20454, -71.537987 43.204594, -71.537725 43.204669, -71.537676 43.2046846, -71.5375972 43.2047149)",,
945885636,False,2,residential,True,88.592,,Warren Street,"LINESTRING (-71.539253 43.2042256, -71.5393198 43.2042006, -71.5393637 43.2041863, -71.539466 43.204153, -71.539799 43.204057, -71.540258 43.203913)",30 mph,
18857965,False,2,tertiary,False,139.574,,North State Street,"LINESTRING (-71.5375972 43.2047149, -71.5376211 43.2047654, -71.5377309 43.2049844, -71.5378437 43.2051899, -71.5378748 43.205247, -71.5379001 43.2052906, -71.5381981 43.2058256, -71.53823 43.2058821)",,
18857965,False,2,tertiary,True,47.306,,North State Street,"LINESTRING (-71.5375972 43.2047149, -71.5375657 43.204666, -71.537377 43.204321)",,
183246809,True,1,unclassified,False,141.03,,Warren Street,"LINESTRING (-71.5375972 43.2047149, -71.5375012 43.204751, -71.53688 43.204982, -71.5366896 43.2050475, -71.536505 43.205111, -71.5361649 43.2052011, -71.5361354 43.2052088, -71.5360103 43.2052237)",,
848677150,False,2,unclassified,True,17.257,,North Spring Street,"LINESTRING (-71.5423726 43.2076432, -71.542314 43.207494)",,
18856676,True,,residential,False,117.393,,Maple Street,"LINESTRING (-71.5423726 43.2076432, -71.5423085 43.2076704, -71.5412165 43.2081347, -71.5411979 43.2081426, -71.5411214 43.2081751)",,
848677150,False,2,unclassified,False,165.416,,North Spring Street,"LINESTRING (-71.5423726 43.2076432, -71.542521 43.207958, -71.542646 43.208298, -71.542888 43.208824, -71.5429246 43.2089181, -71.5429715 43.2089606, -71.5430033 43.2089763, -71.5430779 43.2090165)",,
712302109,False,2,residential,False,207.37599999999998,,Union Street,"LINESTRING (-71.5411214 43.2081751, -71.5411508 43.2082117, -71.541504 43.208652, -71.541592 43.208777, -71.541832 43.209078, -71.542245 43.209633, -71.5423168 43.2097017, -71.542342 43.2097259, -71.5424159 43.2097792)",25 mph,
712302110,False,2,residential,False,123.78399999999999,,Maple Street,"LINESTRING (-71.5411214 43.2081751, -71.5410635 43.2081992, -71.5410507 43.2082045, -71.5398473 43.2087052, -71.539795 43.208727)",,
712302110,False,2,residential,True,123.78399999999999,,Maple Street,"LINESTRING (-71.539795 43.208727, -71.5398473 43.2087052, -71.5410507 43.2082045, -71.5410635 43.2081992, -71.5411214 43.2081751)",,
776570790,False,2,tertiary,False,113.715,,North State Street,"LINESTRING (-71.539795 43.208727, -71.5401811 43.2094429, -71.5403082 43.2096788)",,
776570790,False,2,tertiary,True,39.634,,North State Street,"LINESTRING (-71.539795 43.208727, -71.5396349 43.2084521, -71.539607 43.208398)",,
18857058,True,,residential,False,104.452,,Union Street,"LINESTRING (-71.540508 43.207349, -71.5405587 43.2074193, -71.540704 43.207621, -71.540895 43.207875, -71.5410964 43.208142, -71.5411214 43.2081751)",,
712302111,False,2,tertiary,False,27.027,,Centre Street,"LINESTRING (-71.540508 43.207349, -71.5404066 43.2073933, -71.5403052 43.2074376, -71.540222 43.207474)",,
848677155,False,2,tertiary,True,136.83700000000002,,Centre Street,"LINESTRING (-71.540508 43.207349, -71.5418821 43.2067492, -71.5419561 43.2067163)",30 mph,
18864523,False,2,tertiary,True,27.539,,Washington Street,"LINESTRING (-71.5424159 43.2097792, -71.5425927 43.2095677)",30 mph,
18864523,False,2,tertiary,False,140.99200000000002,,Washington Street,"LINESTRING (-71.5424159 43.2097792, -71.5418156 43.2104922, -71.5416747 43.2106512, -71.541611 43.210723, -71.5414981 43.2108563)",30 mph,
712302109,False,2,residential,True,207.37600000000003,,Union Street,"LINESTRING (-71.5424159 43.2097792, -71.542342 43.2097259, -71.5423168 43.2097017, -71.542245 43.209633, -71.541832 43.209078, -71.541592 43.208777, -71.541504 43.208652, -71.5411508 43.2082117, -71.5411214 43.2081751)",25 mph,
848683960,False,2,tertiary,False,107.747,,South State Street,"LINESTRING (-71.536553 43.202859, -71.5367627 43.2032465, -71.537006 43.20368, -71.537049 43.203758)",,
18857965,False,2,tertiary,False,68.01400000000001,,North State Street,"LINESTRING (-71.537049 43.203758, -71.537091 43.2038302, -71.5372987 43.2041866, -71.5373144 43.2042136, -71.537377 43.204321)",,
"[840624400, 765578613]",False,"['3', '2']",primary,False,120.51599999999999,US 202;NH 9,Pleasant Street,"LINESTRING (-71.537049 43.203758, -71.5369705 43.2037934, -71.5368698 43.2038369, -71.536344 43.204064, -71.5361921 43.2041284, -71.536034 43.204175, -71.5359301 43.2041975, -71.5358967 43.2042029, -71.5357263 43.2042391)",30 mph,
840624400,False,2,primary,True,133.779,US 202;NH 9,Pleasant Street,"LINESTRING (-71.537049 43.203758, -71.5371258 43.203729, -71.5375285 43.2035434, -71.537779 43.203428, -71.538426 43.203096)",30 mph,
848683960,False,2,tertiary,True,107.74700000000001,,South State Street,"LINESTRING (-71.537049 43.203758, -71.537006 43.20368, -71.5367627 43.2032465, -71.536553 43.202859)",,
18857247,False,2,residential,False,25.946,,Harrod Street,"LINESTRING (-71.5432828 43.2107893, -71.543311 43.210831, -71.543426 43.210998)",,
18863862,False,2,residential,False,73.19200000000001,,Beacon Street,"LINESTRING (-71.5432828 43.2107893, -71.5429512 43.2109227, -71.5427699 43.2109956, -71.5424874 43.2111009)",30 mph,
18857247,False,2,residential,True,25.946,,Harrod Street,"LINESTRING (-71.543426 43.210998, -71.543311 43.210831, -71.5432828 43.2107893)",,
18860997,False,2,residential,True,74.006,,Beacon Way,"LINESTRING (-71.543426 43.210998, -71.543134 43.211123, -71.54263 43.211324)",,
739117642,False,2,primary,False,37.866,US 3;US 202;NH 9,North Main Street,"LINESTRING (-71.5358994 43.2048929, -71.5360103 43.2052237)",30 mph,
18857354,True,1,unclassified,False,43.743,,Depot Street,"LINESTRING (-71.5358994 43.2048929, -71.5357539 43.204923, -71.5353757 43.2049876)",,
"[739117642, 977105510]",False,"['4', '2']",primary,True,74.046,US 3;US 202;NH 9,North Main Street,"LINESTRING (-71.5358994 43.2048929, -71.5358849 43.2048392, -71.5358332 43.2046267, -71.5358041 43.2045217, -71.5357551 43.2043452, -71.5357263 43.2042391)",30 mph,
18857354,True,1,unclassified,False,37.034,,Depot Street,"LINESTRING (-71.5353757 43.2049876, -71.5351959 43.2050239, -71.5349354 43.2050766)",,
18859659,True,,unclassified,False,77.224,,Kennedy Lane,"LINESTRING (-71.5353757 43.2049876, -71.5353594 43.2049512, -71.5351736 43.2044023, -71.5351432 43.2043142)",,
18857354,True,1,unclassified,False,32.409,,Depot Street,"LINESTRING (-71.5349354 43.2050766, -71.5347088 43.2051165, -71.5346765 43.2051222, -71.5345462 43.2051434)",,
"[848677146, 18862787, 828919991]",False,,unclassified,False,149.776,,Low Avenue,"LINESTRING (-71.5349354 43.2050766, -71.5349655 43.2051197, -71.535111 43.2053282, -71.5353633 43.2053979, -71.5354433 43.2054825, -71.535463 43.205544, -71.5356566 43.2061793, -71.5356611 43.2061942, -71.5356642 43.2062042, -71.5356684 43.2062181, -71.5356719 43.2062294)",,
"[848677144, 773658862]",False,"['3', '2']",tertiary,False,80.95200000000001,,Storrs Street,"LINESTRING (-71.5345462 43.2051434, -71.5344579 43.2047291, -71.5344128 43.2045173, -71.534393 43.204424)",,
848677144,False,2,tertiary,True,138.5,,Storrs Street,"LINESTRING (-71.5345462 43.2051434, -71.5345635 43.2052191, -71.5346093 43.2054195, -71.534625 43.205488, -71.5348252 43.2061312, -71.534848 43.2062044, -71.534897 43.206362)",,
18857605,False,2,residential,False,178.568,,Hanover Street,"LINESTRING (-71.542066 43.2048958, -71.542085 43.2049604, -71.5420968 43.2050004, -71.5424934 43.2063485, -71.5425037 43.2063835, -71.542528 43.206466)",,
848677154,False,2,unclassified,False,51.918000000000006,,School Street,"LINESTRING (-71.542066 43.2048958, -71.5415465 43.2050305, -71.5414626 43.2050525)",30 mph,
848677154,False,2,unclassified,True,57.105000000000004,,School Street,"LINESTRING (-71.542066 43.2048958, -71.5421176 43.2048818, -71.5426471 43.204751, -71.5427327 43.2047298)",30 mph,
18857605,False,2,residential,True,178.568,,Hanover Street,"LINESTRING (-71.542528 43.206466, -71.5425037 43.2063835, -71.5424934 43.2063485, -71.5420968 43.2050004, -71.542085 43.2049604, -71.542066 43.2048958)",,
848677155,False,2,tertiary,False,54.065999999999995,,Centre Street,"LINESTRING (-71.542528 43.206466, -71.5420232 43.2066878, -71.5419561 43.2067163)",30 mph,
848677155,False,2,tertiary,True,56.252,,Centre Street,"LINESTRING (-71.542528 43.206466, -71.543054 43.2062387, -71.543125 43.206208)",30 mph,
"[18857665, 740487094, 848677143]",False,"['3', '2']",tertiary,False,308.217,,Storrs Street,"LINESTRING (-71.537284 43.209574, -71.5371656 43.2096124, -71.5371399 43.2096207, -71.537068 43.209644, -71.5366835 43.2097596, -71.536509 43.209812, -71.536417 43.209823, -71.536326 43.209818, -71.536237 43.209801, -71.536152 43.209773, -71.536077 43.209733, -71.53601 43.209685, -71.535955 43.209628, -71.535914 43.209565, -71.535886 43.209498, -71.5358029 43.2092204, -71.5355958 43.208528, -71.535501 43.208211, -71.5354695 43.2080845, -71.5354527 43.208017, -71.5354455 43.2079882)",,
18860575,True,4,primary,False,127.636,US 3;US 202,North Main Street,"LINESTRING (-71.537284 43.209574, -71.5373045 43.2094238, -71.5370587 43.2087149, -71.5370109 43.2085687, -71.536999 43.2085172, -71.5369773 43.208456)",,
"[979404526, 744361415]",False,5,primary,True,39.181999999999995,US 3;US 202,North Main Street,"LINESTRING (-71.537284 43.209574, -71.537359 43.209706, -71.5374578 43.2098566, -71.537483 43.209895)",39 mph,
"[18860369, 18860366, 18860367]",False,2,residential,True,109.041,,Dixon Avenue,"LINESTRING (-71.5354455 43.2079882, -71.5355467 43.2079726, -71.5359202 43.2079149, -71.5360304 43.2079077, -71.536152 43.2082545, -71.5361631 43.2082861, -71.5363747 43.2082644)",,
"[740480281, 740480282, 848677143]",False,2,tertiary,False,186.212,,Storrs Street,"LINESTRING (-71.5354455 43.2079882, -71.5354348 43.2079565, -71.5351751 43.2071865, -71.5349861 43.2066263, -71.5349569 43.2065458, -71.5349112 43.2064056, -71.534897 43.206362)",,
"[18857665, 740487094, 848677143]",False,"['3', '2']",tertiary,True,308.217,,Storrs Street,"LINESTRING (-71.5354455 43.2079882, -71.5354527 43.208017, -71.5354695 43.2080845, -71.535501 43.208211, -71.5355958 43.208528, -71.5358029 43.2092204, -71.535886 43.209498, -71.535914 43.209565, -71.535955 43.209628, -71.53601 43.209685, -71.536077 43.209733, -71.536152 43.209773, -71.536237 43.209801, -71.536326 43.209818, -71.536417 43.209823, -71.536509 43.209812, -71.5366835 43.2097596, -71.537068 43.209644, -71.5371399 43.2096207, -71.5371656 43.2096124, -71.537284 43.209574)",,
46898490,False,2,unclassified,True,62.019999999999996,,Pleasant Street Extension,"LINESTRING (-71.534393 43.204424, -71.5345142 43.2044055, -71.5351432 43.2043142)",30 mph,
"[848677144, 773658862]",False,"['3', '2']",tertiary,True,80.952,,Storrs Street,"LINESTRING (-71.534393 43.204424, -71.5344128 43.2045173, -71.5344579 43.2047291, -71.5345462 43.2051434)",,
"[773658864, 998554321, 773658866, 773658863]",False,"['3', '2']",tertiary,False,143.74400000000003,,Storrs Street,"LINESTRING (-71.534393 43.204424, -71.5343753 43.2043487, -71.534353 43.2042094, -71.534301 43.204032, -71.534175 43.203696, -71.5341112 43.2035766, -71.5340418 43.2034351, -71.533929 43.2032356, -71.533903 43.203187)",,
18864214,False,,unclassified,True,115.849,,Hills Avenue,"LINESTRING (-71.533903 43.203187, -71.5340036 43.2031634, -71.5340235 43.2031575, -71.5340477 43.2031502, -71.534262 43.20309, -71.53446 43.203042, -71.5351314 43.2028763, -71.5352512 43.2028419)",,
"[773658864, 998554321, 773658866, 773658863]",False,"['3', '2']",tertiary,True,143.744,,Storrs Street,"LINESTRING (-71.533903 43.203187, -71.533929 43.2032356, -71.5340418 43.2034351, -71.5341112 43.2035766, -71.534175 43.203696, -71.534301 43.204032, -71.534353 43.2042094, -71.5343753 43.2043487, -71.534393 43.204424)",,
18857965,False,2,tertiary,False,47.306,,North State Street,"LINESTRING (-71.537377 43.204321, -71.5375657 43.204666, -71.5375972 43.2047149)",,
18857965,False,2,tertiary,True,68.01400000000001,,North State Street,"LINESTRING (-71.537377 43.204321, -71.5373144 43.2042136, -71.5372987 43.2041866, -71.537091 43.2038302, -71.537049 43.203758)",,
18861145,True,,residential,False,153.687,,Blake Street,"LINESTRING (-71.537377 43.204321, -71.5374602 43.2042889, -71.5376818 43.2042033, -71.538133 43.204029, -71.5382974 43.2039872, -71.5386712 43.2038923, -71.5390375 43.2038215, -71.5391231 43.2037976)",,
18857965,False,2,tertiary,False,66.18,,North State Street,"LINESTRING (-71.53823 43.2058821, -71.5382599 43.2059316, -71.5384523 43.2062891, -71.5385108 43.2063795, -71.53854 43.2064325)",,
18857965,False,2,tertiary,True,139.57399999999998,,North State Street,"LINESTRING (-71.53823 43.2058821, -71.5381981 43.2058256, -71.5379001 43.2052906, -71.5378748 43.205247, -71.5378437 43.2051899, -71.5377309 43.2049844, -71.5376211 43.2047654, -71.5375972 43.2047149)",,
630898540,True,1,unclassified,False,118.854,,School Street,"LINESTRING (-71.53823 43.2058821, -71.538324 43.2058569, -71.539106 43.2056529, -71.5393998 43.2055762, -71.5395036 43.2055491, -71.5395384 43.20554, -71.5396104 43.2055214)",,
18857965,False,2,tertiary,False,83.385,,North State Street,"LINESTRING (-71.53854 43.2064325, -71.5385726 43.2064912, -71.5387355 43.2068214, -71.5388732 43.2070757, -71.5389073 43.2071328)",,
18857965,False,2,tertiary,True,66.17999999999999,,North State Street,"LINESTRING (-71.53854 43.2064325, -71.5385108 43.2063795, -71.5384523 43.2062891, -71.5382599 43.2059316, -71.53823 43.2058821)",,
18862783,True,1,unclassified,False,173.53499999999997,,Capitol Street,"LINESTRING (-71.53854 43.2064325, -71.5384402 43.2064574, -71.5375632 43.2066674, -71.5370534 43.2067842, -71.5366862 43.2068712, -71.5366507 43.2068794, -71.5364992 43.2069025)",,
18857965,False,2,tertiary,True,83.38499999999999,,North State Street,"LINESTRING (-71.5389073 43.2071328, -71.5388732 43.2070757, -71.5387355 43.2068214, -71.5385726 43.2064912, -71.53854 43.2064325)",,
"[867312009, 776570789]",False,"['3', '2']",tertiary,False,89.663,,North State Street,"LINESTRING (-71.5389073 43.2071328, -71.5389412 43.2071846, -71.5391558 43.2075786, -71.5392 43.207648, -71.5392744 43.2078056, -71.539311 43.207883)",,
867312010,True,1,unclassified,False,95.45299999999999,,Park Street,"LINESTRING (-71.5389073 43.2071328, -71.5390091 43.2071049, -71.5399138 43.2069119, -71.5399381 43.2069067, -71.540035 43.206886)",,
"[867312009, 776570789]",False,"['3', '2']",tertiary,True,89.66300000000001,,North State Street,"LINESTRING (-71.539311 43.207883, -71.5392744 43.2078056, -71.5392 43.207648, -71.5391558 43.2075786, -71.5389412 43.2071846, -71.5389073 43.2071328)",,
