osmid,lanes,name,highway,width,oneway,reversed,length,geometry,ref,maxspeed
9082509,2,Emerson Street,residential,12.2,False,False,62.182,"LINESTRING (-70.9369965 41.6373431, -70.9370088 41.637412, -70.9370124 41.6374324, -70.9370955 41.6378974)",,
9082509,2,Emerson Street,residential,12.2,False,True,64.191,"LINESTRING (-70.9369965 41.6373431, -70.9369822 41.6372707, -70.9369764 41.6372416, -70.9368884 41.6367715)",,
664957791,1,Mill Street,primary,11.6,True,False,55.84700000000001,"LINESTRING (-70.9369965 41.6373431, -70.9371131 41.6373302, -70.9375686 41.6372794, -70.9376611 41.6372687)",US 6,25 mph
9082886,2,Cedar Street,residential,11.6,True,False,73.671,"LINESTRING (-70.93454 41.634111, -70.934667 41.6347667)",,
9083010,2,Court Street,residential,12.2,True,False,110.568,"LINESTRING (-70.93454 41.634111, -70.9340097 41.6341672, -70.933898 41.634179, -70.933226 41.634266)",,
9083232,2,Chestnut Street,residential,12.2,False,True,91.422,"LINESTRING (-70.933411 41.639975, -70.933266 41.63916)",,
749199555,2,Maxfield Street,residential,11.0,True,False,72.67,"LINESTRING (-70.933411 41.639975, -70.934276 41.639879)",,
9083351,2,Cottage Street,secondary,12.2,False,False,172.476,"LINESTRING (-70.9337687 41.6370933, -70.9337519 41.6370065, -70.9334722 41.6355581)",,
664957790,2,Kempton Street,primary,12.2,True,False,145.325,"LINESTRING (-70.9337687 41.6370933, -70.9336621 41.637104, -70.932915 41.637179, -70.9321448 41.6372638, -70.9320371 41.6372756)",US 6,25 mph
664957793,2,Cottage Street,secondary,12.2,False,True,66.032,"LINESTRING (-70.9337687 41.6370933, -70.9337908 41.6372042, -70.9338166 41.6373333, -70.9338647 41.6376033, -70.9338786 41.6376814)",,
9083232,2,Chestnut Street,residential,12.2,False,False,91.422,"LINESTRING (-70.933266 41.63916, -70.933411 41.639975)",,
9083232,2,Chestnut Street,residential,12.2,False,True,92.01,"LINESTRING (-70.933266 41.63916, -70.9331062 41.6383412)",,
754448863,2,Hillman Street,residential,11.6,True,False,73.338,"LINESTRING (-70.933266 41.63916, -70.93239 41.63924)",,
632734887,2,Cedar Street,residential,11.6,True,False,90.411,"LINESTRING (-70.935408 41.638934, -70.935561 41.639739)",,
